"plb0219","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2017","2","männlich","67","0.051278535974017","0.0376488367372841","0.0649082352107499"
"Ja, alle 3-4 Wochen","2017","2","weiblich","55","0.0480510110921964","0.0355975164047294","0.0605045057796635"
"Ja, alle 3-4 Wochen","2017","3","männlich","80","0.0505944221780251","0.0387756083442536","0.0624132360117967"
"Ja, alle 3-4 Wochen","2017","3","weiblich","80","0.0468590436558763","0.0359473697967868","0.0577707175149658"
"Ja, alle 3-4 Wochen","2017","4","männlich","155","0.069357650415311","0.0583784797212232","0.0803368211093989"
"Ja, alle 3-4 Wochen","2017","4","weiblich","121","0.0379396903892458","0.030071732478024","0.0458076483004677"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","männlich","239","0.0791756004132979","0.0697238246355583","0.0886273761910374"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","weiblich","172","0.0593132255295141","0.0508789688193117","0.0677474822397165"
"Seltener","2017","1 Einkommensschwächstes Quintil","männlich","59","0.111175085346908","0.0839995331723938","0.138350637521422"
"Seltener","2017","1 Einkommensschwächstes Quintil","weiblich","61","0.105459782619872","0.0815704179704012","0.129349147269343"
"Seltener","2017","2","männlich","127","0.126801579526846","0.106239458875683","0.147363700178009"
"Seltener","2017","2","weiblich","91","0.0932085422932119","0.0762801893862401","0.110136895200184"
"Seltener","2017","3","männlich","193","0.167631552723966","0.147488171568009","0.187774933879924"
"Seltener","2017","3","weiblich","120","0.111492034300267","0.0952414611355085","0.127742607465025"
"Seltener","2017","4","männlich","339","0.16653061260338","0.150430726206333","0.182630499000427"
"Seltener","2017","4","weiblich","206","0.0907712430973589","0.078940154382495","0.102602331812223"
"Seltener","2017","5 Einkommensstärkstes Quintil","männlich","679","0.223220694994634","0.208644459717332","0.237796930271937"
"Seltener","2017","5 Einkommensstärkstes Quintil","weiblich","439","0.161055517584967","0.147930407938282","0.174180627231651"
"Nein, nie","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2018","2","männlich","","","",""
"Nein, nie","2018","2","weiblich","","","",""
"Nein, nie","2018","3","männlich","","","",""
"Nein, nie","2018","3","weiblich","","","",""
"Nein, nie","2018","4","männlich","","","",""
"Nein, nie","2018","4","weiblich","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2018","2","männlich","","","",""
"Ja, jede Woche","2018","2","weiblich","","","",""
"Ja, jede Woche","2018","3","männlich","","","",""
"Ja, jede Woche","2018","3","weiblich","","","",""
"Ja, jede Woche","2018","4","männlich","","","",""
"Ja, jede Woche","2018","4","weiblich","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2018","2","männlich","","","",""
"Ja, alle 2 Wochen","2018","2","weiblich","","","",""
"Ja, alle 2 Wochen","2018","3","männlich","","","",""
"Ja, alle 2 Wochen","2018","3","weiblich","","","",""
"Ja, alle 2 Wochen","2018","4","männlich","","","",""
"Ja, alle 2 Wochen","2018","4","weiblich","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2018","2","männlich","","","",""
"Seltener","2018","2","weiblich","","","",""
"Seltener","2018","3","männlich","","","",""
"Seltener","2018","3","weiblich","","","",""
"Seltener","2018","4","männlich","","","",""
"Seltener","2018","4","weiblich","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2019","1 Einkommensschwächstes Quintil","männlich","271","0.624500674305123","0.576805819107019","0.672195529503228"
"Nein, nie","2019","1 Einkommensschwächstes Quintil","weiblich","304","0.671541125689995","0.627856017742611","0.71522623363738"
"Nein, nie","2019","2","männlich","434","0.709475053614249","0.675301233920615","0.743648873307883"
"Nein, nie","2019","2","weiblich","556","0.654780527334971","0.622159432581783","0.68740162208816"
"Nein, nie","2019","3","männlich","658","0.622597317833503","0.593179391867624","0.652015243799383"
"Nein, nie","2019","3","weiblich","739","0.6661575618809","0.638327152960263","0.693987970801538"
"Nein, nie","2019","4","männlich","1213","0.641589239454625","0.620477922713739","0.662700556195511"
"Nein, nie","2019","4","weiblich","1510","0.701940002752233","0.682756689568019","0.721123315936447"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","männlich","2197","0.547492042732307","0.532606368067833","0.562377717396781"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","weiblich","2321","0.64107599601458","0.625706762496004","0.656445229533155"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","männlich","39","0.112055974782794","0.080988153253273","0.143123796312316"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","weiblich","39","0.107936801746343","0.0790739532173493","0.136799650275336"
"Ja, jede Woche","2019","2","männlich","62","0.075520412402349","0.0556313603784209","0.0954094644262772"
"Ja, jede Woche","2019","2","weiblich","51","0.0621266776047821","0.0455646247025532","0.078688730507011"
"Ja, jede Woche","2019","3","männlich","75","0.0700846576012876","0.0545915291591442","0.0855777860434309"
"Ja, jede Woche","2019","3","weiblich","61","0.0655044826223218","0.0509034202413323","0.0801055450033114"
"Ja, jede Woche","2019","4","männlich","113","0.0424739747060366","0.033595609379399","0.0513523400326742"
"Ja, jede Woche","2019","4","weiblich","104","0.0418540471472861","0.0334554579625589","0.0502526363320134"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","männlich","383","0.0740391128675871","0.0662085418740678","0.0818696838611064"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","weiblich","274","0.0696365207198429","0.0614811997444238","0.077791841695262"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","männlich","31","0.108216108762715","0.0776192905356167","0.138812926989814"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","weiblich","49","0.0982425828847481","0.0705571477655451","0.125928018003951"
"Ja, alle 2 Wochen","2019","2","männlich","48","0.05890473380497","0.0411822275874704","0.0766272400224695"
"Ja, alle 2 Wochen","2019","2","weiblich","95","0.120479283149349","0.0981444745109735","0.142814091787725"
"Ja, alle 2 Wochen","2019","3","männlich","100","0.138769695472705","0.117789336918931","0.159750054026479"
"Ja, alle 2 Wochen","2019","3","weiblich","134","0.123891657640962","0.104448792021204","0.14333452326072"
"Ja, alle 2 Wochen","2019","4","männlich","186","0.0885638566604909","0.0760558630858652","0.101071850235117"
"Ja, alle 2 Wochen","2019","4","weiblich","266","0.120176845605765","0.10653949933928","0.133814191872249"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","männlich","392","0.0818129497433887","0.0736161728498553","0.0900097266369222"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","weiblich","322","0.0873909174223046","0.0783425184433628","0.0964393164012463"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","männlich","16","","",""
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","weiblich","19","","",""
"Ja, alle 3-4 Wochen","2019","2","männlich","40","0.0732652669999785","0.0536515442283565","0.0928789897716005"
"Ja, alle 3-4 Wochen","2019","2","weiblich","46","0.0701091196706087","0.0525902426953583","0.0876279966458591"
"Ja, alle 3-4 Wochen","2019","3","männlich","59","0.0565892312045245","0.0425668022476446","0.0706116601614044"
"Ja, alle 3-4 Wochen","2019","3","weiblich","57","0.03111237738902","0.020866158302542","0.041358596475498"
"Ja, alle 3-4 Wochen","2019","4","männlich","128","0.056021478111675","0.0458974205870259","0.0661455356363241"
"Ja, alle 3-4 Wochen","2019","4","weiblich","120","0.0458969208322353","0.0371206261359128","0.0546732155285579"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","männlich","327","0.0679041932277305","0.0603802574322341","0.0754281290232269"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","weiblich","213","0.0492576118626423","0.0423239237254868","0.0561912999997978"
"Seltener","2019","1 Einkommensschwächstes Quintil","männlich","39","0.0865806110466259","0.0588827689950719","0.11427845309818"
"Seltener","2019","1 Einkommensschwächstes Quintil","weiblich","33","0.0828425216231995","0.0572032775492132","0.108481765697186"
"Seltener","2019","2","männlich","94","0.0828345331784537","0.06208717494362","0.103581891413287"
"Seltener","2019","2","weiblich","68","0.092504392240289","0.0726248465773898","0.112383937903188"
"Seltener","2019","3","männlich","151","0.111959097887979","0.0928230558349032","0.131095139941055"
"Seltener","2019","3","weiblich","112","0.113333920466796","0.0946262229994439","0.132041617934148"
"Seltener","2019","4","männlich","342","0.171351451067173","0.15476225476225","0.187940647372096"
"Seltener","2019","4","weiblich","184","0.090132183662481","0.0781219661653395","0.102142401159622"
"Seltener","2019","5 Einkommensstärkstes Quintil","männlich","996","0.228751701428987","0.216190077627527","0.241313325230447"
"Seltener","2019","5 Einkommensstärkstes Quintil","weiblich","612","0.152638953980631","0.141116018302314","0.164161889658947"
