"plb0219","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2016","2","Westdeutschland","","","",""
"Seltener","2016","2","Ostdeutschland","","","",""
"Seltener","2016","3","Westdeutschland","","","",""
"Seltener","2016","3","Ostdeutschland","","","",""
"Seltener","2016","4","Westdeutschland","","","",""
"Seltener","2016","4","Ostdeutschland","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2017","1 Einkommensschwächstes Quintil","Westdeutschland","577","0.682375982234845","0.651041775920459","0.713710188549231"
"Nein, nie","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","193","0.647630825598595","0.593663915427473","0.701597735769716"
"Nein, nie","2017","2","Westdeutschland","1076","0.700124404847974","0.677686877004794","0.722561932691153"
"Nein, nie","2017","2","Ostdeutschland","361","0.670428826323273","0.630671982739737","0.71018566990681"
"Nein, nie","2017","3","Westdeutschland","1452","0.620125636095492","0.599793404592911","0.640457867598072"
"Nein, nie","2017","3","Ostdeutschland","363","0.614826596916243","0.574981466870145","0.654671726962341"
"Nein, nie","2017","4","Westdeutschland","2242","0.677830031703412","0.662124678583267","0.693535384823558"
"Nein, nie","2017","4","Ostdeutschland","562","0.61323872122421","0.581786265885328","0.644691176563092"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","Westdeutschland","3080","0.57457315750535","0.561180250331113","0.587966064679586"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","537","0.582928926675038","0.550945459592145","0.614912393757932"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","Westdeutschland","72","0.0956279111870101","0.075834708366565","0.115421114007455"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","31","0.109344802551418","0.0740899649183771","0.144599640184459"
"Ja, jede Woche","2017","2","Westdeutschland","122","0.0623895124916536","0.0505459089983318","0.0742331159849754"
"Ja, jede Woche","2017","2","Ostdeutschland","26","","",""
"Ja, jede Woche","2017","3","Westdeutschland","131","0.0758789072521113","0.0647858772986556","0.0869719372055671"
"Ja, jede Woche","2017","3","Ostdeutschland","26","","",""
"Ja, jede Woche","2017","4","Westdeutschland","185","0.0494891569570354","0.0421999825668427","0.056778331347228"
"Ja, jede Woche","2017","4","Ostdeutschland","57","0.0657349108020654","0.0497300693855048","0.0817397522186261"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","Westdeutschland","409","0.068645803212825","0.0617963771582443","0.0754952292674058"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","58","0.0550676787153836","0.0402710955547525","0.0698642618760148"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","Westdeutschland","69","0.0698757824809832","0.0527170982084742","0.0870344667534921"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","23","","",""
"Ja, alle 2 Wochen","2017","2","Westdeutschland","165","0.0897220151965139","0.0757276447954751","0.103716385597553"
"Ja, alle 2 Wochen","2017","2","Ostdeutschland","49","0.0856843990572713","0.0620110396896711","0.109357758424871"
"Ja, alle 2 Wochen","2017","3","Westdeutschland","247","0.114122337402844","0.100802546266942","0.127442128538746"
"Ja, alle 2 Wochen","2017","3","Ostdeutschland","70","0.140481783267348","0.112030076203419","0.168933490331276"
"Ja, alle 2 Wochen","2017","4","Westdeutschland","334","0.0945277488957023","0.0846952930309982","0.104360204760406"
"Ja, alle 2 Wochen","2017","4","Ostdeutschland","121","0.116944563094909","0.096190540836754","0.137698585353063"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","Westdeutschland","452","0.0912563349594335","0.083455484412756","0.0990571855061111"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","83","0.0880575718910814","0.0696761219382839","0.106439021843879"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","Westdeutschland","46","0.0354864308103656","0.0230345344833025","0.0479383271374287"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","18","","",""
"Ja, alle 3-4 Wochen","2017","2","Westdeutschland","89","0.049903375017367","0.0392407120481616","0.0605660379865724"
"Ja, alle 3-4 Wochen","2017","2","Ostdeutschland","33","0.0490034626870311","0.0307450171405938","0.0672619082334684"
"Ja, alle 3-4 Wochen","2017","3","Westdeutschland","113","0.0485856029551507","0.039578940889432","0.0575922650208695"
"Ja, alle 3-4 Wochen","2017","3","Ostdeutschland","47","0.0495861479060163","0.0318112406047186","0.067361055207314"
"Ja, alle 3-4 Wochen","2017","4","Westdeutschland","221","0.0512753318442987","0.0438627566591655","0.0586879070294319"
"Ja, alle 3-4 Wochen","2017","4","Ostdeutschland","55","0.0650429382422935","0.0491166641783309","0.080969212306256"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","Westdeutschland","342","0.0708563994170341","0.0639058248331577","0.0778069740009106"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","69","0.0671644893813184","0.0509282630752255","0.0834007156874112"
"Seltener","2017","1 Einkommensschwächstes Quintil","Westdeutschland","84","0.116633893286796","0.0950299555315583","0.138237831042033"
"Seltener","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","36","0.082284230695991","0.0512402612763189","0.113328200115663"
"Seltener","2017","2","Westdeutschland","150","0.0978606924464918","0.0833108670917056","0.112410517801278"
"Seltener","2017","2","Ostdeutschland","68","0.148968610050285","0.118853731187992","0.179083488912578"
"Seltener","2017","3","Westdeutschland","246","0.141287516294402","0.126695980868406","0.155879051720398"
"Seltener","2017","3","Ostdeutschland","67","0.136842776735261","0.108702609526127","0.164982943944394"
"Seltener","2017","4","Westdeutschland","419","0.126877730599551","0.115691725610467","0.138063735588636"
"Seltener","2017","4","Ostdeutschland","126","0.139038866636522","0.116693979848044","0.161383753425001"
"Seltener","2017","5 Einkommensstärkstes Quintil","Westdeutschland","952","0.194668304905358","0.183942626588644","0.205393983222071"
"Seltener","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","166","0.206781333337178","0.180511045526052","0.233051621148304"
"Nein, nie","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2018","2","Westdeutschland","","","",""
"Nein, nie","2018","2","Ostdeutschland","","","",""
"Nein, nie","2018","3","Westdeutschland","","","",""
"Nein, nie","2018","3","Ostdeutschland","","","",""
"Nein, nie","2018","4","Westdeutschland","","","",""
"Nein, nie","2018","4","Ostdeutschland","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2018","2","Westdeutschland","","","",""
"Ja, jede Woche","2018","2","Ostdeutschland","","","",""
"Ja, jede Woche","2018","3","Westdeutschland","","","",""
"Ja, jede Woche","2018","3","Ostdeutschland","","","",""
"Ja, jede Woche","2018","4","Westdeutschland","","","",""
"Ja, jede Woche","2018","4","Ostdeutschland","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2018","2","Westdeutschland","","","",""
"Seltener","2018","2","Ostdeutschland","","","",""
"Seltener","2018","3","Westdeutschland","","","",""
"Seltener","2018","3","Ostdeutschland","","","",""
"Seltener","2018","4","Westdeutschland","","","",""
"Seltener","2018","4","Ostdeutschland","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2019","1 Einkommensschwächstes Quintil","Westdeutschland","416","0.637040412010667","0.599251400902752","0.674829423118583"
"Nein, nie","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","157","0.689226889966344","0.627507156926503","0.750946623006185"
"Nein, nie","2019","2","Westdeutschland","759","0.686563753817103","0.659647146828897","0.713480360805308"
"Nein, nie","2019","2","Ostdeutschland","224","0.661743600363865","0.611527985183646","0.711959215544083"
"Nein, nie","2019","3","Westdeutschland","1087","0.658741796237314","0.635850591618587","0.681633000856042"
"Nein, nie","2019","3","Ostdeutschland","310","0.590833889897431","0.547476099320943","0.634191680473919"
"Nein, nie","2019","4","Westdeutschland","2112","0.672612604500641","0.656391848905621","0.688833360095661"
"Nein, nie","2019","4","Ostdeutschland","607","0.668837928122713","0.638767887052498","0.698907969192929"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","Westdeutschland","3750","0.593817869484905","0.582000667322343","0.605635071647468"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","751","0.55271313370204","0.526489418657594","0.578936848746486"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","Westdeutschland","60","0.105032270251008","0.0809377677727316","0.129126772729284"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","18","","",""
"Ja, jede Woche","2019","2","Westdeutschland","91","0.0677851866871158","0.0531993728263284","0.0823710005479032"
"Ja, jede Woche","2019","2","Ostdeutschland","22","","",""
"Ja, jede Woche","2019","3","Westdeutschland","102","0.0658670812539575","0.0538911847181511","0.0778429777897639"
"Ja, jede Woche","2019","3","Ostdeutschland","34","0.0755091024913352","0.0522101932080166","0.0988080117746537"
"Ja, jede Woche","2019","4","Westdeutschland","171","0.0441740510203955","0.0370712340289221","0.051276868011869"
"Ja, jede Woche","2019","4","Ostdeutschland","46","0.0338242380227809","0.0222738823073575","0.0453745937382044"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","Westdeutschland","551","0.0725828745007375","0.0663400336319509","0.0788257153695242"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","106","0.0693257184637812","0.0559290349495776","0.0827224019779848"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","Westdeutschland","62","0.108953607654952","0.0844672682856803","0.133439947024223"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","18","","",""
"Ja, alle 2 Wochen","2019","2","Westdeutschland","108","0.092114801996233","0.0753350534648975","0.108894550527569"
"Ja, alle 2 Wochen","2019","2","Ostdeutschland","34","0.0833854825174078","0.0540421462670808","0.112728818767735"
"Ja, alle 2 Wochen","2019","3","Westdeutschland","178","0.122342915664061","0.106522374616074","0.138163456712049"
"Ja, alle 2 Wochen","2019","3","Ostdeutschland","53","0.162234508130189","0.12972447077476","0.194744545485618"
"Ja, alle 2 Wochen","2019","4","Westdeutschland","338","0.103149715179412","0.0926361116860409","0.113663318672784"
"Ja, alle 2 Wochen","2019","4","Ostdeutschland","113","0.109237663118276","0.089307061759087","0.129168264477466"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","Westdeutschland","560","0.0815170783364207","0.0749331139513079","0.0881010427215334"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","153","0.104633569152784","0.0884904602897453","0.120776678015823"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","Westdeutschland","26","","",""
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","9","","",""
"Ja, alle 3-4 Wochen","2019","2","Westdeutschland","66","0.0744700560991554","0.059236849002621","0.0897032631956897"
"Ja, alle 3-4 Wochen","2019","2","Ostdeutschland","19","","",""
"Ja, alle 3-4 Wochen","2019","3","Westdeutschland","90","0.0466883503181624","0.0365026427856937","0.0568740578506311"
"Ja, alle 3-4 Wochen","2019","3","Ostdeutschland","25","","",""
"Ja, alle 3-4 Wochen","2019","4","Westdeutschland","197","0.0529515837818361","0.0452108314789405","0.0606923360847318"
"Ja, alle 3-4 Wochen","2019","4","Ostdeutschland","48","0.0415399319845534","0.0287910182721432","0.0542888456969637"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","Westdeutschland","441","0.0571921300556568","0.0516047609414337","0.0627794991698799"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","100","0.0778927914407728","0.0637579612889437","0.0920276215926018"
"Seltener","2019","1 Einkommensschwächstes Quintil","Westdeutschland","58","0.0917781638140021","0.0690889968679716","0.114467330760033"
"Seltener","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","14","","",""
"Seltener","2019","2","Westdeutschland","117","0.0790662014003933","0.063408972095117","0.0947234307056697"
"Seltener","2019","2","Ostdeutschland","42","0.121637799985426","0.0869447885917041","0.156330811379147"
"Seltener","2019","3","Westdeutschland","191","0.106359856526505","0.0914751699732852","0.121244543079724"
"Seltener","2019","3","Ostdeutschland","72","0.135371493171717","0.105202348246903","0.16554063809653"
"Seltener","2019","4","Westdeutschland","397","0.127112045517715","0.115597939966103","0.138626151069327"
"Seltener","2019","4","Ostdeutschland","127","0.146560238751676","0.123963394228816","0.169157083274536"
"Seltener","2019","5 Einkommensstärkstes Quintil","Westdeutschland","1333","0.194890047622279","0.185358793345698","0.204421301898861"
"Seltener","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","271","0.195434787240622","0.174520993893689","0.216348580587554"
