"plb0219","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","964","0.666489877265276","0.642811636715335","0.690168117815217"
"Nein, nie","2011","kein Migrationshintergrund","2","1662","0.631290310042946","0.612813066673601","0.64976755341229"
"Nein, nie","2011","kein Migrationshintergrund","3","1613","0.62848773443913","0.609949736954633","0.647025731923627"
"Nein, nie","2011","kein Migrationshintergrund","4","2006","0.581850160455632","0.565199162740982","0.598501158170282"
"Nein, nie","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2040","0.544347133495988","0.528447392645632","0.560246874346344"
"Nein, nie","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","246","0.665587761603048","0.617773656127228","0.713401867078868"
"Nein, nie","2011","direkter Migrationshintergrund","2","373","0.714117684021393","0.675394078582872","0.752841289459915"
"Nein, nie","2011","direkter Migrationshintergrund","3","213","0.69059120585366","0.640717921460131","0.74046449024719"
"Nein, nie","2011","direkter Migrationshintergrund","4","175","0.661436028816993","0.606106212956466","0.71676584467752"
"Nein, nie","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","141","0.627409857496239","0.565724307857543","0.689095407134935"
"Nein, nie","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","71","0.615475815614787","0.528069676638377","0.702881954591197"
"Nein, nie","2011","indirekter Migrationshintergrund","2","119","0.5582348866536","0.487992109811811","0.628477663495388"
"Nein, nie","2011","indirekter Migrationshintergrund","3","88","0.593883658653854","0.513948100811788","0.67381921649592"
"Nein, nie","2011","indirekter Migrationshintergrund","4","114","0.678652121243563","0.610991828839783","0.746312413647343"
"Nein, nie","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","84","0.533679488136081","0.458243954794667","0.609115021477495"
"Nein, nie","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","143","0.0763292008346521","0.0629939219062196","0.0896644797630847"
"Ja, jede Woche","2011","kein Migrationshintergrund","2","137","0.0571880674076884","0.0482951227987518","0.0660810120166251"
"Ja, jede Woche","2011","kein Migrationshintergrund","3","158","0.0563488296840911","0.0475022370577435","0.0651954223104388"
"Ja, jede Woche","2011","kein Migrationshintergrund","4","217","0.0706486074907418","0.0619987192785257","0.0792984957029578"
"Ja, jede Woche","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","344","0.0883142268057106","0.0792553793470528","0.0973730742643685"
"Ja, jede Woche","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","38","0.105468939443702","0.0743394289225964","0.136598449964808"
"Ja, jede Woche","2011","direkter Migrationshintergrund","2","32","0.0560182714043918","0.0363102106494231","0.0757263321593606"
"Ja, jede Woche","2011","direkter Migrationshintergrund","3","20","","",""
"Ja, jede Woche","2011","direkter Migrationshintergrund","4","23","","",""
"Ja, jede Woche","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","16","","",""
"Ja, jede Woche","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","12","","",""
"Ja, jede Woche","2011","indirekter Migrationshintergrund","2","13","","",""
"Ja, jede Woche","2011","indirekter Migrationshintergrund","3","9","","",""
"Ja, jede Woche","2011","indirekter Migrationshintergrund","4","13","","",""
"Ja, jede Woche","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"Ja, jede Woche","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","131","0.0741961979040474","0.0610333929849607","0.0873590028231342"
"Ja, alle 2 Wochen","2011","kein Migrationshintergrund","2","297","0.108653981429114","0.0967353516788385","0.12057261117939"
"Ja, alle 2 Wochen","2011","kein Migrationshintergrund","3","268","0.0990449622902938","0.0875846727034385","0.110505251877149"
"Ja, alle 2 Wochen","2011","kein Migrationshintergrund","4","339","0.0989574335423633","0.0888773163683559","0.109037550716371"
"Ja, alle 2 Wochen","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","311","0.0818899861451759","0.073136162697535","0.0906438095928168"
"Ja, alle 2 Wochen","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","30","0.0728166723656448","0.0464830556036581","0.0991502891276315"
"Ja, alle 2 Wochen","2011","direkter Migrationshintergrund","2","49","0.0957714053340128","0.0705508703282887","0.120991940339737"
"Ja, alle 2 Wochen","2011","direkter Migrationshintergrund","3","37","0.0946965268513025","0.0631061185041952","0.12628693519841"
"Ja, alle 2 Wochen","2011","direkter Migrationshintergrund","4","35","0.131742257499466","0.0921981467292609","0.171286368269672"
"Ja, alle 2 Wochen","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","20","","",""
"Ja, alle 2 Wochen","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","11","","",""
"Ja, alle 2 Wochen","2011","indirekter Migrationshintergrund","2","18","","",""
"Ja, alle 2 Wochen","2011","indirekter Migrationshintergrund","3","19","","",""
"Ja, alle 2 Wochen","2011","indirekter Migrationshintergrund","4","20","","",""
"Ja, alle 2 Wochen","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","21","","",""
"Ja, alle 2 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","83","0.044343574498182","0.0340049114661646","0.0546822375301993"
"Ja, alle 3-4 Wochen","2011","kein Migrationshintergrund","2","130","0.0479844447069669","0.0397988054598744","0.0561700839540594"
"Ja, alle 3-4 Wochen","2011","kein Migrationshintergrund","3","136","0.0491224163527745","0.0408309755790149","0.0574138571265342"
"Ja, alle 3-4 Wochen","2011","kein Migrationshintergrund","4","184","0.0470516686282639","0.0399035639035143","0.0541997733530136"
"Ja, alle 3-4 Wochen","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","277","0.0642998734588402","0.0564690321068216","0.0721307148108588"
"Ja, alle 3-4 Wochen","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","17","","",""
"Ja, alle 3-4 Wochen","2011","direkter Migrationshintergrund","2","23","","",""
"Ja, alle 3-4 Wochen","2011","direkter Migrationshintergrund","3","19","","",""
"Ja, alle 3-4 Wochen","2011","direkter Migrationshintergrund","4","12","","",""
"Ja, alle 3-4 Wochen","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","20","","",""
"Ja, alle 3-4 Wochen","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","8","","",""
"Ja, alle 3-4 Wochen","2011","indirekter Migrationshintergrund","2","19","","",""
"Ja, alle 3-4 Wochen","2011","indirekter Migrationshintergrund","3","3","","",""
"Ja, alle 3-4 Wochen","2011","indirekter Migrationshintergrund","4","9","","",""
"Ja, alle 3-4 Wochen","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","20","","",""
"Ja, alle 3-4 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","202","0.138641149497842","0.1212856836681","0.155996615327585"
"Seltener","2011","kein Migrationshintergrund","2","393","0.154883196413285","0.141027101113153","0.168739291713416"
"Seltener","2011","kein Migrationshintergrund","3","435","0.166996057233711","0.15268721567897","0.181304898788451"
"Seltener","2011","kein Migrationshintergrund","4","625","0.201492129882999","0.187951547026397","0.215032712739602"
"Seltener","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","797","0.221148780094285","0.20789912575103","0.23439843443754"
"Seltener","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","43","0.11229824901199","0.0802995500607128","0.144296947963266"
"Seltener","2011","direkter Migrationshintergrund","2","46","0.0999299377916525","0.0742269734680653","0.12563290211524"
"Seltener","2011","direkter Migrationshintergrund","3","41","0.101963497241218","0.0693152043793851","0.13461179010305"
"Seltener","2011","direkter Migrationshintergrund","4","36","0.0868114554809409","0.0538911635859103","0.119731747375972"
"Seltener","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","39","0.1344828701136","0.0909554018096029","0.178010338417597"
"Seltener","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","17","","",""
"Seltener","2011","indirekter Migrationshintergrund","2","23","","",""
"Seltener","2011","indirekter Migrationshintergrund","3","26","","",""
"Seltener","2011","indirekter Migrationshintergrund","4","27","","",""
"Seltener","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","33","0.196426597694984","0.136349855490449","0.256503339899518"
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","kein Migrationshintergrund","2","","","",""
"Nein, nie","2012","kein Migrationshintergrund","3","","","",""
"Nein, nie","2012","kein Migrationshintergrund","4","","","",""
"Nein, nie","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","direkter Migrationshintergrund","2","","","",""
"Nein, nie","2012","direkter Migrationshintergrund","3","","","",""
"Nein, nie","2012","direkter Migrationshintergrund","4","","","",""
"Nein, nie","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","indirekter Migrationshintergrund","2","","","",""
"Nein, nie","2012","indirekter Migrationshintergrund","3","","","",""
"Nein, nie","2012","indirekter Migrationshintergrund","4","","","",""
"Nein, nie","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","kein Migrationshintergrund","2","","","",""
"Ja, jede Woche","2012","kein Migrationshintergrund","3","","","",""
"Ja, jede Woche","2012","kein Migrationshintergrund","4","","","",""
"Ja, jede Woche","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","direkter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2012","direkter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2012","direkter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","indirekter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2012","indirekter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2012","indirekter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","kein Migrationshintergrund","2","","","",""
"Seltener","2012","kein Migrationshintergrund","3","","","",""
"Seltener","2012","kein Migrationshintergrund","4","","","",""
"Seltener","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","direkter Migrationshintergrund","2","","","",""
"Seltener","2012","direkter Migrationshintergrund","3","","","",""
"Seltener","2012","direkter Migrationshintergrund","4","","","",""
"Seltener","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","indirekter Migrationshintergrund","2","","","",""
"Seltener","2012","indirekter Migrationshintergrund","3","","","",""
"Seltener","2012","indirekter Migrationshintergrund","4","","","",""
"Seltener","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","740","0.602049905413946","0.573821415165383","0.63027839566251"
"Nein, nie","2013","kein Migrationshintergrund","2","1365","0.645222862561253","0.62507860239498","0.665367122727526"
"Nein, nie","2013","kein Migrationshintergrund","3","1489","0.637164220019895","0.617594777215502","0.656733662824289"
"Nein, nie","2013","kein Migrationshintergrund","4","2000","0.599829546589395","0.583060289627602","0.616598803551187"
"Nein, nie","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2224","0.533858373688203","0.518427969960105","0.549288777416302"
"Nein, nie","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","177","0.620409572694954","0.562417474522876","0.678401670867033"
"Nein, nie","2013","direkter Migrationshintergrund","2","280","0.652067089900721","0.60562077053259","0.698513409268852"
"Nein, nie","2013","direkter Migrationshintergrund","3","207","0.709956809220091","0.660315540068151","0.759598078372031"
"Nein, nie","2013","direkter Migrationshintergrund","4","185","0.632576347738725","0.579336985573424","0.685815709904026"
"Nein, nie","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","142","0.561531462084534","0.499143439666182","0.623919484502886"
"Nein, nie","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","72","0.799104769702388","0.722467483811442","0.875742055593334"
"Nein, nie","2013","indirekter Migrationshintergrund","2","96","0.622995963810007","0.547428444801094","0.698563482818919"
"Nein, nie","2013","indirekter Migrationshintergrund","3","99","0.716243909829222","0.642094621748575","0.79039319790987"
"Nein, nie","2013","indirekter Migrationshintergrund","4","123","0.686545383278258","0.620927919896603","0.752162846659914"
"Nein, nie","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","102","0.542789590884374","0.473400802250141","0.612178379518606"
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","93","0.0801951087594847","0.0645319663483455","0.0958582511706238"
"Ja, jede Woche","2013","kein Migrationshintergrund","2","117","0.0498379383971749","0.0406757859694544","0.0590000908248954"
"Ja, jede Woche","2013","kein Migrationshintergrund","3","106","0.0433003646971658","0.0350165324034877","0.0515841969908439"
"Ja, jede Woche","2013","kein Migrationshintergrund","4","152","0.0431020346828699","0.036150845886049","0.0500532234796909"
"Ja, jede Woche","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","360","0.0787259961800748","0.0703957313791592","0.0870562609809905"
"Ja, jede Woche","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","27","","",""
"Ja, jede Woche","2013","direkter Migrationshintergrund","2","24","","",""
"Ja, jede Woche","2013","direkter Migrationshintergrund","3","13","","",""
"Ja, jede Woche","2013","direkter Migrationshintergrund","4","21","","",""
"Ja, jede Woche","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","24","","",""
"Ja, jede Woche","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","11","","",""
"Ja, jede Woche","2013","indirekter Migrationshintergrund","2","14","","",""
"Ja, jede Woche","2013","indirekter Migrationshintergrund","3","10","","",""
"Ja, jede Woche","2013","indirekter Migrationshintergrund","4","18","","",""
"Ja, jede Woche","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","12","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","123","0.103800959113931","0.0862111948352252","0.121390723392637"
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","2","234","0.10391728981984","0.0910692583971092","0.11676532124257"
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","3","237","0.0980771642583541","0.0859721206480764","0.110182207868632"
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","4","328","0.101956337264034","0.0915993552616912","0.112313319266376"
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","303","0.0837303848827694","0.075162798291917","0.0922979714736219"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","31","0.11531191988824","0.0771435035852624","0.153480336191218"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","2","40","0.0795933578952908","0.0532005440803702","0.105986171710211"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","3","45","0.143887217530864","0.105492438478462","0.182281996583267"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","4","37","0.0847110888760755","0.0539613064904508","0.1154608712617"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","26","","",""
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","10","","",""
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","2","23","","",""
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","3","15","","",""
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","4","17","","",""
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","26","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","45","0.0519007102784853","0.0391077615244921","0.0646936590324786"
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","2","107","0.0433821243352443","0.0348049687365632","0.0519592799339253"
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","3","122","0.0573352769902356","0.0478731820431168","0.0667973719373545"
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","4","186","0.0574135856945762","0.0494511615835431","0.0653760098056094"
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","223","0.0574862236263207","0.0502862474464005","0.0646861998062408"
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","12","","",""
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","2","20","","",""
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","3","16","","",""
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","4","19","","",""
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","5","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","2","3","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","3","6","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","4","10","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","16","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
