"plb0219","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2016","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2016","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2016","Hauptschule","Städtischer Raum","","","",""
"Seltener","2016","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2016","Realschule","Städtischer Raum","","","",""
"Seltener","2016","Realschule","Ländlicher Raum","","","",""
"Seltener","2016","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2016","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2016","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2016","AkademikerIn","Ländlicher Raum","","","",""
"Nein, nie","2017","(noch) kein Abschluss","Städtischer Raum","120","0.579565219674186","0.511827046078295","0.647303393270078"
"Nein, nie","2017","(noch) kein Abschluss","Ländlicher Raum","63","0.703214208668393","0.60986308529594","0.796565332040847"
"Nein, nie","2017","Hauptschule","Städtischer Raum","1415","0.664638122463287","0.6443048391569","0.684971405769673"
"Nein, nie","2017","Hauptschule","Ländlicher Raum","915","0.663114047579055","0.638140833553218","0.688087261604892"
"Nein, nie","2017","Realschule","Städtischer Raum","1771","0.6665365547716","0.648501413865733","0.684571695677467"
"Nein, nie","2017","Realschule","Ländlicher Raum","1362","0.625543097062163","0.605142175564287","0.64594401856004"
"Nein, nie","2017","(Fach-)Abitur","Städtischer Raum","1320","0.614923021466368","0.594140269162092","0.635705773770645"
"Nein, nie","2017","(Fach-)Abitur","Ländlicher Raum","528","0.653858641304773","0.621076108000378","0.686641174609168"
"Nein, nie","2017","AkademikerIn","Städtischer Raum","1905","0.551851644251061","0.535008910191403","0.56869437831072"
"Nein, nie","2017","AkademikerIn","Ländlicher Raum","706","0.588894144316271","0.561441387655468","0.616346900977073"
"Ja, jede Woche","2017","(noch) kein Abschluss","Städtischer Raum","24","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","Ländlicher Raum","8","","",""
"Ja, jede Woche","2017","Hauptschule","Städtischer Raum","119","0.0597747777236604","0.0495646076775139","0.0699849477698069"
"Ja, jede Woche","2017","Hauptschule","Ländlicher Raum","80","0.0535655976915127","0.0416688812364423","0.065462314146583"
"Ja, jede Woche","2017","Realschule","Städtischer Raum","114","0.0393057780202078","0.0318720918049653","0.0467394642354503"
"Ja, jede Woche","2017","Realschule","Ländlicher Raum","123","0.0556637661511408","0.0459994780868355","0.0653280542154461"
"Ja, jede Woche","2017","(Fach-)Abitur","Städtischer Raum","154","0.0756058604913366","0.064315047101253","0.0868966738814203"
"Ja, jede Woche","2017","(Fach-)Abitur","Ländlicher Raum","55","0.0642343300784765","0.0473399996565212","0.0811286605004318"
"Ja, jede Woche","2017","AkademikerIn","Städtischer Raum","301","0.0860187131163685","0.0765223865784303","0.0955150396543066"
"Ja, jede Woche","2017","AkademikerIn","Ländlicher Raum","108","0.0898956214161148","0.0739366321541659","0.105854610678064"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","Städtischer Raum","28","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Ja, alle 2 Wochen","2017","Hauptschule","Städtischer Raum","200","0.0990072261880198","0.0861439337781707","0.111870518597869"
"Ja, alle 2 Wochen","2017","Hauptschule","Ländlicher Raum","141","0.0884227298556223","0.073421820830526","0.103423638880719"
"Ja, alle 2 Wochen","2017","Realschule","Städtischer Raum","249","0.0904652456857619","0.079492028627852","0.101438462743672"
"Ja, alle 2 Wochen","2017","Realschule","Ländlicher Raum","251","0.118346212425659","0.104730308867765","0.131962115983552"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","Städtischer Raum","223","0.109806738195408","0.0964538394914112","0.123159636899404"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","Ländlicher Raum","89","0.103117528022955","0.0821615543011361","0.124073501744774"
"Ja, alle 2 Wochen","2017","AkademikerIn","Städtischer Raum","257","0.0814028440834444","0.072141524840687","0.0906641633262019"
"Ja, alle 2 Wochen","2017","AkademikerIn","Ländlicher Raum","111","0.0816634986863157","0.0663841294631482","0.0969428679094831"
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","Städtischer Raum","14","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","Ländlicher Raum","6","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","Städtischer Raum","105","0.0514632040804032","0.0419476617877936","0.0609787463730128"
"Ja, alle 3-4 Wochen","2017","Hauptschule","Ländlicher Raum","80","0.0515730653935781","0.0398874312153677","0.0632586995717885"
"Ja, alle 3-4 Wochen","2017","Realschule","Städtischer Raum","143","0.0539856301028986","0.0453405028327375","0.0626307573730597"
"Ja, alle 3-4 Wochen","2017","Realschule","Ländlicher Raum","132","0.0517802751513225","0.0424400592368636","0.0611204910657815"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","Städtischer Raum","128","0.0546724001471395","0.044962960947996","0.0643818393462829"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","Ländlicher Raum","44","0.0492814725667275","0.0343658410039952","0.0641971041294598"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","Städtischer Raum","266","0.0849673175366821","0.0755237786259074","0.0944108564474568"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","Ländlicher Raum","96","0.0529630210202516","0.0404673277968458","0.0654587142436574"
"Seltener","2017","(noch) kein Abschluss","Städtischer Raum","18","","",""
"Seltener","2017","(noch) kein Abschluss","Ländlicher Raum","6","","",""
"Seltener","2017","Hauptschule","Städtischer Raum","232","0.12511666954463","0.110867462392208","0.139365876697052"
"Seltener","2017","Hauptschule","Ländlicher Raum","160","0.143324559480232","0.12481025762429","0.161838861336175"
"Seltener","2017","Realschule","Städtischer Raum","348","0.149706791419531","0.136058177670952","0.16335540516811"
"Seltener","2017","Realschule","Ländlicher Raum","294","0.148666649209715","0.133670600366991","0.163662698052439"
"Seltener","2017","(Fach-)Abitur","Städtischer Raum","281","0.144991979699748","0.129954467532763","0.160029491866733"
"Seltener","2017","(Fach-)Abitur","Ländlicher Raum","93","0.129508028027068","0.106371160466093","0.152644895588043"
"Seltener","2017","AkademikerIn","Städtischer Raum","620","0.195759481012444","0.18232116360792","0.209197798416967"
"Seltener","2017","AkademikerIn","Ländlicher Raum","213","0.186583714561047","0.164847505115324","0.208319924006771"
"Nein, nie","2018","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nein, nie","2018","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nein, nie","2018","Hauptschule","Städtischer Raum","","","",""
"Nein, nie","2018","Hauptschule","Ländlicher Raum","","","",""
"Nein, nie","2018","Realschule","Städtischer Raum","","","",""
"Nein, nie","2018","Realschule","Ländlicher Raum","","","",""
"Nein, nie","2018","(Fach-)Abitur","Städtischer Raum","","","",""
"Nein, nie","2018","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nein, nie","2018","AkademikerIn","Städtischer Raum","","","",""
"Nein, nie","2018","AkademikerIn","Ländlicher Raum","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ja, jede Woche","2018","Hauptschule","Städtischer Raum","","","",""
"Ja, jede Woche","2018","Hauptschule","Ländlicher Raum","","","",""
"Ja, jede Woche","2018","Realschule","Städtischer Raum","","","",""
"Ja, jede Woche","2018","Realschule","Ländlicher Raum","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","Städtischer Raum","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ja, jede Woche","2018","AkademikerIn","Städtischer Raum","","","",""
"Ja, jede Woche","2018","AkademikerIn","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Realschule","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Realschule","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","2018","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2018","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2018","Hauptschule","Städtischer Raum","","","",""
"Seltener","2018","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2018","Realschule","Städtischer Raum","","","",""
"Seltener","2018","Realschule","Ländlicher Raum","","","",""
"Seltener","2018","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2018","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2018","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2018","AkademikerIn","Ländlicher Raum","","","",""
"Nein, nie","2019","(noch) kein Abschluss","Städtischer Raum","114","0.655009446278972","0.586323709216849","0.723695183341095"
"Nein, nie","2019","(noch) kein Abschluss","Ländlicher Raum","49","0.692804509932549","0.58769427616009","0.797914743705008"
"Nein, nie","2019","Hauptschule","Städtischer Raum","1236","0.692259256375813","0.670823292500267","0.71369522025136"
"Nein, nie","2019","Hauptschule","Ländlicher Raum","745","0.630799107872479","0.602955719016357","0.658642496728602"
"Nein, nie","2019","Realschule","Städtischer Raum","1737","0.700654941984184","0.682928269462861","0.718381614505507"
"Nein, nie","2019","Realschule","Ländlicher Raum","1316","0.631981427215248","0.611190929859767","0.652771924570729"
"Nein, nie","2019","(Fach-)Abitur","Städtischer Raum","1331","0.641834094612249","0.621491591263365","0.662176597961132"
"Nein, nie","2019","(Fach-)Abitur","Ländlicher Raum","537","0.650197752497071","0.617555870189786","0.682839634804356"
"Nein, nie","2019","AkademikerIn","Städtischer Raum","1905","0.533091500966387","0.517013846366374","0.5491691555664"
"Nein, nie","2019","AkademikerIn","Ländlicher Raum","712","0.586554257225827","0.559927776650159","0.613180737801496"
"Ja, jede Woche","2019","(noch) kein Abschluss","Städtischer Raum","16","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","Ländlicher Raum","8","","",""
"Ja, jede Woche","2019","Hauptschule","Städtischer Raum","89","0.0544046403055212","0.0438707990537959","0.0649384815572466"
"Ja, jede Woche","2019","Hauptschule","Ländlicher Raum","87","0.0567965985393836","0.043442670568546","0.0701505265102213"
"Ja, jede Woche","2019","Realschule","Städtischer Raum","118","0.0375107512473538","0.0301560522176581","0.0448654502770494"
"Ja, jede Woche","2019","Realschule","Ländlicher Raum","114","0.0568154482959948","0.0468359338529584","0.0667949627390313"
"Ja, jede Woche","2019","(Fach-)Abitur","Städtischer Raum","153","0.0653567697328093","0.0548705463434068","0.0758429931222118"
"Ja, jede Woche","2019","(Fach-)Abitur","Ländlicher Raum","52","0.055595151242474","0.0399118051296035","0.0712784973553445"
"Ja, jede Woche","2019","AkademikerIn","Städtischer Raum","361","0.0919794063212835","0.0826662031884213","0.101292609454146"
"Ja, jede Woche","2019","AkademikerIn","Ländlicher Raum","121","0.0890306155093138","0.0736323434997285","0.104428887518899"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","Städtischer Raum","29","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","Ländlicher Raum","8","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","Städtischer Raum","164","0.0926233655141072","0.0791594863345317","0.106087244693683"
"Ja, alle 2 Wochen","2019","Hauptschule","Ländlicher Raum","123","0.109927359595233","0.0918801188934144","0.127974600297051"
"Ja, alle 2 Wochen","2019","Realschule","Städtischer Raum","236","0.0879181977898147","0.0769573192687139","0.0988790763109154"
"Ja, alle 2 Wochen","2019","Realschule","Ländlicher Raum","230","0.108619171009301","0.0952050339521003","0.122033308066501"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","Städtischer Raum","222","0.112615784965017","0.0992033889726533","0.12602818095738"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","Ländlicher Raum","83","0.0969090951324341","0.0766607670855082","0.11715742317936"
"Ja, alle 2 Wochen","2019","AkademikerIn","Städtischer Raum","302","0.0793953569094625","0.0706829117286744","0.0881078020902506"
"Ja, alle 2 Wochen","2019","AkademikerIn","Ländlicher Raum","130","0.0828010711027334","0.0679005946583172","0.0977015475471496"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","Städtischer Raum","10","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","Städtischer Raum","78","0.0460342762140868","0.036301803915939","0.0557667485122347"
"Ja, alle 3-4 Wochen","2019","Hauptschule","Ländlicher Raum","57","0.0697624799609446","0.0550646550961658","0.0844603048257235"
"Ja, alle 3-4 Wochen","2019","Realschule","Städtischer Raum","135","0.0453488013003076","0.0372951217078064","0.0534024808928089"
"Ja, alle 3-4 Wochen","2019","Realschule","Ländlicher Raum","130","0.0540915354722672","0.0443401334060721","0.0638429375384622"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","Städtischer Raum","130","0.0545607668844139","0.0449245198141895","0.0641970139546383"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","Ländlicher Raum","46","0.0485598001761324","0.0338478461583371","0.0632717541939277"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","Städtischer Raum","283","0.0675377219502033","0.0594505856050059","0.0756248582954008"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","Ländlicher Raum","95","0.0579904734878005","0.0453531127372373","0.0706278342383637"
"Seltener","2019","(noch) kein Abschluss","Städtischer Raum","15","","",""
"Seltener","2019","(noch) kein Abschluss","Ländlicher Raum","7","","",""
"Seltener","2019","Hauptschule","Städtischer Raum","214","0.114678461590471","0.0998803064713677","0.129476616709575"
"Seltener","2019","Hauptschule","Ländlicher Raum","142","0.13271445403196","0.113140194003029","0.152288714060891"
"Seltener","2019","Realschule","Städtischer Raum","338","0.12856730767834","0.115611297524898","0.141523317831783"
"Seltener","2019","Realschule","Ländlicher Raum","277","0.14849241800719","0.133163049940313","0.163821786074066"
"Seltener","2019","(Fach-)Abitur","Städtischer Raum","298","0.125632583805512","0.11157052169468","0.139694645916343"
"Seltener","2019","(Fach-)Abitur","Ländlicher Raum","102","0.148738200951889","0.124383432821741","0.173092969082037"
"Seltener","2019","AkademikerIn","Städtischer Raum","848","0.227996013852663","0.214475931909522","0.241516095795805"
"Seltener","2019","AkademikerIn","Ländlicher Raum","256","0.183623582674325","0.162689214295626","0.204557951053024"
