"plb0219","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein, nie","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","66","2","","","",""
"Nein, nie","2012","66","3","","","",""
"Nein, nie","2012","66","4","","","",""
"Nein, nie","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","17-29","2","","","",""
"Ja, jede Woche","2012","17-29","3","","","",""
"Ja, jede Woche","2012","17-29","4","","","",""
"Ja, jede Woche","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","30-45","2","","","",""
"Ja, jede Woche","2012","30-45","3","","","",""
"Ja, jede Woche","2012","30-45","4","","","",""
"Ja, jede Woche","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","46-65","2","","","",""
"Ja, jede Woche","2012","46-65","3","","","",""
"Ja, jede Woche","2012","46-65","4","","","",""
"Ja, jede Woche","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","66","2","","","",""
"Ja, jede Woche","2012","66","3","","","",""
"Ja, jede Woche","2012","66","4","","","",""
"Ja, jede Woche","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","17-29","2","","","",""
"Ja, alle 2 Wochen","2012","17-29","3","","","",""
"Ja, alle 2 Wochen","2012","17-29","4","","","",""
"Ja, alle 2 Wochen","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","30-45","2","","","",""
"Ja, alle 2 Wochen","2012","30-45","3","","","",""
"Ja, alle 2 Wochen","2012","30-45","4","","","",""
"Ja, alle 2 Wochen","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","46-65","2","","","",""
"Ja, alle 2 Wochen","2012","46-65","3","","","",""
"Ja, alle 2 Wochen","2012","46-65","4","","","",""
"Ja, alle 2 Wochen","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","66","2","","","",""
"Ja, alle 2 Wochen","2012","66","3","","","",""
"Ja, alle 2 Wochen","2012","66","4","","","",""
"Ja, alle 2 Wochen","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","17-29","2","","","",""
"Ja, alle 3-4 Wochen","2012","17-29","3","","","",""
"Ja, alle 3-4 Wochen","2012","17-29","4","","","",""
"Ja, alle 3-4 Wochen","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","30-45","2","","","",""
"Ja, alle 3-4 Wochen","2012","30-45","3","","","",""
"Ja, alle 3-4 Wochen","2012","30-45","4","","","",""
"Ja, alle 3-4 Wochen","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","46-65","2","","","",""
"Ja, alle 3-4 Wochen","2012","46-65","3","","","",""
"Ja, alle 3-4 Wochen","2012","46-65","4","","","",""
"Ja, alle 3-4 Wochen","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","66","2","","","",""
"Ja, alle 3-4 Wochen","2012","66","3","","","",""
"Ja, alle 3-4 Wochen","2012","66","4","","","",""
"Ja, alle 3-4 Wochen","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","17-29","2","","","",""
"Seltener","2012","17-29","3","","","",""
"Seltener","2012","17-29","4","","","",""
"Seltener","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","30-45","2","","","",""
"Seltener","2012","30-45","3","","","",""
"Seltener","2012","30-45","4","","","",""
"Seltener","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","46-65","2","","","",""
"Seltener","2012","46-65","3","","","",""
"Seltener","2012","46-65","4","","","",""
"Seltener","2012","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","66","2","","","",""
"Seltener","2012","66","3","","","",""
"Seltener","2012","66","4","","","",""
"Seltener","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2013","17-29","1 Einkommensschwächstes Quintil","249","0.650389741112488","0.601670209221443","0.699109273003533"
"Nein, nie","2013","17-29","2","296","0.676749970508857","0.632644787653243","0.720855153364471"
"Nein, nie","2013","17-29","3","286","0.699362272952001","0.655192948150444","0.743531597753558"
"Nein, nie","2013","17-29","4","303","0.668959056405764","0.626001630196839","0.711916482614689"
"Nein, nie","2013","17-29","5 Einkommensstärkstes Quintil","253","0.660017413413655","0.611684726216762","0.708350100610549"
"Nein, nie","2013","30-45","1 Einkommensschwächstes Quintil","349","0.583982184382124","0.54341150079154","0.624552867972709"
"Nein, nie","2013","30-45","2","796","0.639471871761975","0.612928215042494","0.666015528481456"
"Nein, nie","2013","30-45","3","821","0.621384661351219","0.5948748294904","0.647894493212038"
"Nein, nie","2013","30-45","4","954","0.586101363924011","0.56193000256992","0.610272725278103"
"Nein, nie","2013","30-45","5 Einkommensstärkstes Quintil","913","0.494791046146694","0.471086944809826","0.518495147483561"
"Nein, nie","2013","46-65","1 Einkommensschwächstes Quintil","378","0.588318443026756","0.548232163879645","0.628404722173868"
"Nein, nie","2013","46-65","2","622","0.628156882908641","0.598187397784882","0.6581263680324"
"Nein, nie","2013","46-65","3","657","0.644380665717789","0.615202918694982","0.673558412740596"
"Nein, nie","2013","46-65","4","1008","0.598763820821718","0.575199203040594","0.622328438602843"
"Nein, nie","2013","46-65","5 Einkommensstärkstes Quintil","1242","0.537021059324772","0.51653595221516","0.557506166434384"
"Nein, nie","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2013","66","2","","","",""
"Nein, nie","2013","66","3","","","",""
"Nein, nie","2013","66","4","","","",""
"Nein, nie","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2013","17-29","1 Einkommensschwächstes Quintil","31","0.073480451541596","0.046821848779742","0.10013905430345"
"Ja, jede Woche","2013","17-29","2","31","0.059256659376201","0.0369922911502541","0.0815210276021479"
"Ja, jede Woche","2013","17-29","3","24","","",""
"Ja, jede Woche","2013","17-29","4","24","","",""
"Ja, jede Woche","2013","17-29","5 Einkommensstärkstes Quintil","24","","",""
"Ja, jede Woche","2013","30-45","1 Einkommensschwächstes Quintil","49","0.0650638728923717","0.0447628702420842","0.0853648755426592"
"Ja, jede Woche","2013","30-45","2","62","0.0556669868705337","0.042992164090425","0.0683418096506424"
"Ja, jede Woche","2013","30-45","3","55","0.0341029447028911","0.0241834632856591","0.0440224261201232"
"Ja, jede Woche","2013","30-45","4","84","0.0473738144598019","0.0369482835006805","0.0577993454189232"
"Ja, jede Woche","2013","30-45","5 Einkommensstärkstes Quintil","149","0.0716035466793281","0.0593796107985131","0.0838274825601431"
"Ja, jede Woche","2013","46-65","1 Einkommensschwächstes Quintil","51","0.0960818505110381","0.0720772743692928","0.120086426652783"
"Ja, jede Woche","2013","46-65","2","58","0.0517224777637241","0.0379892464270403","0.0654557091004079"
"Ja, jede Woche","2013","46-65","3","48","0.0466939868037816","0.0338341793526006","0.0595537942549627"
"Ja, jede Woche","2013","46-65","4","79","0.0477467080233571","0.0374953703411706","0.0579980457055435"
"Ja, jede Woche","2013","46-65","5 Einkommensstärkstes Quintil","214","0.0882852452432597","0.0766296215482293","0.0999408689382902"
"Ja, jede Woche","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2013","66","2","","","",""
"Ja, jede Woche","2013","66","3","","","",""
"Ja, jede Woche","2013","66","4","","","",""
"Ja, jede Woche","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2013","17-29","1 Einkommensschwächstes Quintil","42","0.115552247705778","0.0828897440131476","0.148214751398409"
"Ja, alle 2 Wochen","2013","17-29","2","44","0.0925446844673794","0.0652175193077598","0.119871849626999"
"Ja, alle 2 Wochen","2013","17-29","3","48","0.128220172410539","0.0960147124266134","0.160425632394465"
"Ja, alle 2 Wochen","2013","17-29","4","48","0.108907944310175","0.0804706223788416","0.137345266241508"
"Ja, alle 2 Wochen","2013","17-29","5 Einkommensstärkstes Quintil","32","0.0834801714060213","0.0552575398187537","0.111702802993289"
"Ja, alle 2 Wochen","2013","30-45","1 Einkommensschwächstes Quintil","74","0.134564914182268","0.106475690923022","0.162654137441514"
"Ja, alle 2 Wochen","2013","30-45","2","153","0.1249406240396","0.106661682292106","0.143219565787094"
"Ja, alle 2 Wochen","2013","30-45","3","141","0.111496446023715","0.0942940990356874","0.128698793011742"
"Ja, alle 2 Wochen","2013","30-45","4","157","0.0996311263957189","0.0849325422198742","0.114329710571564"
"Ja, alle 2 Wochen","2013","30-45","5 Einkommensstärkstes Quintil","143","0.0880203164750183","0.0745876848682694","0.101452948081767"
"Ja, alle 2 Wochen","2013","46-65","1 Einkommensschwächstes Quintil","48","0.0804943953300554","0.0583344430572223","0.102654347602888"
"Ja, alle 2 Wochen","2013","46-65","2","97","0.0869339381104843","0.0694632052127934","0.104404671008175"
"Ja, alle 2 Wochen","2013","46-65","3","104","0.0835599611393887","0.066692917683398","0.100427004595379"
"Ja, alle 2 Wochen","2013","46-65","4","172","0.100256907287114","0.0858175123985222","0.114696302175706"
"Ja, alle 2 Wochen","2013","46-65","5 Einkommensstärkstes Quintil","180","0.0931157931892426","0.0811772989249562","0.105054287453529"
"Ja, alle 2 Wochen","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2013","66","2","","","",""
"Ja, alle 2 Wochen","2013","66","3","","","",""
"Ja, alle 2 Wochen","2013","66","4","","","",""
"Ja, alle 2 Wochen","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2013","17-29","1 Einkommensschwächstes Quintil","17","","",""
"Ja, alle 3-4 Wochen","2013","17-29","2","22","","",""
"Ja, alle 3-4 Wochen","2013","17-29","3","22","","",""
"Ja, alle 3-4 Wochen","2013","17-29","4","28","","",""
"Ja, alle 3-4 Wochen","2013","17-29","5 Einkommensstärkstes Quintil","11","","",""
"Ja, alle 3-4 Wochen","2013","30-45","1 Einkommensschwächstes Quintil","23","","",""
"Ja, alle 3-4 Wochen","2013","30-45","2","67","0.050033181590996","0.0379810537325334","0.0620853094494587"
"Ja, alle 3-4 Wochen","2013","30-45","3","69","0.0735244946233128","0.0592598616570078","0.0877891275896178"
"Ja, alle 3-4 Wochen","2013","30-45","4","90","0.0588961369250615","0.0473422016507146","0.0704500721994085"
"Ja, alle 3-4 Wochen","2013","30-45","5 Einkommensstärkstes Quintil","115","0.0743305736590821","0.0618943431897194","0.0867668041284448"
"Ja, alle 3-4 Wochen","2013","46-65","1 Einkommensschwächstes Quintil","21","","",""
"Ja, alle 3-4 Wochen","2013","46-65","2","41","0.0489289395152776","0.0355520625726069","0.0623058164579483"
"Ja, alle 3-4 Wochen","2013","46-65","3","50","0.0435133919610222","0.0310785938679432","0.0559481900541013"
"Ja, alle 3-4 Wochen","2013","46-65","4","96","0.0622099148957166","0.0505976962830022","0.073822133508431"
"Ja, alle 3-4 Wochen","2013","46-65","5 Einkommensstärkstes Quintil","120","0.0510098733314518","0.0419708827946265","0.060048863868277"
"Ja, alle 3-4 Wochen","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2013","66","2","","","",""
"Ja, alle 3-4 Wochen","2013","66","3","","","",""
"Ja, alle 3-4 Wochen","2013","66","4","","","",""
"Ja, alle 3-4 Wochen","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2013","17-29","1 Einkommensschwächstes Quintil","29","","",""
"Seltener","2013","17-29","2","39","0.133464640228487","0.101395857719113","0.165533422737862"
"Seltener","2013","17-29","3","34","0.05873161706889","0.0360830549543998","0.0813801791833802"
"Seltener","2013","17-29","4","58","0.152272529565834","0.119475346966122","0.185069712165546"
"Seltener","2013","17-29","5 Einkommensstärkstes Quintil","49","0.172298465648528","0.133767269343152","0.210829661953905"
"Seltener","2013","30-45","1 Einkommensschwächstes Quintil","72","0.166731262141356","0.136051101821348","0.197411422461364"
"Seltener","2013","30-45","2","179","0.129887335736895","0.111302804922979","0.148471866550811"
"Seltener","2013","30-45","3","200","0.159491453298862","0.139480518294425","0.179502388303299"
"Seltener","2013","30-45","4","310","0.207997558295406","0.18807889795418","0.227916218636633"
"Seltener","2013","30-45","5 Einkommensstärkstes Quintil","389","0.271254517039878","0.250175347976868","0.292333686102888"
"Seltener","2013","46-65","1 Einkommensschwächstes Quintil","81","0.188665333065945","0.156797327893503","0.220533338238386"
"Seltener","2013","46-65","2","181","0.184257761701873","0.160216640517116","0.20829888288663"
"Seltener","2013","46-65","3","175","0.181851994378018","0.158341444117181","0.205362544638855"
"Seltener","2013","46-65","4","307","0.191022648972094","0.172123458833323","0.209921839110864"
"Seltener","2013","46-65","5 Einkommensstärkstes Quintil","520","0.230568028911274","0.213264024403359","0.247872033419189"
"Seltener","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2013","66","2","","","",""
"Seltener","2013","66","3","","","",""
"Seltener","2013","66","4","","","",""
"Seltener","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","17-29","2","","","",""
"Nein, nie","2014","17-29","3","","","",""
"Nein, nie","2014","17-29","4","","","",""
"Nein, nie","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","30-45","2","","","",""
"Nein, nie","2014","30-45","3","","","",""
"Nein, nie","2014","30-45","4","","","",""
"Nein, nie","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","46-65","2","","","",""
"Nein, nie","2014","46-65","3","","","",""
"Nein, nie","2014","46-65","4","","","",""
"Nein, nie","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","66","2","","","",""
"Nein, nie","2014","66","3","","","",""
"Nein, nie","2014","66","4","","","",""
"Nein, nie","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","17-29","2","","","",""
"Ja, jede Woche","2014","17-29","3","","","",""
"Ja, jede Woche","2014","17-29","4","","","",""
"Ja, jede Woche","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","30-45","2","","","",""
"Ja, jede Woche","2014","30-45","3","","","",""
"Ja, jede Woche","2014","30-45","4","","","",""
"Ja, jede Woche","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","46-65","2","","","",""
"Ja, jede Woche","2014","46-65","3","","","",""
"Ja, jede Woche","2014","46-65","4","","","",""
"Ja, jede Woche","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","66","2","","","",""
"Ja, jede Woche","2014","66","3","","","",""
"Ja, jede Woche","2014","66","4","","","",""
"Ja, jede Woche","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","17-29","2","","","",""
"Ja, alle 2 Wochen","2014","17-29","3","","","",""
"Ja, alle 2 Wochen","2014","17-29","4","","","",""
"Ja, alle 2 Wochen","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","30-45","2","","","",""
"Ja, alle 2 Wochen","2014","30-45","3","","","",""
"Ja, alle 2 Wochen","2014","30-45","4","","","",""
"Ja, alle 2 Wochen","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","46-65","2","","","",""
"Ja, alle 2 Wochen","2014","46-65","3","","","",""
"Ja, alle 2 Wochen","2014","46-65","4","","","",""
"Ja, alle 2 Wochen","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","66","2","","","",""
"Ja, alle 2 Wochen","2014","66","3","","","",""
"Ja, alle 2 Wochen","2014","66","4","","","",""
"Ja, alle 2 Wochen","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","17-29","2","","","",""
"Ja, alle 3-4 Wochen","2014","17-29","3","","","",""
"Ja, alle 3-4 Wochen","2014","17-29","4","","","",""
"Ja, alle 3-4 Wochen","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","30-45","2","","","",""
"Ja, alle 3-4 Wochen","2014","30-45","3","","","",""
"Ja, alle 3-4 Wochen","2014","30-45","4","","","",""
"Ja, alle 3-4 Wochen","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","46-65","2","","","",""
"Ja, alle 3-4 Wochen","2014","46-65","3","","","",""
"Ja, alle 3-4 Wochen","2014","46-65","4","","","",""
"Ja, alle 3-4 Wochen","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","66","2","","","",""
"Ja, alle 3-4 Wochen","2014","66","3","","","",""
"Ja, alle 3-4 Wochen","2014","66","4","","","",""
"Ja, alle 3-4 Wochen","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","17-29","2","","","",""
"Seltener","2014","17-29","3","","","",""
"Seltener","2014","17-29","4","","","",""
"Seltener","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","30-45","2","","","",""
"Seltener","2014","30-45","3","","","",""
"Seltener","2014","30-45","4","","","",""
"Seltener","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","46-65","2","","","",""
"Seltener","2014","46-65","3","","","",""
"Seltener","2014","46-65","4","","","",""
"Seltener","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","66","2","","","",""
"Seltener","2014","66","3","","","",""
"Seltener","2014","66","4","","","",""
"Seltener","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2015","17-29","1 Einkommensschwächstes Quintil","309","0.660915837035072","0.616531043392393","0.705300630677752"
"Nein, nie","2015","17-29","2","261","0.616067692547265","0.568466541844666","0.663668843249864"
"Nein, nie","2015","17-29","3","312","0.693311212185714","0.650706768830867","0.735915655540561"
"Nein, nie","2015","17-29","4","349","0.652598110744334","0.61198463824134","0.693211583247329"
"Nein, nie","2015","17-29","5 Einkommensstärkstes Quintil","303","0.558495069739968","0.514572797890263","0.602417341589674"
"Nein, nie","2015","30-45","1 Einkommensschwächstes Quintil","300","0.664325352188985","0.620597437385014","0.708053266992956"
"Nein, nie","2015","30-45","2","619","0.644044186338104","0.613912870258165","0.674175502418043"
"Nein, nie","2015","30-45","3","704","0.636414617315595","0.608827904735254","0.664001329895935"
"Nein, nie","2015","30-45","4","919","0.54229014509137","0.517309859360904","0.567270430821835"
"Nein, nie","2015","30-45","5 Einkommensstärkstes Quintil","969","0.522577174653197","0.498978671134036","0.546175678172358"
"Nein, nie","2015","46-65","1 Einkommensschwächstes Quintil","314","0.647807338532009","0.606433463960353","0.689181213103664"
"Nein, nie","2015","46-65","2","535","0.601568474923161","0.568829061769254","0.634307888077068"
"Nein, nie","2015","46-65","3","649","0.605627446793159","0.575996463654874","0.635258429931443"
"Nein, nie","2015","46-65","4","1018","0.644601326874409","0.621450579642018","0.667752074106801"
"Nein, nie","2015","46-65","5 Einkommensstärkstes Quintil","1427","0.548313134378267","0.529012539266177","0.567613729490358"
"Nein, nie","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2015","66","2","","","",""
"Nein, nie","2015","66","3","","","",""
"Nein, nie","2015","66","4","","","",""
"Nein, nie","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2015","17-29","1 Einkommensschwächstes Quintil","30","0.0654952783358912","0.0422998114479014","0.088690745223881"
"Ja, jede Woche","2015","17-29","2","34","0.0872217254585448","0.059605082260781","0.114838368656309"
"Ja, jede Woche","2015","17-29","3","30","0.0839903907516427","0.0583628666987695","0.109617914804516"
"Ja, jede Woche","2015","17-29","4","30","0.0484171159452937","0.0301085681195734","0.066725663771014"
"Ja, jede Woche","2015","17-29","5 Einkommensstärkstes Quintil","30","0.0449543033902131","0.0266267262088725","0.0632818805715538"
"Ja, jede Woche","2015","30-45","1 Einkommensschwächstes Quintil","30","0.0582158343268804","0.036533534822403","0.0798981338313578"
"Ja, jede Woche","2015","30-45","2","67","0.071828725454747","0.0555797730788731","0.0880776778306209"
"Ja, jede Woche","2015","30-45","3","72","0.0475383549281595","0.0353351896866974","0.0597415201696215"
"Ja, jede Woche","2015","30-45","4","82","0.0519358671383032","0.0408098694388385","0.0630618648377679"
"Ja, jede Woche","2015","30-45","5 Einkommensstärkstes Quintil","130","0.0738402216718173","0.0614850976308019","0.0861953457128327"
"Ja, jede Woche","2015","46-65","1 Einkommensschwächstes Quintil","49","0.0780954906128945","0.0548537281125813","0.101337253113208"
"Ja, jede Woche","2015","46-65","2","52","0.0437792368019222","0.0300967610525535","0.057461712551291"
"Ja, jede Woche","2015","46-65","3","51","0.0645764158431929","0.0496748786235432","0.0794779530628426"
"Ja, jede Woche","2015","46-65","4","95","0.0485645468674792","0.038167479684313","0.0589616140506454"
"Ja, jede Woche","2015","46-65","5 Einkommensstärkstes Quintil","208","0.0775536441274603","0.0671805263476231","0.0879267619072974"
"Ja, jede Woche","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2015","66","2","","","",""
"Ja, jede Woche","2015","66","3","","","",""
"Ja, jede Woche","2015","66","4","","","",""
"Ja, jede Woche","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2015","17-29","1 Einkommensschwächstes Quintil","47","0.158956999985434","0.124675777423732","0.193238222547136"
"Ja, alle 2 Wochen","2015","17-29","2","50","0.146359669515236","0.111763813780289","0.180955525250184"
"Ja, alle 2 Wochen","2015","17-29","3","53","0.111114657429424","0.0820777485044925","0.140151566354355"
"Ja, alle 2 Wochen","2015","17-29","4","72","0.142140120471467","0.112355117487871","0.171925123455064"
"Ja, alle 2 Wochen","2015","17-29","5 Einkommensstärkstes Quintil","44","0.0930158934726057","0.0673246121700777","0.118707174775134"
"Ja, alle 2 Wochen","2015","30-45","1 Einkommensschwächstes Quintil","57","0.137058476199082","0.105212635583111","0.168904316815054"
"Ja, alle 2 Wochen","2015","30-45","2","112","0.112705579046042","0.0928048582529018","0.132606299839181"
"Ja, alle 2 Wochen","2015","30-45","3","118","0.105902672489545","0.0882556057595939","0.123549739219496"
"Ja, alle 2 Wochen","2015","30-45","4","165","0.104892595781426","0.0895288750188684","0.120256316543983"
"Ja, alle 2 Wochen","2015","30-45","5 Einkommensstärkstes Quintil","130","0.0826726473255514","0.0696619447228159","0.095683349928287"
"Ja, alle 2 Wochen","2015","46-65","1 Einkommensschwächstes Quintil","50","0.0968177508765258","0.0712036979803606","0.122431803772691"
"Ja, alle 2 Wochen","2015","46-65","2","105","0.1378479001989","0.114794046554838","0.160901753842961"
"Ja, alle 2 Wochen","2015","46-65","3","119","0.104838448873404","0.0862646409853743","0.123412256761433"
"Ja, alle 2 Wochen","2015","46-65","4","163","0.0911459653653557","0.0772247449758118","0.1050671857549"
"Ja, alle 2 Wochen","2015","46-65","5 Einkommensstärkstes Quintil","212","0.0896403378908432","0.0785614570843538","0.100719218697333"
"Ja, alle 2 Wochen","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2015","66","2","","","",""
"Ja, alle 2 Wochen","2015","66","3","","","",""
"Ja, alle 2 Wochen","2015","66","4","","","",""
"Ja, alle 2 Wochen","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2015","17-29","1 Einkommensschwächstes Quintil","14","","",""
"Ja, alle 3-4 Wochen","2015","17-29","2","11","","",""
"Ja, alle 3-4 Wochen","2015","17-29","3","16","","",""
"Ja, alle 3-4 Wochen","2015","17-29","4","25","","",""
"Ja, alle 3-4 Wochen","2015","17-29","5 Einkommensstärkstes Quintil","32","0.0715342548407081","0.0487388496371389","0.0943296600442774"
"Ja, alle 3-4 Wochen","2015","30-45","1 Einkommensschwächstes Quintil","16","","",""
"Ja, alle 3-4 Wochen","2015","30-45","2","46","0.0441564591563255","0.031227821940957","0.0570850963716941"
"Ja, alle 3-4 Wochen","2015","30-45","3","75","0.0492407552567904","0.0368321119448066","0.0616493985687743"
"Ja, alle 3-4 Wochen","2015","30-45","4","92","0.0957759745478617","0.0810205155086735","0.11053143358705"
"Ja, alle 3-4 Wochen","2015","30-45","5 Einkommensstärkstes Quintil","124","0.079581651355184","0.0667950017848449","0.092368300925523"
"Ja, alle 3-4 Wochen","2015","46-65","1 Einkommensschwächstes Quintil","20","","",""
"Ja, alle 3-4 Wochen","2015","46-65","2","42","0.0550342946796864","0.039784070241507","0.0702845191178657"
"Ja, alle 3-4 Wochen","2015","46-65","3","52","0.0606528726556726","0.0461808681518552","0.07512487715949"
