"plb0219","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Seltener","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","23","","",""
"Seltener","2011","(Fach-)Abitur","Baden-Wuerttemberg","53","0.192443845962768","0.145680546403346","0.239207145522189"
"Seltener","2011","(Fach-)Abitur","Bayern","45","0.166096780669513","0.123336550996391","0.208857010342635"
"Seltener","2011","(Fach-)Abitur","Saarland","","","",""
"Seltener","2011","(Fach-)Abitur","Berlin","23","","",""
"Seltener","2011","(Fach-)Abitur","Brandenburg","18","","",""
"Seltener","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","6","","",""
"Seltener","2011","(Fach-)Abitur","Sachsen","14","","",""
"Seltener","2011","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Seltener","2011","(Fach-)Abitur","Thueringen","6","","",""
"Seltener","2011","AkademikerIn","Schleswig-Holstein","25","","",""
"Seltener","2011","AkademikerIn","Hamburg","19","","",""
"Seltener","2011","AkademikerIn","Niedersachsen","82","0.231726696873741","0.187268079928068","0.276185313819414"
"Seltener","2011","AkademikerIn","Bremen","13","","",""
"Seltener","2011","AkademikerIn","Nordrhein-Westfalen","159","0.222896171148075","0.194427490477751","0.251364851818399"
"Seltener","2011","AkademikerIn","Hessen","106","0.316397954400788","0.270935427107303","0.361860481694273"
"Seltener","2011","AkademikerIn","Rheinland-Pfalz,Saarland","48","0.220141078061917","0.159100305049069","0.281181851074766"
"Seltener","2011","AkademikerIn","Baden-Wuerttemberg","129","0.210099264041896","0.177199788984934","0.242998739098857"
"Seltener","2011","AkademikerIn","Bayern","147","0.234226156354012","0.200970001969037","0.267482310738986"
"Seltener","2011","AkademikerIn","Saarland","","","",""
"Seltener","2011","AkademikerIn","Berlin","60","0.234047378160772","0.182482849449287","0.285611906872257"
"Seltener","2011","AkademikerIn","Brandenburg","41","0.2755851206269","0.207202186577594","0.343968054676207"
"Seltener","2011","AkademikerIn","Mecklenburg-Vorpommern","14","","",""
"Seltener","2011","AkademikerIn","Sachsen","69","0.230711403416656","0.182636739045609","0.278786067787704"
"Seltener","2011","AkademikerIn","Sachsen-Anhalt","29","","",""
"Seltener","2011","AkademikerIn","Thueringen","41","0.199660214585148","0.138665937417364","0.260654491752931"
"Nein, nie","2012","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Nein, nie","2012","(noch) kein Abschluss","Hamburg","","","",""
"Nein, nie","2012","(noch) kein Abschluss","Niedersachsen","3","","",""
"Nein, nie","2012","(noch) kein Abschluss","Bremen","1","","",""
"Nein, nie","2012","(noch) kein Abschluss","Nordrhein-Westfalen","14","","",""
"Nein, nie","2012","(noch) kein Abschluss","Hessen","2","","",""
"Nein, nie","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Nein, nie","2012","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Nein, nie","2012","(noch) kein Abschluss","Bayern","9","","",""
"Nein, nie","2012","(noch) kein Abschluss","Saarland","","","",""
"Nein, nie","2012","(noch) kein Abschluss","Berlin","2","","",""
"Nein, nie","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Nein, nie","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Nein, nie","2012","(noch) kein Abschluss","Sachsen","2","","",""
"Nein, nie","2012","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Nein, nie","2012","(noch) kein Abschluss","Thueringen","","","",""
"Nein, nie","2012","Hauptschule","Schleswig-Holstein","38","0.728869033208907","0.610301571657935","0.847436494759878"
"Nein, nie","2012","Hauptschule","Hamburg","12","","",""
"Nein, nie","2012","Hauptschule","Niedersachsen","65","0.651533545323598","0.558607750795804","0.744459339851392"
"Nein, nie","2012","Hauptschule","Bremen","6","","",""
"Nein, nie","2012","Hauptschule","Nordrhein-Westfalen","178","0.741742753609325","0.687380014403626","0.796105492815024"
"Nein, nie","2012","Hauptschule","Hessen","38","0.574947910082152","0.455683338894683","0.69421248126962"
"Nein, nie","2012","Hauptschule","Rheinland-Pfalz,Saarland","51","0.541594800579152","0.439778763794741","0.643410837363563"
"Nein, nie","2012","Hauptschule","Baden-Wuerttemberg","125","0.67860442824903","0.609997752148607","0.747211104349453"
"Nein, nie","2012","Hauptschule","Bayern","207","0.705140162106504","0.653282205120738","0.75699811909227"
"Nein, nie","2012","Hauptschule","Saarland","","","",""
"Nein, nie","2012","Hauptschule","Berlin","8","","",""
"Nein, nie","2012","Hauptschule","Brandenburg","11","","",""
"Nein, nie","2012","Hauptschule","Mecklenburg-Vorpommern","6","","",""
"Nein, nie","2012","Hauptschule","Sachsen","19","","",""
"Nein, nie","2012","Hauptschule","Sachsen-Anhalt","9","","",""
"Nein, nie","2012","Hauptschule","Thueringen","12","","",""
"Nein, nie","2012","Realschule","Schleswig-Holstein","51","0.65876453034363","0.555512697628809","0.762016363058452"
"Nein, nie","2012","Realschule","Hamburg","17","","",""
"Nein, nie","2012","Realschule","Niedersachsen","118","0.643310982546844","0.573717631570552","0.712904333523135"
"Nein, nie","2012","Realschule","Bremen","7","","",""
"Nein, nie","2012","Realschule","Nordrhein-Westfalen","158","0.657210878910061","0.598256739429174","0.716165018390949"
"Nein, nie","2012","Realschule","Hessen","74","0.685174161977674","0.598380618168217","0.77196770578713"
"Nein, nie","2012","Realschule","Rheinland-Pfalz,Saarland","43","0.581225969487049","0.464817140124477","0.697634798849621"
"Nein, nie","2012","Realschule","Baden-Wuerttemberg","148","0.681580405250393","0.620020889981276","0.74313992051951"
"Nein, nie","2012","Realschule","Bayern","195","0.687010046499644","0.634272902202399","0.73974719079689"
"Nein, nie","2012","Realschule","Saarland","","","",""
"Nein, nie","2012","Realschule","Berlin","27","","",""
"Nein, nie","2012","Realschule","Brandenburg","47","0.598625867010318","0.493172251419162","0.704079482601475"
"Nein, nie","2012","Realschule","Mecklenburg-Vorpommern","28","","",""
"Nein, nie","2012","Realschule","Sachsen","93","0.670583158787437","0.593005305989164","0.748161011585711"
"Nein, nie","2012","Realschule","Sachsen-Anhalt","52","0.611194160142983","0.509917568922148","0.712470751363818"
"Nein, nie","2012","Realschule","Thueringen","63","0.740001029787664","0.648356039206931","0.831646020368398"
"Nein, nie","2012","(Fach-)Abitur","Schleswig-Holstein","27","","",""
"Nein, nie","2012","(Fach-)Abitur","Hamburg","10","","",""
"Nein, nie","2012","(Fach-)Abitur","Niedersachsen","56","0.67907124075496","0.578028957266711","0.78011352424321"
"Nein, nie","2012","(Fach-)Abitur","Bremen","2","","",""
"Nein, nie","2012","(Fach-)Abitur","Nordrhein-Westfalen","157","0.687304429058019","0.628653093440751","0.745955764675287"
"Nein, nie","2012","(Fach-)Abitur","Hessen","31","0.560426039570711","0.42925381672533","0.691598262416093"
"Nein, nie","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","26","","",""
"Nein, nie","2012","(Fach-)Abitur","Baden-Wuerttemberg","64","0.633562524909583","0.539125396575665","0.727999653243501"
"Nein, nie","2012","(Fach-)Abitur","Bayern","71","0.691784810484971","0.602173973226731","0.781395647743211"
"Nein, nie","2012","(Fach-)Abitur","Saarland","","","",""
"Nein, nie","2012","(Fach-)Abitur","Berlin","13","","",""
"Nein, nie","2012","(Fach-)Abitur","Brandenburg","14","","",""
"Nein, nie","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Nein, nie","2012","(Fach-)Abitur","Sachsen","15","","",""
"Nein, nie","2012","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Nein, nie","2012","(Fach-)Abitur","Thueringen","14","","",""
"Nein, nie","2012","AkademikerIn","Schleswig-Holstein","29","","",""
"Nein, nie","2012","AkademikerIn","Hamburg","10","","",""
"Nein, nie","2012","AkademikerIn","Niedersachsen","44","0.402184034042862","0.312566015253079","0.491802052832646"
"Nein, nie","2012","AkademikerIn","Bremen","6","","",""
"Nein, nie","2012","AkademikerIn","Nordrhein-Westfalen","110","0.48242299059743","0.418399160844698","0.546446820350163"
"Nein, nie","2012","AkademikerIn","Hessen","63","0.614304034258777","0.525340218358442","0.703267850159111"
"Nein, nie","2012","AkademikerIn","Rheinland-Pfalz,Saarland","37","0.712467642219779","0.592850704057801","0.832084580381757"
"Nein, nie","2012","AkademikerIn","Baden-Wuerttemberg","118","0.599526254317249","0.534181257140043","0.664871251494455"
"Nein, nie","2012","AkademikerIn","Bayern","88","0.523068724613942","0.450703515028155","0.595433934199729"
"Nein, nie","2012","AkademikerIn","Saarland","","","",""
"Nein, nie","2012","AkademikerIn","Berlin","26","","",""
"Nein, nie","2012","AkademikerIn","Brandenburg","21","","",""
"Nein, nie","2012","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Nein, nie","2012","AkademikerIn","Sachsen","40","0.437970859354256","0.329925129819674","0.546016588888838"
"Nein, nie","2012","AkademikerIn","Sachsen-Anhalt","13","","",""
"Nein, nie","2012","AkademikerIn","Thueringen","18","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Hessen","4","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Bayern","5","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Berlin","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Brandenburg","1","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Thueringen","","","",""
"Ja, jede Woche","2012","Hauptschule","Schleswig-Holstein","","","",""
"Ja, jede Woche","2012","Hauptschule","Hamburg","","","",""
"Ja, jede Woche","2012","Hauptschule","Niedersachsen","11","","",""
"Ja, jede Woche","2012","Hauptschule","Bremen","2","","",""
"Ja, jede Woche","2012","Hauptschule","Nordrhein-Westfalen","13","","",""
"Ja, jede Woche","2012","Hauptschule","Hessen","7","","",""
"Ja, jede Woche","2012","Hauptschule","Rheinland-Pfalz,Saarland","4","","",""
"Ja, jede Woche","2012","Hauptschule","Baden-Wuerttemberg","12","","",""
"Ja, jede Woche","2012","Hauptschule","Bayern","15","","",""
"Ja, jede Woche","2012","Hauptschule","Saarland","","","",""
"Ja, jede Woche","2012","Hauptschule","Berlin","2","","",""
"Ja, jede Woche","2012","Hauptschule","Brandenburg","1","","",""
"Ja, jede Woche","2012","Hauptschule","Mecklenburg-Vorpommern","3","","",""
"Ja, jede Woche","2012","Hauptschule","Sachsen","1","","",""
"Ja, jede Woche","2012","Hauptschule","Sachsen-Anhalt","2","","",""
"Ja, jede Woche","2012","Hauptschule","Thueringen","1","","",""
"Ja, jede Woche","2012","Realschule","Schleswig-Holstein","6","","",""
"Ja, jede Woche","2012","Realschule","Hamburg","","","",""
"Ja, jede Woche","2012","Realschule","Niedersachsen","9","","",""
"Ja, jede Woche","2012","Realschule","Bremen","2","","",""
"Ja, jede Woche","2012","Realschule","Nordrhein-Westfalen","12","","",""
"Ja, jede Woche","2012","Realschule","Hessen","5","","",""
"Ja, jede Woche","2012","Realschule","Rheinland-Pfalz,Saarland","6","","",""
"Ja, jede Woche","2012","Realschule","Baden-Wuerttemberg","10","","",""
"Ja, jede Woche","2012","Realschule","Bayern","23","","",""
"Ja, jede Woche","2012","Realschule","Saarland","","","",""
"Ja, jede Woche","2012","Realschule","Berlin","1","","",""
"Ja, jede Woche","2012","Realschule","Brandenburg","8","","",""
"Ja, jede Woche","2012","Realschule","Mecklenburg-Vorpommern","4","","",""
"Ja, jede Woche","2012","Realschule","Sachsen","3","","",""
"Ja, jede Woche","2012","Realschule","Sachsen-Anhalt","5","","",""
"Ja, jede Woche","2012","Realschule","Thueringen","3","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Hamburg","1","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Niedersachsen","6","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Bremen","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Nordrhein-Westfalen","11","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Hessen","4","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Bayern","4","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Saarland","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Berlin","1","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Brandenburg","2","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Sachsen","4","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Thueringen","","","",""
"Ja, jede Woche","2012","AkademikerIn","Schleswig-Holstein","7","","",""
"Ja, jede Woche","2012","AkademikerIn","Hamburg","4","","",""
"Ja, jede Woche","2012","AkademikerIn","Niedersachsen","18","","",""
"Ja, jede Woche","2012","AkademikerIn","Bremen","3","","",""
"Ja, jede Woche","2012","AkademikerIn","Nordrhein-Westfalen","36","0.120179356581223","0.0785161997551943","0.161842513407251"
"Ja, jede Woche","2012","AkademikerIn","Hessen","14","","",""
"Ja, jede Woche","2012","AkademikerIn","Rheinland-Pfalz,Saarland","7","","",""
"Ja, jede Woche","2012","AkademikerIn","Baden-Wuerttemberg","15","","",""
"Ja, jede Woche","2012","AkademikerIn","Bayern","16","","",""
"Ja, jede Woche","2012","AkademikerIn","Saarland","","","",""
"Ja, jede Woche","2012","AkademikerIn","Berlin","10","","",""
"Ja, jede Woche","2012","AkademikerIn","Brandenburg","4","","",""
"Ja, jede Woche","2012","AkademikerIn","Mecklenburg-Vorpommern","4","","",""
"Ja, jede Woche","2012","AkademikerIn","Sachsen","7","","",""
"Ja, jede Woche","2012","AkademikerIn","Sachsen-Anhalt","1","","",""
"Ja, jede Woche","2012","AkademikerIn","Thueringen","3","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Niedersachsen","2","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Hessen","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Baden-Wuerttemberg","2","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Bayern","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Berlin","1","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Brandenburg","1","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Thueringen","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Schleswig-Holstein","11","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Hamburg","2","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Niedersachsen","6","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Bremen","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Nordrhein-Westfalen","24","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Hessen","8","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Rheinland-Pfalz,Saarland","12","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Baden-Wuerttemberg","13","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Bayern","27","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Saarland","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Berlin","1","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Brandenburg","1","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Sachsen","2","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Sachsen-Anhalt","2","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Thueringen","2","","",""
"Ja, alle 2 Wochen","2012","Realschule","Schleswig-Holstein","8","","",""
"Ja, alle 2 Wochen","2012","Realschule","Hamburg","4","","",""
"Ja, alle 2 Wochen","2012","Realschule","Niedersachsen","19","","",""
"Ja, alle 2 Wochen","2012","Realschule","Bremen","2","","",""
"Ja, alle 2 Wochen","2012","Realschule","Nordrhein-Westfalen","34","0.0983063103795973","0.0613261635748386","0.135286457184356"
"Ja, alle 2 Wochen","2012","Realschule","Hessen","8","","",""
"Ja, alle 2 Wochen","2012","Realschule","Rheinland-Pfalz,Saarland","6","","",""
"Ja, alle 2 Wochen","2012","Realschule","Baden-Wuerttemberg","19","","",""
"Ja, alle 2 Wochen","2012","Realschule","Bayern","27","","",""
"Ja, alle 2 Wochen","2012","Realschule","Saarland","","","",""
"Ja, alle 2 Wochen","2012","Realschule","Berlin","5","","",""
"Ja, alle 2 Wochen","2012","Realschule","Brandenburg","9","","",""
"Ja, alle 2 Wochen","2012","Realschule","Mecklenburg-Vorpommern","6","","",""
"Ja, alle 2 Wochen","2012","Realschule","Sachsen","17","","",""
"Ja, alle 2 Wochen","2012","Realschule","Sachsen-Anhalt","13","","",""
"Ja, alle 2 Wochen","2012","Realschule","Thueringen","7","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Schleswig-Holstein","7","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Hamburg","3","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Niedersachsen","8","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Bremen","1","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Nordrhein-Westfalen","31","0.117633706747353","0.0768738343200219","0.158393579174685"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Hessen","5","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Bayern","9","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Saarland","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Berlin","2","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Brandenburg","2","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Sachsen","3","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Thueringen","1","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Schleswig-Holstein","5","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Hamburg","5","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Niedersachsen","15","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Bremen","4","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Nordrhein-Westfalen","20","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Hessen","7","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Baden-Wuerttemberg","17","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Bayern","18","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Saarland","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Berlin","8","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Brandenburg","1","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Sachsen","8","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Sachsen-Anhalt","1","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Thueringen","5","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Hessen","1","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Bayern","2","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Berlin","1","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Thueringen","1","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Schleswig-Holstein","4","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Niedersachsen","2","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Bremen","1","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Nordrhein-Westfalen","7","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Hessen","3","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Rheinland-Pfalz,Saarland","7","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Baden-Wuerttemberg","8","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Bayern","16","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Saarland","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Berlin","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Sachsen","4","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Sachsen-Anhalt","1","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Schleswig-Holstein","7","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Hamburg","1","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Niedersachsen","4","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Bremen","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Nordrhein-Westfalen","13","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Hessen","8","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Rheinland-Pfalz,Saarland","8","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Baden-Wuerttemberg","15","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Bayern","10","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Saarland","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Berlin","4","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Brandenburg","6","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Mecklenburg-Vorpommern","5","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Sachsen","8","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Sachsen-Anhalt","5","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Thueringen","5","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Schleswig-Holstein","5","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Hamburg","1","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Niedersachsen","5","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Bremen","2","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Nordrhein-Westfalen","11","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Hessen","2","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Baden-Wuerttemberg","2","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Bayern","8","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Saarland","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Berlin","1","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Brandenburg","5","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Sachsen","2","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Schleswig-Holstein","4","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Hamburg","1","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Niedersachsen","7","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Bremen","2","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Nordrhein-Westfalen","17","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Hessen","9","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Baden-Wuerttemberg","21","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Bayern","15","","",""
