"hlf0001_h","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","2010","1","Laendlicher Raum","2110","0.577824801221851","0.560857333092246","0.594792269351457"
"Hauptmieter","2010","2","Staedtischer Raum","3246","0.597030579092363","0.583501141643041","0.610560016541685"
"Hauptmieter","2010","2","Laendlicher Raum","1485","0.438655878350186","0.421751054080841","0.455560702619531"
"Hauptmieter","2010","3","Staedtischer Raum","2265","0.476055845441367","0.461454159346372","0.490657531536363"
"Hauptmieter","2010","3","Laendlicher Raum","922","0.362171217462408","0.344132130791984","0.380210304132832"
"Hauptmieter","2010","4","Staedtischer Raum","2115","0.446634695759497","0.432758744005868","0.460510647513127"
"Hauptmieter","2010","4","Laendlicher Raum","676","0.281247118708177","0.26316115837433","0.299333079042023"
"Hauptmieter","2010","5","Staedtischer Raum","1571","0.355937789061826","0.342631830731464","0.369243747392188"
"Hauptmieter","2010","5","Laendlicher Raum","275","0.244485710582595","0.222560034480023","0.266411386685166"
"Untermieter","2010","1","Staedtischer Raum","107","0.0305001145773184","0.02567450913679","0.0353257200178468"
"Untermieter","2010","1","Laendlicher Raum","96","0.0399918008166059","0.0332605535227381","0.0467230481104737"
"Untermieter","2010","2","Staedtischer Raum","68","0.0236170611789524","0.019428465657946","0.0278056566999588"
"Untermieter","2010","2","Laendlicher Raum","64","0.0177582323283417","0.0132589508925846","0.0222575137640988"
"Untermieter","2010","3","Staedtischer Raum","39","0.00983746403253009","0.00695192880386601","0.0127229992611942"
"Untermieter","2010","3","Laendlicher Raum","46","0.0145990759461757","0.010097395236792","0.0191007566555594"
"Untermieter","2010","4","Staedtischer Raum","54","0.0121391945321992","0.00908270155247421","0.0151956875119241"
"Untermieter","2010","4","Laendlicher Raum","30","0.0242617432922519","0.0180725306794933","0.0304509559050105"
"Untermieter","2010","5","Staedtischer Raum","41","0.0170367324691108","0.0134404234941157","0.0206330414441058"
"Untermieter","2010","5","Laendlicher Raum","","","",""
"Eigentuemer","2010","1","Staedtischer Raum","930","0.215028125544778","0.203498853797969","0.226557397291588"
"Eigentuemer","2010","1","Laendlicher Raum","1049","0.382183397961543","0.365490248166066","0.398876547757019"
"Eigentuemer","2010","2","Staedtischer Raum","1735","0.379352359728685","0.365968254117842","0.392736465339528"
"Eigentuemer","2010","2","Laendlicher Raum","1759","0.54265245053066","0.525681031494789","0.559623869566531"
"Eigentuemer","2010","3","Staedtischer Raum","2190","0.514106690526103","0.499494051894188","0.528719329158018"
"Eigentuemer","2010","3","Laendlicher Raum","1759","0.623229706591416","0.605042419523382","0.641416993659451"
"Eigentuemer","2010","4","Staedtischer Raum","2762","0.541226109708303","0.527317961619714","0.555134257796893"
"Eigentuemer","2010","4","Laendlicher Raum","1668","0.694491137999571","0.675962094788628","0.713020181210515"
"Eigentuemer","2010","5","Staedtischer Raum","3362","0.627025478469063","0.61358615591621","0.640464801021916"
"Eigentuemer","2010","5","Laendlicher Raum","1186","0.749081292395761","0.726963798870053","0.771198785921469"
"Altersheim/Seniorenwohnheim","2010","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2010","5","Laendlicher Raum","","","",""
"Hauptmieter","2011","1","Staedtischer Raum","3884","0.724663129173422","0.712275716284818","0.737050542062025"
"Hauptmieter","2011","1","Laendlicher Raum","2383","0.60702217378366","0.591027639429688","0.623016708137632"
"Hauptmieter","2011","2","Staedtischer Raum","3557","0.60336669245784","0.5905528873535","0.616180497562181"
"Hauptmieter","2011","2","Laendlicher Raum","1727","0.443638062752067","0.427564647515151","0.459711477988983"
"Hauptmieter","2011","3","Staedtischer Raum","2677","0.495224793754215","0.481710666705573","0.508738920802857"
"Hauptmieter","2011","3","Laendlicher Raum","1204","0.382563383372664","0.366432059605654","0.398694707139674"
"Hauptmieter","2011","4","Staedtischer Raum","2582","0.428437339287977","0.416092781588444","0.44078189698751"
"Hauptmieter","2011","4","Laendlicher Raum","836","0.290700264714597","0.274774521408576","0.306626008020619"
"Hauptmieter","2011","5","Staedtischer Raum","1940","0.361659549594626","0.349655985555062","0.373663113634191"
"Hauptmieter","2011","5","Laendlicher Raum","373","0.236914066351288","0.218085683501095","0.255742449201482"
"Untermieter","2011","1","Staedtischer Raum","109","0.0454508477562457","0.0396745378323617","0.0512271576801296"
"Untermieter","2011","1","Laendlicher Raum","79","0.0337932746287462","0.0278758127722601","0.0397107364852324"
"Untermieter","2011","2","Staedtischer Raum","43","0.0127730847378973","0.00983171752172741","0.0157144519540673"
"Untermieter","2011","2","Laendlicher Raum","47","0.0140418636391079","0.0102350933406667","0.0178486339375491"
"Untermieter","2011","3","Staedtischer Raum","41","0.00768203093825184","0.0053220893488843","0.0100419725276194"
"Untermieter","2011","3","Laendlicher Raum","51","0.0162968717995251","0.012094385869041","0.0204993577300093"
"Untermieter","2011","4","Staedtischer Raum","63","0.011787998771717","0.0090955648384799","0.0144804327049542"
"Untermieter","2011","4","Laendlicher Raum","37","0.0241081626370421","0.018728624410253","0.0294877008638312"
"Untermieter","2011","5","Staedtischer Raum","63","0.0144661416093258","0.0114831901034868","0.0174490931151649"
"Untermieter","2011","5","Laendlicher Raum","","","",""
"Eigentuemer","2011","1","Staedtischer Raum","1002","0.229886023070333","0.218217547235547","0.241554498905118"
"Eigentuemer","2011","1","Laendlicher Raum","1120","0.359184551587594","0.343473306209137","0.374895796966051"
"Eigentuemer","2011","2","Staedtischer Raum","1999","0.383860222804262","0.371121700952969","0.396598744655555"
"Eigentuemer","2011","2","Laendlicher Raum","1894","0.541561571290876","0.525441034972292","0.55768210760946"
"Eigentuemer","2011","3","Staedtischer Raum","2540","0.497093175307533","0.48357866029349","0.510607690321575"
"Eigentuemer","2011","3","Laendlicher Raum","2232","0.601139744827811","0.584887243131809","0.617392246523812"
"Eigentuemer","2011","4","Staedtischer Raum","3528","0.559774661940306","0.547391142549579","0.572158181331033"
"Eigentuemer","2011","4","Laendlicher Raum","2250","0.685191572648361","0.668902690534804","0.701480454761917"
"Eigentuemer","2011","5","Staedtischer Raum","4152","0.623874308796048","0.611772532722283","0.635976084869813"
"Eigentuemer","2011","5","Laendlicher Raum","1567","0.755217161499403","0.736177585115274","0.774256737883533"
"Altersheim/Seniorenwohnheim","2011","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2011","5","Laendlicher Raum","","","",""
"Hauptmieter","2012","1","Staedtischer Raum","3292","0.76761572837292","0.754816627661038","0.780414829084802"
"Hauptmieter","2012","1","Laendlicher Raum","1956","0.61057983753985","0.592995610123119","0.628164064956581"
"Hauptmieter","2012","2","Staedtischer Raum","3280","0.591079384448998","0.577496968226648","0.604661800671348"
"Hauptmieter","2012","2","Laendlicher Raum","1736","0.484302989828772","0.46783558892811","0.500770390729434"
"Hauptmieter","2012","3","Staedtischer Raum","2737","0.491317704223028","0.477799855715624","0.504835552730433"
"Hauptmieter","2012","3","Laendlicher Raum","1301","0.377369668695901","0.361509036070258","0.393230301321544"
"Hauptmieter","2012","4","Staedtischer Raum","2545","0.441032910988951","0.42860057411994","0.453465247857961"
"Hauptmieter","2012","4","Laendlicher Raum","945","0.325010712915575","0.308767276478229","0.34125414935292"
"Hauptmieter","2012","5","Staedtischer Raum","2012","0.361282681943447","0.349471254030778","0.373094109856115"
"Hauptmieter","2012","5","Laendlicher Raum","471","0.255155679413083","0.236855505402452","0.273455853423713"
"Untermieter","2012","1","Staedtischer Raum","80","0.0281663807461631","0.0231525965050102","0.0331801649873159"
"Untermieter","2012","1","Laendlicher Raum","82","0.0467392831690238","0.0391274420022639","0.0543511243357838"
"Untermieter","2012","2","Staedtischer Raum","38","0.0181396949021027","0.0144526836224299","0.0218267061817755"
"Untermieter","2012","2","Laendlicher Raum","42","0.0164134849552166","0.0122267462207464","0.0206002236896867"
"Untermieter","2012","3","Staedtischer Raum","36","0.0129549584649283","0.00989729590959982","0.0160126210202568"
"Untermieter","2012","3","Laendlicher Raum","38","0.0150720547540486","0.0110853843201557","0.0190587251879415"
"Untermieter","2012","4","Staedtischer Raum","62","0.0151284307512068","0.0120720258178478","0.0181848356845659"
"Untermieter","2012","4","Laendlicher Raum","","","",""
"Untermieter","2012","5","Staedtischer Raum","42","0.00840508820819175","0.00616036514684682","0.0106498112695367"
"Untermieter","2012","5","Laendlicher Raum","","","",""
"Eigentuemer","2012","1","Staedtischer Raum","811","0.204217890880917","0.192001353237391","0.216434428524442"
"Eigentuemer","2012","1","Laendlicher Raum","916","0.342680879291126","0.325565918259706","0.359795840322547"
"Eigentuemer","2012","2","Staedtischer Raum","1715","0.390780920648899","0.377300977838539","0.404260863459259"
"Eigentuemer","2012","2","Laendlicher Raum","1759","0.498936398129905","0.482460913494017","0.515411882765793"
"Eigentuemer","2012","3","Staedtischer Raum","2481","0.495727337312043","0.482207943969258","0.509246730654829"
"Eigentuemer","2012","3","Laendlicher Raum","2249","0.607558276550051","0.591580975009995","0.623535578090107"
"Eigentuemer","2012","4","Staedtischer Raum","3520","0.543838658259843","0.531367165830188","0.556310150689497"
"Eigentuemer","2012","4","Laendlicher Raum","2220","0.662777286464589","0.646381854898985","0.679172718030194"
"Eigentuemer","2012","5","Staedtischer Raum","4300","0.630312229848361","0.618443072303089","0.642181387393634"
"Eigentuemer","2012","5","Laendlicher Raum","1677","0.723692260792766","0.704921004772467","0.742463516813066"
"Altersheim/Seniorenwohnheim","2012","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2012","5","Laendlicher Raum","","","",""
"Hauptmieter","2013","1","Staedtischer Raum","4715","0.774503729431384","0.763618324305577","0.785389134557191"
"Hauptmieter","2013","1","Laendlicher Raum","2178","0.619903491336488","0.602868207068728","0.636938775604248"
"Hauptmieter","2013","2","Staedtischer Raum","4303","0.651655002124832","0.639722152825399","0.663587851424266"
"Hauptmieter","2013","2","Laendlicher Raum","1892","0.45555468178818","0.439043738263307","0.472065625313054"
"Hauptmieter","2013","3","Staedtischer Raum","3259","0.488171221231652","0.475294812509622","0.501047629953681"
"Hauptmieter","2013","3","Laendlicher Raum","1407","0.421662057787698","0.405433524784474","0.437890590790922"
"Hauptmieter","2013","4","Staedtischer Raum","3133","0.434891281599146","0.423188198030742","0.446594365167551"
"Hauptmieter","2013","4","Laendlicher Raum","1131","0.317739223999698","0.302665459749072","0.332812988250323"
"Hauptmieter","2013","5","Staedtischer Raum","2369","0.36407701977667","0.352841155469442","0.375312884083898"
"Hauptmieter","2013","5","Laendlicher Raum","539","0.256145493502987","0.238364339135046","0.273926647870928"
"Untermieter","2013","1","Staedtischer Raum","84","0.0303170513010747","0.0258510225228183","0.0347830800793311"
"Untermieter","2013","1","Laendlicher Raum","76","0.035195325590087","0.028728329524918","0.041662321655256"
"Untermieter","2013","2","Staedtischer Raum","64","0.0203941319081941","0.0168540867589688","0.0239341770574193"
"Untermieter","2013","2","Laendlicher Raum","45","0.0128750825412225","0.00913754495061463","0.0166126201318303"
"Untermieter","2013","3","Staedtischer Raum","45","0.00715792796196777","0.00498632680672955","0.009329529117206"
"Untermieter","2013","3","Laendlicher Raum","45","0.0176956174442435","0.0133628831198197","0.0220283517686673"
"Untermieter","2013","4","Staedtischer Raum","54","0.014470627562491","0.0116514500601371","0.017289805064845"
"Untermieter","2013","4","Laendlicher Raum","63","0.0246113837941879","0.0195952633115144","0.0296275042768614"
"Untermieter","2013","5","Staedtischer Raum","42","0.00924651335911642","0.00701150373430397","0.0114815229839289"
"Untermieter","2013","5","Laendlicher Raum","","","",""
"Eigentuemer","2013","1","Staedtischer Raum","863","0.195179219267541","0.184855658049192","0.20550278048589"
"Eigentuemer","2013","1","Laendlicher Raum","865","0.344901183073425","0.32821945055586","0.361582915590991"
"Eigentuemer","2013","2","Staedtischer Raum","1757","0.327950865966974","0.316192813225211","0.339708918708736"
"Eigentuemer","2013","2","Laendlicher Raum","1557","0.531150422575142","0.514606060309418","0.547694784840866"
"Eigentuemer","2013","3","Staedtischer Raum","2485","0.504670850806381","0.491791399251548","0.517550302361214"
"Eigentuemer","2013","3","Laendlicher Raum","2105","0.560642324768058","0.544332165282382","0.576952484253734"
"Eigentuemer","2013","4","Staedtischer Raum","3706","0.550638090838363","0.53889519509354","0.562380986583186"
"Eigentuemer","2013","4","Laendlicher Raum","2471","0.657649392206115","0.642287530019137","0.673011254393092"
"Eigentuemer","2013","5","Staedtischer Raum","4634","0.626676466864213","0.615381837888144","0.637971095840283"
"Eigentuemer","2013","5","Laendlicher Raum","1756","0.735886954445568","0.717928329857798","0.753845579033338"
"Altersheim/Seniorenwohnheim","2013","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2013","5","Laendlicher Raum","","","",""
"Hauptmieter","2014","1","Staedtischer Raum","3427","0.785063431459675","0.772523313349274","0.797603549570076"
"Hauptmieter","2014","1","Laendlicher Raum","1699","0.643596651971074","0.624510959026828","0.662682344915321"
"Hauptmieter","2014","2","Staedtischer Raum","3474","0.635044511339185","0.621471952702175","0.648617069976194"
"Hauptmieter","2014","2","Laendlicher Raum","1628","0.509158962424792","0.49130569392917","0.527012230920414"
"Hauptmieter","2014","3","Staedtischer Raum","2837","0.505033342106103","0.49130481344363","0.518761870768576"
"Hauptmieter","2014","3","Laendlicher Raum","1254","0.405111084689821","0.387959481473793","0.42226268790585"
"Hauptmieter","2014","4","Staedtischer Raum","2761","0.429010929458483","0.416665310904274","0.441356548012691"
"Hauptmieter","2014","4","Laendlicher Raum","1128","0.34153615375045","0.325741643860443","0.357330663640457"
"Hauptmieter","2014","5","Staedtischer Raum","2349","0.366552299803969","0.355198276483046","0.377906323124891"
"Hauptmieter","2014","5","Laendlicher Raum","509","0.257906299996272","0.240115976964988","0.275696623027557"
"Untermieter","2014","1","Staedtischer Raum","63","0.023813685264353","0.0191591774958741","0.0284681930328318"
"Untermieter","2014","1","Laendlicher Raum","59","0.0380556138044975","0.0304310587504413","0.0456801688585538"
"Untermieter","2014","2","Staedtischer Raum","63","0.0203040560120799","0.0163277779245508","0.0242803340996091"
"Untermieter","2014","2","Laendlicher Raum","","","",""
"Untermieter","2014","3","Staedtischer Raum","","","",""
"Untermieter","2014","3","Laendlicher Raum","32","0.0186074928079752","0.0138861556149475","0.0233288300010029"
"Untermieter","2014","4","Staedtischer Raum","82","0.0193106076741692","0.015877965866852","0.0227432494814864"
"Untermieter","2014","4","Laendlicher Raum","47","0.0145365804450429","0.0105502506361741","0.0185229102539116"
"Untermieter","2014","5","Staedtischer Raum","44","0.0092554053714344","0.00699906297438131","0.0115117477684875"
"Untermieter","2014","5","Laendlicher Raum","","","",""
"Eigentuemer","2014","1","Staedtischer Raum","632","0.191122883275972","0.179119830483659","0.203125936068285"
"Eigentuemer","2014","1","Laendlicher Raum","661","0.318347734224428","0.299784122346414","0.336911346102442"
"Eigentuemer","2014","2","Staedtischer Raum","1294","0.343453166647666","0.330065456180151","0.356840877115181"
"Eigentuemer","2014","2","Laendlicher Raum","1359","0.473795909205964","0.455964183682349","0.49162763472958"
"Eigentuemer","2014","3","Staedtischer Raum","2230","0.484474193180137","0.470751589326975","0.498196797033298"
"Eigentuemer","2014","3","Laendlicher Raum","1860","0.575858205009091","0.558591358272392","0.59312505174579"
"Eigentuemer","2014","4","Staedtischer Raum","3331","0.551678462867348","0.539273296453919","0.564083629280778"
"Eigentuemer","2014","4","Laendlicher Raum","2288","0.643927265804507","0.627979141487868","0.659875390121147"
"Eigentuemer","2014","5","Staedtischer Raum","4526","0.624192294824597","0.612780118648667","0.635604471000527"
"Eigentuemer","2014","5","Laendlicher Raum","1791","0.731067125216669","0.713035948874828","0.74909830155851"
"Altersheim/Seniorenwohnheim","2014","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2014","5","Laendlicher Raum","","","",""
"Hauptmieter","2015","1","Staedtischer Raum","3536","0.791577613477327","0.779296464463099","0.803858762491554"
"Hauptmieter","2015","1","Laendlicher Raum","1698","0.660026594637493","0.640935285558673","0.679117903716313"
"Hauptmieter","2015","2","Staedtischer Raum","3379","0.667036797625821","0.653265872697613","0.680807722554029"
"Hauptmieter","2015","2","Laendlicher Raum","1561","0.534523854651746","0.515771507889639","0.553276201413852"
"Hauptmieter","2015","3","Staedtischer Raum","2874","0.504768118623973","0.49077186854494","0.518764368703007"
"Hauptmieter","2015","3","Laendlicher Raum","1322","0.422908598505386","0.405450357486959","0.440366839523813"
"Hauptmieter","2015","4","Staedtischer Raum","2936","0.437562118980122","0.425128229567259","0.449996008392985"
"Hauptmieter","2015","4","Laendlicher Raum","1152","0.343860040371275","0.327970904163147","0.359749176579403"
"Hauptmieter","2015","5","Staedtischer Raum","2551","0.358569477873958","0.347498087291315","0.369640868456602"
"Hauptmieter","2015","5","Laendlicher Raum","595","0.270494420078241","0.253191886340546","0.287796953815937"
"Untermieter","2015","1","Staedtischer Raum","89","0.0205030440948856","0.0162182418274283","0.0247878463623429"
"Untermieter","2015","1","Laendlicher Raum","63","0.0281246304250064","0.0214614554415923","0.0347878054084204"
"Untermieter","2015","2","Staedtischer Raum","54","0.0214005130477591","0.0171718344387456","0.0256291916567726"
"Untermieter","2015","2","Laendlicher Raum","39","0.020381010311273","0.0150689277438668","0.0256930928786791"
"Untermieter","2015","3","Staedtischer Raum","50","0.0131546694216888","0.0099651448505911","0.0163441939927865"
"Untermieter","2015","3","Laendlicher Raum","40","0.0149416677511661","0.0106543523166739","0.0192289831856583"
"Untermieter","2015","4","Staedtischer Raum","66","0.0143823374502307","0.0113981999087168","0.0173664749917447"
"Untermieter","2015","4","Laendlicher Raum","43","0.0151096580756135","0.0110289789451571","0.0191903372060698"
"Untermieter","2015","5","Staedtischer Raum","59","0.0137533541819294","0.0110646824244009","0.0164420259394579"
"Untermieter","2015","5","Laendlicher Raum","30","0.0146184103488082","0.00994355113224768","0.0192932695653688"
"Eigentuemer","2015","1","Staedtischer Raum","577","0.187919342427788","0.176107833236579","0.199730851618996"
"Eigentuemer","2015","1","Laendlicher Raum","604","0.311848774937501","0.293178681849695","0.330518868025306"
"Eigentuemer","2015","2","Staedtischer Raum","1066","0.31156268932642","0.298029660213798","0.325095718439042"
"Eigentuemer","2015","2","Laendlicher Raum","1118","0.445095135036981","0.42641159983142","0.463778670242542"
"Eigentuemer","2015","3","Staedtischer Raum","1978","0.482077211954338","0.468089320651111","0.496065103257565"
"Eigentuemer","2015","3","Laendlicher Raum","1714","0.562149733743448","0.544617238119398","0.579682229367498"
"Eigentuemer","2015","4","Staedtischer Raum","3113","0.548055543569647","0.535581574016666","0.560529513122629"
"Eigentuemer","2015","4","Laendlicher Raum","2238","0.641030301553112","0.624983836893056","0.657076766213167"
"Eigentuemer","2015","5","Staedtischer Raum","4598","0.627677167944112","0.616517052108138","0.638837283780087"
"Eigentuemer","2015","5","Laendlicher Raum","1907","0.714887169572951","0.697302129090757","0.732472210055145"
"Altersheim/Seniorenwohnheim","2015","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2015","5","Laendlicher Raum","","","",""
"Hauptmieter","2016","1","Staedtischer Raum","2637","0.78596293392184","0.771534049258164","0.800391818585515"
"Hauptmieter","2016","1","Laendlicher Raum","1357","0.63178119240952","0.610047983471862","0.653514401347178"
"Hauptmieter","2016","2","Staedtischer Raum","2814","0.677100624620086","0.662357493031224","0.691843756208947"
"Hauptmieter","2016","2","Laendlicher Raum","1397","0.560898241443081","0.540699591431156","0.581096891455006"
"Hauptmieter","2016","3","Staedtischer Raum","2539","0.545880143739776","0.530770233286118","0.560990054193433"
"Hauptmieter","2016","3","Laendlicher Raum","1034","0.371468135433006","0.353022236661432","0.38991403420458"
"Hauptmieter","2016","4","Staedtischer Raum","2794","0.433757001648471","0.421121891795286","0.446392111501655"
"Hauptmieter","2016","4","Laendlicher Raum","1075","0.352756822158314","0.336585779847419","0.368927864469209"
"Hauptmieter","2016","5","Staedtischer Raum","2499","0.366480274561371","0.355158584757209","0.377801964365534"
"Hauptmieter","2016","5","Laendlicher Raum","619","0.258999679343405","0.242098659957267","0.275900698729543"
"Untermieter","2016","1","Staedtischer Raum","95","0.0340352072035277","0.0276565085854714","0.040413905821584"
"Untermieter","2016","1","Laendlicher Raum","52","0.0717700840074913","0.0601398880324406","0.083400279982542"
"Untermieter","2016","2","Staedtischer Raum","33","0.00977762768763892","0.00667512156414866","0.0128801338111292"
"Untermieter","2016","2","Laendlicher Raum","43","0.0164986532640522","0.011314122642327","0.0216831838857774"
"Untermieter","2016","3","Staedtischer Raum","39","0.0149905967137196","0.0113028792101952","0.0186783142172439"
"Untermieter","2016","3","Laendlicher Raum","46","0.0241503540889758","0.0182899360856493","0.0300107720923024"
"Untermieter","2016","4","Staedtischer Raum","47","0.0125374065988162","0.00970067313223719","0.0153741400653951"
"Untermieter","2016","4","Laendlicher Raum","50","0.0168090053018507","0.0124583315765017","0.0211596790271996"
"Untermieter","2016","5","Staedtischer Raum","64","0.0160236517509106","0.0130732649438963","0.018974038557925"
"Untermieter","2016","5","Laendlicher Raum","30","0.0168422553943319","0.011877866271439","0.0218066445172248"
"Eigentuemer","2016","1","Staedtischer Raum","372","0.180001858874633","0.166486357417126","0.19351736033214"
"Eigentuemer","2016","1","Laendlicher Raum","483","0.296448723582989","0.275870390380145","0.317027056785832"
"Eigentuemer","2016","2","Staedtischer Raum","1017","0.313121747692275","0.298499099500313","0.327744395884238"
"Eigentuemer","2016","2","Laendlicher Raum","879","0.422603105292867","0.402498234767667","0.442707975818068"
"Eigentuemer","2016","3","Staedtischer Raum","1593","0.439129259546505","0.424068198252338","0.454190320840671"
"Eigentuemer","2016","3","Laendlicher Raum","1556","0.604381510478018","0.585714736749326","0.623048284206711"
"Eigentuemer","2016","4","Staedtischer Raum","3069","0.553705591752713","0.541031859497258","0.566379324008169"
"Eigentuemer","2016","4","Laendlicher Raum","2229","0.630434172539835","0.614098676068396","0.646769669011274"
"Eigentuemer","2016","5","Staedtischer Raum","4395","0.617496073687718","0.606076735687789","0.628915411687647"
"Eigentuemer","2016","5","Laendlicher Raum","1932","0.724158065262263","0.706915538057964","0.741400592466562"
"Altersheim/Seniorenwohnheim","2016","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2016","5","Laendlicher Raum","","","",""
"Hauptmieter","2017","1","Staedtischer Raum","6759","0.788242770535161","0.778982290027468","0.797503251042854"
"Hauptmieter","2017","1","Laendlicher Raum","3236","0.670436497971959","0.655429860145649","0.685443135798268"
"Hauptmieter","2017","2","Staedtischer Raum","3208","0.691542039155033","0.677439193019087","0.705644885290979"
"Hauptmieter","2017","2","Laendlicher Raum","1483","0.548281034143673","0.528065166884707","0.56849690140264"
"Hauptmieter","2017","3","Staedtischer Raum","2607","0.53104511728646","0.516400999261047","0.545689235311872"
"Hauptmieter","2017","3","Laendlicher Raum","1197","0.440405432642821","0.422321749635006","0.458489115650636"
"Hauptmieter","2017","4","Staedtischer Raum","3022","0.429344088009727","0.417225755653465","0.441462420365989"
"Hauptmieter","2017","4","Laendlicher Raum","1275","0.336446857927541","0.321368350912555","0.351525364942527"
"Hauptmieter","2017","5","Staedtischer Raum","3080","0.362247899291103","0.35205262527953","0.372443173302676"
"Hauptmieter","2017","5","Laendlicher Raum","814","0.261802582424032","0.246814862012187","0.276790302835877"
"Untermieter","2017","1","Staedtischer Raum","316","0.0374018442522018","0.0331010029071534","0.0417026855972503"
"Untermieter","2017","1","Laendlicher Raum","131","0.0393984519127248","0.0331876705359334","0.0456092332895162"
"Untermieter","2017","2","Staedtischer Raum","70","0.0211437076722299","0.0167508258061537","0.0255365895383061"
