"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Eigentuemer","2007","Paar mit Kind(ern)","2","1623","","",""
"Eigentuemer","2007","Paar mit Kind(ern)","3","2044","","",""
"Eigentuemer","2007","Paar mit Kind(ern)","4","2112","","",""
"Eigentuemer","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2007","Sonstige","2","102","","",""
"Eigentuemer","2007","Sonstige","3","98","0.566366155971675","0.480176238960956","0.652556072982393"
"Eigentuemer","2007","Sonstige","4","75","0.797001728624174","0.716117827446269","0.87788562980208"
"Eigentuemer","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2007","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2007","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2007","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2007","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2007","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2007","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2007","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2007","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2007","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2007","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2007","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2008","1-Pers.- Haushalt","2","376","0.710004601340883","0.67151852848568","0.748490674196087"
"Hauptmieter","2008","1-Pers.- Haushalt","3","392","0.702582908967223","0.664756212752663","0.740409605181784"
"Hauptmieter","2008","1-Pers.- Haushalt","4","419","0.603546455192925","0.567361250024571","0.639731660361279"
"Hauptmieter","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","2","558","0.510476066623589","0.481457876429215","0.539494256817963"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","3","644","0.422886301238124","0.398018293692502","0.447754308783747"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","4","792","0.443535278771284","0.420456065916762","0.466614491625807"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2008","Alleinerziehende","2","294","","",""
"Hauptmieter","2008","Alleinerziehende","3","165","","",""
"Hauptmieter","2008","Alleinerziehende","4","98","0.553722272489209","0.486963722972173","0.620480822006246"
"Hauptmieter","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2008","Paar mit Kind(ern)","2","1077","","",""
"Hauptmieter","2008","Paar mit Kind(ern)","3","1004","","",""
"Hauptmieter","2008","Paar mit Kind(ern)","4","723","0.31094837100898","0.29361344070983","0.328283301308131"
"Hauptmieter","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2008","Sonstige","2","26","","",""
"Hauptmieter","2008","Sonstige","3","42","0.42323501039531","0.336621962315625","0.509848058474995"
"Hauptmieter","2008","Sonstige","4","9","0.0674751227172072","0.0214285066069897","0.113521738827425"
"Hauptmieter","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2008","1-Pers.- Haushalt","2","27","","",""
"Untermieter","2008","1-Pers.- Haushalt","3","16","","",""
"Untermieter","2008","1-Pers.- Haushalt","4","20","","",""
"Untermieter","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","2","34","0.0474159765147432","0.0350789737633649","0.0597529792661215"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","3","36","0.0263695352833985","0.0183037472315701","0.0344353233352268"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","4","30","0.0173269908579174","0.011265154938883","0.0233888267769517"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2008","Alleinerziehende","2","","","",""
"Untermieter","2008","Alleinerziehende","3","3","","",""
"Untermieter","2008","Alleinerziehende","4","2","","",""
"Untermieter","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2008","Paar mit Kind(ern)","2","20","","",""
"Untermieter","2008","Paar mit Kind(ern)","3","35","0.0164897455747916","0.0118942377846302","0.021085253364953"
"Untermieter","2008","Paar mit Kind(ern)","4","11","","",""
"Untermieter","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2008","Sonstige","2","7","0.0428373138220536","0.00428955321120523","0.081385074432902"
"Untermieter","2008","Sonstige","3","","","",""
"Untermieter","2008","Sonstige","4","","","",""
"Untermieter","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2008","1-Pers.- Haushalt","2","131","","",""
"Eigentuemer","2008","1-Pers.- Haushalt","3","153","","",""
"Eigentuemer","2008","1-Pers.- Haushalt","4","263","","",""
"Eigentuemer","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","2","548","0.442107956861668","0.413278602615853","0.470937311107483"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","3","836","0.550744163478477","0.525704971725186","0.575783355231768"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","4","958","0.539137730370798","0.515981197757385","0.562294262984211"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2008","Alleinerziehende","2","132","","",""
"Eigentuemer","2008","Alleinerziehende","3","79","0.292195017829142","0.235480685290209","0.348909350368076"
"Eigentuemer","2008","Alleinerziehende","4","113","","",""
"Eigentuemer","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2008","Paar mit Kind(ern)","2","1373","","",""
"Eigentuemer","2008","Paar mit Kind(ern)","3","1911","","",""
"Eigentuemer","2008","Paar mit Kind(ern)","4","2005","","",""
"Eigentuemer","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2008","Sonstige","2","73","0.787163431484999","0.709243109640477","0.865083753329522"
"Eigentuemer","2008","Sonstige","3","83","0.57676498960469","0.490151941525005","0.663378037684375"
"Eigentuemer","2008","Sonstige","4","105","","",""
"Eigentuemer","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2008","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2008","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2008","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2008","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2008","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2008","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2008","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2008","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2008","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2008","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2008","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2009","1-Pers.- Haushalt","2","368","0.724088924819367","0.685258716626957","0.762919133011777"
"Hauptmieter","2009","1-Pers.- Haushalt","3","363","0.689366854324728","0.649820694672056","0.728913013977401"
"Hauptmieter","2009","1-Pers.- Haushalt","4","429","0.590864951484047","0.554750123434754","0.626979779533341"
"Hauptmieter","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","2","540","0.513525900543491","0.483744473887017","0.543307327199965"
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","3","600","0.430118142035355","0.403708196649661","0.45652808742105"
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","4","724","0.397335759083701","0.374236609140422","0.420434909026981"
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2009","Alleinerziehende","2","257","","",""
"Hauptmieter","2009","Alleinerziehende","3","156","","",""
"Hauptmieter","2009","Alleinerziehende","4","107","","",""
"Hauptmieter","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2009","Paar mit Kind(ern)","2","958","0.466814131483054","0.446135418566475","0.487492844399633"
"Hauptmieter","2009","Paar mit Kind(ern)","3","874","0.341722725502179","0.323654625637067","0.359790825367291"
"Hauptmieter","2009","Paar mit Kind(ern)","4","637","0.239883136169183","0.223591359845539","0.256174912492826"
"Hauptmieter","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2009","Sonstige","2","26","","",""
"Hauptmieter","2009","Sonstige","3","17","","",""
"Hauptmieter","2009","Sonstige","4","16","","",""
"Hauptmieter","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2009","1-Pers.- Haushalt","2","17","","",""
"Untermieter","2009","1-Pers.- Haushalt","3","16","","",""
"Untermieter","2009","1-Pers.- Haushalt","4","19","","",""
"Untermieter","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","2","22","","",""
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","3","40","0.0330548398596199","0.0235181061209662","0.0425915735982737"
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","4","38","0.0229190631994228","0.0158551856633313","0.0299829407355143"
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2009","Alleinerziehende","2","","","",""
"Untermieter","2009","Alleinerziehende","3","4","0.0176439634293906","0.00157933179151243","0.0337085950672687"
"Untermieter","2009","Alleinerziehende","4","","","",""
"Untermieter","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2009","Paar mit Kind(ern)","2","28","","",""
"Untermieter","2009","Paar mit Kind(ern)","3","31","0.0155109084092806","0.0108033557015661","0.020218461116995"
"Untermieter","2009","Paar mit Kind(ern)","4","36","0.0112984241787688","0.00726596530469401","0.0153308830528436"
"Untermieter","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2009","Sonstige","2","14","","",""
"Untermieter","2009","Sonstige","3","10","","",""
"Untermieter","2009","Sonstige","4","","","",""
"Untermieter","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2009","1-Pers.- Haushalt","2","124","","",""
"Eigentuemer","2009","1-Pers.- Haushalt","3","147","","",""
"Eigentuemer","2009","1-Pers.- Haushalt","4","264","","",""
"Eigentuemer","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","2","520","0.465587522936452","0.435865838291316","0.495309207581588"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","3","710","0.536827018105025","0.510227730920059","0.563426305289991"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","4","962","0.579745177716876","0.556445260098953","0.603045095334799"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2009","Alleinerziehende","2","123","","",""
"Eigentuemer","2009","Alleinerziehende","3","98","0.267912268664917","0.213872173714042","0.321952363615792"
"Eigentuemer","2009","Alleinerziehende","4","86","0.411828231055727","0.342393048536322","0.481263413575132"
"Eigentuemer","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2009","Paar mit Kind(ern)","2","1250","","",""
"Eigentuemer","2009","Paar mit Kind(ern)","3","1742","","",""
"Eigentuemer","2009","Paar mit Kind(ern)","4","1966","","",""
"Eigentuemer","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2009","Sonstige","2","61","0.610315174780901","0.515206258006812","0.70542409155499"
"Eigentuemer","2009","Sonstige","3","66","0.654819383538298","0.558194144777108","0.751444622299488"
"Eigentuemer","2009","Sonstige","4","69","0.842820357924207","0.765444712528998","0.920196003319416"
"Eigentuemer","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2009","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2009","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2009","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2009","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2009","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2009","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2009","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2009","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2009","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2009","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2009","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2010","1-Pers.- Haushalt","2","341","0.695966755037557","0.655028247445851","0.736905262629262"
"Hauptmieter","2010","1-Pers.- Haushalt","3","338","0.678249135306245","0.636886848970511","0.719611421641979"
"Hauptmieter","2010","1-Pers.- Haushalt","4","406","0.604638400515997","0.567781411905265","0.641495389126729"
"Hauptmieter","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","2","474","0.49830680586601","0.466678204423007","0.529935407309014"
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","3","616","0.443866789994674","0.417064193594247","0.470669386395101"
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","4","696","0.402019101843182","0.378559582331062","0.425478621355301"
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2010","Alleinerziehende","2","1074","","",""
"Hauptmieter","2010","Alleinerziehende","3","452","0.662750159753972","0.626871519885369","0.698628799622576"
"Hauptmieter","2010","Alleinerziehende","4","282","","",""
"Hauptmieter","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2010","Paar mit Kind(ern)","2","2781","","",""
"Hauptmieter","2010","Paar mit Kind(ern)","3","1748","","",""
"Hauptmieter","2010","Paar mit Kind(ern)","4","1390","","",""
"Hauptmieter","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2010","Sonstige","2","61","0.441844990106382","0.356478230607256","0.527211749605507"
"Hauptmieter","2010","Sonstige","3","33","0.173487236226771","0.105452115945928","0.241522356507614"
"Hauptmieter","2010","Sonstige","4","17","","",""
"Hauptmieter","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2010","1-Pers.- Haushalt","2","27","","",""
"Untermieter","2010","1-Pers.- Haushalt","3","8","0.0179077187212387","0.00616560365262456","0.0296498337898528"
"Untermieter","2010","1-Pers.- Haushalt","4","22","","",""
"Untermieter","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","3","32","0.0186736277658197","0.0113709487948356","0.0259763067368037"
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","4","34","0.0218146184976437","0.0148252730168282","0.0288039639784592"
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2010","Alleinerziehende","2","13","","",""
"Untermieter","2010","Alleinerziehende","3","9","0.00392705932602263","-0.000819342214287058","0.00867346086633233"
"Untermieter","2010","Alleinerziehende","4","","","",""
"Untermieter","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2010","Paar mit Kind(ern)","2","74","0.0097735251226427","0.00716074925521649","0.0123863009900689"
"Untermieter","2010","Paar mit Kind(ern)","3","32","0.00532500984939981","0.00322755302704833","0.00742246667175128"
"Untermieter","2010","Paar mit Kind(ern)","4","19","","",""
"Untermieter","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2010","Sonstige","2","","","",""
"Untermieter","2010","Sonstige","3","4","0.0163337638137218","-0.0064403574293792","0.0391078850568227"
"Untermieter","2010","Sonstige","4","9","0.0664493622715321","0.0203225515024834","0.112576173040581"
"Untermieter","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2010","1-Pers.- Haushalt","2","117","","",""
"Eigentuemer","2010","1-Pers.- Haushalt","3","144","","",""
"Eigentuemer","2010","1-Pers.- Haushalt","4","248","","",""
"Eigentuemer","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2010","(Ehe-)Paar ohne Kind(er)","2","466","0.481247247766964","0.449640718315532","0.512853777218396"
"Eigentuemer","2010","(Ehe-)Paar ohne Kind(er)","3","672","0.537459582239506","0.510562270610738","0.564356893868275"
"Eigentuemer","2010","(Ehe-)Paar ohne Kind(er)","4","948","0.576166279659175","0.552522125369368","0.599810433948982"
"Eigentuemer","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2010","Alleinerziehende","2","251","","",""
"Eigentuemer","2010","Alleinerziehende","3","206","","",""
"Eigentuemer","2010","Alleinerziehende","4","240","","",""
"Eigentuemer","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2010","Paar mit Kind(ern)","2","2591","","",""
"Eigentuemer","2010","Paar mit Kind(ern)","3","2845","","",""
"Eigentuemer","2010","Paar mit Kind(ern)","4","2908","","",""
"Eigentuemer","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2010","Sonstige","2","69","0.558155009893618","0.472788250394493","0.643521769392744"
"Eigentuemer","2010","Sonstige","3","82","0.810178999959507","0.739719877510536","0.880638122408479"
"Eigentuemer","2010","Sonstige","4","86","0.775606159387142","0.69834429740975","0.852868021364534"
"Eigentuemer","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2010","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2010","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
