"plh0036","year","migback","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Einige Sorgen","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2005","kein Migrationshintergrund","Westdeutschland","1794","0.136970424120374","0.130948709903598","0.142992138337151"
"Keine Sorgen","2005","kein Migrationshintergrund","Ostdeutschland","603","0.121203143204518","0.112052995380655","0.130353291028381"
"Keine Sorgen","2005","direkter Migrationshintergrund","Westdeutschland","400","0.179004756832963","0.163168120278352","0.194841393387573"
"Keine Sorgen","2005","direkter Migrationshintergrund","Ostdeutschland","7","","",""
"Keine Sorgen","2005","indirekter Migrationshintergrund","Westdeutschland","167","0.201046781734037","0.172902601704215","0.229190961763858"
"Keine Sorgen","2005","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Keine Sorgen","2005","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2006","kein Migrationshintergrund","Westdeutschland","3606","0.271712319104901","0.264219782583666","0.279204855626137"
"Grosse Sorgen","2006","kein Migrationshintergrund","Ostdeutschland","1303","0.256339096723482","0.244358656858188","0.268319536588777"
"Grosse Sorgen","2006","direkter Migrationshintergrund","Westdeutschland","591","0.269569183666257","0.251205571175547","0.287932796156966"
"Grosse Sorgen","2006","direkter Migrationshintergrund","Ostdeutschland","30","0.209404786756622","0.133020287701662","0.285789285811582"
"Grosse Sorgen","2006","indirekter Migrationshintergrund","Westdeutschland","199","0.266141680914646","0.234701157915751","0.29758220391354"
"Grosse Sorgen","2006","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Grosse Sorgen","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2006","kein Migrationshintergrund","Westdeutschland","8171","0.597749978842328","0.589490920300464","0.606009037384193"
"Einige Sorgen","2006","kein Migrationshintergrund","Ostdeutschland","3096","0.596933178197581","0.583473668230385","0.610392688164778"
"Einige Sorgen","2006","direkter Migrationshintergrund","Westdeutschland","1299","0.565186903139676","0.544671464481232","0.585702341798119"
"Einige Sorgen","2006","direkter Migrationshintergrund","Ostdeutschland","66","0.675368487554904","0.587466119290588","0.763270855819221"
"Einige Sorgen","2006","indirekter Migrationshintergrund","Westdeutschland","420","0.54371216879793","0.508277271944137","0.579147065651723"
"Einige Sorgen","2006","indirekter Migrationshintergrund","Ostdeutschland","25","","",""
"Einige Sorgen","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2006","kein Migrationshintergrund","Westdeutschland","1764","0.13053770205277","0.124863352563836","0.136212051541705"
"Keine Sorgen","2006","kein Migrationshintergrund","Ostdeutschland","703","0.146727725078936","0.137018651928203","0.156436798229669"
"Keine Sorgen","2006","direkter Migrationshintergrund","Westdeutschland","353","0.165243913194068","0.149873838182487","0.180613988205648"
"Keine Sorgen","2006","direkter Migrationshintergrund","Ostdeutschland","13","","",""
"Keine Sorgen","2006","indirekter Migrationshintergrund","Westdeutschland","140","0.190146150287425","0.162228793489215","0.218063507085635"
"Keine Sorgen","2006","indirekter Migrationshintergrund","Ostdeutschland","6","","",""
"Keine Sorgen","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2007","kein Migrationshintergrund","Westdeutschland","4700","0.380308250530824","0.371847477157631","0.388769023904017"
"Grosse Sorgen","2007","kein Migrationshintergrund","Ostdeutschland","1707","0.357915281055242","0.344432017009064","0.371398545101419"
"Grosse Sorgen","2007","direkter Migrationshintergrund","Westdeutschland","649","0.326578449160953","0.306066661914732","0.347090236407173"
"Grosse Sorgen","2007","direkter Migrationshintergrund","Ostdeutschland","34","0.307120674667923","0.211816886332762","0.402424463003085"
"Grosse Sorgen","2007","indirekter Migrationshintergrund","Westdeutschland","274","0.368750348588294","0.333941736630624","0.403558960545964"
"Grosse Sorgen","2007","indirekter Migrationshintergrund","Ostdeutschland","12","","",""
"Grosse Sorgen","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2007","kein Migrationshintergrund","Westdeutschland","6638","0.51381274589486","0.505101935654039","0.522523556135681"
"Einige Sorgen","2007","kein Migrationshintergrund","Ostdeutschland","2611","0.525147073394279","0.511101845632561","0.539192301155997"
"Einige Sorgen","2007","direkter Migrationshintergrund","Westdeutschland","1107","0.548264930714572","0.526497690292104","0.57003217113704"
"Einige Sorgen","2007","direkter Migrationshintergrund","Ostdeutschland","45","0.538918486916182","0.435932714174009","0.641904259658354"
"Einige Sorgen","2007","indirekter Migrationshintergrund","Westdeutschland","346","0.46680144938555","0.43080741823904","0.502795480532061"
"Einige Sorgen","2007","indirekter Migrationshintergrund","Ostdeutschland","20","","",""
"Einige Sorgen","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2007","kein Migrationshintergrund","Westdeutschland","1309","0.105879003574316","0.100516625863442","0.111241381285189"
"Keine Sorgen","2007","kein Migrationshintergrund","Ostdeutschland","538","0.11693764555048","0.10789945256732","0.125975838533639"
"Keine Sorgen","2007","direkter Migrationshintergrund","Westdeutschland","252","0.125156620124475","0.110683628696388","0.139629611552562"
"Keine Sorgen","2007","direkter Migrationshintergrund","Ostdeutschland","11","","",""
"Keine Sorgen","2007","indirekter Migrationshintergrund","Westdeutschland","118","0.164448202026156","0.137704522221412","0.191191881830899"
"Keine Sorgen","2007","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Keine Sorgen","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2008","kein Migrationshintergrund","Westdeutschland","3386","0.292653104039091","0.284494582721986","0.300811625356196"
"Grosse Sorgen","2008","kein Migrationshintergrund","Ostdeutschland","1159","0.259203714119446","0.246588540556723","0.271818887682169"
"Grosse Sorgen","2008","direkter Migrationshintergrund","Westdeutschland","474","0.27286484871535","0.252406315943038","0.293323381487662"
"Grosse Sorgen","2008","direkter Migrationshintergrund","Ostdeutschland","29","","",""
"Grosse Sorgen","2008","indirekter Migrationshintergrund","Westdeutschland","212","0.305314305925987","0.271721425270253","0.338907186581721"
"Grosse Sorgen","2008","indirekter Migrationshintergrund","Ostdeutschland","9","","",""
"Grosse Sorgen","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2008","kein Migrationshintergrund","Westdeutschland","7032","0.579585559083082","0.570734071797595","0.588437046368568"
"Einige Sorgen","2008","kein Migrationshintergrund","Ostdeutschland","2835","0.595877060437627","0.581749788443003","0.610004332432251"
"Einige Sorgen","2008","direkter Migrationshintergrund","Westdeutschland","1065","0.560025655513652","0.537226920224747","0.582824390802557"
"Einige Sorgen","2008","direkter Migrationshintergrund","Ostdeutschland","41","0.582073670649417","0.473312621290152","0.690834720008683"
"Einige Sorgen","2008","indirekter Migrationshintergrund","Westdeutschland","379","0.499983668610289","0.463512515357384","0.536454821863194"
"Einige Sorgen","2008","indirekter Migrationshintergrund","Ostdeutschland","23","","",""
"Einige Sorgen","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2008","kein Migrationshintergrund","Westdeutschland","1529","0.127761336877827","0.121775346013858","0.133747327741796"
"Keine Sorgen","2008","kein Migrationshintergrund","Ostdeutschland","641","0.144919225442927","0.134785017883804","0.15505343300205"
"Keine Sorgen","2008","direkter Migrationshintergrund","Westdeutschland","282","0.167109495770998","0.149974356529858","0.184244635012139"
"Keine Sorgen","2008","direkter Migrationshintergrund","Ostdeutschland","9","","",""
"Keine Sorgen","2008","indirekter Migrationshintergrund","Westdeutschland","131","0.194702025463724","0.165818976907796","0.223585074019652"
"Keine Sorgen","2008","indirekter Migrationshintergrund","Ostdeutschland","10","","",""
"Keine Sorgen","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2009","kein Migrationshintergrund","Westdeutschland","2967","0.267268870049646","0.2590618129354","0.275475927163891"
"Grosse Sorgen","2009","kein Migrationshintergrund","Ostdeutschland","1101","0.260671242140457","0.247723354587783","0.27361912969313"
"Grosse Sorgen","2009","direkter Migrationshintergrund","Westdeutschland","425","0.264760833083834","0.242985067586658","0.28653659858101"
"Grosse Sorgen","2009","direkter Migrationshintergrund","Ostdeutschland","23","","",""
"Grosse Sorgen","2009","indirekter Migrationshintergrund","Westdeutschland","173","0.232250726265733","0.200156603031006","0.26434484950046"
"Grosse Sorgen","2009","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Grosse Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2009","kein Migrationshintergrund","Westdeutschland","6715","0.595993375242606","0.586893071145231","0.605093679339982"
"Einige Sorgen","2009","kein Migrationshintergrund","Ostdeutschland","2664","0.58659785880483","0.572073727843627","0.601121989766033"
"Einige Sorgen","2009","direkter Migrationshintergrund","Westdeutschland","946","0.600831900647292","0.57666134418613","0.625002457108453"
"Einige Sorgen","2009","direkter Migrationshintergrund","Ostdeutschland","42","0.622420012420831","0.51196676499994","0.732873259841721"
"Einige Sorgen","2009","indirekter Migrationshintergrund","Westdeutschland","386","0.624345349549212","0.587537190761663","0.66115350833676"
"Einige Sorgen","2009","indirekter Migrationshintergrund","Ostdeutschland","24","","",""
"Einige Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2009","kein Migrationshintergrund","Westdeutschland","1487","0.136737754707748","0.130366036781947","0.143109472633549"
"Keine Sorgen","2009","kein Migrationshintergrund","Ostdeutschland","651","0.152730899054713","0.142121086847564","0.163340711261861"
"Keine Sorgen","2009","direkter Migrationshintergrund","Westdeutschland","206","0.134407266268874","0.11757275861652","0.151241773921228"
"Keine Sorgen","2009","direkter Migrationshintergrund","Ostdeutschland","9","","",""
"Keine Sorgen","2009","indirekter Migrationshintergrund","Westdeutschland","106","0.143403924185055","0.116765665840272","0.170042182529839"
"Keine Sorgen","2009","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Keine Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2010","kein Migrationshintergrund","Westdeutschland","4399","0.308053309997787","0.300565129464526","0.315541490531047"
"Grosse Sorgen","2010","kein Migrationshintergrund","Ostdeutschland","1361","0.276729415124272","0.264633470362725","0.28882535988582"
"Grosse Sorgen","2010","direkter Migrationshintergrund","Westdeutschland","797","0.312526991284531","0.29521222727682","0.329841755292242"
"Grosse Sorgen","2010","direkter Migrationshintergrund","Ostdeutschland","28","","",""
"Grosse Sorgen","2010","indirekter Migrationshintergrund","Westdeutschland","328","0.295740993212236","0.26838319090699","0.323098795517482"
"Grosse Sorgen","2010","indirekter Migrationshintergrund","Ostdeutschland","19","","",""
"Grosse Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2010","kein Migrationshintergrund","Westdeutschland","8597","0.577322651107927","0.569310653066753","0.585334649149102"
"Einige Sorgen","2010","kein Migrationshintergrund","Ostdeutschland","3126","0.579508008397464","0.566161418492063","0.592854598302864"
"Einige Sorgen","2010","direkter Migrationshintergrund","Westdeutschland","1566","0.569727811483903","0.551232981932939","0.588222641034867"
"Einige Sorgen","2010","direkter Migrationshintergrund","Ostdeutschland","80","0.616441484952657","0.530856221532906","0.702026748372408"
"Einige Sorgen","2010","indirekter Migrationshintergrund","Westdeutschland","600","0.569504603249476","0.539822674804685","0.599186531694267"
"Einige Sorgen","2010","indirekter Migrationshintergrund","Ostdeutschland","40","0.549762598206865","0.437909073302999","0.66161612311073"
"Einige Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2010","kein Migrationshintergrund","Westdeutschland","1607","0.114624038894286","0.109457154255588","0.119790923532984"
"Keine Sorgen","2010","kein Migrationshintergrund","Ostdeutschland","768","0.143762576478264","0.134276606247838","0.15324854670869"
"Keine Sorgen","2010","direkter Migrationshintergrund","Westdeutschland","390","0.117745197231566","0.105705554445184","0.129784840017948"
"Keine Sorgen","2010","direkter Migrationshintergrund","Ostdeutschland","16","","",""
"Keine Sorgen","2010","indirekter Migrationshintergrund","Westdeutschland","141","0.134754403538288","0.114285224705972","0.155223582370605"
"Keine Sorgen","2010","indirekter Migrationshintergrund","Ostdeutschland","17","","",""
"Keine Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2011","kein Migrationshintergrund","Westdeutschland","4156","0.318441591591953","0.310440012940435","0.326443170243471"
"Grosse Sorgen","2011","kein Migrationshintergrund","Ostdeutschland","1283","0.29300386149891","0.280002912434663","0.306004810563158"
"Grosse Sorgen","2011","direkter Migrationshintergrund","Westdeutschland","517","0.269518512647738","0.249477399559318","0.289559625736158"
"Grosse Sorgen","2011","direkter Migrationshintergrund","Ostdeutschland","29","","",""
"Grosse Sorgen","2011","indirekter Migrationshintergrund","Westdeutschland","232","0.290956419431929","0.258319282038298","0.32359355682556"
"Grosse Sorgen","2011","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Grosse Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2011","kein Migrationshintergrund","Westdeutschland","7475","0.571082825061816","0.562582304669301","0.57958334545433"
"Einige Sorgen","2011","kein Migrationshintergrund","Ostdeutschland","2758","0.569456499257045","0.555312616106049","0.58360038240804"
"Einige Sorgen","2011","direkter Migrationshintergrund","Westdeutschland","1122","0.602957504014312","0.580857885372055","0.625057122656568"
"Einige Sorgen","2011","direkter Migrationshintergrund","Ostdeutschland","55","0.653931312605521","0.556723449348047","0.751139175862995"
"Einige Sorgen","2011","indirekter Migrationshintergrund","Westdeutschland","408","0.547784103712429","0.51202066682038","0.583547540604477"
"Einige Sorgen","2011","indirekter Migrationshintergrund","Ostdeutschland","27","","",""
"Einige Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2011","kein Migrationshintergrund","Westdeutschland","1391","0.110475583346232","0.105091381482456","0.115859785210007"
"Keine Sorgen","2011","kein Migrationshintergrund","Ostdeutschland","667","0.137539639244045","0.127701490685047","0.147377787803042"
"Keine Sorgen","2011","direkter Migrationshintergrund","Westdeutschland","244","0.12752398333795","0.112458064804365","0.142589901871536"
"Keine Sorgen","2011","direkter Migrationshintergrund","Ostdeutschland","8","","",""
"Keine Sorgen","2011","indirekter Migrationshintergrund","Westdeutschland","104","0.161259476855642","0.134833073493435","0.187685880217849"
"Keine Sorgen","2011","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Keine Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2012","kein Migrationshintergrund","Westdeutschland","3788","0.286097697345225","0.278325625524622","0.293869769165829"
"Grosse Sorgen","2012","kein Migrationshintergrund","Ostdeutschland","1150","0.257356912036289","0.244833093665125","0.269880730407453"
"Grosse Sorgen","2012","direkter Migrationshintergrund","Westdeutschland","486","0.268606864994369","0.248288255241146","0.288925474747592"
"Grosse Sorgen","2012","direkter Migrationshintergrund","Ostdeutschland","39","0.329877526426509","0.237261967957063","0.422493084895954"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","Westdeutschland","188","0.248715323018626","0.217612509595666","0.279818136441586"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","Ostdeutschland","14","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2012","kein Migrationshintergrund","Westdeutschland","7693","0.594639282281952","0.586196067045741","0.603082497518163"
"Einige Sorgen","2012","kein Migrationshintergrund","Ostdeutschland","2802","0.590227922320636","0.576139582229853","0.604316262411418"
"Einige Sorgen","2012","direkter Migrationshintergrund","Westdeutschland","1092","0.60097193372576","0.578523356950077","0.623420510501444"
"Einige Sorgen","2012","direkter Migrationshintergrund","Ostdeutschland","46","0.581638316130143","0.484468149131109","0.678808483129178"
"Einige Sorgen","2012","indirekter Migrationshintergrund","Westdeutschland","432","0.57771647170694","0.54217744054209","0.61325550287179"
"Einige Sorgen","2012","indirekter Migrationshintergrund","Ostdeutschland","26","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2012","kein Migrationshintergrund","Westdeutschland","1508","0.119263020372823","0.113689414562451","0.124836626183194"
"Keine Sorgen","2012","kein Migrationshintergrund","Ostdeutschland","729","0.152415165643075","0.142118788298229","0.162711542987922"
"Keine Sorgen","2012","direkter Migrationshintergrund","Westdeutschland","250","0.130421201279871","0.114983289149626","0.145859113410116"
"Keine Sorgen","2012","direkter Migrationshintergrund","Ostdeutschland","14","","",""
"Keine Sorgen","2012","indirekter Migrationshintergrund","Westdeutschland","122","0.173568205274434","0.146317061605522","0.200819348943346"
"Keine Sorgen","2012","indirekter Migrationshintergrund","Ostdeutschland","6","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2013","kein Migrationshintergrund","Westdeutschland","3242","0.264250369261108","0.256383475810733","0.272117262711482"
"Grosse Sorgen","2013","kein Migrationshintergrund","Ostdeutschland","1040","0.255186949034399","0.242178948090323","0.268194949978475"
"Grosse Sorgen","2013","direkter Migrationshintergrund","Westdeutschland","403","0.26175301326986","0.240173054084683","0.283332972455038"
"Grosse Sorgen","2013","direkter Migrationshintergrund","Ostdeutschland","24","","",""
"Grosse Sorgen","2013","indirekter Migrationshintergrund","Westdeutschland","192","0.255709578740099","0.222576965594701","0.288842191885498"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","Ostdeutschland","15","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2013","kein Migrationshintergrund","Westdeutschland","7224","0.601243125746964","0.592507186728679","0.609979064765248"
"Einige Sorgen","2013","kein Migrationshintergrund","Ostdeutschland","2535","0.573935992198809","0.559181412402976","0.588690571994642"
"Einige Sorgen","2013","direkter Migrationshintergrund","Westdeutschland","920","0.572964759345915","0.548681904367442","0.597247614324388"
"Einige Sorgen","2013","direkter Migrationshintergrund","Ostdeutschland","40","0.450051654543751","0.341034402998851","0.55906890608865"
"Einige Sorgen","2013","indirekter Migrationshintergrund","Westdeutschland","356","0.534085933059514","0.496200744105136","0.571971122013892"
"Einige Sorgen","2013","indirekter Migrationshintergrund","Ostdeutschland","23","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2013","kein Migrationshintergrund","Westdeutschland","1602","0.134506504991929","0.128419074877803","0.140593935106055"
"Keine Sorgen","2013","kein Migrationshintergrund","Ostdeutschland","740","0.170877058766792","0.159646301598983","0.182107815934601"
"Keine Sorgen","2013","direkter Migrationshintergrund","Westdeutschland","271","0.165282227384225","0.147048022044873","0.183516432723576"
"Keine Sorgen","2013","direkter Migrationshintergrund","Ostdeutschland","16","","",""
"Keine Sorgen","2013","indirekter Migrationshintergrund","Westdeutschland","118","0.210204488200386","0.179259572817073","0.2411494035837"
"Keine Sorgen","2013","indirekter Migrationshintergrund","Ostdeutschland","5","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","Westdeutschland","4183","0.271353263445631","0.264235487045631","0.278471039845631"
"Grosse Sorgen","2014","kein Migrationshintergrund","Ostdeutschland","1221","0.251709281558306","0.239816933336823","0.26360162977979"
"Grosse Sorgen","2014","direkter Migrationshintergrund","Westdeutschland","1245","0.260080438296037","0.24756963439047","0.272591242201603"
"Grosse Sorgen","2014","direkter Migrationshintergrund","Ostdeutschland","77","0.303356196513259","0.254776958968674","0.351935434057843"
"Grosse Sorgen","2014","indirekter Migrationshintergrund","Westdeutschland","486","0.257455357857156","0.236547684729481","0.27836303098483"
"Grosse Sorgen","2014","indirekter Migrationshintergrund","Ostdeutschland","26","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","Westdeutschland","8860","0.591415216172148","0.583546468014808","0.599283964329488"
"Einige Sorgen","2014","kein Migrationshintergrund","Ostdeutschland","3011","0.579697538312732","0.566171689833544","0.59322338679192"
"Einige Sorgen","2014","direkter Migrationshintergrund","Westdeutschland","2610","0.556285468632029","0.542116449006664","0.570454488257394"
"Einige Sorgen","2014","direkter Migrationshintergrund","Ostdeutschland","193","0.498749705276938","0.445912782513013","0.551586628040863"
"Einige Sorgen","2014","indirekter Migrationshintergrund","Westdeutschland","896","0.546701039352149","0.522896446293816","0.570505632410483"
"Einige Sorgen","2014","indirekter Migrationshintergrund","Ostdeutschland","53","0.546526574347651","0.448953575301333","0.644099573393969"
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","Westdeutschland","1949","0.137231520382221","0.131723540100959","0.142739500663483"
"Keine Sorgen","2014","kein Migrationshintergrund","Ostdeutschland","884","0.168593180128961","0.158334071797595","0.178852288460327"
"Keine Sorgen","2014","direkter Migrationshintergrund","Westdeutschland","868","0.183634093071934","0.172591827061828","0.19467635908204"
"Keine Sorgen","2014","direkter Migrationshintergrund","Ostdeutschland","74","0.197894098209804","0.1557922513838","0.239995945035808"
"Keine Sorgen","2014","indirekter Migrationshintergrund","Westdeutschland","298","0.195843602790695","0.176867002688345","0.214820202893045"
"Keine Sorgen","2014","indirekter Migrationshintergrund","Ostdeutschland","21","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","Westdeutschland","3844","0.269189152491716","0.261884205546289","0.276494099437142"
"Grosse Sorgen","2015","kein Migrationshintergrund","Ostdeutschland","1097","0.243714350447042","0.231596712596328","0.255831988297755"
"Grosse Sorgen","2015","direkter Migrationshintergrund","Westdeutschland","948","0.257274542397354","0.243699052839319","0.270850031955388"
"Grosse Sorgen","2015","direkter Migrationshintergrund","Ostdeutschland","54","0.248137013510523","0.198764009260289","0.297510017760756"
"Grosse Sorgen","2015","indirekter Migrationshintergrund","Westdeutschland","422","0.26590623965925","0.243658709450037","0.288153769868464"
"Grosse Sorgen","2015","indirekter Migrationshintergrund","Ostdeutschland","23","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","Westdeutschland","8506","0.596487962479446","0.588407896903872","0.604568028055019"
"Einige Sorgen","2015","kein Migrationshintergrund","Ostdeutschland","2845","0.59113825008343","0.577262155215669","0.60501434495119"
"Einige Sorgen","2015","direkter Migrationshintergrund","Westdeutschland","2294","0.565713026178387","0.550319807861255","0.581106244495518"
"Einige Sorgen","2015","direkter Migrationshintergrund","Ostdeutschland","148","0.496162369810142","0.43901034285387","0.553314396766414"
"Einige Sorgen","2015","indirekter Migrationshintergrund","Westdeutschland","826","0.538571695698514","0.513469272162896","0.563674119234132"
"Einige Sorgen","2015","indirekter Migrationshintergrund","Ostdeutschland","58","0.521332514671125","0.423423549363583","0.619241479978668"
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","Westdeutschland","1812","0.134322885028838","0.12870673410828","0.139939035949397"
"Keine Sorgen","2015","kein Migrationshintergrund","Ostdeutschland","880","0.165147399469529","0.154667062179211","0.175627736759847"
"Keine Sorgen","2015","direkter Migrationshintergrund","Westdeutschland","741","0.17701243142426","0.16515907184622","0.188865791002299"
"Keine Sorgen","2015","direkter Migrationshintergrund","Ostdeutschland","92","0.255700616679335","0.205833513192511","0.30556772016616"
"Keine Sorgen","2015","indirekter Migrationshintergrund","Westdeutschland","267","0.195522064642236","0.175551206332325","0.215492922952147"
"Keine Sorgen","2015","indirekter Migrationshintergrund","Ostdeutschland","19","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","Westdeutschland","3906","0.292354703804113","0.28460095647259","0.300108451135635"
"Grosse Sorgen","2016","kein Migrationshintergrund","Ostdeutschland","1171","0.257541990838758","0.244833387183111","0.270250594494405"
"Grosse Sorgen","2016","direkter Migrationshintergrund","Westdeutschland","1163","0.2705836320335","0.257449324991889","0.283717939075112"
"Grosse Sorgen","2016","direkter Migrationshintergrund","Ostdeutschland","109","0.302129709507171","0.253885794837212","0.350373624177131"
