year,age_gr,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.04974,48,1235,0.03761,0.06187
2008,30-45 y.,Second Stage of Tertiary Education,No,0.95026,1187,1235,0.93813,0.96239
2008,46-65 y.,Lower Secondary Level,No,0.99806,441,441,0.99395,1.00217
2008,46-65 y.,Upper Secondary Level,No,0.99630,3453,3453,0.99427,0.99832
2008,46-65 y.,Post-secondary Non-tertiary Level,No,0.98681,278,278,0.97337,1.00025
2008,46-65 y.,First Stage of Tertiary Education,No,0.96677,567,567,0.95201,0.98154
2008,46-65 y.,Second Stage of Tertiary Education,No,0.98938,1837,1837,0.98469,0.99406
2008,66 and older,Upper Secondary Level,No,0.99943,2236,2236,0.99844,1.00042
2008,66 and older,Post-secondary Non-tertiary Level,No,0.98082,107,107,0.95471,1.00693
2008,66 and older,First Stage of Tertiary Education,No,0.99635,312,312,0.98965,1.00305
2008,66 and older,Second Stage of Tertiary Education,No,0.99812,868,868,0.99523,1.00100
2009,17-29 y.,Pre-primary Level,Yes,0.62840,312,312,0.57469,0.68210
2009,17-29 y.,Lower Secondary Level,Yes,0.49638,284,476,0.45142,0.54135
2009,17-29 y.,Lower Secondary Level,No,0.42041,192,476,0.37602,0.46480
2009,17-29 y.,Upper Secondary Level,Yes,0.38431,510,1262,0.35747,0.41116
2009,17-29 y.,Upper Secondary Level,No,0.61504,752,1262,0.58818,0.64190
2009,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.30422,68,188,0.23828,0.37017
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.69578,120,188,0.62983,0.76172
2009,17-29 y.,First Stage of Tertiary Education,No,0.93115,34,34,0.84477,1.01754
2009,17-29 y.,Second Stage of Tertiary Education,Yes,0.27111,81,246,0.21545,0.32678
2009,17-29 y.,Second Stage of Tertiary Education,No,0.72889,165,246,0.67322,0.78455
2009,30-45 y.,Primary Level,No,0.98630,47,47,0.95272,1.01989
2009,30-45 y.,Lower Secondary Level,No,0.99595,268,268,0.98833,1.00357
2009,30-45 y.,Upper Secondary Level,Yes,0.03630,67,2331,0.02871,0.04390
2009,30-45 y.,Upper Secondary Level,No,0.96370,2264,2331,0.95610,0.97129
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07002,33,437,0.04607,0.09398
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.92998,404,437,0.90602,0.95393
2009,30-45 y.,First Stage of Tertiary Education,No,0.95396,418,418,0.93385,0.97408
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.05849,60,1149,0.04492,0.07207
2009,30-45 y.,Second Stage of Tertiary Education,No,0.94151,1089,1149,0.92793,0.95508
2009,46-65 y.,Upper Secondary Level,No,0.99206,3272,3272,0.98902,0.99510
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.98641,273,273,0.97264,1.00017
2009,46-65 y.,First Stage of Tertiary Education,No,0.98790,539,539,0.97866,0.99714
2009,46-65 y.,Second Stage of Tertiary Education,No,0.98602,1741,1741,0.98050,0.99154
2009,66 and older,Upper Secondary Level,No,0.99970,2172,2172,0.99897,1.00043
2009,66 and older,First Stage of Tertiary Education,No,0.99635,315,315,0.98968,1.00302
2009,66 and older,Second Stage of Tertiary Education,No,0.99467,878,878,0.98986,0.99949
2010,17-29 y.,Pre-primary Level,Yes,0.67049,407,407,0.62477,0.71621
2010,17-29 y.,Primary Level,No,0.83632,82,82,0.75574,0.91689
2010,17-29 y.,Lower Secondary Level,Yes,0.55367,355,751,0.51810,0.58925
2010,17-29 y.,Lower Secondary Level,No,0.37042,396,751,0.33586,0.40498
2010,17-29 y.,Upper Secondary Level,Yes,0.42933,578,1718,0.40591,0.45274
2010,17-29 y.,Upper Secondary Level,No,0.56994,1140,1718,0.54653,0.59336
2010,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.46353,82,271,0.40404,0.52301
2010,17-29 y.,Post-secondary Non-tertiary Level,No,0.53647,189,271,0.47699,0.59596
2010,17-29 y.,First Stage of Tertiary Education,No,0.88869,56,56,0.80557,0.97181
2010,17-29 y.,Second Stage of Tertiary Education,Yes,0.35226,118,322,0.30001,0.40452
2010,17-29 y.,Second Stage of Tertiary Education,No,0.64774,204,322,0.59548,0.69999
2010,30-45 y.,Primary Level,No,0.98928,152,152,0.97285,1.00571
2010,30-45 y.,Lower Secondary Level,No,0.99066,639,639,0.98319,0.99812
2010,30-45 y.,Upper Secondary Level,Yes,0.04657,161,4378,0.04033,0.05281
2010,30-45 y.,Upper Secondary Level,No,0.95343,4217,4378,0.94719,0.95967
2010,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07849,72,960,0.06147,0.09551
2010,30-45 y.,Post-secondary Non-tertiary Level,No,0.92151,888,960,0.90449,0.93853
2010,30-45 y.,First Stage of Tertiary Education,No,0.94969,606,606,0.93228,0.96711
2010,30-45 y.,Second Stage of Tertiary Education,Yes,0.05821,116,2274,0.04859,0.06784
2010,30-45 y.,Second Stage of Tertiary Education,No,0.94179,2158,2274,0.93216,0.95141
2010,46-65 y.,Lower Secondary Level,No,0.99815,430,430,0.99408,1.00222
2010,46-65 y.,Upper Secondary Level,No,0.99374,3554,3554,0.99114,0.99633
2010,46-65 y.,Post-secondary Non-tertiary Level,No,0.98593,378,378,0.97404,0.99782
2010,46-65 y.,First Stage of Tertiary Education,No,0.97988,596,596,0.96860,0.99116
2010,46-65 y.,Second Stage of Tertiary Education,No,0.98479,1857,1857,0.97922,0.99036
2010,66 and older,Second Stage of Tertiary Education,No,0.99534,893,893,0.99086,0.99981
2011,17-29 y.,Pre-primary Level,Yes,0.56293,465,465,0.51779,0.60806
2011,17-29 y.,Primary Level,No,0.87446,80,80,0.80140,0.94753
2011,17-29 y.,Lower Secondary Level,Yes,0.51627,402,766,0.48086,0.55168
2011,17-29 y.,Lower Secondary Level,No,0.40447,364,766,0.36970,0.43925
2011,17-29 y.,Upper Secondary Level,Yes,0.41123,674,1779,0.38836,0.43410
2011,17-29 y.,Upper Secondary Level,No,0.58561,1105,1779,0.56271,0.60851
2011,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36650,92,272,0.30913,0.42387
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.63350,180,272,0.57613,0.69087
2011,17-29 y.,First Stage of Tertiary Education,No,0.81077,56,56,0.70725,0.91429
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.28778,104,331,0.23894,0.33663
2011,17-29 y.,Second Stage of Tertiary Education,No,0.71222,227,331,0.66337,0.76106
2011,30-45 y.,Primary Level,No,0.94699,157,157,0.91182,0.98215
2011,30-45 y.,Lower Secondary Level,No,0.99076,713,713,0.98373,0.99779
2011,30-45 y.,Upper Secondary Level,Yes,0.04905,196,4746,0.04290,0.05519
2011,30-45 y.,Upper Secondary Level,No,0.95095,4550,4746,0.94481,0.95710
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08635,83,1065,0.06947,0.10322
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.91365,982,1065,0.89678,0.93053
2011,30-45 y.,First Stage of Tertiary Education,No,0.93519,629,629,0.91594,0.95445
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.06352,144,2449,0.05386,0.07319
2011,30-45 y.,Second Stage of Tertiary Education,No,0.93648,2305,2449,0.92681,0.94614
2011,46-65 y.,Lower Secondary Level,No,0.99832,626,626,0.99512,1.00153
2011,46-65 y.,Upper Secondary Level,Yes,0.00449,33,4725,0.00259,0.00640
2011,46-65 y.,Upper Secondary Level,No,0.99546,4692,4725,0.99354,0.99738
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.98567,530,530,0.97554,0.99580
2011,46-65 y.,First Stage of Tertiary Education,No,0.97750,741,741,0.96681,0.98818
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.01517,35,2342,0.01022,0.02012
2011,46-65 y.,Second Stage of Tertiary Education,No,0.98483,2307,2342,0.97988,0.98978
2011,66 and older,Upper Secondary Level,No,0.99933,2645,2645,0.99834,1.00032
2011,66 and older,Post-secondary Non-tertiary Level,No,0.99666,123,123,0.98641,1.00690
2011,66 and older,First Stage of Tertiary Education,No,0.99844,380,380,0.99447,1.00241
2011,66 and older,Second Stage of Tertiary Education,No,0.99754,1087,1087,0.99459,1.00049
2012,17-29 y.,Pre-primary Level,Yes,0.55939,468,468,0.51436,0.60442
2012,17-29 y.,Primary Level,No,0.78977,68,68,0.69220,0.88734
2012,17-29 y.,Lower Secondary Level,Yes,0.48613,397,765,0.45069,0.52157
2012,17-29 y.,Lower Secondary Level,No,0.44196,368,765,0.40675,0.47718
2012,17-29 y.,Upper Secondary Level,Yes,0.42112,678,1669,0.39743,0.44482
2012,17-29 y.,Upper Secondary Level,No,0.57859,991,1669,0.55489,0.60228
2012,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33743,74,241,0.27761,0.39725
2012,17-29 y.,Post-secondary Non-tertiary Level,No,0.66257,167,241,0.60275,0.72239
2012,17-29 y.,First Stage of Tertiary Education,No,0.84643,45,45,0.73990,0.95296
2012,17-29 y.,Second Stage of Tertiary Education,Yes,0.30507,117,338,0.25591,0.35423
2012,17-29 y.,Second Stage of Tertiary Education,No,0.69493,221,338,0.64577,0.74409
2012,30-45 y.,Primary Level,No,0.99702,156,156,0.98844,1.00560
2012,30-45 y.,Lower Secondary Level,No,0.97616,661,661,0.96452,0.98780
2012,30-45 y.,Upper Secondary Level,Yes,0.04877,165,4340,0.04236,0.05518
2012,30-45 y.,Upper Secondary Level,No,0.95123,4175,4340,0.94482,0.95764
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09275,85,1002,0.07478,0.11072
2012,30-45 y.,Post-secondary Non-tertiary Level,No,0.90725,917,1002,0.88928,0.92522
2012,30-45 y.,First Stage of Tertiary Education,No,0.93742,574,574,0.91759,0.95726
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.05197,128,2265,0.04283,0.06112
2012,30-45 y.,Second Stage of Tertiary Education,No,0.94803,2137,2265,0.93888,0.95717
2012,46-65 y.,Lower Secondary Level,No,0.99804,634,634,0.99460,1.00149
2012,46-65 y.,Upper Secondary Level,Yes,0.00772,46,4854,0.00526,0.01018
2012,46-65 y.,Upper Secondary Level,No,0.99228,4808,4854,0.98982,0.99474
2012,46-65 y.,Post-secondary Non-tertiary Level,No,0.97832,586,586,0.96652,0.99012
2012,46-65 y.,First Stage of Tertiary Education,No,0.98352,782,782,0.97459,0.99245
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.01127,31,2398,0.00704,0.01549
2012,46-65 y.,Second Stage of Tertiary Education,No,0.98873,2367,2398,0.98451,0.99296
2012,66 and older,Upper Secondary Level,No,0.99909,2683,2683,0.99794,1.00023
2012,66 and older,Second Stage of Tertiary Education,No,0.99718,1142,1142,0.99411,1.00026
2013,17-29 y.,Pre-primary Level,Yes,0.52135,518,622,0.48206,0.56064
2013,17-29 y.,Pre-primary Level,No,0.06952,104,622,0.04951,0.08952
2013,17-29 y.,Primary Level,No,0.77317,91,91,0.68665,0.85969
2013,17-29 y.,Lower Secondary Level,Yes,0.51056,600,1132,0.48142,0.53969
2013,17-29 y.,Lower Secondary Level,No,0.42351,532,1132,0.39471,0.45230
2013,17-29 y.,Upper Secondary Level,Yes,0.42906,815,1984,0.40728,0.45085
2013,17-29 y.,Upper Secondary Level,No,0.56994,1169,1984,0.54815,0.59173
2013,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34686,76,274,0.29040,0.40332
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.65314,198,274,0.59668,0.70960
2013,17-29 y.,First Stage of Tertiary Education,No,0.91209,51,51,0.83359,0.99058
2013,17-29 y.,Second Stage of Tertiary Education,Yes,0.40679,158,435,0.36058,0.45301
2013,17-29 y.,Second Stage of Tertiary Education,No,0.59321,277,435,0.54699,0.63942
2013,30-45 y.,Primary Level,No,0.97907,271,271,0.96200,0.99615
2013,30-45 y.,Lower Secondary Level,Yes,0.03452,31,1013,0.02328,0.04577
2013,30-45 y.,Lower Secondary Level,No,0.96548,982,1013,0.95423,0.97672
2013,30-45 y.,Upper Secondary Level,Yes,0.05998,192,4603,0.05312,0.06684
2013,30-45 y.,Upper Secondary Level,No,0.93996,4411,4603,0.93310,0.94683
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07901,97,1190,0.06368,0.09434
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.92099,1093,1190,0.90566,0.93632
2013,30-45 y.,First Stage of Tertiary Education,No,0.95962,509,509,0.94250,0.97674
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.07394,208,2681,0.06404,0.08385
2013,30-45 y.,Second Stage of Tertiary Education,No,0.92606,2473,2681,0.91615,0.93596
2013,46-65 y.,Lower Secondary Level,No,0.98751,800,800,0.97981,0.99521
2013,46-65 y.,Upper Secondary Level,Yes,0.00732,44,4999,0.00495,0.00968
2013,46-65 y.,Upper Secondary Level,No,0.99268,4955,4999,0.99032,0.99505
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.96933,748,748,0.95697,0.98170
2013,46-65 y.,First Stage of Tertiary Education,No,0.97623,780,780,0.96553,0.98692
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.00834,36,2576,0.00483,0.01186
2013,46-65 y.,Second Stage of Tertiary Education,No,0.99166,2540,2576,0.98814,0.99517
2013,66 and older,Upper Secondary Level,No,0.99947,2569,2569,0.99857,1.00036
2013,66 and older,First Stage of Tertiary Education,No,0.99797,347,347,0.99324,1.00271
2013,66 and older,Second Stage of Tertiary Education,No,0.99801,1169,1169,0.99546,1.00057
2014,17-29 y.,Pre-primary Level,Yes,0.54856,438,438,0.50190,0.59521
2014,17-29 y.,Primary Level,No,0.68568,73,73,0.57845,0.79292
2014,17-29 y.,Lower Secondary Level,Yes,0.49114,484,921,0.45884,0.52345
2014,17-29 y.,Lower Secondary Level,No,0.43537,437,921,0.40333,0.46740
2014,17-29 y.,Upper Secondary Level,Yes,0.45487,756,1704,0.43122,0.47852
2014,17-29 y.,Upper Secondary Level,No,0.54267,948,1704,0.51901,0.56633
2014,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.32601,76,244,0.26707,0.38495
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.67399,168,244,0.61505,0.73293
2014,17-29 y.,First Stage of Tertiary Education,No,0.77272,46,46,0.65028,0.89517
2014,17-29 y.,Second Stage of Tertiary Education,Yes,0.42195,167,381,0.37229,0.47161
2014,17-29 y.,Second Stage of Tertiary Education,No,0.57805,214,381,0.52839,0.62771
2014,30-45 y.,Primary Level,No,0.97754,200,200,0.95696,0.99813
2014,30-45 y.,Lower Secondary Level,Yes,0.05237,36,798,0.03690,0.06783
2014,30-45 y.,Lower Secondary Level,No,0.94763,762,798,0.93217,0.96310
2014,30-45 y.,Upper Secondary Level,Yes,0.05750,147,3741,0.05004,0.06496
2014,30-45 y.,Upper Secondary Level,No,0.94250,3594,3741,0.93504,0.94996
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08751,83,986,0.06986,0.10516
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.91249,903,986,0.89484,0.93014
2014,30-45 y.,First Stage of Tertiary Education,No,0.98941,426,426,0.97968,0.99914
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.07880,170,2260,0.06768,0.08991
2014,30-45 y.,Second Stage of Tertiary Education,No,0.92120,2090,2260,0.91009,0.93232
2014,46-65 y.,Primary Level,No,0.99202,148,148,0.97765,1.00640
2014,46-65 y.,Lower Secondary Level,No,0.98680,692,692,0.97829,0.99531
2014,46-65 y.,Upper Secondary Level,Yes,0.00723,48,4532,0.00476,0.00970
2014,46-65 y.,Upper Secondary Level,No,0.99277,4484,4532,0.99030,0.99524
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.97213,670,670,0.95966,0.98461
2014,46-65 y.,First Stage of Tertiary Education,No,0.99138,755,755,0.98478,0.99798
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.01057,40,2421,0.00649,0.01464
2014,46-65 y.,Second Stage of Tertiary Education,No,0.98943,2381,2421,0.98536,0.99351
2014,66 and older,Primary Level,No,0.95396,48,48,0.89404,1.01388
2014,66 and older,Upper Secondary Level,No,0.99855,2553,2553,0.99707,1.00003
2014,66 and older,First Stage of Tertiary Education,No,0.99802,341,341,0.99330,1.00275
2014,66 and older,Second Stage of Tertiary Education,No,0.99866,1163,1163,0.99656,1.00076
2015,17-29 y.,Pre-primary Level,Yes,0.53083,371,371,0.47998,0.58168
2015,17-29 y.,Primary Level,No,0.80303,92,92,0.72132,0.88475
2015,17-29 y.,Lower Secondary Level,Yes,0.51283,473,881,0.47980,0.54585
2015,17-29 y.,Lower Secondary Level,No,0.39773,408,881,0.36539,0.43006
2015,17-29 y.,Upper Secondary Level,Yes,0.41577,745,1766,0.39278,0.43877
2015,17-29 y.,Upper Secondary Level,No,0.58077,1021,1766,0.55775,0.60379
2015,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36164,80,277,0.30495,0.41832
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.63836,197,277,0.58168,0.69505
2015,17-29 y.,First Stage of Tertiary Education,No,0.77487,51,51,0.65910,0.89064
2015,17-29 y.,Second Stage of Tertiary Education,Yes,0.42340,189,501,0.38009,0.46671
2015,17-29 y.,Second Stage of Tertiary Education,No,0.57660,312,501,0.53329,0.61991
2015,30-45 y.,Primary Level,No,0.98967,223,223,0.97638,1.00297
2015,30-45 y.,Lower Secondary Level,No,0.94001,737,737,0.92286,0.95717
2015,30-45 y.,Upper Secondary Level,Yes,0.05248,136,3457,0.04505,0.05991
2015,30-45 y.,Upper Secondary Level,No,0.94752,3321,3457,0.94009,0.95495
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07131,67,1010,0.05543,0.08719
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.92869,943,1010,0.91281,0.94457
2015,30-45 y.,First Stage of Tertiary Education,No,0.98142,381,381,0.96785,0.99500
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.08634,172,2352,0.07498,0.09769
2015,30-45 y.,Second Stage of Tertiary Education,No,0.91366,2180,2352,0.90231,0.92502
2015,46-65 y.,Primary Level,No,0.98435,147,147,0.96421,1.00448
2015,46-65 y.,Lower Secondary Level,No,0.99381,659,659,0.98781,0.99980
2015,46-65 y.,Upper Secondary Level,Yes,0.00639,33,4411,0.00404,0.00874
2015,46-65 y.,Upper Secondary Level,No,0.99361,4378,4411,0.99126,0.99596
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.97896,726,726,0.96851,0.98940
2015,46-65 y.,First Stage of Tertiary Education,No,0.99196,736,736,0.98550,0.99841
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.01107,33,2385,0.00687,0.01527
2015,46-65 y.,Second Stage of Tertiary Education,No,0.98893,2352,2385,0.98473,0.99313
2015,66 and older,Upper Secondary Level,No,0.99819,2525,2525,0.99653,0.99985
2015,66 and older,Post-secondary Non-tertiary Level,No,0.97842,134,134,0.95373,1.00312
2015,66 and older,Second Stage of Tertiary Education,No,0.99658,1182,1182,0.99326,0.99991
2016,17-29 y.,Pre-primary Level,Yes,0.49149,345,345,0.43866,0.54432
2016,17-29 y.,Primary Level,Yes,0.17641,48,427,0.14021,0.21261
2016,17-29 y.,Primary Level,No,0.82359,379,427,0.78739,0.85979
2016,17-29 y.,Lower Secondary Level,Yes,0.48794,445,989,0.45678,0.51911
2016,17-29 y.,Lower Secondary Level,No,0.41838,544,989,0.38762,0.44914
2016,17-29 y.,Upper Secondary Level,Yes,0.43292,668,1663,0.40910,0.45674
2016,17-29 y.,Upper Secondary Level,No,0.56477,995,1663,0.54093,0.58860
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.31995,73,283,0.26550,0.37439
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.68005,210,283,0.62561,0.73450
2016,17-29 y.,First Stage of Tertiary Education,No,0.88475,46,46,0.79145,0.97805
2016,17-29 y.,Second Stage of Tertiary Education,Yes,0.42107,167,576,0.38071,0.46142
2016,17-29 y.,Second Stage of Tertiary Education,No,0.57893,409,576,0.53858,0.61929
2016,30-45 y.,Primary Level,No,0.99343,676,676,0.98734,0.99953
2016,30-45 y.,Lower Secondary Level,Yes,0.05607,34,905,0.04107,0.07107
2016,30-45 y.,Lower Secondary Level,No,0.94393,871,905,0.92893,0.95893
2016,30-45 y.,Upper Secondary Level,Yes,0.05131,121,3227,0.04370,0.05893
2016,30-45 y.,Upper Secondary Level,No,0.94859,3106,3227,0.94097,0.95621
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05137,53,953,0.03735,0.06539
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.94863,900,953,0.93461,0.96265
2016,30-45 y.,First Stage of Tertiary Education,No,0.92551,339,339,0.89752,0.95350
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.08563,177,2326,0.07426,0.09701
2016,30-45 y.,Second Stage of Tertiary Education,No,0.91437,2149,2326,0.90299,0.92574
2016,46-65 y.,Lower Secondary Level,No,0.99871,638,638,0.99592,1.00150
2016,46-65 y.,Upper Secondary Level,Yes,0.00612,35,4233,0.00377,0.00847
2016,46-65 y.,Upper Secondary Level,No,0.99388,4198,4233,0.99153,0.99623
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.98780,716,716,0.97975,0.99585
2016,46-65 y.,First Stage of Tertiary Education,No,0.99429,678,678,0.98862,0.99997
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.01310,45,2393,0.00854,0.01766
2016,46-65 y.,Second Stage of Tertiary Education,No,0.98690,2348,2393,0.98234,0.99146
2016,66 and older,Primary Level,No,0.95336,50,50,0.89431,1.01240
2016,66 and older,Upper Secondary Level,No,0.99979,2405,2405,0.99922,1.00037
2016,66 and older,First Stage of Tertiary Education,No,0.99573,322,322,0.98859,1.00286
2016,66 and older,Second Stage of Tertiary Education,No,0.99808,1191,1191,0.99559,1.00057
2017,17-29 y.,Pre-primary Level,Yes,0.53653,409,409,0.48814,0.58492
2017,17-29 y.,Primary Level,Yes,0.12850,68,586,0.10139,0.15562
2017,17-29 y.,Primary Level,No,0.85522,518,586,0.82671,0.88373
2017,17-29 y.,Lower Secondary Level,Yes,0.48244,494,1122,0.45319,0.51169
2017,17-29 y.,Lower Secondary Level,No,0.43284,628,1122,0.40384,0.46185
2017,17-29 y.,Upper Secondary Level,Yes,0.43126,837,2055,0.40985,0.45268
2017,17-29 y.,Upper Secondary Level,No,0.56620,1218,2055,0.54477,0.58763
2017,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.41205,122,339,0.35958,0.46452
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.58795,217,339,0.53548,0.64042
2017,17-29 y.,First Stage of Tertiary Education,No,0.76262,53,53,0.64697,0.87826
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.44703,231,706,0.41033,0.48373
2017,17-29 y.,Second Stage of Tertiary Education,No,0.55297,475,706,0.51627,0.58967
2017,30-45 y.,Primary Level,No,0.98269,834,834,0.97383,0.99155
2017,30-45 y.,Lower Secondary Level,Yes,0.04297,41,1025,0.03055,0.05539
2017,30-45 y.,Lower Secondary Level,No,0.95703,984,1025,0.94461,0.96945
2017,30-45 y.,Upper Secondary Level,Yes,0.05155,136,3233,0.04393,0.05917
2017,30-45 y.,Upper Secondary Level,No,0.94845,3097,3233,0.94083,0.95607
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05087,57,961,0.03697,0.06477
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.94913,904,961,0.93523,0.96303
2017,30-45 y.,First Stage of Tertiary Education,No,0.97570,337,337,0.95924,0.99217
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.09624,205,2519,0.08472,0.10776
2017,30-45 y.,Second Stage of Tertiary Education,No,0.90375,2314,2519,0.89223,0.91527
2017,46-65 y.,Primary Level,No,0.99062,366,366,0.98073,1.00051
2017,46-65 y.,Lower Secondary Level,No,0.98784,783,783,0.98016,0.99552
2017,46-65 y.,Upper Secondary Level,Yes,0.00577,34,4897,0.00365,0.00789
2017,46-65 y.,Upper Secondary Level,No,0.99422,4863,4897,0.99210,0.99634
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.98825,858,858,0.98104,0.99547
2017,46-65 y.,First Stage of Tertiary Education,No,0.98587,779,779,0.97757,0.99416
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.01424,65,2762,0.00982,0.01865
2017,46-65 y.,Second Stage of Tertiary Education,No,0.98576,2697,2762,0.98134,0.99018
2017,66 and older,Lower Secondary Level,No,0.99855,607,607,0.99552,1.00158
2017,66 and older,Upper Secondary Level,No,0.99963,2548,2548,0.99888,1.00038
2017,66 and older,Second Stage of Tertiary Education,No,0.99908,1261,1261,0.99740,1.00075
2018,17-29 y.,Pre-primary Level,Yes,0.53996,345,345,0.48729,0.59263
2018,17-29 y.,Primary Level,Yes,0.21018,103,542,0.17585,0.24452
2018,17-29 y.,Primary Level,No,0.76021,439,542,0.72423,0.79619
2018,17-29 y.,Lower Secondary Level,Yes,0.44316,501,1111,0.41394,0.47238
2018,17-29 y.,Lower Secondary Level,No,0.47422,610,1111,0.44485,0.50360
2018,17-29 y.,Upper Secondary Level,Yes,0.41435,823,1924,0.39233,0.43636
2018,17-29 y.,Upper Secondary Level,No,0.58389,1101,1924,0.56186,0.60593
2018,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.41171,111,329,0.35845,0.46497
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.58829,218,329,0.53503,0.64155
2018,17-29 y.,First Stage of Tertiary Education,No,0.95957,55,55,0.90704,1.01211
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.42000,235,650,0.38202,0.45797
2018,17-29 y.,Second Stage of Tertiary Education,No,0.57938,415,650,0.54140,0.61736
2018,30-45 y.,Primary Level,No,0.97575,762,762,0.96482,0.98668
2018,30-45 y.,Lower Secondary Level,Yes,0.06956,48,931,0.05321,0.08591
2018,30-45 y.,Lower Secondary Level,No,0.92801,883,931,0.91140,0.94462
2018,30-45 y.,Upper Secondary Level,Yes,0.04907,138,2941,0.04126,0.05688
2018,30-45 y.,Upper Secondary Level,No,0.95093,2803,2941,0.94312,0.95874
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.04915,47,874,0.03481,0.06349
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.95085,827,874,0.93651,0.96519
2018,30-45 y.,First Stage of Tertiary Education,No,0.93593,303,303,0.90831,0.96355
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.08435,193,2376,0.07317,0.09552
2018,30-45 y.,Second Stage of Tertiary Education,No,0.91557,2183,2376,0.90439,0.92675
2018,46-65 y.,Primary Level,No,0.99882,377,377,0.99534,1.00229
2018,46-65 y.,Lower Secondary Level,No,0.99096,771,771,0.98427,0.99764
2018,46-65 y.,Upper Secondary Level,No,0.99728,4696,4696,0.99579,0.99877
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.99063,847,847,0.98413,0.99712
2018,46-65 y.,First Stage of Tertiary Education,No,0.99814,726,726,0.99500,1.00128
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.01358,48,2661,0.00918,0.01798
2018,46-65 y.,Second Stage of Tertiary Education,No,0.98642,2613,2661,0.98202,0.99082
2018,66 and older,Lower Secondary Level,No,0.99851,597,597,0.99542,1.00161
2018,66 and older,Post-secondary Non-tertiary Level,No,0.97628,152,152,0.95201,1.00055
2018,66 and older,First Stage of Tertiary Education,No,0.99438,346,346,0.98650,1.00227
