"plh0112","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"3 Weniger wichtig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2003","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2003","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2003","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2003","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2004","(noch) kein Abschluss","kein Migrationshintergrund","107","0.174535246739709","0.143537673955383","0.205532819524034"
"1 Sehr wichtig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"1 Sehr wichtig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","21","","",""
"1 Sehr wichtig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2004","Hauptschule","kein Migrationshintergrund","457","0.0739745007109258","0.067603427812367","0.0803455736094846"
"1 Sehr wichtig","2004","Hauptschule","direkter Migrationshintergrund","90","0.0647475030732032","0.0513085291840489","0.0781864769623574"
"1 Sehr wichtig","2004","Hauptschule","indirekter Migrationshintergrund","30","0.123563162731245","0.0831723287673329","0.163953996695157"
"1 Sehr wichtig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2004","Realschule","kein Migrationshintergrund","443","0.0895432093090076","0.0817863891633476","0.0973000294546676"
"1 Sehr wichtig","2004","Realschule","direkter Migrationshintergrund","24","","",""
"1 Sehr wichtig","2004","Realschule","indirekter Migrationshintergrund","32","0.138397903913889","0.0902991721181128","0.186496635709665"
"1 Sehr wichtig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2004","(Fach-)Abitur","kein Migrationshintergrund","254","0.128106621977211","0.112893767690497","0.143319476263925"
"1 Sehr wichtig","2004","(Fach-)Abitur","direkter Migrationshintergrund","38","0.101544899705948","0.0716822003143421","0.131407599097554"
"1 Sehr wichtig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"1 Sehr wichtig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2004","AkademikerIn","kein Migrationshintergrund","471","0.124653208285128","0.114244651193622","0.135061765376634"
"1 Sehr wichtig","2004","AkademikerIn","direkter Migrationshintergrund","40","0.128038809250812","0.0933297787359576","0.162747839765666"
"1 Sehr wichtig","2004","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"1 Sehr wichtig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2004","(noch) kein Abschluss","kein Migrationshintergrund","228","0.372828502182163","0.33333873629599","0.412318268068336"
"2 Wichtig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.242155121130749","0.187500224325211","0.296810017936287"
"2 Wichtig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","42","0.540174698808223","0.434842192840376","0.64550720477607"
"2 Wichtig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2004","Hauptschule","kein Migrationshintergrund","1980","0.294606018988102","0.28350924443594","0.305702793540264"
"2 Wichtig","2004","Hauptschule","direkter Migrationshintergrund","378","0.287244994514465","0.26253421007566","0.311955778953271"
"2 Wichtig","2004","Hauptschule","indirekter Migrationshintergrund","110","0.416766962760456","0.356254378327882","0.477279547193029"
"2 Wichtig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2004","Realschule","kein Migrationshintergrund","1833","0.356138482442886","0.343129497517962","0.369147467367811"
"2 Wichtig","2004","Realschule","direkter Migrationshintergrund","87","0.462572147014233","0.39398386942695","0.531160424601516"
"2 Wichtig","2004","Realschule","indirekter Migrationshintergrund","81","0.352846776539801","0.286286957524492","0.41940659555511"
"2 Wichtig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2004","(Fach-)Abitur","kein Migrationshintergrund","792","0.427623463524426","0.405103644262285","0.450143282786568"
"2 Wichtig","2004","(Fach-)Abitur","direkter Migrationshintergrund","160","0.366091835961704","0.318464091991135","0.413719579932272"
"2 Wichtig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","70","0.444787678951183","0.362763015622287","0.52681234228008"
"2 Wichtig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2004","AkademikerIn","kein Migrationshintergrund","1642","0.426583978773716","0.410999728720966","0.442168228826465"
"2 Wichtig","2004","AkademikerIn","direkter Migrationshintergrund","163","0.484644504880106","0.432730062439592","0.53655894732062"
"2 Wichtig","2004","AkademikerIn","indirekter Migrationshintergrund","32","0.572304358747344","0.448149387854157","0.696459329640532"
"2 Wichtig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2004","(noch) kein Abschluss","kein Migrationshintergrund","191","0.331848759029458","0.29339450969171","0.370303008367206"
"3 Weniger wichtig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","86","0.381946751284732","0.319958919400134","0.443934583169329"
"3 Weniger wichtig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","20","","",""
"3 Weniger wichtig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2004","Hauptschule","kein Migrationshintergrund","2940","0.444612060049921","0.432515861075881","0.456708259023961"
"3 Weniger wichtig","2004","Hauptschule","direkter Migrationshintergrund","572","0.462265798805042","0.435037539949477","0.489494057660607"
"3 Weniger wichtig","2004","Hauptschule","indirekter Migrationshintergrund","85","0.35132287325867","0.292729904125352","0.409915842391988"
"3 Weniger wichtig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2004","Realschule","kein Migrationshintergrund","2463","0.460889580122489","0.447347822638229","0.474431337606749"
"3 Weniger wichtig","2004","Realschule","direkter Migrationshintergrund","75","0.310912492865384","0.247239341227717","0.374585644503051"
"3 Weniger wichtig","2004","Realschule","indirekter Migrationshintergrund","72","0.437499099326912","0.368401065683708","0.506597132970116"
"3 Weniger wichtig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2004","(Fach-)Abitur","kein Migrationshintergrund","689","0.376058721517112","0.35400951739578","0.398107925638444"
"3 Weniger wichtig","2004","(Fach-)Abitur","direkter Migrationshintergrund","150","0.412730943733654","0.364056175742063","0.461405711725245"
"3 Weniger wichtig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.245538987497034","0.174496662508658","0.31658131248541"
"3 Weniger wichtig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2004","AkademikerIn","kein Migrationshintergrund","1533","0.383442688615877","0.368121739054405","0.398763638177348"
"3 Weniger wichtig","2004","AkademikerIn","direkter Migrationshintergrund","131","0.332384936911491","0.283451375788493","0.381318498034488"
"3 Weniger wichtig","2004","AkademikerIn","indirekter Migrationshintergrund","17","","",""
"3 Weniger wichtig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2004","(noch) kein Abschluss","kein Migrationshintergrund","50","0.120787492048671","0.094174435288834","0.147400548808507"
"4 Ganz unwichtig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","64","0.247728412414338","0.192651786229652","0.302805038599025"
"4 Ganz unwichtig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"4 Ganz unwichtig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2004","Hauptschule","kein Migrationshintergrund","1106","0.186807420251051","0.177319875327662","0.19629496517444"
"4 Ganz unwichtig","2004","Hauptschule","direkter Migrationshintergrund","248","0.185741703607289","0.164503099585096","0.206980307629482"
"4 Ganz unwichtig","2004","Hauptschule","indirekter Migrationshintergrund","30","0.10834700124963","0.070197893411599","0.14649610908766"
"4 Ganz unwichtig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2004","Realschule","kein Migrationshintergrund","466","0.093428728125617","0.0855223256418324","0.101335130609402"
"4 Ganz unwichtig","2004","Realschule","direkter Migrationshintergrund","17","","",""
"4 Ganz unwichtig","2004","Realschule","indirekter Migrationshintergrund","13","","",""
"4 Ganz unwichtig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2004","(Fach-)Abitur","kein Migrationshintergrund","119","0.0682111929812505","0.0567354769412985","0.0796869090212024"
"4 Ganz unwichtig","2004","(Fach-)Abitur","direkter Migrationshintergrund","45","0.119632320598694","0.0875468713535076","0.151717769843881"
"4 Ganz unwichtig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"4 Ganz unwichtig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2004","AkademikerIn","kein Migrationshintergrund","223","0.0653201243252797","0.0575343166147836","0.0731059320357758"
"4 Ganz unwichtig","2004","AkademikerIn","direkter Migrationshintergrund","22","","",""
"4 Ganz unwichtig","2004","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"4 Ganz unwichtig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2005","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2005","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2005","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2005","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2005","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2005","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2005","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2005","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2006","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2006","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2006","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2006","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2006","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2006","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2006","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2006","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2007","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2007","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2007","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2007","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2007","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2007","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
