year,age_gr,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,2nd Quintile,Very concerned,0.29241,214,781,0.26049,0.32433
2009,46-65 y.,2nd Quintile,Somewhat concerned,0.42483,360,781,0.39014,0.45952
2009,46-65 y.,2nd Quintile,Not concerned at all,0.27397,207,781,0.24267,0.30527
2009,46-65 y.,3rd Quintile,Very concerned,0.24603,240,1050,0.21996,0.27209
2009,46-65 y.,3rd Quintile,Somewhat concerned,0.50680,521,1050,0.47654,0.53705
2009,46-65 y.,3rd Quintile,Not concerned at all,0.24571,289,1050,0.21966,0.27176
2009,46-65 y.,4th Quintile,Very concerned,0.25876,354,1404,0.23584,0.28168
2009,46-65 y.,4th Quintile,Somewhat concerned,0.45501,610,1404,0.42895,0.48107
2009,46-65 y.,4th Quintile,Not concerned at all,0.28236,440,1404,0.25880,0.30591
2009,46-65 y.,5th Quintile,Very concerned,0.18486,368,2287,0.16894,0.20077
2009,46-65 y.,5th Quintile,Somewhat concerned,0.39905,908,2287,0.37898,0.41913
2009,46-65 y.,5th Quintile,Not concerned at all,0.41338,1011,2287,0.39319,0.43356
2009,66 and older,1st Quintile,Very concerned,0.23609,184,710,0.20483,0.26735
2009,66 and older,1st Quintile,Somewhat concerned,0.46330,336,710,0.42659,0.50000
2009,66 and older,1st Quintile,Not concerned at all,0.27277,190,710,0.23999,0.30556
2009,66 and older,2nd Quintile,Very concerned,0.25115,275,1040,0.22478,0.27752
2009,66 and older,2nd Quintile,Somewhat concerned,0.47773,511,1040,0.44735,0.50810
2009,66 and older,2nd Quintile,Not concerned at all,0.25955,254,1040,0.23290,0.28621
2009,66 and older,3rd Quintile,Very concerned,0.24899,204,845,0.21982,0.27817
2009,66 and older,3rd Quintile,Somewhat concerned,0.47218,418,845,0.43850,0.50586
2009,66 and older,3rd Quintile,Not concerned at all,0.26267,223,845,0.23298,0.29236
2009,66 and older,4th Quintile,Very concerned,0.23253,162,689,0.20096,0.26409
2009,66 and older,4th Quintile,Somewhat concerned,0.47568,342,689,0.43836,0.51300
2009,66 and older,4th Quintile,Not concerned at all,0.28526,185,689,0.25152,0.31900
2009,66 and older,5th Quintile,Very concerned,0.17253,127,837,0.14692,0.19815
2009,66 and older,5th Quintile,Somewhat concerned,0.47857,400,837,0.44470,0.51243
2009,66 and older,5th Quintile,Not concerned at all,0.34740,310,837,0.31512,0.37968
2010,17-29 y.,1st Quintile,Very concerned,0.21091,126,608,0.17845,0.24336
2010,17-29 y.,1st Quintile,Somewhat concerned,0.32654,217,608,0.28923,0.36385
2010,17-29 y.,1st Quintile,Not concerned at all,0.43392,265,608,0.39449,0.47334
2010,17-29 y.,2nd Quintile,Very concerned,0.18502,107,458,0.14941,0.22062
2010,17-29 y.,2nd Quintile,Somewhat concerned,0.40796,167,458,0.36290,0.45302
2010,17-29 y.,2nd Quintile,Not concerned at all,0.35055,184,458,0.30680,0.39429
2010,17-29 y.,3rd Quintile,Very concerned,0.25371,114,502,0.21560,0.29181
2010,17-29 y.,3rd Quintile,Somewhat concerned,0.32248,192,502,0.28155,0.36342
2010,17-29 y.,3rd Quintile,Not concerned at all,0.35652,196,502,0.31458,0.39846
2010,17-29 y.,4th Quintile,Very concerned,0.18768,102,490,0.15308,0.22229
2010,17-29 y.,4th Quintile,Somewhat concerned,0.36509,184,490,0.32242,0.40776
2010,17-29 y.,4th Quintile,Not concerned at all,0.40836,204,490,0.36480,0.45193
2010,17-29 y.,5th Quintile,Very concerned,0.21175,82,436,0.17336,0.25014
2010,17-29 y.,5th Quintile,Somewhat concerned,0.34112,165,436,0.29657,0.38567
2010,17-29 y.,5th Quintile,Not concerned at all,0.38968,189,436,0.34386,0.43551
2010,30-45 y.,1st Quintile,Very concerned,0.26326,164,595,0.22785,0.29868
2010,30-45 y.,1st Quintile,Somewhat concerned,0.44184,265,595,0.40191,0.48178
2010,30-45 y.,1st Quintile,Not concerned at all,0.28972,166,595,0.25324,0.32620
2010,30-45 y.,2nd Quintile,Very concerned,0.21214,178,727,0.18240,0.24188
2010,30-45 y.,2nd Quintile,Somewhat concerned,0.43843,310,727,0.40233,0.47452
2010,30-45 y.,2nd Quintile,Not concerned at all,0.34188,239,727,0.30738,0.37639
2010,30-45 y.,3rd Quintile,Very concerned,0.22034,182,859,0.19261,0.24808
2010,30-45 y.,3rd Quintile,Somewhat concerned,0.42383,372,859,0.39077,0.45690
2010,30-45 y.,3rd Quintile,Not concerned at all,0.35246,305,859,0.32049,0.38442
2010,30-45 y.,4th Quintile,Very concerned,0.18113,177,929,0.15635,0.20591
2010,30-45 y.,4th Quintile,Somewhat concerned,0.36065,356,929,0.32975,0.39154
2010,30-45 y.,4th Quintile,Not concerned at all,0.45342,396,929,0.42139,0.48545
2010,30-45 y.,5th Quintile,Very concerned,0.15080,131,969,0.12826,0.17335
2010,30-45 y.,5th Quintile,Somewhat concerned,0.31393,308,969,0.28469,0.34316
2010,30-45 y.,5th Quintile,Not concerned at all,0.52945,530,969,0.49801,0.56090
2010,46-65 y.,1st Quintile,Very concerned,0.31244,220,722,0.27861,0.34627
2010,46-65 y.,1st Quintile,Somewhat concerned,0.39129,297,722,0.35566,0.42691
2010,46-65 y.,1st Quintile,Not concerned at all,0.28613,205,722,0.25314,0.31912
2010,46-65 y.,2nd Quintile,Very concerned,0.27848,220,826,0.24789,0.30907
2010,46-65 y.,2nd Quintile,Somewhat concerned,0.41819,361,826,0.38453,0.45184
2010,46-65 y.,2nd Quintile,Not concerned at all,0.30122,245,826,0.26991,0.33253
2010,46-65 y.,3rd Quintile,Very concerned,0.26369,231,963,0.23585,0.29154
2010,46-65 y.,3rd Quintile,Somewhat concerned,0.49806,467,963,0.46646,0.52965
2010,46-65 y.,3rd Quintile,Not concerned at all,0.21841,265,963,0.19230,0.24452
2010,46-65 y.,4th Quintile,Very concerned,0.23442,313,1307,0.21144,0.25739
2010,46-65 y.,4th Quintile,Somewhat concerned,0.46949,583,1307,0.44242,0.49656
2010,46-65 y.,4th Quintile,Not concerned at all,0.29339,411,1307,0.26870,0.31809
2010,46-65 y.,5th Quintile,Very concerned,0.15722,309,2156,0.14185,0.17259
2010,46-65 y.,5th Quintile,Somewhat concerned,0.42329,882,2156,0.40243,0.44415
2010,46-65 y.,5th Quintile,Not concerned at all,0.40933,965,2156,0.38857,0.43009
2010,66 and older,1st Quintile,Very concerned,0.25762,178,706,0.22534,0.28990
2010,66 and older,1st Quintile,Somewhat concerned,0.42784,318,706,0.39132,0.46436
2010,66 and older,1st Quintile,Not concerned at all,0.30164,210,706,0.26776,0.33552
2010,66 and older,2nd Quintile,Very concerned,0.25679,267,957,0.22910,0.28449
2010,66 and older,2nd Quintile,Somewhat concerned,0.47819,464,957,0.44653,0.50986
2010,66 and older,2nd Quintile,Not concerned at all,0.25209,226,957,0.22456,0.27961
2010,66 and older,3rd Quintile,Very concerned,0.22931,193,825,0.20060,0.25801
2010,66 and older,3rd Quintile,Somewhat concerned,0.47426,411,825,0.44017,0.50835
2010,66 and older,3rd Quintile,Not concerned at all,0.27998,221,825,0.24933,0.31064
2010,66 and older,4th Quintile,Very concerned,0.23285,155,688,0.20125,0.26446
2010,66 and older,4th Quintile,Somewhat concerned,0.48019,335,688,0.44283,0.51755
2010,66 and older,4th Quintile,Not concerned at all,0.28012,198,688,0.24654,0.31370
2010,66 and older,5th Quintile,Very concerned,0.17952,128,792,0.15277,0.20626
2010,66 and older,5th Quintile,Somewhat concerned,0.43415,358,792,0.39961,0.46869
2010,66 and older,5th Quintile,Not concerned at all,0.37329,306,792,0.33958,0.40699
2011,17-29 y.,1st Quintile,Very concerned,0.14260,112,521,0.11254,0.17265
2011,17-29 y.,1st Quintile,Somewhat concerned,0.28256,205,521,0.24386,0.32126
2011,17-29 y.,1st Quintile,Not concerned at all,0.28464,204,521,0.24585,0.32342
2011,17-29 y.,2nd Quintile,Very concerned,0.18260,108,421,0.14566,0.21955
2011,17-29 y.,2nd Quintile,Somewhat concerned,0.26977,159,421,0.22732,0.31222
2011,17-29 y.,2nd Quintile,Not concerned at all,0.27000,154,421,0.22754,0.31246
2011,17-29 y.,3rd Quintile,Very concerned,0.24193,110,479,0.20354,0.28033
2011,17-29 y.,3rd Quintile,Somewhat concerned,0.33398,179,479,0.29170,0.37626
2011,17-29 y.,3rd Quintile,Not concerned at all,0.29584,190,479,0.25492,0.33676
2011,17-29 y.,4th Quintile,Very concerned,0.22566,109,455,0.18721,0.26412
2011,17-29 y.,4th Quintile,Somewhat concerned,0.32307,183,455,0.28005,0.36609
2011,17-29 y.,4th Quintile,Not concerned at all,0.34568,163,455,0.30193,0.38943
2011,17-29 y.,5th Quintile,Very concerned,0.21735,78,391,0.17642,0.25829
2011,17-29 y.,5th Quintile,Somewhat concerned,0.36124,148,391,0.31357,0.40892
2011,17-29 y.,5th Quintile,Not concerned at all,0.34912,165,391,0.30181,0.39643
2011,30-45 y.,1st Quintile,Very concerned,0.14276,145,500,0.11207,0.17346
2011,30-45 y.,1st Quintile,Somewhat concerned,0.22127,226,500,0.18485,0.25769
2011,30-45 y.,1st Quintile,Not concerned at all,0.13112,129,500,0.10151,0.16074
2011,30-45 y.,2nd Quintile,Very concerned,0.16109,159,653,0.13288,0.18931
2011,30-45 y.,2nd Quintile,Somewhat concerned,0.29526,302,653,0.26025,0.33028
2011,30-45 y.,2nd Quintile,Not concerned at all,0.20148,192,653,0.17069,0.23226
2011,30-45 y.,3rd Quintile,Very concerned,0.20781,199,783,0.17937,0.23625
2011,30-45 y.,3rd Quintile,Somewhat concerned,0.36193,370,783,0.32824,0.39561
2011,30-45 y.,3rd Quintile,Not concerned at all,0.23112,214,783,0.20157,0.26066
2011,30-45 y.,4th Quintile,Very concerned,0.16576,163,842,0.14063,0.19089
2011,30-45 y.,4th Quintile,Somewhat concerned,0.36623,362,842,0.33367,0.39879
2011,30-45 y.,4th Quintile,Not concerned at all,0.31391,317,842,0.28254,0.34527
2011,30-45 y.,5th Quintile,Very concerned,0.10899,123,901,0.08863,0.12934
2011,30-45 y.,5th Quintile,Somewhat concerned,0.29342,321,901,0.26367,0.32317
2011,30-45 y.,5th Quintile,Not concerned at all,0.45903,457,901,0.42647,0.49159
2011,46-65 y.,1st Quintile,Very concerned,0.28207,228,734,0.24949,0.31464
2011,46-65 y.,1st Quintile,Somewhat concerned,0.36672,310,734,0.33183,0.40161
2011,46-65 y.,1st Quintile,Not concerned at all,0.24237,196,734,0.21135,0.27339
2011,46-65 y.,2nd Quintile,Very concerned,0.24363,217,734,0.21255,0.27471
2011,46-65 y.,2nd Quintile,Somewhat concerned,0.43701,323,734,0.40110,0.47292
2011,46-65 y.,2nd Quintile,Not concerned at all,0.23348,194,734,0.20286,0.26411
2011,46-65 y.,3rd Quintile,Very concerned,0.25223,252,1017,0.22552,0.27893
2011,46-65 y.,3rd Quintile,Somewhat concerned,0.46674,502,1017,0.43606,0.49741
2011,46-65 y.,3rd Quintile,Not concerned at all,0.22993,263,1017,0.20406,0.25581
2011,46-65 y.,4th Quintile,Very concerned,0.31012,384,1302,0.28498,0.33525
2011,46-65 y.,4th Quintile,Somewhat concerned,0.41658,576,1302,0.38979,0.44337
2011,46-65 y.,4th Quintile,Not concerned at all,0.24741,342,1302,0.22396,0.27086
2011,46-65 y.,5th Quintile,Very concerned,0.19438,371,2060,0.17728,0.21147
2011,46-65 y.,5th Quintile,Somewhat concerned,0.41510,834,2060,0.39382,0.43639
2011,46-65 y.,5th Quintile,Not concerned at all,0.37551,855,2060,0.35460,0.39643
2011,66 and older,1st Quintile,Very concerned,0.26254,195,671,0.22922,0.29586
2011,66 and older,1st Quintile,Somewhat concerned,0.44135,303,671,0.40375,0.47895
2011,66 and older,1st Quintile,Not concerned at all,0.26214,173,671,0.22884,0.29544
2011,66 and older,2nd Quintile,Very concerned,0.33562,309,925,0.30517,0.36607
2011,66 and older,2nd Quintile,Somewhat concerned,0.41770,418,925,0.38590,0.44950
2011,66 and older,2nd Quintile,Not concerned at all,0.22570,198,925,0.19875,0.25266
2011,66 and older,3rd Quintile,Very concerned,0.27858,205,780,0.24710,0.31006
2011,66 and older,3rd Quintile,Somewhat concerned,0.47399,378,780,0.43893,0.50906
2011,66 and older,3rd Quintile,Not concerned at all,0.23868,197,780,0.20874,0.26861
2011,66 and older,4th Quintile,Very concerned,0.21451,148,605,0.18177,0.24724
2011,66 and older,4th Quintile,Somewhat concerned,0.51022,312,605,0.47035,0.55009
2011,66 and older,4th Quintile,Not concerned at all,0.26193,145,605,0.22686,0.29699
2011,66 and older,5th Quintile,Very concerned,0.20448,152,777,0.17611,0.23286
2011,66 and older,5th Quintile,Somewhat concerned,0.45475,334,777,0.41972,0.48979
2011,66 and older,5th Quintile,Not concerned at all,0.33138,291,777,0.29826,0.36450
2012,17-29 y.,1st Quintile,Very concerned,0.11288,111,663,0.08877,0.13699
2012,17-29 y.,1st Quintile,Somewhat concerned,0.30354,237,663,0.26851,0.33856
2012,17-29 y.,1st Quintile,Not concerned at all,0.32403,315,663,0.28838,0.35969
2012,17-29 y.,2nd Quintile,Very concerned,0.14940,74,450,0.11643,0.18238
2012,17-29 y.,2nd Quintile,Somewhat concerned,0.31872,183,450,0.27562,0.36182
2012,17-29 y.,2nd Quintile,Not concerned at all,0.32814,193,450,0.28471,0.37157
2012,17-29 y.,3rd Quintile,Very concerned,0.15305,98,516,0.12196,0.18415
2012,17-29 y.,3rd Quintile,Somewhat concerned,0.29125,171,516,0.25201,0.33049
2012,17-29 y.,3rd Quintile,Not concerned at all,0.39498,247,516,0.35275,0.43720
2012,17-29 y.,4th Quintile,Very concerned,0.15394,85,495,0.12212,0.18577
2012,17-29 y.,4th Quintile,Somewhat concerned,0.26606,160,495,0.22709,0.30502
2012,17-29 y.,4th Quintile,Not concerned at all,0.45939,250,495,0.41544,0.50334
2012,17-29 y.,5th Quintile,Very concerned,0.13262,56,385,0.09870,0.16655
2012,17-29 y.,5th Quintile,Somewhat concerned,0.29789,115,385,0.25214,0.34363
2012,17-29 y.,5th Quintile,Not concerned at all,0.45921,214,385,0.40937,0.50905
2012,30-45 y.,1st Quintile,Very concerned,0.12509,156,646,0.09956,0.15062
2012,30-45 y.,1st Quintile,Somewhat concerned,0.23367,268,646,0.20101,0.26633
2012,30-45 y.,1st Quintile,Not concerned at all,0.22762,222,646,0.19526,0.25997
2012,30-45 y.,2nd Quintile,Very concerned,0.16103,152,700,0.13378,0.18828
2012,30-45 y.,2nd Quintile,Somewhat concerned,0.26770,284,700,0.23487,0.30052
2012,30-45 y.,2nd Quintile,Not concerned at all,0.26166,264,700,0.22908,0.29425
2012,30-45 y.,3rd Quintile,Very concerned,0.16624,176,843,0.14109,0.19139
2012,30-45 y.,3rd Quintile,Somewhat concerned,0.30166,333,843,0.27066,0.33267
2012,30-45 y.,3rd Quintile,Not concerned at all,0.33020,334,843,0.29844,0.36197
2012,30-45 y.,4th Quintile,Very concerned,0.10924,128,887,0.08870,0.12978
2012,30-45 y.,4th Quintile,Somewhat concerned,0.32412,352,887,0.29330,0.35494
2012,30-45 y.,4th Quintile,Not concerned at all,0.39745,407,887,0.36523,0.42967
2012,30-45 y.,5th Quintile,Very concerned,0.10562,103,942,0.08598,0.12526
2012,30-45 y.,5th Quintile,Somewhat concerned,0.23306,283,942,0.20605,0.26007
2012,30-45 y.,5th Quintile,Not concerned at all,0.53058,556,942,0.49869,0.56247
2012,46-65 y.,1st Quintile,Very concerned,0.23314,273,919,0.20578,0.26049
2012,46-65 y.,1st Quintile,Somewhat concerned,0.37382,370,919,0.34252,0.40512
2012,46-65 y.,1st Quintile,Not concerned at all,0.27113,276,919,0.24237,0.29988
2012,46-65 y.,2nd Quintile,Very concerned,0.21594,202,892,0.18893,0.24296
2012,46-65 y.,2nd Quintile,Somewhat concerned,0.44562,413,892,0.41299,0.47826
2012,46-65 y.,2nd Quintile,Not concerned at all,0.25935,277,892,0.23057,0.28813
2012,46-65 y.,3rd Quintile,Very concerned,0.22255,260,1199,0.19899,0.24610
2012,46-65 y.,3rd Quintile,Somewhat concerned,0.42999,546,1199,0.40196,0.45802
2012,46-65 y.,3rd Quintile,Not concerned at all,0.28288,393,1199,0.25737,0.30838
2012,46-65 y.,4th Quintile,Very concerned,0.19933,273,1542,0.17938,0.21927
2012,46-65 y.,4th Quintile,Somewhat concerned,0.42054,676,1542,0.39589,0.44518
2012,46-65 y.,4th Quintile,Not concerned at all,0.33959,593,1542,0.31595,0.36324
2012,46-65 y.,5th Quintile,Very concerned,0.14057,299,2311,0.12640,0.15474
2012,46-65 y.,5th Quintile,Somewhat concerned,0.34163,794,2311,0.32229,0.36097
2012,46-65 y.,5th Quintile,Not concerned at all,0.49647,1218,2311,0.47608,0.51686
2012,66 and older,1st Quintile,Very concerned,0.23961,195,769,0.20942,0.26980
2012,66 and older,1st Quintile,Somewhat concerned,0.42049,334,769,0.38558,0.45541
2012,66 and older,1st Quintile,Not concerned at all,0.32265,240,769,0.28959,0.35572
2012,66 and older,2nd Quintile,Very concerned,0.23237,263,1134,0.20778,0.25697
2012,66 and older,2nd Quintile,Somewhat concerned,0.47129,561,1134,0.44222,0.50036
2012,66 and older,2nd Quintile,Not concerned at all,0.28374,310,1134,0.25749,0.31000
2012,66 and older,3rd Quintile,Very concerned,0.22160,196,921,0.19476,0.24844
2012,66 and older,3rd Quintile,Somewhat concerned,0.46906,449,921,0.43681,0.50131
2012,66 and older,3rd Quintile,Not concerned at all,0.29502,276,921,0.26555,0.32449
2012,66 and older,4th Quintile,Very concerned,0.18137,138,834,0.15520,0.20754
2012,66 and older,4th Quintile,Somewhat concerned,0.47807,404,834,0.44415,0.51199
2012,66 and older,4th Quintile,Not concerned at all,0.33548,292,834,0.30341,0.36754
2012,66 and older,5th Quintile,Very concerned,0.12779,111,873,0.10563,0.14995
2012,66 and older,5th Quintile,Somewhat concerned,0.41748,336,873,0.38475,0.45021
2012,66 and older,5th Quintile,Not concerned at all,0.45248,426,873,0.41945,0.48552
2013,17-29 y.,1st Quintile,Very concerned,0.10266,112,663,0.07954,0.12578
2013,17-29 y.,1st Quintile,Somewhat concerned,0.26121,223,663,0.22775,0.29468
2013,17-29 y.,1st Quintile,Not concerned at all,0.39233,328,663,0.35513,0.42952
2013,17-29 y.,2nd Quintile,Very concerned,0.14472,92,463,0.11264,0.17680
2013,17-29 y.,2nd Quintile,Somewhat concerned,0.26757,163,463,0.22720,0.30793
2013,17-29 y.,2nd Quintile,Not concerned at all,0.33993,208,463,0.29674,0.38312
2013,17-29 y.,3rd Quintile,Very concerned,0.16700,88,483,0.13370,0.20029
2013,17-29 y.,3rd Quintile,Somewhat concerned,0.29397,163,483,0.25330,0.33464
2013,17-29 y.,3rd Quintile,Not concerned at all,0.37231,232,483,0.32915,0.41547
2013,17-29 y.,4th Quintile,Very concerned,0.17912,85,498,0.14541,0.21283
2013,17-29 y.,4th Quintile,Somewhat concerned,0.26954,155,498,0.23053,0.30855
2013,17-29 y.,4th Quintile,Not concerned at all,0.44650,258,498,0.40279,0.49020
2013,17-29 y.,5th Quintile,Very concerned,0.15032,69,414,0.11585,0.18478
2013,17-29 y.,5th Quintile,Somewhat concerned,0.32844,140,414,0.28315,0.37374
2013,17-29 y.,5th Quintile,Not concerned at all,0.42065,205,414,0.37304,0.46826
2013,30-45 y.,1st Quintile,Very concerned,0.17592,183,644,0.14649,0.20535
2013,30-45 y.,1st Quintile,Somewhat concerned,0.24652,253,644,0.21320,0.27983
2013,30-45 y.,1st Quintile,Not concerned at all,0.23311,208,644,0.20043,0.26579
2013,30-45 y.,2nd Quintile,Very concerned,0.18235,190,785,0.15532,0.20937
2013,30-45 y.,2nd Quintile,Somewhat concerned,0.29567,325,785,0.26373,0.32762
2013,30-45 y.,2nd Quintile,Not concerned at all,0.26598,270,785,0.23505,0.29691
2013,30-45 y.,3rd Quintile,Very concerned,0.13672,160,787,0.11270,0.16073
2013,30-45 y.,3rd Quintile,Somewhat concerned,0.33628,328,787,0.30325,0.36931
2013,30-45 y.,3rd Quintile,Not concerned at all,0.33201,299,787,0.29908,0.36493
2013,30-45 y.,4th Quintile,Very concerned,0.15777,152,904,0.13399,0.18154
2013,30-45 y.,4th Quintile,Somewhat concerned,0.30755,335,904,0.27745,0.33765
2013,30-45 y.,4th Quintile,Not concerned at all,0.38909,417,904,0.35729,0.42089
2013,30-45 y.,5th Quintile,Very concerned,0.10627,118,935,0.08650,0.12603
2013,30-45 y.,5th Quintile,Somewhat concerned,0.26312,288,935,0.23488,0.29136
2013,30-45 y.,5th Quintile,Not concerned at all,0.51938,529,935,0.48733,0.55142
2013,46-65 y.,1st Quintile,Very concerned,0.31906,329,963,0.28960,0.34851
2013,46-65 y.,1st Quintile,Somewhat concerned,0.35241,380,963,0.32222,0.38260
2013,46-65 y.,1st Quintile,Not concerned at all,0.22447,254,963,0.19810,0.25084
2013,46-65 y.,2nd Quintile,Very concerned,0.23290,245,964,0.20620,0.25960
2013,46-65 y.,2nd Quintile,Somewhat concerned,0.41214,432,964,0.38105,0.44322
2013,46-65 y.,2nd Quintile,Not concerned at all,0.26280,287,964,0.23500,0.29060
2013,46-65 y.,3rd Quintile,Very concerned,0.24559,294,1255,0.22177,0.26942
2013,46-65 y.,3rd Quintile,Somewhat concerned,0.42298,561,1255,0.39563,0.45032
2013,46-65 y.,3rd Quintile,Not concerned at all,0.27145,400,1255,0.24683,0.29606
2013,46-65 y.,4th Quintile,Very concerned,0.23694,377,1655,0.21644,0.25743
2013,46-65 y.,4th Quintile,Somewhat concerned,0.43028,739,1655,0.40641,0.45414
2013,46-65 y.,4th Quintile,Not concerned at all,0.30030,539,1655,0.27820,0.32239
2013,46-65 y.,5th Quintile,Very concerned,0.14936,352,2452,0.13525,0.16347
2013,46-65 y.,5th Quintile,Somewhat concerned,0.40208,959,2452,0.38267,0.42149
2013,46-65 y.,5th Quintile,Not concerned at all,0.42800,1141,2452,0.40841,0.44759
2013,66 and older,1st Quintile,Very concerned,0.27690,222,808,0.24603,0.30777
2013,66 and older,1st Quintile,Somewhat concerned,0.44624,386,808,0.41194,0.48053
2013,66 and older,1st Quintile,Not concerned at all,0.25665,200,808,0.22652,0.28679
2013,66 and older,2nd Quintile,Very concerned,0.26690,311,1202,0.24189,0.29192
2013,66 and older,2nd Quintile,Somewhat concerned,0.45620,581,1202,0.42803,0.48437
2013,66 and older,2nd Quintile,Not concerned at all,0.25250,310,1202,0.22793,0.27707
2013,66 and older,3rd Quintile,Very concerned,0.28072,274,1038,0.25337,0.30807
2013,66 and older,3rd Quintile,Somewhat concerned,0.45389,489,1038,0.42359,0.48419
2013,66 and older,3rd Quintile,Not concerned at all,0.24759,275,1038,0.22132,0.27386
2013,66 and older,4th Quintile,Very concerned,0.20896,193,866,0.18187,0.23605
2013,66 and older,4th Quintile,Somewhat concerned,0.47124,406,866,0.43797,0.50451
2013,66 and older,4th Quintile,Not concerned at all,0.31632,267,866,0.28533,0.34731
2013,66 and older,5th Quintile,Very concerned,0.19400,172,971,0.16911,0.21888
2013,66 and older,5th Quintile,Somewhat concerned,0.43679,420,971,0.40558,0.46800
2013,66 and older,5th Quintile,Not concerned at all,0.35442,379,971,0.32432,0.38452
2014,17-29 y.,1st Quintile,Very concerned,0.20301,352,1444,0.18226,0.22377
2014,17-29 y.,1st Quintile,Somewhat concerned,0.35166,538,1444,0.32702,0.37629
2014,17-29 y.,1st Quintile,Not concerned at all,0.37433,554,1444,0.34936,0.39930
2014,17-29 y.,2nd Quintile,Very concerned,0.21846,201,865,0.19091,0.24602
2014,17-29 y.,2nd Quintile,Somewhat concerned,0.33626,327,865,0.30475,0.36776
2014,17-29 y.,2nd Quintile,Not concerned at all,0.33859,337,865,0.30703,0.37014
2014,17-29 y.,3rd Quintile,Very concerned,0.25028,189,757,0.21940,0.28116
2014,17-29 y.,3rd Quintile,Somewhat concerned,0.31574,283,757,0.28261,0.34888
2014,17-29 y.,3rd Quintile,Not concerned at all,0.36887,285,757,0.33447,0.40326
2014,17-29 y.,4th Quintile,Very concerned,0.22069,162,722,0.19042,0.25096
2014,17-29 y.,4th Quintile,Somewhat concerned,0.39451,296,722,0.35883,0.43018
2014,17-29 y.,4th Quintile,Not concerned at all,0.33065,264,722,0.29631,0.36499
2014,17-29 y.,5th Quintile,Very concerned,0.18283,85,474,0.14799,0.21766
2014,17-29 y.,5th Quintile,Somewhat concerned,0.36530,172,474,0.32190,0.40869
2014,17-29 y.,5th Quintile,Not concerned at all,0.37738,217,474,0.33369,0.42106
2014,30-45 y.,1st Quintile,Very concerned,0.32073,611,1874,0.29959,0.34187
2014,30-45 y.,1st Quintile,Somewhat concerned,0.37551,772,1874,0.35358,0.39744
2014,30-45 y.,1st Quintile,Not concerned at all,0.29521,491,1874,0.27455,0.31586
2014,30-45 y.,2nd Quintile,Very concerned,0.26680,511,1905,0.24694,0.28667
2014,30-45 y.,2nd Quintile,Somewhat concerned,0.41575,853,1905,0.39361,0.43788
2014,30-45 y.,2nd Quintile,Not concerned at all,0.30349,541,1905,0.28284,0.32414
2014,30-45 y.,3rd Quintile,Very concerned,0.23665,414,1692,0.21639,0.25691
2014,30-45 y.,3rd Quintile,Somewhat concerned,0.39339,712,1692,0.37010,0.41667
2014,30-45 y.,3rd Quintile,Not concerned at all,0.36471,566,1692,0.34177,0.38766
2014,30-45 y.,4th Quintile,Very concerned,0.19950,290,1560,0.17967,0.21934
2014,30-45 y.,4th Quintile,Somewhat concerned,0.38508,639,1560,0.36092,0.40923
2014,30-45 y.,4th Quintile,Not concerned at all,0.41538,631,1560,0.39091,0.43984
2014,30-45 y.,5th Quintile,Very concerned,0.15053,209,1434,0.13201,0.16904
2014,30-45 y.,5th Quintile,Somewhat concerned,0.35512,537,1434,0.33034,0.37990
2014,30-45 y.,5th Quintile,Not concerned at all,0.49240,688,1434,0.46652,0.51829
2014,46-65 y.,1st Quintile,Very concerned,0.31427,503,1626,0.29170,0.33684
2014,46-65 y.,1st Quintile,Somewhat concerned,0.37994,670,1626,0.35635,0.40354
2014,46-65 y.,1st Quintile,Not concerned at all,0.29081,453,1626,0.26873,0.31289
2014,46-65 y.,2nd Quintile,Very concerned,0.34017,440,1437,0.31567,0.36468
2014,46-65 y.,2nd Quintile,Somewhat concerned,0.42740,621,1437,0.40181,0.45299
2014,46-65 y.,2nd Quintile,Not concerned at all,0.22251,376,1437,0.20099,0.24402
2014,46-65 y.,3rd Quintile,Very concerned,0.33931,494,1653,0.31648,0.36214
2014,46-65 y.,3rd Quintile,Somewhat concerned,0.41949,722,1653,0.39569,0.44328
2014,46-65 y.,3rd Quintile,Not concerned at all,0.23933,437,1653,0.21875,0.25991
2014,46-65 y.,4th Quintile,Very concerned,0.27603,521,1958,0.25622,0.29583
2014,46-65 y.,4th Quintile,Somewhat concerned,0.45368,853,1958,0.43162,0.47574
2014,46-65 y.,4th Quintile,Not concerned at all,0.26355,584,1958,0.24403,0.28307
2014,46-65 y.,5th Quintile,Very concerned,0.18429,471,2575,0.16931,0.19927
2014,46-65 y.,5th Quintile,Somewhat concerned,0.40782,1002,2575,0.38884,0.42681
2014,46-65 y.,5th Quintile,Not concerned at all,0.40749,1102,2575,0.38850,0.42647
2014,66 and older,1st Quintile,Very concerned,0.31917,256,797,0.28679,0.35156
2014,66 and older,1st Quintile,Somewhat concerned,0.45354,376,797,0.41895,0.48812
2014,66 and older,1st Quintile,Not concerned at all,0.20998,165,797,0.18168,0.23827
2014,66 and older,2nd Quintile,Very concerned,0.31249,381,1253,0.28682,0.33817
2014,66 and older,2nd Quintile,Somewhat concerned,0.44819,596,1253,0.42065,0.47574
2014,66 and older,2nd Quintile,Not concerned at all,0.22677,276,1253,0.20358,0.24997
