year,pgisced97,regtyp,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Upper Secondary Level,Urban regions,No,0.91640,6687,7337,0.91006,0.92273
2015,Upper Secondary Level,Rural regions,Yes,0.05100,266,4826,0.04479,0.05721
2015,Upper Secondary Level,Rural regions,No,0.94882,4560,4826,0.94260,0.95503
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08970,110,1569,0.07555,0.10384
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.91030,1459,1569,0.89616,0.92445
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.11038,47,587,0.08501,0.13575
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.88962,540,587,0.86425,0.91499
2015,First Stage of Tertiary Education,Urban regions,No,0.97176,897,897,0.96092,0.98261
2015,First Stage of Tertiary Education,Rural regions,No,0.99506,606,606,0.98948,1.00065
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.07768,310,4663,0.06999,0.08536
2015,Second Stage of Tertiary Education,Urban regions,No,0.92232,4353,4663,0.91464,0.93001
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.06479,86,1759,0.05328,0.07630
2015,Second Stage of Tertiary Education,Rural regions,No,0.93521,1673,1759,0.92370,0.94672
2016,Pre-primary Level,Urban regions,Yes,0.48829,254,254,0.42670,0.54989
2016,Pre-primary Level,Rural regions,Yes,0.51173,93,93,0.40959,0.61387
2016,Primary Level,Urban regions,Yes,0.03682,41,982,0.02504,0.04861
2016,Primary Level,Urban regions,No,0.96318,941,982,0.95139,0.97496
2016,Primary Level,Rural regions,No,0.93526,440,440,0.91224,0.95828
2016,Lower Secondary Level,Urban regions,Yes,0.14037,320,2090,0.12548,0.15527
2016,Lower Secondary Level,Urban regions,No,0.83584,1770,2090,0.81995,0.85172
2016,Lower Secondary Level,Rural regions,Yes,0.13106,165,1065,0.11078,0.15134
2016,Lower Secondary Level,Rural regions,No,0.84229,900,1065,0.82039,0.86419
2016,Upper Secondary Level,Urban regions,Yes,0.08759,612,6986,0.08096,0.09422
2016,Upper Secondary Level,Urban regions,No,0.91226,6374,6986,0.90562,0.91889
2016,Upper Secondary Level,Rural regions,Yes,0.04673,212,4544,0.04060,0.05287
2016,Upper Secondary Level,Rural regions,No,0.95261,4332,4544,0.94643,0.95879
2016,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07888,102,1524,0.06534,0.09242
2016,Post-secondary Non-tertiary Level,Urban regions,No,0.92112,1422,1524,0.90758,0.93466
2016,Post-secondary Non-tertiary Level,Rural regions,Yes,0.08156,37,569,0.05905,0.10407
2016,Post-secondary Non-tertiary Level,Rural regions,No,0.91844,532,569,0.89593,0.94095
2016,First Stage of Tertiary Education,Urban regions,No,0.96556,816,816,0.95304,0.97808
2016,First Stage of Tertiary Education,Rural regions,No,0.99191,563,563,0.98451,0.99932
2016,Second Stage of Tertiary Education,Urban regions,Yes,0.08438,315,4665,0.07641,0.09236
2016,Second Stage of Tertiary Education,Urban regions,No,0.91562,4350,4665,0.90764,0.92359
2016,Second Stage of Tertiary Education,Rural regions,Yes,0.05540,76,1823,0.04490,0.06591
2016,Second Stage of Tertiary Education,Rural regions,No,0.94460,1747,1823,0.93409,0.95510
2017,Pre-primary Level,Urban regions,Yes,0.53053,290,290,0.47299,0.58807
2017,Pre-primary Level,Rural regions,Yes,0.56133,120,120,0.47217,0.65048
2017,Primary Level,Urban regions,Yes,0.03184,66,1273,0.02219,0.04149
2017,Primary Level,Urban regions,No,0.96532,1207,1273,0.95526,0.97537
2017,Primary Level,Rural regions,No,0.97080,574,574,0.95701,0.98458
2017,Lower Secondary Level,Urban regions,Yes,0.13693,351,2295,0.12286,0.15100
2017,Lower Secondary Level,Urban regions,No,0.84337,1944,2295,0.82850,0.85825
2017,Lower Secondary Level,Rural regions,Yes,0.11456,191,1254,0.09692,0.13219
2017,Lower Secondary Level,Rural regions,No,0.86264,1063,1254,0.84358,0.88170
2017,Upper Secondary Level,Urban regions,Yes,0.08305,716,7701,0.07688,0.08921
2017,Upper Secondary Level,Urban regions,No,0.91669,6985,7701,0.91052,0.92286
2017,Upper Secondary Level,Rural regions,Yes,0.05393,292,5039,0.04769,0.06017
2017,Upper Secondary Level,Rural regions,No,0.94553,4747,5039,0.93926,0.95180
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.10385,147,1660,0.08917,0.11853
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.89615,1513,1660,0.88147,0.91083
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07507,50,652,0.05483,0.09531
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.92493,602,652,0.90469,0.94517
2017,First Stage of Tertiary Education,Urban regions,No,0.97093,880,880,0.95982,0.98204
2017,First Stage of Tertiary Education,Rural regions,No,0.98428,622,622,0.97450,0.99406
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.08884,400,5234,0.08114,0.09655
2017,Second Stage of Tertiary Education,Urban regions,No,0.91116,4834,5234,0.90345,0.91886
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.05789,102,2015,0.04769,0.06809
2017,Second Stage of Tertiary Education,Rural regions,No,0.94209,1913,2015,0.93189,0.95229
2018,Pre-primary Level,Urban regions,Yes,0.58157,258,258,0.52126,0.64188
2018,Pre-primary Level,Rural regions,Yes,0.40845,89,89,0.30575,0.51115
2018,Primary Level,Urban regions,Yes,0.05566,90,1257,0.04298,0.06833
2018,Primary Level,Urban regions,No,0.93851,1167,1257,0.92522,0.95179
2018,Primary Level,Rural regions,Yes,0.03032,45,512,0.01545,0.04518
2018,Primary Level,Rural regions,No,0.96365,467,512,0.94742,0.97988
2018,Lower Secondary Level,Urban regions,Yes,0.13933,362,2229,0.12495,0.15371
2018,Lower Secondary Level,Urban regions,No,0.84258,1867,2229,0.82746,0.85770
2018,Lower Secondary Level,Rural regions,Yes,0.10471,199,1197,0.08736,0.12206
2018,Lower Secondary Level,Rural regions,No,0.86758,998,1197,0.84837,0.88679
2018,Upper Secondary Level,Urban regions,Yes,0.07804,716,7373,0.07191,0.08416
2018,Upper Secondary Level,Urban regions,No,0.92177,6657,7373,0.91564,0.92790
2018,Upper Secondary Level,Rural regions,Yes,0.05109,273,4767,0.04484,0.05734
2018,Upper Secondary Level,Rural regions,No,0.94873,4494,4767,0.94247,0.95500
2018,Post-secondary Non-tertiary Level,Urban regions,Yes,0.10915,128,1577,0.09375,0.12454
2018,Post-secondary Non-tertiary Level,Urban regions,No,0.89085,1449,1577,0.87546,0.90625
2018,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05997,43,635,0.04149,0.07845
2018,Post-secondary Non-tertiary Level,Rural regions,No,0.94003,592,635,0.92155,0.95851
2018,First Stage of Tertiary Education,Urban regions,No,0.97816,824,824,0.96818,0.98815
2018,First Stage of Tertiary Education,Rural regions,No,0.99116,597,597,0.98365,0.99868
2018,Second Stage of Tertiary Education,Urban regions,Yes,0.08563,393,5078,0.07793,0.09333
2018,Second Stage of Tertiary Education,Urban regions,No,0.91426,4685,5078,0.90656,0.92196
2018,Second Stage of Tertiary Education,Rural regions,Yes,0.03981,89,1896,0.03101,0.04861
2018,Second Stage of Tertiary Education,Rural regions,No,0.96017,1807,1896,0.95136,0.96897
2019,Pre-primary Level,Urban regions,Yes,0.63627,239,239,0.57515,0.69739
2019,Pre-primary Level,Rural regions,Yes,0.48417,84,84,0.37665,0.59168
2019,Primary Level,Urban regions,Yes,0.06986,68,1156,0.05516,0.08456
2019,Primary Level,Urban regions,No,0.92396,1088,1156,0.90868,0.93925
2019,Primary Level,Rural regions,No,0.92751,461,461,0.90382,0.95121
2019,Lower Secondary Level,Urban regions,Yes,0.11312,310,1959,0.09909,0.12715
2019,Lower Secondary Level,Urban regions,No,0.86036,1649,1959,0.84501,0.87571
2019,Lower Secondary Level,Rural regions,Yes,0.10242,170,1098,0.08448,0.12036
2019,Lower Secondary Level,Rural regions,No,0.86206,928,1098,0.84165,0.88247
2019,Upper Secondary Level,Urban regions,Yes,0.08094,648,6997,0.07455,0.08733
2019,Upper Secondary Level,Urban regions,No,0.91884,6349,6997,0.91244,0.92524
2019,Upper Secondary Level,Rural regions,Yes,0.04826,253,4451,0.04196,0.05456
2019,Upper Secondary Level,Rural regions,No,0.95143,4198,4451,0.94511,0.95774
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09042,122,1577,0.07626,0.10458
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.90958,1455,1577,0.89542,0.92374
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05633,39,619,0.03815,0.07451
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.94367,580,619,0.92549,0.96185
2019,First Stage of Tertiary Education,Urban regions,No,0.95792,927,927,0.94499,0.97086
2019,First Stage of Tertiary Education,Rural regions,No,0.98796,675,675,0.97972,0.99619
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.07319,373,5366,0.06622,0.08016
2019,Second Stage of Tertiary Education,Urban regions,No,0.92677,4993,5366,0.91980,0.93374
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.03993,85,2031,0.03141,0.04844
2019,Second Stage of Tertiary Education,Rural regions,No,0.96007,1946,2031,0.95156,0.96859
2020,Pre-primary Level,Urban regions,Yes,0.49986,253,253,0.43813,0.56159
2020,Pre-primary Level,Rural regions,Yes,0.40231,87,87,0.29867,0.50595
2020,Primary Level,Urban regions,Yes,0.04431,93,1325,0.03323,0.05540
2020,Primary Level,Urban regions,No,0.95383,1232,1325,0.94253,0.96514
2020,Primary Level,Rural regions,No,0.97185,466,466,0.95681,0.98688
2020,Lower Secondary Level,Urban regions,Yes,0.12337,331,2158,0.10949,0.13725
2020,Lower Secondary Level,Urban regions,No,0.86003,1827,2158,0.84539,0.87467
2020,Lower Secondary Level,Rural regions,Yes,0.13012,173,1073,0.10998,0.15026
2020,Lower Secondary Level,Rural regions,No,0.83811,900,1073,0.81606,0.86016
2020,Upper Secondary Level,Urban regions,Yes,0.08854,750,7079,0.08192,0.09516
2020,Upper Secondary Level,Urban regions,No,0.91018,6329,7079,0.90352,0.91684
2020,Upper Secondary Level,Rural regions,Yes,0.04830,247,4290,0.04188,0.05472
2020,Upper Secondary Level,Rural regions,No,0.95170,4043,4290,0.94528,0.95812
2020,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09888,142,1711,0.08473,0.11303
2020,Post-secondary Non-tertiary Level,Urban regions,No,0.90112,1569,1711,0.88697,0.91527
2020,Post-secondary Non-tertiary Level,Rural regions,Yes,0.06760,47,645,0.04821,0.08700
2020,Post-secondary Non-tertiary Level,Rural regions,No,0.93235,598,645,0.91295,0.95174
2020,First Stage of Tertiary Education,Urban regions,No,0.98343,835,835,0.97477,0.99209
2020,First Stage of Tertiary Education,Rural regions,No,0.98702,601,601,0.97796,0.99608
2020,Second Stage of Tertiary Education,Urban regions,Yes,0.08040,434,5736,0.07336,0.08744
2020,Second Stage of Tertiary Education,Urban regions,No,0.91956,5302,5736,0.91253,0.92660
2020,Second Stage of Tertiary Education,Rural regions,Yes,0.04702,109,2024,0.03780,0.05624
2020,Second Stage of Tertiary Education,Rural regions,No,0.95298,1915,2024,0.94376,0.96220
2021,Pre-primary Level,Urban regions,Yes,0.47723,131,131,0.39137,0.56309
2021,Pre-primary Level,Rural regions,Yes,0.51874,48,48,0.37589,0.66158
2021,Primary Level,Urban regions,Yes,0.03788,60,799,0.02463,0.05112
2021,Primary Level,Urban regions,No,0.95672,739,799,0.94260,0.97084
2021,Primary Level,Rural regions,No,0.95457,210,210,0.92634,0.98281
2021,Lower Secondary Level,Urban regions,Yes,0.10476,197,1186,0.08732,0.12219
2021,Lower Secondary Level,Urban regions,No,0.86822,989,1186,0.84896,0.88748
2021,Lower Secondary Level,Rural regions,Yes,0.12895,115,628,0.10271,0.15518
2021,Lower Secondary Level,Rural regions,No,0.82936,513,628,0.79992,0.85881
2021,Upper Secondary Level,Urban regions,Yes,0.10112,569,4574,0.09238,0.10986
2021,Upper Secondary Level,Urban regions,No,0.89514,4005,4574,0.88626,0.90402
2021,Upper Secondary Level,Rural regions,Yes,0.05466,186,2803,0.04624,0.06307
2021,Upper Secondary Level,Rural regions,No,0.93954,2617,2803,0.93071,0.94836
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09899,104,1173,0.08189,0.11609
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.90101,1069,1173,0.88391,0.91811
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07213,34,426,0.04754,0.09673
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.92787,392,426,0.90327,0.95246
2021,First Stage of Tertiary Education,Urban regions,No,0.97101,569,569,0.95721,0.98481
2021,First Stage of Tertiary Education,Rural regions,No,0.98167,406,406,0.96861,0.99473
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.09796,357,4199,0.08896,0.10695
2021,Second Stage of Tertiary Education,Urban regions,No,0.90033,3842,4199,0.89127,0.90939
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.04554,86,1494,0.03496,0.05612
2021,Second Stage of Tertiary Education,Rural regions,No,0.95415,1408,1494,0.94354,0.96476
2022,Pre-primary Level,Urban regions,Yes,0.48851,179,232,0.42405,0.55297
2022,Pre-primary Level,Urban regions,No,0.11683,53,232,0.07540,0.15825
2022,Pre-primary Level,Rural regions,Yes,0.39730,63,63,0.27549,0.51911
2022,Primary Level,Urban regions,Yes,0.03151,43,627,0.01782,0.04519
2022,Primary Level,Urban regions,No,0.95298,584,627,0.93639,0.96956
2022,Primary Level,Rural regions,No,0.96107,200,200,0.93419,0.98794
2022,Lower Secondary Level,Urban regions,Yes,0.08151,201,1178,0.06588,0.09714
2022,Lower Secondary Level,Urban regions,No,0.89502,977,1178,0.87751,0.91253
2022,Lower Secondary Level,Rural regions,Yes,0.11352,107,690,0.08983,0.13720
2022,Lower Secondary Level,Rural regions,No,0.86098,583,690,0.83515,0.88682
2022,Upper Secondary Level,Urban regions,Yes,0.10897,804,5612,0.10081,0.11712
2022,Upper Secondary Level,Urban regions,No,0.87988,4808,5612,0.87138,0.88839
2022,Upper Secondary Level,Rural regions,Yes,0.06647,298,3585,0.05831,0.07462
2022,Upper Secondary Level,Rural regions,No,0.92157,3287,3585,0.91277,0.93037
2022,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11179,190,1570,0.09620,0.12738
2022,Post-secondary Non-tertiary Level,Urban regions,No,0.88262,1380,1570,0.86669,0.89854
2022,Post-secondary Non-tertiary Level,Rural regions,Yes,0.10190,68,624,0.07815,0.12566
2022,Post-secondary Non-tertiary Level,Rural regions,No,0.89627,556,624,0.87233,0.92021
2022,First Stage of Tertiary Education,Urban regions,No,0.97585,765,765,0.96497,0.98674
2022,First Stage of Tertiary Education,Rural regions,No,0.96627,564,564,0.95135,0.98118
2022,Second Stage of Tertiary Education,Urban regions,Yes,0.10497,741,6658,0.09761,0.11233
2022,Second Stage of Tertiary Education,Urban regions,No,0.89020,5917,6658,0.88269,0.89771
2022,Second Stage of Tertiary Education,Rural regions,Yes,0.05623,125,1984,0.04609,0.06637
2022,Second Stage of Tertiary Education,Rural regions,No,0.94172,1859,1984,0.93141,0.95203
