year,migback,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Direct migration background,Upper Secondary Level,No,0.94690,672,714,0.93044,0.96336
2008,Direct migration background,Post-secondary Non-tertiary Level,No,0.97449,187,187,0.95183,0.99715
2008,Direct migration background,First Stage of Tertiary Education,No,0.96708,111,111,0.93374,1.00043
2008,Direct migration background,Second Stage of Tertiary Education,No,0.95252,301,301,0.92845,0.97658
2008,Indirect migration background,No answer / don't know,Yes,0.45885,35,35,0.29135,0.62635
2008,Indirect migration background,Lower Secondary Level,Yes,0.32531,61,158,0.25202,0.39859
2008,Indirect migration background,Lower Secondary Level,No,0.67469,97,158,0.60141,0.74798
2008,Indirect migration background,Upper Secondary Level,Yes,0.17082,64,319,0.12946,0.21219
2008,Indirect migration background,Upper Secondary Level,No,0.82918,255,319,0.78781,0.87054
2008,Indirect migration background,First Stage of Tertiary Education,No,0.96058,35,35,0.89518,1.02599
2008,Indirect migration background,Second Stage of Tertiary Education,No,0.95500,80,80,0.90929,1.00072
2009,No migration background,No answer / don't know,Yes,0.67266,169,239,0.61305,0.73228
2009,No migration background,No answer / don't know,No,0.32734,70,239,0.26772,0.38695
2009,No migration background,Pre-primary Level,Yes,0.99636,251,251,0.98890,1.00383
2009,No migration background,Primary Level,No,0.84188,57,57,0.74632,0.93744
2009,No migration background,Lower Secondary Level,Yes,0.13709,219,1282,0.11825,0.15592
2009,No migration background,Lower Secondary Level,No,0.86291,1063,1282,0.84408,0.88175
2009,No migration background,Upper Secondary Level,Yes,0.06305,509,8160,0.05778,0.06833
2009,No migration background,Upper Secondary Level,No,0.93695,7651,8160,0.93167,0.94222
2009,No migration background,Post-secondary Non-tertiary Level,Yes,0.10197,91,790,0.08086,0.12309
2009,No migration background,Post-secondary Non-tertiary Level,No,0.89803,699,790,0.87691,0.91914
2009,No migration background,First Stage of Tertiary Education,No,0.98303,1186,1186,0.97568,0.99039
2009,No migration background,Second Stage of Tertiary Education,Yes,0.04500,142,3656,0.03828,0.05173
2009,No migration background,Second Stage of Tertiary Education,No,0.95500,3514,3656,0.94827,0.96172
2009,Direct migration background,Lower Secondary Level,No,0.94197,350,350,0.91744,0.96650
2009,Direct migration background,Upper Secondary Level,Yes,0.06862,38,615,0.04862,0.08861
2009,Direct migration background,Upper Secondary Level,No,0.93138,577,615,0.91139,0.95138
2009,Direct migration background,Post-secondary Non-tertiary Level,No,0.95044,161,161,0.91681,0.98407
2009,Direct migration background,First Stage of Tertiary Education,No,0.91534,90,90,0.85751,0.97318
2009,Direct migration background,Second Stage of Tertiary Education,No,0.95542,281,281,0.93125,0.97960
2009,Indirect migration background,No answer / don't know,Yes,0.47496,32,64,0.35165,0.59827
2009,Indirect migration background,No answer / don't know,No,0.52504,32,64,0.40173,0.64835
2009,Indirect migration background,Lower Secondary Level,Yes,0.39503,56,144,0.31490,0.47516
2009,Indirect migration background,Lower Secondary Level,No,0.60497,88,144,0.52484,0.68510
2009,Indirect migration background,Upper Secondary Level,Yes,0.17688,53,288,0.13273,0.22102
2009,Indirect migration background,Upper Secondary Level,No,0.82312,235,288,0.77898,0.86727
2009,Indirect migration background,Second Stage of Tertiary Education,No,0.86631,78,78,0.79029,0.94232
2010,No migration background,No answer / don't know,Yes,0.59227,138,214,0.52627,0.65826
2010,No migration background,No answer / don't know,No,0.40773,76,214,0.34174,0.47373
2010,No migration background,Pre-primary Level,Yes,0.99183,301,301,0.98164,1.00202
2010,No migration background,Primary Level,No,0.92617,127,127,0.88051,0.97183
2010,No migration background,Lower Secondary Level,Yes,0.17508,290,1619,0.15656,0.19360
2010,No migration background,Lower Secondary Level,No,0.82492,1329,1619,0.80640,0.84344
2010,No migration background,Upper Secondary Level,Yes,0.06721,613,10202,0.06235,0.07207
2010,No migration background,Upper Secondary Level,No,0.93279,9589,10202,0.92793,0.93765
2010,No migration background,Post-secondary Non-tertiary Level,Yes,0.12799,127,1300,0.10983,0.14616
2010,No migration background,Post-secondary Non-tertiary Level,No,0.87201,1173,1300,0.85384,0.89017
2010,No migration background,First Stage of Tertiary Education,Yes,0.02555,32,1442,0.01740,0.03370
2010,No migration background,First Stage of Tertiary Education,No,0.97445,1410,1442,0.96630,0.98260
2010,No migration background,Second Stage of Tertiary Education,Yes,0.05221,209,4666,0.04583,0.05860
2010,No migration background,Second Stage of Tertiary Education,No,0.94779,4457,4666,0.94140,0.95417
2010,Direct migration background,Primary Level,No,0.99168,176,176,0.97823,1.00514
2010,Direct migration background,Lower Secondary Level,No,0.94465,611,611,0.92650,0.96279
2010,Direct migration background,Upper Secondary Level,Yes,0.07360,79,1088,0.05808,0.08912
2010,Direct migration background,Upper Secondary Level,No,0.92640,1009,1088,0.91088,0.94192
2010,Direct migration background,Post-secondary Non-tertiary Level,No,0.95122,317,317,0.92747,0.97497
2010,Direct migration background,First Stage of Tertiary Education,No,0.96159,115,115,0.92631,0.99687
2010,Direct migration background,Second Stage of Tertiary Education,Yes,0.05704,44,560,0.03782,0.07627
2010,Direct migration background,Second Stage of Tertiary Education,No,0.94296,516,560,0.92373,0.96218
2010,Indirect migration background,No answer / don't know,Yes,0.53758,37,37,0.37470,0.70045
2010,Indirect migration background,Pre-primary Level,Yes,0.98011,81,81,0.94951,1.01071
2010,Indirect migration background,Lower Secondary Level,Yes,0.37605,59,189,0.30681,0.44529
2010,Indirect migration background,Lower Secondary Level,No,0.62395,130,189,0.55471,0.69319
2010,Indirect migration background,Upper Secondary Level,Yes,0.25430,75,460,0.21446,0.29413
2010,Indirect migration background,Upper Secondary Level,No,0.74570,385,460,0.70587,0.78554
2010,Indirect migration background,Post-secondary Non-tertiary Level,No,0.63681,59,59,0.51304,0.76058
2010,Indirect migration background,First Stage of Tertiary Education,No,0.93931,47,47,0.87032,1.00831
2010,Indirect migration background,Second Stage of Tertiary Education,No,0.85019,139,139,0.79064,0.90973
2011,No migration background,No answer / don't know,Yes,0.49420,175,383,0.44406,0.54433
2011,No migration background,No answer / don't know,No,0.50580,208,383,0.45567,0.55594
2011,No migration background,Pre-primary Level,Yes,0.97019,355,355,0.95248,0.98791
2011,No migration background,Primary Level,No,0.91954,179,179,0.87958,0.95950
2011,No migration background,Lower Secondary Level,Yes,0.14486,323,2084,0.12975,0.15998
2011,No migration background,Lower Secondary Level,No,0.85514,1761,2084,0.84002,0.87025
2011,No migration background,Upper Secondary Level,Yes,0.06529,720,12150,0.06090,0.06968
2011,No migration background,Upper Secondary Level,No,0.93471,11430,12150,0.93032,0.93910
2011,No migration background,Post-secondary Non-tertiary Level,Yes,0.11555,151,1546,0.09961,0.13149
2011,No migration background,Post-secondary Non-tertiary Level,No,0.88445,1395,1546,0.86851,0.90039
2011,No migration background,First Stage of Tertiary Education,Yes,0.03523,46,1667,0.02638,0.04408
2011,No migration background,First Stage of Tertiary Education,No,0.96477,1621,1667,0.95592,0.97362
2011,No migration background,Second Stage of Tertiary Education,Yes,0.05089,237,5394,0.04503,0.05676
2011,No migration background,Second Stage of Tertiary Education,No,0.94911,5157,5394,0.94324,0.95497
2011,Direct migration background,No answer / don't know,No,0.60883,87,87,0.50569,0.71197
2011,Direct migration background,Primary Level,No,0.99811,179,179,0.99172,1.00449
2011,Direct migration background,Lower Secondary Level,Yes,0.04914,35,664,0.03268,0.06559
2011,Direct migration background,Lower Secondary Level,No,0.95086,629,664,0.93441,0.96732
2011,Direct migration background,Upper Secondary Level,Yes,0.06792,84,1234,0.05387,0.08196
2011,Direct migration background,Upper Secondary Level,No,0.93208,1150,1234,0.91804,0.94613
2011,Direct migration background,Post-secondary Non-tertiary Level,No,0.96072,354,354,0.94045,0.98098
2011,Direct migration background,First Stage of Tertiary Education,No,0.95426,126,126,0.91764,0.99089
2011,Direct migration background,Second Stage of Tertiary Education,Yes,0.04399,38,643,0.02812,0.05985
2011,Direct migration background,Second Stage of Tertiary Education,No,0.95601,605,643,0.94015,0.97188
2011,Indirect migration background,No answer / don't know,Yes,0.55995,48,90,0.45682,0.66308
2011,Indirect migration background,No answer / don't know,No,0.44005,42,90,0.33692,0.54318
2011,Indirect migration background,Lower Secondary Level,Yes,0.30642,63,204,0.24300,0.36984
2011,Indirect migration background,Lower Secondary Level,No,0.69358,141,204,0.63016,0.75700
2011,Indirect migration background,Upper Secondary Level,Yes,0.25725,100,514,0.21942,0.29507
2011,Indirect migration background,Upper Secondary Level,No,0.74275,414,514,0.70493,0.78058
2011,Indirect migration background,Post-secondary Non-tertiary Level,No,0.58488,66,66,0.46509,0.70467
2011,Indirect migration background,First Stage of Tertiary Education,No,0.94477,54,54,0.88327,1.00627
2011,Indirect migration background,Second Stage of Tertiary Education,No,0.89368,164,164,0.84636,0.94100
2012,No migration background,No answer / don't know,Yes,0.57485,187,297,0.51853,0.63117
2012,No migration background,No answer / don't know,No,0.42515,110,297,0.36883,0.48147
2012,No migration background,Pre-primary Level,Yes,0.98670,355,355,0.97476,0.99863
2012,No migration background,Primary Level,No,0.94362,184,184,0.91020,0.97704
2012,No migration background,Lower Secondary Level,Yes,0.13833,320,2049,0.12338,0.15328
2012,No migration background,Lower Secondary Level,No,0.86167,1729,2049,0.84672,0.87662
2012,No migration background,Upper Secondary Level,Yes,0.06717,730,11870,0.06267,0.07168
2012,No migration background,Upper Secondary Level,No,0.93283,11140,11870,0.92832,0.93733
2012,No migration background,Post-secondary Non-tertiary Level,Yes,0.11770,146,1501,0.10140,0.13401
2012,No migration background,Post-secondary Non-tertiary Level,No,0.88230,1355,1501,0.86599,0.89860
2012,No migration background,First Stage of Tertiary Education,Yes,0.02853,34,1633,0.02046,0.03661
2012,No migration background,First Stage of Tertiary Education,No,0.97147,1599,1633,0.96339,0.97954
2012,No migration background,Second Stage of Tertiary Education,Yes,0.04642,222,5330,0.04078,0.05207
2012,No migration background,Second Stage of Tertiary Education,No,0.95358,5108,5330,0.94793,0.95922
2012,Direct migration background,No answer / don't know,No,0.61477,40,40,0.46203,0.76750
2012,Direct migration background,Primary Level,No,0.98929,150,150,0.97276,1.00582
2012,Direct migration background,Lower Secondary Level,Yes,0.05217,44,642,0.03495,0.06938
2012,Direct migration background,Lower Secondary Level,No,0.94783,598,642,0.93062,0.96505
2012,Direct migration background,Upper Secondary Level,Yes,0.07450,73,1187,0.05955,0.08944
2012,Direct migration background,Upper Secondary Level,No,0.92550,1114,1187,0.91056,0.94045
2012,Direct migration background,Post-secondary Non-tertiary Level,No,0.97172,361,361,0.95460,0.98885
2012,Direct migration background,First Stage of Tertiary Education,No,0.94931,113,113,0.90869,0.98994
2012,Direct migration background,Second Stage of Tertiary Education,Yes,0.04640,43,647,0.03018,0.06262
2012,Direct migration background,Second Stage of Tertiary Education,No,0.95360,604,647,0.93738,0.96982
2012,Indirect migration background,No answer / don't know,Yes,0.52708,35,67,0.40662,0.64753
2012,Indirect migration background,No answer / don't know,No,0.47292,32,67,0.35247,0.59338
2012,Indirect migration background,Lower Secondary Level,Yes,0.34590,62,208,0.28110,0.41070
2012,Indirect migration background,Lower Secondary Level,No,0.65410,146,208,0.58930,0.71890
2012,Indirect migration background,Upper Secondary Level,Yes,0.23791,86,491,0.20021,0.27562
2012,Indirect migration background,Upper Secondary Level,No,0.76209,405,491,0.72438,0.79979
2012,Indirect migration background,Post-secondary Non-tertiary Level,No,0.71716,73,73,0.61312,0.82119
2012,Indirect migration background,First Stage of Tertiary Education,No,0.94275,55,55,0.88078,1.00471
2012,Indirect migration background,Second Stage of Tertiary Education,No,0.86647,155,155,0.81275,0.92020
2013,No migration background,No answer / don't know,Yes,0.57618,207,333,0.52303,0.62934
2013,No migration background,No answer / don't know,No,0.42382,126,333,0.37066,0.47697
2013,No migration background,Pre-primary Level,Yes,0.98928,338,338,0.97829,1.00028
2013,No migration background,Primary Level,No,0.91106,171,171,0.86827,0.95385
2013,No migration background,Lower Secondary Level,Yes,0.14419,334,1900,0.12839,0.15999
2013,No migration background,Lower Secondary Level,No,0.85581,1566,1900,0.84001,0.87161
2013,No migration background,Upper Secondary Level,Yes,0.06684,698,11115,0.06220,0.07148
2013,No migration background,Upper Secondary Level,No,0.93316,10417,11115,0.92852,0.93780
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.11446,134,1428,0.09794,0.13098
2013,No migration background,Post-secondary Non-tertiary Level,No,0.88554,1294,1428,0.86902,0.90206
2013,No migration background,First Stage of Tertiary Education,Yes,0.02577,38,1535,0.01784,0.03370
2013,No migration background,First Stage of Tertiary Education,No,0.97423,1497,1535,0.96630,0.98216
2013,No migration background,Second Stage of Tertiary Education,Yes,0.05695,246,5180,0.05064,0.06326
2013,No migration background,Second Stage of Tertiary Education,No,0.94305,4934,5180,0.93674,0.94936
2013,Direct migration background,No answer / don't know,No,0.77052,120,120,0.69496,0.84607
2013,Direct migration background,Pre-primary Level,Yes,0.46647,54,114,0.37449,0.55845
2013,Direct migration background,Pre-primary Level,No,0.53353,60,114,0.44155,0.62551
2013,Direct migration background,Primary Level,No,0.99374,380,380,0.98580,1.00168
2013,Direct migration background,Lower Secondary Level,Yes,0.05751,143,1364,0.04515,0.06987
2013,Direct migration background,Lower Secondary Level,No,0.94249,1221,1364,0.93013,0.95485
2013,Direct migration background,Upper Secondary Level,Yes,0.09130,176,2241,0.07937,0.10323
2013,Direct migration background,Upper Secondary Level,No,0.90870,2065,2241,0.89677,0.92063
2013,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04184,45,805,0.02800,0.05568
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.95816,760,805,0.94432,0.97200
2013,Direct migration background,First Stage of Tertiary Education,No,0.98711,125,125,0.96725,1.00696
2013,Direct migration background,Second Stage of Tertiary Education,Yes,0.08558,124,1381,0.07082,0.10033
2013,Direct migration background,Second Stage of Tertiary Education,No,0.91442,1257,1381,0.89967,0.92918
2013,Indirect migration background,No answer / don't know,Yes,0.55047,44,80,0.44077,0.66016
2013,Indirect migration background,No answer / don't know,No,0.44953,36,80,0.33984,0.55923
2013,Indirect migration background,Pre-primary Level,Yes,0.73217,128,169,0.66521,0.79914
2013,Indirect migration background,Pre-primary Level,No,0.26783,41,169,0.20086,0.33479
2013,Indirect migration background,Primary Level,No,0.87406,46,46,0.77712,0.97100
2013,Indirect migration background,Lower Secondary Level,Yes,0.36540,164,442,0.32045,0.41034
2013,Indirect migration background,Lower Secondary Level,No,0.63460,278,442,0.58966,0.67955
2013,Indirect migration background,Upper Secondary Level,Yes,0.23878,178,803,0.20928,0.26829
2013,Indirect migration background,Upper Secondary Level,No,0.76122,625,803,0.73171,0.79072
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.81496,109,109,0.74172,0.88820
2013,Indirect migration background,First Stage of Tertiary Education,No,0.99332,61,61,0.97271,1.01393
2013,Indirect migration background,Second Stage of Tertiary Education,Yes,0.10705,33,301,0.07206,0.14203
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.89295,268,301,0.85797,0.92794
2014,No migration background,No answer / don't know,Yes,0.54881,209,373,0.49824,0.59938
2014,No migration background,No answer / don't know,No,0.45119,164,373,0.40062,0.50176
2014,No migration background,Primary Level,No,0.86436,157,157,0.81063,0.91810
2014,No migration background,Lower Secondary Level,Yes,0.14223,301,1709,0.12566,0.15880
2014,No migration background,Lower Secondary Level,No,0.85777,1408,1709,0.84120,0.87434
2014,No migration background,Upper Secondary Level,Yes,0.06699,661,10010,0.06209,0.07189
2014,No migration background,Upper Secondary Level,No,0.93301,9349,10010,0.92811,0.93791
2014,No migration background,Post-secondary Non-tertiary Level,Yes,0.11081,118,1301,0.09374,0.12787
2014,No migration background,Post-secondary Non-tertiary Level,No,0.88919,1183,1301,0.87213,0.90626
2014,No migration background,First Stage of Tertiary Education,No,0.98400,1398,1398,0.97742,0.99058
2014,No migration background,Second Stage of Tertiary Education,Yes,0.06181,248,4829,0.05502,0.06860
2014,No migration background,Second Stage of Tertiary Education,No,0.93819,4581,4829,0.93140,0.94498
2014,Direct migration background,No answer / don't know,No,0.81130,112,112,0.73851,0.88409
2014,Direct migration background,Pre-primary Level,Yes,0.92895,54,54,0.85979,0.99812
2014,Direct migration background,Primary Level,No,0.97600,274,274,0.95785,0.99416
2014,Direct migration background,Lower Secondary Level,Yes,0.04532,96,1050,0.03273,0.05791
2014,Direct migration background,Lower Secondary Level,No,0.95468,954,1050,0.94209,0.96727
2014,Direct migration background,Upper Secondary Level,Yes,0.10520,145,1845,0.09120,0.11921
2014,Direct migration background,Upper Secondary Level,No,0.89480,1700,1845,0.88079,0.90880
2014,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.05799,51,631,0.03974,0.07624
2014,Direct migration background,Post-secondary Non-tertiary Level,No,0.94201,580,631,0.92376,0.96026
2014,Direct migration background,First Stage of Tertiary Education,No,0.99512,115,115,0.98233,1.00791
2014,Direct migration background,Second Stage of Tertiary Education,Yes,0.09711,103,1153,0.08001,0.11421
2014,Direct migration background,Second Stage of Tertiary Education,No,0.90289,1050,1153,0.88579,0.91999
2014,Indirect migration background,No answer / don't know,Yes,0.44895,49,101,0.35146,0.54643
2014,Indirect migration background,No answer / don't know,No,0.55105,52,101,0.45357,0.64854
2014,Indirect migration background,Pre-primary Level,Yes,0.97045,101,101,0.93725,1.00364
2014,Indirect migration background,Primary Level,No,0.87118,38,38,0.76324,0.97912
2014,Indirect migration background,Lower Secondary Level,Yes,0.40345,131,353,0.35220,0.45470
2014,Indirect migration background,Lower Secondary Level,No,0.59655,222,353,0.54530,0.64780
2014,Indirect migration background,Upper Secondary Level,Yes,0.26856,148,681,0.23525,0.30187
2014,Indirect migration background,Upper Secondary Level,No,0.73144,533,681,0.69813,0.76475
2014,Indirect migration background,Post-secondary Non-tertiary Level,No,0.84177,103,103,0.77094,0.91259
2014,Indirect migration background,First Stage of Tertiary Education,No,0.87377,51,51,0.78172,0.96583
2014,Indirect migration background,Second Stage of Tertiary Education,No,0.86986,217,217,0.82499,0.91473
2015,No migration background,No answer / don't know,Yes,0.54675,234,397,0.49772,0.59578
2015,No migration background,No answer / don't know,No,0.45325,163,397,0.40422,0.50228
2015,No migration background,Primary Level,No,0.92330,148,148,0.88028,0.96632
2015,No migration background,Lower Secondary Level,Yes,0.14621,291,1594,0.12885,0.16356
2015,No migration background,Lower Secondary Level,No,0.85379,1303,1594,0.83644,0.87115
2015,No migration background,Upper Secondary Level,Yes,0.06016,618,9489,0.05537,0.06494
2015,No migration background,Upper Secondary Level,No,0.93984,8871,9489,0.93506,0.94463
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.11019,109,1234,0.09271,0.12767
2015,No migration background,Post-secondary Non-tertiary Level,No,0.88981,1125,1234,0.87233,0.90729
2015,No migration background,First Stage of Tertiary Education,No,0.98048,1341,1341,0.97307,0.98788
2015,No migration background,Second Stage of Tertiary Education,Yes,0.06818,233,4674,0.06095,0.07540
2015,No migration background,Second Stage of Tertiary Education,No,0.93182,4441,4674,0.92460,0.93905
2015,Direct migration background,No answer / don't know,Yes,0.19451,40,147,0.13030,0.25872
2015,Direct migration background,No answer / don't know,No,0.80549,107,147,0.74128,0.86970
2015,Direct migration background,Pre-primary Level,Yes,0.98470,56,56,0.95225,1.01714
2015,Direct migration background,Primary Level,No,0.98477,324,324,0.97142,0.99813
2015,Direct migration background,Lower Secondary Level,Yes,0.05079,80,1054,0.03753,0.06406
2015,Direct migration background,Lower Secondary Level,No,0.94921,974,1054,0.93594,0.96247
2015,Direct migration background,Upper Secondary Level,Yes,0.08918,152,2024,0.07676,0.10160
2015,Direct migration background,Upper Secondary Level,No,0.91082,1872,2024,0.89840,0.92324
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04985,39,815,0.03490,0.06480
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.95015,776,815,0.93520,0.96510
2015,Direct migration background,First Stage of Tertiary Education,No,0.99301,109,109,0.97729,1.00872
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.07291,132,1511,0.05979,0.08602
2015,Direct migration background,Second Stage of Tertiary Education,No,0.92709,1379,1511,0.91398,0.94021
2015,Indirect migration background,No answer / don't know,Yes,0.50368,60,100,0.40518,0.60217
2015,Indirect migration background,No answer / don't know,No,0.49632,40,100,0.39783,0.59482
2015,Indirect migration background,Pre-primary Level,Yes,0.99167,100,100,0.97377,1.00957
2015,Indirect migration background,Primary Level,No,0.92705,31,31,0.83399,1.02011
2015,Indirect migration background,Lower Secondary Level,Yes,0.43312,135,316,0.37840,0.48784
2015,Indirect migration background,Lower Secondary Level,No,0.56688,181,316,0.51216,0.62160
2015,Indirect migration background,Upper Secondary Level,Yes,0.25219,146,650,0.21878,0.28561
2015,Indirect migration background,Upper Secondary Level,No,0.74781,504,650,0.71439,0.78122
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.90615,98,98,0.84811,0.96418
2015,Indirect migration background,First Stage of Tertiary Education,No,0.91261,53,53,0.83586,0.98937
2015,Indirect migration background,Second Stage of Tertiary Education,Yes,0.20296,31,237,0.15164,0.25427
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.79704,206,237,0.74573,0.84836
2016,No migration background,No answer / don't know,Yes,0.59919,206,360,0.54849,0.64988
2016,No migration background,No answer / don't know,No,0.40081,154,360,0.35012,0.45151
2016,No migration background,Primary Level,No,0.91845,124,124,0.87009,0.96682
2016,No migration background,Lower Secondary Level,Yes,0.14949,265,1481,0.13132,0.16765
2016,No migration background,Lower Secondary Level,No,0.85051,1216,1481,0.83235,0.86868
2016,No migration background,Upper Secondary Level,Yes,0.06038,520,8730,0.05538,0.06538
2016,No migration background,Upper Secondary Level,No,0.93962,8210,8730,0.93462,0.94462
2016,No migration background,Post-secondary Non-tertiary Level,Yes,0.08516,92,1179,0.06922,0.10110
2016,No migration background,Post-secondary Non-tertiary Level,No,0.91484,1087,1179,0.89890,0.93078
2016,No migration background,First Stage of Tertiary Education,No,0.97578,1226,1226,0.96717,0.98439
2016,No migration background,Second Stage of Tertiary Education,Yes,0.07054,226,4422,0.06300,0.07809
2016,No migration background,Second Stage of Tertiary Education,No,0.92946,4196,4422,0.92191,0.93700
2016,Direct migration background,No answer / don't know,Yes,0.17906,48,322,0.13711,0.22100
2016,Direct migration background,No answer / don't know,No,0.82094,274,322,0.77900,0.86289
2016,Direct migration background,Pre-primary Level,Yes,0.92411,57,57,0.85475,0.99347
2016,Direct migration background,Primary Level,Yes,0.01136,47,1279,0.00555,0.01717
2016,Direct migration background,Primary Level,No,0.98864,1232,1279,0.98283,0.99445
2016,Direct migration background,Lower Secondary Level,Yes,0.04523,99,1377,0.03425,0.05621
2016,Direct migration background,Lower Secondary Level,No,0.95477,1278,1377,0.94379,0.96575
2016,Direct migration background,Upper Secondary Level,Yes,0.07389,149,2201,0.06296,0.08482
2016,Direct migration background,Upper Secondary Level,No,0.92611,2052,2201,0.91518,0.93704
2016,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04228,36,811,0.02842,0.05614
2016,Direct migration background,Post-secondary Non-tertiary Level,No,0.95772,775,811,0.94386,0.97158
2016,Direct migration background,First Stage of Tertiary Education,No,0.98701,99,99,0.96459,1.00943
2016,Direct migration background,Second Stage of Tertiary Education,Yes,0.06239,138,1854,0.05138,0.07340
2016,Direct migration background,Second Stage of Tertiary Education,No,0.93761,1716,1854,0.92660,0.94862
2016,Indirect migration background,No answer / don't know,Yes,0.59654,60,106,0.50270,0.69038
2016,Indirect migration background,No answer / don't know,No,0.40346,46,106,0.30962,0.49730
2016,Indirect migration background,Pre-primary Level,Yes,0.99801,78,78,0.98805,1.00797
2016,Indirect migration background,Lower Secondary Level,Yes,0.37434,121,297,0.31920,0.42947
2016,Indirect migration background,Lower Secondary Level,No,0.62566,176,297,0.57053,0.68080
2016,Indirect migration background,Upper Secondary Level,Yes,0.29244,155,599,0.25598,0.32890
2016,Indirect migration background,Upper Secondary Level,No,0.70756,444,599,0.67110,0.74402
2016,Indirect migration background,Post-secondary Non-tertiary Level,No,0.79218,92,92,0.70882,0.87555
2016,Indirect migration background,First Stage of Tertiary Education,No,0.90723,54,54,0.82912,0.98533
2016,Indirect migration background,Second Stage of Tertiary Education,No,0.75687,185,185,0.69488,0.81885
2017,No migration background,No answer / don't know,Yes,0.56849,214,373,0.51816,0.61882
2017,No migration background,No answer / don't know,No,0.43151,159,373,0.38118,0.48184
2017,No migration background,Pre-primary Level,Yes,0.98182,281,281,0.96617,0.99747
2017,No migration background,Primary Level,No,0.98227,161,161,0.96182,1.00272
2017,No migration background,Lower Secondary Level,Yes,0.12719,297,1686,0.11128,0.14309
2017,No migration background,Lower Secondary Level,No,0.87281,1389,1686,0.85691,0.88872
2017,No migration background,Upper Secondary Level,Yes,0.06151,666,9759,0.05674,0.06627
2017,No migration background,Upper Secondary Level,No,0.93849,9093,9759,0.93373,0.94326
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.10751,140,1434,0.09147,0.12355
2017,No migration background,Post-secondary Non-tertiary Level,No,0.89249,1294,1434,0.87645,0.90853
2017,No migration background,First Stage of Tertiary Education,No,0.98366,1353,1353,0.97690,0.99042
2017,No migration background,Second Stage of Tertiary Education,Yes,0.07298,295,5038,0.06580,0.08016
2017,No migration background,Second Stage of Tertiary Education,No,0.92702,4743,5038,0.91984,0.93420
2017,Direct migration background,No answer / don't know,Yes,0.23565,51,355,0.19144,0.27986
2017,Direct migration background,No answer / don't know,No,0.76435,304,355,0.72014,0.80856
2017,Direct migration background,Pre-primary Level,Yes,0.96759,40,40,0.91201,1.02317
2017,Direct migration background,Primary Level,Yes,0.03243,85,1673,0.02394,0.04092
2017,Direct migration background,Primary Level,No,0.96757,1588,1673,0.95908,0.97606
2017,Direct migration background,Lower Secondary Level,Yes,0.06475,145,1589,0.05264,0.07685
2017,Direct migration background,Lower Secondary Level,No,0.93525,1444,1589,0.92315,0.94736
2017,Direct migration background,Upper Secondary Level,Yes,0.07174,172,2294,0.06118,0.08231
2017,Direct migration background,Upper Secondary Level,No,0.92826,2122,2294,0.91769,0.93882
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04254,38,762,0.02820,0.05688
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.95746,724,762,0.94312,0.97180
2017,Direct migration background,First Stage of Tertiary Education,No,0.98765,100,100,0.96589,1.00941
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.08268,170,1956,0.07047,0.09489
2017,Direct migration background,Second Stage of Tertiary Education,No,0.91732,1786,1956,0.90511,0.92953
2017,Indirect migration background,No answer / don't know,Yes,0.52961,70,110,0.43591,0.62331
2017,Indirect migration background,No answer / don't know,No,0.47039,40,110,0.37669,0.56409
2017,Indirect migration background,Pre-primary Level,Yes,0.98816,89,89,0.96556,1.01076
2017,Indirect migration background,Primary Level,No,0.90818,32,32,0.80653,1.00984
2017,Indirect migration background,Lower Secondary Level,Yes,0.41368,100,274,0.35525,0.47210
2017,Indirect migration background,Lower Secondary Level,No,0.58632,174,274,0.52790,0.64475
2017,Indirect migration background,Upper Secondary Level,Yes,0.26428,170,687,0.23128,0.29728
2017,Indirect migration background,Upper Secondary Level,No,0.73572,517,687,0.70272,0.76872
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.78964,97,97,0.70811,0.87117
2017,Indirect migration background,First Stage of Tertiary Education,No,0.69602,49,49,0.56589,0.82615
2017,Indirect migration background,Second Stage of Tertiary Education,Yes,0.22124,37,255,0.17019,0.27228
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.77876,218,255,0.72772,0.82981
2018,No migration background,No answer / don't know,Yes,0.49846,193,391,0.44884,0.54808
2018,No migration background,No answer / don't know,No,0.50154,198,391,0.45192,0.55116
2018,No migration background,Primary Level,No,0.96355,160,160,0.93442,0.99268
