year,age_gr,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,66 and older,Second Stage of Tertiary Education,No,0.99772,796,796,0.99440,1.00103
2007,17-29 y.,No answer / don't know,Yes,0.63945,213,303,0.58529,0.69360
2007,17-29 y.,No answer / don't know,No,0.36055,90,303,0.30640,0.41471
2007,17-29 y.,Pre-primary Level,Yes,0.99746,341,341,0.99211,1.00281
2007,17-29 y.,Lower Secondary Level,Yes,0.50969,349,603,0.46976,0.54963
2007,17-29 y.,Lower Secondary Level,No,0.49031,254,603,0.45037,0.53024
2007,17-29 y.,Upper Secondary Level,Yes,0.36019,627,1569,0.33643,0.38396
2007,17-29 y.,Upper Secondary Level,No,0.63981,942,1569,0.61604,0.66357
2007,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35775,100,260,0.29937,0.41613
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.64225,160,260,0.58387,0.70063
2007,17-29 y.,First Stage of Tertiary Education,No,0.88630,48,48,0.79554,0.97705
2007,17-29 y.,Second Stage of Tertiary Education,Yes,0.20370,54,222,0.15060,0.25680
2007,17-29 y.,Second Stage of Tertiary Education,No,0.79630,168,222,0.74320,0.84940
2007,30-45 y.,Lower Secondary Level,No,0.98957,332,332,0.97863,1.00052
2007,30-45 y.,Upper Secondary Level,Yes,0.02961,80,2850,0.02339,0.03584
2007,30-45 y.,Upper Secondary Level,No,0.97039,2770,2850,0.96416,0.97661
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.94223,499,499,0.92174,0.96272
2007,30-45 y.,First Stage of Tertiary Education,No,0.94883,536,536,0.93016,0.96750
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.05897,66,1377,0.04652,0.07141
2007,30-45 y.,Second Stage of Tertiary Education,No,0.94103,1311,1377,0.92859,0.95348
2007,46-65 y.,Lower Secondary Level,No,0.99707,499,499,0.99232,1.00182
2007,46-65 y.,Upper Secondary Level,No,0.99569,3610,3610,0.99355,0.99783
2007,46-65 y.,Post-secondary Non-tertiary Level,No,0.98593,258,258,0.97152,1.00033
2007,46-65 y.,First Stage of Tertiary Education,No,0.96935,598,598,0.95552,0.98317
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.01713,32,1975,0.01141,0.02286
2007,46-65 y.,Second Stage of Tertiary Education,No,0.98287,1943,1975,0.97714,0.98859
2007,66 and older,Post-secondary Non-tertiary Level,No,0.98047,116,116,0.95517,1.00576
2007,66 and older,First Stage of Tertiary Education,No,0.99271,308,308,0.98320,1.00223
2008,17-29 y.,No answer / don't know,Yes,0.63736,219,315,0.58418,0.69053
2008,17-29 y.,No answer / don't know,No,0.36264,96,315,0.30947,0.41582
2008,17-29 y.,Lower Secondary Level,Yes,0.54792,324,536,0.50575,0.59010
2008,17-29 y.,Lower Secondary Level,No,0.45208,212,536,0.40990,0.49425
2008,17-29 y.,Upper Secondary Level,Yes,0.35659,557,1413,0.33160,0.38157
2008,17-29 y.,Upper Secondary Level,No,0.64341,856,1413,0.61843,0.66840
2008,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.32086,88,226,0.25986,0.38185
2008,17-29 y.,Post-secondary Non-tertiary Level,No,0.67914,138,226,0.61815,0.74014
2008,17-29 y.,First Stage of Tertiary Education,No,0.94099,40,40,0.86703,1.01495
2008,17-29 y.,Second Stage of Tertiary Education,Yes,0.21230,70,237,0.16013,0.26448
2008,17-29 y.,Second Stage of Tertiary Education,No,0.78770,167,237,0.73552,0.83987
2008,30-45 y.,Lower Secondary Level,No,0.98467,307,307,0.97091,0.99844
2008,30-45 y.,Upper Secondary Level,Yes,0.03432,84,2609,0.02733,0.04131
2008,30-45 y.,Upper Secondary Level,No,0.96568,2525,2609,0.95869,0.97267
2008,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07471,37,477,0.05109,0.09833
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.92529,440,477,0.90167,0.94891
2008,30-45 y.,First Stage of Tertiary Education,No,0.96351,464,464,0.94644,0.98059
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.04972,48,1235,0.03759,0.06185
2008,30-45 y.,Second Stage of Tertiary Education,No,0.95028,1187,1235,0.93815,0.96241
2008,46-65 y.,Lower Secondary Level,No,0.99806,441,441,0.99395,1.00217
2008,46-65 y.,Upper Secondary Level,No,0.99630,3454,3454,0.99428,0.99833
2008,46-65 y.,Post-secondary Non-tertiary Level,No,0.98660,277,277,0.97303,1.00016
2008,46-65 y.,First Stage of Tertiary Education,No,0.96677,567,567,0.95201,0.98154
2008,46-65 y.,Second Stage of Tertiary Education,No,0.98938,1837,1837,0.98469,0.99407
2008,66 and older,Upper Secondary Level,No,0.99943,2238,2238,0.99844,1.00042
2008,66 and older,Post-secondary Non-tertiary Level,No,0.98053,106,106,0.95411,1.00696
2008,66 and older,First Stage of Tertiary Education,No,0.99635,311,311,0.98964,1.00306
2008,66 and older,Second Stage of Tertiary Education,No,0.99811,868,868,0.99523,1.00100
2009,17-29 y.,No answer / don't know,Yes,0.62757,213,310,0.57366,0.68148
2009,17-29 y.,No answer / don't know,No,0.37243,97,310,0.31852,0.42634
2009,17-29 y.,Pre-primary Level,Yes,0.99738,312,312,0.99170,1.00306
2009,17-29 y.,Lower Secondary Level,Yes,0.54140,284,476,0.49659,0.58621
2009,17-29 y.,Lower Secondary Level,No,0.45860,192,476,0.41379,0.50341
2009,17-29 y.,Upper Secondary Level,Yes,0.38450,510,1262,0.35765,0.41135
2009,17-29 y.,Upper Secondary Level,No,0.61550,752,1262,0.58865,0.64235
2009,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.30442,68,188,0.23847,0.37037
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.69558,120,188,0.62963,0.76153
2009,17-29 y.,First Stage of Tertiary Education,No,0.93116,34,34,0.84478,1.01755
2009,17-29 y.,Second Stage of Tertiary Education,Yes,0.27099,81,246,0.21533,0.32664
2009,17-29 y.,Second Stage of Tertiary Education,No,0.72901,165,246,0.67336,0.78467
2009,30-45 y.,Primary Level,No,0.98629,47,47,0.95269,1.01989
2009,30-45 y.,Lower Secondary Level,No,0.99594,267,267,0.98829,1.00358
2009,30-45 y.,Upper Secondary Level,Yes,0.03630,67,2331,0.02870,0.04389
2009,30-45 y.,Upper Secondary Level,No,0.96370,2264,2331,0.95611,0.97130
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06997,33,437,0.04603,0.09392
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.93003,404,437,0.90608,0.95397
2009,30-45 y.,First Stage of Tertiary Education,No,0.95399,418,418,0.93388,0.97410
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.05848,60,1149,0.04491,0.07206
2009,30-45 y.,Second Stage of Tertiary Education,No,0.94152,1089,1149,0.92794,0.95509
2009,46-65 y.,Upper Secondary Level,No,0.99208,3273,3273,0.98904,0.99511
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.98620,272,272,0.97231,1.00009
2009,46-65 y.,First Stage of Tertiary Education,No,0.98789,539,539,0.97865,0.99713
2009,46-65 y.,Second Stage of Tertiary Education,No,0.98610,1741,1741,0.98059,0.99160
2009,66 and older,Upper Secondary Level,No,0.99970,2174,2174,0.99897,1.00043
2009,66 and older,First Stage of Tertiary Education,No,0.99635,314,314,0.98967,1.00303
2009,66 and older,Second Stage of Tertiary Education,No,0.99467,878,878,0.98986,0.99949
2010,17-29 y.,No answer / don't know,Yes,0.62581,188,281,0.56913,0.68249
2010,17-29 y.,No answer / don't know,No,0.37419,93,281,0.31751,0.43087
2010,17-29 y.,Pre-primary Level,Yes,0.98997,407,407,0.98028,0.99966
2010,17-29 y.,Primary Level,No,0.83651,82,82,0.75597,0.91704
2010,17-29 y.,Lower Secondary Level,Yes,0.59755,355,751,0.56245,0.63264
2010,17-29 y.,Lower Secondary Level,No,0.40245,396,751,0.36736,0.43755
2010,17-29 y.,Upper Secondary Level,Yes,0.42983,579,1719,0.40642,0.45324
2010,17-29 y.,Upper Secondary Level,No,0.57017,1140,1719,0.54676,0.59358
2010,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.46240,81,270,0.40282,0.52198
2010,17-29 y.,Post-secondary Non-tertiary Level,No,0.53760,189,270,0.47802,0.59718
2010,17-29 y.,First Stage of Tertiary Education,No,0.89067,56,56,0.80820,0.97314
2010,17-29 y.,Second Stage of Tertiary Education,Yes,0.35185,118,322,0.29960,0.40409
2010,17-29 y.,Second Stage of Tertiary Education,No,0.64815,204,322,0.59591,0.70040
2010,30-45 y.,Primary Level,No,0.98939,152,152,0.97306,1.00573
2010,30-45 y.,Lower Secondary Level,No,0.99057,638,638,0.98307,0.99808
2010,30-45 y.,Upper Secondary Level,Yes,0.04659,161,4378,0.04035,0.05284
2010,30-45 y.,Upper Secondary Level,No,0.95341,4217,4378,0.94716,0.95965
2010,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07826,72,962,0.06128,0.09524
2010,30-45 y.,Post-secondary Non-tertiary Level,No,0.92174,890,962,0.90476,0.93872
2010,30-45 y.,First Stage of Tertiary Education,No,0.94899,604,604,0.93143,0.96655
2010,30-45 y.,Second Stage of Tertiary Education,Yes,0.05821,116,2274,0.04859,0.06784
2010,30-45 y.,Second Stage of Tertiary Education,No,0.94179,2158,2274,0.93216,0.95141
2010,46-65 y.,Lower Secondary Level,No,0.99814,430,430,0.99407,1.00222
2010,46-65 y.,Upper Secondary Level,No,0.99377,3555,3555,0.99118,0.99636
2010,46-65 y.,Post-secondary Non-tertiary Level,No,0.98507,377,377,0.97281,0.99733
2010,46-65 y.,First Stage of Tertiary Education,No,0.97995,596,596,0.96869,0.99122
2010,46-65 y.,Second Stage of Tertiary Education,No,0.98474,1857,1857,0.97916,0.99032
2010,66 and older,Second Stage of Tertiary Education,No,0.99533,893,893,0.99086,0.99980
2011,17-29 y.,No answer / don't know,Yes,0.59248,230,388,0.54352,0.64143
2011,17-29 y.,No answer / don't know,No,0.40752,158,388,0.35857,0.45648
2011,17-29 y.,Pre-primary Level,Yes,0.97793,465,465,0.96456,0.99129
2011,17-29 y.,Primary Level,No,0.87471,80,80,0.80171,0.94771
2011,17-29 y.,Lower Secondary Level,Yes,0.56104,402,766,0.52587,0.59621
2011,17-29 y.,Lower Secondary Level,No,0.43896,364,766,0.40379,0.47413
2011,17-29 y.,Upper Secondary Level,Yes,0.41187,674,1780,0.38900,0.43474
2011,17-29 y.,Upper Secondary Level,No,0.58813,1106,1780,0.56526,0.61100
2011,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36792,92,271,0.31040,0.42545
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.63208,179,271,0.57455,0.68960
2011,17-29 y.,First Stage of Tertiary Education,No,0.81173,56,56,0.70842,0.91505
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.28786,104,331,0.23901,0.33671
2011,17-29 y.,Second Stage of Tertiary Education,No,0.71214,227,331,0.66329,0.76099
2011,30-45 y.,No answer / don't know,No,0.83050,117,117,0.76222,0.89877
2011,30-45 y.,Primary Level,No,0.94650,157,157,0.91118,0.98181
2011,30-45 y.,Lower Secondary Level,No,0.99087,715,715,0.98389,0.99785
2011,30-45 y.,Upper Secondary Level,Yes,0.04908,196,4745,0.04293,0.05523
2011,30-45 y.,Upper Secondary Level,No,0.95092,4549,4745,0.94477,0.95707
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08645,83,1068,0.06959,0.10332
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.91355,985,1068,0.89668,0.93041
2011,30-45 y.,First Stage of Tertiary Education,No,0.93489,625,625,0.91554,0.95425
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.06363,144,2449,0.05396,0.07330
2011,30-45 y.,Second Stage of Tertiary Education,No,0.93637,2305,2449,0.92670,0.94604
2011,46-65 y.,No answer / don't know,No,0.96249,45,45,0.90634,1.01863
2011,46-65 y.,Lower Secondary Level,No,0.99830,626,626,0.99506,1.00153
2011,46-65 y.,Upper Secondary Level,Yes,0.00449,33,4725,0.00258,0.00640
2011,46-65 y.,Upper Secondary Level,No,0.99551,4692,4725,0.99360,0.99742
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.98551,529,529,0.97531,0.99570
2011,46-65 y.,First Stage of Tertiary Education,No,0.97752,741,741,0.96684,0.98820
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.01533,35,2342,0.01035,0.02031
2011,46-65 y.,Second Stage of Tertiary Education,No,0.98467,2307,2342,0.97969,0.98965
2011,66 and older,Upper Secondary Level,No,0.99933,2647,2647,0.99834,1.00032
2011,66 and older,Post-secondary Non-tertiary Level,No,0.99660,122,122,0.98624,1.00697
2011,66 and older,First Stage of Tertiary Education,No,0.99844,379,379,0.99445,1.00242
2011,66 and older,Second Stage of Tertiary Education,No,0.99757,1087,1087,0.99464,1.00050
2012,17-29 y.,No answer / don't know,Yes,0.64337,233,352,0.59326,0.69348
2012,17-29 y.,No answer / don't know,No,0.35663,119,352,0.30652,0.40674
2012,17-29 y.,Pre-primary Level,Yes,0.99030,468,468,0.98141,0.99919
2012,17-29 y.,Primary Level,No,0.79045,68,68,0.69299,0.88790
2012,17-29 y.,Lower Secondary Level,Yes,0.52484,397,765,0.48943,0.56025
2012,17-29 y.,Lower Secondary Level,No,0.47516,368,765,0.43975,0.51057
2012,17-29 y.,Upper Secondary Level,Yes,0.42178,678,1669,0.39808,0.44548
2012,17-29 y.,Upper Secondary Level,No,0.57822,991,1669,0.55452,0.60192
2012,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33876,74,241,0.27888,0.39864
2012,17-29 y.,Post-secondary Non-tertiary Level,No,0.66124,167,241,0.60136,0.72112
2012,17-29 y.,First Stage of Tertiary Education,No,0.84684,45,45,0.74042,0.95325
2012,17-29 y.,Second Stage of Tertiary Education,Yes,0.30643,117,338,0.25721,0.35565
2012,17-29 y.,Second Stage of Tertiary Education,No,0.69357,221,338,0.64435,0.74279
2012,30-45 y.,Primary Level,No,0.99704,156,156,0.98848,1.00559
2012,30-45 y.,Lower Secondary Level,No,0.97361,663,663,0.96140,0.98582
2012,30-45 y.,Upper Secondary Level,Yes,0.04812,164,4339,0.04175,0.05449
2012,30-45 y.,Upper Secondary Level,No,0.95188,4175,4339,0.94551,0.95825
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09285,85,1004,0.07489,0.11081
2012,30-45 y.,Post-secondary Non-tertiary Level,No,0.90715,919,1004,0.88919,0.92511
2012,30-45 y.,First Stage of Tertiary Education,No,0.93716,570,570,0.91722,0.95710
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.05227,128,2264,0.04310,0.06144
2012,30-45 y.,Second Stage of Tertiary Education,No,0.94773,2136,2264,0.93856,0.95690
2012,46-65 y.,Lower Secondary Level,No,0.99814,634,634,0.99477,1.00150
2012,46-65 y.,Upper Secondary Level,Yes,0.00769,46,4854,0.00523,0.01015
2012,46-65 y.,Upper Secondary Level,No,0.99231,4808,4854,0.98985,0.99477
2012,46-65 y.,Post-secondary Non-tertiary Level,No,0.97853,585,585,0.96678,0.99029
2012,46-65 y.,First Stage of Tertiary Education,No,0.98358,782,782,0.97467,0.99250
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.01131,31,2399,0.00708,0.01554
2012,46-65 y.,Second Stage of Tertiary Education,No,0.98869,2368,2399,0.98446,0.99292
2012,66 and older,Upper Secondary Level,No,0.99908,2685,2685,0.99794,1.00023
2012,66 and older,Second Stage of Tertiary Education,No,0.99718,1142,1142,0.99411,1.00026
2013,17-29 y.,No answer / don't know,Yes,0.65992,265,397,0.61326,0.70658
2013,17-29 y.,No answer / don't know,No,0.34008,132,397,0.29342,0.38674
2013,17-29 y.,Pre-primary Level,Yes,0.87993,518,622,0.85436,0.90550
2013,17-29 y.,Pre-primary Level,No,0.12007,104,622,0.09450,0.14564
2013,17-29 y.,Primary Level,No,0.77609,91,91,0.68996,0.86221
2013,17-29 y.,Lower Secondary Level,Yes,0.54700,600,1132,0.51799,0.57601
2013,17-29 y.,Lower Secondary Level,No,0.45300,532,1132,0.42399,0.48201
2013,17-29 y.,Upper Secondary Level,Yes,0.42906,815,1984,0.40728,0.45085
2013,17-29 y.,Upper Secondary Level,No,0.57094,1169,1984,0.54915,0.59272
2013,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34819,76,274,0.29168,0.40471
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.65181,198,274,0.59529,0.70832
2013,17-29 y.,First Stage of Tertiary Education,No,0.91189,51,51,0.83332,0.99046
2013,17-29 y.,Second Stage of Tertiary Education,Yes,0.40223,158,435,0.35610,0.44836
2013,17-29 y.,Second Stage of Tertiary Education,No,0.59777,277,435,0.55164,0.64390
2013,30-45 y.,No answer / don't know,No,0.88972,65,65,0.81297,0.96646
2013,30-45 y.,Primary Level,No,0.97889,271,271,0.96175,0.99604
2013,30-45 y.,Lower Secondary Level,Yes,0.03451,31,1015,0.02328,0.04575
2013,30-45 y.,Lower Secondary Level,No,0.96549,984,1015,0.95425,0.97672
2013,30-45 y.,Upper Secondary Level,Yes,0.05981,192,4604,0.05296,0.06666
2013,30-45 y.,Upper Secondary Level,No,0.94019,4412,4604,0.93334,0.94704
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07915,97,1189,0.06380,0.09450
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.92085,1092,1189,0.90550,0.93620
2013,30-45 y.,First Stage of Tertiary Education,No,0.95954,507,507,0.94237,0.97670
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.07359,208,2681,0.06371,0.08348
2013,30-45 y.,Second Stage of Tertiary Education,No,0.92641,2473,2681,0.91652,0.93629
2013,46-65 y.,Lower Secondary Level,No,0.98839,800,800,0.98096,0.99582
2013,46-65 y.,Upper Secondary Level,Yes,0.00733,44,4999,0.00497,0.00970
2013,46-65 y.,Upper Secondary Level,No,0.99267,4955,4999,0.99030,0.99503
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.96957,748,748,0.95726,0.98189
2013,46-65 y.,First Stage of Tertiary Education,No,0.97602,779,779,0.96527,0.98677
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.00834,36,2576,0.00483,0.01186
2013,46-65 y.,Second Stage of Tertiary Education,No,0.99166,2540,2576,0.98814,0.99517
2013,66 and older,Upper Secondary Level,No,0.99946,2571,2571,0.99857,1.00036
2013,66 and older,First Stage of Tertiary Education,No,0.99797,346,346,0.99322,1.00272
2013,66 and older,Second Stage of Tertiary Education,No,0.99802,1169,1169,0.99548,1.00057
2014,17-29 y.,No answer / don't know,Yes,0.62133,281,440,0.57596,0.66671
2014,17-29 y.,No answer / don't know,No,0.37867,159,440,0.33329,0.42404
2014,17-29 y.,Pre-primary Level,Yes,0.98679,438,438,0.97608,0.99749
2014,17-29 y.,Primary Level,No,0.68381,73,73,0.57640,0.79122
2014,17-29 y.,Lower Secondary Level,Yes,0.53049,484,921,0.49824,0.56274
2014,17-29 y.,Lower Secondary Level,No,0.46951,437,921,0.43726,0.50176
2014,17-29 y.,Upper Secondary Level,Yes,0.45553,756,1704,0.43187,0.47918
2014,17-29 y.,Upper Secondary Level,No,0.54447,948,1704,0.52082,0.56813
2014,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.32512,76,244,0.26622,0.38402
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.67488,168,244,0.61598,0.73378
2014,17-29 y.,First Stage of Tertiary Education,No,0.77287,46,46,0.65045,0.89529
2014,17-29 y.,Second Stage of Tertiary Education,Yes,0.43144,167,381,0.38164,0.48124
2014,17-29 y.,Second Stage of Tertiary Education,No,0.56856,214,381,0.51876,0.61836
2014,30-45 y.,No answer / don't know,No,0.87486,88,88,0.80533,0.94439
2014,30-45 y.,Primary Level,No,0.97798,200,200,0.95760,0.99837
2014,30-45 y.,Lower Secondary Level,Yes,0.05249,36,801,0.03703,0.06794
2014,30-45 y.,Lower Secondary Level,No,0.94751,765,801,0.93206,0.96297
2014,30-45 y.,Upper Secondary Level,Yes,0.05689,147,3742,0.04947,0.06431
2014,30-45 y.,Upper Secondary Level,No,0.94311,3595,3742,0.93569,0.95053
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08731,83,986,0.06968,0.10494
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.91269,903,986,0.89506,0.93032
2014,30-45 y.,First Stage of Tertiary Education,No,0.98926,423,423,0.97943,0.99910
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.07853,170,2260,0.06744,0.08962
2014,30-45 y.,Second Stage of Tertiary Education,No,0.92147,2090,2260,0.91038,0.93256
2014,46-65 y.,Primary Level,No,0.99225,148,148,0.97808,1.00643
2014,46-65 y.,Lower Secondary Level,No,0.98878,692,692,0.98093,0.99664
2014,46-65 y.,Upper Secondary Level,Yes,0.00728,48,4532,0.00481,0.00976
2014,46-65 y.,Upper Secondary Level,No,0.99272,4484,4532,0.99024,0.99519
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.97199,668,668,0.95947,0.98451
2014,46-65 y.,First Stage of Tertiary Education,No,0.99138,755,755,0.98478,0.99798
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.01053,40,2421,0.00646,0.01460
2014,46-65 y.,Second Stage of Tertiary Education,No,0.98947,2381,2421,0.98540,0.99354
2014,66 and older,Primary Level,No,0.95380,48,48,0.89378,1.01381
2014,66 and older,Upper Secondary Level,No,0.99855,2555,2555,0.99707,1.00003
2014,66 and older,First Stage of Tertiary Education,No,0.99800,340,340,0.99324,1.00276
2014,66 and older,Second Stage of Tertiary Education,No,0.99862,1163,1163,0.99648,1.00075
2015,17-29 y.,No answer / don't know,Yes,0.64495,329,485,0.60232,0.68758
2015,17-29 y.,No answer / don't know,No,0.35505,156,485,0.31242,0.39768
2015,17-29 y.,Pre-primary Level,Yes,0.99670,371,371,0.99086,1.00254
2015,17-29 y.,Primary Level,No,0.79261,92,92,0.70931,0.87591
2015,17-29 y.,Lower Secondary Level,Yes,0.56533,473,881,0.53258,0.59809
2015,17-29 y.,Lower Secondary Level,No,0.43467,408,881,0.40191,0.46742
2015,17-29 y.,Upper Secondary Level,Yes,0.41858,745,1766,0.39557,0.44160
2015,17-29 y.,Upper Secondary Level,No,0.58142,1021,1766,0.55840,0.60443
2015,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35952,80,277,0.30291,0.41614
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.64048,197,277,0.58386,0.69709
2015,17-29 y.,First Stage of Tertiary Education,No,0.77507,51,51,0.65933,0.89081
2015,17-29 y.,Second Stage of Tertiary Education,Yes,0.42693,189,501,0.38358,0.47029
2015,17-29 y.,Second Stage of Tertiary Education,No,0.57307,312,501,0.52971,0.61642
2015,30-45 y.,No answer / don't know,No,0.90379,78,78,0.83792,0.96965
2015,30-45 y.,Primary Level,No,0.98981,223,223,0.97659,1.00302
2015,30-45 y.,Lower Secondary Level,No,0.94021,739,739,0.92310,0.95731
2015,30-45 y.,Upper Secondary Level,Yes,0.05218,136,3458,0.04477,0.05959
2015,30-45 y.,Upper Secondary Level,No,0.94782,3322,3458,0.94041,0.95523
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07120,67,1010,0.05534,0.08707
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.92880,943,1010,0.91293,0.94466
2015,30-45 y.,First Stage of Tertiary Education,No,0.98110,378,378,0.96736,0.99485
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.08609,172,2352,0.07475,0.09742
2015,30-45 y.,Second Stage of Tertiary Education,No,0.91391,2180,2352,0.90258,0.92525
2015,46-65 y.,No answer / don't know,No,0.99559,52,52,0.97740,1.01378
2015,46-65 y.,Primary Level,No,0.98421,147,147,0.96399,1.00443
2015,46-65 y.,Lower Secondary Level,No,0.99378,660,660,0.98778,0.99978
2015,46-65 y.,Upper Secondary Level,Yes,0.00641,33,4411,0.00406,0.00877
2015,46-65 y.,Upper Secondary Level,No,0.99359,4378,4411,0.99123,0.99594
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.97912,725,725,0.96870,0.98953
2015,46-65 y.,First Stage of Tertiary Education,No,0.99197,735,735,0.98551,0.99843
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.01105,33,2385,0.00685,0.01524
2015,46-65 y.,Second Stage of Tertiary Education,No,0.98895,2352,2385,0.98476,0.99315
2015,66 and older,Upper Secondary Level,No,0.99818,2526,2526,0.99652,0.99984
2015,66 and older,Post-secondary Non-tertiary Level,No,0.97845,134,134,0.95378,1.00313
2015,66 and older,Second Stage of Tertiary Education,No,0.99660,1182,1182,0.99327,0.99992
2016,17-29 y.,No answer / don't know,Yes,0.68302,307,522,0.64307,0.72298
2016,17-29 y.,No answer / don't know,No,0.31698,215,522,0.27702,0.35693
2016,17-29 y.,Pre-primary Level,Yes,0.99285,345,345,0.98395,1.00175
2016,17-29 y.,Primary Level,Yes,0.17943,48,427,0.14299,0.21587
2016,17-29 y.,Primary Level,No,0.82057,379,427,0.78413,0.85701
2016,17-29 y.,Lower Secondary Level,Yes,0.53757,446,990,0.50649,0.56864
2016,17-29 y.,Lower Secondary Level,No,0.46243,544,990,0.43136,0.49351
2016,17-29 y.,Upper Secondary Level,Yes,0.43579,667,1662,0.41195,0.45964
2016,17-29 y.,Upper Secondary Level,No,0.56421,995,1662,0.54036,0.58805
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.31777,73,283,0.26343,0.37211
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.68223,210,283,0.62789,0.73657
2016,17-29 y.,First Stage of Tertiary Education,No,0.88423,46,46,0.79075,0.97771
2016,17-29 y.,Second Stage of Tertiary Education,Yes,0.42548,167,576,0.38506,0.46589
2016,17-29 y.,Second Stage of Tertiary Education,No,0.57452,409,576,0.53411,0.61494
2016,30-45 y.,No answer / don't know,No,0.79997,162,162,0.73818,0.86176
2016,30-45 y.,Primary Level,No,0.99353,676,676,0.98748,0.99958
2016,30-45 y.,Lower Secondary Level,Yes,0.05541,34,908,0.04052,0.07029
2016,30-45 y.,Lower Secondary Level,No,0.94459,874,908,0.92971,0.95948
2016,30-45 y.,Upper Secondary Level,Yes,0.05088,121,3229,0.04330,0.05846
2016,30-45 y.,Upper Secondary Level,No,0.94912,3108,3229,0.94154,0.95670
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05061,53,953,0.03669,0.06454
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.94939,900,953,0.93546,0.96331
2016,30-45 y.,First Stage of Tertiary Education,No,0.92444,335,335,0.89609,0.95278
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.08536,177,2326,0.07400,0.09671
2016,30-45 y.,Second Stage of Tertiary Education,No,0.91464,2149,2326,0.90329,0.92600
2016,46-65 y.,Lower Secondary Level,No,0.99870,638,638,0.99591,1.00150
2016,46-65 y.,Upper Secondary Level,Yes,0.00611,35,4232,0.00376,0.00846
2016,46-65 y.,Upper Secondary Level,No,0.99389,4197,4232,0.99154,0.99624
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.98770,716,716,0.97962,0.99578
2016,46-65 y.,First Stage of Tertiary Education,No,0.99423,677,677,0.98852,0.99994
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.01353,45,2393,0.00890,0.01816
2016,46-65 y.,Second Stage of Tertiary Education,No,0.98647,2348,2393,0.98184,0.99110
2016,66 and older,Primary Level,No,0.95297,50,50,0.89369,1.01225
2016,66 and older,Upper Secondary Level,No,0.99979,2406,2406,0.99922,1.00037
