year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,Single-person household,2nd Quintile,399,54.55500,51.67642,57.43359,36.00000,50.00000,69.00000,10.00000,118.50000,,,
2003,Single-person household,3rd Quintile,370,52.84786,50.03588,55.65985,35.00000,49.40580,65.00000,10.00000,110.00000,,,
2003,Single-person household,4th Quintile,304,59.14060,55.38659,62.89461,36.00000,50.00000,75.63215,9.00000,135.08038,,,
2003,Single-person household,5th Quintile,241,64.01121,59.06034,68.96208,40.00000,50.00000,75.00000,15.00000,127.50000,,,
2003,Couple without children,1st Quintile,315,62.46646,57.92073,67.01218,44.00000,52.00000,70.00000,6.00000,109.00000,,,
2003,Couple without children,2nd Quintile,328,64.89374,61.16136,68.62611,45.00000,58.00000,79.85435,10.00000,132.13586,,,
2003,Couple without children,3rd Quintile,348,66.12623,62.59260,69.65987,40.00000,60.00000,80.00000,15.00000,140.00000,,,
2003,Couple without children,4th Quintile,350,67.60608,64.22375,70.98841,45.00000,60.00000,83.00000,15.00000,140.00000,,,
2003,Couple without children,5th Quintile,372,78.71284,74.63268,82.79301,50.00000,73.00000,100.00000,15.00000,175.00000,,,
2003,Single parent,1st Quintile,268,67.34979,63.63468,71.06490,49.00000,60.00000,80.00000,10.00000,126.50000,,,
2003,Single parent,2nd Quintile,115,71.73342,64.69680,78.77005,50.00000,60.00000,100.00000,20.00000,175.00000,,,
2003,Single parent,3rd Quintile,58,68.73004,59.55208,77.90800,40.00000,63.45824,85.38013,10.00000,150.00000,,,
2003,Single parent,4th Quintile,34,77.96954,65.88808,90.05099,50.00000,65.00000,100.00000,30.00000,150.00000,,,
2003,Single parent,5th Quintile,,,,,,,,,,,,
2003,Couple with children,1st Quintile,369,79.71998,74.89017,84.54980,50.00000,70.00000,100.00000,15.00000,175.00000,,,
2003,Couple with children,2nd Quintile,447,79.01597,75.40870,82.62324,50.00000,70.00000,100.00000,19.00000,175.00000,,,
2003,Couple with children,3rd Quintile,317,75.89820,71.75984,80.03655,50.00000,70.00000,93.35414,10.00000,158.38535,,,
2003,Couple with children,4th Quintile,222,84.96860,77.64943,92.28777,50.00000,73.01148,100.00000,20.00000,175.00000,,,
2003,Couple with children,5th Quintile,187,95.48476,88.16383,102.80570,60.00000,80.00000,125.00000,20.00000,222.50000,,,
2003,Multi-generational household,1st Quintile,,,,,,,,,,,,
2003,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2003,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2003,Multi-generational household,4th Quintile,,,,,,,,,,,,
2003,Multi-generational household,5th Quintile,,,,,,,,,,,,
2003,Other Combinations,1st Quintile,,,,,,,,,,,,
2003,Other Combinations,2nd Quintile,,,,,,,,,,,,
2003,Other Combinations,3rd Quintile,,,,,,,,,,,,
2003,Other Combinations,4th Quintile,,,,,,,,,,,,
2003,Other Combinations,5th Quintile,,,,,,,,,,,,
2004,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2004,Single-person household,1st Quintile,640,57.00415,53.71055,60.29774,36.00000,50.00000,68.00000,6.00000,116.00000,,,
2004,Single-person household,2nd Quintile,400,55.61451,51.99699,59.23202,35.00000,50.00000,64.00000,10.00000,107.50000,,,
2004,Single-person household,3rd Quintile,334,57.72687,54.19049,61.26324,38.68030,50.00000,70.00000,5.00000,116.97955,,,
2004,Single-person household,4th Quintile,280,57.67044,54.43551,60.90537,40.00000,50.00000,72.00000,10.00000,120.00000,,,
2004,Single-person household,5th Quintile,240,65.44485,61.35341,69.53629,45.00000,60.00000,80.00000,10.00000,132.50000,,,
2004,Couple without children,1st Quintile,276,64.64917,60.87567,68.42267,40.00000,56.00000,80.00000,10.00000,140.00000,,,
2004,Couple without children,2nd Quintile,340,69.65483,65.85452,73.45513,45.00000,60.00000,85.00000,10.00000,145.00000,,,
2004,Couple without children,3rd Quintile,362,68.66198,64.97758,72.34638,42.00000,60.00000,88.72395,15.00000,158.80989,,,
2004,Couple without children,4th Quintile,361,73.46544,69.58084,77.35005,49.00000,65.00000,90.00000,15.00000,151.50000,,,
2004,Couple without children,5th Quintile,383,82.05223,77.54274,86.56172,50.00000,73.16124,100.00000,20.00000,175.00000,,,
2004,Single parent,1st Quintile,259,65.95233,62.27253,69.63214,48.45060,60.00000,80.00000,10.00000,127.32410,,,
2004,Single parent,2nd Quintile,116,78.83916,71.55353,86.12478,50.00000,70.00000,99.98860,10.00000,174.97150,,,
2004,Single parent,3rd Quintile,66,64.32919,56.15593,72.50245,45.00000,60.00000,78.22689,20.00000,128.06721,,,
2004,Single parent,4th Quintile,,,,,,,,,,,,
2004,Single parent,5th Quintile,,,,,,,,,,,,
2004,Couple with children,1st Quintile,368,79.18751,75.31083,83.06418,51.35441,71.07945,100.00000,10.00000,172.96838,,,
2004,Couple with children,2nd Quintile,417,76.32771,72.65878,79.99663,50.00000,70.00000,100.00000,5.00000,175.00000,,,
2004,Couple with children,3rd Quintile,297,83.36307,78.44572,88.28043,51.04876,73.00000,100.00000,22.00000,173.42685,,,
2004,Couple with children,4th Quintile,215,90.45926,84.56668,96.35183,60.00000,83.00000,101.64791,21.00000,164.11979,,,
2004,Couple with children,5th Quintile,152,94.82658,86.21729,103.43587,50.00000,75.00000,150.00000,20.00000,260.00000,,,
2004,Multi-generational household,1st Quintile,,,,,,,,,,,,
2004,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2004,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2004,Multi-generational household,4th Quintile,,,,,,,,,,,,
2004,Multi-generational household,5th Quintile,,,,,,,,,,,,
2004,Other Combinations,1st Quintile,,,,,,,,,,,,
2004,Other Combinations,2nd Quintile,,,,,,,,,,,,
2004,Other Combinations,3rd Quintile,,,,,,,,,,,,
2004,Other Combinations,4th Quintile,,,,,,,,,,,,
2004,Other Combinations,5th Quintile,,,,,,,,,,,,
2005,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2005,Single-person household,1st Quintile,656,55.11332,52.84027,57.38636,33.00000,50.00000,70.00000,6.00000,125.50000,,,
2005,Single-person household,2nd Quintile,407,58.99535,54.82991,63.16078,36.00000,50.00000,70.34301,2.00000,121.85752,,,
2005,Single-person household,3rd Quintile,342,58.84681,55.23055,62.46308,40.00000,50.00000,70.00000,5.00000,115.00000,,,
2005,Single-person household,4th Quintile,288,62.26467,58.69322,65.83611,40.00000,56.61250,80.00000,10.00000,140.00000,,,
2005,Single-person household,5th Quintile,236,69.65324,65.22949,74.07699,45.00000,60.00000,85.00000,15.00000,145.00000,,,
2005,Couple without children,1st Quintile,277,68.50950,64.86555,72.15345,50.00000,60.00000,80.00000,21.00000,125.00000,,,
2005,Couple without children,2nd Quintile,351,68.42052,65.52936,71.31168,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2005,Couple without children,3rd Quintile,315,75.05316,70.60821,79.49810,50.00000,65.00000,88.90014,17.00000,147.25035,,,
2005,Couple without children,4th Quintile,315,76.50802,72.27354,80.74249,50.00000,67.00000,100.00000,10.00000,175.00000,,,
2005,Couple without children,5th Quintile,366,87.51263,82.78093,92.24433,56.00000,80.00000,100.00000,17.00000,166.00000,,,
2005,Single parent,1st Quintile,273,68.39270,64.76981,72.01559,50.00000,61.08380,80.00000,5.00000,125.00000,,,
2005,Single parent,2nd Quintile,98,76.37253,70.24689,82.49817,50.00000,72.69962,90.00000,15.00000,150.00000,,,
2005,Single parent,3rd Quintile,64,76.24286,65.29100,87.19473,48.81321,66.00000,100.00000,21.00000,176.78019,,,
2005,Single parent,4th Quintile,32,71.12386,60.51920,81.72852,50.00000,60.00000,80.00000,30.00000,125.00000,,,
2005,Single parent,5th Quintile,,,,,,,,,,,,
2005,Couple with children,1st Quintile,353,85.04935,79.61438,90.48432,52.00000,75.73905,100.00000,5.00000,172.00000,,,
2005,Couple with children,2nd Quintile,357,81.63012,77.44824,85.81200,50.00000,75.00000,100.00000,2.00000,175.00000,,,
2005,Couple with children,3rd Quintile,266,89.00044,83.51711,94.48378,60.00000,80.00000,101.77690,11.00000,164.44224,,,
2005,Couple with children,4th Quintile,195,94.30883,87.66849,100.94916,60.00000,85.00000,120.00000,20.00000,210.00000,,,
2005,Couple with children,5th Quintile,174,109.02754,101.45286,116.60222,70.00000,100.00000,140.58731,30.00000,246.46827,,,
2005,Multi-generational household,1st Quintile,,,,,,,,,,,,
2005,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2005,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2005,Multi-generational household,4th Quintile,,,,,,,,,,,,
2005,Multi-generational household,5th Quintile,,,,,,,,,,,,
2005,Other Combinations,1st Quintile,,,,,,,,,,,,
2005,Other Combinations,2nd Quintile,,,,,,,,,,,,
2005,Other Combinations,3rd Quintile,,,,,,,,,,,,
2005,Other Combinations,4th Quintile,,,,,,,,,,,,
2005,Other Combinations,5th Quintile,,,,,,,,,,,,
2006,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2006,Single-person household,1st Quintile,705,59.80319,57.49241,62.11397,40.00000,50.00000,80.00000,6.00000,140.00000,,,
2006,Single-person household,2nd Quintile,468,64.90657,61.73437,68.07877,40.00000,58.00000,80.00000,7.00000,140.00000,,,
2006,Single-person household,3rd Quintile,363,65.93082,62.31360,69.54804,45.00000,55.00000,87.94740,10.00000,152.36851,,,
2006,Single-person household,4th Quintile,341,70.03210,66.46437,73.59983,50.00000,61.00000,90.00000,1.00000,150.00000,,,
2006,Single-person household,5th Quintile,270,77.92570,72.91329,82.93812,50.00000,70.00000,100.00000,1.00000,175.00000,,,
2006,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2006,Couple without children,1st Quintile,317,71.48805,68.06043,74.91568,50.00000,66.61766,86.60135,5.00000,141.50338,,,
2006,Couple without children,2nd Quintile,345,77.64723,73.85952,81.43494,53.00000,70.00000,100.00000,10.00000,170.50000,,,
2006,Couple without children,3rd Quintile,363,79.80793,76.20235,83.41351,50.00000,77.00000,100.00000,12.00000,175.00000,,,
2006,Couple without children,4th Quintile,329,82.27945,78.18343,86.37546,55.00000,70.00000,100.00000,20.00000,167.50000,,,
2006,Couple without children,5th Quintile,390,101.61651,95.50297,107.73005,60.00000,88.00000,120.00000,20.00000,210.00000,,,
2006,Single parent,1st Quintile,296,77.81497,73.37443,82.25552,50.00000,70.00000,100.00000,10.00000,175.00000,,,
2006,Single parent,2nd Quintile,123,78.57865,71.23812,85.91919,50.00000,70.00000,100.00000,20.00000,175.00000,,,
2006,Single parent,3rd Quintile,73,82.87967,75.52209,90.23726,59.16021,80.00000,100.00000,30.00000,161.25968,,,
2006,Single parent,4th Quintile,36,82.85232,71.44126,94.26337,59.65355,75.58446,100.00000,40.00000,160.51968,,,
2006,Single parent,5th Quintile,,,,,,,,,,,,
2006,Couple with children,1st Quintile,354,89.35679,84.81483,93.89874,55.00000,80.00000,110.00000,16.00000,192.50000,,,
2006,Couple with children,2nd Quintile,390,90.84952,86.19611,95.50293,60.00000,80.00000,105.27546,15.00000,173.18865,,,
2006,Couple with children,3rd Quintile,290,97.15921,92.34551,101.97291,70.00000,96.00000,110.00000,15.00000,170.00000,,,
2006,Couple with children,4th Quintile,204,104.36305,97.26004,111.46606,67.94128,100.00000,140.00000,20.00000,248.08808,,,
2006,Couple with children,5th Quintile,146,120.15228,109.54380,130.76076,64.86927,100.00000,150.00000,8.00000,277.69609,,,
2006,Multi-generational household,1st Quintile,,,,,,,,,,,,
2006,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2006,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2006,Multi-generational household,4th Quintile,,,,,,,,,,,,
2006,Multi-generational household,5th Quintile,,,,,,,,,,,,
2006,Other Combinations,1st Quintile,,,,,,,,,,,,
2006,Other Combinations,2nd Quintile,,,,,,,,,,,,
2006,Other Combinations,3rd Quintile,,,,,,,,,,,,
2006,Other Combinations,4th Quintile,,,,,,,,,,,,
2006,Other Combinations,5th Quintile,,,,,,,,,,,,
2007,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2007,Single-person household,1st Quintile,690,61.91917,59.49940,64.33894,40.00000,54.93384,80.00000,6.00000,140.00000,,,
2007,Single-person household,2nd Quintile,433,65.16571,62.18188,68.14954,44.00000,60.00000,85.00000,10.00000,146.50000,,,
2007,Single-person household,3rd Quintile,337,74.47063,70.15447,78.78679,50.00000,68.00000,92.00000,10.00000,155.00000,,,
2007,Single-person household,4th Quintile,320,71.99846,68.18809,75.80883,50.00000,65.00000,90.00000,9.00000,150.00000,,,
2007,Single-person household,5th Quintile,252,79.95111,74.76932,85.13290,50.00000,75.00000,100.00000,10.00000,175.00000,,,
2007,Couple without children,1st Quintile,279,76.85638,72.35766,81.35511,50.00000,68.89868,100.00000,10.00000,175.00000,,,
2007,Couple without children,2nd Quintile,353,86.33199,81.76046,90.90352,60.00000,75.00000,100.00000,16.00000,160.00000,,,
2007,Couple without children,3rd Quintile,310,88.46207,83.35631,93.56783,52.00000,80.00000,100.00000,18.00000,172.00000,,,
2007,Couple without children,4th Quintile,327,91.37719,86.50674,96.24763,60.00000,80.00000,120.00000,20.00000,210.00000,,,
2007,Couple without children,5th Quintile,321,108.51258,101.75101,115.27415,70.00000,100.00000,135.00000,20.00000,232.50000,,,
2007,Single parent,1st Quintile,258,87.26782,82.27653,92.25911,60.00000,80.00000,110.00000,10.00000,185.00000,,,
2007,Single parent,2nd Quintile,108,84.74238,72.78221,96.70254,56.46552,71.43794,94.90041,20.00000,152.55274,,,
2007,Single parent,3rd Quintile,76,83.85048,75.34342,92.35753,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2007,Single parent,4th Quintile,,,,,,,,,,,,
2007,Single parent,5th Quintile,,,,,,,,,,,,
2007,Couple with children,1st Quintile,327,97.89571,92.14044,103.65097,60.00000,80.00000,115.00000,20.00000,197.50000,,,
2007,Couple with children,2nd Quintile,370,101.72266,95.98079,107.46454,65.00000,83.93930,120.00000,9.00000,202.50000,,,
2007,Couple with children,3rd Quintile,267,107.06662,100.60102,113.53223,70.00000,100.00000,130.34267,10.00000,220.85667,,,
2007,Couple with children,4th Quintile,182,120.84663,111.96297,129.73028,83.00000,102.00000,150.00000,22.00000,250.50000,,,
2007,Couple with children,5th Quintile,137,135.27151,122.74973,147.79329,80.00000,130.00000,170.00000,27.00000,305.00000,,,
2007,Multi-generational household,1st Quintile,,,,,,,,,,,,
2007,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2007,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2007,Multi-generational household,4th Quintile,,,,,,,,,,,,
2007,Multi-generational household,5th Quintile,,,,,,,,,,,,
2007,Other Combinations,1st Quintile,,,,,,,,,,,,
2007,Other Combinations,2nd Quintile,,,,,,,,,,,,
2007,Other Combinations,3rd Quintile,,,,,,,,,,,,
2007,Other Combinations,4th Quintile,,,,,,,,,,,,
2007,Other Combinations,5th Quintile,,,,,,,,,,,,
2008,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2008,Single-person household,1st Quintile,646,66.19809,63.20983,69.18634,40.00000,56.00000,80.00000,5.00000,140.00000,,,
2008,Single-person household,2nd Quintile,414,68.13039,65.04294,71.21783,47.00000,60.00000,85.00000,10.00000,142.00000,,,
2008,Single-person household,3rd Quintile,354,76.76774,72.22230,81.31318,50.00000,69.00000,92.00000,10.00000,155.00000,,,
2008,Single-person household,4th Quintile,289,73.25252,68.93777,77.56727,50.00000,70.00000,93.27505,12.00000,158.18763,,,
2008,Single-person household,5th Quintile,222,86.43324,80.50928,92.35721,55.48018,77.55770,110.00000,11.00000,191.77973,,,
2008,Couple without children,1st Quintile,293,80.93217,76.26186,85.60249,50.00000,75.00000,100.00000,12.00000,175.00000,,,
2008,Couple without children,2nd Quintile,318,88.10260,83.59456,92.61064,60.00000,80.00000,110.21302,15.00000,185.53254,,,
2008,Couple without children,3rd Quintile,311,89.29613,84.05108,94.54117,56.00000,75.43954,110.00000,15.00000,191.00000,,,
2008,Couple without children,4th Quintile,280,92.58058,87.29320,97.86796,56.00000,84.89838,120.00000,23.00000,216.00000,,,
2008,Couple without children,5th Quintile,321,122.06792,111.44352,132.69231,70.00000,100.00000,142.89416,20.00000,252.23540,,,
2008,Single parent,1st Quintile,247,90.15315,83.86354,96.44276,60.00000,75.00000,101.77746,10.00000,164.44364,,,
2008,Single parent,2nd Quintile,105,89.50308,80.68469,98.32147,54.59698,85.40224,105.45239,11.00000,181.73550,,,
2008,Single parent,3rd Quintile,67,105.69023,92.09998,119.28049,70.00000,100.00000,131.78660,30.00000,224.46650,,,
2008,Single parent,4th Quintile,32,95.58758,81.82232,109.35284,65.63933,89.64822,100.00000,40.00000,151.54100,,,
2008,Single parent,5th Quintile,,,,,,,,,,,,
2008,Couple with children,1st Quintile,286,93.83782,88.46177,99.21386,60.00000,89.00000,111.30294,20.00000,188.25736,,,
2008,Couple with children,2nd Quintile,320,101.41746,96.16715,106.66776,70.00000,92.00000,120.00000,20.00000,195.00000,,,
2008,Couple with children,3rd Quintile,250,105.89129,99.17187,112.61071,75.00000,90.00000,122.39677,25.00000,193.49192,,,
2008,Couple with children,4th Quintile,162,118.34604,110.02656,126.66552,80.00000,100.00000,150.00000,20.00000,255.00000,,,
2008,Couple with children,5th Quintile,112,125.14391,112.67147,137.61636,80.00000,100.00000,150.00000,30.00000,255.00000,,,
2008,Multi-generational household,1st Quintile,,,,,,,,,,,,
2008,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2008,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2008,Multi-generational household,4th Quintile,,,,,,,,,,,,
2008,Multi-generational household,5th Quintile,,,,,,,,,,,,
2008,Other Combinations,1st Quintile,,,,,,,,,,,,
2008,Other Combinations,2nd Quintile,,,,,,,,,,,,
2008,Other Combinations,3rd Quintile,,,,,,,,,,,,
2008,Other Combinations,4th Quintile,,,,,,,,,,,,
2008,Other Combinations,5th Quintile,,,,,,,,,,,,
2009,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2009,Single-person household,1st Quintile,643,68.32117,65.43366,71.20869,40.00000,60.00000,85.00000,5.00000,152.50000,,,
2009,Single-person household,2nd Quintile,404,67.28878,63.75288,70.82467,45.00000,60.00000,87.00000,10.00000,150.00000,,,
2009,Single-person household,3rd Quintile,320,74.91912,70.60422,79.23401,50.00000,70.00000,91.00000,10.00000,152.50000,,,
2009,Single-person household,4th Quintile,262,78.97421,74.00537,83.94305,50.00000,70.00000,100.00000,18.00000,175.00000,,,
2009,Single-person household,5th Quintile,203,83.44947,76.91728,89.98167,50.00000,70.00000,100.00000,12.00000,175.00000,,,
2009,Couple without children,1st Quintile,277,83.72864,78.12198,89.33529,50.00000,72.00000,108.00000,12.00000,195.00000,,,
2009,Couple without children,2nd Quintile,328,90.05735,85.57189,94.54281,60.00000,80.00000,115.00000,10.00000,197.50000,,,
2009,Couple without children,3rd Quintile,263,94.12524,88.35434,99.89613,60.00000,87.97753,120.00000,15.00000,210.00000,,,
2009,Couple without children,4th Quintile,286,92.97147,87.86409,98.07885,60.00000,80.00000,120.00000,5.00000,210.00000,,,
2009,Couple without children,5th Quintile,294,116.14363,109.08172,123.20553,70.00000,100.00000,150.00000,5.00000,270.00000,,,
2009,Single parent,1st Quintile,222,93.56415,87.22667,99.90163,60.00000,80.00000,116.27928,10.00000,200.69820,,,
2009,Single parent,2nd Quintile,97,93.70402,82.92305,104.48499,60.00000,80.00000,100.00000,25.00000,160.00000,,,
2009,Single parent,3rd Quintile,57,102.11587,87.21846,117.01327,65.00000,80.00000,120.50318,25.00000,203.75794,,,
2009,Single parent,4th Quintile,36,100.11945,82.84525,117.39365,63.61458,80.00000,100.00000,20.00000,154.57812,,,
2009,Single parent,5th Quintile,,,,,,,,,,,,
2009,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2009,Couple with children,1st Quintile,276,109.54586,102.65395,116.43777,68.67830,100.00000,141.90864,10.00000,251.75416,,,
2009,Couple with children,2nd Quintile,279,101.86298,95.86625,107.85972,70.00000,98.00000,130.00000,10.00000,220.00000,,,
2009,Couple with children,3rd Quintile,218,110.75598,104.52151,116.99046,80.00000,100.00000,140.00000,25.00000,230.00000,,,
2009,Couple with children,4th Quintile,148,124.23438,113.57068,134.89808,78.26009,100.00000,150.00000,38.00000,257.60987,,,
2009,Couple with children,5th Quintile,111,153.04248,137.56984,168.51513,90.00000,110.00000,200.00000,30.00000,365.00000,,,
2009,Multi-generational household,1st Quintile,,,,,,,,,,,,
2009,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2009,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2009,Multi-generational household,4th Quintile,,,,,,,,,,,,
2009,Multi-generational household,5th Quintile,,,,,,,,,,,,
2009,Other Combinations,1st Quintile,,,,,,,,,,,,
2009,Other Combinations,2nd Quintile,,,,,,,,,,,,
2009,Other Combinations,3rd Quintile,,,,,,,,,,,,
2009,Other Combinations,4th Quintile,,,,,,,,,,,,
2009,Other Combinations,5th Quintile,,,,,,,,,,,,
2010,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2010,Single-person household,1st Quintile,598,65.83438,62.98679,68.68197,40.00000,60.00000,80.00000,8.00000,140.00000,,,
2010,Single-person household,2nd Quintile,388,67.30726,63.89242,70.72210,43.00000,60.00000,85.61434,10.00000,149.53586,,,
2010,Single-person household,3rd Quintile,269,74.72098,69.90722,79.53473,50.00000,68.00000,95.47182,12.00000,163.67954,,,
2010,Single-person household,4th Quintile,252,77.71075,72.49013,82.93136,50.00000,70.00000,95.26496,10.00000,163.16241,,,
2010,Single-person household,5th Quintile,177,83.09459,76.32112,89.86805,50.00000,70.00000,100.00000,20.00000,175.00000,,,
2010,Couple without children,1st Quintile,255,84.94312,79.65649,90.22974,50.91182,73.00000,100.00000,17.00000,173.63227,,,
2010,Couple without children,2nd Quintile,295,90.46169,85.17132,95.75205,60.00000,80.00000,105.84741,15.00000,174.61852,,,
2010,Couple without children,3rd Quintile,265,90.08378,84.77645,95.39111,60.00000,80.28165,113.24325,15.00000,193.10813,,,
2010,Couple without children,4th Quintile,265,92.69837,86.91411,98.48263,50.00000,82.61507,120.00000,5.00000,225.00000,,,
2010,Couple without children,5th Quintile,286,113.78523,106.39810,121.17237,70.00000,100.00000,135.33410,25.00000,233.33525,,,
2010,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2010,Single parent,1st Quintile,803,92.33687,89.34457,95.32917,60.00000,85.00000,110.00000,17.00000,185.00000,,,
2010,Single parent,2nd Quintile,324,100.46325,96.13588,104.79061,70.00000,98.93535,127.39182,10.00000,213.47956,,,
2010,Single parent,3rd Quintile,173,90.27477,83.71688,96.83265,60.00000,80.00000,100.00000,4.00000,160.00000,,,
2010,Single parent,4th Quintile,71,110.99639,98.72339,123.26939,80.00000,99.71754,150.00000,15.00000,250.00000,,,
2010,Single parent,5th Quintile,,,,,,,,,,,,
2010,Couple with children,1st Quintile,951,106.68843,103.28287,110.09398,70.00000,99.00000,140.00000,10.00000,245.00000,,,
2010,Couple with children,2nd Quintile,681,105.49567,101.38573,109.60561,70.00000,91.00000,135.58882,15.00000,233.97206,,,
2010,Couple with children,3rd Quintile,405,112.37035,107.61733,117.12337,80.00000,100.00000,150.00000,10.00000,255.00000,,,
2010,Couple with children,4th Quintile,298,106.39089,100.77673,112.00504,80.00000,100.00000,120.00000,30.00000,180.00000,,,
2010,Couple with children,5th Quintile,225,143.30157,133.66308,152.94006,100.00000,120.00000,188.11430,0.00000,320.28576,,,
2010,Multi-generational household,1st Quintile,,,,,,,,,,,,
2010,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2010,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2010,Multi-generational household,4th Quintile,,,,,,,,,,,,
2010,Multi-generational household,5th Quintile,,,,,,,,,,,,
2010,Other Combinations,1st Quintile,,,,,,,,,,,,
2010,Other Combinations,2nd Quintile,,,,,,,,,,,,
2010,Other Combinations,3rd Quintile,,,,,,,,,,,,
2010,Other Combinations,4th Quintile,,,,,,,,,,,,
2010,Other Combinations,5th Quintile,,,,,,,,,,,,
2011,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2011,Single-person household,1st Quintile,875,68.94860,66.46725,71.42994,45.00000,60.00000,84.00000,5.00000,142.50000,,,
2011,Single-person household,2nd Quintile,509,74.94642,71.54804,78.34480,50.00000,66.00000,98.00000,12.00000,170.00000,,,
2011,Single-person household,3rd Quintile,367,77.41471,73.18276,81.64666,47.00000,70.00000,100.00000,17.00000,179.50000,,,
2011,Single-person household,4th Quintile,304,80.04985,75.24975,84.84994,50.00000,70.00000,100.00000,10.00000,175.00000,,,
2011,Single-person household,5th Quintile,227,93.41721,86.31278,100.52164,60.00000,80.00000,109.84854,15.00000,184.62135,,,
2011,Couple without children,1st Quintile,339,86.04738,80.89324,91.20152,55.00000,79.31816,100.00000,15.00000,167.50000,,,
2011,Couple without children,2nd Quintile,350,89.24414,85.15882,93.32945,60.00000,80.00000,104.00000,15.00000,170.00000,,,
2011,Couple without children,3rd Quintile,348,88.63132,83.26474,93.99790,58.21803,80.00000,104.15835,12.00000,173.06883,,,
2011,Couple without children,4th Quintile,372,101.26441,95.91097,106.61785,60.00000,91.26086,124.94314,15.00000,222.35786,,,
2011,Couple without children,5th Quintile,343,106.88627,100.80516,112.96739,70.00000,94.00000,130.00000,10.00000,220.00000,,,
2011,Single parent,1st Quintile,940,91.07534,88.09114,94.05955,60.00000,80.00000,108.00000,0.00000,180.00000,,,
2011,Single parent,2nd Quintile,430,89.75515,85.90943,93.60086,60.00000,80.00000,109.00000,15.00000,182.50000,,,
2011,Single parent,3rd Quintile,247,98.79593,92.95829,104.63357,68.20271,100.00000,120.00000,15.00000,197.69594,,,
2011,Single parent,4th Quintile,97,101.71627,92.59770,110.83484,80.00000,100.00000,120.00000,25.00000,180.00000,,,
2011,Single parent,5th Quintile,35,111.15092,97.84040,124.46143,75.00000,108.50672,150.00000,40.00000,200.00000,,,
2011,Couple with children,1st Quintile,863,104.40422,101.05951,107.74894,70.26216,100.00000,120.00000,0.00000,194.60676,,,
2011,Couple with children,2nd Quintile,683,109.36475,104.95212,113.77739,70.31891,99.00000,130.00000,15.00000,219.52163,,,
2011,Couple with children,3rd Quintile,475,113.31653,108.66057,117.97249,80.00000,100.00000,150.00000,1.00000,255.00000,,,
2011,Couple with children,4th Quintile,323,113.36623,107.75869,118.97376,80.00000,100.00000,142.00000,22.00000,235.00000,,,
2011,Couple with children,5th Quintile,212,137.89874,128.56478,147.23270,90.00000,120.00000,180.00000,30.00000,315.00000,,,
2011,Multi-generational household,1st Quintile,,,,,,,,,,,,
2011,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2011,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2011,Multi-generational household,4th Quintile,,,,,,,,,,,,
2011,Multi-generational household,5th Quintile,,,,,,,,,,,,
2011,Other Combinations,1st Quintile,,,,,,,,,,,,
2011,Other Combinations,2nd Quintile,,,,,,,,,,,,
2011,Other Combinations,3rd Quintile,,,,,,,,,,,,
2011,Other Combinations,4th Quintile,,,,,,,,,,,,
2011,Other Combinations,5th Quintile,,,,,,,,,,,,
2012,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2012,Single-person household,1st Quintile,946,69.81189,67.49734,72.12644,45.00000,60.00000,86.40976,2.00000,148.52441,,,
2012,Single-person household,2nd Quintile,530,74.36430,71.03725,77.69134,48.00000,70.00000,95.00000,2.00000,165.50000,,,
