year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,Brandenburg,Couple with children,57,81.58192818832605,77.03599332769923,86.12786304895286,60.0,77.41603174282385,100.0,27.0,160.0,78.0,66.0,92.0
2005,Brandenburg,Multi-generational household,,,,,,,,,,,,
2005,Brandenburg,Other Combinations,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Single-person household,66,54.03599806245036,49.78186201376369,58.29013411113703,32.08914029909004,45.50898853408165,61.22466789110078,16.0,104.92795927911689,46.0,41.0,55.025
2005,Mecklenburg-Western Pomerania,Couple without children,42,73.47245339519392,67.65015855738939,79.29474823299846,46.701462141725266,59.835772094167105,99.95532734788875,24.0,170.0,60.0,40.0,67.025
2005,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2005,Saxony,Single-person household,156,52.5322788848503,50.27601212414524,54.78854564555536,30.0,50.0,67.0,2.0,122.5,50.0,50.0,60.0
2005,Saxony,Couple without children,173,66.65205784758042,64.29581775309073,69.00829794207012,46.0,60.0,80.0,15.0,131.0,60.0,52.0,70.0
2005,Saxony,Single parent,41,69.97684094313587,63.80640549809304,76.1472763881787,50.0,60.247682189102285,80.0,5.0,125.0,60.0,40.0,70.0
2005,Saxony,Couple with children,83,78.1089691727494,73.86947253233376,82.34846581316503,46.1284741296532,65.93939855225024,100.0,2.0,180.80728880552022,65.0,49.974999999999994,80.0
2005,Saxony,Multi-generational household,,,,,,,,,,,,
2005,Saxony,Other Combinations,,,,,,,,,,,,
2005,Saxony-Anhalt,Single-person household,90,57.29269307701155,53.90132945287863,60.68405670114447,35.0,50.0,70.0,5.0,122.5,50.0,41.0,55.0
2005,Saxony-Anhalt,Couple without children,78,68.85990283392059,65.20466430409878,72.51514136374239,50.0,60.0,80.0,20.0,125.0,60.0,50.0,70.0
2005,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2005,Saxony-Anhalt,Couple with children,50,92.96789064521677,87.24574719065768,98.69003409977586,60.62937274652413,80.0,124.24384705299614,20.0,219.66555851270417,80.0,40.0,96.05
2005,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2005,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2005,Thuringa,Single-person household,77,58.722991081432056,54.67159326968295,62.77438889318116,35.70468968316538,50.0,72.0,11.0,126.44296547525194,50.0,40.0,55.0
2005,Thuringa,Couple without children,60,75.02964796195003,71.2403111697138,78.81898475418626,50.0,72.0,100.0,25.0,150.0,72.0,64.0,85.0
2005,Thuringa,Single parent,,,,,,,,,,,,
2005,Thuringa,Couple with children,44,82.9910493968234,78.16806769250371,87.81403110114309,60.0,74.6477972802943,100.0,30.0,160.0,75.0,55.0,90.0
2005,Thuringa,Multi-generational household,,,,,,,,,,,,
2005,Thuringa,Other Combinations,,,,,,,,,,,,
2006,Schleswig-Holstein,Single-person household,65,61.33266497080656,57.91569705780235,64.74963288381078,41.239150923222276,58.427001463217785,68.04585166816032,20.0,108.2559027855674,58.0,56.0,66.0
2006,Schleswig-Holstein,Couple without children,50,90.54185162651548,83.19799056285707,97.88571269017389,60.0,74.0,100.0,29.0,160.0,74.0,48.0,83.0
2006,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2006,Schleswig-Holstein,Couple with children,36,84.57161499897298,78.13042260434712,91.01280739359883,50.0,77.0,100.0,30.0,175.0,77.0,54.0,89.0
2006,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2006,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2006,Hamburg,Single-person household,69,59.20194795166206,55.781770486923286,62.62212541640084,35.0,50.0,78.30522932010203,18.0,130.0,50.0,35.0,60.0
2006,Hamburg,Couple without children,37,77.11921162105402,69.58217689070952,84.65624635139852,53.97337050933892,64.25213224612213,84.17464012643634,34.0,129.4765445520825,64.0,48.0,73.0
2006,Hamburg,Single parent,,,,,,,,,,,,
2006,Hamburg,Couple with children,,,,,,,,,,,,
2006,Hamburg,Other Combinations,,,,,,,,,,,,
2006,Lower Saxony,Single-person household,146,72.56975577586701,70.03554660500839,75.10396494672563,50.0,66.28900916763392,100.0,20.0,150.0,66.0,57.0,72.0
2006,Lower Saxony,Couple without children,116,93.00717026030436,88.93473699474012,97.0796035258686,60.0,80.0,120.0,25.0,210.0,80.0,60.0,90.0
2006,Lower Saxony,Single parent,40,96.91487940741258,90.60647845152845,103.22328036329672,60.0,100.0,126.8736917189064,30.0,187.0,100.0,90.0,130.0
2006,Lower Saxony,Couple with children,95,100.0918007767309,95.50345317802363,104.68014837543818,60.351136081637875,100.0,123.74224688429773,30.0,218.8289130882875,100.0,100.0,120.05
2006,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2006,Lower Saxony,Other Combinations,,,,,,,,,,,,
2006,Bremen,Single-person household,,,,,,,,,,,,
2006,Bremen,Couple without children,,,,,,,,,,,,
2006,Bremen,Single parent,,,,,,,,,,,,
2006,Bremen,Couple with children,,,,,,,,,,,,
2006,North Rhine-Westphalia,Single-person household,428,67.53899270588978,66.02194419018977,69.0560412215898,45.0,60.0,85.0,7.0,145.0,60.0,60.0,65.0
2006,North Rhine-Westphalia,Couple without children,383,81.7966202241435,79.8472561078631,83.74598434042389,50.0,70.53602908514073,100.0,20.0,175.0,70.0,62.92499999999998,70.0
2006,North Rhine-Westphalia,Single parent,116,78.80948155335041,75.81761328755942,81.8013498191414,50.0,70.0,100.0,20.0,175.0,70.0,60.0,78.0
2006,North Rhine-Westphalia,Couple with children,338,93.25961519972005,90.96153868357484,95.55769171586525,60.0,85.0,110.0,20.0,185.0,85.0,75.0,90.0
2006,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2006,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2006,Hesse,Single-person household,147,68.04905530601162,64.8032698233965,71.29484078862674,43.0,58.0,83.35232022887801,11.0,143.88080057219503,58.0,51.0,66.0
2006,Hesse,Couple without children,124,87.80809120444843,82.14608380835602,93.47009860054084,55.0,80.0,100.0,19.0,167.5,80.0,70.0,93.0
2006,Hesse,Single parent,30,70.68780239680817,65.86911567023556,75.50648912338077,50.0,68.15308751810524,80.0,30.0,125.0,67.0,58.87499999999997,74.0
2006,Hesse,Couple with children,87,97.30326898217233,92.28178916764057,102.32474879670409,62.24012598358952,85.0,114.1788843168996,30.0,192.0870218168647,85.0,70.0,95.0
2006,Hesse,Multi-generational household,,,,,,,,,,,,
2006,Hesse,Other Combinations,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Single-person household,104,72.1908505280037,68.98516956000338,75.396531496004,48.65752885461093,70.0,100.0,10.0,177.0137067180836,70.0,60.0,80.05
2006,"Rhineland-Palatinate, Saarland",Couple without children,67,88.48115467641539,85.2741184066105,91.68819094622027,70.0,91.08251875933865,100.0,30.0,145.0,90.0,80.0,100.0
2006,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Couple with children,75,96.004495680618,90.40077887969693,101.60821248153908,60.539456197827015,80.0,100.1849338500789,39.0,159.65315032845675,80.0,60.0,85.0
2006,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Single-person household,233,69.60258541156793,67.65386032979755,71.5513104933383,50.0,68.00700720581568,90.0,7.0,150.0,69.0,67.0,78.0
2006,Baden-Wuerttemberg,Couple without children,157,82.73992798174785,79.89745431517433,85.58240164832138,55.0,74.56903536350707,100.0,20.0,167.5,75.0,70.0,80.0
2006,Baden-Wuerttemberg,Single parent,66,88.71169891134255,83.1746001441478,94.2487976785373,50.37642542614688,74.48918804908004,120.0,25.0,221.0,76.0,52.0,92.0
2006,Baden-Wuerttemberg,Couple with children,183,112.58036678164157,108.4322739389853,116.72845962429784,70.0,100.0,142.66381031575955,8.0,251.65952578939886,100.0,89.92499999999998,112.0
2006,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2006,Bavaria,Single-person household,239,71.94905871179402,69.5378005980531,74.36031682553495,45.0,61.0,90.0,12.0,157.5,61.0,52.0,67.0
2006,Bavaria,Couple without children,218,85.89949128786142,83.5890365005903,88.20994607513255,60.0,80.0,101.76464871198002,26.0,164.41162177995005,80.0,72.975,90.0
2006,Bavaria,Single parent,68,78.83372652665658,74.67777022928453,82.98968282402862,50.611280649978525,69.71060601025249,100.0,25.0,174.08307902503222,70.0,55.0,80.0
2006,Bavaria,Couple with children,171,94.51650371790507,91.3930106742132,97.63999676159693,60.0,90.0,117.55636733861544,24.0,203.89091834653863,90.0,80.0,100.0
2006,Bavaria,Multi-generational household,,,,,,,,,,,,
2006,Bavaria,Other Combinations,,,,,,,,,,,,
2006,Berlin,Single-person household,156,62.507151777919816,59.64374367506984,65.37055988076979,38.0,50.0,80.0,1.0,143.0,50.0,40.0,53.05
2006,Berlin,Couple without children,119,79.33764079573965,75.64399273252361,83.03128885895568,50.0,66.36619532307789,100.0,12.0,175.0,67.0,54.0,74.0
2006,Berlin,Single parent,35,67.55579549133014,62.5640895548723,72.54750142778799,50.0,65.0,75.0,20.0,112.5,65.0,60.0,80.0
2006,Berlin,Couple with children,78,88.22831794632327,83.6536627060222,92.80297318662434,52.46249949160827,80.0,110.0,30.0,196.30625076258758,80.0,60.0,95.0
2006,Berlin,Multi-generational household,,,,,,,,,,,,
2006,Berlin,Other Combinations,,,,,,,,,,,,
2006,Brandenburg,Single-person household,103,57.134811171280184,54.339622343388505,59.92999999917186,38.477692903010684,47.302925597902885,74.04708814598094,15.0,127.40118101043632,47.0,42.0,51.0
2006,Brandenburg,Couple without children,93,69.96851187309623,66.61025127694894,73.32677246924352,45.2062901831278,63.89331134163809,84.50467951989484,5.0,143.4522635250454,64.0,55.0,78.0
2006,Brandenburg,Single parent,35,92.45194367941605,84.17229890800336,100.73158845082874,50.0,69.76583299203232,131.7088758666299,20.0,210.0,70.0,20.0,85.0
2006,Brandenburg,Couple with children,68,91.77299766492902,85.46277932822034,98.08321600163771,55.0,77.88936079641653,120.0,20.0,217.5,77.0,54.0,89.0
2006,Brandenburg,Multi-generational household,,,,,,,,,,,,
2006,Brandenburg,Other Combinations,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Single-person household,69,60.69574388445155,56.46809397160172,64.92339379730139,40.0,50.0,77.42372050452909,16.0,133.55930126132273,50.0,39.0,56.025
2006,Mecklenburg-Western Pomerania,Couple without children,44,75.73563769199255,69.81420742193377,81.65706796205133,49.888272960707994,70.0,82.0,30.0,130.167590558938,70.0,60.0,80.0
2006,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2006,Saxony,Single-person household,176,56.04401716084511,53.34534048731412,58.7426938343761,30.0,49.457333535654875,71.28147545327224,10.0,133.2036886331806,50.0,50.0,58.0
2006,Saxony,Couple without children,187,69.88108018746695,67.4629529491342,72.2992074257997,50.0,65.0,85.0,10.0,137.5,65.0,60.0,75.0
2006,Saxony,Single parent,41,83.43405214135691,75.84896003005073,91.0191442526631,53.0,60.350705448230954,100.0,10.0,170.5,60.0,30.0,65.0
2006,Saxony,Couple with children,93,87.73540112972421,83.37401723547735,92.09678502397107,55.0,80.91967456717174,111.82913803938564,15.0,197.0728450984641,81.0,63.0,92.0
2006,Saxony,Multi-generational household,,,,,,,,,,,,
2006,Saxony,Other Combinations,,,,,,,,,,,,
2006,Saxony-Anhalt,Single-person household,104,55.946281414196804,53.554925311174145,58.33763751721946,43.85887591703735,50.0,62.21268375527235,16.328164159684853,89.74339551262486,50.0,45.0,50.0
2006,Saxony-Anhalt,Couple without children,77,80.54154380025551,76.6052470499532,84.47784055055781,53.57780023442814,72.92697993967685,100.0,20.0,169.6332996483578,72.0,53.87499999999997,84.0
2006,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2006,Saxony-Anhalt,Couple with children,53,98.13567250765038,91.67223795144608,104.59910706385469,60.0,89.21964602676132,107.2868427596959,35.0,178.21710689923975,88.0,76.0,106.0
2006,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2006,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2006,Thuringa,Single-person household,89,57.66307979505455,53.933279031871876,61.39288055823722,32.2437354140069,50.0,71.0,12.0,129.13439687898966,50.0,43.0,55.0
2006,Thuringa,Couple without children,57,79.7381563498338,75.6122474698363,83.8640652298313,57.41994051461315,70.0,100.0,20.0,163.87008922808027,70.0,60.0,80.0
2006,Thuringa,Single parent,,,,,,,,,,,,
2006,Thuringa,Couple with children,47,92.36198443373095,86.50816101516709,98.21580785229482,67.55061503492999,81.0,100.0,24.0,148.67407744760501,81.0,62.0,86.0
2006,Thuringa,Multi-generational household,,,,,,,,,,,,
2006,Thuringa,Other Combinations,,,,,,,,,,,,
2007,Schleswig-Holstein,Single-person household,70,61.917294968744955,58.57731764757632,65.25727228991359,42.0,51.345017164658806,80.0,15.0,137.0,51.0,34.0,52.0
2007,Schleswig-Holstein,Couple without children,47,91.09921768191248,85.66706156637598,96.53137379744898,60.0,90.0,113.24642864278435,20.0,190.0,90.0,80.0,110.05
2007,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2007,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2007,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2007,Hamburg,Single-person household,70,65.96623015870838,62.220767543403895,69.71169277401287,40.471799298340976,60.0,80.96550154613296,18.0,141.70605491782092,60.0,55.0,70.0
2007,Hamburg,Couple without children,40,82.44962575558843,76.39304073911754,88.50621077205932,60.0,80.0,100.0,30.0,160.0,80.0,77.0,95.0
2007,Hamburg,Single parent,,,,,,,,,,,,
2007,Hamburg,Couple with children,,,,,,,,,,,,
2007,Hamburg,Other Combinations,,,,,,,,,,,,
2007,Lower Saxony,Single-person household,148,78.15356284264941,75.06721261766582,81.239913067633,50.0,68.0,100.0,10.0,175.0,68.0,56.0,76.0
2007,Lower Saxony,Couple without children,98,101.2544530529389,96.70935752041987,105.79954858545793,69.59648050581654,90.0,120.0,20.0,195.60527924127518,90.0,80.0,100.0
2007,Lower Saxony,Single parent,31,92.90077081925669,86.73798882333429,99.0635528151791,67.22432526053878,83.18053884188276,100.0,31.0,149.16351210919183,90.0,80.0,110.0
2007,Lower Saxony,Couple with children,89,108.72135404074538,103.21804877166673,114.22465930982403,77.30007650333894,95.0,128.56609953996548,30.0,205.4651340949053,95.0,89.74999999999994,110.0
2007,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2007,Lower Saxony,Other Combinations,,,,,,,,,,,,
2007,Bremen,Single-person household,,,,,,,,,,,,
2007,Bremen,Couple without children,,,,,,,,,,,,
2007,Bremen,Single parent,,,,,,,,,,,,
2007,Bremen,Couple with children,,,,,,,,,,,,
2007,North Rhine-Westphalia,Single-person household,389,71.53309120319307,69.86110252699369,73.20507987939244,46.0,70.0,90.0,9.0,156.0,70.0,65.0,80.0
2007,North Rhine-Westphalia,Couple without children,347,91.14531573237583,88.93617282057296,93.3544586441787,60.0,80.0,112.61875707674656,21.0,191.5468926918664,80.0,75.0,80.0
2007,North Rhine-Westphalia,Single parent,99,85.1993748356356,81.20099368816669,89.1977559831045,60.0,78.40103955746645,100.0,25.0,160.0,75.0,60.0,88.0
2007,North Rhine-Westphalia,Couple with children,317,107.40372957635756,104.30163354061257,110.50582561210256,65.0,95.0,139.8070648315073,25.0,252.01766207876824,95.0,90.0,107.0
2007,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2007,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2007,Hesse,Single-person household,128,62.40522247406252,59.9418751321541,64.86856981597093,40.0,52.0,80.0,18.0,140.0,52.0,44.0,54.0
2007,Hesse,Couple without children,114,97.92682147949189,91.27470781107392,104.57893514790986,54.784433945626084,80.0,124.86818102522105,20.0,229.99380164461348,80.0,60.0,90.0
2007,Hesse,Single parent,,,,,,,,,,,,
2007,Hesse,Couple with children,91,115.89073798049455,109.55545813157511,122.22601782941399,72.0,100.0,150.0,22.0,267.0,100.0,80.0,120.0
2007,Hesse,Multi-generational household,,,,,,,,,,,,
2007,Hesse,Other Combinations,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",Single-person household,92,77.6707384203457,74.33897624951527,81.00250059117613,50.0,80.0,100.0,9.0,175.0,80.0,70.0,95.0
2007,"Rhineland-Palatinate, Saarland",Couple without children,56,89.45627929420927,85.16165546444829,93.75090312397025,70.0,100.0,102.49323402801502,30.0,151.23308507003756,100.0,100.0,120.0
2007,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",Couple with children,67,112.42440468810872,105.03098201829332,119.81782735792413,70.0,100.0,120.26565614113429,25.0,195.66414035283572,100.0,85.0,115.0
2007,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2007,Baden-Wuerttemberg,Single-person household,215,72.63488596360428,70.3320130478931,74.93775887931545,50.0,70.0,93.01760346120749,10.0,157.5440086530187,70.0,65.0,80.0
2007,Baden-Wuerttemberg,Couple without children,143,90.61491809144644,87.11861733529618,94.1112188475967,60.442875407175194,80.0,100.0,20.0,159.3356868892372,80.0,68.0,80.0
2007,Baden-Wuerttemberg,Single parent,61,94.27252469438066,89.66524837408467,98.87980101467666,73.74094318185604,90.0,113.31964243288208,30.0,172.68769130942113,90.0,80.0,100.0
2007,Baden-Wuerttemberg,Couple with children,159,127.11007849138201,122.66034528868776,131.55981169407625,80.0,107.75767925848643,150.0,27.0,255.0,108.0,86.0,116.0
2007,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2007,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2007,Bavaria,Single-person household,241,69.5974868546227,67.2668553857124,71.928118323533,45.0,60.0,85.0,10.0,145.0,60.0,50.0,62.0
2007,Bavaria,Couple without children,185,99.53946564607365,95.94832740067935,103.13060389146796,62.0,90.0,120.0,20.0,207.0,90.0,80.0,100.0
2007,Bavaria,Single parent,58,93.407704570616,87.75936165405864,99.05604748717337,62.0,81.32517836808705,120.0,10.0,207.0,80.0,60.0,87.0
2007,Bavaria,Couple with children,172,104.04100144530986,99.67285123926493,108.40915165135479,66.45773001797,90.0,120.0,25.0,200.313404973045,90.0,80.0,100.0
2007,Bavaria,Multi-generational household,,,,,,,,,,,,
2007,Bavaria,Other Combinations,,,,,,,,,,,,
2007,Berlin,Single-person household,145,67.19306755178435,64.2620528557814,70.1240822477873,43.46530740598246,60.0,83.0,10.0,142.3020388910263,60.0,50.0,70.0
2007,Berlin,Couple without children,113,81.30487273461331,77.03705522999371,85.57269023923291,50.0,65.0,100.0,20.0,175.0,65.0,59.94999999999999,70.0
2007,Berlin,Single parent,37,88.14823992585222,75.06230257956115,101.2341772721433,45.15390046787853,66.0,114.43953209984016,20.0,218.36797954778262,66.0,42.0,80.05
2007,Berlin,Couple with children,73,93.69512258767287,87.78121220256988,99.60903297277586,52.0,80.0,130.0,20.0,234.0,80.0,59.89999999999998,100.0
2007,Berlin,Multi-generational household,,,,,,,,,,,,
2007,Berlin,Other Combinations,,,,,,,,,,,,
2007,Brandenburg,Single-person household,103,62.389704780674165,59.20237844754676,65.57703111380158,40.0,50.0,80.0,10.0,140.0,50.0,40.0,54.0
2007,Brandenburg,Couple without children,80,72.5061004935163,68.37041084453041,76.64179014250219,45.55467903239686,57.44924001201564,91.30303520290715,27.0,159.92556945867258,58.0,43.0,66.0
2007,Brandenburg,Single parent,34,85.54572723004001,78.21265112472322,92.8788033353568,53.89777513116957,68.86953475070628,100.20080058679456,28.0,169.65533877023205,67.0,42.0,74.0
2007,Brandenburg,Couple with children,57,100.26325122984264,90.85658233941038,109.6699201202749,60.0,81.75867161718793,117.75108012278899,35.0,204.37770030697249,80.0,60.0,91.0
2007,Brandenburg,Multi-generational household,,,,,,,,,,,,
2007,Brandenburg,Other Combinations,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Single-person household,63,56.204081015525865,52.657517439279744,59.75064459177199,30.30195047842289,50.0,70.89881233329989,10.0,131.79410511561537,50.0,43.0,55.074999999999996
2007,Mecklenburg-Western Pomerania,Couple without children,44,84.71322293956044,79.13140012494803,90.29504575417285,54.84808071436854,75.0,117.60505896171965,24.0,175.0,75.0,67.0,82.0
2007,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2007,Saxony,Single-person household,175,63.975529795162934,60.80567547355996,67.14538411676591,40.0,50.0,84.71070698705697,10.0,151.7767674676424,50.0,43.0,55.0
2007,Saxony,Couple without children,180,77.27587723889697,74.26410533780655,80.28764913998738,50.0,70.0,100.0,10.0,175.0,70.0,62.0,78.05
2007,Saxony,Single parent,35,79.5644157357694,73.92864480415136,85.20018666738744,51.23499482927312,78.31296566162433,100.0,10.0,173.1475077560903,80.0,60.0,100.0
2007,Saxony,Couple with children,80,95.36919158194009,89.89405227284298,100.84433089103719,63.72487521398567,86.57109883590206,113.01836213721477,10.0,186.9585925220584,80.0,60.0,90.0
2007,Saxony,Multi-generational household,,,,,,,,,,,,
2007,Saxony,Other Combinations,,,,,,,,,,,,
2007,Saxony-Anhalt,Single-person household,98,62.2752212491783,59.604543369554854,64.94589912880174,45.49460437233361,60.0,70.60495095488709,7.8290844985033985,108.2704708287173,60.0,55.0,65.0
2007,Saxony-Anhalt,Couple without children,67,82.30105088920902,78.31155831433306,86.29054346408499,59.0,72.0178336312141,100.0,32.0,161.5,71.0,57.89999999999998,82.0
2007,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2007,Saxony-Anhalt,Couple with children,50,98.17810441457705,92.31672477322758,104.03948405592652,64.48933753527469,80.0,138.13978700374093,15.0,248.6154612064403,80.0,59.74999999999994,95.0
2007,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2007,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2007,Thuringa,Single-person household,78,63.32381033837709,59.07528510290119,67.572335573853,40.0,57.0,73.24733990445542,9.0,123.11834976113855,57.0,54.0,64.0
2007,Thuringa,Couple without children,59,85.49839217356367,81.04377031058473,89.95301403654261,60.0,77.66081223979823,100.0,34.0,160.0,80.0,60.0,90.0
2007,Thuringa,Single parent,,,,,,,,,,,,
2007,Thuringa,Couple with children,45,91.40716619251674,85.49503711449165,97.31929527054183,66.11415883859948,83.3439008819123,100.55009155661972,25.0,152.20399063365008,84.0,68.0,98.0
2007,Thuringa,Multi-generational household,,,,,,,,,,,,
2007,Thuringa,Other Combinations,,,,,,,,,,,,
2008,Schleswig-Holstein,Single-person household,69,68.37853197432473,64.99792563972913,71.75913830892033,46.0,63.14608127399708,91.19354959905135,20.0,150.0,60.0,44.92499999999998,69.0
2008,Schleswig-Holstein,Couple without children,40,135.8961573237541,113.33348064895634,158.45883399855185,70.97825266839463,100.0,141.3777683021553,20.0,246.97704175279628,100.0,89.0,123.0
2008,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2008,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2008,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2008,Hamburg,Single-person household,67,73.43301281263453,68.59468939850433,78.27133622676473,43.46540545065505,61.14392643358728,103.0633575605183,20.0,192.46028572531316,61.0,52.0,71.0
2008,Hamburg,Couple without children,40,79.5333306831356,72.73957212428931,86.3270892419819,47.85354902843138,69.54105788839857,82.0,30.0,133.21967645735293,69.0,58.0,79.19999999999999
2008,Hamburg,Single parent,,,,,,,,,,,,
2008,Hamburg,Couple with children,,,,,,,,,,,,
2008,Hamburg,Other Combinations,,,,,,,,,,,,
2008,Lower Saxony,Single-person household,150,76.86482703485858,74.14445762291915,79.58519644679801,50.0,70.0,100.0,18.0,175.0,70.0,60.0,79.0
2008,Lower Saxony,Couple without children,95,95.33012252555152,90.57021205132185,100.09003299978119,60.0,90.0,118.98607787216955,25.0,207.46519468042385,90.0,80.0,110.0
2008,Lower Saxony,Single parent,,,,,,,,,,,,
2008,Lower Saxony,Couple with children,80,103.38272851579431,98.40958021384819,108.35587681774044,74.67195356124451,88.24794169147432,126.15822444304494,35.0,203.3876307657456,89.0,78.0,98.0
2008,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2008,Lower Saxony,Other Combinations,,,,,,,,,,,,
2008,Bremen,Single-person household,,,,,,,,,,,,
2008,Bremen,Couple without children,,,,,,,,,,,,
2008,Bremen,Single parent,,,,,,,,,,,,
2008,Bremen,Couple with children,,,,,,,,,,,,
2008,North Rhine-Westphalia,Single-person household,354,75.22086389419813,73.32127625849887,77.1204515298974,50.0,67.0,98.93320870146916,20.0,172.33302175367288,67.0,62.0,73.0
2008,North Rhine-Westphalia,Couple without children,322,92.27107063884459,89.7537279588709,94.78841331881829,60.0,80.0,111.0,23.0,187.5,80.0,71.0,85.0
2008,North Rhine-Westphalia,Single parent,98,88.9394090101507,84.6199624359155,93.2588555843859,60.0,70.0,100.0,25.0,160.0,70.0,50.0,75.0
2008,North Rhine-Westphalia,Couple with children,279,108.60297304242486,105.58941181437979,111.61653427046994,70.0,100.0,128.0999261234807,28.0,215.24981530870178,100.0,100.0,110.0
2008,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2008,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2008,Hesse,Single-person household,111,70.3668510639573,67.07852064821344,73.65518147970116,44.0,60.615931969272495,90.0,20.0,159.0,61.0,52.0,68.05
2008,Hesse,Couple without children,104,106.99693926580998,98.95782668422444,115.03605184739553,60.0,100.0,130.0,20.0,235.0,100.0,98.0,126.0
2008,Hesse,Single parent,,,,,,,,,,,,
2008,Hesse,Couple with children,78,106.0407978056684,100.37784624399188,111.70374936734493,71.31530479824528,90.11495049007436,120.0,40.0,193.02704280263208,90.0,80.0,100.0
2008,Hesse,Multi-generational household,,,,,,,,,,,,
2008,Hesse,Other Combinations,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Single-person household,91,79.9345944937556,76.14451916260519,83.724669824906,50.98590648764919,75.0,100.0,10.0,173.5211402685262,75.0,65.0,81.05
2008,"Rhineland-Palatinate, Saarland",Couple without children,50,97.39440987581166,91.44807270620038,103.34074704542294,68.3202992938277,90.0,120.0,33.0,197.51955105925845,90.0,80.0,100.0
2008,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Couple with children,54,98.00315005045465,92.75727923759989,103.24902086330941,77.13053429517731,90.93214998615437,107.17603593042745,36.0,152.24428838330266,92.0,84.0,104.0
2008,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
