"plh0039","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2017","kein Migrationshintergrund","3","","","",""
"Grosse Sorgen","2017","kein Migrationshintergrund","4","","","",""
"Grosse Sorgen","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2017","direkter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2017","direkter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2017","direkter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2017","indirekter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2017","indirekter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2017","indirekter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","2","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","3","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","4","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2017","direkter Migrationshintergrund","2","","","",""
"Einige Sorgen","2017","direkter Migrationshintergrund","3","","","",""
"Einige Sorgen","2017","direkter Migrationshintergrund","4","","","",""
"Einige Sorgen","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2017","indirekter Migrationshintergrund","2","","","",""
"Einige Sorgen","2017","indirekter Migrationshintergrund","3","","","",""
"Einige Sorgen","2017","indirekter Migrationshintergrund","4","","","",""
"Einige Sorgen","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","2","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","3","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","4","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2017","direkter Migrationshintergrund","2","","","",""
"Keine Sorgen","2017","direkter Migrationshintergrund","3","","","",""
"Keine Sorgen","2017","direkter Migrationshintergrund","4","","","",""
"Keine Sorgen","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2017","indirekter Migrationshintergrund","2","","","",""
"Keine Sorgen","2017","indirekter Migrationshintergrund","3","","","",""
"Keine Sorgen","2017","indirekter Migrationshintergrund","4","","","",""
"Keine Sorgen","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","633","0.41221837426682","0.38761000510514","0.4368267434285"
"Grosse Sorgen","2018","kein Migrationshintergrund","2","949","0.43169232274261","0.411276037068972","0.452108608416248"
"Grosse Sorgen","2018","kein Migrationshintergrund","3","1295","0.460948551202586","0.443179249821694","0.478717852583479"
"Grosse Sorgen","2018","kein Migrationshintergrund","4","2177","0.443700933360959","0.430336791866509","0.457065074855409"
"Grosse Sorgen","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2521","0.360966934986168","0.349959257915966","0.371974612056371"
"Grosse Sorgen","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","472","0.480423393294984","0.449285673005802","0.511561113584165"
"Grosse Sorgen","2018","direkter Migrationshintergrund","2","401","0.493853522438166","0.459962697544939","0.527744347331392"
"Grosse Sorgen","2018","direkter Migrationshintergrund","3","378","0.481292073857846","0.447563335175518","0.515020812540173"
"Grosse Sorgen","2018","direkter Migrationshintergrund","4","392","0.426086102905334","0.393524686707417","0.458647519103251"
"Grosse Sorgen","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","283","0.37094089883961","0.338312923131913","0.403568874547307"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","110","0.282936464081441","0.232876425895388","0.332996502267494"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","2","123","0.357325314587715","0.302825207509989","0.411825421665441"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","3","114","0.327846173875472","0.274095529108453","0.381596818642492"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","4","140","0.347633542957392","0.300309707137007","0.394957378777777"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","139","0.315752811806859","0.271086350208951","0.360419273404767"
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","653","0.431824990722617","0.407061828237967","0.456588153207268"
"Einige Sorgen","2018","kein Migrationshintergrund","2","984","0.425798974403267","0.40541766427923","0.446180284527303"
"Einige Sorgen","2018","kein Migrationshintergrund","3","1358","0.426466340428657","0.408836399684857","0.444096281172457"
"Einige Sorgen","2018","kein Migrationshintergrund","4","2501","0.449851854357288","0.43646999957752","0.463233709137057"
"Einige Sorgen","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3795","0.503062666391935","0.491603258948734","0.514522073835137"
"Einige Sorgen","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","366","0.371036050260052","0.340928815000186","0.401143285519918"
"Einige Sorgen","2018","direkter Migrationshintergrund","2","345","0.415081138642717","0.381680154369835","0.448482122915599"
"Einige Sorgen","2018","direkter Migrationshintergrund","3","353","0.408012206922558","0.374835959768033","0.441188454077082"
"Einige Sorgen","2018","direkter Migrationshintergrund","4","377","0.453316275782787","0.420536954398051","0.486095597167524"
"Einige Sorgen","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","417","0.478234272576742","0.444493877163172","0.511974667990312"
"Einige Sorgen","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","146","0.538992133373258","0.483591685211562","0.594392581534953"
"Einige Sorgen","2018","indirekter Migrationshintergrund","2","139","0.527880206451572","0.471104354524647","0.584656058378496"
"Einige Sorgen","2018","indirekter Migrationshintergrund","3","135","0.473681337408766","0.416509545687458","0.530853129130074"
"Einige Sorgen","2018","indirekter Migrationshintergrund","4","178","0.434474223878797","0.385215687824471","0.483732759933124"
"Einige Sorgen","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","203","0.512007473568639","0.463973760301313","0.560041186835965"
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","251","0.155956635010562","0.137818381588392","0.174094888432732"
"Keine Sorgen","2018","kein Migrationshintergrund","2","328","0.142508702854124","0.12809971869616","0.156917687012087"
"Keine Sorgen","2018","kein Migrationshintergrund","3","370","0.112585108368757","0.101317471331504","0.12385274540601"
"Keine Sorgen","2018","kein Migrationshintergrund","4","631","0.106447212281753","0.0981512077324549","0.114743216831051"
"Keine Sorgen","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","997","0.135970398621896","0.128114664062903","0.14382613318089"
"Keine Sorgen","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","151","0.148540556444965","0.126376234400482","0.170704878489447"
"Keine Sorgen","2018","direkter Migrationshintergrund","2","90","0.091065338919117","0.071562948832961","0.110567729005273"
"Keine Sorgen","2018","direkter Migrationshintergrund","3","112","0.110695719219597","0.0895157703031642","0.13187566813603"
"Keine Sorgen","2018","direkter Migrationshintergrund","4","117","0.120597621311879","0.0991541831898482","0.142041059433909"
"Keine Sorgen","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","142","0.150824828583648","0.12665202020982","0.174997636957477"
"Keine Sorgen","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","55","0.178071402545301","0.135552501435482","0.220590303655119"
"Keine Sorgen","2018","indirekter Migrationshintergrund","2","35","0.114794478960714","0.0785407716733057","0.151048186248121"
"Keine Sorgen","2018","indirekter Migrationshintergrund","3","44","0.198472488715761","0.152803262288096","0.244141715143427"
"Keine Sorgen","2018","indirekter Migrationshintergrund","4","71","0.21789223316381","0.176869228659749","0.258915237667872"
"Keine Sorgen","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","74","0.172239714624502","0.135955279428496","0.208524149820509"
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
