"plh0039","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Grosse Sorgen","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2017","Hauptschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2017","Realschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2017","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2017","AkademikerIn","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","Hauptschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2017","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","Hauptschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2017","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2018","(noch) kein Abschluss","kein Migrationshintergrund","147","0.412512925006803","0.365092454480078","0.459933395533529"
"Grosse Sorgen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","168","0.570771200950291","0.519063859147428","0.622478542753155"
"Grosse Sorgen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","48","0.379674573776875","0.294255905395776","0.465093242157974"
"Grosse Sorgen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2018","Hauptschule","kein Migrationshintergrund","2524","0.529695411432786","0.515785519740868","0.543605303124705"
"Grosse Sorgen","2018","Hauptschule","direkter Migrationshintergrund","707","0.487688818236948","0.46184491992752","0.513532716546376"
"Grosse Sorgen","2018","Hauptschule","indirekter Migrationshintergrund","180","0.455401160037485","0.405591004131827","0.505211315943144"
"Grosse Sorgen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2018","Realschule","kein Migrationshintergrund","2628","0.461762713584578","0.449070804621606","0.47445462254755"
"Grosse Sorgen","2018","Realschule","direkter Migrationshintergrund","141","0.508175007117048","0.452251956866798","0.564098057367297"
"Grosse Sorgen","2018","Realschule","indirekter Migrationshintergrund","185","0.411206207694633","0.363693374805267","0.458719040583998"
"Grosse Sorgen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2018","(Fach-)Abitur","kein Migrationshintergrund","780","0.301870279441152","0.284395107035974","0.31934545184633"
"Grosse Sorgen","2018","(Fach-)Abitur","direkter Migrationshintergrund","454","0.432637741510763","0.402082914667356","0.46319256835417"
"Grosse Sorgen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","105","0.220613381306735","0.177659839930792","0.263566922682678"
"Grosse Sorgen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2018","AkademikerIn","kein Migrationshintergrund","1311","0.26863248266931","0.256249525146785","0.281015440191835"
"Grosse Sorgen","2018","AkademikerIn","direkter Migrationshintergrund","395","0.353248991223343","0.325539152483715","0.380958829962972"
"Grosse Sorgen","2018","AkademikerIn","indirekter Migrationshintergrund","60","0.172668494649537","0.128238933260186","0.217098056038887"
"Grosse Sorgen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2018","(noch) kein Abschluss","kein Migrationshintergrund","182","0.374049265162109","0.327438911285611","0.420659619038606"
"Einige Sorgen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","130","0.291505326296279","0.244029962500385","0.338980690092173"
"Einige Sorgen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","54","0.425994903497159","0.338959223984212","0.513030583010107"
"Einige Sorgen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2018","Hauptschule","kein Migrationshintergrund","1927","0.380402475517757","0.366872483536053","0.393932467499462"
"Einige Sorgen","2018","Hauptschule","direkter Migrationshintergrund","560","0.415862932780524","0.390379836452849","0.441346029108199"
"Einige Sorgen","2018","Hauptschule","indirekter Migrationshintergrund","143","0.374454949781342","0.32604757143512","0.422862328127564"
"Einige Sorgen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2018","Realschule","kein Migrationshintergrund","2668","0.436510697731911","0.423884548707521","0.449136846756301"
"Einige Sorgen","2018","Realschule","direkter Migrationshintergrund","128","0.401033538533825","0.346209565774557","0.455857511293092"
"Einige Sorgen","2018","Realschule","indirekter Migrationshintergrund","182","0.462321532332101","0.41417856378798","0.510464500876222"
"Einige Sorgen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2018","(Fach-)Abitur","kein Migrationshintergrund","1444","0.539316788321469","0.520342460926788","0.55829111571615"
"Einige Sorgen","2018","(Fach-)Abitur","direkter Migrationshintergrund","424","0.436349665527767","0.405764586122364","0.46693474493317"
"Einige Sorgen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","191","0.594547580216688","0.543688343982216","0.645406816451161"
"Einige Sorgen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2018","AkademikerIn","kein Migrationshintergrund","2786","0.55727532186553","0.543398850064534","0.571151793666526"
"Einige Sorgen","2018","AkademikerIn","direkter Migrationshintergrund","551","0.476731176324909","0.447776135409769","0.505686217240049"
"Einige Sorgen","2018","AkademikerIn","indirekter Migrationshintergrund","161","0.601284732321552","0.543727856252246","0.658841608390858"
"Einige Sorgen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","kein Migrationshintergrund","85","0.213437809831088","0.173969354354409","0.252906265307767"
"Keine Sorgen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.13772347275343","0.101723346503874","0.173723599002986"
"Keine Sorgen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2018","Hauptschule","kein Migrationshintergrund","495","0.0899021130494564","0.0819304297294972","0.0978737963694156"
"Keine Sorgen","2018","Hauptschule","direkter Migrationshintergrund","170","0.0964482489825282","0.081185126244409","0.111711371720647"
"Keine Sorgen","2018","Hauptschule","indirekter Migrationshintergrund","61","0.170143890181173","0.132560837225341","0.207726943137004"
"Keine Sorgen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2018","Realschule","kein Migrationshintergrund","631","0.101726588683511","0.0940308176081319","0.10942235975889"
"Keine Sorgen","2018","Realschule","direkter Migrationshintergrund","38","0.0907914543491277","0.05865239628521","0.122930512413045"
"Keine Sorgen","2018","Realschule","indirekter Migrationshintergrund","45","0.126472259973267","0.0943774008929399","0.158567119053593"
"Keine Sorgen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2018","(Fach-)Abitur","kein Migrationshintergrund","427","0.158812932237379","0.144899558441654","0.172726306033104"
"Keine Sorgen","2018","(Fach-)Abitur","direkter Migrationshintergrund","132","0.131012592961469","0.110203619005222","0.151821566917716"
"Keine Sorgen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","62","0.184839038476577","0.14462986791856","0.225048209034594"
"Keine Sorgen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2018","AkademikerIn","kein Migrationshintergrund","825","0.17409219546516","0.163498860075473","0.184685530854847"
"Keine Sorgen","2018","AkademikerIn","direkter Migrationshintergrund","197","0.170019832451748","0.148242302222674","0.191797362680822"
"Keine Sorgen","2018","AkademikerIn","indirekter Migrationshintergrund","57","0.226046773028911","0.176878811112741","0.275214734945081"
"Keine Sorgen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
