year,bula_h,pgisced97,profdev,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Bavaria,Primary Level,No,0.98936,75,75,0.96599,1.01274
2022,Bavaria,Lower Secondary Level,No,0.97175,282,282,0.95237,0.99112
2022,Bavaria,Upper Secondary Level,No,0.97930,1567,1567,0.97225,0.98635
2022,Bavaria,Post-secondary Non-tertiary Level,No,0.97214,265,265,0.95229,0.99199
2022,Bavaria,First Stage of Tertiary Education,No,0.98092,244,244,0.96373,0.99812
2022,Bavaria,Second Stage of Tertiary Education,Yes,0.01307,36,1404,0.00712,0.01901
2022,Bavaria,Second Stage of Tertiary Education,No,0.98458,1368,1404,0.97813,0.99103
2022,Berlin,Primary Level,No,0.98182,40,40,0.93989,1.02375
2022,Berlin,Lower Secondary Level,No,0.97735,65,65,0.94091,1.01380
2022,Berlin,Upper Secondary Level,No,0.97377,343,343,0.95684,0.99071
2022,Berlin,Post-secondary Non-tertiary Level,No,0.99896,96,96,0.99248,1.00544
2022,Berlin,First Stage of Tertiary Education,No,0.99861,39,39,0.98677,1.01045
2022,Berlin,Second Stage of Tertiary Education,No,0.98157,737,737,0.97185,0.99128
2022,Brandenburg,Upper Secondary Level,No,0.99224,368,368,0.98326,1.00122
2022,Brandenburg,Post-secondary Non-tertiary Level,No,0.92568,81,81,0.86821,0.98316
2022,Brandenburg,First Stage of Tertiary Education,No,0.98227,57,57,0.94770,1.01683
2022,Brandenburg,Second Stage of Tertiary Education,No,0.99578,288,288,0.98828,1.00328
2022,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.97778,52,52,0.93732,1.01823
2022,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.99118,210,210,0.97850,1.00386
2022,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,No,0.99533,32,32,0.97135,1.01932
2022,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.99919,152,152,0.99466,1.00372
2022,Saxony,Lower Secondary Level,No,0.90565,104,104,0.84919,0.96210
2022,Saxony,Upper Secondary Level,No,0.97848,651,651,0.96733,0.98964
2022,Saxony,Post-secondary Non-tertiary Level,No,0.99656,106,106,0.98536,1.00776
2022,Saxony,First Stage of Tertiary Education,No,0.93237,108,108,0.88480,0.97995
2022,Saxony,Second Stage of Tertiary Education,No,0.98861,483,483,0.97914,0.99808
2022,Saxony-Anhalt,Lower Secondary Level,No,0.96514,64,64,0.91985,1.01043
2022,Saxony-Anhalt,Upper Secondary Level,No,0.98391,370,370,0.97107,0.99675
2022,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.93237,55,55,0.86539,0.99935
2022,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.97204,235,235,0.95092,0.99316
2022,Thuringa,Lower Secondary Level,No,0.87804,47,47,0.78347,0.97261
2022,Thuringa,Upper Secondary Level,No,0.99808,355,355,0.99351,1.00264
2022,Thuringa,Second Stage of Tertiary Education,No,0.98944,234,234,0.97632,1.00257
