year,quintil_oecd,regtyp,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,1st Quintile,Rural regions,Yes,0.49259,784,1154,0.46373,0.52145
2022,1st Quintile,Rural regions,No,0.18317,370,1154,0.16085,0.20550
2022,2nd Quintile,Urban regions,Yes,0.43824,1163,1763,0.41508,0.46141
2022,2nd Quintile,Urban regions,No,0.25182,600,1763,0.23155,0.27208
2022,2nd Quintile,Rural regions,Yes,0.49947,741,1083,0.46967,0.52926
2022,2nd Quintile,Rural regions,No,0.20912,342,1083,0.18489,0.23335
2022,3rd Quintile,Urban regions,Yes,0.50240,1159,1648,0.47825,0.52655
2022,3rd Quintile,Urban regions,No,0.18960,489,1648,0.17067,0.20853
2022,3rd Quintile,Rural regions,Yes,0.46701,615,902,0.43443,0.49959
2022,3rd Quintile,Rural regions,No,0.22349,287,902,0.19629,0.25069
2022,4th Quintile,Urban regions,Yes,0.46674,1249,1773,0.44351,0.48997
2022,4th Quintile,Urban regions,No,0.22353,524,1773,0.20414,0.24293
2022,4th Quintile,Rural regions,Yes,0.43806,623,893,0.40550,0.47062
2022,4th Quintile,Rural regions,No,0.23077,270,893,0.20312,0.25842
2022,5th Quintile,Urban regions,Yes,0.45890,1660,2458,0.43920,0.47860
2022,5th Quintile,Urban regions,No,0.23880,798,2458,0.22194,0.25566
2022,5th Quintile,Rural regions,Yes,0.44784,571,865,0.41468,0.48100
2022,5th Quintile,Rural regions,No,0.24269,294,865,0.21410,0.27128
