year,pgisced97,regtyp,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,Rural regions,Yes,0.65049,69,114,0.56258,0.73841
2009,No answer / don't know,Rural regions,No,0.34951,45,114,0.26159,0.43742
2009,Pre-primary Level,Urban regions,Yes,0.65187,141,217,0.58834,0.71540
2009,Pre-primary Level,Urban regions,No,0.34813,76,217,0.28460,0.41166
2009,Pre-primary Level,Rural regions,Yes,0.58904,60,94,0.48904,0.68904
2009,Pre-primary Level,Rural regions,No,0.41096,34,94,0.31096,0.51096
2009,Primary Level,Urban regions,Yes,0.59547,79,123,0.50838,0.68256
2009,Primary Level,Urban regions,No,0.40453,44,123,0.31744,0.49162
2009,Lower Secondary Level,Urban regions,Yes,0.72326,861,1187,0.69780,0.74872
2009,Lower Secondary Level,Urban regions,No,0.27674,326,1187,0.25128,0.30220
2009,Lower Secondary Level,Rural regions,Yes,0.73043,443,591,0.69462,0.76623
2009,Lower Secondary Level,Rural regions,No,0.26957,148,591,0.23377,0.30538
2009,Upper Secondary Level,Urban regions,Yes,0.72140,4085,5581,0.70963,0.73316
2009,Upper Secondary Level,Urban regions,No,0.27860,1496,5581,0.26684,0.29037
2009,Upper Secondary Level,Rural regions,Yes,0.69288,2446,3439,0.67746,0.70830
2009,Upper Secondary Level,Rural regions,No,0.30712,993,3439,0.29170,0.32254
2009,Post-secondary Non-tertiary Level,Urban regions,Yes,0.69751,510,734,0.66426,0.73077
2009,Post-secondary Non-tertiary Level,Urban regions,No,0.30249,224,734,0.26923,0.33574
2009,Post-secondary Non-tertiary Level,Rural regions,Yes,0.71648,189,259,0.66149,0.77148
2009,Post-secondary Non-tertiary Level,Rural regions,No,0.28352,70,259,0.22852,0.33851
2009,First Stage of Tertiary Education,Urban regions,Yes,0.73930,599,805,0.70896,0.76965
2009,First Stage of Tertiary Education,Urban regions,No,0.26070,206,805,0.23035,0.29104
2009,First Stage of Tertiary Education,Rural regions,Yes,0.74952,382,519,0.71221,0.78684
2009,First Stage of Tertiary Education,Rural regions,No,0.25048,137,519,0.21316,0.28779
2009,Second Stage of Tertiary Education,Urban regions,Yes,0.73551,2083,2817,0.71922,0.75180
2009,Second Stage of Tertiary Education,Urban regions,No,0.26449,734,2817,0.24820,0.28078
2009,Second Stage of Tertiary Education,Rural regions,Yes,0.72742,914,1204,0.70225,0.75258
2009,Second Stage of Tertiary Education,Rural regions,No,0.27258,290,1204,0.24742,0.29775
2010,No answer / don't know,Urban regions,Yes,0.44550,122,212,0.37844,0.51257
2010,No answer / don't know,Urban regions,No,0.55450,90,212,0.48743,0.62156
2010,No answer / don't know,Rural regions,Yes,0.63839,61,96,0.54177,0.73501
2010,No answer / don't know,Rural regions,No,0.36161,35,96,0.26499,0.45823
2010,Pre-primary Level,Urban regions,Yes,0.55186,162,284,0.49392,0.60980
2010,Pre-primary Level,Urban regions,No,0.44814,122,284,0.39020,0.50608
2010,Pre-primary Level,Rural regions,Yes,0.58976,78,125,0.50318,0.67634
2010,Pre-primary Level,Rural regions,No,0.41024,47,125,0.32366,0.49682
2010,Primary Level,Urban regions,Yes,0.63469,151,251,0.57500,0.69438
2010,Primary Level,Urban regions,No,0.36531,100,251,0.30562,0.42500
2010,Primary Level,Rural regions,Yes,0.63098,60,91,0.53129,0.73067
2010,Primary Level,Rural regions,No,0.36902,31,91,0.26933,0.46871
2010,Lower Secondary Level,Urban regions,Yes,0.72051,1104,1635,0.69876,0.74227
2010,Lower Secondary Level,Urban regions,No,0.27949,531,1635,0.25773,0.30124
2010,Lower Secondary Level,Rural regions,Yes,0.74697,565,788,0.71660,0.77735
2010,Lower Secondary Level,Rural regions,No,0.25303,223,788,0.22265,0.28340
2010,Upper Secondary Level,Urban regions,Yes,0.71758,4964,7077,0.70709,0.72807
2010,Upper Secondary Level,Urban regions,No,0.28242,2113,7077,0.27193,0.29291
2010,Upper Secondary Level,Rural regions,Yes,0.70862,3126,4599,0.69549,0.72176
2010,Upper Secondary Level,Rural regions,No,0.29138,1473,4599,0.27824,0.30451
2010,Post-secondary Non-tertiary Level,Urban regions,Yes,0.68750,826,1250,0.66180,0.71321
2010,Post-secondary Non-tertiary Level,Urban regions,No,0.31250,424,1250,0.28679,0.33820
2010,Post-secondary Non-tertiary Level,Rural regions,Yes,0.74400,309,453,0.70377,0.78424
2010,Post-secondary Non-tertiary Level,Rural regions,No,0.25600,144,453,0.21576,0.29623
2010,First Stage of Tertiary Education,Urban regions,Yes,0.73746,679,974,0.70982,0.76511
2010,First Stage of Tertiary Education,Urban regions,No,0.26254,295,974,0.23489,0.29018
2010,First Stage of Tertiary Education,Rural regions,Yes,0.72549,435,627,0.69053,0.76045
2010,First Stage of Tertiary Education,Rural regions,No,0.27451,192,627,0.23955,0.30947
2010,Second Stage of Tertiary Education,Urban regions,Yes,0.69272,2692,3896,0.67823,0.70721
2010,Second Stage of Tertiary Education,Urban regions,No,0.30728,1204,3896,0.29279,0.32177
2010,Second Stage of Tertiary Education,Rural regions,Yes,0.74607,1068,1460,0.72373,0.76840
2010,Second Stage of Tertiary Education,Rural regions,No,0.25393,392,1460,0.23160,0.27627
2011,No answer / don't know,Urban regions,Yes,0.58193,221,369,0.53154,0.63233
2011,No answer / don't know,Urban regions,No,0.41807,148,369,0.36767,0.46846
2011,No answer / don't know,Rural regions,Yes,0.65597,126,209,0.59141,0.72053
2011,No answer / don't know,Rural regions,No,0.34403,83,209,0.27947,0.40859
2011,Pre-primary Level,Urban regions,Yes,0.64856,226,341,0.59781,0.69931
2011,Pre-primary Level,Urban regions,No,0.35144,115,341,0.30069,0.40219
2011,Pre-primary Level,Rural regions,Yes,0.69432,85,132,0.61542,0.77321
2011,Pre-primary Level,Rural regions,No,0.30568,47,132,0.22679,0.38458
2011,Primary Level,Urban regions,Yes,0.69397,183,281,0.63999,0.74795
2011,Primary Level,Urban regions,No,0.30603,98,281,0.25205,0.36001
2011,Primary Level,Rural regions,Yes,0.76133,90,126,0.68660,0.83606
2011,Primary Level,Rural regions,No,0.23867,36,126,0.16394,0.31340
2011,Lower Secondary Level,Urban regions,Yes,0.74819,1369,1907,0.72871,0.76768
2011,Lower Secondary Level,Urban regions,No,0.25181,538,1907,0.23232,0.27129
2011,Lower Secondary Level,Rural regions,Yes,0.75562,729,1035,0.72942,0.78181
2011,Lower Secondary Level,Rural regions,No,0.24438,306,1035,0.21819,0.27058
2011,Upper Secondary Level,Urban regions,Yes,0.71387,5923,8275,0.70414,0.72361
2011,Upper Secondary Level,Urban regions,No,0.28613,2352,8275,0.27639,0.29586
2011,Upper Secondary Level,Rural regions,Yes,0.72235,3871,5596,0.71061,0.73408
2011,Upper Secondary Level,Rural regions,No,0.27765,1725,5596,0.26592,0.28939
2011,Post-secondary Non-tertiary Level,Urban regions,Yes,0.71220,1015,1451,0.68890,0.73550
2011,Post-secondary Non-tertiary Level,Urban regions,No,0.28780,436,1451,0.26450,0.31110
2011,Post-secondary Non-tertiary Level,Rural regions,Yes,0.70326,376,549,0.66501,0.74151
2011,Post-secondary Non-tertiary Level,Rural regions,No,0.29674,173,549,0.25849,0.33499
2011,First Stage of Tertiary Education,Urban regions,Yes,0.72399,780,1093,0.69748,0.75050
2011,First Stage of Tertiary Education,Urban regions,No,0.27601,313,1093,0.24950,0.30252
2011,First Stage of Tertiary Education,Rural regions,Yes,0.71045,525,749,0.67795,0.74295
2011,First Stage of Tertiary Education,Rural regions,No,0.28955,224,749,0.25705,0.32205
2011,Second Stage of Tertiary Education,Urban regions,Yes,0.71586,3189,4451,0.70260,0.72911
2011,Second Stage of Tertiary Education,Urban regions,No,0.28414,1262,4451,0.27089,0.29740
2011,Second Stage of Tertiary Education,Rural regions,Yes,0.76873,1282,1748,0.74895,0.78850
2011,Second Stage of Tertiary Education,Rural regions,No,0.23127,466,1748,0.21150,0.25105
2012,No answer / don't know,Urban regions,Yes,0.58030,164,270,0.52133,0.63928
2012,No answer / don't know,Urban regions,No,0.41970,106,270,0.36072,0.47867
2012,No answer / don't know,Rural regions,Yes,0.59476,99,145,0.51457,0.67495
2012,No answer / don't know,Rural regions,No,0.40524,46,145,0.32505,0.48543
2012,Pre-primary Level,Urban regions,Yes,0.63417,216,326,0.58181,0.68654
2012,Pre-primary Level,Urban regions,No,0.36583,110,326,0.31346,0.41819
2012,Pre-primary Level,Rural regions,Yes,0.64120,90,144,0.56259,0.71982
2012,Pre-primary Level,Rural regions,No,0.35880,54,144,0.28018,0.43741
2012,Primary Level,Urban regions,Yes,0.63677,159,258,0.57797,0.69557
2012,Primary Level,Urban regions,No,0.36323,99,258,0.30443,0.42203
2012,Primary Level,Rural regions,Yes,0.65636,92,127,0.57343,0.73929
2012,Primary Level,Rural regions,No,0.34364,35,127,0.26071,0.42657
2012,Lower Secondary Level,Urban regions,Yes,0.74955,1327,1837,0.72973,0.76937
2012,Lower Secondary Level,Urban regions,No,0.25045,510,1837,0.23063,0.27027
2012,Lower Secondary Level,Rural regions,Yes,0.73249,739,1052,0.70573,0.75925
2012,Lower Secondary Level,Rural regions,No,0.26751,313,1052,0.24075,0.29427
2012,Upper Secondary Level,Urban regions,Yes,0.71788,5738,7943,0.70798,0.72778
2012,Upper Secondary Level,Urban regions,No,0.28212,2205,7943,0.27222,0.29202
2012,Upper Secondary Level,Rural regions,Yes,0.71182,3836,5542,0.69989,0.72374
2012,Upper Secondary Level,Rural regions,No,0.28818,1706,5542,0.27626,0.30011
2012,Post-secondary Non-tertiary Level,Urban regions,Yes,0.71510,985,1406,0.69150,0.73871
2012,Post-secondary Non-tertiary Level,Urban regions,No,0.28490,421,1406,0.26129,0.30850
2012,Post-secondary Non-tertiary Level,Rural regions,Yes,0.67536,383,555,0.63637,0.71435
2012,Post-secondary Non-tertiary Level,Rural regions,No,0.32464,172,555,0.28565,0.36363
2012,First Stage of Tertiary Education,Urban regions,Yes,0.70484,756,1062,0.67740,0.73229
2012,First Stage of Tertiary Education,Urban regions,No,0.29516,306,1062,0.26771,0.32260
2012,First Stage of Tertiary Education,Rural regions,Yes,0.72522,534,739,0.69301,0.75743
2012,First Stage of Tertiary Education,Rural regions,No,0.27478,205,739,0.24257,0.30699
2012,Second Stage of Tertiary Education,Urban regions,Yes,0.72303,3109,4369,0.70976,0.73631
2012,Second Stage of Tertiary Education,Urban regions,No,0.27697,1260,4369,0.26369,0.29024
2012,Second Stage of Tertiary Education,Rural regions,Yes,0.72320,1269,1756,0.70226,0.74413
2012,Second Stage of Tertiary Education,Rural regions,No,0.27680,487,1756,0.25587,0.29774
2013,No answer / don't know,Urban regions,Yes,0.60588,199,309,0.55131,0.66046
2013,No answer / don't know,Urban regions,No,0.39412,110,309,0.33954,0.44869
2013,No answer / don't know,Rural regions,Yes,0.71220,105,154,0.64046,0.78394
2013,No answer / don't know,Rural regions,No,0.28780,49,154,0.21606,0.35954
2013,Pre-primary Level,Urban regions,Yes,0.79060,232,315,0.74559,0.83560
2013,Pre-primary Level,Urban regions,No,0.20940,83,315,0.16440,0.25441
2013,Pre-primary Level,Rural regions,Yes,0.68589,96,140,0.60872,0.76305
2013,Pre-primary Level,Rural regions,No,0.31411,44,140,0.23695,0.39128
2013,Primary Level,Urban regions,Yes,0.73567,149,210,0.67588,0.79545
2013,Primary Level,Urban regions,No,0.26433,61,210,0.20455,0.32412
2013,Primary Level,Rural regions,Yes,0.67593,85,120,0.59184,0.76002
2013,Primary Level,Rural regions,No,0.32407,35,120,0.23998,0.40816
2013,Lower Secondary Level,Urban regions,Yes,0.78705,1256,1682,0.76748,0.80662
2013,Lower Secondary Level,Urban regions,No,0.21295,426,1682,0.19338,0.23252
2013,Lower Secondary Level,Rural regions,Yes,0.73285,687,934,0.70446,0.76124
2013,Lower Secondary Level,Rural regions,No,0.26715,247,934,0.23876,0.29554
2013,Upper Secondary Level,Urban regions,Yes,0.76744,5432,7329,0.75776,0.77711
2013,Upper Secondary Level,Urban regions,No,0.23256,1897,7329,0.22289,0.24224
2013,Upper Secondary Level,Rural regions,Yes,0.73174,3710,5149,0.71964,0.74384
2013,Upper Secondary Level,Rural regions,No,0.26826,1439,5149,0.25616,0.28036
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.70837,899,1281,0.68347,0.73327
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.29163,382,1281,0.26673,0.31653
2013,Post-secondary Non-tertiary Level,Rural regions,Yes,0.67405,333,498,0.63284,0.71526
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.32595,165,498,0.28474,0.36716
2013,First Stage of Tertiary Education,Urban regions,Yes,0.72933,729,993,0.70168,0.75698
2013,First Stage of Tertiary Education,Urban regions,No,0.27067,264,993,0.24302,0.29832
2013,First Stage of Tertiary Education,Rural regions,Yes,0.74669,497,679,0.71396,0.77943
2013,First Stage of Tertiary Education,Rural regions,No,0.25331,182,679,0.22057,0.28604
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.73033,3015,4194,0.71690,0.74377
2013,Second Stage of Tertiary Education,Urban regions,No,0.26967,1179,4194,0.25623,0.28310
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.77114,1227,1658,0.75091,0.79136
2013,Second Stage of Tertiary Education,Rural regions,No,0.22886,431,1658,0.20864,0.24909
2014,No answer / don't know,Urban regions,Yes,0.64235,250,391,0.59478,0.68992
2014,No answer / don't know,Urban regions,No,0.35765,141,391,0.31008,0.40522
2014,No answer / don't know,Rural regions,Yes,0.65911,134,216,0.59575,0.72247
2014,No answer / don't know,Rural regions,No,0.34089,82,216,0.27753,0.40425
2014,Pre-primary Level,Urban regions,Yes,0.63287,181,295,0.57777,0.68797
2014,Pre-primary Level,Urban regions,No,0.36713,114,295,0.31203,0.42223
2014,Pre-primary Level,Rural regions,Yes,0.51272,89,150,0.43246,0.59298
2014,Pre-primary Level,Rural regions,No,0.48728,61,150,0.40702,0.56754
2014,Primary Level,Urban regions,Yes,0.76908,261,355,0.72517,0.81298
2014,Primary Level,Urban regions,No,0.23092,94,355,0.18702,0.27483
2014,Primary Level,Rural regions,Yes,0.64634,107,147,0.56879,0.72390
2014,Primary Level,Rural regions,No,0.35366,40,147,0.27610,0.43121
2014,Lower Secondary Level,Urban regions,Yes,0.73240,1431,2064,0.71330,0.75150
2014,Lower Secondary Level,Urban regions,No,0.26760,633,2064,0.24850,0.28670
2014,Lower Secondary Level,Rural regions,Yes,0.75263,743,1035,0.72633,0.77893
2014,Lower Secondary Level,Rural regions,No,0.24737,292,1035,0.22107,0.27367
2014,Upper Secondary Level,Urban regions,Yes,0.71579,5351,7562,0.70563,0.72596
2014,Upper Secondary Level,Urban regions,No,0.28421,2211,7562,0.27404,0.29437
2014,Upper Secondary Level,Rural regions,Yes,0.71885,3477,4931,0.70630,0.73140
2014,Upper Secondary Level,Rural regions,No,0.28115,1454,4931,0.26860,0.29370
2014,Post-secondary Non-tertiary Level,Urban regions,Yes,0.69037,1037,1474,0.66676,0.71398
2014,Post-secondary Non-tertiary Level,Urban regions,No,0.30963,437,1474,0.28602,0.33324
2014,Post-secondary Non-tertiary Level,Rural regions,Yes,0.71875,383,565,0.68164,0.75586
2014,Post-secondary Non-tertiary Level,Rural regions,No,0.28125,182,565,0.24414,0.31836
2014,First Stage of Tertiary Education,Urban regions,Yes,0.71081,671,949,0.68195,0.73968
2014,First Stage of Tertiary Education,Urban regions,No,0.28919,278,949,0.26032,0.31805
2014,First Stage of Tertiary Education,Rural regions,Yes,0.73425,461,640,0.70000,0.76850
2014,First Stage of Tertiary Education,Rural regions,No,0.26575,179,640,0.23150,0.30000
2014,Second Stage of Tertiary Education,Urban regions,Yes,0.72301,3169,4506,0.70994,0.73608
2014,Second Stage of Tertiary Education,Urban regions,No,0.27699,1337,4506,0.26392,0.29006
2014,Second Stage of Tertiary Education,Rural regions,Yes,0.71063,1210,1700,0.68906,0.73219
2014,Second Stage of Tertiary Education,Rural regions,No,0.28937,490,1700,0.26781,0.31094
2015,No answer / don't know,Urban regions,Yes,0.60782,243,397,0.55973,0.65590
2015,No answer / don't know,Urban regions,No,0.39218,154,397,0.34410,0.44027
2015,No answer / don't know,Rural regions,Yes,0.68259,142,216,0.62037,0.74481
2015,No answer / don't know,Rural regions,No,0.31741,74,216,0.25519,0.37963
2015,Pre-primary Level,Urban regions,Yes,0.70696,154,230,0.64801,0.76591
2015,Pre-primary Level,Urban regions,No,0.29304,76,230,0.23409,0.35199
2015,Pre-primary Level,Rural regions,Yes,0.72066,79,116,0.63865,0.80266
2015,Pre-primary Level,Rural regions,No,0.27934,37,116,0.19734,0.36135
2015,Primary Level,Urban regions,Yes,0.75747,199,277,0.70690,0.80804
2015,Primary Level,Urban regions,No,0.24253,78,277,0.19196,0.29310
2015,Primary Level,Rural regions,Yes,0.82145,101,101,0.74639,0.89651
2015,Lower Secondary Level,Urban regions,Yes,0.70794,1228,1753,0.68665,0.72923
2015,Lower Secondary Level,Urban regions,No,0.29206,525,1753,0.27077,0.31335
2015,Lower Secondary Level,Rural regions,Yes,0.70745,642,912,0.67791,0.73699
2015,Lower Secondary Level,Rural regions,No,0.29255,270,912,0.26301,0.32209
2015,Upper Secondary Level,Urban regions,Yes,0.72703,4951,6964,0.71656,0.73749
2015,Upper Secondary Level,Urban regions,No,0.27297,2013,6964,0.26251,0.28344
2015,Upper Secondary Level,Rural regions,Yes,0.73979,3309,4642,0.72717,0.75241
2015,Upper Secondary Level,Rural regions,No,0.26021,1333,4642,0.24759,0.27283
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.68612,974,1412,0.66190,0.71033
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.31388,438,1412,0.28967,0.33810
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.71768,365,537,0.67957,0.75579
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.28232,172,537,0.24421,0.32043
2015,First Stage of Tertiary Education,Urban regions,Yes,0.72915,641,905,0.70018,0.75812
2015,First Stage of Tertiary Education,Urban regions,No,0.27085,264,905,0.24188,0.29982
2015,First Stage of Tertiary Education,Rural regions,Yes,0.71449,414,609,0.67859,0.75040
2015,First Stage of Tertiary Education,Rural regions,No,0.28551,195,609,0.24960,0.32141
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.72379,2980,4212,0.71028,0.73729
2015,Second Stage of Tertiary Education,Urban regions,No,0.27621,1232,4212,0.26271,0.28972
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.72156,1184,1647,0.69991,0.74322
2015,Second Stage of Tertiary Education,Rural regions,No,0.27844,463,1647,0.25678,0.30009
2016,No answer / don't know,Urban regions,Yes,0.63188,239,391,0.58402,0.67975
2016,No answer / don't know,Urban regions,No,0.36812,152,391,0.32025,0.41598
2016,No answer / don't know,Rural regions,Yes,0.65848,122,199,0.59242,0.72453
2016,No answer / don't know,Rural regions,No,0.34152,77,199,0.27547,0.40758
2016,Pre-primary Level,Urban regions,Yes,0.67364,156,239,0.61407,0.73321
2016,Pre-primary Level,Urban regions,No,0.32636,83,239,0.26679,0.38593
2016,Pre-primary Level,Rural regions,Yes,0.46811,58,92,0.36559,0.57063
2016,Pre-primary Level,Rural regions,No,0.53189,34,92,0.42937,0.63441
2016,Primary Level,Urban regions,Yes,0.68071,188,275,0.62551,0.73592
2016,Primary Level,Urban regions,No,0.31929,87,275,0.26408,0.37449
2016,Primary Level,Rural regions,Yes,0.73041,84,121,0.65102,0.80981
2016,Primary Level,Rural regions,No,0.26959,37,121,0.19019,0.34898
2016,Lower Secondary Level,Urban regions,Yes,0.71807,1160,1659,0.69641,0.73973
2016,Lower Secondary Level,Urban regions,No,0.28193,499,1659,0.26027,0.30359
2016,Lower Secondary Level,Rural regions,Yes,0.69859,619,891,0.66844,0.72873
2016,Lower Secondary Level,Rural regions,No,0.30141,272,891,0.27127,0.33156
2016,Upper Secondary Level,Urban regions,Yes,0.71843,4592,6548,0.70754,0.72933
2016,Upper Secondary Level,Urban regions,No,0.28157,1956,6548,0.27067,0.29246
2016,Upper Secondary Level,Rural regions,Yes,0.71669,3045,4375,0.70333,0.73004
2016,Upper Secondary Level,Rural regions,No,0.28331,1330,4375,0.26996,0.29667
2016,Post-secondary Non-tertiary Level,Urban regions,Yes,0.67234,995,1469,0.64833,0.69635
2016,Post-secondary Non-tertiary Level,Urban regions,No,0.32766,474,1469,0.30365,0.35167
2016,Post-secondary Non-tertiary Level,Rural regions,Yes,0.70360,368,542,0.66511,0.74208
2016,Post-secondary Non-tertiary Level,Rural regions,No,0.29640,174,542,0.25792,0.33489
2016,First Stage of Tertiary Education,Urban regions,Yes,0.69805,585,826,0.66672,0.72938
2016,First Stage of Tertiary Education,Urban regions,No,0.30195,241,826,0.27062,0.33328
2016,First Stage of Tertiary Education,Rural regions,Yes,0.72883,403,566,0.69217,0.76549
2016,First Stage of Tertiary Education,Rural regions,No,0.27117,163,566,0.23451,0.30783
2016,Second Stage of Tertiary Education,Urban regions,Yes,0.72898,2969,4222,0.71557,0.74239
2016,Second Stage of Tertiary Education,Urban regions,No,0.27102,1253,4222,0.25761,0.28443
2016,Second Stage of Tertiary Education,Rural regions,Yes,0.69693,1148,1640,0.67468,0.71918
2016,Second Stage of Tertiary Education,Rural regions,No,0.30307,492,1640,0.28082,0.32532
2017,No answer / don't know,Urban regions,Yes,0.69606,274,401,0.65098,0.74113
2017,No answer / don't know,Urban regions,No,0.30394,127,401,0.25887,0.34902
2017,No answer / don't know,Rural regions,Yes,0.66920,129,204,0.60448,0.73393
2017,No answer / don't know,Rural regions,No,0.33080,75,204,0.26607,0.39552
2017,Pre-primary Level,Urban regions,Yes,0.75095,197,281,0.70030,0.80161
2017,Pre-primary Level,Urban regions,No,0.24905,84,281,0.19839,0.29970
2017,Pre-primary Level,Rural regions,Yes,0.64803,80,116,0.56074,0.73531
2017,Pre-primary Level,Rural regions,No,0.35197,36,116,0.26469,0.43926
2017,Primary Level,Urban regions,Yes,0.75540,231,313,0.70771,0.80310
2017,Primary Level,Urban regions,No,0.24460,82,313,0.19690,0.29229
2017,Primary Level,Rural regions,Yes,0.64249,88,128,0.55914,0.72585
2017,Primary Level,Rural regions,No,0.35751,40,128,0.27415,0.44086
2017,Lower Secondary Level,Urban regions,Yes,0.73474,1262,1724,0.71390,0.75559
2017,Lower Secondary Level,Urban regions,No,0.26526,462,1724,0.24441,0.28610
2017,Lower Secondary Level,Rural regions,Yes,0.75228,701,993,0.72542,0.77915
2017,Lower Secondary Level,Rural regions,No,0.24772,292,993,0.22085,0.27458
2017,Upper Secondary Level,Urban regions,Yes,0.73366,5155,7174,0.72343,0.74389
2017,Upper Secondary Level,Urban regions,No,0.26634,2019,7174,0.25611,0.27657
2017,Upper Secondary Level,Rural regions,Yes,0.74380,3479,4806,0.73146,0.75615
2017,Upper Secondary Level,Rural regions,No,0.25620,1327,4806,0.24385,0.26854
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.71270,1093,1578,0.69037,0.73504
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.28730,485,1578,0.26496,0.30963
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.73038,439,617,0.69533,0.76542
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.26962,178,617,0.23458,0.30467
2017,First Stage of Tertiary Education,Urban regions,Yes,0.72437,650,892,0.69503,0.75371
2017,First Stage of Tertiary Education,Urban regions,No,0.27563,242,892,0.24629,0.30497
2017,First Stage of Tertiary Education,Rural regions,Yes,0.74487,451,633,0.71089,0.77886
2017,First Stage of Tertiary Education,Rural regions,No,0.25513,182,633,0.22114,0.28911
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.72447,3361,4676,0.71166,0.73727
2017,Second Stage of Tertiary Education,Urban regions,No,0.27553,1315,4676,0.26273,0.28834
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.74023,1333,1808,0.72001,0.76045
2017,Second Stage of Tertiary Education,Rural regions,No,0.25977,475,1808,0.23955,0.27999
2018,No answer / don't know,Urban regions,Yes,0.63444,272,434,0.58908,0.67980
2018,No answer / don't know,Urban regions,No,0.36556,162,434,0.32020,0.41092
2018,No answer / don't know,Rural regions,Yes,0.55351,121,194,0.48337,0.62364
2018,No answer / don't know,Rural regions,No,0.44649,73,194,0.37636,0.51663
2018,Pre-primary Level,Urban regions,Yes,0.70921,165,250,0.65280,0.76562
2018,Pre-primary Level,Urban regions,No,0.29079,85,250,0.23438,0.34720
2018,Pre-primary Level,Rural regions,Yes,0.51527,47,84,0.40775,0.62279
2018,Pre-primary Level,Rural regions,No,0.48473,37,84,0.37721,0.59225
2018,Primary Level,Urban regions,Yes,0.71093,244,346,0.66309,0.75876
2018,Primary Level,Urban regions,No,0.28907,102,346,0.24124,0.33691
2018,Primary Level,Rural regions,Yes,0.79763,92,133,0.72909,0.86617
2018,Primary Level,Rural regions,No,0.20237,41,133,0.13383,0.27091
2018,Lower Secondary Level,Urban regions,Yes,0.71596,1201,1712,0.69459,0.73733
2018,Lower Secondary Level,Urban regions,No,0.28404,511,1712,0.26267,0.30541
2018,Lower Secondary Level,Rural regions,Yes,0.69787,675,973,0.66900,0.72673
2018,Lower Secondary Level,Rural regions,No,0.30213,298,973,0.27327,0.33100
2018,Upper Secondary Level,Urban regions,Yes,0.72809,4998,6912,0.71760,0.73858
2018,Upper Secondary Level,Urban regions,No,0.27191,1914,6912,0.26142,0.28240
2018,Upper Secondary Level,Rural regions,Yes,0.74025,3325,4578,0.72754,0.75295
2018,Upper Secondary Level,Rural regions,No,0.25975,1253,4578,0.24705,0.27246
2018,Post-secondary Non-tertiary Level,Urban regions,Yes,0.71269,1075,1512,0.68987,0.73551
2018,Post-secondary Non-tertiary Level,Urban regions,No,0.28731,437,1512,0.26449,0.31013
2018,Post-secondary Non-tertiary Level,Rural regions,Yes,0.69042,417,609,0.65367,0.72717
2018,Post-secondary Non-tertiary Level,Rural regions,No,0.30958,192,609,0.27283,0.34633
2018,First Stage of Tertiary Education,Urban regions,Yes,0.69459,621,837,0.66337,0.72581
2018,First Stage of Tertiary Education,Urban regions,No,0.30541,216,837,0.27419,0.33663
2018,First Stage of Tertiary Education,Rural regions,Yes,0.74023,437,602,0.70517,0.77529
2018,First Stage of Tertiary Education,Rural regions,No,0.25977,165,602,0.22471,0.29483
2018,Second Stage of Tertiary Education,Urban regions,Yes,0.73596,3320,4586,0.72320,0.74872
2018,Second Stage of Tertiary Education,Urban regions,No,0.26404,1266,4586,0.25128,0.27680
2018,Second Stage of Tertiary Education,Rural regions,Yes,0.74324,1281,1742,0.72271,0.76376
2018,Second Stage of Tertiary Education,Rural regions,No,0.25676,461,1742,0.23624,0.27729
2019,No answer / don't know,Urban regions,Yes,0.63533,240,382,0.58700,0.68366
2019,No answer / don't know,Urban regions,No,0.36467,142,382,0.31634,0.41300
2019,No answer / don't know,Rural regions,Yes,0.75232,105,182,0.68943,0.81521
2019,No answer / don't know,Rural regions,No,0.24768,77,182,0.18479,0.31057
2019,Pre-primary Level,Urban regions,Yes,0.77180,164,245,0.71914,0.82446
2019,Pre-primary Level,Urban regions,No,0.22820,81,245,0.17554,0.28086
2019,Pre-primary Level,Rural regions,Yes,0.52774,51,85,0.42098,0.63450
2019,Pre-primary Level,Rural regions,No,0.47226,34,85,0.36550,0.57902
2019,Primary Level,Urban regions,Yes,0.74878,198,275,0.69742,0.80013
2019,Primary Level,Urban regions,No,0.25122,77,275,0.19987,0.30258
2019,Primary Level,Rural regions,Yes,0.88380,85,85,0.81526,0.95233
2019,Lower Secondary Level,Urban regions,Yes,0.74261,1063,1472,0.72027,0.76495
2019,Lower Secondary Level,Urban regions,No,0.25739,409,1472,0.23505,0.27973
2019,Lower Secondary Level,Rural regions,Yes,0.72148,634,907,0.69229,0.75067
