year,age_gr,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,66 and older,Second Stage of Tertiary Education,Yes,0.86842,360,413,0.83578,0.90106
2000,66 and older,Second Stage of Tertiary Education,No,0.12090,53,413,0.08942,0.15238
2001,17-29 y.,Pre-primary Level,Yes,0.54739,306,537,0.50525,0.58953
2001,17-29 y.,Pre-primary Level,No,0.44901,231,537,0.40690,0.49112
2001,17-29 y.,Primary Level,Yes,0.52280,32,32,0.34697,0.69863
2001,17-29 y.,Lower Secondary Level,Yes,0.57452,562,940,0.54290,0.60614
2001,17-29 y.,Lower Secondary Level,No,0.42256,378,940,0.39097,0.45416
2001,17-29 y.,Upper Secondary Level,Yes,0.58477,1094,1837,0.56223,0.60731
2001,17-29 y.,Upper Secondary Level,No,0.41124,743,1837,0.38873,0.43374
2001,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.62304,158,267,0.56480,0.68128
2001,17-29 y.,Post-secondary Non-tertiary Level,No,0.37696,109,267,0.31872,0.43520
2001,17-29 y.,First Stage of Tertiary Education,Yes,0.60639,87,143,0.52603,0.68674
2001,17-29 y.,First Stage of Tertiary Education,No,0.39361,56,143,0.31326,0.47397
2001,17-29 y.,Second Stage of Tertiary Education,Yes,0.59678,143,226,0.53268,0.66087
2001,17-29 y.,Second Stage of Tertiary Education,No,0.40322,83,226,0.33913,0.46732
2001,30-45 y.,Primary Level,Yes,0.66324,53,53,0.53478,0.79169
2001,30-45 y.,Lower Secondary Level,Yes,0.56023,302,510,0.51711,0.60335
2001,30-45 y.,Lower Secondary Level,No,0.43251,208,510,0.38947,0.47555
2001,30-45 y.,Upper Secondary Level,Yes,0.59844,2433,3991,0.58323,0.61365
2001,30-45 y.,Upper Secondary Level,No,0.39746,1558,3991,0.38227,0.41264
2001,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.65070,317,505,0.60908,0.69233
2001,30-45 y.,Post-secondary Non-tertiary Level,No,0.34930,188,505,0.30767,0.39092
2001,30-45 y.,First Stage of Tertiary Education,Yes,0.60502,437,711,0.56906,0.64097
2001,30-45 y.,First Stage of Tertiary Education,No,0.38906,274,711,0.35319,0.42492
2001,30-45 y.,Second Stage of Tertiary Education,Yes,0.61645,942,1494,0.59179,0.64112
2001,30-45 y.,Second Stage of Tertiary Education,No,0.38249,552,1494,0.35784,0.40714
2001,46-65 y.,Primary Level,Yes,0.77521,95,95,0.69083,0.85960
2001,46-65 y.,Lower Secondary Level,Yes,0.76071,640,819,0.73147,0.78995
2001,46-65 y.,Lower Secondary Level,No,0.23163,179,819,0.20272,0.26054
2001,46-65 y.,Upper Secondary Level,Yes,0.71570,2859,3934,0.70160,0.72979
2001,46-65 y.,Upper Secondary Level,No,0.27718,1075,3934,0.26319,0.29117
2001,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.72427,135,192,0.66089,0.78764
2001,46-65 y.,Post-secondary Non-tertiary Level,No,0.27573,57,192,0.21236,0.33911
2001,46-65 y.,First Stage of Tertiary Education,Yes,0.70515,415,588,0.66826,0.74203
2001,46-65 y.,First Stage of Tertiary Education,No,0.29399,173,588,0.25713,0.33085
2001,46-65 y.,Second Stage of Tertiary Education,Yes,0.70397,994,1396,0.68001,0.72792
2001,46-65 y.,Second Stage of Tertiary Education,No,0.28518,402,1396,0.26148,0.30887
2001,66 and older,Primary Level,Yes,0.88549,48,48,0.79445,0.97653
2001,66 and older,Lower Secondary Level,Yes,0.87166,697,800,0.84846,0.89485
2001,66 and older,Lower Secondary Level,No,0.12057,103,800,0.09799,0.14315
2001,66 and older,Upper Secondary Level,Yes,0.87430,1560,1769,0.85884,0.88975
2001,66 and older,Upper Secondary Level,No,0.12083,209,1769,0.10564,0.13602
2001,66 and older,Post-secondary Non-tertiary Level,Yes,0.84154,87,87,0.76436,0.91872
2001,66 and older,First Stage of Tertiary Education,Yes,0.85193,192,227,0.80562,0.89823
2001,66 and older,First Stage of Tertiary Education,No,0.14274,35,227,0.09713,0.18835
2001,66 and older,Second Stage of Tertiary Education,Yes,0.88019,373,422,0.84917,0.91121
2001,66 and older,Second Stage of Tertiary Education,No,0.11981,49,422,0.08879,0.15083
2002,17-29 y.,Pre-primary Level,Yes,0.53321,349,609,0.49355,0.57286
2002,17-29 y.,Pre-primary Level,No,0.45695,260,609,0.41735,0.49655
2002,17-29 y.,Lower Secondary Level,Yes,0.51633,477,865,0.48301,0.54965
2002,17-29 y.,Lower Secondary Level,No,0.47396,388,865,0.44067,0.50726
2002,17-29 y.,Upper Secondary Level,Yes,0.55728,1058,1837,0.53456,0.58000
2002,17-29 y.,Upper Secondary Level,No,0.44161,779,1837,0.41889,0.46432
2002,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.65466,183,277,0.59856,0.71075
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.33473,94,277,0.27906,0.39041
2002,17-29 y.,First Stage of Tertiary Education,Yes,0.60001,67,116,0.51047,0.68955
2002,17-29 y.,First Stage of Tertiary Education,No,0.39999,49,116,0.31045,0.48953
2002,17-29 y.,Second Stage of Tertiary Education,Yes,0.67769,144,226,0.61662,0.73876
2002,17-29 y.,Second Stage of Tertiary Education,No,0.32231,82,226,0.26124,0.38338
2002,30-45 y.,Primary Level,Yes,0.50860,39,82,0.39972,0.61747
2002,30-45 y.,Primary Level,No,0.49140,43,82,0.38253,0.60028
2002,30-45 y.,Lower Secondary Level,Yes,0.55466,277,468,0.50958,0.59974
2002,30-45 y.,Lower Secondary Level,No,0.44225,191,468,0.39721,0.48730
2002,30-45 y.,Upper Secondary Level,Yes,0.58461,2284,3823,0.56899,0.60023
2002,30-45 y.,Upper Secondary Level,No,0.40932,1539,3823,0.39373,0.42491
2002,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.60996,334,559,0.56949,0.65043
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.39004,225,559,0.34957,0.43051
2002,30-45 y.,First Stage of Tertiary Education,Yes,0.59791,447,738,0.56251,0.63331
2002,30-45 y.,First Stage of Tertiary Education,No,0.40209,291,738,0.36669,0.43749
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.60881,1090,1738,0.58586,0.63176
2002,30-45 y.,Second Stage of Tertiary Education,No,0.39047,648,1738,0.36753,0.41342
2002,46-65 y.,Primary Level,Yes,0.68184,71,104,0.59189,0.77179
2002,46-65 y.,Primary Level,No,0.31816,33,104,0.22821,0.40811
2002,46-65 y.,Lower Secondary Level,Yes,0.74377,578,757,0.71265,0.77489
2002,46-65 y.,Lower Secondary Level,No,0.24937,179,757,0.21853,0.28021
2002,46-65 y.,Upper Secondary Level,Yes,0.69875,2878,4042,0.68460,0.71290
2002,46-65 y.,Upper Secondary Level,No,0.29849,1164,4042,0.28438,0.31260
2002,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.65384,154,229,0.59209,0.71560
2002,46-65 y.,Post-secondary Non-tertiary Level,No,0.34616,75,229,0.28440,0.40791
2002,46-65 y.,First Stage of Tertiary Education,Yes,0.68462,453,648,0.64881,0.72042
2002,46-65 y.,First Stage of Tertiary Education,No,0.31538,195,648,0.27958,0.35119
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.70012,1435,2043,0.68024,0.71999
2002,46-65 y.,Second Stage of Tertiary Education,No,0.29179,608,2043,0.27208,0.31151
2002,66 and older,Primary Level,Yes,0.80787,48,48,0.69523,0.92050
2002,66 and older,Lower Secondary Level,Yes,0.85525,673,785,0.83062,0.87988
2002,66 and older,Lower Secondary Level,No,0.13579,112,785,0.11181,0.15977
2002,66 and older,Upper Secondary Level,Yes,0.87385,1623,1850,0.85872,0.88898
2002,66 and older,Upper Secondary Level,No,0.12553,227,1850,0.11043,0.14063
2002,66 and older,Post-secondary Non-tertiary Level,Yes,0.94577,94,94,0.89974,0.99180
2002,66 and older,First Stage of Tertiary Education,Yes,0.81519,197,240,0.76599,0.86440
2002,66 and older,First Stage of Tertiary Education,No,0.18481,43,240,0.13560,0.23401
2002,66 and older,Second Stage of Tertiary Education,Yes,0.84018,458,541,0.80927,0.87108
2002,66 and older,Second Stage of Tertiary Education,No,0.15146,83,541,0.12122,0.18170
2003,17-29 y.,Pre-primary Level,Yes,0.53910,355,611,0.49955,0.57866
2003,17-29 y.,Pre-primary Level,No,0.44126,256,611,0.40185,0.48066
2003,17-29 y.,Lower Secondary Level,Yes,0.52290,461,819,0.48867,0.55713
2003,17-29 y.,Lower Secondary Level,No,0.47232,358,819,0.43811,0.50653
2003,17-29 y.,Upper Secondary Level,Yes,0.60930,1029,1739,0.58636,0.63223
2003,17-29 y.,Upper Secondary Level,No,0.38532,710,1739,0.36244,0.40820
2003,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.67616,181,274,0.62065,0.73167
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.32312,93,274,0.26764,0.37860
2003,17-29 y.,First Stage of Tertiary Education,Yes,0.69802,56,92,0.60368,0.79235
2003,17-29 y.,First Stage of Tertiary Education,No,0.29231,36,92,0.19886,0.38575
2003,17-29 y.,Second Stage of Tertiary Education,Yes,0.62279,133,201,0.55561,0.68996
2003,17-29 y.,Second Stage of Tertiary Education,No,0.35843,68,201,0.29197,0.42489
2003,30-45 y.,Primary Level,Yes,0.59374,47,47,0.45181,0.73567
2003,30-45 y.,Lower Secondary Level,Yes,0.58220,266,433,0.53569,0.62871
2003,30-45 y.,Lower Secondary Level,No,0.41014,167,433,0.36376,0.45652
2003,30-45 y.,Upper Secondary Level,Yes,0.60018,2191,3569,0.58410,0.61625
2003,30-45 y.,Upper Secondary Level,No,0.39451,1378,3569,0.37848,0.41055
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.68524,366,543,0.64614,0.72434
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.31289,177,543,0.27385,0.35193
2003,30-45 y.,First Stage of Tertiary Education,Yes,0.59352,429,699,0.55708,0.62996
2003,30-45 y.,First Stage of Tertiary Education,No,0.40408,270,699,0.36768,0.44049
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.59786,1004,1567,0.57358,0.62215
2003,30-45 y.,Second Stage of Tertiary Education,No,0.39573,563,1567,0.37151,0.41995
2003,46-65 y.,Primary Level,Yes,0.75958,71,71,0.65947,0.85969
2003,46-65 y.,Lower Secondary Level,Yes,0.71649,527,681,0.68261,0.75037
2003,46-65 y.,Lower Secondary Level,No,0.26308,154,681,0.22999,0.29618
2003,46-65 y.,Upper Secondary Level,Yes,0.71326,2786,3871,0.69901,0.72751
2003,46-65 y.,Upper Secondary Level,No,0.28013,1085,3871,0.26598,0.29428
2003,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.64914,158,234,0.58786,0.71042
2003,46-65 y.,Post-secondary Non-tertiary Level,No,0.34457,76,234,0.28355,0.40559
2003,46-65 y.,First Stage of Tertiary Education,Yes,0.72051,472,643,0.68580,0.75523
2003,46-65 y.,First Stage of Tertiary Education,No,0.27648,171,643,0.24188,0.31107
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.74041,1445,1995,0.72117,0.75965
2003,46-65 y.,Second Stage of Tertiary Education,No,0.25569,550,1995,0.23654,0.27484
2003,66 and older,Primary Level,Yes,0.83943,47,47,0.73334,0.94553
2003,66 and older,Lower Secondary Level,Yes,0.87744,682,781,0.85443,0.90045
2003,66 and older,Lower Secondary Level,No,0.11659,99,781,0.09406,0.13911
2003,66 and older,Upper Secondary Level,Yes,0.87022,1644,1876,0.85500,0.88543
2003,66 and older,Upper Secondary Level,No,0.12285,232,1876,0.10799,0.13770
2003,66 and older,Post-secondary Non-tertiary Level,Yes,0.87096,86,86,0.79969,0.94223
2003,66 and older,First Stage of Tertiary Education,Yes,0.83094,206,246,0.78401,0.87787
2003,66 and older,First Stage of Tertiary Education,No,0.16552,40,246,0.11898,0.21205
2003,66 and older,Second Stage of Tertiary Education,Yes,0.83466,479,566,0.80403,0.86529
2003,66 and older,Second Stage of Tertiary Education,No,0.14217,87,566,0.11337,0.17097
2004,17-29 y.,Pre-primary Level,Yes,0.55800,369,637,0.51940,0.59660
2004,17-29 y.,Pre-primary Level,No,0.43866,268,637,0.40009,0.47722
2004,17-29 y.,Lower Secondary Level,Yes,0.49944,411,766,0.46400,0.53487
2004,17-29 y.,Lower Secondary Level,No,0.49561,355,766,0.46018,0.53104
2004,17-29 y.,Upper Secondary Level,Yes,0.57223,965,1701,0.54871,0.59574
2004,17-29 y.,Upper Secondary Level,No,0.42674,736,1701,0.40323,0.45025
2004,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.64288,181,277,0.58635,0.69940
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.34763,96,277,0.29145,0.40381
2004,17-29 y.,First Stage of Tertiary Education,Yes,0.69645,61,92,0.60198,0.79092
2004,17-29 y.,First Stage of Tertiary Education,No,0.26310,31,92,0.17263,0.35357
2004,17-29 y.,Second Stage of Tertiary Education,Yes,0.59687,124,198,0.52837,0.66537
2004,17-29 y.,Second Stage of Tertiary Education,No,0.40313,74,198,0.33463,0.47163
2004,30-45 y.,Primary Level,Yes,0.61658,41,73,0.50427,0.72889
2004,30-45 y.,Primary Level,No,0.38108,32,73,0.26890,0.49326
2004,30-45 y.,Lower Secondary Level,Yes,0.55868,245,418,0.51102,0.60633
2004,30-45 y.,Lower Secondary Level,No,0.43309,173,418,0.38553,0.48065
2004,30-45 y.,Upper Secondary Level,Yes,0.59371,1998,3338,0.57704,0.61037
2004,30-45 y.,Upper Secondary Level,No,0.40424,1340,3338,0.38758,0.42089
2004,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.63197,324,524,0.59063,0.67330
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.36447,200,524,0.32322,0.40572
2004,30-45 y.,First Stage of Tertiary Education,Yes,0.57870,386,662,0.54106,0.61634
2004,30-45 y.,First Stage of Tertiary Education,No,0.41375,276,662,0.37620,0.45129
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.60256,915,1476,0.57759,0.62754
2004,30-45 y.,Second Stage of Tertiary Education,No,0.39177,561,1476,0.36686,0.41668
2004,46-65 y.,Primary Level,Yes,0.65910,65,65,0.54297,0.77524
2004,46-65 y.,Lower Secondary Level,Yes,0.72120,449,613,0.68567,0.75672
2004,46-65 y.,Lower Secondary Level,No,0.27204,164,613,0.23678,0.30729
2004,46-65 y.,Upper Secondary Level,Yes,0.69843,2655,3765,0.68376,0.71309
2004,46-65 y.,Upper Secondary Level,No,0.29896,1110,3765,0.28434,0.31359
2004,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.70916,174,256,0.65342,0.76490
2004,46-65 y.,Post-secondary Non-tertiary Level,No,0.29084,82,256,0.23510,0.34658
2004,46-65 y.,First Stage of Tertiary Education,Yes,0.67425,428,626,0.63751,0.71099
2004,46-65 y.,First Stage of Tertiary Education,No,0.32392,198,626,0.28723,0.36061
2004,46-65 y.,Second Stage of Tertiary Education,Yes,0.69141,1381,1989,0.67110,0.71171
2004,46-65 y.,Second Stage of Tertiary Education,No,0.30639,608,1989,0.28613,0.32666
2004,66 and older,Primary Level,Yes,0.78266,40,40,0.65322,0.91211
2004,66 and older,Lower Secondary Level,Yes,0.87775,669,761,0.85446,0.90104
2004,66 and older,Lower Secondary Level,No,0.11216,92,761,0.08972,0.13459
2004,66 and older,Upper Secondary Level,Yes,0.86532,1702,1948,0.85016,0.88049
2004,66 and older,Upper Secondary Level,No,0.12816,246,1948,0.11331,0.14301
2004,66 and older,Post-secondary Non-tertiary Level,Yes,0.89394,86,86,0.82848,0.95940
2004,66 and older,First Stage of Tertiary Education,Yes,0.87215,221,252,0.83084,0.91346
2004,66 and older,First Stage of Tertiary Education,No,0.11465,31,252,0.07524,0.15407
2004,66 and older,Second Stage of Tertiary Education,Yes,0.88378,536,617,0.85847,0.90909
2004,66 and older,Second Stage of Tertiary Education,No,0.10189,81,617,0.07800,0.12578
2005,17-29 y.,Pre-primary Level,Yes,0.60037,385,647,0.56260,0.63815
2005,17-29 y.,Pre-primary Level,No,0.38969,262,647,0.35208,0.42730
2005,17-29 y.,Lower Secondary Level,Yes,0.58603,406,695,0.54938,0.62267
2005,17-29 y.,Lower Secondary Level,No,0.40531,289,695,0.36878,0.44183
2005,17-29 y.,Upper Secondary Level,Yes,0.52756,877,1592,0.50303,0.55209
2005,17-29 y.,Upper Secondary Level,No,0.46523,715,1592,0.44072,0.48974
2005,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.71960,201,281,0.66698,0.77221
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.27617,80,281,0.22380,0.32854
2005,17-29 y.,First Stage of Tertiary Education,Yes,0.73504,46,46,0.60610,0.86398
2005,17-29 y.,Second Stage of Tertiary Education,Yes,0.68762,140,206,0.62418,0.75107
2005,17-29 y.,Second Stage of Tertiary Education,No,0.30874,66,206,0.24550,0.37198
2005,30-45 y.,Primary Level,Yes,0.69249,48,48,0.56056,0.82442
2005,30-45 y.,Lower Secondary Level,Yes,0.63797,252,407,0.59122,0.68471
2005,30-45 y.,Lower Secondary Level,No,0.36203,155,407,0.31529,0.40878
2005,30-45 y.,Upper Secondary Level,Yes,0.60615,1911,3076,0.58888,0.62342
2005,30-45 y.,Upper Secondary Level,No,0.38303,1165,3076,0.36585,0.40021
2005,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.63057,320,498,0.58814,0.67300
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.36943,178,498,0.32700,0.41186
2005,30-45 y.,First Stage of Tertiary Education,Yes,0.60631,378,619,0.56779,0.64483
2005,30-45 y.,First Stage of Tertiary Education,No,0.39044,241,619,0.35198,0.42891
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.62286,864,1380,0.59728,0.64845
2005,30-45 y.,Second Stage of Tertiary Education,No,0.37606,516,1380,0.35049,0.40163
2005,46-65 y.,Primary Level,Yes,0.72797,59,59,0.61344,0.84249
2005,46-65 y.,Lower Secondary Level,Yes,0.71687,417,548,0.67911,0.75462
2005,46-65 y.,Lower Secondary Level,No,0.27456,131,548,0.23716,0.31196
2005,46-65 y.,Upper Secondary Level,Yes,0.70207,2559,3570,0.68707,0.71708
2005,46-65 y.,Upper Secondary Level,No,0.28766,1011,3570,0.27281,0.30251
2005,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.62876,166,248,0.56851,0.68901
2005,46-65 y.,Post-secondary Non-tertiary Level,No,0.36580,82,248,0.30573,0.42587
2005,46-65 y.,First Stage of Tertiary Education,Yes,0.69383,435,615,0.65738,0.73029
2005,46-65 y.,First Stage of Tertiary Education,No,0.30360,180,615,0.26723,0.33997
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.70675,1339,1905,0.68630,0.72720
2005,46-65 y.,Second Stage of Tertiary Education,No,0.28356,566,1905,0.26332,0.30381
2005,66 and older,Primary Level,Yes,0.77694,42,42,0.64951,0.90437
2005,66 and older,Lower Secondary Level,Yes,0.87734,640,731,0.85354,0.90113
2005,66 and older,Lower Secondary Level,No,0.11743,91,731,0.09407,0.14078
2005,66 and older,Upper Secondary Level,Yes,0.87128,1704,1950,0.85641,0.88615
2005,66 and older,Upper Secondary Level,No,0.12289,246,1950,0.10831,0.13746
2005,66 and older,Post-secondary Non-tertiary Level,Yes,0.86011,83,83,0.78503,0.93519
2005,66 and older,First Stage of Tertiary Education,Yes,0.88093,220,220,0.83803,0.92382
2005,66 and older,Second Stage of Tertiary Education,Yes,0.87042,566,657,0.84472,0.89612
2005,66 and older,Second Stage of Tertiary Education,No,0.10649,91,657,0.08289,0.13010
2006,17-29 y.,Pre-primary Level,Yes,0.35012,217,389,0.30266,0.39759
2006,17-29 y.,Pre-primary Level,No,0.27836,172,389,0.23376,0.32295
2006,17-29 y.,Lower Secondary Level,Yes,0.50272,395,678,0.46506,0.54038
2006,17-29 y.,Lower Secondary Level,No,0.42608,283,678,0.38883,0.46333
2006,17-29 y.,Upper Secondary Level,Yes,0.57253,948,1666,0.54877,0.59630
2006,17-29 y.,Upper Secondary Level,No,0.42171,718,1666,0.39798,0.44543
2006,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.68397,193,288,0.63018,0.73776
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.31603,95,288,0.26224,0.36982
2006,17-29 y.,First Stage of Tertiary Education,Yes,0.80089,50,50,0.68907,0.91270
2006,17-29 y.,Second Stage of Tertiary Education,Yes,0.58071,153,246,0.51893,0.64250
2006,17-29 y.,Second Stage of Tertiary Education,No,0.41929,93,246,0.35750,0.48107
2006,30-45 y.,Primary Level,Yes,0.58753,36,36,0.42443,0.75062
2006,30-45 y.,Lower Secondary Level,Yes,0.69954,256,392,0.65409,0.74498
2006,30-45 y.,Lower Secondary Level,No,0.30046,136,392,0.25502,0.34591
2006,30-45 y.,Upper Secondary Level,Yes,0.59362,1882,3177,0.57654,0.61070
2006,30-45 y.,Upper Secondary Level,No,0.40170,1295,3177,0.38465,0.41875
2006,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.62311,344,556,0.58279,0.66342
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.36976,212,556,0.32960,0.40992
2006,30-45 y.,First Stage of Tertiary Education,Yes,0.62339,385,628,0.58546,0.66132
2006,30-45 y.,First Stage of Tertiary Education,No,0.37595,243,628,0.33804,0.41387
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.59611,880,1443,0.57078,0.62143
2006,30-45 y.,Second Stage of Tertiary Education,No,0.40300,563,1443,0.37768,0.42831
2006,46-65 y.,Primary Level,Yes,0.71290,56,56,0.59333,0.83246
2006,46-65 y.,Lower Secondary Level,Yes,0.70290,413,575,0.66552,0.74029
2006,46-65 y.,Lower Secondary Level,No,0.29487,162,575,0.25757,0.33218
2006,46-65 y.,Upper Secondary Level,Yes,0.69359,2757,3910,0.67914,0.70804
2006,46-65 y.,Upper Secondary Level,No,0.30469,1153,3910,0.29026,0.31912
2006,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.70873,173,257,0.65307,0.76439
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.29127,84,257,0.23561,0.34693
2006,46-65 y.,First Stage of Tertiary Education,Yes,0.67559,446,644,0.63940,0.71178
2006,46-65 y.,First Stage of Tertiary Education,No,0.32324,198,644,0.28709,0.35939
2006,46-65 y.,Second Stage of Tertiary Education,Yes,0.66211,1412,2085,0.64181,0.68242
2006,46-65 y.,Second Stage of Tertiary Education,No,0.33561,673,2085,0.31534,0.35588
2006,66 and older,Primary Level,Yes,0.78308,46,46,0.66266,0.90350
2006,66 and older,Lower Secondary Level,Yes,0.87326,726,828,0.85059,0.89593
2006,66 and older,Lower Secondary Level,No,0.12233,102,828,0.10000,0.14466
2006,66 and older,Upper Secondary Level,Yes,0.86021,1997,2304,0.84605,0.87437
2006,66 and older,Upper Secondary Level,No,0.13530,307,2304,0.12133,0.14927
2006,66 and older,Post-secondary Non-tertiary Level,Yes,0.85758,94,94,0.78655,0.92861
2006,66 and older,First Stage of Tertiary Education,Yes,0.85489,257,307,0.81543,0.89435
2006,66 and older,First Stage of Tertiary Education,No,0.14511,50,307,0.10565,0.18457
2006,66 and older,Second Stage of Tertiary Education,Yes,0.85519,673,797,0.83074,0.87964
2006,66 and older,Second Stage of Tertiary Education,No,0.14042,124,797,0.11629,0.16456
2007,17-29 y.,Pre-primary Level,Yes,0.30944,201,340,0.26023,0.35864
2007,17-29 y.,Pre-primary Level,No,0.21144,139,340,0.16797,0.25490
2007,17-29 y.,Lower Secondary Level,Yes,0.50944,335,598,0.46933,0.54954
2007,17-29 y.,Lower Secondary Level,No,0.41119,263,598,0.37172,0.45066
2007,17-29 y.,Upper Secondary Level,Yes,0.60426,925,1561,0.58000,0.62853
2007,17-29 y.,Upper Secondary Level,No,0.38705,636,1561,0.36288,0.41122
2007,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.61649,173,259,0.55716,0.67583
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.37759,86,259,0.31843,0.43674
2007,17-29 y.,First Stage of Tertiary Education,Yes,0.67100,36,36,0.51534,0.82666
2007,17-29 y.,Second Stage of Tertiary Education,Yes,0.62720,147,222,0.56345,0.69096
2007,17-29 y.,Second Stage of Tertiary Education,No,0.37280,75,222,0.30904,0.43655
2007,30-45 y.,Primary Level,Yes,0.51483,31,31,0.33599,0.69368
2007,30-45 y.,Lower Secondary Level,Yes,0.62533,212,335,0.57342,0.67724
2007,30-45 y.,Lower Secondary Level,No,0.37467,123,335,0.32276,0.42658
2007,30-45 y.,Upper Secondary Level,Yes,0.61576,1749,2840,0.59787,0.63365
2007,30-45 y.,Upper Secondary Level,No,0.37947,1091,2840,0.36162,0.39732
2007,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.63946,350,527,0.59843,0.68049
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.35803,177,527,0.31706,0.39900
2007,30-45 y.,First Stage of Tertiary Education,Yes,0.59218,333,551,0.55111,0.63325
2007,30-45 y.,First Stage of Tertiary Education,No,0.39568,218,551,0.35481,0.43655
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.60049,865,1374,0.57458,0.62640
2007,30-45 y.,Second Stage of Tertiary Education,No,0.39685,509,1374,0.37097,0.42273
2007,46-65 y.,Primary Level,Yes,0.76169,56,56,0.64910,0.87429
2007,46-65 y.,Lower Secondary Level,Yes,0.73850,370,493,0.69967,0.77733
2007,46-65 y.,Lower Secondary Level,No,0.23682,123,493,0.19926,0.27439
2007,46-65 y.,Upper Secondary Level,Yes,0.70464,2584,3615,0.68976,0.71951
2007,46-65 y.,Upper Secondary Level,No,0.29013,1031,3615,0.27534,0.30493
2007,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.70730,186,261,0.65199,0.76261
2007,46-65 y.,Post-secondary Non-tertiary Level,No,0.29053,75,261,0.23534,0.34571
2007,46-65 y.,First Stage of Tertiary Education,Yes,0.72005,451,608,0.68433,0.75577
2007,46-65 y.,First Stage of Tertiary Education,No,0.26649,157,608,0.23132,0.30166
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.70678,1396,1968,0.68666,0.72690
2007,46-65 y.,Second Stage of Tertiary Education,No,0.29009,572,1968,0.27003,0.31014
2007,66 and older,Primary Level,Yes,0.89007,47,47,0.79967,0.98047
2007,66 and older,Lower Secondary Level,Yes,0.89564,681,766,0.87398,0.91731
2007,66 and older,Lower Secondary Level,No,0.10083,85,766,0.07949,0.12216
2007,66 and older,Upper Secondary Level,Yes,0.86635,1968,2254,0.85230,0.88040
2007,66 and older,Upper Secondary Level,No,0.12306,286,2254,0.10949,0.13662
2007,66 and older,Post-secondary Non-tertiary Level,Yes,0.85123,101,101,0.78149,0.92098
2007,66 and older,First Stage of Tertiary Education,Yes,0.86991,262,309,0.83234,0.90748
2007,66 and older,First Stage of Tertiary Education,No,0.13009,47,309,0.09252,0.16766
2007,66 and older,Second Stage of Tertiary Education,Yes,0.87032,703,811,0.84718,0.89345
2007,66 and older,Second Stage of Tertiary Education,No,0.12687,108,811,0.10395,0.14979
2008,17-29 y.,Pre-primary Level,Yes,0.37261,222,353,0.32210,0.42312
2008,17-29 y.,Pre-primary Level,No,0.22006,131,353,0.17678,0.26334
2008,17-29 y.,Lower Secondary Level,Yes,0.43713,278,528,0.39478,0.47948
2008,17-29 y.,Lower Secondary Level,No,0.45295,250,528,0.41045,0.49545
2008,17-29 y.,Upper Secondary Level,Yes,0.59751,825,1410,0.57190,0.62311
2008,17-29 y.,Upper Secondary Level,No,0.39744,585,1410,0.37188,0.42299
2008,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.58852,141,223,0.52379,0.65326
