year,bula_h,pgisced97,chronill,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Lower Saxony,No answer / don't know,Yes,0.69472,43,43,0.55544,0.83400
2021,Lower Saxony,Primary Level,Yes,0.64310,52,124,0.55843,0.72776
2021,Lower Saxony,Primary Level,No,0.35690,72,124,0.27224,0.44157
2021,Lower Saxony,Lower Secondary Level,Yes,0.67670,125,217,0.61432,0.73908
2021,Lower Saxony,Lower Secondary Level,No,0.32330,92,217,0.26092,0.38568
2021,Lower Saxony,Upper Secondary Level,Yes,0.71321,484,724,0.68024,0.74617
2021,Lower Saxony,Upper Secondary Level,No,0.28679,240,724,0.25383,0.31976
2021,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.66328,99,157,0.58912,0.73744
2021,Lower Saxony,Post-secondary Non-tertiary Level,No,0.33672,58,157,0.26256,0.41088
2021,Lower Saxony,First Stage of Tertiary Education,Yes,0.61148,61,61,0.48815,0.73481
2021,Lower Saxony,Second Stage of Tertiary Education,Yes,0.61269,265,472,0.56869,0.65668
2021,Lower Saxony,Second Stage of Tertiary Education,No,0.38731,207,472,0.34332,0.43131
2021,North Rhine-Westphalia,No answer / don't know,Yes,0.49105,101,213,0.42375,0.55835
2021,North Rhine-Westphalia,No answer / don't know,No,0.50895,112,213,0.44165,0.57625
2021,North Rhine-Westphalia,Primary Level,Yes,0.67819,125,242,0.61921,0.73718
2021,North Rhine-Westphalia,Primary Level,No,0.32181,117,242,0.26282,0.38079
2021,North Rhine-Westphalia,Lower Secondary Level,Yes,0.72428,237,403,0.68060,0.76797
2021,North Rhine-Westphalia,Lower Secondary Level,No,0.27572,166,403,0.23203,0.31940
2021,North Rhine-Westphalia,Upper Secondary Level,Yes,0.72051,996,1491,0.69772,0.74329
2021,North Rhine-Westphalia,Upper Secondary Level,No,0.27949,495,1491,0.25671,0.30228
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.73975,332,456,0.69943,0.78006
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.26025,124,456,0.21994,0.30057
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.75306,134,180,0.68989,0.81624
2021,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.24694,46,180,0.18376,0.31011
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.61908,640,1089,0.59023,0.64794
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.38092,449,1089,0.35206,0.40977
2021,Hesse,Primary Level,Yes,0.67694,58,110,0.58914,0.76473
2021,Hesse,Primary Level,No,0.32306,52,110,0.23527,0.41086
2021,Hesse,Lower Secondary Level,Yes,0.72464,72,133,0.64844,0.80085
2021,Hesse,Lower Secondary Level,No,0.27536,61,133,0.19915,0.35156
2021,Hesse,Upper Secondary Level,Yes,0.72779,297,431,0.68571,0.76986
2021,Hesse,Upper Secondary Level,No,0.27221,134,431,0.23014,0.31429
2021,Hesse,Post-secondary Non-tertiary Level,Yes,0.52848,58,107,0.43345,0.62351
2021,Hesse,Post-secondary Non-tertiary Level,No,0.47152,49,107,0.37649,0.56655
2021,Hesse,First Stage of Tertiary Education,Yes,0.81415,47,47,0.70173,0.92656
2021,Hesse,Second Stage of Tertiary Education,Yes,0.67662,262,423,0.63199,0.72125
2021,Hesse,Second Stage of Tertiary Education,No,0.32338,161,423,0.27875,0.36801
2021,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.66571,35,35,0.50714,0.82428
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.78213,73,116,0.70668,0.85758
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.21787,43,116,0.14242,0.29332
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.77958,256,383,0.73801,0.82115
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.22042,127,383,0.17885,0.26199
2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.57721,60,60,0.45115,0.70326
2021,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Yes,0.63502,32,32,0.46554,0.80449
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.70748,147,237,0.64944,0.76552
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.29252,90,237,0.23448,0.35056
2021,Baden-Wuerttemberg,No answer / don't know,Yes,0.55917,34,77,0.44755,0.67080
2021,Baden-Wuerttemberg,No answer / don't know,No,0.44083,43,77,0.32920,0.55245
2021,Baden-Wuerttemberg,Primary Level,Yes,0.60365,33,84,0.49842,0.70888
2021,Baden-Wuerttemberg,Primary Level,No,0.39635,51,84,0.29112,0.50158
2021,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.71386,87,174,0.64652,0.78121
2021,Baden-Wuerttemberg,Lower Secondary Level,No,0.28614,87,174,0.21879,0.35348
2021,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.71012,536,793,0.67852,0.74171
2021,Baden-Wuerttemberg,Upper Secondary Level,No,0.28988,257,793,0.25829,0.32148
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.69198,111,182,0.62472,0.75924
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.30802,71,182,0.24076,0.37528
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.72649,84,84,0.63059,0.82239
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.56038,417,720,0.52410,0.59666
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.43962,303,720,0.40334,0.47590
2021,Bavaria,No answer / don't know,Yes,0.44741,55,90,0.34411,0.55071
2021,Bavaria,No answer / don't know,No,0.55259,35,90,0.44929,0.65589
2021,Bavaria,Primary Level,Yes,0.65876,38,84,0.55676,0.76076
2021,Bavaria,Primary Level,No,0.34124,46,84,0.23924,0.44324
2021,Bavaria,Lower Secondary Level,Yes,0.77445,168,254,0.72295,0.82595
2021,Bavaria,Lower Secondary Level,No,0.22555,86,254,0.17405,0.27705
2021,Bavaria,Upper Secondary Level,Yes,0.70041,820,1173,0.67418,0.72663
2021,Bavaria,Upper Secondary Level,No,0.29959,353,1173,0.27337,0.32582
2021,Bavaria,Post-secondary Non-tertiary Level,Yes,0.63910,130,212,0.57430,0.70390
2021,Bavaria,Post-secondary Non-tertiary Level,No,0.36090,82,212,0.29610,0.42570
2021,Bavaria,First Stage of Tertiary Education,Yes,0.73554,118,166,0.66824,0.80284
2021,Bavaria,First Stage of Tertiary Education,No,0.26446,48,166,0.19716,0.33176
2021,Bavaria,Second Stage of Tertiary Education,Yes,0.59202,513,853,0.55902,0.62502
2021,Bavaria,Second Stage of Tertiary Education,No,0.40798,340,853,0.37498,0.44098
2021,Berlin,No answer / don't know,No,0.77496,36,36,0.63661,0.91331
2021,Berlin,Lower Secondary Level,Yes,0.80059,39,39,0.67355,0.92763
2021,Berlin,Upper Secondary Level,Yes,0.74409,169,248,0.68967,0.79851
2021,Berlin,Upper Secondary Level,No,0.25591,79,248,0.20149,0.31033
2021,Berlin,Post-secondary Non-tertiary Level,Yes,0.66164,38,38,0.50918,0.81410
2021,Berlin,Second Stage of Tertiary Education,Yes,0.54894,233,398,0.49999,0.59789
2021,Berlin,Second Stage of Tertiary Education,No,0.45106,165,398,0.40211,0.50001
2021,Brandenburg,Lower Secondary Level,Yes,0.57362,32,32,0.39952,0.74771
2021,Brandenburg,Upper Secondary Level,Yes,0.71493,219,298,0.66359,0.76628
2021,Brandenburg,Upper Secondary Level,No,0.28507,79,298,0.23372,0.33641
2021,Brandenburg,First Stage of Tertiary Education,Yes,0.82418,41,41,0.70621,0.94215
2021,Brandenburg,Second Stage of Tertiary Education,Yes,0.75850,157,215,0.70115,0.81584
2021,Brandenburg,Second Stage of Tertiary Education,No,0.24150,58,215,0.18416,0.29885
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.77226,138,178,0.71048,0.83405
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.22774,40,178,0.16595,0.28952
2021,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Yes,0.95378,32,32,0.87986,1.02769
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.81550,83,83,0.73154,0.89946
2021,Saxony,Lower Secondary Level,Yes,0.56756,42,76,0.45544,0.67968
2021,Saxony,Lower Secondary Level,No,0.43244,34,76,0.32032,0.54456
2021,Saxony,Upper Secondary Level,Yes,0.67400,341,514,0.63344,0.71457
2021,Saxony,Upper Secondary Level,No,0.32600,173,514,0.28543,0.36656
2021,Saxony,Post-secondary Non-tertiary Level,Yes,0.64791,34,34,0.48495,0.81087
2021,Saxony,First Stage of Tertiary Education,Yes,0.71737,54,54,0.59614,0.83860
2021,Saxony,Second Stage of Tertiary Education,Yes,0.65726,245,360,0.60816,0.70636
2021,Saxony,Second Stage of Tertiary Education,No,0.34274,115,360,0.29364,0.39184
2021,Saxony-Anhalt,Upper Secondary Level,Yes,0.74719,192,277,0.69592,0.79847
2021,Saxony-Anhalt,Upper Secondary Level,No,0.25281,85,277,0.20153,0.30408
2021,Saxony-Anhalt,First Stage of Tertiary Education,Yes,0.81402,31,31,0.67479,0.95326
2021,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.74387,111,157,0.67538,0.81237
2021,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.25613,46,157,0.18763,0.32462
2021,Thuringa,Upper Secondary Level,Yes,0.73857,219,296,0.68842,0.78871
2021,Thuringa,Upper Secondary Level,No,0.26143,77,296,0.21129,0.31158
2021,Thuringa,First Stage of Tertiary Education,Yes,0.41743,33,33,0.24656,0.58829
2021,Thuringa,Second Stage of Tertiary Education,Yes,0.47821,106,181,0.40524,0.55119
2021,Thuringa,Second Stage of Tertiary Education,No,0.52179,75,181,0.44881,0.59476
