year,age_gr,regtyp,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,Urban regions,In the next 2 to 5 years,0.11623,497,1269,0.09859,0.13387
2019,17-29 y.,Urban regions,"In the distant future, in more than five years",0.02841,138,1269,0.01927,0.03756
2019,17-29 y.,Rural regions,As soon as possible,0.04612,97,475,0.02724,0.06501
2019,17-29 y.,Rural regions,Next year,0.07084,145,475,0.04775,0.09394
2019,17-29 y.,Rural regions,In the next 2 to 5 years,0.08972,189,475,0.06399,0.11545
2019,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02579,44,475,0.01152,0.04006
2019,30-45 y.,Urban regions,As soon as possible,0.03825,454,1319,0.02789,0.04860
2019,30-45 y.,Urban regions,Next year,0.05279,459,1319,0.04072,0.06486
2019,30-45 y.,Urban regions,In the next 2 to 5 years,0.03261,330,1319,0.02302,0.04220
2019,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00639,76,1319,0.00209,0.01069
2019,30-45 y.,Rural regions,As soon as possible,0.03816,195,538,0.02196,0.05437
2019,30-45 y.,Rural regions,Next year,0.06200,187,538,0.04160,0.08239
2019,30-45 y.,Rural regions,In the next 2 to 5 years,0.02402,156,538,0.01107,0.03697
2019,46-65 y.,Urban regions,As soon as possible,0.02329,280,625,0.01146,0.03512
2019,46-65 y.,Urban regions,Next year,0.01768,201,625,0.00734,0.02802
2019,46-65 y.,Urban regions,In the next 2 to 5 years,0.01182,106,625,0.00334,0.02030
2019,46-65 y.,Urban regions,"In the distant future, in more than five years",0.00328,38,625,-0.00121,0.00777
2019,46-65 y.,Rural regions,As soon as possible,0.02889,157,286,0.00944,0.04833
2019,46-65 y.,Rural regions,Next year,0.01404,87,286,0.00038,0.02770
2019,46-65 y.,Rural regions,In the next 2 to 5 years,0.00807,42,286,-0.00232,0.01846
2020,17-29 y.,Urban regions,As soon as possible,0.06146,378,1456,0.04911,0.07380
2020,17-29 y.,Urban regions,Next year,0.08906,388,1456,0.07442,0.10370
2020,17-29 y.,Urban regions,In the next 2 to 5 years,0.11170,545,1456,0.09552,0.12789
2020,17-29 y.,Urban regions,"In the distant future, in more than five years",0.02155,145,1456,0.01409,0.02901
2020,17-29 y.,Rural regions,As soon as possible,0.05703,141,470,0.03604,0.07801
2020,17-29 y.,Rural regions,Next year,0.07197,104,470,0.04858,0.09536
2020,17-29 y.,Rural regions,In the next 2 to 5 years,0.10439,184,470,0.07672,0.13206
2020,17-29 y.,Rural regions,"In the distant future, in more than five years",0.01325,41,470,0.00290,0.02360
2020,30-45 y.,Urban regions,As soon as possible,0.04258,578,1446,0.03217,0.05299
2020,30-45 y.,Urban regions,Next year,0.04729,425,1446,0.03634,0.05823
2020,30-45 y.,Urban regions,In the next 2 to 5 years,0.03089,368,1446,0.02197,0.03981
2020,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00961,75,1446,0.00458,0.01464
2020,30-45 y.,Rural regions,As soon as possible,0.04786,209,507,0.02926,0.06646
2020,30-45 y.,Rural regions,Next year,0.03735,139,507,0.02083,0.05387
2020,30-45 y.,Rural regions,In the next 2 to 5 years,0.03191,159,507,0.01660,0.04723
2020,46-65 y.,Urban regions,As soon as possible,0.02522,347,697,0.01357,0.03687
2020,46-65 y.,Urban regions,Next year,0.02027,200,697,0.00980,0.03074
2020,46-65 y.,Urban regions,In the next 2 to 5 years,0.01052,118,697,0.00294,0.01811
2020,46-65 y.,Urban regions,"In the distant future, in more than five years",0.00495,32,697,-0.00027,0.01016
2020,46-65 y.,Rural regions,As soon as possible,0.02758,149,280,0.00836,0.04679
2020,46-65 y.,Rural regions,Next year,0.01975,89,280,0.00342,0.03607
2020,46-65 y.,Rural regions,In the next 2 to 5 years,0.00743,42,280,-0.00265,0.01750
2021,17-29 y.,Urban regions,As soon as possible,0.06675,201,884,0.05029,0.08321
2021,17-29 y.,Urban regions,Next year,0.09410,254,884,0.07484,0.11336
2021,17-29 y.,Urban regions,In the next 2 to 5 years,0.11573,316,884,0.09463,0.13683
2021,17-29 y.,Urban regions,"In the distant future, in more than five years",0.02296,113,884,0.01308,0.03284
2021,17-29 y.,Rural regions,As soon as possible,0.03176,68,255,0.01019,0.05333
2021,17-29 y.,Rural regions,Next year,0.06580,80,255,0.03531,0.09629
2021,17-29 y.,Rural regions,In the next 2 to 5 years,0.07573,107,255,0.04320,0.10827
2021,30-45 y.,Urban regions,As soon as possible,0.04296,303,873,0.02950,0.05642
2021,30-45 y.,Urban regions,Next year,0.05251,288,873,0.03770,0.06731
2021,30-45 y.,Urban regions,In the next 2 to 5 years,0.03608,221,873,0.02370,0.04845
2021,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00592,61,873,0.00083,0.01101
2021,30-45 y.,Rural regions,As soon as possible,0.02906,90,251,0.00824,0.04988
2021,30-45 y.,Rural regions,Next year,0.05038,86,251,0.02326,0.07749
2021,30-45 y.,Rural regions,In the next 2 to 5 years,0.01922,75,251,0.00220,0.03624
2021,46-65 y.,Urban regions,As soon as possible,0.02248,204,485,0.00927,0.03569
2021,46-65 y.,Urban regions,Next year,0.02857,167,485,0.01373,0.04342
2021,46-65 y.,Urban regions,In the next 2 to 5 years,0.00737,76,485,-0.00025,0.01499
2021,46-65 y.,Urban regions,"In the distant future, in more than five years",0.00567,38,485,-0.00102,0.01235
2021,46-65 y.,Rural regions,As soon as possible,0.02059,75,130,-0.00391,0.04510
2021,46-65 y.,Rural regions,Next year,0.02034,55,130,-0.00402,0.04471
