year,age_gr,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,46-65 y.,No migration background,Other Degree,0.00547,31,6528,0.00368,0.00726
2000,46-65 y.,Direct migration background,Secondary School Degree,0.18818,215,1149,0.16557,0.21079
2000,46-65 y.,Direct migration background,Intermediate School Degree,0.08804,84,1149,0.07165,0.10443
2000,46-65 y.,Direct migration background,Upper Secondary Degree,0.09369,79,1149,0.07683,0.11054
2000,46-65 y.,Direct migration background,Other Degree,0.46846,603,1149,0.43959,0.49733
2000,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12810,168,1149,0.10876,0.14743
2000,66 and older,No migration background,Secondary School Degree,0.72173,2360,3190,0.70617,0.73728
2000,66 and older,No migration background,Intermediate School Degree,0.14537,439,3190,0.13314,0.15760
2000,66 and older,No migration background,Technical School Degree,0.02702,83,3190,0.02139,0.03265
2000,66 and older,No migration background,Upper Secondary Degree,0.08278,263,3190,0.07322,0.09235
2000,66 and older,No migration background,Other Degree,0.01231,45,3190,0.00849,0.01614
2000,66 and older,Direct migration background,Secondary School Degree,0.43259,138,328,0.37889,0.48629
2000,66 and older,Direct migration background,Intermediate School Degree,0.14848,40,328,0.10994,0.18702
2000,66 and older,Direct migration background,Other Degree,0.21219,99,328,0.16787,0.25650
2000,66 and older,Direct migration background,"Dropout, No School Degree",0.12914,51,328,0.09279,0.16549
2001,17-29 y.,No migration background,Secondary School Degree,0.20250,555,2954,0.18800,0.21699
2001,17-29 y.,No migration background,Intermediate School Degree,0.35232,1116,2954,0.33509,0.36955
2001,17-29 y.,No migration background,Technical School Degree,0.05339,149,2954,0.04528,0.06149
2001,17-29 y.,No migration background,Upper Secondary Degree,0.23919,707,2954,0.22380,0.25457
2001,17-29 y.,No migration background,No School Degree Yet,0.11984,427,2954,0.10813,0.13156
2001,17-29 y.,Direct migration background,Secondary School Degree,0.25476,139,455,0.21468,0.29484
2001,17-29 y.,Direct migration background,Intermediate School Degree,0.18105,94,455,0.14563,0.21647
2001,17-29 y.,Direct migration background,Upper Secondary Degree,0.13188,61,455,0.10075,0.16300
2001,17-29 y.,Direct migration background,Other Degree,0.25600,115,455,0.21586,0.29615
2001,17-29 y.,Direct migration background,No School Degree Yet,0.09099,46,455,0.06453,0.11744
2001,17-29 y.,Indirect migration background,Secondary School Degree,0.33974,188,498,0.29810,0.38138
2001,17-29 y.,Indirect migration background,Intermediate School Degree,0.29009,160,498,0.25019,0.32999
2001,17-29 y.,Indirect migration background,Upper Secondary Degree,0.14889,84,498,0.11760,0.18019
2001,17-29 y.,Indirect migration background,No School Degree Yet,0.12747,66,498,0.09815,0.15679
2001,30-45 y.,No migration background,Secondary School Degree,0.27926,1621,6084,0.26798,0.29053
2001,30-45 y.,No migration background,Intermediate School Degree,0.41865,2789,6084,0.40626,0.43105
2001,30-45 y.,No migration background,Technical School Degree,0.06305,350,6084,0.05694,0.06916
2001,30-45 y.,No migration background,Upper Secondary Degree,0.22838,1293,6084,0.21783,0.23893
2001,30-45 y.,No migration background,"Dropout, No School Degree",0.00570,31,6084,0.00381,0.00759
2001,30-45 y.,Direct migration background,Secondary School Degree,0.25351,315,1032,0.22695,0.28006
2001,30-45 y.,Direct migration background,Intermediate School Degree,0.08097,85,1032,0.06432,0.09763
2001,30-45 y.,Direct migration background,Technical School Degree,0.04227,41,1032,0.02999,0.05455
2001,30-45 y.,Direct migration background,Upper Secondary Degree,0.10140,85,1032,0.08297,0.11982
2001,30-45 y.,Direct migration background,Other Degree,0.46884,462,1032,0.43838,0.49930
2001,30-45 y.,Direct migration background,"Dropout, No School Degree",0.04096,44,1032,0.02886,0.05306
2001,30-45 y.,Indirect migration background,Secondary School Degree,0.40354,78,156,0.32630,0.48077
2001,30-45 y.,Indirect migration background,Intermediate School Degree,0.28730,41,156,0.21606,0.35854
2001,30-45 y.,Indirect migration background,Upper Secondary Degree,0.22630,37,156,0.16042,0.29217
2001,46-65 y.,No migration background,Secondary School Degree,0.56543,3291,5972,0.55286,0.57800
2001,46-65 y.,No migration background,Intermediate School Degree,0.24744,1581,5972,0.23649,0.25838
2001,46-65 y.,No migration background,Technical School Degree,0.05005,267,5972,0.04452,0.05558
2001,46-65 y.,No migration background,Upper Secondary Degree,0.12768,833,5972,0.11921,0.13614
2001,46-65 y.,Direct migration background,Secondary School Degree,0.19449,200,1019,0.17018,0.21881
2001,46-65 y.,Direct migration background,Intermediate School Degree,0.08249,74,1019,0.06559,0.09939
2001,46-65 y.,Direct migration background,Upper Secondary Degree,0.09186,69,1019,0.07412,0.10961
2001,46-65 y.,Direct migration background,Other Degree,0.51126,559,1019,0.48055,0.54196
2001,46-65 y.,Direct migration background,"Dropout, No School Degree",0.09244,117,1019,0.07465,0.11024
2001,66 and older,No migration background,Secondary School Degree,0.70518,2182,3019,0.68891,0.72145
2001,66 and older,No migration background,Intermediate School Degree,0.15094,437,3019,0.13817,0.16371
2001,66 and older,No migration background,Technical School Degree,0.02982,89,3019,0.02375,0.03589
2001,66 and older,No migration background,Upper Secondary Degree,0.09101,271,3019,0.08075,0.10128
2001,66 and older,No migration background,Other Degree,0.01338,40,3019,0.00928,0.01748
2001,66 and older,Direct migration background,Secondary School Degree,0.44972,131,308,0.39408,0.50537
2001,66 and older,Direct migration background,Intermediate School Degree,0.12291,32,308,0.08618,0.15963
2001,66 and older,Direct migration background,Other Degree,0.23522,103,308,0.18777,0.28267
2001,66 and older,Direct migration background,"Dropout, No School Degree",0.11498,42,308,0.07929,0.15066
2002,17-29 y.,No migration background,Secondary School Degree,0.20034,510,3027,0.18608,0.21460
2002,17-29 y.,No migration background,Intermediate School Degree,0.33626,1068,3027,0.31943,0.35309
2002,17-29 y.,No migration background,Technical School Degree,0.04848,150,3027,0.04083,0.05613
2002,17-29 y.,No migration background,Upper Secondary Degree,0.24252,815,3027,0.22725,0.25779
2002,17-29 y.,No migration background,No School Degree Yet,0.12088,484,3027,0.10926,0.13249
2002,17-29 y.,Direct migration background,Secondary School Degree,0.25470,121,393,0.21157,0.29783
2002,17-29 y.,Direct migration background,Intermediate School Degree,0.19689,86,393,0.15752,0.23625
2002,17-29 y.,Direct migration background,Upper Secondary Degree,0.11462,49,393,0.08308,0.14616
2002,17-29 y.,Direct migration background,Other Degree,0.21728,86,393,0.17646,0.25811
2002,17-29 y.,Direct migration background,No School Degree Yet,0.11956,51,393,0.08744,0.15167
2002,17-29 y.,Indirect migration background,Secondary School Degree,0.29778,150,472,0.25648,0.33907
2002,17-29 y.,Indirect migration background,Intermediate School Degree,0.29165,151,472,0.25060,0.33270
2002,17-29 y.,Indirect migration background,Upper Secondary Degree,0.13761,94,472,0.10650,0.16872
2002,17-29 y.,Indirect migration background,No School Degree Yet,0.15520,77,472,0.12250,0.18790
2002,30-45 y.,No migration background,Secondary School Degree,0.28278,1504,6242,0.27160,0.29395
2002,30-45 y.,No migration background,Intermediate School Degree,0.42665,2762,6242,0.41438,0.43892
2002,30-45 y.,No migration background,Technical School Degree,0.06617,400,6242,0.06000,0.07233
2002,30-45 y.,No migration background,Upper Secondary Degree,0.21272,1545,6242,0.20256,0.22287
2002,30-45 y.,No migration background,"Dropout, No School Degree",0.00658,31,6242,0.00457,0.00858
2002,30-45 y.,Direct migration background,Secondary School Degree,0.24876,278,961,0.22141,0.27611
2002,30-45 y.,Direct migration background,Intermediate School Degree,0.07464,82,961,0.05801,0.09126
2002,30-45 y.,Direct migration background,Technical School Degree,0.03973,34,961,0.02738,0.05209
2002,30-45 y.,Direct migration background,Upper Secondary Degree,0.10157,102,961,0.08246,0.12068
2002,30-45 y.,Direct migration background,Other Degree,0.47002,419,961,0.43845,0.50160
2002,30-45 y.,Direct migration background,"Dropout, No School Degree",0.05255,46,961,0.03843,0.06666
2002,30-45 y.,Indirect migration background,Secondary School Degree,0.41827,78,171,0.34412,0.49242
2002,30-45 y.,Indirect migration background,Intermediate School Degree,0.29461,49,171,0.22608,0.36314
2002,30-45 y.,Indirect migration background,Upper Secondary Degree,0.18525,44,171,0.12685,0.24365
2002,46-65 y.,No migration background,Secondary School Degree,0.55035,3100,6748,0.53848,0.56222
2002,46-65 y.,No migration background,Intermediate School Degree,0.25833,1891,6748,0.24788,0.26877
2002,46-65 y.,No migration background,Technical School Degree,0.04859,347,6748,0.04346,0.05372
2002,46-65 y.,No migration background,Upper Secondary Degree,0.13250,1377,6748,0.12441,0.14059
2002,46-65 y.,No migration background,Other Degree,0.00540,33,6748,0.00365,0.00715
2002,46-65 y.,Direct migration background,Secondary School Degree,0.19443,191,1011,0.17002,0.21884
2002,46-65 y.,Direct migration background,Intermediate School Degree,0.08131,79,1011,0.06445,0.09817
2002,46-65 y.,Direct migration background,Upper Secondary Degree,0.08172,72,1011,0.06483,0.09862
2002,46-65 y.,Direct migration background,Other Degree,0.52802,572,1011,0.49723,0.55881
2002,46-65 y.,Direct migration background,"Dropout, No School Degree",0.08262,97,1011,0.06564,0.09960
2002,66 and older,No migration background,Secondary School Degree,0.71042,2234,3201,0.69470,0.72614
2002,66 and older,No migration background,Intermediate School Degree,0.15462,471,3201,0.14210,0.16715
2002,66 and older,No migration background,Technical School Degree,0.02553,90,3201,0.02007,0.03100
2002,66 and older,No migration background,Upper Secondary Degree,0.08887,371,3201,0.07902,0.09873
2002,66 and older,No migration background,Other Degree,0.01132,35,3201,0.00765,0.01498
2002,66 and older,Direct migration background,Secondary School Degree,0.41870,131,323,0.36482,0.47259
2002,66 and older,Direct migration background,Intermediate School Degree,0.11856,32,323,0.08325,0.15387
2002,66 and older,Direct migration background,Other Degree,0.27080,115,323,0.22227,0.31934
2002,66 and older,Direct migration background,"Dropout, No School Degree",0.11648,45,323,0.08144,0.15152
2003,17-29 y.,No migration background,Secondary School Degree,0.19210,489,2919,0.17781,0.20640
2003,17-29 y.,No migration background,Intermediate School Degree,0.32869,992,2919,0.31165,0.34574
2003,17-29 y.,No migration background,Technical School Degree,0.04897,148,2919,0.04114,0.05680
2003,17-29 y.,No migration background,Upper Secondary Degree,0.23825,794,2919,0.22279,0.25370
2003,17-29 y.,No migration background,No School Degree Yet,0.12147,496,2919,0.10962,0.13332
2003,17-29 y.,Direct migration background,Secondary School Degree,0.23501,93,334,0.18947,0.28055
2003,17-29 y.,Direct migration background,Intermediate School Degree,0.18036,74,334,0.13906,0.22165
2003,17-29 y.,Direct migration background,Upper Secondary Degree,0.11844,43,334,0.08374,0.15315
2003,17-29 y.,Direct migration background,Other Degree,0.21465,73,334,0.17055,0.25875
2003,17-29 y.,Direct migration background,No School Degree Yet,0.12154,51,334,0.08645,0.15664
2003,17-29 y.,Indirect migration background,Secondary School Degree,0.29147,128,433,0.24861,0.33432
2003,17-29 y.,Indirect migration background,Intermediate School Degree,0.29531,143,433,0.25229,0.33833
2003,17-29 y.,Indirect migration background,Upper Secondary Degree,0.12456,92,433,0.09342,0.15570
2003,17-29 y.,Indirect migration background,No School Degree Yet,0.13041,70,433,0.09866,0.16217
2003,30-45 y.,No migration background,Secondary School Degree,0.26608,1347,5779,0.25468,0.27747
2003,30-45 y.,No migration background,Intermediate School Degree,0.42851,2594,5779,0.41575,0.44127
2003,30-45 y.,No migration background,Technical School Degree,0.06938,376,5779,0.06283,0.07594
2003,30-45 y.,No migration background,Upper Secondary Degree,0.22133,1431,5779,0.21062,0.23203
2003,30-45 y.,No migration background,"Dropout, No School Degree",0.00686,31,5779,0.00473,0.00898
2003,30-45 y.,Direct migration background,Secondary School Degree,0.25575,273,858,0.22654,0.28496
2003,30-45 y.,Direct migration background,Intermediate School Degree,0.08629,84,858,0.06749,0.10509
2003,30-45 y.,Direct migration background,Upper Secondary Degree,0.10697,94,858,0.08628,0.12766
2003,30-45 y.,Direct migration background,Other Degree,0.45340,367,858,0.42007,0.48673
2003,30-45 y.,Direct migration background,"Dropout, No School Degree",0.04849,40,858,0.03411,0.06287
2003,30-45 y.,Indirect migration background,Secondary School Degree,0.45710,95,195,0.38700,0.52720
2003,30-45 y.,Indirect migration background,Intermediate School Degree,0.26826,51,195,0.20591,0.33060
2003,30-45 y.,Indirect migration background,Upper Secondary Degree,0.18835,49,195,0.13333,0.24337
2003,46-65 y.,No migration background,Secondary School Degree,0.52912,2870,6487,0.51697,0.54126
2003,46-65 y.,No migration background,Intermediate School Degree,0.27138,1912,6487,0.26056,0.28221
2003,46-65 y.,No migration background,Technical School Degree,0.04594,327,6487,0.04084,0.05103
2003,46-65 y.,No migration background,Upper Secondary Degree,0.14310,1378,6487,0.13458,0.15162
2003,46-65 y.,Direct migration background,Secondary School Degree,0.19261,184,959,0.16764,0.21758
2003,46-65 y.,Direct migration background,Intermediate School Degree,0.07809,72,959,0.06110,0.09508
2003,46-65 y.,Direct migration background,Upper Secondary Degree,0.08898,71,959,0.07095,0.10701
2003,46-65 y.,Direct migration background,Other Degree,0.51844,542,959,0.48679,0.55008
2003,46-65 y.,Direct migration background,"Dropout, No School Degree",0.08440,90,959,0.06679,0.10200
2003,66 and older,No migration background,Secondary School Degree,0.70317,2254,3254,0.68747,0.71887
2003,66 and older,No migration background,Intermediate School Degree,0.15255,479,3254,0.14020,0.16491
2003,66 and older,No migration background,Technical School Degree,0.03207,103,3254,0.02601,0.03812
2003,66 and older,No migration background,Upper Secondary Degree,0.09058,380,3254,0.08071,0.10044
2003,66 and older,No migration background,Other Degree,0.01211,38,3254,0.00835,0.01587
2003,66 and older,Direct migration background,Secondary School Degree,0.40648,134,305,0.35126,0.46169
2003,66 and older,Direct migration background,Other Degree,0.31091,129,305,0.25888,0.36295
2003,66 and older,Direct migration background,"Dropout, No School Degree",0.12057,42,305,0.08397,0.15718
2004,17-29 y.,No migration background,Secondary School Degree,0.18999,444,2831,0.17554,0.20445
2004,17-29 y.,No migration background,Intermediate School Degree,0.32080,950,2831,0.30360,0.33800
2004,17-29 y.,No migration background,Technical School Degree,0.04660,152,2831,0.03884,0.05437
2004,17-29 y.,No migration background,Upper Secondary Degree,0.22671,786,2831,0.21129,0.24214
2004,17-29 y.,No migration background,No School Degree Yet,0.12579,499,2831,0.11357,0.13800
2004,17-29 y.,Direct migration background,Secondary School Degree,0.22288,86,327,0.17771,0.26806
2004,17-29 y.,Direct migration background,Intermediate School Degree,0.19995,75,327,0.15653,0.24337
2004,17-29 y.,Direct migration background,Upper Secondary Degree,0.10959,41,327,0.07568,0.14349
2004,17-29 y.,Direct migration background,Other Degree,0.18907,63,327,0.14656,0.23157
2004,17-29 y.,Direct migration background,No School Degree Yet,0.14551,62,327,0.10723,0.18378
2004,17-29 y.,Indirect migration background,Secondary School Degree,0.27507,130,433,0.23296,0.31718
2004,17-29 y.,Indirect migration background,Intermediate School Degree,0.26102,134,433,0.21961,0.30244
2004,17-29 y.,Indirect migration background,Upper Secondary Degree,0.13041,89,433,0.09865,0.16216
2004,17-29 y.,Indirect migration background,No School Degree Yet,0.15856,80,433,0.12412,0.19301
2004,30-45 y.,No migration background,Secondary School Degree,0.26547,1245,5379,0.25367,0.27727
2004,30-45 y.,No migration background,Intermediate School Degree,0.42070,2412,5379,0.40750,0.43389
2004,30-45 y.,No migration background,Technical School Degree,0.06720,351,5379,0.06051,0.07390
2004,30-45 y.,No migration background,Upper Secondary Degree,0.22952,1371,5379,0.21828,0.24076
2004,30-45 y.,Direct migration background,Secondary School Degree,0.25470,262,813,0.22473,0.28466
2004,30-45 y.,Direct migration background,Intermediate School Degree,0.08502,78,813,0.06584,0.10420
2004,30-45 y.,Direct migration background,Upper Secondary Degree,0.10616,93,813,0.08497,0.12734
2004,30-45 y.,Direct migration background,Other Degree,0.44225,338,813,0.40809,0.47641
2004,30-45 y.,Direct migration background,"Dropout, No School Degree",0.05898,42,813,0.04278,0.07519
2004,30-45 y.,Indirect migration background,Secondary School Degree,0.41945,91,202,0.35123,0.48767
2004,30-45 y.,Indirect migration background,Intermediate School Degree,0.27588,56,202,0.21409,0.33767
2004,30-45 y.,Indirect migration background,Upper Secondary Degree,0.21746,55,202,0.16043,0.27449
2004,46-65 y.,No migration background,Secondary School Degree,0.51190,2648,6314,0.49957,0.52423
2004,46-65 y.,No migration background,Intermediate School Degree,0.28549,1958,6314,0.27435,0.29664
2004,46-65 y.,No migration background,Technical School Degree,0.04874,332,6314,0.04343,0.05405
2004,46-65 y.,No migration background,Upper Secondary Degree,0.14462,1376,6314,0.13595,0.15330
2004,46-65 y.,Direct migration background,Secondary School Degree,0.18951,173,925,0.16424,0.21478
2004,46-65 y.,Direct migration background,Intermediate School Degree,0.07655,69,925,0.05940,0.09369
2004,46-65 y.,Direct migration background,Upper Secondary Degree,0.07677,72,925,0.05961,0.09394
2004,46-65 y.,Direct migration background,Other Degree,0.54746,528,925,0.51537,0.57956
2004,46-65 y.,Direct migration background,"Dropout, No School Degree",0.07655,83,925,0.05941,0.09369
2004,66 and older,No migration background,Secondary School Degree,0.69631,2293,3358,0.68075,0.71186
2004,66 and older,No migration background,Intermediate School Degree,0.15289,505,3358,0.14072,0.16506
2004,66 and older,No migration background,Technical School Degree,0.03369,115,3358,0.02758,0.03979
2004,66 and older,No migration background,Upper Secondary Degree,0.09394,406,3358,0.08407,0.10381
2004,66 and older,No migration background,Other Degree,0.01279,39,3358,0.00899,0.01659
2004,66 and older,Direct migration background,Secondary School Degree,0.39538,137,311,0.34095,0.44981
2004,66 and older,Direct migration background,Other Degree,0.32783,132,311,0.27557,0.38008
2004,66 and older,Direct migration background,"Dropout, No School Degree",0.12840,42,311,0.09116,0.16564
2005,17-29 y.,No migration background,Secondary School Degree,0.18033,410,2709,0.16585,0.19481
2005,17-29 y.,No migration background,Intermediate School Degree,0.29796,894,2709,0.28074,0.31519
2005,17-29 y.,No migration background,Technical School Degree,0.04518,142,2709,0.03735,0.05300
2005,17-29 y.,No migration background,Upper Secondary Degree,0.22935,754,2709,0.21352,0.24519
2005,17-29 y.,No migration background,No School Degree Yet,0.13898,509,2709,0.12595,0.15201
2005,17-29 y.,Direct migration background,Secondary School Degree,0.21522,65,267,0.16583,0.26461
2005,17-29 y.,Direct migration background,Intermediate School Degree,0.21576,65,267,0.16632,0.26519
2005,17-29 y.,Direct migration background,Upper Secondary Degree,0.08882,38,267,0.05463,0.12301
2005,17-29 y.,Direct migration background,Other Degree,0.17104,44,267,0.12579,0.21629
2005,17-29 y.,Direct migration background,No School Degree Yet,0.12939,55,267,0.08905,0.16972
2005,17-29 y.,Indirect migration background,Secondary School Degree,0.26483,124,424,0.22278,0.30688
2005,17-29 y.,Indirect migration background,Intermediate School Degree,0.27063,125,424,0.22829,0.31297
2005,17-29 y.,Indirect migration background,Upper Secondary Degree,0.12252,85,424,0.09127,0.15377
2005,17-29 y.,Indirect migration background,No School Degree Yet,0.15283,90,424,0.11854,0.18712
2005,30-45 y.,No migration background,Secondary School Degree,0.26059,1135,4968,0.24839,0.27280
2005,30-45 y.,No migration background,Intermediate School Degree,0.41870,2205,4968,0.40498,0.43242
2005,30-45 y.,No migration background,Technical School Degree,0.06787,336,4968,0.06087,0.07486
2005,30-45 y.,No migration background,Upper Secondary Degree,0.23437,1292,4968,0.22259,0.24615
2005,30-45 y.,Direct migration background,Secondary School Degree,0.25584,246,762,0.22484,0.28684
2005,30-45 y.,Direct migration background,Intermediate School Degree,0.09580,81,762,0.07489,0.11671
2005,30-45 y.,Direct migration background,Upper Secondary Degree,0.10805,89,762,0.08599,0.13011
2005,30-45 y.,Direct migration background,Other Degree,0.42913,306,762,0.39396,0.46429
2005,30-45 y.,Direct migration background,"Dropout, No School Degree",0.06190,40,762,0.04478,0.07902
2005,30-45 y.,Indirect migration background,Secondary School Degree,0.39053,97,222,0.32621,0.45485
2005,30-45 y.,Indirect migration background,Intermediate School Degree,0.30494,65,222,0.24424,0.36564
2005,30-45 y.,Indirect migration background,Upper Secondary Degree,0.20746,60,222,0.15400,0.26092
2005,46-65 y.,No migration background,Secondary School Degree,0.48681,2403,6025,0.47419,0.49943
2005,46-65 y.,No migration background,Intermediate School Degree,0.30532,1970,6025,0.29369,0.31695
2005,46-65 y.,No migration background,Technical School Degree,0.04825,321,6025,0.04284,0.05366
2005,46-65 y.,No migration background,Upper Secondary Degree,0.14863,1331,6025,0.13965,0.15762
2005,46-65 y.,Direct migration background,Secondary School Degree,0.17085,156,865,0.14575,0.19595
2005,46-65 y.,Direct migration background,Intermediate School Degree,0.07479,65,865,0.05725,0.09233
2005,46-65 y.,Direct migration background,Upper Secondary Degree,0.07411,64,865,0.05664,0.09158
2005,46-65 y.,Direct migration background,Other Degree,0.57624,506,865,0.54329,0.60919
2005,46-65 y.,Direct migration background,"Dropout, No School Degree",0.07762,74,865,0.05978,0.09546
2005,66 and older,No migration background,Secondary School Degree,0.69572,2276,3361,0.68016,0.71127
2005,66 and older,No migration background,Intermediate School Degree,0.15228,507,3361,0.14013,0.16443
2005,66 and older,No migration background,Technical School Degree,0.03581,120,3361,0.02952,0.04209
2005,66 and older,No migration background,Upper Secondary Degree,0.09518,423,3361,0.08526,0.10510
2005,66 and older,No migration background,Other Degree,0.01136,35,3361,0.00778,0.01495
2005,66 and older,Direct migration background,Secondary School Degree,0.36367,129,307,0.30977,0.41757
2005,66 and older,Direct migration background,Other Degree,0.33796,136,307,0.28496,0.39096
2005,66 and older,Direct migration background,"Dropout, No School Degree",0.12647,42,307,0.08922,0.16371
2006,17-29 y.,No migration background,Secondary School Degree,0.17895,445,2860,0.16490,0.19300
2006,17-29 y.,No migration background,Intermediate School Degree,0.29266,924,2860,0.27598,0.30934
2006,17-29 y.,No migration background,Technical School Degree,0.04778,157,2860,0.03996,0.05559
2006,17-29 y.,No migration background,Upper Secondary Degree,0.24305,791,2860,0.22733,0.25878
2006,17-29 y.,No migration background,Other Degree,0.01399,34,2860,0.00969,0.01830
2006,17-29 y.,No migration background,No School Degree Yet,0.12084,509,2860,0.10889,0.13279
2006,17-29 y.,Direct migration background,Secondary School Degree,0.22046,65,276,0.17146,0.26945
2006,17-29 y.,Direct migration background,Intermediate School Degree,0.20455,70,276,0.15687,0.25223
2006,17-29 y.,Direct migration background,Upper Secondary Degree,0.10663,46,276,0.07015,0.14311
2006,17-29 y.,Direct migration background,Other Degree,0.17802,55,276,0.13281,0.22324
2006,17-29 y.,Direct migration background,No School Degree Yet,0.09435,40,276,0.05980,0.12890
2006,17-29 y.,Indirect migration background,Secondary School Degree,0.24658,113,402,0.20440,0.28877
2006,17-29 y.,Indirect migration background,Intermediate School Degree,0.24291,122,402,0.20093,0.28488
2006,17-29 y.,Indirect migration background,Upper Secondary Degree,0.12163,81,402,0.08963,0.15362
2006,17-29 y.,Indirect migration background,No School Degree Yet,0.15709,86,402,0.12147,0.19271
2006,30-45 y.,No migration background,Secondary School Degree,0.25551,1167,5158,0.24361,0.26742
2006,30-45 y.,No migration background,Intermediate School Degree,0.40962,2226,5158,0.39619,0.42304
2006,30-45 y.,No migration background,Technical School Degree,0.07205,360,5158,0.06499,0.07910
2006,30-45 y.,No migration background,Upper Secondary Degree,0.24331,1374,5158,0.23160,0.25502
2006,30-45 y.,No migration background,Other Degree,0.00624,31,5158,0.00409,0.00839
2006,30-45 y.,Direct migration background,Secondary School Degree,0.25702,232,721,0.22510,0.28894
2006,30-45 y.,Direct migration background,Intermediate School Degree,0.10117,85,721,0.07914,0.12319
2006,30-45 y.,Direct migration background,Upper Secondary Degree,0.10888,92,721,0.08613,0.13163
2006,30-45 y.,Direct migration background,Other Degree,0.44518,312,721,0.40888,0.48148
2006,30-45 y.,Indirect migration background,Secondary School Degree,0.42956,110,253,0.36844,0.49068
2006,30-45 y.,Indirect migration background,Intermediate School Degree,0.29071,76,253,0.23464,0.34677
2006,30-45 y.,Indirect migration background,Upper Secondary Degree,0.19845,67,253,0.14921,0.24770
2006,46-65 y.,No migration background,Secondary School Degree,0.45212,2529,6603,0.44011,0.46412
2006,46-65 y.,No migration background,Intermediate School Degree,0.32746,2248,6603,0.31614,0.33878
2006,46-65 y.,No migration background,Technical School Degree,0.04650,345,6603,0.04142,0.05158
2006,46-65 y.,No migration background,Upper Secondary Degree,0.16017,1450,6603,0.15132,0.16901
2006,46-65 y.,No migration background,Other Degree,0.00493,31,6603,0.00324,0.00662
2006,46-65 y.,Direct migration background,Secondary School Degree,0.17289,151,855,0.14753,0.19826
2006,46-65 y.,Direct migration background,Intermediate School Degree,0.06486,67,855,0.04834,0.08138
2006,46-65 y.,Direct migration background,Upper Secondary Degree,0.07203,63,855,0.05469,0.08937
2006,46-65 y.,Direct migration background,Other Degree,0.57575,506,855,0.54260,0.60889
2006,46-65 y.,Direct migration background,"Dropout, No School Degree",0.08569,68,855,0.06691,0.10446
2006,66 and older,No migration background,Secondary School Degree,0.67564,2647,3978,0.66109,0.69019
2006,66 and older,No migration background,Intermediate School Degree,0.16186,633,3978,0.15042,0.17331
2006,66 and older,No migration background,Technical School Degree,0.03565,147,3978,0.02989,0.04142
2006,66 and older,No migration background,Upper Secondary Degree,0.09956,498,3978,0.09026,0.10887
2006,66 and older,No migration background,Other Degree,0.01415,53,3978,0.01048,0.01782
2006,66 and older,Direct migration background,Secondary School Degree,0.33148,128,331,0.28069,0.38227
2006,66 and older,Direct migration background,Other Degree,0.38809,158,331,0.33551,0.44067
2006,66 and older,Direct migration background,"Dropout, No School Degree",0.12548,45,331,0.08973,0.16122
2007,17-29 y.,No migration background,Secondary School Degree,0.16325,392,2614,0.14908,0.17743
2007,17-29 y.,No migration background,Intermediate School Degree,0.28575,817,2614,0.26843,0.30307
2007,17-29 y.,No migration background,Technical School Degree,0.04981,146,2614,0.04147,0.05815
2007,17-29 y.,No migration background,Upper Secondary Degree,0.24332,753,2614,0.22686,0.25977
2007,17-29 y.,No migration background,No School Degree Yet,0.14186,506,2614,0.12849,0.15524
2007,17-29 y.,Direct migration background,Secondary School Degree,0.21180,54,202,0.15532,0.26829
2007,17-29 y.,Direct migration background,Intermediate School Degree,0.20395,57,202,0.14824,0.25965
2007,17-29 y.,Direct migration background,Upper Secondary Degree,0.11215,48,202,0.06853,0.15578
2007,17-29 y.,Direct migration background,Other Degree,0.15859,43,202,0.10809,0.20909
2007,17-29 y.,Indirect migration background,Secondary School Degree,0.23930,103,394,0.19712,0.28149
2007,17-29 y.,Indirect migration background,Intermediate School Degree,0.25557,114,394,0.21244,0.29869
2007,17-29 y.,Indirect migration background,Upper Secondary Degree,0.13756,82,394,0.10350,0.17161
2007,17-29 y.,Indirect migration background,No School Degree Yet,0.15374,95,394,0.11808,0.18940
2007,30-45 y.,No migration background,Secondary School Degree,0.23551,1009,4670,0.22334,0.24768
2007,30-45 y.,No migration background,Intermediate School Degree,0.40083,1998,4670,0.38677,0.41488
2007,30-45 y.,No migration background,Technical School Degree,0.07725,337,4670,0.06959,0.08491
2007,30-45 y.,No migration background,Upper Secondary Degree,0.26744,1326,4670,0.25474,0.28013
2007,30-45 y.,Direct migration background,Secondary School Degree,0.25674,202,633,0.22268,0.29079
2007,30-45 y.,Direct migration background,Intermediate School Degree,0.10355,81,633,0.07980,0.12731
2007,30-45 y.,Direct migration background,Upper Secondary Degree,0.11391,86,633,0.08914,0.13867
2007,30-45 y.,Direct migration background,Other Degree,0.43838,264,633,0.39970,0.47707
2007,30-45 y.,Indirect migration background,Secondary School Degree,0.39820,106,248,0.33715,0.45925
2007,30-45 y.,Indirect migration background,Intermediate School Degree,0.28900,73,248,0.23247,0.34553
2007,30-45 y.,Indirect migration background,Upper Secondary Degree,0.22218,69,248,0.17034,0.27402
2007,46-65 y.,No migration background,Secondary School Degree,0.43387,2227,6186,0.42152,0.44623
2007,46-65 y.,No migration background,Intermediate School Degree,0.34194,2203,6186,0.33012,0.35376
2007,46-65 y.,No migration background,Technical School Degree,0.04590,323,6186,0.04068,0.05111
