year,bula_h,hhtyp,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,North Rhine-Westphalia,Single-person household,No,0.88615,536,605,0.86082,0.91148
2016,North Rhine-Westphalia,Couple without children,Yes,0.03377,32,775,0.02104,0.04650
2016,North Rhine-Westphalia,Couple without children,No,0.94911,743,775,0.93363,0.96460
2016,North Rhine-Westphalia,Single parent,Yes,0.35603,119,312,0.30281,0.40924
2016,North Rhine-Westphalia,Single parent,No,0.63254,193,312,0.57895,0.68612
2016,North Rhine-Westphalia,Couple with children,Yes,0.09385,157,1118,0.07675,0.11095
2016,North Rhine-Westphalia,Couple with children,No,0.87006,961,1118,0.85034,0.88978
2016,North Rhine-Westphalia,Other Combinations,No,0.76735,33,33,0.62095,0.91374
2016,Hesse,Single-person household,No,0.89095,191,191,0.84663,0.93527
2016,Hesse,Couple without children,No,0.94614,271,271,0.91921,0.97307
2016,Hesse,Single parent,Yes,0.31159,33,110,0.22464,0.39853
2016,Hesse,Single parent,No,0.68325,77,110,0.59592,0.77059
2016,Hesse,Couple with children,Yes,0.08163,35,337,0.05236,0.11091
2016,Hesse,Couple with children,No,0.89584,302,337,0.86318,0.92850
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.90362,183,183,0.86075,0.94650
2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.95313,224,224,0.92539,0.98087
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.75975,57,57,0.64785,0.87165
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.93340,268,268,0.90350,0.96331
2016,Baden-Wuerttemberg,Single-person household,No,0.93059,319,319,0.90266,0.95853
2016,Baden-Wuerttemberg,Couple without children,No,0.98270,420,420,0.97021,0.99518
2016,Baden-Wuerttemberg,Single parent,Yes,0.18990,36,146,0.12606,0.25374
2016,Baden-Wuerttemberg,Single parent,No,0.80408,110,146,0.73948,0.86869
2016,Baden-Wuerttemberg,Couple with children,Yes,0.02661,31,664,0.01436,0.03886
2016,Baden-Wuerttemberg,Couple with children,No,0.95259,633,664,0.93642,0.96877
2016,Bavaria,Single-person household,No,0.93447,481,481,0.91233,0.95661
2016,Bavaria,Couple without children,No,0.95398,606,606,0.93728,0.97067
2016,Bavaria,Single parent,Yes,0.14671,41,232,0.10109,0.19234
2016,Bavaria,Single parent,No,0.83914,191,232,0.79176,0.88652
2016,Bavaria,Couple with children,Yes,0.04061,35,845,0.02730,0.05393
2016,Bavaria,Couple with children,No,0.93011,810,845,0.91291,0.94731
2016,Berlin,Single-person household,Yes,0.16916,34,226,0.12018,0.21815
2016,Berlin,Single-person household,No,0.82506,192,226,0.77542,0.87470
2016,Berlin,Couple without children,No,0.95042,161,161,0.91678,0.98405
2016,Berlin,Single parent,No,0.58987,41,41,0.43744,0.74230
2016,Berlin,Couple with children,No,0.85798,116,116,0.79418,0.92178
2016,Brandenburg,Single-person household,No,0.85457,116,116,0.79014,0.91901
2016,Brandenburg,Couple without children,No,0.91261,190,190,0.87234,0.95287
2016,Brandenburg,Couple with children,No,0.88231,125,125,0.82559,0.93903
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.79872,82,82,0.71140,0.88604
2016,Mecklenburg-Western Pomerania,Couple without children,No,0.91755,97,97,0.86253,0.97257
2016,Mecklenburg-Western Pomerania,Couple with children,No,0.79465,61,61,0.69243,0.89686
2016,Saxony,Single-person household,No,0.84114,195,195,0.78971,0.89258
2016,Saxony,Couple without children,No,0.91203,269,269,0.87812,0.94594
2016,Saxony,Single parent,Yes,0.38432,38,93,0.28492,0.48372
2016,Saxony,Single parent,No,0.60158,55,93,0.50154,0.70162
2016,Saxony,Couple with children,No,0.84157,207,207,0.79171,0.89143
2016,Saxony-Anhalt,Single-person household,No,0.81469,118,118,0.74428,0.88510
2016,Saxony-Anhalt,Couple without children,No,0.93147,148,148,0.89063,0.97232
2016,Saxony-Anhalt,Single parent,No,0.70726,42,42,0.56797,0.84654
2016,Saxony-Anhalt,Couple with children,Yes,0.18825,31,132,0.12131,0.25520
2016,Saxony-Anhalt,Couple with children,No,0.79001,101,132,0.72026,0.85976
2016,Thuringa,Single-person household,No,0.82649,125,125,0.75984,0.89315
2016,Thuringa,Couple without children,No,0.94921,170,170,0.91610,0.98231
2016,Thuringa,Couple with children,No,0.92234,136,136,0.87720,0.96749
2017,Schleswig-Holstein,Single-person household,No,0.91523,133,133,0.86771,0.96275
2017,Schleswig-Holstein,Couple without children,No,0.96985,155,155,0.94284,0.99686
2017,Schleswig-Holstein,Single parent,No,0.68051,55,55,0.55614,0.80488
2017,Schleswig-Holstein,Couple with children,Yes,0.07962,35,250,0.04599,0.11324
2017,Schleswig-Holstein,Couple with children,No,0.91023,215,250,0.87473,0.94574
2017,Hamburg,Single-person household,No,0.95789,71,71,0.91083,1.00494
2017,Hamburg,Couple without children,No,0.89925,82,82,0.83371,0.96480
2017,Hamburg,Couple with children,No,0.86426,91,91,0.79350,0.93503
2017,Lower Saxony,Single-person household,Yes,0.04715,46,372,0.02558,0.06872
2017,Lower Saxony,Single-person household,No,0.92520,326,372,0.89843,0.95197
2017,Lower Saxony,Couple without children,No,0.96428,446,446,0.94704,0.98152
2017,Lower Saxony,Single parent,Yes,0.33007,54,177,0.26059,0.39954
2017,Lower Saxony,Single parent,No,0.66411,123,177,0.59434,0.73389
2017,Lower Saxony,Couple with children,Yes,0.08506,133,637,0.06338,0.10674
2017,Lower Saxony,Couple with children,No,0.90320,504,637,0.88022,0.92618
2017,Bremen,Single-person household,No,0.79787,31,31,0.65416,0.94158
2017,Bremen,Couple with children,No,0.68734,43,43,0.54714,0.82754
2017,North Rhine-Westphalia,Single-person household,Yes,0.08227,88,740,0.06246,0.10208
2017,North Rhine-Westphalia,Single-person household,No,0.90536,652,740,0.88426,0.92647
2017,North Rhine-Westphalia,Couple without children,Yes,0.03403,43,907,0.02223,0.04584
2017,North Rhine-Westphalia,Couple without children,No,0.94956,864,907,0.93531,0.96381
2017,North Rhine-Westphalia,Single parent,Yes,0.35877,128,348,0.30830,0.40924
2017,North Rhine-Westphalia,Single parent,No,0.63549,220,348,0.58485,0.68613
2017,North Rhine-Westphalia,Couple with children,Yes,0.08511,226,1381,0.07039,0.09983
2017,North Rhine-Westphalia,Couple with children,No,0.89988,1155,1381,0.88404,0.91571
2017,North Rhine-Westphalia,Other Combinations,No,0.83961,67,67,0.75108,0.92815
2017,Hesse,Single-person household,Yes,0.10112,34,268,0.06496,0.13728
2017,Hesse,Single-person household,No,0.87499,234,268,0.83532,0.91466
2017,Hesse,Couple without children,No,0.96092,279,279,0.93814,0.98370
2017,Hesse,Single parent,Yes,0.28461,37,123,0.20454,0.36468
2017,Hesse,Single parent,No,0.69502,86,123,0.61333,0.77672
2017,Hesse,Couple with children,Yes,0.06425,68,460,0.04182,0.08668
2017,Hesse,Couple with children,No,0.90510,392,460,0.87829,0.93191
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.91378,215,215,0.87617,0.95139
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98512,247,247,0.96999,1.00025
2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.82245,69,69,0.73162,0.91327
2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.04391,38,350,0.02241,0.06540
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.92317,312,350,0.89523,0.95111
2017,Baden-Wuerttemberg,Single-person household,Yes,0.04927,35,401,0.02806,0.07048
2017,Baden-Wuerttemberg,Single-person household,No,0.94425,366,401,0.92176,0.96673
2017,Baden-Wuerttemberg,Couple without children,No,0.96562,483,483,0.94936,0.98189
2017,Baden-Wuerttemberg,Single parent,Yes,0.17234,37,161,0.11382,0.23086
2017,Baden-Wuerttemberg,Single parent,No,0.82664,124,161,0.76798,0.88530
2017,Baden-Wuerttemberg,Couple with children,Yes,0.04027,86,820,0.02681,0.05373
2017,Baden-Wuerttemberg,Couple with children,No,0.93653,734,820,0.91983,0.95323
2017,Bavaria,Single-person household,Yes,0.04692,38,607,0.03008,0.06376
2017,Bavaria,Single-person household,No,0.93509,569,607,0.91547,0.95470
2017,Bavaria,Couple without children,No,0.96969,687,687,0.95686,0.98252
2017,Bavaria,Single parent,Yes,0.14492,43,250,0.10120,0.18865
2017,Bavaria,Single parent,No,0.84871,207,250,0.80420,0.89322
2017,Bavaria,Couple with children,Yes,0.03786,78,1000,0.02602,0.04970
2017,Bavaria,Couple with children,No,0.93128,922,1000,0.91559,0.94697
2017,Bavaria,Other Combinations,No,0.94302,47,47,0.87602,1.01001
2017,Berlin,Single-person household,Yes,0.13889,39,252,0.09611,0.18168
2017,Berlin,Single-person household,No,0.81954,213,252,0.77196,0.86712
2017,Berlin,Couple without children,No,0.91035,176,176,0.86803,0.95268
2017,Berlin,Single parent,Yes,0.27882,33,74,0.17595,0.38168
2017,Berlin,Single parent,No,0.72118,41,74,0.61832,0.82405
2017,Berlin,Couple with children,Yes,0.12867,32,172,0.07849,0.17886
2017,Berlin,Couple with children,No,0.86964,140,172,0.81917,0.92010
2017,Brandenburg,Single-person household,No,0.88920,143,143,0.83757,0.94083
2017,Brandenburg,Couple without children,No,0.94025,211,211,0.90820,0.97231
2017,Brandenburg,Single parent,No,0.65245,38,38,0.49901,0.80589
2017,Brandenburg,Couple with children,Yes,0.10353,33,213,0.06252,0.14454
2017,Brandenburg,Couple with children,No,0.83645,180,213,0.78666,0.88624
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.80777,99,99,0.72975,0.88579
2017,Mecklenburg-Western Pomerania,Couple without children,No,0.95952,106,106,0.92183,0.99722
2017,Mecklenburg-Western Pomerania,Couple with children,No,0.93053,86,86,0.87647,0.98458
2017,Saxony,Single-person household,No,0.86468,251,251,0.82227,0.90708
2017,Saxony,Couple without children,No,0.96280,308,308,0.94163,0.98397
2017,Saxony,Single parent,No,0.80078,74,74,0.70915,0.89240
2017,Saxony,Couple with children,Yes,0.08210,52,322,0.05207,0.11214
2017,Saxony,Couple with children,No,0.86440,270,322,0.82695,0.90185
2017,Saxony-Anhalt,Single-person household,No,0.80564,126,126,0.73627,0.87501
2017,Saxony-Anhalt,Couple without children,No,0.89085,174,174,0.84438,0.93732
2017,Saxony-Anhalt,Single parent,Yes,0.27333,33,75,0.17178,0.37487
2017,Saxony-Anhalt,Single parent,No,0.72084,42,75,0.61863,0.82305
2017,Saxony-Anhalt,Couple with children,Yes,0.18464,33,172,0.12648,0.24279
2017,Saxony-Anhalt,Couple with children,No,0.77848,139,172,0.71624,0.84072
2017,Thuringa,Single-person household,No,0.84855,157,157,0.79229,0.90480
2017,Thuringa,Couple without children,No,0.94317,183,183,0.90953,0.97681
2017,Thuringa,Single parent,No,0.65233,34,34,0.48985,0.81482
2017,Thuringa,Couple with children,No,0.88655,160,160,0.83726,0.93585
2018,Schleswig-Holstein,Single-person household,No,0.90410,126,126,0.85248,0.95572
2018,Schleswig-Holstein,Couple without children,No,0.93692,149,149,0.89776,0.97609
2018,Schleswig-Holstein,Single parent,No,0.75391,43,43,0.62365,0.88418
2018,Schleswig-Holstein,Couple with children,Yes,0.08023,62,269,0.04771,0.11275
2018,Schleswig-Holstein,Couple with children,No,0.87464,207,269,0.83499,0.91428
2018,Hamburg,Single-person household,No,0.95469,89,89,0.91123,0.99814
2018,Hamburg,Couple without children,No,0.97248,93,93,0.93904,1.00591
2018,Hamburg,Couple with children,No,0.90167,99,99,0.84272,0.96062
2018,Lower Saxony,Single-person household,Yes,0.06025,51,394,0.03672,0.08377
2018,Lower Saxony,Single-person household,No,0.91572,343,394,0.88826,0.94319
2018,Lower Saxony,Couple without children,No,0.94728,431,431,0.92616,0.96840
2018,Lower Saxony,Single parent,Yes,0.33661,62,173,0.26598,0.40723
2018,Lower Saxony,Single parent,No,0.66339,111,173,0.59277,0.73402
2018,Lower Saxony,Couple with children,Yes,0.09233,180,689,0.07070,0.11396
2018,Lower Saxony,Couple with children,No,0.89431,509,689,0.87134,0.91729
2018,Bremen,Single-person household,No,0.90035,39,39,0.80511,0.99558
2018,Bremen,Couple without children,No,0.92360,36,36,0.83560,1.01161
2018,Bremen,Couple with children,No,0.74895,63,63,0.64101,0.85688
2018,North Rhine-Westphalia,Single-person household,Yes,0.07346,137,862,0.05603,0.09089
2018,North Rhine-Westphalia,Single-person household,No,0.92020,725,862,0.90210,0.93830
2018,North Rhine-Westphalia,Couple without children,Yes,0.03531,48,921,0.02338,0.04723
2018,North Rhine-Westphalia,Couple without children,No,0.95719,873,921,0.94411,0.97027
2018,North Rhine-Westphalia,Single parent,Yes,0.32898,129,377,0.28148,0.37647
2018,North Rhine-Westphalia,Single parent,No,0.66964,248,377,0.62210,0.71718
2018,North Rhine-Westphalia,Couple with children,Yes,0.08986,292,1433,0.07505,0.10467
2018,North Rhine-Westphalia,Couple with children,No,0.89979,1141,1433,0.88424,0.91534
2018,North Rhine-Westphalia,Other Combinations,Yes,0.13768,32,109,0.07269,0.20266
2018,North Rhine-Westphalia,Other Combinations,No,0.86196,77,109,0.79690,0.92702
2018,Hesse,Single-person household,Yes,0.13081,59,297,0.09240,0.16922
2018,Hesse,Single-person household,No,0.86916,238,297,0.83075,0.90758
2018,Hesse,Couple without children,No,0.94624,263,263,0.91893,0.97355
2018,Hesse,Single parent,Yes,0.22721,43,130,0.15490,0.29952
2018,Hesse,Single parent,No,0.75515,87,130,0.68095,0.82936
2018,Hesse,Couple with children,Yes,0.04662,118,467,0.02748,0.06577
2018,Hesse,Couple with children,No,0.93846,349,467,0.91664,0.96028
2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.04580,40,257,0.02019,0.07141
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93856,217,257,0.90915,0.96798
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.96772,252,252,0.94585,0.98959
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.81561,69,69,0.72344,0.90779
2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.04406,108,388,0.02361,0.06450
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95246,280,388,0.93126,0.97366
2018,Baden-Wuerttemberg,Single-person household,Yes,0.06078,36,396,0.03722,0.08434
2018,Baden-Wuerttemberg,Single-person household,No,0.92774,360,396,0.90221,0.95327
2018,Baden-Wuerttemberg,Couple without children,No,0.98323,464,464,0.97153,0.99493
2018,Baden-Wuerttemberg,Single parent,Yes,0.22588,51,160,0.16088,0.29087
2018,Baden-Wuerttemberg,Single parent,No,0.77412,109,160,0.70913,0.83912
2018,Baden-Wuerttemberg,Couple with children,Yes,0.03612,128,784,0.02305,0.04919
2018,Baden-Wuerttemberg,Couple with children,No,0.94733,656,784,0.93169,0.96298
2018,Bavaria,Single-person household,Yes,0.04128,45,650,0.02597,0.05658
2018,Bavaria,Single-person household,No,0.94857,605,650,0.93158,0.96557
2018,Bavaria,Couple without children,No,0.98482,656,656,0.97545,0.99418
2018,Bavaria,Single parent,Yes,0.12072,45,256,0.08073,0.16071
2018,Bavaria,Single parent,No,0.87703,211,256,0.83673,0.91734
2018,Bavaria,Couple with children,Yes,0.03563,114,969,0.02395,0.04731
2018,Bavaria,Couple with children,No,0.94166,855,969,0.92690,0.95643
2018,Bavaria,Other Combinations,No,0.88776,44,44,0.79341,0.98211
2018,Berlin,Single-person household,Yes,0.13777,56,298,0.09857,0.17697
2018,Berlin,Single-person household,No,0.82498,242,298,0.78176,0.86819
2018,Berlin,Couple without children,No,0.93048,178,178,0.89301,0.96795
2018,Berlin,Single parent,No,0.78640,49,49,0.67045,0.90235
2018,Berlin,Couple with children,Yes,0.13072,50,196,0.08341,0.17804
2018,Berlin,Couple with children,No,0.86056,146,196,0.81194,0.90918
2018,Brandenburg,Single-person household,Yes,0.10931,41,186,0.06434,0.15427
2018,Brandenburg,Single-person household,No,0.88784,145,186,0.84236,0.93331
2018,Brandenburg,Couple without children,No,0.92221,216,216,0.88640,0.95801
2018,Brandenburg,Single parent,No,0.69463,37,37,0.54418,0.84508
2018,Brandenburg,Couple with children,Yes,0.06719,62,214,0.03357,0.10082
2018,Brandenburg,Couple with children,No,0.92362,152,214,0.88795,0.95929
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.78881,109,109,0.71183,0.86578
2018,Mecklenburg-Western Pomerania,Couple without children,No,0.94507,115,115,0.90324,0.98689
2018,Mecklenburg-Western Pomerania,Couple with children,Yes,0.11039,33,120,0.05409,0.16670
2018,Mecklenburg-Western Pomerania,Couple with children,No,0.88286,87,120,0.82508,0.94064
2018,Saxony,Single-person household,Yes,0.09184,32,296,0.05888,0.12479
2018,Saxony,Single-person household,No,0.90005,264,296,0.86583,0.93428
2018,Saxony,Couple without children,No,0.96594,301,301,0.94541,0.98647
2018,Saxony,Single parent,No,0.68490,71,71,0.57607,0.79372
2018,Saxony,Couple with children,Yes,0.05525,61,322,0.03026,0.08024
2018,Saxony,Couple with children,No,0.88002,261,322,0.84448,0.91557
2018,Saxony-Anhalt,Single-person household,Yes,0.17839,35,176,0.12167,0.23511
2018,Saxony-Anhalt,Single-person household,No,0.80568,141,176,0.74705,0.86430
2018,Saxony-Anhalt,Couple without children,No,0.88891,169,169,0.84140,0.93643
2018,Saxony-Anhalt,Single parent,Yes,0.35689,33,75,0.24774,0.46605
2018,Saxony-Anhalt,Single parent,No,0.64311,42,75,0.53395,0.75226
2018,Saxony-Anhalt,Couple with children,Yes,0.14272,47,170,0.08998,0.19546
2018,Saxony-Anhalt,Couple with children,No,0.84811,123,170,0.79400,0.90223
2018,Thuringa,Single-person household,Yes,0.10861,40,189,0.06413,0.15308
2018,Thuringa,Single-person household,No,0.88716,149,189,0.84193,0.93238
2018,Thuringa,Couple without children,No,0.93275,181,181,0.89616,0.96934
2018,Thuringa,Single parent,No,0.72048,38,38,0.57588,0.86508
2018,Thuringa,Couple with children,Yes,0.08139,42,186,0.04199,0.12079
2018,Thuringa,Couple with children,No,0.89893,144,186,0.85550,0.94237
2019,Schleswig-Holstein,Single-person household,No,0.91277,125,125,0.86310,0.96244
2019,Schleswig-Holstein,Couple without children,No,0.97774,186,186,0.95648,0.99900
2019,Schleswig-Holstein,Single parent,No,0.72866,42,42,0.59256,0.86477
2019,Schleswig-Holstein,Couple with children,Yes,0.10384,68,280,0.06805,0.13964
2019,Schleswig-Holstein,Couple with children,No,0.88338,212,280,0.84571,0.92104
2019,Hamburg,Single-person household,No,0.96813,93,93,0.93224,1.00403
2019,Hamburg,Couple without children,No,0.97449,115,115,0.94555,1.00343
2019,Hamburg,Couple with children,No,0.85531,102,102,0.78670,0.92392
2019,Lower Saxony,Single-person household,Yes,0.06282,51,396,0.03889,0.08674
2019,Lower Saxony,Single-person household,No,0.92298,345,396,0.89668,0.94927
2019,Lower Saxony,Couple without children,Yes,0.03265,34,485,0.01682,0.04849
2019,Lower Saxony,Couple without children,No,0.96481,451,485,0.94840,0.98123
2019,Lower Saxony,Single parent,Yes,0.28247,51,168,0.21419,0.35075
2019,Lower Saxony,Single parent,No,0.71753,117,168,0.64925,0.78581
2019,Lower Saxony,Couple with children,Yes,0.08436,145,655,0.06306,0.10566
2019,Lower Saxony,Couple with children,No,0.89763,510,655,0.87440,0.92086
2019,Bremen,Single-person household,No,0.94783,38,38,0.87617,1.01948
2019,Bremen,Couple without children,No,0.97659,38,38,0.92788,1.02531
2019,Bremen,Couple with children,No,0.69480,56,56,0.57310,0.81650
2019,North Rhine-Westphalia,Single-person household,Yes,0.06956,125,899,0.05292,0.08620
2019,North Rhine-Westphalia,Single-person household,No,0.92514,774,899,0.90793,0.94235
2019,North Rhine-Westphalia,Couple without children,Yes,0.04381,62,1015,0.03121,0.05641
2019,North Rhine-Westphalia,Couple without children,No,0.94980,953,1015,0.93636,0.96324
2019,North Rhine-Westphalia,Single parent,Yes,0.31534,121,339,0.26580,0.36487
2019,North Rhine-Westphalia,Single parent,No,0.68466,218,339,0.63513,0.73420
2019,North Rhine-Westphalia,Couple with children,Yes,0.09059,328,1475,0.07594,0.10524
2019,North Rhine-Westphalia,Couple with children,No,0.90041,1147,1475,0.88512,0.91570
2019,North Rhine-Westphalia,Other Combinations,Yes,0.10193,39,98,0.04172,0.16214
2019,North Rhine-Westphalia,Other Combinations,No,0.89807,59,98,0.83786,0.95828
2019,Hesse,Single-person household,Yes,0.09870,52,315,0.06571,0.13169
2019,Hesse,Single-person household,No,0.90130,263,315,0.86831,0.93429
2019,Hesse,Couple without children,No,0.96665,337,337,0.94745,0.98585
2019,Hesse,Single parent,Yes,0.23301,35,117,0.15608,0.30994
2019,Hesse,Single parent,No,0.75503,82,117,0.67676,0.83329
2019,Hesse,Couple with children,Yes,0.04795,118,467,0.02855,0.06735
2019,Hesse,Couple with children,No,0.94040,349,467,0.91891,0.96190
2019,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.05191,37,263,0.02504,0.07877
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.94724,226,263,0.92017,0.97431
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.96993,283,283,0.95000,0.98986
2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.87331,69,69,0.79426,0.95237
2019,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.03242,82,363,0.01417,0.05066
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96469,281,363,0.94568,0.98371
2019,Baden-Wuerttemberg,Single-person household,Yes,0.05144,42,426,0.03044,0.07245
2019,Baden-Wuerttemberg,Single-person household,No,0.94698,384,426,0.92568,0.96829
2019,Baden-Wuerttemberg,Couple without children,No,0.97797,510,510,0.96522,0.99072
2019,Baden-Wuerttemberg,Single parent,Yes,0.20332,41,127,0.13305,0.27360
2019,Baden-Wuerttemberg,Single parent,No,0.79647,86,127,0.72617,0.86678
2019,Baden-Wuerttemberg,Couple with children,Yes,0.03211,142,804,0.01992,0.04431
2019,Baden-Wuerttemberg,Couple with children,No,0.95073,662,804,0.93576,0.96570
2019,Bavaria,Single-person household,Yes,0.03272,55,695,0.01948,0.04595
2019,Bavaria,Single-person household,No,0.94501,640,695,0.92805,0.96197
2019,Bavaria,Couple without children,No,0.97794,730,730,0.96728,0.98860
2019,Bavaria,Single parent,Yes,0.19632,51,240,0.14596,0.24668
2019,Bavaria,Single parent,No,0.75476,189,240,0.70022,0.80931
2019,Bavaria,Couple with children,Yes,0.02740,136,996,0.01726,0.03755
2019,Bavaria,Couple with children,No,0.96707,860,996,0.95598,0.97816
2019,Bavaria,Other Combinations,No,0.97362,46,46,0.92680,1.02045
2019,Berlin,Single-person household,Yes,0.13599,52,326,0.09873,0.17326
2019,Berlin,Single-person household,No,0.82102,274,326,0.77934,0.86270
2019,Berlin,Couple without children,No,0.93506,187,187,0.89964,0.97047
2019,Berlin,Single parent,No,0.82567,54,54,0.72353,0.92782
2019,Berlin,Couple with children,Yes,0.13034,53,199,0.08345,0.17724
2019,Berlin,Couple with children,No,0.85078,146,199,0.80115,0.90041
2019,Brandenburg,Single-person household,Yes,0.12938,34,187,0.08115,0.17761
2019,Brandenburg,Single-person household,No,0.83593,153,187,0.78271,0.88916
2019,Brandenburg,Couple without children,No,0.93620,253,253,0.90603,0.96638
2019,Brandenburg,Single parent,No,0.72904,43,43,0.59462,0.86346
2019,Brandenburg,Couple with children,Yes,0.07951,58,246,0.04564,0.11339
2019,Brandenburg,Couple with children,No,0.91361,188,246,0.87843,0.94879
2019,Mecklenburg-Western Pomerania,Single-person household,No,0.83737,97,97,0.76355,0.91119
2019,Mecklenburg-Western Pomerania,Couple without children,No,0.97013,139,139,0.94173,0.99853
2019,Mecklenburg-Western Pomerania,Couple with children,No,0.90574,103,103,0.84903,0.96244
2019,Saxony,Single-person household,No,0.87756,253,253,0.83709,0.91803
2019,Saxony,Couple without children,No,0.94351,356,356,0.91950,0.96753
2019,Saxony,Single parent,No,0.74648,69,69,0.64308,0.84988
2019,Saxony,Couple with children,Yes,0.05150,63,328,0.02755,0.07546
2019,Saxony,Couple with children,No,0.90583,265,328,0.87418,0.93749
2019,Saxony-Anhalt,Single-person household,No,0.82586,141,141,0.76304,0.88868
2019,Saxony-Anhalt,Couple without children,No,0.94581,185,185,0.91309,0.97852
2019,Saxony-Anhalt,Single parent,No,0.73007,43,43,0.59581,0.86432
2019,Saxony-Anhalt,Couple with children,Yes,0.13768,47,171,0.08589,0.18948
2019,Saxony-Anhalt,Couple with children,No,0.86232,124,171,0.81052,0.91411
2019,Thuringa,Single-person household,No,0.89503,165,165,0.84811,0.94194
2019,Thuringa,Couple without children,No,0.94987,181,181,0.91799,0.98175
2019,Thuringa,Single parent,No,0.73858,36,36,0.59301,0.88416
2019,Thuringa,Couple with children,Yes,0.10836,32,187,0.06369,0.15303
2019,Thuringa,Couple with children,No,0.88668,155,187,0.84112,0.93223
2020,Schleswig-Holstein,Single-person household,No,0.94116,129,129,0.90040,0.98193
2020,Schleswig-Holstein,Couple without children,No,0.97179,166,166,0.94653,0.99706
2020,Schleswig-Holstein,Single parent,No,0.61881,34,34,0.45310,0.78452
2020,Schleswig-Holstein,Couple with children,Yes,0.09307,77,269,0.05828,0.12785
2020,Schleswig-Holstein,Couple with children,No,0.86834,192,269,0.82786,0.90882
2020,Hamburg,Single-person household,No,0.95819,102,102,0.91915,0.99722
2020,Hamburg,Couple without children,No,0.98497,114,114,0.96254,1.00740
2020,Hamburg,Couple with children,No,0.87582,98,98,0.81019,0.94145
2020,Lower Saxony,Single-person household,Yes,0.07235,69,457,0.04857,0.09613
2020,Lower Saxony,Single-person household,No,0.89694,388,457,0.86903,0.92485
2020,Lower Saxony,Couple without children,Yes,0.02045,36,488,0.00788,0.03302
2020,Lower Saxony,Couple without children,No,0.95387,452,488,0.93524,0.97250
2020,Lower Saxony,Single parent,Yes,0.33241,47,148,0.25625,0.40856
2020,Lower Saxony,Single parent,No,0.65996,101,148,0.58338,0.73654
2020,Lower Saxony,Couple with children,Yes,0.10022,173,637,0.07688,0.12356
2020,Lower Saxony,Couple with children,No,0.86952,464,637,0.84334,0.89570
2020,Lower Saxony,Other Combinations,No,0.78570,31,31,0.63886,0.93254
2020,Bremen,Single-person household,No,0.95005,52,52,0.89026,1.00984
2020,Bremen,Couple without children,No,0.97692,42,42,0.93096,1.02288
2020,Bremen,Couple with children,No,0.87324,59,59,0.78761,0.95886
2020,North Rhine-Westphalia,Single-person household,Yes,0.07010,191,1151,0.05534,0.08485
2020,North Rhine-Westphalia,Single-person household,No,0.91294,960,1151,0.89664,0.92923
2020,North Rhine-Westphalia,Couple without children,Yes,0.03653,66,1053,0.02519,0.04787
2020,North Rhine-Westphalia,Couple without children,No,0.93475,987,1053,0.91982,0.94967
2020,North Rhine-Westphalia,Single parent,Yes,0.28638,143,353,0.23916,0.33361
2020,North Rhine-Westphalia,Single parent,No,0.69926,210,353,0.65135,0.74717
2020,North Rhine-Westphalia,Couple with children,Yes,0.06876,474,1572,0.05624,0.08127
2020,North Rhine-Westphalia,Couple with children,No,0.90741,1098,1572,0.89308,0.92174
2020,North Rhine-Westphalia,Other Combinations,Yes,0.18406,71,141,0.11986,0.24825
2020,North Rhine-Westphalia,Other Combinations,No,0.81564,70,141,0.75140,0.87987
2020,Hesse,Single-person household,Yes,0.10391,55,393,0.07370,0.13412
2020,Hesse,Single-person household,No,0.88002,338,393,0.84785,0.91219
2020,Hesse,Couple without children,No,0.94633,308,308,0.92111,0.97154
2020,Hesse,Single parent,Yes,0.15912,32,112,0.09107,0.22717
2020,Hesse,Single parent,No,0.84088,80,112,0.77283,0.90893
2020,Hesse,Couple with children,Yes,0.03642,110,462,0.01932,0.05352
2020,Hesse,Couple with children,No,0.92598,352,462,0.90208,0.94988
