year,age_gr,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.79407,569,704,0.76417,0.82396
2000,17-29 y.,1st Quintile,Not born in Germany,0.20593,135,704,0.17604,0.23583
2000,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.85762,539,622,0.83013,0.88510
2000,17-29 y.,2nd Quintile,Not born in Germany,0.14238,83,622,0.11490,0.16987
2000,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.94297,538,579,0.92407,0.96188
2000,17-29 y.,3rd Quintile,Not born in Germany,0.05703,41,579,0.03812,0.07593
2000,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.88916,488,534,0.86251,0.91581
2000,17-29 y.,4th Quintile,Not born in Germany,0.11084,46,534,0.08419,0.13749
2000,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.94482,346,346,0.92073,0.96892
2000,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.73247,558,793,0.70164,0.76330
2000,30-45 y.,1st Quintile,Not born in Germany,0.26753,235,793,0.23670,0.29836
2000,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81637,818,1029,0.79270,0.84004
2000,30-45 y.,2nd Quintile,Not born in Germany,0.18363,211,1029,0.15996,0.20730
2000,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90197,836,947,0.88302,0.92092
2000,30-45 y.,3rd Quintile,Not born in Germany,0.09803,111,947,0.07908,0.11698
2000,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.89820,846,928,0.87873,0.91766
2000,30-45 y.,4th Quintile,Not born in Germany,0.10180,82,928,0.08234,0.12127
2000,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.91878,817,878,0.90070,0.93686
2000,30-45 y.,5th Quintile,Not born in Germany,0.08122,61,878,0.06314,0.09930
2000,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.68429,396,637,0.64816,0.72041
2000,46-65 y.,1st Quintile,Not born in Germany,0.31571,241,637,0.27959,0.35184
2000,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77284,495,672,0.74114,0.80455
2000,46-65 y.,2nd Quintile,Not born in Germany,0.22716,177,672,0.19545,0.25886
2000,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84100,659,807,0.81575,0.86624
2000,46-65 y.,3rd Quintile,Not born in Germany,0.15900,148,807,0.13376,0.18425
2000,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.85754,794,948,0.83528,0.87981
2000,46-65 y.,4th Quintile,Not born in Germany,0.14246,154,948,0.12019,0.16472
2000,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.90357,945,1042,0.88564,0.92150
2000,46-65 y.,5th Quintile,Not born in Germany,0.09643,97,1042,0.07850,0.11436
2000,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.84225,352,452,0.80861,0.87589
2000,66 and older,1st Quintile,Not born in Germany,0.15775,100,452,0.12411,0.19139
2000,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89221,381,440,0.86320,0.92122
2000,66 and older,2nd Quintile,Not born in Germany,0.10779,59,440,0.07878,0.13680
2000,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.89104,339,379,0.85963,0.92245
2000,66 and older,3rd Quintile,Not born in Germany,0.10896,40,379,0.07755,0.14037
2000,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.89881,256,256,0.86180,0.93583
2000,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.93263,221,221,0.89951,0.96576
2001,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.76088,791,995,0.73436,0.78740
2001,17-29 y.,1st Quintile,Not born in Germany,0.23912,204,995,0.21260,0.26564
2001,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83236,778,903,0.80799,0.85674
2001,17-29 y.,2nd Quintile,Not born in Germany,0.16764,125,903,0.14326,0.19201
2001,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88362,748,835,0.86185,0.90538
2001,17-29 y.,3rd Quintile,Not born in Germany,0.11638,87,835,0.09462,0.13815
2001,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91630,750,807,0.89718,0.93541
2001,17-29 y.,4th Quintile,Not born in Germany,0.08370,57,807,0.06459,0.10282
2001,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96454,535,535,0.94885,0.98023
2001,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72761,872,1224,0.70266,0.75256
2001,30-45 y.,1st Quintile,Not born in Germany,0.27239,352,1224,0.24744,0.29734
2001,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.82911,1239,1527,0.81022,0.84799
2001,30-45 y.,2nd Quintile,Not born in Germany,0.17089,288,1527,0.15201,0.18978
2001,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88115,1387,1573,0.86515,0.89714
2001,30-45 y.,3rd Quintile,Not born in Germany,0.11885,186,1573,0.10286,0.13485
2001,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91638,1422,1546,0.90258,0.93019
2001,30-45 y.,4th Quintile,Not born in Germany,0.08362,124,1546,0.06981,0.09742
2001,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93735,1369,1459,0.92491,0.94979
2001,30-45 y.,5th Quintile,Not born in Germany,0.06265,90,1459,0.05021,0.07509
2001,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.73888,671,939,0.71077,0.76699
2001,46-65 y.,1st Quintile,Not born in Germany,0.26112,268,939,0.23301,0.28923
2001,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83622,886,1113,0.81446,0.85797
2001,46-65 y.,2nd Quintile,Not born in Germany,0.16378,227,1113,0.14203,0.18554
2001,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85633,1193,1400,0.83795,0.87471
2001,46-65 y.,3rd Quintile,Not born in Germany,0.14367,207,1400,0.12529,0.16205
2001,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89178,1468,1663,0.87684,0.90671
2001,46-65 y.,4th Quintile,Not born in Germany,0.10822,195,1663,0.09329,0.12316
2001,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92843,1830,1977,0.91706,0.93979
2001,46-65 y.,5th Quintile,Not born in Germany,0.07157,147,1977,0.06021,0.08294
2001,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.84505,577,708,0.81838,0.87172
2001,66 and older,1st Quintile,Not born in Germany,0.15495,131,708,0.12828,0.18162
2001,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91159,751,841,0.89239,0.93079
2001,66 and older,2nd Quintile,Not born in Germany,0.08841,90,841,0.06921,0.10761
2001,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.91993,670,726,0.90017,0.93968
2001,66 and older,3rd Quintile,Not born in Germany,0.08007,56,726,0.06032,0.09983
2001,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95417,560,560,0.93683,0.97151
2001,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95613,506,506,0.93826,0.97399
2002,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.79100,695,838,0.76346,0.81855
2002,17-29 y.,1st Quintile,Not born in Germany,0.20900,143,838,0.18145,0.23654
2002,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78546,656,800,0.75700,0.81393
2002,17-29 y.,2nd Quintile,Not born in Germany,0.21454,144,800,0.18607,0.24300
2002,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87846,681,755,0.85514,0.90179
2002,17-29 y.,3rd Quintile,Not born in Germany,0.12154,74,755,0.09821,0.14486
2002,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93472,698,738,0.91689,0.95256
2002,17-29 y.,4th Quintile,Not born in Germany,0.06528,40,738,0.04744,0.08311
2002,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95192,640,640,0.93533,0.96851
2002,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72502,755,1042,0.69789,0.75214
2002,30-45 y.,1st Quintile,Not born in Germany,0.27498,287,1042,0.24786,0.30211
2002,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79414,972,1237,0.77160,0.81668
2002,30-45 y.,2nd Quintile,Not born in Germany,0.20586,265,1237,0.18332,0.22840
2002,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90923,1261,1412,0.89424,0.92422
2002,30-45 y.,3rd Quintile,Not born in Germany,0.09077,151,1412,0.07578,0.10576
2002,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.90662,1386,1522,0.89200,0.92124
2002,30-45 y.,4th Quintile,Not born in Germany,0.09338,136,1522,0.07876,0.10800
2002,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93797,1550,1646,0.92631,0.94962
2002,30-45 y.,5th Quintile,Not born in Germany,0.06203,96,1646,0.05038,0.07369
2002,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72525,648,909,0.69622,0.75429
2002,46-65 y.,1st Quintile,Not born in Germany,0.27475,261,909,0.24571,0.30378
2002,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81655,818,1025,0.79284,0.84026
2002,46-65 y.,2nd Quintile,Not born in Germany,0.18345,207,1025,0.15974,0.20716
2002,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87291,1027,1190,0.85397,0.89184
2002,46-65 y.,3rd Quintile,Not born in Germany,0.12709,163,1190,0.10816,0.14603
2002,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89614,1306,1482,0.88060,0.91168
2002,46-65 y.,4th Quintile,Not born in Germany,0.10386,176,1482,0.08832,0.11940
2002,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91606,1932,2112,0.90423,0.92789
2002,46-65 y.,5th Quintile,Not born in Germany,0.08394,180,2112,0.07211,0.09577
2002,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.84049,540,670,0.81274,0.86823
2002,66 and older,1st Quintile,Not born in Germany,0.15951,130,670,0.13177,0.18726
2002,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90284,782,882,0.88328,0.92240
2002,66 and older,2nd Quintile,Not born in Germany,0.09716,100,882,0.07760,0.11672
2002,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94238,667,710,0.92522,0.95953
2002,66 and older,3rd Quintile,Not born in Germany,0.05762,43,710,0.04047,0.07478
2002,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93047,577,615,0.91035,0.95059
2002,66 and older,4th Quintile,Not born in Germany,0.06953,38,615,0.04941,0.08965
2002,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94600,516,516,0.92648,0.96552
2003,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.78882,725,862,0.76155,0.81608
2003,17-29 y.,1st Quintile,Not born in Germany,0.21118,137,862,0.18392,0.23845
2003,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83043,666,771,0.80392,0.85693
2003,17-29 y.,2nd Quintile,Not born in Germany,0.16957,105,771,0.14307,0.19608
2003,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91478,701,756,0.89487,0.93470
2003,17-29 y.,3rd Quintile,Not born in Germany,0.08522,55,756,0.06530,0.10513
2003,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91931,748,794,0.90035,0.93826
2003,17-29 y.,4th Quintile,Not born in Germany,0.08069,46,794,0.06174,0.09965
2003,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95682,784,821,0.94290,0.97073
2003,17-29 y.,5th Quintile,Not born in Germany,0.04318,37,821,0.02927,0.05710
2003,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72952,708,958,0.70138,0.75767
2003,30-45 y.,1st Quintile,Not born in Germany,0.27048,250,958,0.24233,0.29862
2003,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80992,1026,1256,0.78822,0.83163
2003,30-45 y.,2nd Quintile,Not born in Germany,0.19008,230,1256,0.16837,0.21178
2003,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87351,1185,1372,0.85592,0.89111
2003,30-45 y.,3rd Quintile,Not born in Germany,0.12649,187,1372,0.10889,0.14408
2003,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.90536,1356,1492,0.89050,0.92022
2003,30-45 y.,4th Quintile,Not born in Germany,0.09464,136,1492,0.07978,0.10950
2003,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.94003,1768,1860,0.92924,0.95083
2003,30-45 y.,5th Quintile,Not born in Germany,0.05997,92,1860,0.04917,0.07076
2003,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.74827,657,886,0.71967,0.77686
2003,46-65 y.,1st Quintile,Not born in Germany,0.25173,229,886,0.22314,0.28033
2003,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78718,767,969,0.76140,0.81297
2003,46-65 y.,2nd Quintile,Not born in Germany,0.21282,202,969,0.18703,0.23860
2003,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87217,1057,1234,0.85353,0.89080
2003,46-65 y.,3rd Quintile,Not born in Germany,0.12783,177,1234,0.10920,0.14647
2003,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89117,1391,1572,0.87578,0.90657
2003,46-65 y.,4th Quintile,Not born in Germany,0.10883,181,1572,0.09343,0.12422
2003,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92123,2711,2909,0.91144,0.93102
2003,46-65 y.,5th Quintile,Not born in Germany,0.07877,198,2909,0.06898,0.08856
2003,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.81216,552,696,0.78312,0.84120
2003,66 and older,1st Quintile,Not born in Germany,0.18784,144,696,0.15880,0.21688
2003,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.92252,787,874,0.90479,0.94026
2003,66 and older,2nd Quintile,Not born in Germany,0.07748,87,874,0.05974,0.09521
2003,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94214,717,766,0.92559,0.95868
2003,66 and older,3rd Quintile,Not born in Germany,0.05786,49,766,0.04132,0.07441
2003,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.92975,526,569,0.90874,0.95077
2003,66 and older,4th Quintile,Not born in Germany,0.07025,43,569,0.04923,0.09126
2003,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94255,711,745,0.92583,0.95927
2003,66 and older,5th Quintile,Not born in Germany,0.05745,34,745,0.04073,0.07417
2004,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.80820,780,908,0.78257,0.83382
2004,17-29 y.,1st Quintile,Not born in Germany,0.19180,128,908,0.16618,0.21743
2004,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81090,634,740,0.78267,0.83913
2004,17-29 y.,2nd Quintile,Not born in Germany,0.18910,106,740,0.16087,0.21733
2004,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91170,684,746,0.89133,0.93208
2004,17-29 y.,3rd Quintile,Not born in Germany,0.08830,62,746,0.06792,0.10867
2004,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91766,676,725,0.89764,0.93768
2004,17-29 y.,4th Quintile,Not born in Germany,0.08234,49,725,0.06232,0.10236
2004,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97124,811,811,0.95973,0.98275
2004,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.73365,676,920,0.70506,0.76223
2004,30-45 y.,1st Quintile,Not born in Germany,0.26635,244,920,0.23777,0.29494
2004,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79988,934,1170,0.77695,0.82282
2004,30-45 y.,2nd Quintile,Not born in Germany,0.20012,236,1170,0.17718,0.22305
2004,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87251,1090,1243,0.85396,0.89106
2004,30-45 y.,3rd Quintile,Not born in Germany,0.12749,153,1243,0.10894,0.14604
2004,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88886,1318,1451,0.87268,0.90503
2004,30-45 y.,4th Quintile,Not born in Germany,0.11114,133,1451,0.09497,0.12732
2004,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.94984,1663,1746,0.93960,0.96009
2004,30-45 y.,5th Quintile,Not born in Germany,0.05016,83,1746,0.03991,0.06040
2004,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70946,613,852,0.67896,0.73997
2004,46-65 y.,1st Quintile,Not born in Germany,0.29054,239,852,0.26003,0.32104
2004,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80585,817,1004,0.78137,0.83033
2004,46-65 y.,2nd Quintile,Not born in Germany,0.19415,187,1004,0.16967,0.21863
2004,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85881,991,1164,0.83879,0.87882
2004,46-65 y.,3rd Quintile,Not born in Germany,0.14119,173,1164,0.12118,0.16121
2004,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89382,1305,1462,0.87803,0.90962
2004,46-65 y.,4th Quintile,Not born in Germany,0.10618,157,1462,0.09038,0.12197
2004,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92347,2686,2882,0.91376,0.93318
2004,46-65 y.,5th Quintile,Not born in Germany,0.07653,196,2882,0.06682,0.08624
2004,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.81540,488,620,0.78483,0.84596
2004,66 and older,1st Quintile,Not born in Germany,0.18460,132,620,0.15404,0.21517
2004,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91022,799,903,0.89157,0.92888
2004,66 and older,2nd Quintile,Not born in Germany,0.08978,104,903,0.07112,0.10843
2004,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92638,732,786,0.90811,0.94465
2004,66 and older,3rd Quintile,Not born in Germany,0.07362,54,786,0.05535,0.09189
2004,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94838,681,681,0.93175,0.96501
2004,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94366,696,738,0.92701,0.96031
2004,66 and older,5th Quintile,Not born in Germany,0.05634,42,738,0.03969,0.07299
2005,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.83406,812,916,0.80995,0.85816
2005,17-29 y.,1st Quintile,Not born in Germany,0.16594,104,916,0.14184,0.19005
2005,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.85068,643,729,0.82478,0.87657
2005,17-29 y.,2nd Quintile,Not born in Germany,0.14932,86,729,0.12343,0.17522
2005,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91362,641,699,0.89278,0.93446
2005,17-29 y.,3rd Quintile,Not born in Germany,0.08638,58,699,0.06554,0.10722
2005,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93549,681,722,0.91756,0.95342
2005,17-29 y.,4th Quintile,Not born in Germany,0.06451,41,722,0.04658,0.08244
2005,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96557,736,736,0.95239,0.97875
2005,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.73678,673,871,0.70752,0.76604
2005,30-45 y.,1st Quintile,Not born in Germany,0.26322,198,871,0.23396,0.29248
2005,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77886,812,1040,0.75362,0.80410
2005,30-45 y.,2nd Quintile,Not born in Germany,0.22114,228,1040,0.19590,0.24638
2005,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86995,1015,1172,0.85068,0.88922
2005,30-45 y.,3rd Quintile,Not born in Germany,0.13005,157,1172,0.11078,0.14932
2005,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.90405,1225,1352,0.88834,0.91975
2005,30-45 y.,4th Quintile,Not born in Germany,0.09595,127,1352,0.08025,0.11166
2005,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.92949,1566,1653,0.91715,0.94184
2005,30-45 y.,5th Quintile,Not born in Germany,0.07051,87,1653,0.05816,0.08285
2005,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71883,572,782,0.68730,0.75036
2005,46-65 y.,1st Quintile,Not born in Germany,0.28117,210,782,0.24964,0.31270
2005,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78163,789,977,0.75571,0.80755
2005,46-65 y.,2nd Quintile,Not born in Germany,0.21837,188,977,0.19245,0.24429
2005,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85379,957,1113,0.83302,0.87455
2005,46-65 y.,3rd Quintile,Not born in Germany,0.14621,156,1113,0.12545,0.16698
2005,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88953,1273,1437,0.87332,0.90575
2005,46-65 y.,4th Quintile,Not born in Germany,0.11047,164,1437,0.09425,0.12668
2005,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92720,2534,2706,0.91740,0.93699
2005,46-65 y.,5th Quintile,Not born in Germany,0.07280,172,2706,0.06301,0.08260
2005,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.78771,457,592,0.75474,0.82068
2005,66 and older,1st Quintile,Not born in Germany,0.21229,135,592,0.17932,0.24526
2005,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91130,842,940,0.89312,0.92949
2005,66 and older,2nd Quintile,Not born in Germany,0.08870,98,940,0.07051,0.10688
2005,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93842,710,760,0.92132,0.95552
2005,66 and older,3rd Quintile,Not born in Germany,0.06158,50,760,0.04448,0.07868
2005,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94021,653,688,0.92248,0.95794
2005,66 and older,4th Quintile,Not born in Germany,0.05979,35,688,0.04206,0.07752
2005,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.93159,738,785,0.91392,0.94926
2005,66 and older,5th Quintile,Not born in Germany,0.06841,47,785,0.05074,0.08608
2006,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.85099,773,857,0.82714,0.87485
2006,17-29 y.,1st Quintile,Not born in Germany,0.14901,84,857,0.12515,0.17286
2006,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.87068,581,651,0.84488,0.89647
2006,17-29 y.,2nd Quintile,Not born in Germany,0.12932,70,651,0.10353,0.15512
2006,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90925,627,679,0.88763,0.93087
2006,17-29 y.,3rd Quintile,Not born in Germany,0.09075,52,679,0.06913,0.11237
2006,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91275,694,737,0.89236,0.93314
2006,17-29 y.,4th Quintile,Not born in Germany,0.08725,43,737,0.06686,0.10764
2006,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.94434,646,646,0.92664,0.96203
2006,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.73169,610,807,0.70111,0.76228
2006,30-45 y.,1st Quintile,Not born in Germany,0.26831,197,807,0.23772,0.29889
2006,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79447,767,960,0.76890,0.82005
2006,30-45 y.,2nd Quintile,Not born in Germany,0.20553,193,960,0.17995,0.23110
2006,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85310,970,1113,0.83230,0.87391
2006,30-45 y.,3rd Quintile,Not born in Germany,0.14690,143,1113,0.12609,0.16770
2006,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.90026,1114,1226,0.88347,0.91704
2006,30-45 y.,4th Quintile,Not born in Germany,0.09974,112,1226,0.08296,0.11653
2006,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93984,1396,1459,0.92763,0.95204
2006,30-45 y.,5th Quintile,Not born in Germany,0.06016,63,1459,0.04796,0.07237
2006,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.69036,585,792,0.65814,0.72258
2006,46-65 y.,1st Quintile,Not born in Germany,0.30964,207,792,0.27742,0.34186
2006,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80657,671,818,0.77949,0.83366
2006,46-65 y.,2nd Quintile,Not born in Germany,0.19343,147,818,0.16634,0.22051
2006,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.83945,902,1046,0.81719,0.86171
2006,46-65 y.,3rd Quintile,Not born in Germany,0.16055,144,1046,0.13829,0.18281
2006,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88732,1251,1383,0.87065,0.90399
2006,46-65 y.,4th Quintile,Not born in Germany,0.11268,132,1383,0.09601,0.12935
2006,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91492,2443,2621,0.90424,0.92560
2006,46-65 y.,5th Quintile,Not born in Germany,0.08508,178,2621,0.07440,0.09576
2006,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.77487,442,571,0.74058,0.80916
2006,66 and older,1st Quintile,Not born in Germany,0.22513,129,571,0.19084,0.25942
2006,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91147,835,928,0.89318,0.92976
2006,66 and older,2nd Quintile,Not born in Germany,0.08853,93,928,0.07024,0.10682
2006,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.91623,799,863,0.89774,0.93473
2006,66 and older,3rd Quintile,Not born in Germany,0.08377,64,863,0.06527,0.10226
2006,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94500,620,658,0.92757,0.96243
2006,66 and older,4th Quintile,Not born in Germany,0.05500,38,658,0.03757,0.07243
2006,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.93923,760,806,0.92273,0.95574
2006,66 and older,5th Quintile,Not born in Germany,0.06077,46,806,0.04426,0.07727
2007,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.86664,833,924,0.84471,0.88857
2007,17-29 y.,1st Quintile,Not born in Germany,0.13336,91,924,0.11143,0.15529
2007,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.85844,655,735,0.83322,0.88366
2007,17-29 y.,2nd Quintile,Not born in Germany,0.14156,80,735,0.11634,0.16678
2007,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90198,644,694,0.87985,0.92412
2007,17-29 y.,3rd Quintile,Not born in Germany,0.09802,50,694,0.07588,0.12015
2007,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94487,691,731,0.92831,0.96143
2007,17-29 y.,4th Quintile,Not born in Germany,0.05513,40,731,0.03857,0.07169
2007,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95650,630,630,0.94056,0.97244
2007,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.74180,592,770,0.71087,0.77273
2007,30-45 y.,1st Quintile,Not born in Germany,0.25820,178,770,0.22727,0.28913
2007,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77476,836,1035,0.74930,0.80023
2007,30-45 y.,2nd Quintile,Not born in Germany,0.22524,199,1035,0.19977,0.25070
2007,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86595,985,1125,0.84604,0.88587
2007,30-45 y.,3rd Quintile,Not born in Germany,0.13405,140,1125,0.11413,0.15396
2007,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91888,1200,1300,0.90403,0.93373
2007,30-45 y.,4th Quintile,Not born in Germany,0.08112,100,1300,0.06627,0.09597
2007,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.94278,1410,1480,0.93095,0.95462
2007,30-45 y.,5th Quintile,Not born in Germany,0.05722,70,1480,0.04538,0.06905
2007,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72200,650,850,0.69186,0.75213
2007,46-65 y.,1st Quintile,Not born in Germany,0.27800,200,850,0.24787,0.30814
