year,age_gr,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19568,246,1490,0.17553,0.21583
2005,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79856,392,476,0.76249,0.83463
2005,46-65 y.,Hesse,Not born in Germany,0.20144,84,476,0.16537,0.23751
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.83867,325,382,0.80173,0.87560
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.16133,57,382,0.12440,0.19827
2005,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.73985,599,810,0.70961,0.77008
2005,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.26015,211,810,0.22992,0.29039
2005,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.84299,840,971,0.82009,0.86588
2005,46-65 y.,Bavaria,Not born in Germany,0.15701,131,971,0.13412,0.17991
2005,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.90593,238,238,0.86877,0.94310
2005,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.98811,318,318,0.97617,1.00004
2005,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.95613,172,172,0.92544,0.98683
2005,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.97648,512,512,0.96333,0.98962
2005,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.96352,326,326,0.94314,0.98390
2005,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99799,297,297,0.99288,1.00309
2005,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94246,119,119,0.90044,0.98448
2005,66 and older,Hamburg,Born in Germany or immigrated <1950,0.97806,42,42,0.93322,1.02290
2005,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.92436,336,336,0.89604,0.95267
2005,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90538,726,816,0.88528,0.92547
2005,66 and older,North Rhine-Westphalia,Not born in Germany,0.09462,90,816,0.07453,0.11472
2005,66 and older,Hesse,Born in Germany or immigrated <1950,0.83726,192,223,0.78870,0.88581
2005,66 and older,Hesse,Not born in Germany,0.16274,31,223,0.11419,0.21130
2005,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.92990,247,247,0.89800,0.96181
2005,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.80952,306,392,0.77060,0.84844
2005,66 and older,Baden-Wuerttemberg,Not born in Germany,0.19048,86,392,0.15156,0.22940
2005,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87698,438,492,0.84792,0.90603
2005,66 and older,Bavaria,Not born in Germany,0.12302,54,492,0.09397,0.15208
2005,66 and older,Berlin,Born in Germany or immigrated <1950,0.98408,114,114,0.96100,1.00716
2005,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.97776,175,175,0.95585,0.99967
2005,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94246,91,91,0.89434,0.99057
2005,66 and older,Saxony,Born in Germany or immigrated <1950,0.95737,267,267,0.93309,0.98164
2005,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.91919,165,165,0.87747,0.96090
2005,66 and older,Thuringa,Born in Germany or immigrated <1950,0.92303,157,157,0.88120,0.96485
2006,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.93199,110,110,0.88472,0.97925
2006,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.89673,63,63,0.82098,0.97248
2006,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86246,305,348,0.82622,0.89870
2006,17-29 y.,Lower Saxony,Not born in Germany,0.13754,43,348,0.10130,0.17378
2006,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83343,650,746,0.80668,0.86019
2006,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16657,96,746,0.13981,0.19332
2006,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.85495,215,215,0.80776,0.90213
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.83891,197,228,0.79108,0.88673
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.16109,31,228,0.11327,0.20892
2006,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.84640,480,541,0.81599,0.87682
2006,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.15360,61,541,0.12318,0.18401
2006,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.89661,512,556,0.87128,0.92195
2006,17-29 y.,Bavaria,Not born in Germany,0.10339,44,556,0.07805,0.12872
2006,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.88891,150,150,0.83846,0.93937
2006,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98505,101,101,0.96126,1.00883
2006,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.97204,316,316,0.95383,0.99024
2006,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.96815,189,189,0.94305,0.99325
2006,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97909,176,176,0.95789,1.00029
2006,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.88741,156,156,0.83764,0.93717
2006,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.81721,52,52,0.71114,0.92329
2006,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87882,508,581,0.85226,0.90538
2006,30-45 y.,Lower Saxony,Not born in Germany,0.12118,73,581,0.09462,0.14774
2006,30-45 y.,Bremen,Born in Germany or immigrated <1950,0.83249,34,34,0.70508,0.95990
2006,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84122,1130,1345,0.82168,0.86076
2006,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15878,215,1345,0.13924,0.17832
2006,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.79774,391,468,0.76131,0.83417
2006,30-45 y.,Hesse,Not born in Germany,0.20226,77,468,0.16583,0.23869
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.80075,311,377,0.76037,0.84112
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.19925,66,377,0.15888,0.23963
2006,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77442,678,857,0.74642,0.80242
2006,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22558,179,857,0.19758,0.25358
2006,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85867,844,953,0.83654,0.88080
2006,30-45 y.,Bavaria,Not born in Germany,0.14133,109,953,0.11920,0.16346
2006,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.85285,165,165,0.79863,0.90707
2006,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.96246,221,221,0.93734,0.98758
2006,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.97903,147,147,0.95578,1.00227
2006,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.97050,397,397,0.95384,0.98717
2006,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99583,210,210,0.98708,1.00457
2006,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98074,252,252,0.96374,0.99775
2006,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.84515,217,248,0.80003,0.89027
2006,46-65 y.,Schleswig-Holstein,Not born in Germany,0.15485,31,248,0.10973,0.19997
2006,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.91032,101,101,0.85432,0.96632
2006,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87830,572,630,0.85275,0.90385
2006,46-65 y.,Lower Saxony,Not born in Germany,0.12170,58,630,0.09615,0.14725
2006,46-65 y.,Bremen,Born in Germany or immigrated <1950,0.92763,50,50,0.85509,1.00018
2006,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80362,1325,1576,0.78400,0.82324
2006,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19638,251,1576,0.17676,0.21600
2006,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.77244,437,521,0.73640,0.80848
2006,46-65 y.,Hesse,Not born in Germany,0.22756,84,521,0.19152,0.26360
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.85665,372,430,0.82349,0.88981
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.14335,58,430,0.11019,0.17651
2006,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.76341,676,863,0.73504,0.79178
2006,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.23659,187,863,0.20822,0.26496
2006,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.82553,944,1083,0.80292,0.84815
2006,46-65 y.,Bavaria,Not born in Germany,0.17447,139,1083,0.15185,0.19708
2006,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.90107,283,283,0.86622,0.93592
2006,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.98208,329,329,0.96772,0.99644
2006,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.97620,195,195,0.95475,0.99765
2006,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.97893,555,555,0.96697,0.99089
2006,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98095,319,319,0.96593,0.99598
2006,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99831,321,321,0.99382,1.00281
2006,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96068,140,140,0.92836,0.99299
2006,66 and older,Hamburg,Born in Germany or immigrated <1950,0.97878,63,63,0.94290,1.01465
2006,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.92913,404,404,0.90407,0.95418
2006,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90512,846,943,0.88641,0.92384
2006,66 and older,North Rhine-Westphalia,Not born in Germany,0.09488,97,943,0.07616,0.11359
2006,66 and older,Hesse,Born in Germany or immigrated <1950,0.83383,242,277,0.78991,0.87774
2006,66 and older,Hesse,Not born in Germany,0.16617,35,277,0.12226,0.21009
2006,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.91709,251,251,0.88291,0.95127
2006,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.81671,396,489,0.78238,0.85103
2006,66 and older,Baden-Wuerttemberg,Not born in Germany,0.18329,93,489,0.14897,0.21762
2006,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87683,525,582,0.85011,0.90355
2006,66 and older,Bavaria,Not born in Germany,0.12317,57,582,0.09645,0.14989
2006,66 and older,Berlin,Born in Germany or immigrated <1950,0.98395,133,133,0.96250,1.00539
2006,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.98233,213,213,0.96460,1.00007
2006,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94894,106,106,0.90683,0.99104
2006,66 and older,Saxony,Born in Germany or immigrated <1950,0.96971,310,310,0.95060,0.98882
2006,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.91401,181,181,0.87306,0.95497
2006,66 and older,Thuringa,Born in Germany or immigrated <1950,0.93510,200,200,0.90087,0.96933
2007,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96121,114,114,0.92561,0.99681
2007,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.93053,61,61,0.86620,0.99487
2007,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87129,283,320,0.83454,0.90804
2007,17-29 y.,Lower Saxony,Not born in Germany,0.12871,37,320,0.09196,0.16546
2007,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83593,620,705,0.80858,0.86329
2007,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16407,85,705,0.13671,0.19142
2007,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.91076,203,203,0.87144,0.95008
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.88885,186,186,0.84356,0.93414
2007,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83700,448,506,0.80478,0.86921
2007,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16300,58,506,0.13079,0.19522
2007,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.90862,483,522,0.88388,0.93336
2007,17-29 y.,Bavaria,Not born in Germany,0.09138,39,522,0.06664,0.11612
2007,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.91260,158,158,0.86842,0.95677
2007,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.97205,287,287,0.95295,0.99116
2007,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99299,174,174,0.98056,1.00542
2007,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97584,176,176,0.95309,0.99859
2007,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.89621,137,137,0.84495,0.94747
2007,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.85015,54,54,0.75406,0.94625
2007,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87924,467,531,0.85149,0.90698
2007,30-45 y.,Lower Saxony,Not born in Germany,0.12076,64,531,0.09302,0.14851
2007,30-45 y.,Bremen,Born in Germany or immigrated <1950,0.83182,38,38,0.71130,0.95234
2007,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84935,1044,1232,0.82937,0.86934
2007,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15065,188,1232,0.13066,0.17063
2007,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.80384,361,429,0.76622,0.84146
2007,30-45 y.,Hesse,Not born in Germany,0.19616,68,429,0.15854,0.23378
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.79946,270,326,0.75593,0.84299
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.20054,56,326,0.15701,0.24407
2007,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77705,593,746,0.74716,0.80694
2007,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22295,153,746,0.19306,0.25284
2007,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85578,768,871,0.83244,0.87913
2007,30-45 y.,Bavaria,Not born in Germany,0.14422,103,871,0.12087,0.16756
2007,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.85744,145,145,0.80033,0.91454
2007,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97608,205,205,0.95511,0.99705
2007,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.99724,128,128,0.98811,1.00637
2007,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.97199,385,385,0.95549,0.98849
2007,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98297,229,229,0.96618,0.99977
2007,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.83754,193,193,0.78536,0.88971
2007,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.89278,90,90,0.82850,0.95706
2007,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86688,530,585,0.83933,0.89443
2007,46-65 y.,Lower Saxony,Not born in Germany,0.13312,55,585,0.10557,0.16067
2007,46-65 y.,Bremen,Born in Germany or immigrated <1950,0.93319,50,50,0.86328,1.00311
2007,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.81350,1210,1414,0.79319,0.83381
2007,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.18650,204,1414,0.16619,0.20681
2007,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.77260,423,497,0.73571,0.80949
2007,46-65 y.,Hesse,Not born in Germany,0.22740,74,497,0.19051,0.26429
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.86863,353,403,0.83561,0.90165
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.13137,50,403,0.09835,0.16439
2007,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75833,637,812,0.72887,0.78779
2007,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.24167,175,812,0.21221,0.27113
2007,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.81106,890,1020,0.78702,0.83509
2007,46-65 y.,Bavaria,Not born in Germany,0.18894,130,1020,0.16491,0.21298
2007,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87909,273,273,0.84035,0.91784
2007,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.97370,285,285,0.95508,0.99231
2007,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98703,190,190,0.97089,1.00316
2007,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.98026,530,530,0.96841,0.99212
2007,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98409,314,314,0.97023,0.99795
2007,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99668,303,303,0.99019,1.00317
2007,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94778,134,134,0.90997,0.98559
2007,66 and older,Hamburg,Born in Germany or immigrated <1950,0.97977,66,66,0.94554,1.01400
2007,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.93243,399,399,0.90777,0.95709
2007,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89807,827,924,0.87855,0.91759
2007,66 and older,North Rhine-Westphalia,Not born in Germany,0.10193,97,924,0.08241,0.12145
2007,66 and older,Hesse,Born in Germany or immigrated <1950,0.85239,229,263,0.80943,0.89534
2007,66 and older,Hesse,Not born in Germany,0.14761,34,263,0.10466,0.19057
2007,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.92159,231,231,0.88685,0.95633
2007,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.79860,383,469,0.76227,0.83494
2007,66 and older,Baden-Wuerttemberg,Not born in Germany,0.20140,86,469,0.16506,0.23773
2007,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87318,532,593,0.84637,0.89999
2007,66 and older,Bavaria,Not born in Germany,0.12682,61,593,0.10001,0.15363
2007,66 and older,Berlin,Born in Germany or immigrated <1950,0.97980,128,128,0.95534,1.00427
2007,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.98719,220,220,0.97229,1.00208
2007,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.95349,101,101,0.91221,0.99476
2007,66 and older,Saxony,Born in Germany or immigrated <1950,0.97240,306,306,0.95401,0.99079
2007,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.93623,182,182,0.90063,0.97182
2007,66 and older,Thuringa,Born in Germany or immigrated <1950,0.93656,202,202,0.90287,0.97026
2008,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95362,95,95,0.91111,0.99614
2008,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.86596,61,61,0.77975,0.95217
2008,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.89953,270,270,0.86360,0.93546
2008,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.85401,587,654,0.82693,0.88110
2008,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.14599,67,654,0.11890,0.17307
2008,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.87742,195,195,0.83127,0.92357
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.84667,166,166,0.79170,0.90165
2008,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83144,424,479,0.79788,0.86501
2008,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16856,55,479,0.13499,0.20212
2008,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.93334,446,446,0.91017,0.95652
2008,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.96028,139,139,0.92769,0.99286
2008,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.98708,252,252,0.97311,1.00105
2008,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97530,160,160,0.95117,0.99942
2008,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.87780,117,117,0.81820,0.93740
2008,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.80711,46,46,0.69182,0.92239
2008,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.89984,433,488,0.87318,0.92651
2008,30-45 y.,Lower Saxony,Not born in Germany,0.10016,55,488,0.07349,0.12682
2008,30-45 y.,Bremen,Born in Germany or immigrated <1950,0.80789,37,37,0.67920,0.93658
2008,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84112,936,1103,0.81954,0.86271
2008,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15888,167,1103,0.13729,0.18046
2008,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.79363,325,385,0.75315,0.83411
2008,30-45 y.,Hesse,Not born in Germany,0.20637,60,385,0.16589,0.24685
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.77875,220,273,0.72942,0.82808
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.22125,53,273,0.17192,0.27058
2008,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77949,529,666,0.74798,0.81100
2008,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22051,137,666,0.18900,0.25202
2008,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86885,709,794,0.84536,0.89235
2008,30-45 y.,Bavaria,Not born in Germany,0.13115,85,794,0.10765,0.15464
2008,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.89782,143,143,0.84801,0.94764
2008,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97804,195,195,0.95742,0.99867
2008,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.99683,362,362,0.99103,1.00263
2008,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99370,187,187,0.98233,1.00507
2008,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98000,212,212,0.96111,0.99889
2008,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.85396,174,174,0.80133,0.90658
2008,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.92215,88,88,0.86584,0.97845
2008,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.88982,514,561,0.86388,0.91575
2008,46-65 y.,Lower Saxony,Not born in Germany,0.11018,47,561,0.08425,0.13612
2008,46-65 y.,Bremen,Born in Germany or immigrated <1950,0.93937,41,41,0.86541,1.01333
2008,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.81229,1142,1327,0.79127,0.83330
2008,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.18771,185,1327,0.16670,0.20873
2008,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79237,411,479,0.75601,0.82873
2008,46-65 y.,Hesse,Not born in Germany,0.20763,68,479,0.17127,0.24399
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.86147,365,414,0.82815,0.89478
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.13853,49,414,0.10522,0.17185
2008,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.74925,605,766,0.71853,0.77996
2008,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.25075,161,766,0.22004,0.28147
2008,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.81520,845,959,0.79062,0.83978
2008,46-65 y.,Bavaria,Not born in Germany,0.18480,114,959,0.16022,0.20938
2008,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87805,260,260,0.83819,0.91790
2008,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.96442,273,273,0.94240,0.98643
2008,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98749,190,190,0.97165,1.00334
2008,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.97363,503,503,0.95961,0.98765
2008,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98901,286,286,0.97690,1.00111
2008,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99304,289,289,0.98344,1.00264
2008,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.92833,132,132,0.88416,0.97250
2008,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.93188,402,402,0.90722,0.95654
2008,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89359,802,896,0.87338,0.91379
2008,66 and older,North Rhine-Westphalia,Not born in Germany,0.10641,94,896,0.08621,0.12662
2008,66 and older,Hesse,Born in Germany or immigrated <1950,0.83977,222,256,0.79475,0.88480
2008,66 and older,Hesse,Not born in Germany,0.16023,34,256,0.11520,0.20525
2008,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.89886,222,222,0.85911,0.93861
2008,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.81844,396,479,0.78388,0.85299
2008,66 and older,Baden-Wuerttemberg,Not born in Germany,0.18156,83,479,0.14701,0.21612
2008,66 and older,Bavaria,Born in Germany or immigrated <1950,0.85878,506,571,0.83019,0.88737
2008,66 and older,Bavaria,Not born in Germany,0.14122,65,571,0.11263,0.16981
2008,66 and older,Berlin,Born in Germany or immigrated <1950,0.96903,135,135,0.93970,0.99836
2008,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.98747,219,219,0.97270,1.00223
2008,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.97937,107,107,0.95231,1.00643
2008,66 and older,Saxony,Born in Germany or immigrated <1950,0.96841,305,305,0.94875,0.98807
2008,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.95452,178,178,0.92382,0.98521
2008,66 and older,Thuringa,Born in Germany or immigrated <1950,0.94834,204,204,0.91789,0.97879
2009,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94258,88,88,0.89370,0.99147
2009,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.87063,56,56,0.78193,0.95932
2009,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.93345,227,227,0.90095,0.96594
2009,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.87036,545,597,0.84339,0.89733
2009,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.12964,52,597,0.10267,0.15661
2009,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.92196,190,190,0.88371,0.96020
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.86738,165,165,0.81547,0.91929
2009,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83732,388,433,0.80251,0.87212
2009,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16268,45,433,0.12788,0.19749
2009,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.92753,429,429,0.90296,0.95209
2009,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.94234,124,124,0.90115,0.98354
2009,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.99379,112,112,0.97917,1.00840
2009,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.98845,230,230,0.97462,1.00229
2009,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.84330,96,96,0.77020,0.91640
2009,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.94189,58,58,0.88115,1.00263
