year,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,North Rhine-Westphalia,Not born in Germany,0.14816,980,5839,0.13905,0.15728
2011,Hesse,Born in Germany or immigrated <1950,0.66842,1674,2013,0.64785,0.68899
2011,Hesse,Not born in Germany,0.15091,339,2013,0.13527,0.16655
2011,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70915,1412,1634,0.68712,0.73118
2011,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12600,222,1634,0.10990,0.14209
2011,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.68369,3051,3615,0.66853,0.69885
2011,Baden-Wuerttemberg,Not born in Germany,0.15036,564,3615,0.13871,0.16202
2011,Bavaria,Born in Germany or immigrated <1950,0.73292,4017,4523,0.72002,0.74581
2011,Bavaria,Not born in Germany,0.12034,506,4523,0.11085,0.12982
2011,Berlin,Born in Germany or immigrated <1950,0.81079,934,1031,0.78687,0.83471
2011,Berlin,Not born in Germany,0.06209,97,1031,0.04736,0.07683
2011,Brandenburg,Born in Germany or immigrated <1950,0.85078,1117,1156,0.83023,0.87132
2011,Brandenburg,Not born in Germany,0.02148,39,1156,0.01312,0.02984
2011,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.86712,656,656,0.84113,0.89312
2011,Saxony,Born in Germany or immigrated <1950,0.84287,1819,1861,0.82634,0.85941
2011,Saxony,Not born in Germany,0.02177,42,1861,0.01514,0.02840
2011,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85688,1092,1092,0.83610,0.87766
2011,Thuringa,Born in Germany or immigrated <1950,0.85672,1094,1094,0.83595,0.87749
2012,Schleswig-Holstein,Born in Germany or immigrated <1950,0.76010,902,1005,0.73369,0.78652
2012,Schleswig-Holstein,Not born in Germany,0.09026,103,1005,0.07253,0.10798
2012,Hamburg,Born in Germany or immigrated <1950,0.76191,393,443,0.72220,0.80161
2012,Hamburg,Not born in Germany,0.11823,50,443,0.08813,0.14833
2012,Lower Saxony,Born in Germany or immigrated <1950,0.75222,2357,2625,0.73570,0.76874
2012,Lower Saxony,Not born in Germany,0.09880,268,2625,0.08738,0.11021
2012,Bremen,Born in Germany or immigrated <1950,0.70465,168,199,0.64110,0.76819
2012,Bremen,Not born in Germany,0.16623,31,199,0.11438,0.21809
2012,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69329,4733,5661,0.68128,0.70531
2012,North Rhine-Westphalia,Not born in Germany,0.15194,928,5661,0.14259,0.16129
2012,Hesse,Born in Germany or immigrated <1950,0.67309,1640,1942,0.65222,0.69396
2012,Hesse,Not born in Germany,0.14964,302,1942,0.13377,0.16551
2012,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.72330,1406,1603,0.70139,0.74520
2012,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12524,197,1603,0.10903,0.14144
2012,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67620,2893,3409,0.66049,0.69191
2012,Baden-Wuerttemberg,Not born in Germany,0.16132,516,3409,0.14897,0.17367
2012,Bavaria,Born in Germany or immigrated <1950,0.72162,3932,4454,0.70846,0.73479
2012,Bavaria,Not born in Germany,0.13267,522,4454,0.12270,0.14263
2012,Berlin,Born in Germany or immigrated <1950,0.80410,968,1058,0.78017,0.82803
2012,Berlin,Not born in Germany,0.05679,90,1058,0.04284,0.07074
2012,Brandenburg,Born in Germany or immigrated <1950,0.84412,1070,1108,0.82275,0.86548
2012,Brandenburg,Not born in Germany,0.02397,38,1108,0.01496,0.03298
2012,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.85465,629,629,0.82708,0.88222
2012,Saxony,Born in Germany or immigrated <1950,0.84187,1823,1872,0.82533,0.85840
2012,Saxony,Not born in Germany,0.02540,49,1872,0.01827,0.03253
2012,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85712,1025,1025,0.83568,0.87855
2012,Thuringa,Born in Germany or immigrated <1950,0.85310,1075,1075,0.83193,0.87428
2013,Schleswig-Holstein,Born in Germany or immigrated <1950,0.76123,880,1096,0.73598,0.78648
2013,Schleswig-Holstein,Not born in Germany,0.08766,216,1096,0.07091,0.10441
2013,Hamburg,Born in Germany or immigrated <1950,0.74634,399,572,0.71065,0.78203
2013,Hamburg,Not born in Germany,0.13405,173,572,0.10611,0.16200
2013,Lower Saxony,Born in Germany or immigrated <1950,0.75063,2376,2968,0.73506,0.76620
2013,Lower Saxony,Not born in Germany,0.10551,592,2968,0.09446,0.11656
2013,Bremen,Born in Germany or immigrated <1950,0.71712,169,245,0.66061,0.77363
2013,Bremen,Not born in Germany,0.12878,76,245,0.08675,0.17081
2013,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69564,4802,6522,0.68448,0.70681
2013,North Rhine-Westphalia,Not born in Germany,0.14515,1720,6522,0.13660,0.15370
2013,Hesse,Born in Germany or immigrated <1950,0.68247,1641,2248,0.66322,0.70172
2013,Hesse,Not born in Germany,0.16073,607,2248,0.14554,0.17592
2013,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71960,1362,1803,0.69886,0.74034
2013,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12882,441,1803,0.11335,0.14429
2013,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67151,2854,3844,0.65666,0.68636
2013,Baden-Wuerttemberg,Not born in Germany,0.17071,990,3844,0.15881,0.18260
2013,Bavaria,Born in Germany or immigrated <1950,0.71768,3897,4985,0.70518,0.73017
2013,Bavaria,Not born in Germany,0.13225,1088,4985,0.12284,0.14165
2013,Berlin,Born in Germany or immigrated <1950,0.77863,972,1186,0.75499,0.80227
2013,Berlin,Not born in Germany,0.08143,214,1186,0.06585,0.09700
2013,Brandenburg,Born in Germany or immigrated <1950,0.81819,1012,1144,0.79583,0.84055
2013,Brandenburg,Not born in Germany,0.04993,132,1144,0.03730,0.06256
2013,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.84411,589,589,0.81479,0.87343
2013,Saxony,Born in Germany or immigrated <1950,0.84415,1716,1810,0.82743,0.86086
2013,Saxony,Not born in Germany,0.02653,94,1810,0.01913,0.03394
2013,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85431,989,1089,0.83335,0.87528
2013,Saxony-Anhalt,Not born in Germany,0.03175,100,1089,0.02133,0.04217
2013,Thuringa,Born in Germany or immigrated <1950,0.84676,1008,1058,0.82504,0.86848
2013,Thuringa,Not born in Germany,0.02808,50,1058,0.01812,0.03804
2014,Schleswig-Holstein,Born in Germany or immigrated <1950,0.76742,768,952,0.74056,0.79427
2014,Schleswig-Holstein,Not born in Germany,0.09776,184,952,0.07888,0.11664
2014,Hamburg,Born in Germany or immigrated <1950,0.73553,337,454,0.69491,0.77615
2014,Hamburg,Not born in Germany,0.13037,117,454,0.09936,0.16138
2014,Lower Saxony,Born in Germany or immigrated <1950,0.74531,2166,2665,0.72876,0.76185
2014,Lower Saxony,Not born in Germany,0.10966,499,2665,0.09779,0.12152
2014,Bremen,Born in Germany or immigrated <1950,0.73752,152,218,0.67897,0.79606
2014,Bremen,Not born in Germany,0.13396,66,218,0.08864,0.17928
2014,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70339,4371,5770,0.69160,0.71518
2014,North Rhine-Westphalia,Not born in Germany,0.14120,1399,5770,0.13221,0.15019
2014,Hesse,Born in Germany or immigrated <1950,0.69332,1469,1936,0.67278,0.71387
2014,Hesse,Not born in Germany,0.15868,467,1936,0.14240,0.17496
2014,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70953,1238,1622,0.68743,0.73163
2014,"Rhineland-Palatinate, Saarland",Not born in Germany,0.13812,384,1622,0.12133,0.15492
2014,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67699,2534,3297,0.66103,0.69296
2014,Baden-Wuerttemberg,Not born in Germany,0.17110,763,3297,0.15824,0.18396
2014,Bavaria,Born in Germany or immigrated <1950,0.71649,3565,4490,0.70331,0.72968
2014,Bavaria,Not born in Germany,0.13580,925,4490,0.12578,0.14582
2014,Berlin,Born in Germany or immigrated <1950,0.76870,868,1011,0.74270,0.79471
2014,Berlin,Not born in Germany,0.08548,143,1011,0.06823,0.10272
2014,Brandenburg,Born in Germany or immigrated <1950,0.82046,938,1043,0.79716,0.84377
2014,Brandenburg,Not born in Germany,0.04418,105,1043,0.03170,0.05666
2014,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.84150,547,547,0.81087,0.87213
2014,Saxony,Born in Germany or immigrated <1950,0.84261,1553,1635,0.82496,0.86027
2014,Saxony,Not born in Germany,0.02575,82,1635,0.01807,0.03343
2014,Saxony-Anhalt,Born in Germany or immigrated <1950,0.84337,909,979,0.82059,0.86615
2014,Saxony-Anhalt,Not born in Germany,0.03205,70,979,0.02101,0.04309
2014,Thuringa,Born in Germany or immigrated <1950,0.81435,967,1016,0.79043,0.83827
2014,Thuringa,Not born in Germany,0.02971,49,1016,0.01926,0.04015
2015,Schleswig-Holstein,Born in Germany or immigrated <1950,0.77455,744,915,0.74746,0.80164
2015,Schleswig-Holstein,Not born in Germany,0.08701,171,915,0.06874,0.10528
2015,Hamburg,Born in Germany or immigrated <1950,0.72398,337,470,0.68352,0.76444
2015,Hamburg,Not born in Germany,0.13270,133,470,0.10199,0.16340
2015,Lower Saxony,Born in Germany or immigrated <1950,0.73802,2052,2671,0.72135,0.75470
2015,Lower Saxony,Not born in Germany,0.11892,619,2671,0.10664,0.13120
2015,Bremen,Born in Germany or immigrated <1950,0.71458,127,193,0.65070,0.77847
2015,Bremen,Not born in Germany,0.14438,66,193,0.09467,0.19410
2015,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70171,4140,5716,0.68985,0.71357
2015,North Rhine-Westphalia,Not born in Germany,0.14571,1576,5716,0.13656,0.15486
2015,Hesse,Born in Germany or immigrated <1950,0.67251,1376,1917,0.65149,0.69352
2015,Hesse,Not born in Germany,0.16170,541,1917,0.14521,0.17818
2015,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71041,1197,1648,0.68850,0.73231
2015,"Rhineland-Palatinate, Saarland",Not born in Germany,0.15649,451,1648,0.13895,0.17404
2015,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.68291,2411,3273,0.66696,0.69885
2015,Baden-Wuerttemberg,Not born in Germany,0.17174,862,3273,0.15882,0.18466
2015,Bavaria,Born in Germany or immigrated <1950,0.70847,3411,4478,0.69516,0.72178
2015,Bavaria,Not born in Germany,0.14202,1067,4478,0.13180,0.15225
2015,Berlin,Born in Germany or immigrated <1950,0.75632,810,1005,0.72977,0.78288
2015,Berlin,Not born in Germany,0.10244,195,1005,0.08368,0.12120
2015,Brandenburg,Born in Germany or immigrated <1950,0.80718,912,1032,0.78309,0.83126
2015,Brandenburg,Not born in Germany,0.04763,120,1032,0.03463,0.06063
2015,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.83831,546,546,0.80740,0.86922
2015,Saxony,Born in Germany or immigrated <1950,0.84195,1476,1564,0.82387,0.86004
2015,Saxony,Not born in Germany,0.02755,88,1564,0.01943,0.03566
2015,Saxony-Anhalt,Born in Germany or immigrated <1950,0.84574,853,911,0.82227,0.86920
2015,Saxony-Anhalt,Not born in Germany,0.02975,58,911,0.01871,0.04079
2015,Thuringa,Born in Germany or immigrated <1950,0.81204,899,987,0.78766,0.83643
2015,Thuringa,Not born in Germany,0.04971,88,987,0.03615,0.06328
2016,Schleswig-Holstein,Born in Germany or immigrated <1950,0.74607,687,1025,0.71941,0.77273
2016,Schleswig-Holstein,Not born in Germany,0.10086,338,1025,0.08242,0.11931
2016,Hamburg,Born in Germany or immigrated <1950,0.70380,322,471,0.66252,0.74508
2016,Hamburg,Not born in Germany,0.14449,149,471,0.11271,0.17628
2016,Lower Saxony,Born in Germany or immigrated <1950,0.73768,1938,2794,0.72136,0.75399
2016,Lower Saxony,Not born in Germany,0.12295,856,2794,0.11078,0.13513
2016,Bremen,Born in Germany or immigrated <1950,0.67553,121,235,0.61555,0.73552
2016,Bremen,Not born in Germany,0.15206,114,235,0.10605,0.19806
2016,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69823,3869,5894,0.68651,0.70995
2016,North Rhine-Westphalia,Not born in Germany,0.15157,2025,5894,0.14241,0.16072
2016,Hesse,Born in Germany or immigrated <1950,0.68187,1253,1904,0.66094,0.70279
2016,Hesse,Not born in Germany,0.16232,651,1904,0.14575,0.17889
2016,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.69951,1119,1782,0.67822,0.72081
2016,"Rhineland-Palatinate, Saarland",Not born in Germany,0.15533,663,1782,0.13851,0.17216
2016,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67291,2209,3270,0.65683,0.68899
2016,Baden-Wuerttemberg,Not born in Germany,0.17169,1061,3270,0.15877,0.18462
2016,Bavaria,Born in Germany or immigrated <1950,0.70564,3111,4330,0.69206,0.71921
2016,Bavaria,Not born in Germany,0.14477,1219,4330,0.13429,0.15525
2016,Berlin,Born in Germany or immigrated <1950,0.74274,760,1028,0.71600,0.76947
2016,Berlin,Not born in Germany,0.11560,268,1028,0.09604,0.13515
2016,Brandenburg,Born in Germany or immigrated <1950,0.81557,856,1077,0.79240,0.83875
2016,Brandenburg,Not born in Germany,0.04415,221,1077,0.03188,0.05643
2016,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.82071,513,606,0.79014,0.85128
2016,Mecklenburg-Western Pomerania,Not born in Germany,0.02656,93,606,0.01375,0.03937
2016,Saxony,Born in Germany or immigrated <1950,0.83232,1410,1624,0.81414,0.85049
2016,Saxony,Not born in Germany,0.03286,214,1624,0.02418,0.04153
2016,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83322,796,937,0.80934,0.85710
2016,Saxony-Anhalt,Not born in Germany,0.03296,141,937,0.02152,0.04439
2016,Thuringa,Born in Germany or immigrated <1950,0.80361,844,996,0.77893,0.82830
2016,Thuringa,Not born in Germany,0.05334,152,996,0.03938,0.06731
2017,Schleswig-Holstein,Born in Germany or immigrated <1950,0.72622,812,1219,0.70118,0.75126
2017,Schleswig-Holstein,Not born in Germany,0.11187,407,1219,0.09417,0.12958
2017,Hamburg,Born in Germany or immigrated <1950,0.69921,370,547,0.66075,0.73768
2017,Hamburg,Not born in Germany,0.13468,177,547,0.10605,0.16332
2017,Lower Saxony,Born in Germany or immigrated <1950,0.73288,2283,3316,0.71782,0.74794
2017,Lower Saxony,Not born in Germany,0.12119,1033,3316,0.11008,0.13230
2017,Bremen,Born in Germany or immigrated <1950,0.66083,156,289,0.60615,0.71551
2017,Bremen,Not born in Germany,0.16970,133,289,0.12634,0.21305
2017,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70261,4399,6668,0.69163,0.71358
2017,North Rhine-Westphalia,Not born in Germany,0.15266,2269,6668,0.14403,0.16129
2017,Hesse,Born in Germany or immigrated <1950,0.68710,1439,2214,0.66778,0.70642
2017,Hesse,Not born in Germany,0.15484,775,2214,0.13977,0.16991
2017,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.68122,1175,1827,0.65984,0.70259
2017,"Rhineland-Palatinate, Saarland",Not born in Germany,0.16125,652,1827,0.14438,0.17812
2017,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67007,2433,3555,0.65461,0.68553
2017,Baden-Wuerttemberg,Not born in Germany,0.17158,1122,3555,0.15918,0.18397
2017,Bavaria,Born in Germany or immigrated <1950,0.70054,3443,4726,0.68748,0.71360
2017,Bavaria,Not born in Germany,0.15081,1283,4726,0.14061,0.16102
2017,Berlin,Born in Germany or immigrated <1950,0.75709,841,1107,0.73182,0.78237
2017,Berlin,Not born in Germany,0.11172,266,1107,0.09316,0.13029
2017,Brandenburg,Born in Germany or immigrated <1950,0.79190,949,1187,0.76879,0.81500
2017,Brandenburg,Not born in Germany,0.04423,238,1187,0.03252,0.05593
2017,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.81875,565,630,0.78864,0.84885
2017,Mecklenburg-Western Pomerania,Not born in Germany,0.02153,65,630,0.01019,0.03288
2017,Saxony,Born in Germany or immigrated <1950,0.83160,1608,1838,0.81449,0.84872
2017,Saxony,Not born in Germany,0.02926,230,1838,0.02156,0.03697
2017,Saxony-Anhalt,Born in Germany or immigrated <1950,0.81123,881,1044,0.78748,0.83498
2017,Saxony-Anhalt,Not born in Germany,0.03887,163,1044,0.02714,0.05060
2017,Thuringa,Born in Germany or immigrated <1950,0.80771,922,1093,0.78434,0.83109
2017,Thuringa,Not born in Germany,0.05278,171,1093,0.03952,0.06604
2018,Schleswig-Holstein,Born in Germany or immigrated <1950,0.73359,801,1125,0.70775,0.75944
2018,Schleswig-Holstein,Not born in Germany,0.10205,324,1125,0.08435,0.11975
2018,Hamburg,Born in Germany or immigrated <1950,0.70341,370,546,0.66506,0.74176
2018,Hamburg,Not born in Germany,0.13304,176,546,0.10453,0.16155
2018,Lower Saxony,Born in Germany or immigrated <1950,0.72947,2136,3136,0.71392,0.74502
2018,Lower Saxony,Not born in Germany,0.12822,1000,3136,0.11651,0.13992
2018,Bremen,Born in Germany or immigrated <1950,0.65352,165,309,0.60038,0.70667
2018,Bremen,Not born in Germany,0.17542,144,309,0.13295,0.21790
2018,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69118,4253,6379,0.67984,0.70252
2018,North Rhine-Westphalia,Not born in Germany,0.17055,2126,6379,0.16132,0.17978
2018,Hesse,Born in Germany or immigrated <1950,0.69162,1382,2144,0.67206,0.71117
2018,Hesse,Not born in Germany,0.15663,762,2144,0.14124,0.17202
2018,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.69116,1172,1765,0.66960,0.71272
2018,"Rhineland-Palatinate, Saarland",Not born in Germany,0.15349,593,1765,0.13667,0.17031
2018,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67509,2249,3236,0.65895,0.69123
2018,Baden-Wuerttemberg,Not born in Germany,0.17005,987,3236,0.15710,0.18299
2018,Bavaria,Born in Germany or immigrated <1950,0.70144,3276,4418,0.68794,0.71493
2018,Bavaria,Not born in Germany,0.14878,1142,4418,0.13829,0.15928
2018,Berlin,Born in Germany or immigrated <1950,0.74266,850,1149,0.71737,0.76795
2018,Berlin,Not born in Germany,0.11878,299,1149,0.10007,0.13750
2018,Brandenburg,Born in Germany or immigrated <1950,0.79761,951,1154,0.77442,0.82080
2018,Brandenburg,Not born in Germany,0.03241,203,1154,0.02219,0.04263
2018,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.82800,589,665,0.79929,0.85670
2018,Mecklenburg-Western Pomerania,Not born in Germany,0.01997,76,665,0.00933,0.03061
2018,Saxony,Born in Germany or immigrated <1950,0.83763,1570,1772,0.82046,0.85481
2018,Saxony,Not born in Germany,0.02893,202,1772,0.02112,0.03673
2018,Saxony-Anhalt,Born in Germany or immigrated <1950,0.82164,877,1026,0.79820,0.84507
2018,Saxony-Anhalt,Not born in Germany,0.03893,149,1026,0.02709,0.05077
2018,Thuringa,Born in Germany or immigrated <1950,0.79556,884,1065,0.77133,0.81979
2018,Thuringa,Not born in Germany,0.06020,181,1065,0.04590,0.07449
2019,Schleswig-Holstein,Born in Germany or immigrated <1950,0.72957,850,1184,0.70426,0.75488
2019,Schleswig-Holstein,Not born in Germany,0.09715,334,1184,0.08027,0.11403
2019,Hamburg,Born in Germany or immigrated <1950,0.70344,429,598,0.66680,0.74008
2019,Hamburg,Not born in Germany,0.13021,169,598,0.10322,0.15721
2019,Lower Saxony,Born in Germany or immigrated <1950,0.72750,2159,2999,0.71156,0.74344
2019,Lower Saxony,Not born in Germany,0.12082,840,2999,0.10915,0.13248
2019,Bremen,Born in Germany or immigrated <1950,0.67523,167,298,0.62197,0.72849
2019,Bremen,Not born in Germany,0.19407,131,298,0.14909,0.23905
2019,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.67872,4441,6438,0.66731,0.69012
2019,North Rhine-Westphalia,Not born in Germany,0.18075,1997,6438,0.17134,0.19015
2019,Hesse,Born in Germany or immigrated <1950,0.69457,1463,2065,0.67470,0.71444
2019,Hesse,Not born in Germany,0.15335,602,2065,0.13781,0.16890
2019,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.68118,1178,1700,0.65902,0.70334
2019,"Rhineland-Palatinate, Saarland",Not born in Germany,0.16867,522,1700,0.15087,0.18648
2019,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.66929,2330,3255,0.65313,0.68546
2019,Baden-Wuerttemberg,Not born in Germany,0.15895,925,3255,0.14639,0.17151
2019,Bavaria,Born in Germany or immigrated <1950,0.70148,3364,4417,0.68798,0.71498
2019,Bavaria,Not born in Germany,0.14237,1053,4417,0.13206,0.15267
2019,Berlin,Born in Germany or immigrated <1950,0.74209,895,1162,0.71693,0.76726
2019,Berlin,Not born in Germany,0.12350,267,1162,0.10458,0.14243
2019,Brandenburg,Born in Germany or immigrated <1950,0.79702,1052,1240,0.77462,0.81941
2019,Brandenburg,Not born in Germany,0.03747,188,1240,0.02689,0.04804
2019,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.83472,606,665,0.80647,0.86297
2019,Mecklenburg-Western Pomerania,Not born in Germany,0.01543,59,665,0.00606,0.02481
2019,Saxony,Born in Germany or immigrated <1950,0.83385,1598,1768,0.81649,0.85120
2019,Saxony,Not born in Germany,0.02920,170,1768,0.02135,0.03705
2019,Saxony-Anhalt,Born in Germany or immigrated <1950,0.82596,873,1018,0.80266,0.84927
2019,Saxony-Anhalt,Not born in Germany,0.03629,145,1018,0.02479,0.04778
2019,Thuringa,Born in Germany or immigrated <1950,0.79604,890,1022,0.77132,0.82075
2019,Thuringa,Not born in Germany,0.07213,132,1022,0.05626,0.08800
2020,Schleswig-Holstein,Born in Germany or immigrated <1950,0.72968,781,1098,0.70340,0.75596
2020,Schleswig-Holstein,Not born in Germany,0.07601,317,1098,0.06033,0.09169
2020,Hamburg,Born in Germany or immigrated <1950,0.70892,408,617,0.67304,0.74479
2020,Hamburg,Not born in Germany,0.13194,209,617,0.10521,0.15866
2020,Lower Saxony,Born in Germany or immigrated <1950,0.72531,2001,2956,0.70922,0.74141
2020,Lower Saxony,Not born in Germany,0.12373,955,2956,0.11186,0.13561
2020,Bremen,Born in Germany or immigrated <1950,0.73342,151,318,0.68474,0.78210
2020,Bremen,Not born in Germany,0.14691,167,318,0.10794,0.18589
2020,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69139,4060,6705,0.68033,0.70245
2020,North Rhine-Westphalia,Not born in Germany,0.16180,2645,6705,0.15298,0.17062
2020,Hesse,Born in Germany or immigrated <1950,0.70802,1347,2131,0.68871,0.72733
2020,Hesse,Not born in Germany,0.13342,784,2131,0.11898,0.14786
2020,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71113,1042,1610,0.68898,0.73327
2020,"Rhineland-Palatinate, Saarland",Not born in Germany,0.14885,568,1610,0.13146,0.16624
2020,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67972,2182,3280,0.66375,0.69569
2020,Baden-Wuerttemberg,Not born in Germany,0.15162,1098,3280,0.13934,0.16389
2020,Bavaria,Born in Germany or immigrated <1950,0.69944,3134,4474,0.68600,0.71288
2020,Bavaria,Not born in Germany,0.13711,1340,4474,0.12703,0.14719
2020,Berlin,Born in Germany or immigrated <1950,0.74713,848,1396,0.72432,0.76994
2020,Berlin,Not born in Germany,0.11455,548,1396,0.09784,0.13126
2020,Brandenburg,Born in Germany or immigrated <1950,0.82643,968,1185,0.80486,0.84801
2020,Brandenburg,Not born in Germany,0.03409,217,1185,0.02376,0.04443
2020,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.82857,474,549,0.79701,0.86012
2020,Mecklenburg-Western Pomerania,Not born in Germany,0.01778,75,549,0.00671,0.02884
2020,Saxony,Born in Germany or immigrated <1950,0.82979,1474,1701,0.81192,0.84765
2020,Saxony,Not born in Germany,0.03044,227,1701,0.02227,0.03861
2020,Saxony-Anhalt,Born in Germany or immigrated <1950,0.81360,840,1001,0.78946,0.83774
2020,Saxony-Anhalt,Not born in Germany,0.03992,161,1001,0.02778,0.05205
2020,Thuringa,Born in Germany or immigrated <1950,0.79733,821,991,0.77229,0.82237
2020,Thuringa,Not born in Germany,0.05401,170,991,0.03993,0.06809
2021,Schleswig-Holstein,Born in Germany or immigrated <1950,0.71467,621,872,0.68468,0.74466
2021,Schleswig-Holstein,Not born in Germany,0.07506,251,872,0.05756,0.09256
2021,Hamburg,Born in Germany or immigrated <1950,0.69717,308,458,0.65504,0.73930
2021,Hamburg,Not born in Germany,0.16459,150,458,0.13059,0.19859
2021,Lower Saxony,Born in Germany or immigrated <1950,0.71089,1440,1971,0.69087,0.73091
2021,Lower Saxony,Not born in Germany,0.12304,531,1971,0.10854,0.13755
2021,Bremen,Born in Germany or immigrated <1950,0.81038,97,155,0.74846,0.87229
2021,Bremen,Not born in Germany,0.10543,58,155,0.05693,0.15394
2021,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.68822,2831,4331,0.67442,0.70201
2021,North Rhine-Westphalia,Not born in Germany,0.15544,1500,4331,0.14465,0.16623
2021,Hesse,Born in Germany or immigrated <1950,0.71331,877,1369,0.68935,0.73728
2021,Hesse,Not born in Germany,0.13929,492,1369,0.12094,0.15763
2021,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.72230,697,1048,0.69517,0.74943
2021,"Rhineland-Palatinate, Saarland",Not born in Germany,0.13909,351,1048,0.11813,0.16006
2021,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.66687,1564,2228,0.64729,0.68644
2021,Baden-Wuerttemberg,Not born in Germany,0.16361,664,2228,0.14825,0.17898
2021,Bavaria,Born in Germany or immigrated <1950,0.68154,2197,2933,0.66468,0.69840
2021,Bavaria,Not born in Germany,0.15516,736,2933,0.14206,0.16827
2021,Berlin,Born in Germany or immigrated <1950,0.70224,621,946,0.67308,0.73139
2021,Berlin,Not born in Germany,0.13228,325,946,0.11068,0.15388
2021,Brandenburg,Born in Germany or immigrated <1950,0.79646,618,721,0.76705,0.82587
2021,Brandenburg,Not born in Germany,0.03276,103,721,0.01976,0.04577
2021,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.85572,386,419,0.82204,0.88941
2021,Mecklenburg-Western Pomerania,Not born in Germany,0.02154,33,419,0.00762,0.03545
2021,Saxony,Born in Germany or immigrated <1950,0.81386,1065,1193,0.79176,0.83595
2021,Saxony,Not born in Germany,0.04135,128,1193,0.03005,0.05266
2021,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83027,544,632,0.80098,0.85956
2021,Saxony-Anhalt,Not born in Germany,0.04462,88,632,0.02851,0.06073
2021,Thuringa,Born in Germany or immigrated <1950,0.76083,564,654,0.72811,0.79355
2021,Thuringa,Not born in Germany,0.07229,90,654,0.05243,0.09216
