"plh0111","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"2 Wichtig","2004","Baden-Wuerttemberg","Staedtischer Raum","511","0.220839804554499","0.204050654004808","0.23762895510419"
"2 Wichtig","2004","Baden-Wuerttemberg","Laendlicher Raum","54","0.24799366302063","0.191815672006924","0.304171654034336"
"2 Wichtig","2004","Bayern","Staedtischer Raum","343","0.235636238418018","0.213874475821461","0.257398001014575"
"2 Wichtig","2004","Bayern","Laendlicher Raum","339","0.213437680026364","0.193072652141136","0.233802707911592"
"2 Wichtig","2004","Berlin","Staedtischer Raum","235","0.297115594562304","0.265428721881871","0.328802467242736"
"2 Wichtig","2004","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2004","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","2004","Brandenburg","Laendlicher Raum","179","0.234029855359779","0.205138848989014","0.262920861730544"
"2 Wichtig","2004","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","2004","Mecklenburg-Vorpommern","Laendlicher Raum","91","0.212991372846623","0.174472463718114","0.251510281975131"
"2 Wichtig","2004","Sachsen","Staedtischer Raum","143","0.194327488839867","0.16654150655003","0.222113471129704"
"2 Wichtig","2004","Sachsen","Laendlicher Raum","136","0.183439214291494","0.156365140189441","0.210513288393547"
"2 Wichtig","2004","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","2004","Sachsen-Anhalt","Laendlicher Raum","112","0.124974579394987","0.101164537260529","0.148784621529446"
"2 Wichtig","2004","Thueringen","Staedtischer Raum","52","0.158317738371597","0.115712557561186","0.200922919182008"
"2 Wichtig","2004","Thueringen","Laendlicher Raum","134","0.218520118984502","0.186969346367631","0.250070891601374"
"3 Weniger wichtig","2004","Schleswig-Holstein","Staedtischer Raum","142","0.487261140971181","0.428610198586591","0.545912083355771"
"3 Weniger wichtig","2004","Schleswig-Holstein","Laendlicher Raum","175","0.474846803651284","0.424572246691284","0.525121360611283"
"3 Weniger wichtig","2004","Hamburg","Staedtischer Raum","146","0.541136934429797","0.483982253460087","0.598291615399506"
"3 Weniger wichtig","2004","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2004","Niedersachsen","Staedtischer Raum","418","0.472367173023515","0.439769135618242","0.504965210428787"
"3 Weniger wichtig","2004","Niedersachsen","Laendlicher Raum","512","0.499338224130478","0.468017891260441","0.530658557000514"
"3 Weniger wichtig","2004","Bremen","Staedtischer Raum","72","0.412803117119967","0.338131903449802","0.487474330790131"
"3 Weniger wichtig","2004","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2004","Nordrhein-Westfalen","Staedtischer Raum","2203","0.502420217556159","0.487609533112534","0.517230901999785"
"3 Weniger wichtig","2004","Nordrhein-Westfalen","Laendlicher Raum","57","0.470531201506682","0.375957453218039","0.565104949795326"
"3 Weniger wichtig","2004","Hessen","Staedtischer Raum","565","0.472348122994472","0.443875466879347","0.500820779109597"
"3 Weniger wichtig","2004","Hessen","Laendlicher Raum","144","0.56565264681846","0.504815126779962","0.626490166856957"
"3 Weniger wichtig","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","535","0.522624357599956","0.491431516919328","0.553817198280584"
"3 Weniger wichtig","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","170","0.562026151021285","0.506254480756937","0.617797821285633"
"3 Weniger wichtig","2004","Baden-Wuerttemberg","Staedtischer Raum","1173","0.496865452713993","0.476628825221687","0.517102080206298"
"3 Weniger wichtig","2004","Baden-Wuerttemberg","Laendlicher Raum","120","0.561982637191397","0.497440658674646","0.626524615708148"
"3 Weniger wichtig","2004","Bayern","Staedtischer Raum","744","0.489880649973419","0.464247379234126","0.515513920712711"
"3 Weniger wichtig","2004","Bayern","Laendlicher Raum","816","0.479866883065011","0.455035521307807","0.504698244822216"
"3 Weniger wichtig","2004","Berlin","Staedtischer Raum","401","0.484544852729793","0.449892148322637","0.51919755713695"
"3 Weniger wichtig","2004","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2004","Brandenburg","Staedtischer Raum","41","0.512859032882093","0.398976121117881","0.626741944646305"
"3 Weniger wichtig","2004","Brandenburg","Laendlicher Raum","459","0.532571784178156","0.498525661800958","0.566617906555354"
"3 Weniger wichtig","2004","Mecklenburg-Vorpommern","Staedtischer Raum","44","0.602352048793538","0.490843849738156","0.71386024784892"
"3 Weniger wichtig","2004","Mecklenburg-Vorpommern","Laendlicher Raum","256","0.538729234604307","0.491829923516638","0.585628545691976"
"3 Weniger wichtig","2004","Sachsen","Staedtischer Raum","421","0.532007277347583","0.496967793622222","0.567046761072944"
"3 Weniger wichtig","2004","Sachsen","Laendlicher Raum","467","0.572018132421638","0.537405801658528","0.606630463184747"
"3 Weniger wichtig","2004","Sachsen-Anhalt","Staedtischer Raum","101","0.519972135416261","0.446783300282719","0.593160970549803"
"3 Weniger wichtig","2004","Sachsen-Anhalt","Laendlicher Raum","424","0.541825545026642","0.505951185087463","0.57769990496582"
"3 Weniger wichtig","2004","Thueringen","Staedtischer Raum","168","0.617034815244609","0.560298906091665","0.673770724397553"
"3 Weniger wichtig","2004","Thueringen","Laendlicher Raum","387","0.526949698101516","0.48883051143236","0.565068884770672"
"4 Ganz unwichtig","2004","Schleswig-Holstein","Staedtischer Raum","75","0.291972159761242","0.238621244051526","0.345323075470958"
"4 Ganz unwichtig","2004","Schleswig-Holstein","Laendlicher Raum","101","0.279337166280304","0.234166248966454","0.324508083594153"
"4 Ganz unwichtig","2004","Hamburg","Staedtischer Raum","32","0.112285699585257","0.0760734505889768","0.148497948581537"
"4 Ganz unwichtig","2004","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2004","Niedersachsen","Staedtischer Raum","173","0.208556150264239","0.182027982789926","0.235084317738551"
"4 Ganz unwichtig","2004","Niedersachsen","Laendlicher Raum","190","0.204675483904733","0.179402190281625","0.229948777527842"
"4 Ganz unwichtig","2004","Bremen","Staedtischer Raum","30","0.239717802419814","0.174969645588546","0.304465959251081"
"4 Ganz unwichtig","2004","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2004","Nordrhein-Westfalen","Staedtischer Raum","949","0.228094058790334","0.215664680934931","0.240523436645736"
"4 Ganz unwichtig","2004","Nordrhein-Westfalen","Laendlicher Raum","34","0.357335116416488","0.266535014497303","0.448135218335674"
"4 Ganz unwichtig","2004","Hessen","Staedtischer Raum","265","0.245696582313542","0.221144081299515","0.27024908332757"
"4 Ganz unwichtig","2004","Hessen","Laendlicher Raum","42","0.187169516914691","0.139295975901645","0.235043057927738"
"4 Ganz unwichtig","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","209","0.26718940300542","0.239555930631246","0.294822875379595"
"4 Ganz unwichtig","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","57","0.204921515383047","0.159547200637617","0.250295830128476"
"4 Ganz unwichtig","2004","Baden-Wuerttemberg","Staedtischer Raum","617","0.2635925275895","0.245760435096056","0.281424620082943"
"4 Ganz unwichtig","2004","Baden-Wuerttemberg","Laendlicher Raum","49","0.172874436637122","0.123683366221172","0.222065507053073"
"4 Ganz unwichtig","2004","Bayern","Staedtischer Raum","331","0.244766991470094","0.222720479447667","0.266813503492521"
"4 Ganz unwichtig","2004","Bayern","Laendlicher Raum","361","0.28564951508073","0.26319750069336","0.308101529468101"
"4 Ganz unwichtig","2004","Berlin","Staedtischer Raum","119","0.16454027061884","0.13883195840894","0.19024858282874"
"4 Ganz unwichtig","2004","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2004","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2004","Brandenburg","Laendlicher Raum","172","0.219277840249037","0.191044208724774","0.2475114717733"
"4 Ganz unwichtig","2004","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2004","Mecklenburg-Vorpommern","Laendlicher Raum","77","0.229239410720156","0.189692950329245","0.268785871111067"
"4 Ganz unwichtig","2004","Sachsen","Staedtischer Raum","190","0.238166652780166","0.208254351382569","0.268078954177762"
"4 Ganz unwichtig","2004","Sachsen","Laendlicher Raum","164","0.220990289350662","0.191965351826689","0.250015226874636"
"4 Ganz unwichtig","2004","Sachsen-Anhalt","Staedtischer Raum","45","0.286999997108047","0.220731474654444","0.353268519561651"
"4 Ganz unwichtig","2004","Sachsen-Anhalt","Laendlicher Raum","199","0.32860953825306","0.294790079478708","0.362428997027412"
"4 Ganz unwichtig","2004","Thueringen","Staedtischer Raum","58","0.210967999821955","0.16334912404778","0.258586875596131"
"4 Ganz unwichtig","2004","Thueringen","Laendlicher Raum","129","0.234574721363158","0.202223000349672","0.266926442376644"
"1 Sehr wichtig","2005","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","2005","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2005","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","2005","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","2005","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","2005","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","2005","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","2005","Niedersachsen","Staedtischer Raum","","","",""
"2 Wichtig","2005","Niedersachsen","Laendlicher Raum","","","",""
"2 Wichtig","2005","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","2005","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","2005","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"2 Wichtig","2005","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","2005","Hessen","Staedtischer Raum","","","",""
"2 Wichtig","2005","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","2005","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2005","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2005","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"2 Wichtig","2005","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","2005","Bayern","Staedtischer Raum","","","",""
"2 Wichtig","2005","Bayern","Laendlicher Raum","","","",""
"2 Wichtig","2005","Berlin","Staedtischer Raum","","","",""
"2 Wichtig","2005","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2005","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","2005","Brandenburg","Laendlicher Raum","","","",""
"2 Wichtig","2005","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","2005","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"2 Wichtig","2005","Sachsen","Staedtischer Raum","","","",""
"2 Wichtig","2005","Sachsen","Laendlicher Raum","","","",""
"2 Wichtig","2005","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","2005","Sachsen-Anhalt","Laendlicher Raum","","","",""
"2 Wichtig","2005","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","2005","Thueringen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Schleswig-Holstein","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Schleswig-Holstein","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Hamburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Niedersachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Niedersachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Bremen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Hessen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Hessen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Bayern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Bayern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","2005","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2005","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","2006","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","2006","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","2006","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","2006","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","2006","Niedersachsen","Staedtischer Raum","","","",""
"2 Wichtig","2006","Niedersachsen","Laendlicher Raum","","","",""
"2 Wichtig","2006","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","2006","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","2006","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"2 Wichtig","2006","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","2006","Hessen","Staedtischer Raum","","","",""
"2 Wichtig","2006","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2006","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"2 Wichtig","2006","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","2006","Bayern","Staedtischer Raum","","","",""
"2 Wichtig","2006","Bayern","Laendlicher Raum","","","",""
"2 Wichtig","2006","Berlin","Staedtischer Raum","","","",""
"2 Wichtig","2006","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2006","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","2006","Brandenburg","Laendlicher Raum","","","",""
"2 Wichtig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"2 Wichtig","2006","Sachsen","Staedtischer Raum","","","",""
"2 Wichtig","2006","Sachsen","Laendlicher Raum","","","",""
"2 Wichtig","2006","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","2006","Sachsen-Anhalt","Laendlicher Raum","","","",""
"2 Wichtig","2006","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","2006","Thueringen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Schleswig-Holstein","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Schleswig-Holstein","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Hamburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Niedersachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Niedersachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Bremen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Hessen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Hessen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Bayern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Bayern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
