year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,3rd Quintile,Not employed: no further information,0.10162,121,1221,0.08466,0.11857
2004,30-45 y.,4th Quintile,Self-employed,0.07789,114,1428,0.06399,0.09180
2004,30-45 y.,4th Quintile,Blue-collar worker,0.21232,284,1428,0.19110,0.23354
2004,30-45 y.,4th Quintile,Civil servant,0.07742,120,1428,0.06355,0.09129
2004,30-45 y.,4th Quintile,White-collar worker,0.50321,733,1428,0.47727,0.52915
2004,30-45 y.,4th Quintile,Not employed: registered unemployed,0.03530,53,1428,0.02573,0.04488
2004,30-45 y.,4th Quintile,Not employed: no further information,0.07951,124,1428,0.06547,0.09355
2004,30-45 y.,5th Quintile,Self-employed,0.15878,273,1696,0.14138,0.17618
2004,30-45 y.,5th Quintile,Blue-collar worker,0.08529,130,1696,0.07200,0.09859
2004,30-45 y.,5th Quintile,Civil servant,0.08396,141,1696,0.07075,0.09716
2004,30-45 y.,5th Quintile,White-collar worker,0.58227,1030,1696,0.55880,0.60575
2004,30-45 y.,5th Quintile,Not employed: no further information,0.05666,122,1696,0.04565,0.06766
2004,46-65 y.,1st Quintile,Blue-collar worker,0.17668,145,823,0.15061,0.20276
2004,46-65 y.,1st Quintile,White-collar worker,0.07942,64,823,0.06094,0.09791
2004,46-65 y.,1st Quintile,Not employed: Pensioner,0.30081,255,823,0.26946,0.33216
2004,46-65 y.,1st Quintile,Not employed: registered unemployed,0.27502,239,823,0.24449,0.30554
2004,46-65 y.,1st Quintile,Not employed: no further information,0.13677,120,823,0.11328,0.16026
2004,46-65 y.,2nd Quintile,Self-employed,0.04885,40,992,0.03543,0.06228
2004,46-65 y.,2nd Quintile,Blue-collar worker,0.24247,251,992,0.21579,0.26915
2004,46-65 y.,2nd Quintile,White-collar worker,0.18395,174,992,0.15983,0.20807
2004,46-65 y.,2nd Quintile,Not employed: Pensioner,0.28725,288,992,0.25908,0.31542
2004,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.11517,122,992,0.09529,0.13505
2004,46-65 y.,2nd Quintile,Not employed: no further information,0.11116,117,992,0.09159,0.13074
2004,46-65 y.,3rd Quintile,Self-employed,0.04283,49,1141,0.03108,0.05458
2004,46-65 y.,3rd Quintile,Blue-collar worker,0.28964,303,1141,0.26331,0.31597
2004,46-65 y.,3rd Quintile,White-collar worker,0.23896,295,1141,0.21421,0.26372
2004,46-65 y.,3rd Quintile,Not employed: Pensioner,0.23149,277,1141,0.20700,0.25597
2004,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.08220,101,1141,0.06625,0.09814
2004,46-65 y.,3rd Quintile,Not employed: no further information,0.09690,116,1141,0.07972,0.11407
2004,46-65 y.,4th Quintile,Self-employed,0.05532,87,1457,0.04358,0.06706
2004,46-65 y.,4th Quintile,Blue-collar worker,0.22782,314,1457,0.20628,0.24936
2004,46-65 y.,4th Quintile,Civil servant,0.03322,66,1457,0.02401,0.04242
2004,46-65 y.,4th Quintile,White-collar worker,0.36311,541,1457,0.33841,0.38781
2004,46-65 y.,4th Quintile,Not employed: Pensioner,0.19769,268,1457,0.17723,0.21815
2004,46-65 y.,4th Quintile,Not employed: registered unemployed,0.05096,67,1457,0.03967,0.06226
2004,46-65 y.,4th Quintile,Not employed: no further information,0.06798,114,1457,0.05505,0.08091
2004,46-65 y.,5th Quintile,Self-employed,0.15038,433,2867,0.13729,0.16347
2004,46-65 y.,5th Quintile,Blue-collar worker,0.07044,153,2867,0.06107,0.07980
2004,46-65 y.,5th Quintile,Civil servant,0.12630,467,2867,0.11414,0.13846
2004,46-65 y.,5th Quintile,White-collar worker,0.41730,1199,2867,0.39925,0.43535
2004,46-65 y.,5th Quintile,Not employed: Pensioner,0.13397,351,2867,0.12150,0.14644
2004,46-65 y.,5th Quintile,Not employed: registered unemployed,0.02792,71,2867,0.02188,0.03395
2004,46-65 y.,5th Quintile,Not employed: no further information,0.06822,193,2867,0.05899,0.07745
2004,66 and older,1st Quintile,Not employed: Pensioner,0.94930,588,588,0.93155,0.96704
2004,66 and older,2nd Quintile,Not employed: Pensioner,0.96729,869,869,0.95545,0.97912
2004,66 and older,3rd Quintile,Not employed: Pensioner,0.96138,757,757,0.94764,0.97511
2004,66 and older,4th Quintile,Not employed: Pensioner,0.94951,674,674,0.93297,0.96605
2004,66 and older,5th Quintile,Self-employed,0.06448,56,688,0.04611,0.08284
2004,66 and older,5th Quintile,Not employed: Pensioner,0.88396,632,688,0.86001,0.90791
2005,17-29 y.,1st Quintile,Blue-collar worker,0.11681,110,878,0.09555,0.13807
2005,17-29 y.,1st Quintile,White-collar worker,0.13659,104,878,0.11387,0.15932
2005,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.44193,427,878,0.40906,0.47480
2005,17-29 y.,1st Quintile,Not employed: registered unemployed,0.18462,151,878,0.15894,0.21030
2005,17-29 y.,1st Quintile,Not employed: no further information,0.08471,86,878,0.06628,0.10314
2005,17-29 y.,2nd Quintile,Blue-collar worker,0.15807,104,697,0.13097,0.18518
2005,17-29 y.,2nd Quintile,White-collar worker,0.19406,143,697,0.16468,0.22345
2005,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.44241,335,697,0.40551,0.47931
2005,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.09203,66,697,0.07056,0.11351
2005,17-29 y.,2nd Quintile,Not employed: no further information,0.07316,49,697,0.05381,0.09251
2005,17-29 y.,3rd Quintile,Blue-collar worker,0.16352,98,663,0.13535,0.19170
2005,17-29 y.,3rd Quintile,White-collar worker,0.27012,186,663,0.23629,0.30394
2005,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.35761,288,663,0.32109,0.39412
2005,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.07811,51,663,0.05767,0.09855
2005,17-29 y.,3rd Quintile,Not employed: no further information,0.06553,40,663,0.04668,0.08438
2005,17-29 y.,4th Quintile,Blue-collar worker,0.19039,110,665,0.16052,0.22025
2005,17-29 y.,4th Quintile,White-collar worker,0.29091,204,665,0.25636,0.32545
2005,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.40711,320,665,0.36974,0.44448
2005,17-29 y.,4th Quintile,Not employed: registered unemployed,0.04845,31,665,0.03212,0.06478
2005,17-29 y.,5th Quintile,Blue-collar worker,0.11507,73,652,0.09055,0.13958
2005,17-29 y.,5th Quintile,White-collar worker,0.33480,207,652,0.29855,0.37105
2005,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.40184,372,652,0.36418,0.43950
2005,30-45 y.,1st Quintile,Self-employed,0.04448,38,827,0.03042,0.05854
2005,30-45 y.,1st Quintile,Blue-collar worker,0.30886,248,827,0.27735,0.34037
2005,30-45 y.,1st Quintile,White-collar worker,0.16475,157,827,0.13945,0.19005
2005,30-45 y.,1st Quintile,Not employed: registered unemployed,0.29538,257,827,0.26427,0.32649
2005,30-45 y.,1st Quintile,Not employed: no further information,0.13964,127,827,0.11600,0.16327
2005,30-45 y.,2nd Quintile,Self-employed,0.05718,61,1000,0.04278,0.07157
2005,30-45 y.,2nd Quintile,Blue-collar worker,0.38116,382,1000,0.35104,0.41127
2005,30-45 y.,2nd Quintile,White-collar worker,0.29142,309,1000,0.26324,0.31960
2005,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.08621,95,1000,0.06880,0.10361
2005,30-45 y.,2nd Quintile,Not employed: no further information,0.13977,153,1000,0.11827,0.16128
2005,30-45 y.,3rd Quintile,Self-employed,0.05655,68,1156,0.04323,0.06987
2005,30-45 y.,3rd Quintile,Blue-collar worker,0.36925,401,1156,0.34141,0.39708
2005,30-45 y.,3rd Quintile,Civil servant,0.03157,38,1156,0.02149,0.04166
2005,30-45 y.,3rd Quintile,White-collar worker,0.36370,461,1156,0.33596,0.39144
2005,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.05789,60,1156,0.04442,0.07136
2005,30-45 y.,3rd Quintile,Not employed: no further information,0.10855,128,1156,0.09061,0.12649
2005,30-45 y.,4th Quintile,Self-employed,0.06830,101,1327,0.05472,0.08187
2005,30-45 y.,4th Quintile,Blue-collar worker,0.22708,298,1327,0.20453,0.24963
2005,30-45 y.,4th Quintile,Civil servant,0.07698,101,1327,0.06263,0.09133
2005,30-45 y.,4th Quintile,White-collar worker,0.51317,679,1327,0.48626,0.54007
2005,30-45 y.,4th Quintile,Not employed: registered unemployed,0.02832,39,1327,0.01939,0.03725
2005,30-45 y.,4th Quintile,Not employed: no further information,0.06546,109,1327,0.05215,0.07877
2005,30-45 y.,5th Quintile,Self-employed,0.16168,267,1608,0.14368,0.17968
2005,30-45 y.,5th Quintile,Blue-collar worker,0.08776,130,1608,0.07392,0.10159
2005,30-45 y.,5th Quintile,Civil servant,0.09034,146,1608,0.07633,0.10436
2005,30-45 y.,5th Quintile,White-collar worker,0.58069,958,1608,0.55657,0.60482
2005,30-45 y.,5th Quintile,Not employed: no further information,0.05308,107,1608,0.04212,0.06405
2005,46-65 y.,1st Quintile,Blue-collar worker,0.17425,120,754,0.14716,0.20134
2005,46-65 y.,1st Quintile,White-collar worker,0.08414,65,754,0.06432,0.10397
2005,46-65 y.,1st Quintile,Not employed: Pensioner,0.28501,239,754,0.25276,0.31725
2005,46-65 y.,1st Quintile,Not employed: registered unemployed,0.28941,216,754,0.25701,0.32180
2005,46-65 y.,1st Quintile,Not employed: no further information,0.13218,114,754,0.10799,0.15637
2005,46-65 y.,2nd Quintile,Self-employed,0.03282,36,971,0.02161,0.04403
2005,46-65 y.,2nd Quintile,Blue-collar worker,0.27726,251,971,0.24909,0.30543
2005,46-65 y.,2nd Quintile,White-collar worker,0.18650,167,971,0.16199,0.21102
2005,46-65 y.,2nd Quintile,Not employed: Pensioner,0.25359,277,971,0.22621,0.28097
2005,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.11606,121,971,0.09590,0.13621
2005,46-65 y.,2nd Quintile,Not employed: no further information,0.12846,119,971,0.10740,0.14952
2005,46-65 y.,3rd Quintile,Self-employed,0.05679,59,1088,0.04303,0.07055
2005,46-65 y.,3rd Quintile,Blue-collar worker,0.26983,298,1088,0.24345,0.29622
2005,46-65 y.,3rd Quintile,White-collar worker,0.29300,318,1088,0.26594,0.32006
2005,46-65 y.,3rd Quintile,Not employed: Pensioner,0.24533,267,1088,0.21975,0.27091
2005,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.04818,65,1088,0.03545,0.06091
2005,46-65 y.,3rd Quintile,Not employed: no further information,0.07111,81,1088,0.05583,0.08639
2005,46-65 y.,4th Quintile,Self-employed,0.06320,102,1433,0.05059,0.07580
2005,46-65 y.,4th Quintile,Blue-collar worker,0.22980,314,1433,0.20801,0.25159
2005,46-65 y.,4th Quintile,Civil servant,0.04496,80,1433,0.03423,0.05569
2005,46-65 y.,4th Quintile,White-collar worker,0.35350,510,1433,0.32874,0.37826
2005,46-65 y.,4th Quintile,Not employed: Pensioner,0.18509,248,1433,0.16497,0.20520
2005,46-65 y.,4th Quintile,Not employed: registered unemployed,0.04480,66,1433,0.03409,0.05552
2005,46-65 y.,4th Quintile,Not employed: no further information,0.07178,113,1433,0.05841,0.08515
2005,46-65 y.,5th Quintile,Self-employed,0.14717,399,2696,0.13379,0.16054
2005,46-65 y.,5th Quintile,Blue-collar worker,0.07340,149,2696,0.06355,0.08325
2005,46-65 y.,5th Quintile,Civil servant,0.13146,436,2696,0.11870,0.14421
2005,46-65 y.,5th Quintile,White-collar worker,0.42733,1133,2696,0.40866,0.44601
2005,46-65 y.,5th Quintile,Not employed: Pensioner,0.12384,335,2696,0.11140,0.13628
2005,46-65 y.,5th Quintile,Not employed: registered unemployed,0.02078,61,2696,0.01539,0.02617
2005,46-65 y.,5th Quintile,Not employed: no further information,0.07326,183,2696,0.06342,0.08310
2005,66 and older,1st Quintile,Not employed: Pensioner,0.94459,562,562,0.92566,0.96353
2005,66 and older,2nd Quintile,Not employed: Pensioner,0.96701,906,906,0.95537,0.97864
2005,66 and older,3rd Quintile,Not employed: Pensioner,0.97016,735,735,0.95785,0.98247
2005,66 and older,4th Quintile,Not employed: Pensioner,0.94645,649,649,0.92912,0.96379
2005,66 and older,5th Quintile,Self-employed,0.05309,50,742,0.03695,0.06924
2005,66 and older,5th Quintile,Not employed: Pensioner,0.89873,692,742,0.87701,0.92045
2006,17-29 y.,1st Quintile,Blue-collar worker,0.09709,87,817,0.07677,0.11740
2006,17-29 y.,1st Quintile,White-collar worker,0.14299,114,817,0.11897,0.16700
2006,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.38954,326,817,0.35608,0.42300
2006,17-29 y.,1st Quintile,Not employed: registered unemployed,0.18997,171,817,0.16305,0.21689
2006,17-29 y.,1st Quintile,Not employed: no further information,0.13422,119,817,0.11083,0.15761
2006,17-29 y.,2nd Quintile,Blue-collar worker,0.16355,93,617,0.13434,0.19276
2006,17-29 y.,2nd Quintile,White-collar worker,0.19156,127,617,0.16049,0.22264
2006,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.33228,229,617,0.29509,0.36948
2006,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.10172,57,617,0.07785,0.12559
2006,17-29 y.,2nd Quintile,Not employed: no further information,0.14881,111,617,0.12070,0.17691
2006,17-29 y.,3rd Quintile,Blue-collar worker,0.20317,116,640,0.17197,0.23437
2006,17-29 y.,3rd Quintile,White-collar worker,0.24616,164,640,0.21276,0.27956
2006,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.30661,234,640,0.27086,0.34236
2006,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.06781,41,640,0.04832,0.08731
2006,17-29 y.,3rd Quintile,Not employed: no further information,0.11059,85,640,0.08627,0.13490
2006,17-29 y.,4th Quintile,Blue-collar worker,0.18023,112,691,0.15155,0.20891
2006,17-29 y.,4th Quintile,White-collar worker,0.26728,190,691,0.23426,0.30030
2006,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.31677,266,691,0.28206,0.35148
2006,17-29 y.,4th Quintile,Not employed: registered unemployed,0.04404,32,691,0.02873,0.05935
2006,17-29 y.,4th Quintile,Not employed: no further information,0.10658,91,691,0.08355,0.12960
2006,17-29 y.,5th Quintile,Blue-collar worker,0.12612,70,593,0.09937,0.15286
2006,17-29 y.,5th Quintile,White-collar worker,0.30218,184,593,0.26519,0.33917
2006,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.33611,271,593,0.29806,0.37416
2006,17-29 y.,5th Quintile,Not employed: no further information,0.09613,68,593,0.07239,0.11988
2006,30-45 y.,1st Quintile,Self-employed,0.04920,40,769,0.03390,0.06449
2006,30-45 y.,1st Quintile,Blue-collar worker,0.27325,224,769,0.24173,0.30477
2006,30-45 y.,1st Quintile,White-collar worker,0.18647,151,769,0.15892,0.21402
2006,30-45 y.,1st Quintile,Not employed: registered unemployed,0.27966,236,769,0.24792,0.31141
2006,30-45 y.,1st Quintile,Not employed: no further information,0.15397,118,769,0.12844,0.17950
2006,30-45 y.,2nd Quintile,Self-employed,0.04673,45,925,0.03312,0.06034
2006,30-45 y.,2nd Quintile,Blue-collar worker,0.39607,357,925,0.36454,0.42761
2006,30-45 y.,2nd Quintile,White-collar worker,0.31249,308,925,0.28260,0.34237
2006,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.06556,76,925,0.04960,0.08152
2006,30-45 y.,2nd Quintile,Not employed: no further information,0.13952,139,925,0.11718,0.16186
2006,30-45 y.,3rd Quintile,Self-employed,0.05517,67,1096,0.04164,0.06869
2006,30-45 y.,3rd Quintile,Blue-collar worker,0.34354,364,1096,0.31541,0.37167
2006,30-45 y.,3rd Quintile,Civil servant,0.04289,44,1096,0.03089,0.05489
2006,30-45 y.,3rd Quintile,White-collar worker,0.37834,445,1096,0.34961,0.40706
2006,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.05141,45,1096,0.03833,0.06449
2006,30-45 y.,3rd Quintile,Not employed: no further information,0.11485,131,1096,0.09596,0.13373
2006,30-45 y.,4th Quintile,Self-employed,0.09215,116,1213,0.07587,0.10844
2006,30-45 y.,4th Quintile,Blue-collar worker,0.20132,243,1213,0.17875,0.22390
2006,30-45 y.,4th Quintile,Civil servant,0.06796,89,1213,0.05379,0.08213
2006,30-45 y.,4th Quintile,White-collar worker,0.52280,625,1213,0.49468,0.55092
2006,30-45 y.,4th Quintile,Not employed: registered unemployed,0.02434,32,1213,0.01567,0.03302
2006,30-45 y.,4th Quintile,Not employed: no further information,0.08002,108,1213,0.06475,0.09530
2006,30-45 y.,5th Quintile,Self-employed,0.14696,236,1423,0.12856,0.16536
2006,30-45 y.,5th Quintile,Blue-collar worker,0.08336,104,1423,0.06899,0.09773
2006,30-45 y.,5th Quintile,Civil servant,0.07728,126,1423,0.06340,0.09116
2006,30-45 y.,5th Quintile,White-collar worker,0.62120,873,1423,0.59599,0.64642
2006,30-45 y.,5th Quintile,Not employed: no further information,0.04739,84,1423,0.03635,0.05843
2006,46-65 y.,1st Quintile,Self-employed,0.03058,31,789,0.01856,0.04261
2006,46-65 y.,1st Quintile,Blue-collar worker,0.17583,142,789,0.14925,0.20241
2006,46-65 y.,1st Quintile,White-collar worker,0.11024,79,789,0.08837,0.13211
2006,46-65 y.,1st Quintile,Not employed: Pensioner,0.23643,190,789,0.20676,0.26609
2006,46-65 y.,1st Quintile,Not employed: registered unemployed,0.30442,236,789,0.27230,0.33655
2006,46-65 y.,1st Quintile,Not employed: no further information,0.13861,111,789,0.11448,0.16274
2006,46-65 y.,2nd Quintile,Self-employed,0.04843,44,810,0.03364,0.06322
2006,46-65 y.,2nd Quintile,Blue-collar worker,0.30539,221,810,0.27365,0.33713
2006,46-65 y.,2nd Quintile,White-collar worker,0.16088,137,810,0.13556,0.18620
2006,46-65 y.,2nd Quintile,Not employed: Pensioner,0.24263,221,810,0.21309,0.27217
2006,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.11653,86,810,0.09442,0.13864
2006,46-65 y.,2nd Quintile,Not employed: no further information,0.11793,101,810,0.09570,0.14015
2006,46-65 y.,3rd Quintile,Self-employed,0.05312,65,1022,0.03937,0.06688
2006,46-65 y.,3rd Quintile,Blue-collar worker,0.29636,288,1022,0.26835,0.32437
2006,46-65 y.,3rd Quintile,White-collar worker,0.30121,317,1022,0.27307,0.32935
2006,46-65 y.,3rd Quintile,Not employed: Pensioner,0.20095,211,1022,0.17637,0.22553
2006,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.05571,61,1022,0.04164,0.06978
2006,46-65 y.,3rd Quintile,Not employed: no further information,0.07764,80,1022,0.06123,0.09406
2006,46-65 y.,4th Quintile,Self-employed,0.06882,89,1379,0.05545,0.08218
2006,46-65 y.,4th Quintile,Blue-collar worker,0.22559,294,1379,0.20352,0.24766
2006,46-65 y.,4th Quintile,Civil servant,0.04284,81,1379,0.03215,0.05353
2006,46-65 y.,4th Quintile,White-collar worker,0.35725,508,1379,0.33195,0.38256
2006,46-65 y.,4th Quintile,Not employed: Pensioner,0.19640,259,1379,0.17543,0.21738
2006,46-65 y.,4th Quintile,Not employed: registered unemployed,0.03307,49,1379,0.02363,0.04251
2006,46-65 y.,4th Quintile,Not employed: no further information,0.07379,99,1379,0.05998,0.08759
2006,46-65 y.,5th Quintile,Self-employed,0.16220,413,2614,0.14806,0.17633
2006,46-65 y.,5th Quintile,Blue-collar worker,0.07040,139,2614,0.06059,0.08021
2006,46-65 y.,5th Quintile,Civil servant,0.11975,384,2614,0.10731,0.13220
2006,46-65 y.,5th Quintile,White-collar worker,0.42728,1089,2614,0.40831,0.44625
2006,46-65 y.,5th Quintile,Not employed: Pensioner,0.12072,334,2614,0.10823,0.13321
2006,46-65 y.,5th Quintile,Not employed: registered unemployed,0.02910,72,2614,0.02265,0.03554
2006,46-65 y.,5th Quintile,Not employed: no further information,0.06766,183,2614,0.05803,0.07729
2006,66 and older,1st Quintile,Not employed: Pensioner,0.94161,542,542,0.92185,0.96136
2006,66 and older,2nd Quintile,Not employed: Pensioner,0.97117,898,898,0.96022,0.98212
2006,66 and older,3rd Quintile,Not employed: Pensioner,0.96358,832,832,0.95084,0.97632
2006,66 and older,4th Quintile,Not employed: Pensioner,0.96288,631,631,0.94811,0.97764
2006,66 and older,5th Quintile,Self-employed,0.07302,56,751,0.05440,0.09164
2006,66 and older,5th Quintile,Not employed: Pensioner,0.86798,695,751,0.84376,0.89221
2007,17-29 y.,1st Quintile,Blue-collar worker,0.15610,134,887,0.13220,0.18000
2007,17-29 y.,1st Quintile,White-collar worker,0.13698,134,887,0.11434,0.15962
2007,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.35481,333,887,0.32330,0.38631
2007,17-29 y.,1st Quintile,Not employed: registered unemployed,0.18178,153,887,0.15638,0.20717
2007,17-29 y.,1st Quintile,Not employed: no further information,0.13406,133,887,0.11162,0.15649
2007,17-29 y.,2nd Quintile,Blue-collar worker,0.14586,117,698,0.11965,0.17206
2007,17-29 y.,2nd Quintile,White-collar worker,0.21025,141,698,0.18000,0.24050
2007,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.30500,246,698,0.27082,0.33919
2007,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.07711,62,698,0.05731,0.09692
2007,17-29 y.,2nd Quintile,Not employed: no further information,0.19519,132,698,0.16576,0.22461
2007,17-29 y.,3rd Quintile,Blue-collar worker,0.16302,102,622,0.13396,0.19207
2007,17-29 y.,3rd Quintile,White-collar worker,0.25981,167,622,0.22531,0.29430
2007,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.31785,259,622,0.28123,0.35448
2007,17-29 y.,3rd Quintile,Not employed: no further information,0.11373,94,622,0.08876,0.13870
2007,17-29 y.,4th Quintile,Blue-collar worker,0.19838,112,661,0.16796,0.22881
2007,17-29 y.,4th Quintile,White-collar worker,0.30666,193,661,0.27148,0.34184
2007,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.29492,265,661,0.26013,0.32971
2007,17-29 y.,4th Quintile,Not employed: no further information,0.10034,91,661,0.07742,0.12327
2007,17-29 y.,5th Quintile,Blue-collar worker,0.10842,59,585,0.08320,0.13364
2007,17-29 y.,5th Quintile,White-collar worker,0.29975,165,585,0.26259,0.33690
2007,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.39322,294,585,0.35360,0.43283
2007,17-29 y.,5th Quintile,Not employed: no further information,0.08178,67,585,0.05956,0.10401
2007,30-45 y.,1st Quintile,Self-employed,0.04613,37,737,0.03097,0.06128
2007,30-45 y.,1st Quintile,Blue-collar worker,0.30835,225,737,0.27499,0.34172
2007,30-45 y.,1st Quintile,White-collar worker,0.18847,159,737,0.16022,0.21673
2007,30-45 y.,1st Quintile,Not employed: registered unemployed,0.29850,224,737,0.26544,0.33157
2007,30-45 y.,1st Quintile,Not employed: no further information,0.10688,92,737,0.08456,0.12920
2007,30-45 y.,2nd Quintile,Self-employed,0.04025,45,994,0.02802,0.05247
2007,30-45 y.,2nd Quintile,Blue-collar worker,0.39926,406,994,0.36879,0.42972
2007,30-45 y.,2nd Quintile,White-collar worker,0.31921,338,994,0.29022,0.34821
2007,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.07531,76,994,0.05890,0.09172
2007,30-45 y.,2nd Quintile,Not employed: no further information,0.11389,129,994,0.09413,0.13365
2007,30-45 y.,3rd Quintile,Self-employed,0.05997,68,1081,0.04581,0.07413
2007,30-45 y.,3rd Quintile,Blue-collar worker,0.34474,346,1081,0.31640,0.37309
2007,30-45 y.,3rd Quintile,Civil servant,0.02830,43,1081,0.01841,0.03818
2007,30-45 y.,3rd Quintile,White-collar worker,0.43870,516,1081,0.40910,0.46829
2007,30-45 y.,3rd Quintile,Not employed: no further information,0.09277,108,1081,0.07547,0.11007
2007,30-45 y.,4th Quintile,Self-employed,0.09096,127,1265,0.07511,0.10681
2007,30-45 y.,4th Quintile,Blue-collar worker,0.21124,262,1265,0.18874,0.23374
2007,30-45 y.,4th Quintile,Civil servant,0.08874,113,1265,0.07307,0.10442
2007,30-45 y.,4th Quintile,White-collar worker,0.51087,667,1265,0.48331,0.53843
2007,30-45 y.,4th Quintile,Not employed: no further information,0.06791,96,1265,0.05404,0.08178
2007,30-45 y.,5th Quintile,Self-employed,0.15239,239,1448,0.13387,0.17091
2007,30-45 y.,5th Quintile,Blue-collar worker,0.06443,91,1448,0.05178,0.07708
2007,30-45 y.,5th Quintile,Civil servant,0.10175,145,1448,0.08617,0.11733
2007,30-45 y.,5th Quintile,White-collar worker,0.61944,891,1448,0.59443,0.64446
2007,30-45 y.,5th Quintile,Not employed: no further information,0.04352,82,1448,0.03301,0.05403
2007,46-65 y.,1st Quintile,Blue-collar worker,0.18207,157,821,0.15566,0.20848
2007,46-65 y.,1st Quintile,White-collar worker,0.09963,91,821,0.07913,0.12013
2007,46-65 y.,1st Quintile,Not employed: Pensioner,0.25608,212,821,0.22620,0.28595
2007,46-65 y.,1st Quintile,Not employed: registered unemployed,0.29663,246,821,0.26536,0.32789
2007,46-65 y.,1st Quintile,Not employed: no further information,0.12990,115,821,0.10689,0.15291
2007,46-65 y.,2nd Quintile,Blue-collar worker,0.29785,252,836,0.26684,0.32887
2007,46-65 y.,2nd Quintile,White-collar worker,0.21597,187,836,0.18806,0.24388
2007,46-65 y.,2nd Quintile,Not employed: Pensioner,0.24563,214,836,0.21643,0.27483
2007,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.08556,88,836,0.06658,0.10453
2007,46-65 y.,2nd Quintile,Not employed: no further information,0.11528,95,836,0.09362,0.13694
2007,46-65 y.,3rd Quintile,Self-employed,0.04969,60,1100,0.03685,0.06254
2007,46-65 y.,3rd Quintile,Blue-collar worker,0.31290,312,1100,0.28549,0.34032
2007,46-65 y.,3rd Quintile,White-collar worker,0.27724,340,1100,0.25078,0.30371
2007,46-65 y.,3rd Quintile,Not employed: Pensioner,0.21028,234,1100,0.18619,0.23438
2007,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.06095,69,1100,0.04681,0.07510
2007,46-65 y.,3rd Quintile,Not employed: no further information,0.07114,85,1100,0.05594,0.08634
2007,46-65 y.,4th Quintile,Self-employed,0.05916,96,1546,0.04740,0.07093
2007,46-65 y.,4th Quintile,Blue-collar worker,0.24456,322,1546,0.22313,0.26599
2007,46-65 y.,4th Quintile,Civil servant,0.05372,101,1546,0.04248,0.06497
2007,46-65 y.,4th Quintile,White-collar worker,0.37428,603,1546,0.35015,0.39842
2007,46-65 y.,4th Quintile,Not employed: Pensioner,0.17344,261,1546,0.15456,0.19232
2007,46-65 y.,4th Quintile,Not employed: registered unemployed,0.03537,63,1546,0.02616,0.04458
2007,46-65 y.,4th Quintile,Not employed: no further information,0.05596,100,1546,0.04450,0.06742
2007,46-65 y.,5th Quintile,Self-employed,0.16240,428,2648,0.14835,0.17646
2007,46-65 y.,5th Quintile,Blue-collar worker,0.08087,163,2648,0.07048,0.09125
2007,46-65 y.,5th Quintile,Civil servant,0.11823,377,2648,0.10593,0.13054
2007,46-65 y.,5th Quintile,White-collar worker,0.42737,1125,2648,0.40852,0.44621
2007,46-65 y.,5th Quintile,Not employed: Pensioner,0.11536,325,2648,0.10319,0.12753
2007,46-65 y.,5th Quintile,Not employed: registered unemployed,0.02027,53,2648,0.01490,0.02564
2007,46-65 y.,5th Quintile,Not employed: no further information,0.07340,177,2648,0.06347,0.08334
2007,66 and older,1st Quintile,Not employed: Pensioner,0.94982,686,686,0.93347,0.96617
2007,66 and older,2nd Quintile,Not employed: Pensioner,0.96460,956,956,0.95288,0.97632
