year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.11674,166,1369,0.09972,0.13375
2005,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.55938,826,1369,0.53307,0.58569
2005,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04949,53,1369,0.03800,0.06099
2005,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.07979,102,1369,0.06543,0.09415
2005,46-65 y.,Lower Secondary Level,Blue-collar worker,0.33071,176,536,0.29085,0.37058
2005,46-65 y.,Lower Secondary Level,White-collar worker,0.09094,50,536,0.06658,0.11531
2005,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.23156,152,536,0.19581,0.26730
2005,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.11808,53,536,0.09073,0.14542
2005,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20435,105,536,0.17019,0.23852
2005,46-65 y.,Upper Secondary Level,Self-employed,0.05805,224,3582,0.05039,0.06570
2005,46-65 y.,Upper Secondary Level,Blue-collar worker,0.22785,778,3582,0.21411,0.24158
2005,46-65 y.,Upper Secondary Level,Civil servant,0.02585,106,3582,0.02066,0.03105
2005,46-65 y.,Upper Secondary Level,White-collar worker,0.27844,1009,3582,0.26376,0.29312
2005,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.22386,784,3582,0.21021,0.23751
2005,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.09358,325,3582,0.08404,0.10312
2005,46-65 y.,Upper Secondary Level,Not employed: no further information,0.09012,356,3582,0.08074,0.09950
2005,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17164,37,173,0.11529,0.22799
2005,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.38659,104,173,0.31381,0.45936
2005,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.16599,32,173,0.11039,0.22160
2005,46-65 y.,First Stage of Tertiary Education,Self-employed,0.10603,79,614,0.08166,0.13041
2005,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11948,71,614,0.09380,0.14516
2005,46-65 y.,First Stage of Tertiary Education,Civil servant,0.04391,35,614,0.02769,0.06013
2005,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.39554,234,614,0.35683,0.43424
2005,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.20275,128,614,0.17092,0.23457
2005,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.07540,36,614,0.05450,0.09630
2005,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.04440,31,614,0.02809,0.06070
2005,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.14941,276,1907,0.13340,0.16541
2005,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.04021,46,1907,0.03139,0.04903
2005,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.16253,398,1907,0.14597,0.17910
2005,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.40970,792,1907,0.38762,0.43178
2005,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.14152,250,1907,0.12587,0.15717
2005,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04913,80,1907,0.03943,0.05883
2005,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04217,65,1907,0.03315,0.05120
2005,66 and older,Primary Level,Not employed: Pensioner,0.93065,46,46,0.85642,1.00488
2005,66 and older,Lower Secondary Level,Not employed: Pensioner,0.94917,690,690,0.93276,0.96557
2005,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96111,1878,1878,0.95237,0.96986
2005,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.95230,95,95,0.90921,0.99538
2005,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.97033,243,243,0.94895,0.99171
2005,66 and older,Second Stage of Tertiary Education,Self-employed,0.04253,39,624,0.02668,0.05837
2005,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.88729,585,624,0.86246,0.91212
2006,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.55282,347,588,0.51260,0.59305
2006,17-29 y.,Pre-primary Level,Not employed: no further information,0.37058,241,588,0.33151,0.40965
2006,17-29 y.,Lower Secondary Level,Blue-collar worker,0.13895,78,712,0.11352,0.16437
2006,17-29 y.,Lower Secondary Level,White-collar worker,0.08499,62,712,0.06449,0.10548
2006,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.46921,396,712,0.43253,0.50589
2006,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.17148,99,712,0.14377,0.19919
2006,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10485,77,712,0.08234,0.12737
2006,17-29 y.,Upper Secondary Level,Self-employed,0.02650,49,1666,0.01878,0.03421
2006,17-29 y.,Upper Secondary Level,Blue-collar worker,0.21580,341,1666,0.19604,0.23556
2006,17-29 y.,Upper Secondary Level,Civil servant,0.02855,32,1666,0.02055,0.03655
2006,17-29 y.,Upper Secondary Level,White-collar worker,0.26583,444,1666,0.24461,0.28705
2006,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.25584,472,1666,0.23488,0.27679
2006,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02571,49,1666,0.01811,0.03331
2006,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.10576,171,1666,0.09099,0.12053
2006,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06705,108,1666,0.05504,0.07906
2006,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53682,154,206,0.46856,0.60508
2006,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.19883,52,206,0.14419,0.25347
2006,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.47176,33,33,0.29880,0.64473
2006,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.58430,139,139,0.50207,0.66653
2006,30-45 y.,Lower Secondary Level,Blue-collar worker,0.41008,159,368,0.35975,0.46040
2006,30-45 y.,Lower Secondary Level,White-collar worker,0.16376,59,368,0.12590,0.20162
2006,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.18146,73,368,0.14203,0.22089
2006,30-45 y.,Lower Secondary Level,Not employed: no further information,0.17581,77,368,0.13686,0.21475
2006,30-45 y.,Upper Secondary Level,Self-employed,0.06608,234,3150,0.05740,0.07475
2006,30-45 y.,Upper Secondary Level,Blue-collar worker,0.33497,1018,3150,0.31848,0.35145
2006,30-45 y.,Upper Secondary Level,Civil servant,0.02569,96,3150,0.02016,0.03121
2006,30-45 y.,Upper Secondary Level,White-collar worker,0.35184,1142,3150,0.33516,0.36852
2006,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01038,34,3150,0.00684,0.01393
2006,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.09237,287,3150,0.08226,0.10249
2006,30-45 y.,Upper Secondary Level,Not employed: no further information,0.10482,339,3150,0.09412,0.11552
2006,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.07095,42,509,0.04862,0.09327
2006,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17787,77,509,0.14462,0.21112
2006,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.56269,318,509,0.51956,0.60583
2006,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.11447,72,509,0.08678,0.14216
2006,30-45 y.,First Stage of Tertiary Education,Self-employed,0.13813,91,596,0.11040,0.16585
2006,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17068,99,596,0.14045,0.20091
2006,30-45 y.,First Stage of Tertiary Education,Civil servant,0.04633,31,596,0.02944,0.06322
2006,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.52696,335,596,0.48684,0.56707
2006,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.05782,40,596,0.03907,0.07658
2006,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11710,184,1433,0.10044,0.13375
2006,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03570,41,1433,0.02609,0.04531
2006,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.11386,176,1433,0.09741,0.13031
2006,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.58509,861,1433,0.55957,0.61061
2006,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04366,53,1433,0.03307,0.05424
2006,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.08756,118,1433,0.07292,0.10220
2006,46-65 y.,Lower Secondary Level,Blue-collar worker,0.31183,182,561,0.27347,0.35020
2006,46-65 y.,Lower Secondary Level,White-collar worker,0.07419,46,561,0.05248,0.09589
2006,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.23805,153,561,0.20278,0.27333
2006,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.13435,65,561,0.10610,0.16259
2006,46-65 y.,Lower Secondary Level,Not employed: no further information,0.22010,115,561,0.18578,0.25441
2006,46-65 y.,Upper Secondary Level,Self-employed,0.05768,239,3909,0.05037,0.06499
2006,46-65 y.,Upper Secondary Level,Blue-collar worker,0.23670,843,3909,0.22338,0.25003
2006,46-65 y.,Upper Secondary Level,Civil servant,0.02527,113,3909,0.02035,0.03020
2006,46-65 y.,Upper Secondary Level,White-collar worker,0.27893,1134,3909,0.26487,0.29299
2006,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.21045,820,3909,0.19767,0.22323
2006,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.10218,381,3909,0.09268,0.11168
2006,46-65 y.,Upper Secondary Level,Not employed: no further information,0.08637,379,3909,0.07756,0.09518
2006,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.10314,31,213,0.06220,0.14408
2006,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17358,43,213,0.12260,0.22456
2006,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.40245,108,213,0.33644,0.46847
2006,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.12150,31,213,0.07752,0.16548
2006,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12116,91,642,0.09590,0.14642
2006,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.09947,67,642,0.07630,0.12264
2006,46-65 y.,First Stage of Tertiary Education,Civil servant,0.04162,36,642,0.02616,0.05708
2006,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.40082,244,642,0.36288,0.43876
2006,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.18083,126,642,0.15104,0.21063
2006,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.10749,44,642,0.08351,0.13147
2006,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.04475,34,642,0.02875,0.06076
2006,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.17658,337,2084,0.16020,0.19295
2006,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02982,41,2084,0.02252,0.03712
2006,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.15105,400,2084,0.13567,0.16643
2006,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.41970,878,2084,0.39850,0.44089
2006,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12673,276,2084,0.11244,0.14102
2006,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05785,84,2084,0.04783,0.06788
2006,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03623,68,2084,0.02821,0.04426
2006,66 and older,Primary Level,Not employed: Pensioner,0.90512,49,49,0.82222,0.98803
2006,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95400,783,783,0.93932,0.96868
2006,66 and older,Upper Secondary Level,Self-employed,0.01519,35,2265,0.01015,0.02023
2006,66 and older,Upper Secondary Level,Not employed: Pensioner,0.95077,2195,2265,0.94186,0.95968
2006,66 and older,Upper Secondary Level,Not employed: no further information,0.01361,35,2265,0.00884,0.01838
2006,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.91145,103,103,0.85632,0.96659
2006,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.96601,295,295,0.94530,0.98673
2006,66 and older,Second Stage of Tertiary Education,Self-employed,0.03545,40,755,0.02225,0.04865
2006,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90417,715,755,0.88316,0.92518
2007,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.45999,312,595,0.41991,0.50007
2007,17-29 y.,Pre-primary Level,Not employed: no further information,0.46232,283,595,0.42223,0.50242
2007,17-29 y.,Lower Secondary Level,Blue-collar worker,0.16208,89,628,0.13323,0.19092
2007,17-29 y.,Lower Secondary Level,White-collar worker,0.09006,47,628,0.06765,0.11247
2007,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.45840,345,628,0.41940,0.49740
2007,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.14645,78,628,0.11878,0.17413
2007,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09986,69,628,0.07639,0.12332
2007,17-29 y.,Upper Secondary Level,Self-employed,0.02118,38,1566,0.01405,0.02832
2007,17-29 y.,Upper Secondary Level,Blue-collar worker,0.22688,339,1566,0.20613,0.24763
2007,17-29 y.,Upper Secondary Level,Civil servant,0.03091,34,1566,0.02233,0.03948
2007,17-29 y.,Upper Secondary Level,White-collar worker,0.27812,429,1566,0.25592,0.30032
2007,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.25672,459,1566,0.23508,0.27836
2007,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02609,42,1566,0.01820,0.03399
2007,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.09190,125,1566,0.07759,0.10622
2007,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06314,100,1566,0.05109,0.07519
2007,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58805,141,198,0.51932,0.65678
2007,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.19867,57,198,0.14295,0.25439
2007,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.56574,126,126,0.47885,0.65263
2007,30-45 y.,Lower Secondary Level,Blue-collar worker,0.45036,150,310,0.39488,0.50583
2007,30-45 y.,Lower Secondary Level,White-collar worker,0.16329,46,310,0.12207,0.20450
2007,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.15151,51,310,0.11153,0.19149
2007,30-45 y.,Lower Secondary Level,Not employed: no further information,0.15598,63,310,0.11552,0.19644
2007,30-45 y.,Upper Secondary Level,Self-employed,0.06469,199,2795,0.05557,0.07381
2007,30-45 y.,Upper Secondary Level,Blue-collar worker,0.35292,942,2795,0.33520,0.37064
2007,30-45 y.,Upper Secondary Level,Civil servant,0.02708,91,2795,0.02106,0.03310
2007,30-45 y.,Upper Secondary Level,White-collar worker,0.36794,1091,2795,0.35006,0.38582
2007,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08506,226,2795,0.07471,0.09540
2007,30-45 y.,Upper Secondary Level,Not employed: no further information,0.08152,246,2795,0.07137,0.09167
2007,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.07157,41,490,0.04872,0.09442
2007,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15560,77,490,0.12347,0.18773
2007,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58151,309,490,0.53778,0.62523
2007,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.09774,63,490,0.07142,0.12406
2007,30-45 y.,First Stage of Tertiary Education,Self-employed,0.12004,80,477,0.09085,0.14924
2007,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.20897,99,477,0.17244,0.24549
2007,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.51412,298,477,0.46922,0.55902
2007,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12070,178,1368,0.10343,0.13797
2007,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.04177,39,1368,0.03117,0.05238
2007,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13710,192,1368,0.11887,0.15533
2007,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.58638,824,1368,0.56027,0.61248
2007,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03850,44,1368,0.02830,0.04869
2007,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06220,91,1368,0.04940,0.07500
2007,46-65 y.,Lower Secondary Level,Blue-collar worker,0.31258,153,490,0.27150,0.35367
2007,46-65 y.,Lower Secondary Level,White-collar worker,0.09302,50,490,0.06727,0.11876
2007,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.23814,127,490,0.20039,0.27589
2007,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.13828,62,490,0.10768,0.16888
2007,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20265,98,490,0.16702,0.23828
2007,46-65 y.,Upper Secondary Level,Self-employed,0.05507,218,3621,0.04764,0.06250
2007,46-65 y.,Upper Secondary Level,Blue-collar worker,0.26457,884,3621,0.25020,0.27894
2007,46-65 y.,Upper Secondary Level,Civil servant,0.02766,108,3621,0.02231,0.03300
2007,46-65 y.,Upper Secondary Level,White-collar worker,0.27932,1069,3621,0.26471,0.29394
2007,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.20302,703,3621,0.18991,0.21612
2007,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08778,318,3621,0.07856,0.09700
2007,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07954,321,3621,0.07072,0.08835
2007,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.10402,33,194,0.06095,0.14709
2007,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.21024,43,194,0.15275,0.26773
2007,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.40377,118,194,0.33455,0.47299
2007,46-65 y.,First Stage of Tertiary Education,Self-employed,0.13141,82,580,0.10389,0.15893
2007,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11679,62,580,0.09063,0.14296
2007,46-65 y.,First Stage of Tertiary Education,Civil servant,0.04527,36,580,0.02834,0.06221
2007,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.40333,253,580,0.36337,0.44329
2007,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.16853,109,580,0.13803,0.19902
2007,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.08595,38,580,0.06312,0.10878
2007,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.15343,298,1969,0.13751,0.16935
2007,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03700,44,1969,0.02866,0.04534
2007,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14609,365,1969,0.13048,0.16169
2007,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.43684,852,1969,0.41492,0.45875
2007,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.13341,267,1969,0.11839,0.14843
2007,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04475,68,1969,0.03562,0.05389
2007,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04512,75,1969,0.03595,0.05429
2007,66 and older,Primary Level,Not employed: Pensioner,0.93778,48,48,0.86872,1.00684
2007,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96246,734,734,0.94870,0.97622
2007,66 and older,Upper Secondary Level,Not employed: Pensioner,0.95100,2162,2194,0.94197,0.96004
2007,66 and older,Upper Secondary Level,Not employed: no further information,0.01283,32,2194,0.00812,0.01754
2007,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.92933,110,110,0.88121,0.97744
2007,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94718,296,296,0.92166,0.97271
2007,66 and older,Second Stage of Tertiary Education,Self-employed,0.04345,50,776,0.02909,0.05780
2007,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90606,726,776,0.88552,0.92660
2008,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.53935,322,516,0.49630,0.58240
2008,17-29 y.,Pre-primary Level,Not employed: no further information,0.39252,194,516,0.35035,0.43470
2008,17-29 y.,Lower Secondary Level,Blue-collar worker,0.15147,72,576,0.12216,0.18077
2008,17-29 y.,Lower Secondary Level,White-collar worker,0.08657,45,576,0.06359,0.10956
2008,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.48399,326,576,0.44314,0.52484
2008,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.13206,61,576,0.10439,0.15974
2008,17-29 y.,Lower Secondary Level,Not employed: no further information,0.12798,72,576,0.10068,0.15529
2008,17-29 y.,Upper Secondary Level,Blue-collar worker,0.25479,322,1328,0.23135,0.27824
2008,17-29 y.,Upper Secondary Level,White-collar worker,0.29152,409,1328,0.26707,0.31597
2008,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.25339,406,1328,0.22999,0.27679
2008,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07700,107,1328,0.06266,0.09135
2008,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05834,84,1328,0.04573,0.07095
2008,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.66343,134,173,0.59281,0.73405
2008,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.16572,39,173,0.11015,0.22128
2008,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.58500,130,165,0.50959,0.66041
2008,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.09956,35,165,0.05373,0.14538
2008,30-45 y.,Lower Secondary Level,Blue-collar worker,0.44544,140,287,0.38783,0.50304
2008,30-45 y.,Lower Secondary Level,White-collar worker,0.18130,50,287,0.13665,0.22595
2008,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.11294,39,287,0.07626,0.14963
2008,30-45 y.,Lower Secondary Level,Not employed: no further information,0.16104,58,287,0.11844,0.20364
2008,30-45 y.,Upper Secondary Level,Self-employed,0.06314,180,2573,0.05374,0.07254
2008,30-45 y.,Upper Secondary Level,Blue-collar worker,0.36022,881,2573,0.34167,0.37878
2008,30-45 y.,Upper Secondary Level,Civil servant,0.02795,75,2573,0.02158,0.03433
2008,30-45 y.,Upper Secondary Level,White-collar worker,0.36753,1004,2573,0.34889,0.38616
2008,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01514,31,2573,0.01042,0.01986
2008,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07054,184,2573,0.06065,0.08044
2008,30-45 y.,Upper Secondary Level,Not employed: no further information,0.08147,218,2573,0.07090,0.09205
2008,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.06506,37,446,0.04214,0.08797
2008,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.13749,63,446,0.10549,0.16949
2008,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.63227,291,446,0.58747,0.67707
2008,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10242,55,446,0.07424,0.13059
2008,30-45 y.,First Stage of Tertiary Education,Self-employed,0.11317,64,408,0.08240,0.14395
2008,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.21108,77,408,0.17143,0.25072
2008,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.54939,267,408,0.50105,0.59773
2008,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11716,151,1170,0.09872,0.13560
2008,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12787,170,1170,0.10873,0.14702
2008,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.62109,769,1170,0.59328,0.64890
2008,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06014,80,1170,0.04651,0.07377
2008,46-65 y.,Lower Secondary Level,Blue-collar worker,0.34773,157,432,0.30277,0.39269
2008,46-65 y.,Lower Secondary Level,White-collar worker,0.07838,40,432,0.05301,0.10376
2008,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.23827,105,432,0.19805,0.27849
2008,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.14159,55,432,0.10867,0.17450
2008,46-65 y.,Lower Secondary Level,Not employed: no further information,0.17788,75,432,0.14178,0.21398
2008,46-65 y.,Upper Secondary Level,Self-employed,0.04983,197,3457,0.04257,0.05708
2008,46-65 y.,Upper Secondary Level,Blue-collar worker,0.26536,855,3457,0.25064,0.28008
2008,46-65 y.,Upper Secondary Level,Civil servant,0.02795,106,3457,0.02246,0.03345
2008,46-65 y.,Upper Secondary Level,White-collar worker,0.30914,1089,3457,0.29374,0.32455
2008,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.18576,641,3457,0.17279,0.19873
2008,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08219,274,3457,0.07303,0.09135
2008,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07522,295,3457,0.06642,0.08401
2008,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.09238,33,209,0.05303,0.13173
2008,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.20653,45,209,0.15152,0.26155
2008,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.42802,131,209,0.36078,0.49526
2008,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12319,79,551,0.09572,0.15065
2008,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11881,74,551,0.09177,0.14586
2008,46-65 y.,First Stage of Tertiary Education,Civil servant,0.03661,31,551,0.02092,0.05231
2008,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.43247,245,551,0.39106,0.47387
2008,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.14758,88,551,0.11794,0.17722
2008,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.09197,34,551,0.06782,0.11612
2008,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.16683,277,1845,0.14981,0.18385
2008,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.04047,45,1845,0.03148,0.04947
2008,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14717,331,1845,0.13100,0.16334
2008,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.44717,846,1845,0.42448,0.46987
2008,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.10707,223,1845,0.09295,0.12118
2008,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04477,51,1845,0.03533,0.05421
2008,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04464,72,1845,0.03521,0.05406
2008,66 and older,Primary Level,Not employed: Pensioner,0.92427,38,38,0.83902,1.00952
2008,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96031,693,693,0.94576,0.97486
2008,66 and older,Upper Secondary Level,Self-employed,0.01607,35,2180,0.01079,0.02135
2008,66 and older,Upper Secondary Level,Not employed: Pensioner,0.94288,2112,2180,0.93314,0.95263
2008,66 and older,Upper Secondary Level,Not employed: no further information,0.01196,33,2180,0.00740,0.01653
2008,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.94459,101,101,0.89976,0.98943
2008,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94567,298,298,0.91989,0.97145
2008,66 and older,Second Stage of Tertiary Education,Self-employed,0.05620,60,835,0.04057,0.07183
2008,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90163,775,835,0.88142,0.92185
