year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.05039,40,863,0.03579,0.06499
2003,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.10837,101,863,0.08762,0.12912
2003,46-65 y.,Bavaria,Self-employed,0.09038,104,1033,0.07289,0.10787
2003,46-65 y.,Bavaria,Blue-collar worker,0.18432,166,1033,0.16067,0.20798
2003,46-65 y.,Bavaria,Civil servant,0.04911,90,1033,0.03592,0.06229
2003,46-65 y.,Bavaria,White-collar worker,0.28150,321,1033,0.25406,0.30894
2003,46-65 y.,Bavaria,Not employed: Pensioner,0.22262,187,1033,0.19724,0.24800
2003,46-65 y.,Bavaria,Not employed: registered unemployed,0.04876,44,1033,0.03562,0.06190
2003,46-65 y.,Bavaria,Not employed: no further information,0.12263,121,1033,0.10262,0.14264
2003,46-65 y.,Berlin,Self-employed,0.10206,32,200,0.06000,0.14412
2003,46-65 y.,Berlin,White-collar worker,0.34857,104,200,0.28236,0.41477
2003,46-65 y.,Berlin,Not employed: Pensioner,0.24308,64,200,0.18348,0.30268
2003,46-65 y.,Brandenburg,Blue-collar worker,0.14954,45,297,0.10892,0.19017
2003,46-65 y.,Brandenburg,White-collar worker,0.30697,113,297,0.25443,0.35952
2003,46-65 y.,Brandenburg,Not employed: Pensioner,0.28034,94,297,0.22917,0.33151
2003,46-65 y.,Brandenburg,Not employed: registered unemployed,0.14437,45,297,0.10433,0.18441
2003,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.25219,56,105,0.16873,0.33566
2003,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.30281,49,105,0.21450,0.39112
2003,46-65 y.,Saxony,Self-employed,0.06288,41,529,0.04218,0.08359
2003,46-65 y.,Saxony,Blue-collar worker,0.17827,99,529,0.14562,0.21091
2003,46-65 y.,Saxony,White-collar worker,0.28986,171,529,0.25116,0.32856
2003,46-65 y.,Saxony,Not employed: Pensioner,0.26966,130,529,0.23181,0.30752
2003,46-65 y.,Saxony,Not employed: registered unemployed,0.17588,88,529,0.14341,0.20836
2003,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.16625,66,328,0.12590,0.20660
2003,46-65 y.,Saxony-Anhalt,White-collar worker,0.24885,102,328,0.20199,0.29571
2003,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.34270,105,328,0.29126,0.39414
2003,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.17970,55,328,0.13808,0.22131
2003,46-65 y.,Thuringa,Self-employed,0.07572,31,313,0.04636,0.10508
2003,46-65 y.,Thuringa,Blue-collar worker,0.18638,64,313,0.14317,0.22959
2003,46-65 y.,Thuringa,White-collar worker,0.20582,75,313,0.16096,0.25068
2003,46-65 y.,Thuringa,Not employed: Pensioner,0.32053,97,313,0.26875,0.37232
2003,46-65 y.,Thuringa,Not employed: registered unemployed,0.17393,46,313,0.13187,0.21599
2003,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.95431,116,116,0.91614,0.99247
2003,66 and older,Hamburg,Not employed: Pensioner,0.93883,40,40,0.86362,1.01404
2003,66 and older,Lower Saxony,Not employed: Pensioner,0.95223,321,321,0.92887,0.97560
2003,66 and older,Bremen,Not employed: Pensioner,0.92848,33,33,0.83919,1.01776
2003,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.93437,716,716,0.91622,0.95252
2003,66 and older,Hesse,Not employed: Pensioner,0.90438,205,205,0.86403,0.94473
2003,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.90853,233,233,0.87144,0.94563
2003,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.95034,353,353,0.92765,0.97304
2003,66 and older,Bavaria,Not employed: Pensioner,0.93574,466,466,0.91345,0.95803
2003,66 and older,Berlin,Not employed: Pensioner,0.97281,113,113,0.94269,1.00293
2003,66 and older,Brandenburg,Not employed: Pensioner,0.99523,180,180,0.98513,1.00532
2003,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.91893,75,75,0.85674,0.98112
2003,66 and older,Saxony,Not employed: Pensioner,0.99549,275,275,0.98756,1.00342
2003,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.99165,157,157,0.97737,1.00593
2003,66 and older,Thuringa,Not employed: Pensioner,0.98981,148,148,0.97357,1.00604
2004,17-29 y.,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.33052,47,47,0.19458,0.46646
2004,17-29 y.,Lower Saxony,Blue-collar worker,0.18395,46,273,0.13790,0.22999
2004,17-29 y.,Lower Saxony,White-collar worker,0.23210,84,273,0.18192,0.28227
2004,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.42634,143,273,0.36757,0.48512
2004,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.14542,93,715,0.11956,0.17128
2004,17-29 y.,North Rhine-Westphalia,White-collar worker,0.20425,158,715,0.17468,0.23382
2004,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.44413,357,715,0.40768,0.48057
2004,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07324,50,715,0.05413,0.09235
2004,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.06923,57,715,0.05061,0.08785
2004,17-29 y.,Hesse,White-collar worker,0.22367,58,174,0.16158,0.28577
2004,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.47994,116,174,0.40549,0.55439
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.45390,111,111,0.36086,0.54694
2004,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.18561,82,458,0.14997,0.22126
2004,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.23484,114,458,0.19598,0.27371
2004,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.41500,227,458,0.36982,0.46017
2004,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.06289,35,458,0.04063,0.08514
2004,17-29 y.,Bavaria,Blue-collar worker,0.14774,75,470,0.11563,0.17985
2004,17-29 y.,Bavaria,White-collar worker,0.32802,149,470,0.28553,0.37051
2004,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.37275,246,470,0.32899,0.41651
2004,17-29 y.,Berlin,White-collar worker,0.23824,46,134,0.16584,0.31064
2004,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.45622,88,134,0.37157,0.54087
2004,17-29 y.,Brandenburg,White-collar worker,0.22325,38,112,0.14578,0.30072
2004,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.40856,74,112,0.31712,0.50001
2004,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.36665,43,43,0.22091,0.51238
2004,17-29 y.,Saxony,Blue-collar worker,0.19861,53,287,0.15237,0.24485
2004,17-29 y.,Saxony,White-collar worker,0.14270,50,287,0.10217,0.18324
2004,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.40777,144,287,0.35082,0.46473
2004,17-29 y.,Saxony,Not employed: registered unemployed,0.15197,40,287,0.11036,0.19357
2004,17-29 y.,Saxony-Anhalt,White-collar worker,0.17879,33,125,0.11134,0.24623
2004,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.45524,92,125,0.36758,0.54289
2004,17-29 y.,Thuringa,Blue-collar worker,0.18254,36,167,0.12377,0.24130
2004,17-29 y.,Thuringa,White-collar worker,0.14516,38,167,0.09157,0.19874
2004,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.43536,93,167,0.35994,0.51079
2004,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.19555,31,98,0.11662,0.27449
2004,30-45 y.,Schleswig-Holstein,White-collar worker,0.38821,67,98,0.29123,0.48520
2004,30-45 y.,Hamburg,White-collar worker,0.55518,41,41,0.40118,0.70919
2004,30-45 y.,Lower Saxony,Self-employed,0.08855,59,583,0.06547,0.11163
2004,30-45 y.,Lower Saxony,Blue-collar worker,0.24003,140,583,0.20533,0.27473
2004,30-45 y.,Lower Saxony,Civil servant,0.07101,32,583,0.05014,0.09187
2004,30-45 y.,Lower Saxony,White-collar worker,0.40787,247,583,0.36795,0.44780
2004,30-45 y.,Lower Saxony,Not employed: registered unemployed,0.06446,34,583,0.04450,0.08441
2004,30-45 y.,Lower Saxony,Not employed: no further information,0.09978,71,583,0.07543,0.12413
2004,30-45 y.,North Rhine-Westphalia,Self-employed,0.07770,116,1371,0.06352,0.09187
2004,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.24563,318,1371,0.22284,0.26843
2004,30-45 y.,North Rhine-Westphalia,Civil servant,0.04030,75,1371,0.02988,0.05071
2004,30-45 y.,North Rhine-Westphalia,White-collar worker,0.45207,631,1371,0.42571,0.47842
2004,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.06710,79,1371,0.05385,0.08035
2004,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.09370,152,1371,0.07827,0.10913
2004,30-45 y.,Hesse,Self-employed,0.06983,40,406,0.04501,0.09465
2004,30-45 y.,Hesse,Blue-collar worker,0.21460,90,406,0.17462,0.25458
2004,30-45 y.,Hesse,White-collar worker,0.46168,224,406,0.41313,0.51023
2004,30-45 y.,Hesse,Not employed: no further information,0.12490,52,406,0.09270,0.15710
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.08350,43,374,0.05542,0.11157
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.30889,120,374,0.26200,0.35578
2004,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.37613,163,374,0.32697,0.42529
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.12008,48,374,0.08709,0.15307
2004,30-45 y.,Baden-Wuerttemberg,Self-employed,0.08502,85,869,0.06646,0.10357
2004,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.28087,239,869,0.25097,0.31077
2004,30-45 y.,Baden-Wuerttemberg,Civil servant,0.03440,36,869,0.02227,0.04652
2004,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.41449,358,869,0.38171,0.44726
2004,30-45 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.04892,39,869,0.03457,0.06327
2004,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.11827,112,869,0.09679,0.13976
2004,30-45 y.,Bavaria,Self-employed,0.06401,70,943,0.04838,0.07964
2004,30-45 y.,Bavaria,Blue-collar worker,0.25877,210,943,0.23080,0.28674
2004,30-45 y.,Bavaria,Civil servant,0.05598,56,943,0.04130,0.07066
2004,30-45 y.,Bavaria,White-collar worker,0.41872,438,943,0.38721,0.45022
2004,30-45 y.,Bavaria,Not employed: registered unemployed,0.06876,49,943,0.05260,0.08492
2004,30-45 y.,Bavaria,Not employed: no further information,0.11525,120,943,0.09486,0.13564
2004,30-45 y.,Berlin,Blue-collar worker,0.21813,38,163,0.15453,0.28172
2004,30-45 y.,Berlin,White-collar worker,0.33279,93,163,0.26023,0.40535
2004,30-45 y.,Berlin,Not employed: registered unemployed,0.17191,32,163,0.11381,0.23001
2004,30-45 y.,Brandenburg,Blue-collar worker,0.21986,47,166,0.15666,0.28305
2004,30-45 y.,Brandenburg,White-collar worker,0.35219,82,166,0.27931,0.42508
2004,30-45 y.,Brandenburg,Not employed: registered unemployed,0.21992,37,166,0.15672,0.28312
2004,30-45 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.31612,35,122,0.23327,0.39897
2004,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.30208,54,122,0.22026,0.38389
2004,30-45 y.,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.21887,33,122,0.14520,0.29255
2004,30-45 y.,Saxony,Self-employed,0.10226,40,404,0.07268,0.13184
2004,30-45 y.,Saxony,Blue-collar worker,0.28295,118,404,0.23897,0.32693
2004,30-45 y.,Saxony,White-collar worker,0.37505,193,404,0.32779,0.42232
2004,30-45 y.,Saxony,Not employed: registered unemployed,0.15853,53,404,0.12287,0.19419
2004,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.24327,49,175,0.17952,0.30702
2004,30-45 y.,Saxony-Anhalt,White-collar worker,0.39364,93,175,0.32104,0.46623
2004,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.17524,33,175,0.11875,0.23173
2004,30-45 y.,Thuringa,Blue-collar worker,0.25003,68,213,0.19174,0.30832
2004,30-45 y.,Thuringa,White-collar worker,0.33719,98,213,0.27355,0.40083
2004,30-45 y.,Thuringa,Not employed: registered unemployed,0.21952,47,213,0.16380,0.27524
2004,46-65 y.,Schleswig-Holstein,White-collar worker,0.32404,103,145,0.24760,0.40049
2004,46-65 y.,Schleswig-Holstein,Not employed: Pensioner,0.19471,42,145,0.13003,0.25939
2004,46-65 y.,Hamburg,White-collar worker,0.34252,44,44,0.20068,0.48436
2004,46-65 y.,Lower Saxony,Self-employed,0.07027,57,566,0.04919,0.09135
2004,46-65 y.,Lower Saxony,Blue-collar worker,0.17907,88,566,0.14745,0.21068
2004,46-65 y.,Lower Saxony,Civil servant,0.06328,68,566,0.04320,0.08335
2004,46-65 y.,Lower Saxony,White-collar worker,0.26626,165,566,0.22981,0.30271
2004,46-65 y.,Lower Saxony,Not employed: Pensioner,0.25220,125,566,0.21639,0.28801
2004,46-65 y.,Lower Saxony,Not employed: no further information,0.10389,63,566,0.07873,0.12905
2004,46-65 y.,North Rhine-Westphalia,Self-employed,0.05527,116,1565,0.04394,0.06659
2004,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.19007,230,1565,0.17063,0.20952
2004,46-65 y.,North Rhine-Westphalia,Civil servant,0.05930,142,1565,0.04760,0.07101
2004,46-65 y.,North Rhine-Westphalia,White-collar worker,0.28695,479,1565,0.26454,0.30937
2004,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.18734,274,1565,0.16800,0.20668
2004,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.09658,117,1565,0.08194,0.11122
2004,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.11964,207,1565,0.10356,0.13572
2004,46-65 y.,Hesse,Self-employed,0.11246,61,480,0.08417,0.14076
2004,46-65 y.,Hesse,Blue-collar worker,0.12628,60,480,0.09653,0.15603
2004,46-65 y.,Hesse,Civil servant,0.07434,55,480,0.05084,0.09783
2004,46-65 y.,Hesse,White-collar worker,0.34233,174,480,0.29984,0.38483
2004,46-65 y.,Hesse,Not employed: Pensioner,0.15815,78,480,0.12547,0.19082
2004,46-65 y.,Hesse,Not employed: no further information,0.11249,52,480,0.08419,0.14078
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.19965,73,355,0.15801,0.24129
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Civil servant,0.05103,43,355,0.02811,0.07396
2004,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.25522,108,355,0.20981,0.30064
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.18633,76,355,0.14577,0.22689
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.14518,55,355,0.10848,0.18188
2004,46-65 y.,Baden-Wuerttemberg,Self-employed,0.07257,67,832,0.05493,0.09021
2004,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.23507,146,832,0.20624,0.26390
2004,46-65 y.,Baden-Wuerttemberg,Civil servant,0.04842,65,832,0.03383,0.06302
2004,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.27017,247,832,0.23998,0.30036
2004,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.20669,166,832,0.17916,0.23423
2004,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.06467,48,832,0.04794,0.08139
2004,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.09631,93,832,0.07625,0.11637
2004,46-65 y.,Bavaria,Self-employed,0.08859,102,1011,0.07106,0.10611
2004,46-65 y.,Bavaria,Blue-collar worker,0.19710,170,1011,0.17256,0.22163
2004,46-65 y.,Bavaria,Civil servant,0.04308,83,1011,0.03056,0.05560
2004,46-65 y.,Bavaria,White-collar worker,0.28953,319,1011,0.26156,0.31750
2004,46-65 y.,Bavaria,Not employed: Pensioner,0.20127,171,1011,0.17654,0.22600
2004,46-65 y.,Bavaria,Not employed: registered unemployed,0.06289,50,1011,0.04792,0.07786
2004,46-65 y.,Bavaria,Not employed: no further information,0.11468,116,1011,0.09502,0.13433
2004,46-65 y.,Berlin,Self-employed,0.11442,33,246,0.07456,0.15428
2004,46-65 y.,Berlin,Blue-collar worker,0.12461,31,246,0.08325,0.16597
2004,46-65 y.,Berlin,White-collar worker,0.34391,98,246,0.28443,0.40339
2004,46-65 y.,Berlin,Not employed: Pensioner,0.20413,53,246,0.15366,0.25460
2004,46-65 y.,Berlin,Not employed: registered unemployed,0.11422,31,246,0.07439,0.15405
2004,46-65 y.,Brandenburg,Blue-collar worker,0.20246,54,293,0.15637,0.24855
2004,46-65 y.,Brandenburg,White-collar worker,0.27765,112,293,0.22629,0.32902
2004,46-65 y.,Brandenburg,Not employed: Pensioner,0.26325,82,293,0.21273,0.31376
2004,46-65 y.,Brandenburg,Not employed: registered unemployed,0.13261,45,293,0.09371,0.17151
2004,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.27269,59,101,0.18540,0.35997
2004,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.23962,42,101,0.15596,0.32329
2004,46-65 y.,Saxony,Self-employed,0.07861,46,509,0.05521,0.10202
2004,46-65 y.,Saxony,Blue-collar worker,0.20267,107,509,0.16771,0.23762
2004,46-65 y.,Saxony,White-collar worker,0.27386,162,509,0.23508,0.31264
2004,46-65 y.,Saxony,Not employed: Pensioner,0.25611,118,509,0.21815,0.29406
2004,46-65 y.,Saxony,Not employed: registered unemployed,0.15717,76,509,0.12552,0.18882
2004,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.19641,71,323,0.15302,0.23980
2004,46-65 y.,Saxony-Anhalt,White-collar worker,0.26172,114,323,0.21371,0.30973
2004,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.30748,88,323,0.25708,0.35789
2004,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.17826,50,323,0.13646,0.22007
2004,46-65 y.,Thuringa,Blue-collar worker,0.22805,63,268,0.17772,0.27838
2004,46-65 y.,Thuringa,White-collar worker,0.18354,73,268,0.13710,0.22997
2004,46-65 y.,Thuringa,Not employed: Pensioner,0.33168,88,268,0.27520,0.38815
2004,46-65 y.,Thuringa,Not employed: registered unemployed,0.16003,44,268,0.11605,0.20401
2004,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.92236,114,114,0.87302,0.97170
2004,66 and older,Hamburg,Not employed: Pensioner,0.89851,37,37,0.79987,0.99716
2004,66 and older,Lower Saxony,Not employed: Pensioner,0.95536,336,336,0.93325,0.97748
2004,66 and older,Bremen,Not employed: Pensioner,0.96995,33,33,0.91079,1.02910
2004,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.93165,742,742,0.91348,0.94982
2004,66 and older,Hesse,Not employed: Pensioner,0.89718,200,200,0.85498,0.93938
2004,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.91218,235,235,0.87592,0.94845
2004,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.96100,358,358,0.94091,0.98108
2004,66 and older,Bavaria,Not employed: Pensioner,0.93524,475,475,0.91309,0.95740
2004,66 and older,Berlin,Not employed: Pensioner,0.99054,115,115,0.97277,1.00831
2004,66 and older,Brandenburg,Not employed: Pensioner,0.98704,185,185,0.97070,1.00338
2004,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.95227,83,83,0.90613,0.99842
2004,66 and older,Saxony,Not employed: Pensioner,0.99170,277,277,0.98100,1.00240
2004,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.99289,172,172,0.98030,1.00548
2004,66 and older,Thuringa,Not employed: Pensioner,0.98504,159,159,0.96611,1.00397
2005,17-29 y.,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.36206,53,53,0.23144,0.49269
2005,17-29 y.,Hamburg,Apprentice/ Trainee/ Intern,0.38614,32,32,0.21475,0.55753
2005,17-29 y.,Lower Saxony,Blue-collar worker,0.17343,43,265,0.12776,0.21910
2005,17-29 y.,Lower Saxony,White-collar worker,0.20580,84,265,0.15703,0.25456
2005,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.41932,138,265,0.35979,0.47884
2005,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.14425,86,679,0.11780,0.17070
2005,17-29 y.,North Rhine-Westphalia,White-collar worker,0.20886,151,679,0.17826,0.23946
2005,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.42338,332,679,0.38619,0.46057
2005,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07714,52,679,0.05705,0.09722
2005,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.06922,58,679,0.05011,0.08833
2005,17-29 y.,Hesse,Blue-collar worker,0.16022,32,188,0.10765,0.21279
2005,17-29 y.,Hesse,White-collar worker,0.26163,59,188,0.19864,0.32463
2005,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.39141,97,188,0.32146,0.46137
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.16647,39,163,0.10911,0.22384
2005,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.17747,37,163,0.11864,0.23631
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.36404,87,163,0.28994,0.43813
2005,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.16200,71,467,0.12855,0.19545
2005,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.25143,116,467,0.21204,0.29082
2005,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.44690,241,467,0.40176,0.49204
2005,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.07544,39,467,0.05146,0.09942
2005,17-29 y.,Bavaria,Blue-collar worker,0.15787,72,449,0.12411,0.19164
2005,17-29 y.,Bavaria,White-collar worker,0.32297,150,449,0.27967,0.36627
2005,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.33897,227,449,0.29514,0.38280
2005,17-29 y.,Berlin,White-collar worker,0.20417,35,124,0.13293,0.27541
2005,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.51090,89,124,0.42256,0.59924
2005,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.40511,81,81,0.29754,0.51269
2005,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.40975,42,42,0.25922,0.56029
2005,17-29 y.,Saxony,Blue-collar worker,0.11949,33,272,0.08087,0.15811
2005,17-29 y.,Saxony,White-collar worker,0.08933,40,272,0.05537,0.12329
2005,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.45745,147,272,0.39813,0.51676
2005,17-29 y.,Saxony,Not employed: registered unemployed,0.20892,52,272,0.16052,0.25732
2005,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.51887,86,86,0.41265,0.62509
2005,17-29 y.,Thuringa,White-collar worker,0.15035,36,111,0.08355,0.21714
2005,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.42576,75,111,0.33335,0.51816
2005,30-45 y.,Schleswig-Holstein,White-collar worker,0.38455,63,63,0.26346,0.50565
2005,30-45 y.,Hamburg,White-collar worker,0.54151,38,38,0.38095,0.70206
2005,30-45 y.,Lower Saxony,Self-employed,0.07146,43,496,0.04877,0.09415
2005,30-45 y.,Lower Saxony,Blue-collar worker,0.29846,144,496,0.25815,0.33877
2005,30-45 y.,Lower Saxony,Civil servant,0.07942,33,496,0.05560,0.10323
2005,30-45 y.,Lower Saxony,White-collar worker,0.37640,214,496,0.33372,0.41908
2005,30-45 y.,Lower Saxony,Not employed: no further information,0.09452,62,496,0.06874,0.12029
2005,30-45 y.,North Rhine-Westphalia,Self-employed,0.07223,103,1298,0.05814,0.08632
2005,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.25774,315,1298,0.23393,0.28154
2005,30-45 y.,North Rhine-Westphalia,Civil servant,0.03753,69,1298,0.02718,0.04787
2005,30-45 y.,North Rhine-Westphalia,White-collar worker,0.43404,579,1298,0.40707,0.46102
2005,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07446,87,1298,0.06017,0.08875
2005,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.10810,145,1298,0.09120,0.12500
2005,30-45 y.,Hesse,Self-employed,0.08252,44,384,0.05496,0.11008
2005,30-45 y.,Hesse,Blue-collar worker,0.22230,96,384,0.18066,0.26394
2005,30-45 y.,Hesse,White-collar worker,0.46990,206,384,0.41991,0.51988
2005,30-45 y.,Hesse,Not employed: no further information,0.08196,38,384,0.05449,0.10943
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.08638,35,335,0.05625,0.11650
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.33747,112,335,0.28676,0.38818
2005,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.35642,147,335,0.30506,0.40779
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.10996,41,335,0.07641,0.14351
2005,30-45 y.,Baden-Wuerttemberg,Self-employed,0.07428,63,796,0.05605,0.09250
2005,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.28635,217,796,0.25492,0.31777
2005,30-45 y.,Baden-Wuerttemberg,Civil servant,0.03464,31,796,0.02193,0.04735
2005,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.40106,331,796,0.36699,0.43513
2005,30-45 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.06116,36,796,0.04450,0.07781
2005,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.12110,118,796,0.09842,0.14377
2005,30-45 y.,Bavaria,Self-employed,0.07213,73,895,0.05517,0.08908
2005,30-45 y.,Bavaria,Blue-collar worker,0.26863,204,895,0.23958,0.29769
2005,30-45 y.,Bavaria,Civil servant,0.05993,54,895,0.04437,0.07549
2005,30-45 y.,Bavaria,White-collar worker,0.41259,413,895,0.38032,0.44486
2005,30-45 y.,Bavaria,Not employed: registered unemployed,0.06488,45,895,0.04873,0.08102
2005,30-45 y.,Bavaria,Not employed: no further information,0.10890,106,895,0.08848,0.12932
2005,30-45 y.,Berlin,Blue-collar worker,0.23492,36,123,0.15969,0.31015
2005,30-45 y.,Berlin,White-collar worker,0.31046,87,123,0.22835,0.39256
2005,30-45 y.,Brandenburg,Blue-collar worker,0.25008,48,162,0.18319,0.31698
2005,30-45 y.,Brandenburg,White-collar worker,0.34650,83,162,0.27300,0.42001
2005,30-45 y.,Brandenburg,Not employed: registered unemployed,0.19094,31,162,0.13022,0.25165
2005,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.29419,43,43,0.15638,0.43201
2005,30-45 y.,Saxony,Self-employed,0.10660,47,377,0.07541,0.13779
2005,30-45 y.,Saxony,Blue-collar worker,0.26242,96,377,0.21795,0.30689
2005,30-45 y.,Saxony,White-collar worker,0.39043,188,377,0.34112,0.43974
2005,30-45 y.,Saxony,Not employed: registered unemployed,0.14404,46,377,0.10855,0.17953
2005,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.24520,51,138,0.17316,0.31723
2005,30-45 y.,Saxony-Anhalt,White-collar worker,0.42411,87,138,0.34136,0.50687
