year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,1st Quintile,Blue-collar worker,0.12637,592,3428,0.11524,0.13749
2002,1st Quintile,White-collar worker,0.08168,353,3428,0.07251,0.09085
2002,1st Quintile,Apprentice/ Trainee/ Intern,0.08980,430,3428,0.08022,0.09937
2002,1st Quintile,Not employed: Pensioner,0.25031,961,3428,0.23581,0.26482
2002,1st Quintile,Not employed: registered unemployed,0.11668,553,3428,0.10593,0.12742
2002,1st Quintile,Not employed: no further information,0.09378,475,3428,0.08402,0.10355
2002,2nd Quintile,Self-employed,0.01943,100,3901,0.01510,0.02376
2002,2nd Quintile,Blue-collar worker,0.18031,922,3901,0.16825,0.19238
2002,2nd Quintile,White-collar worker,0.13008,673,3901,0.11952,0.14064
2002,2nd Quintile,Apprentice/ Trainee/ Intern,0.06741,363,3901,0.05954,0.07528
2002,2nd Quintile,Not employed: Pensioner,0.27834,1189,3901,0.26428,0.29241
2002,2nd Quintile,Not employed: registered unemployed,0.04915,270,3901,0.04236,0.05593
2002,2nd Quintile,Not employed: no further information,0.07370,384,3901,0.06550,0.08190
2002,3rd Quintile,Self-employed,0.02263,128,4046,0.01804,0.02721
2002,3rd Quintile,Blue-collar worker,0.17986,881,4046,0.16802,0.19170
2002,3rd Quintile,Civil servant,0.01528,87,4046,0.01150,0.01906
2002,3rd Quintile,White-collar worker,0.20264,1038,4046,0.19025,0.21503
2002,3rd Quintile,Apprentice/ Trainee/ Intern,0.05548,343,4046,0.04843,0.06254
2002,3rd Quintile,Not employed: Pensioner,0.23765,1043,4046,0.22454,0.25077
2002,3rd Quintile,Not employed: registered unemployed,0.03758,201,4046,0.03172,0.04344
2002,3rd Quintile,Not employed: no further information,0.06016,325,4046,0.05283,0.06749
2002,4th Quintile,Self-employed,0.03346,187,4331,0.02811,0.03882
2002,4th Quintile,Blue-collar worker,0.16060,809,4331,0.14966,0.17153
2002,4th Quintile,Civil servant,0.03272,193,4331,0.02742,0.03802
2002,4th Quintile,White-collar worker,0.27762,1489,4331,0.26428,0.29096
2002,4th Quintile,Apprentice/ Trainee/ Intern,0.04975,326,4331,0.04327,0.05623
2002,4th Quintile,Not employed: Pensioner,0.21428,900,4331,0.20206,0.22651
2002,4th Quintile,Not employed: registered unemployed,0.02806,148,4331,0.02314,0.03298
2002,4th Quintile,Not employed: no further information,0.05286,279,4331,0.04620,0.05952
2002,5th Quintile,Self-employed,0.11950,612,4952,0.11047,0.12854
2002,5th Quintile,Blue-collar worker,0.07216,395,4952,0.06495,0.07937
2002,5th Quintile,Civil servant,0.06743,418,4952,0.06044,0.07441
2002,5th Quintile,White-collar worker,0.35763,2045,4952,0.34428,0.37098
2002,5th Quintile,Apprentice/ Trainee/ Intern,0.03435,275,4952,0.02928,0.03942
2002,5th Quintile,Not employed: Pensioner,0.18546,784,4952,0.17463,0.19629
2002,5th Quintile,Not employed: registered unemployed,0.02186,111,4952,0.01779,0.02593
2002,5th Quintile,Not employed: no further information,0.05333,312,4952,0.04707,0.05959
2003,1st Quintile,Self-employed,0.01369,71,3372,0.00977,0.01761
2003,1st Quintile,Blue-collar worker,0.11679,526,3372,0.10595,0.12764
2003,1st Quintile,White-collar worker,0.07880,353,3372,0.06970,0.08789
2003,1st Quintile,Apprentice/ Trainee/ Intern,0.09098,444,3372,0.08128,0.10069
2003,1st Quintile,Not employed: Pensioner,0.25826,968,3372,0.24349,0.27304
2003,1st Quintile,Not employed: registered unemployed,0.13466,594,3372,0.12313,0.14618
2003,1st Quintile,Not employed: no further information,0.09109,416,3372,0.08137,0.10080
2003,2nd Quintile,Self-employed,0.01831,90,3819,0.01406,0.02257
2003,2nd Quintile,Blue-collar worker,0.17182,866,3819,0.15986,0.18379
2003,2nd Quintile,White-collar worker,0.13368,693,3819,0.12288,0.14447
2003,2nd Quintile,Apprentice/ Trainee/ Intern,0.05889,331,3819,0.05142,0.06636
2003,2nd Quintile,Not employed: Pensioner,0.27490,1173,3819,0.26074,0.28906
2003,2nd Quintile,Not employed: registered unemployed,0.05555,303,3819,0.04828,0.06281
2003,2nd Quintile,Not employed: no further information,0.07196,363,3819,0.06377,0.08016
2003,3rd Quintile,Self-employed,0.02394,133,4109,0.01926,0.02861
2003,3rd Quintile,Blue-collar worker,0.17749,881,4109,0.16581,0.18917
2003,3rd Quintile,Civil servant,0.01881,103,4109,0.01466,0.02297
2003,3rd Quintile,White-collar worker,0.20655,1078,4109,0.19417,0.21893
2003,3rd Quintile,Apprentice/ Trainee/ Intern,0.05046,324,4109,0.04377,0.05716
2003,3rd Quintile,Not employed: Pensioner,0.24773,1072,4109,0.23453,0.26093
2003,3rd Quintile,Not employed: registered unemployed,0.03844,216,4109,0.03256,0.04431
2003,3rd Quintile,Not employed: no further information,0.05339,302,4109,0.04652,0.06027
2003,4th Quintile,Self-employed,0.04000,204,4405,0.03422,0.04579
2003,4th Quintile,Blue-collar worker,0.15678,773,4405,0.14604,0.16752
2003,4th Quintile,Civil servant,0.03098,201,4405,0.02586,0.03609
2003,4th Quintile,White-collar worker,0.29871,1580,4405,0.28519,0.31223
2003,4th Quintile,Apprentice/ Trainee/ Intern,0.05395,361,4405,0.04728,0.06062
2003,4th Quintile,Not employed: Pensioner,0.19826,863,4405,0.18648,0.21003
2003,4th Quintile,Not employed: registered unemployed,0.02884,154,4405,0.02390,0.03379
2003,4th Quintile,Not employed: no further information,0.04906,269,4405,0.04268,0.05544
2003,5th Quintile,Self-employed,0.11908,840,6304,0.11109,0.12708
2003,5th Quintile,Blue-collar worker,0.05763,355,6304,0.05188,0.06339
2003,5th Quintile,Civil servant,0.07458,658,6304,0.06809,0.08106
2003,5th Quintile,White-collar worker,0.34016,2463,6304,0.32846,0.35186
2003,5th Quintile,Apprentice/ Trainee/ Intern,0.04414,435,6304,0.03907,0.04921
2003,5th Quintile,Not employed: Pensioner,0.18162,996,6304,0.17210,0.19114
2003,5th Quintile,Not employed: registered unemployed,0.01993,136,6304,0.01648,0.02338
2003,5th Quintile,Not employed: no further information,0.05537,421,6304,0.04973,0.06102
2004,1st Quintile,Self-employed,0.01746,85,3269,0.01297,0.02195
2004,1st Quintile,Blue-collar worker,0.12603,535,3269,0.11465,0.13741
2004,1st Quintile,White-collar worker,0.08067,346,3269,0.07134,0.09001
2004,1st Quintile,Apprentice/ Trainee/ Intern,0.09485,446,3269,0.08481,0.10490
2004,1st Quintile,Not employed: Pensioner,0.24041,862,3269,0.22576,0.25506
2004,1st Quintile,Not employed: registered unemployed,0.14161,599,3269,0.12965,0.15356
2004,1st Quintile,Not employed: no further information,0.08580,396,3269,0.07620,0.09540
2004,2nd Quintile,Self-employed,0.02478,114,3777,0.01982,0.02974
2004,2nd Quintile,Blue-collar worker,0.16287,820,3777,0.15109,0.17465
2004,2nd Quintile,White-collar worker,0.14005,673,3777,0.12898,0.15112
2004,2nd Quintile,Apprentice/ Trainee/ Intern,0.07023,363,3777,0.06208,0.07838
2004,2nd Quintile,Not employed: Pensioner,0.27785,1168,3777,0.26356,0.29213
2004,2nd Quintile,Not employed: registered unemployed,0.05481,294,3777,0.04755,0.06207
2004,2nd Quintile,Not employed: no further information,0.06412,345,3777,0.05631,0.07194
2004,3rd Quintile,Self-employed,0.02807,147,3920,0.02290,0.03325
2004,3rd Quintile,Blue-collar worker,0.17523,825,3920,0.16333,0.18713
2004,3rd Quintile,Civil servant,0.01441,73,3920,0.01068,0.01814
2004,3rd Quintile,White-collar worker,0.19600,985,3920,0.18357,0.20843
2004,3rd Quintile,Apprentice/ Trainee/ Intern,0.05880,341,3920,0.05143,0.06616
2004,3rd Quintile,Not employed: Pensioner,0.24597,1038,3920,0.23248,0.25945
2004,3rd Quintile,Not employed: registered unemployed,0.04703,231,3920,0.04040,0.05365
2004,3rd Quintile,Not employed: no further information,0.05772,280,3920,0.05042,0.06502
2004,4th Quintile,Self-employed,0.04193,225,4332,0.03596,0.04790
2004,4th Quintile,Blue-collar worker,0.14728,710,4332,0.13673,0.15784
2004,4th Quintile,Civil servant,0.03342,203,4332,0.02807,0.03877
2004,4th Quintile,White-collar worker,0.27921,1490,4332,0.26584,0.29257
2004,4th Quintile,Apprentice/ Trainee/ Intern,0.05029,338,4332,0.04378,0.05680
2004,4th Quintile,Not employed: Pensioner,0.22821,950,4332,0.21572,0.24071
2004,4th Quintile,Not employed: registered unemployed,0.02830,144,4332,0.02336,0.03324
2004,4th Quintile,Not employed: no further information,0.04646,272,4332,0.04019,0.05272
2004,5th Quintile,Self-employed,0.11539,792,6185,0.10743,0.12335
2004,5th Quintile,Blue-collar worker,0.06227,368,6185,0.05625,0.06829
2004,5th Quintile,Civil servant,0.07434,639,6185,0.06781,0.08088
2004,5th Quintile,White-collar worker,0.35162,2471,6185,0.33972,0.36352
2004,5th Quintile,Apprentice/ Trainee/ Intern,0.04768,453,6185,0.04237,0.05299
2004,5th Quintile,Not employed: Pensioner,0.18111,992,6185,0.17151,0.19071
2004,5th Quintile,Not employed: registered unemployed,0.02022,121,6185,0.01671,0.02373
2004,5th Quintile,Not employed: no further information,0.04753,349,6185,0.04222,0.05283
2005,1st Quintile,Self-employed,0.01754,78,3131,0.01294,0.02213
2005,1st Quintile,Blue-collar worker,0.12629,484,3131,0.11465,0.13793
2005,1st Quintile,White-collar worker,0.08112,327,3131,0.07156,0.09069
2005,1st Quintile,Apprentice/ Trainee/ Intern,0.10225,451,3131,0.09163,0.11286
2005,1st Quintile,Not employed: Pensioner,0.22208,818,3131,0.20752,0.23664
2005,1st Quintile,Not employed: registered unemployed,0.15861,624,3131,0.14581,0.17141
2005,1st Quintile,Not employed: no further information,0.07948,349,3131,0.07000,0.08895
2005,2nd Quintile,Self-employed,0.02191,111,3647,0.01716,0.02666
2005,2nd Quintile,Blue-collar worker,0.16728,746,3647,0.15516,0.17939
2005,2nd Quintile,White-collar worker,0.13323,623,3647,0.12220,0.14426
2005,2nd Quintile,Apprentice/ Trainee/ Intern,0.07557,350,3647,0.06699,0.08415
2005,2nd Quintile,Not employed: Pensioner,0.28515,1196,3647,0.27050,0.29981
2005,2nd Quintile,Not employed: registered unemployed,0.05747,282,3647,0.04992,0.06503
2005,2nd Quintile,Not employed: no further information,0.07287,339,3647,0.06443,0.08131
2005,3rd Quintile,Self-employed,0.03015,141,3735,0.02466,0.03563
2005,3rd Quintile,Blue-collar worker,0.18553,802,3735,0.17306,0.19800
2005,3rd Quintile,Civil servant,0.01630,76,3735,0.01224,0.02036
2005,3rd Quintile,White-collar worker,0.20706,973,3735,0.19406,0.22006
2005,3rd Quintile,Apprentice/ Trainee/ Intern,0.05596,302,3735,0.04858,0.06333
2005,3rd Quintile,Not employed: Pensioner,0.23676,1008,3735,0.22312,0.25039
2005,3rd Quintile,Not employed: registered unemployed,0.03821,176,3735,0.03206,0.04436
2005,3rd Quintile,Not employed: no further information,0.05671,257,3735,0.04929,0.06412
2005,4th Quintile,Self-employed,0.04168,224,4190,0.03562,0.04773
2005,4th Quintile,Blue-collar worker,0.15402,729,4190,0.14309,0.16495
2005,4th Quintile,Civil servant,0.03654,196,4190,0.03086,0.04222
2005,4th Quintile,White-collar worker,0.28127,1403,4190,0.26765,0.29489
2005,4th Quintile,Apprentice/ Trainee/ Intern,0.05760,337,4190,0.05054,0.06465
2005,4th Quintile,Not employed: Pensioner,0.21578,907,4190,0.20332,0.22823
2005,4th Quintile,Not employed: registered unemployed,0.02678,136,4190,0.02189,0.03166
2005,4th Quintile,Not employed: no further information,0.04371,258,4190,0.03751,0.04990
2005,5th Quintile,Self-employed,0.11254,743,5884,0.10447,0.12062
2005,5th Quintile,Blue-collar worker,0.06378,355,5884,0.05753,0.07002
2005,5th Quintile,Civil servant,0.07745,608,5884,0.07062,0.08428
2005,5th Quintile,White-collar worker,0.35640,2312,5884,0.34416,0.36864
2005,5th Quintile,Apprentice/ Trainee/ Intern,0.04385,394,5884,0.03861,0.04908
2005,5th Quintile,Not employed: Pensioner,0.18461,1035,5884,0.17469,0.19452
2005,5th Quintile,Not employed: registered unemployed,0.01473,109,5884,0.01165,0.01781
2005,5th Quintile,Not employed: no further information,0.04714,328,5884,0.04172,0.05255
2006,1st Quintile,Self-employed,0.02131,89,2996,0.01614,0.02648
2006,1st Quintile,Blue-collar worker,0.11652,457,2996,0.10503,0.12801
2006,1st Quintile,White-collar worker,0.09531,348,2996,0.08480,0.10583
2006,1st Quintile,Apprentice/ Trainee/ Intern,0.09431,346,2996,0.08384,0.10478
2006,1st Quintile,Not employed: Pensioner,0.21677,747,2996,0.20201,0.23153
2006,1st Quintile,Not employed: registered unemployed,0.16417,643,2996,0.15090,0.17743
2006,1st Quintile,Not employed: no further information,0.09571,366,2996,0.08518,0.10625
2006,2nd Quintile,Self-employed,0.02387,104,3318,0.01868,0.02907
2006,2nd Quintile,Blue-collar worker,0.17310,680,3318,0.16023,0.18598
2006,2nd Quintile,White-collar worker,0.12977,574,3318,0.11833,0.14121
2006,2nd Quintile,Apprentice/ Trainee/ Intern,0.05532,240,3318,0.04754,0.06310
2006,2nd Quintile,Not employed: Pensioner,0.29053,1133,3318,0.27508,0.30599
2006,2nd Quintile,Not employed: registered unemployed,0.05278,220,3318,0.04518,0.06039
2006,2nd Quintile,Not employed: no further information,0.08078,367,3318,0.07150,0.09005
2006,3rd Quintile,Self-employed,0.02839,149,3684,0.02303,0.03376
2006,3rd Quintile,Blue-collar worker,0.18586,777,3684,0.17330,0.19842
2006,3rd Quintile,Civil servant,0.01829,81,3684,0.01396,0.02261
2006,3rd Quintile,White-collar worker,0.20008,929,3684,0.18716,0.21300
2006,3rd Quintile,Apprentice/ Trainee/ Intern,0.04519,241,3684,0.03848,0.05190
2006,3rd Quintile,Not employed: Pensioner,0.24687,1052,3684,0.23295,0.26080
2006,3rd Quintile,Not employed: registered unemployed,0.03556,148,3684,0.02958,0.04154
2006,3rd Quintile,Not employed: no further information,0.06515,307,3684,0.05718,0.07312
2006,4th Quintile,Self-employed,0.04710,222,3987,0.04053,0.05368
2006,4th Quintile,Blue-collar worker,0.14376,654,3987,0.13287,0.15466
2006,4th Quintile,Civil servant,0.03706,189,3987,0.03120,0.04293
2006,4th Quintile,White-collar worker,0.28106,1330,3987,0.26710,0.29501
2006,4th Quintile,Apprentice/ Trainee/ Intern,0.04661,276,3987,0.04006,0.05315
2006,4th Quintile,Not employed: Pensioner,0.21595,896,3987,0.20318,0.22873
2006,4th Quintile,Not employed: registered unemployed,0.02201,113,3987,0.01746,0.02657
2006,4th Quintile,Not employed: no further information,0.05932,307,3987,0.05199,0.06666
2006,5th Quintile,Self-employed,0.11952,731,5538,0.11098,0.12807
2006,5th Quintile,Blue-collar worker,0.06343,324,5538,0.05701,0.06985
2006,5th Quintile,Civil servant,0.07189,535,5538,0.06509,0.07870
2006,5th Quintile,White-collar worker,0.36534,2166,5538,0.35265,0.37802
2006,5th Quintile,Apprentice/ Trainee/ Intern,0.03520,284,5538,0.03034,0.04005
2006,5th Quintile,Not employed: Pensioner,0.18233,1036,5538,0.17216,0.19250
2006,5th Quintile,Not employed: registered unemployed,0.01567,106,5538,0.01240,0.01895
2006,5th Quintile,Not employed: no further information,0.05106,356,5538,0.04526,0.05686
2007,1st Quintile,Self-employed,0.01964,83,3235,0.01486,0.02442
2007,1st Quintile,Blue-collar worker,0.13463,521,3235,0.12286,0.14639
2007,1st Quintile,White-collar worker,0.08905,386,3235,0.07923,0.09886
2007,1st Quintile,Apprentice/ Trainee/ Intern,0.08742,348,3235,0.07768,0.09715
2007,1st Quintile,Not employed: Pensioner,0.24459,917,3235,0.22977,0.25940
2007,1st Quintile,Not employed: registered unemployed,0.16074,623,3235,0.14808,0.17339
2007,1st Quintile,Not employed: no further information,0.08309,357,3235,0.07358,0.09261
2007,2nd Quintile,Self-employed,0.01761,85,3616,0.01332,0.02190
2007,2nd Quintile,Blue-collar worker,0.17261,789,3616,0.16029,0.18493
2007,2nd Quintile,Civil servant,0.00984,38,3616,0.00662,0.01306
2007,2nd Quintile,White-collar worker,0.14555,668,3616,0.13405,0.15704
2007,2nd Quintile,Apprentice/ Trainee/ Intern,0.05183,257,3616,0.04460,0.05905
2007,2nd Quintile,Not employed: Pensioner,0.27914,1180,3616,0.26452,0.29377
2007,2nd Quintile,Not employed: registered unemployed,0.04531,226,3616,0.03853,0.05209
2007,2nd Quintile,Not employed: no further information,0.08113,373,3616,0.07223,0.09003
2007,3rd Quintile,Self-employed,0.03190,151,3891,0.02638,0.03742
2007,3rd Quintile,Blue-collar worker,0.18350,768,3891,0.17134,0.19566
2007,3rd Quintile,Civil servant,0.01622,88,3891,0.01225,0.02019
2007,3rd Quintile,White-collar worker,0.21193,1030,3891,0.19909,0.22477
2007,3rd Quintile,Apprentice/ Trainee/ Intern,0.05178,270,3891,0.04482,0.05874
2007,3rd Quintile,Not employed: Pensioner,0.25268,1162,3891,0.23902,0.26633
2007,3rd Quintile,Not employed: registered unemployed,0.02889,127,3891,0.02363,0.03415
2007,3rd Quintile,Not employed: no further information,0.05830,295,3891,0.05094,0.06567
2007,4th Quintile,Self-employed,0.04554,247,4371,0.03936,0.05172
2007,4th Quintile,Blue-collar worker,0.15513,709,4371,0.14439,0.16586
2007,4th Quintile,Civil servant,0.04340,232,4371,0.03736,0.04944
2007,4th Quintile,White-collar worker,0.28613,1471,4371,0.27273,0.29953
2007,4th Quintile,Apprentice/ Trainee/ Intern,0.04047,275,4371,0.03462,0.04631
2007,4th Quintile,Not employed: Pensioner,0.21921,1037,4371,0.20694,0.23148
2007,4th Quintile,Not employed: registered unemployed,0.01972,103,4371,0.01560,0.02384
2007,4th Quintile,Not employed: no further information,0.04945,297,4371,0.04302,0.05587
2007,5th Quintile,Self-employed,0.11803,751,5634,0.10960,0.12645
2007,5th Quintile,Blue-collar worker,0.05963,318,5634,0.05344,0.06581
2007,5th Quintile,Civil servant,0.07600,540,5634,0.06908,0.08292
2007,5th Quintile,White-collar worker,0.36376,2200,5634,0.35119,0.37632
2007,5th Quintile,Apprentice/ Trainee/ Intern,0.03934,305,5634,0.03426,0.04442
2007,5th Quintile,Not employed: Pensioner,0.17834,1088,5634,0.16835,0.18834
2007,5th Quintile,Not employed: registered unemployed,0.01312,85,5634,0.01015,0.01610
2007,5th Quintile,Not employed: no further information,0.05081,347,5634,0.04508,0.05655
2008,1st Quintile,Self-employed,0.01932,61,3059,0.01444,0.02420
2008,1st Quintile,Blue-collar worker,0.13115,500,3059,0.11918,0.14311
2008,1st Quintile,White-collar worker,0.10789,402,3059,0.09689,0.11889
2008,1st Quintile,Apprentice/ Trainee/ Intern,0.08434,346,3059,0.07449,0.09419
2008,1st Quintile,Not employed: Pensioner,0.24158,882,3059,0.22641,0.25675
2008,1st Quintile,Not employed: registered unemployed,0.14421,544,3059,0.13176,0.15666
2008,1st Quintile,Not employed: no further information,0.08337,324,3059,0.07358,0.09317
2008,2nd Quintile,Self-employed,0.02074,100,3400,0.01595,0.02553
2008,2nd Quintile,Blue-collar worker,0.19207,734,3400,0.17883,0.20531
2008,2nd Quintile,Civil servant,0.00603,38,3400,0.00343,0.00863
2008,2nd Quintile,White-collar worker,0.14847,643,3400,0.13651,0.16042
2008,2nd Quintile,Apprentice/ Trainee/ Intern,0.05476,229,3400,0.04711,0.06241
2008,2nd Quintile,Not employed: Pensioner,0.28892,1190,3400,0.27368,0.30416
2008,2nd Quintile,Not employed: registered unemployed,0.04100,170,3400,0.03434,0.04767
2008,2nd Quintile,Not employed: no further information,0.06979,296,3400,0.06122,0.07835
2008,3rd Quintile,Self-employed,0.03287,159,3799,0.02720,0.03854
2008,3rd Quintile,Blue-collar worker,0.17791,745,3799,0.16575,0.19007
2008,3rd Quintile,Civil servant,0.01979,91,3799,0.01536,0.02422
2008,3rd Quintile,White-collar worker,0.22237,1030,3799,0.20914,0.23559
2008,3rd Quintile,Apprentice/ Trainee/ Intern,0.05900,300,3799,0.05150,0.06649
2008,3rd Quintile,Not employed: Pensioner,0.25116,1121,3799,0.23736,0.26495
2008,3rd Quintile,Not employed: registered unemployed,0.02162,104,3799,0.01699,0.02625
2008,3rd Quintile,Not employed: no further information,0.05258,249,3799,0.04548,0.05968
2008,4th Quintile,Self-employed,0.04492,234,3961,0.03847,0.05137
2008,4th Quintile,Blue-collar worker,0.16551,675,3961,0.15394,0.17709
2008,4th Quintile,Civil servant,0.03946,199,3961,0.03340,0.04553
2008,4th Quintile,White-collar worker,0.29144,1364,3961,0.27729,0.30559
2008,4th Quintile,Apprentice/ Trainee/ Intern,0.04716,242,3961,0.04056,0.05376
2008,4th Quintile,Not employed: Pensioner,0.20787,901,3961,0.19524,0.22051
2008,4th Quintile,Not employed: registered unemployed,0.01573,87,3961,0.01185,0.01960
2008,4th Quintile,Not employed: no further information,0.05070,259,3961,0.04387,0.05754
2008,5th Quintile,Self-employed,0.11067,653,5265,0.10220,0.11915
2008,5th Quintile,Blue-collar worker,0.05906,296,5265,0.05269,0.06543
2008,5th Quintile,Civil servant,0.07302,479,5265,0.06599,0.08004
2008,5th Quintile,White-collar worker,0.38456,2120,5265,0.37142,0.39770
2008,5th Quintile,Apprentice/ Trainee/ Intern,0.03803,278,5265,0.03286,0.04320
2008,5th Quintile,Not employed: Pensioner,0.17559,1074,5265,0.16531,0.18586
2008,5th Quintile,Not employed: registered unemployed,0.00990,56,5265,0.00723,0.01258
2008,5th Quintile,Not employed: no further information,0.04949,309,5265,0.04363,0.05535
2009,1st Quintile,Self-employed,0.02165,68,2893,0.01635,0.02696
2009,1st Quintile,Blue-collar worker,0.13786,467,2893,0.12529,0.15042
2009,1st Quintile,White-collar worker,0.09726,364,2893,0.08646,0.10806
2009,1st Quintile,Apprentice/ Trainee/ Intern,0.09182,330,2893,0.08130,0.10235
2009,1st Quintile,Not employed: Pensioner,0.25872,902,2893,0.24276,0.27468
2009,1st Quintile,Not employed: registered unemployed,0.13585,485,2893,0.12336,0.14834
2009,1st Quintile,Not employed: no further information,0.07670,277,2893,0.06700,0.08639
2009,2nd Quintile,Self-employed,0.02348,105,3176,0.01821,0.02875
2009,2nd Quintile,Blue-collar worker,0.16479,614,3176,0.15189,0.17770
2009,2nd Quintile,White-collar worker,0.14820,605,3176,0.13584,0.16055
2009,2nd Quintile,Apprentice/ Trainee/ Intern,0.05307,208,3176,0.04527,0.06087
2009,2nd Quintile,Not employed: Pensioner,0.29550,1182,3176,0.27963,0.31138
2009,2nd Quintile,Not employed: registered unemployed,0.04419,170,3176,0.03704,0.05134
2009,2nd Quintile,Not employed: no further information,0.07250,292,3176,0.06348,0.08152
2009,3rd Quintile,Self-employed,0.03520,148,3457,0.02906,0.04135
2009,3rd Quintile,Blue-collar worker,0.18880,700,3457,0.17575,0.20184
2009,3rd Quintile,Civil servant,0.01887,90,3457,0.01433,0.02341
2009,3rd Quintile,White-collar worker,0.22468,948,3457,0.21077,0.23860
2009,3rd Quintile,Apprentice/ Trainee/ Intern,0.05876,244,3457,0.05092,0.06660
2009,3rd Quintile,Not employed: Pensioner,0.23688,994,3457,0.22270,0.25105
2009,3rd Quintile,Not employed: registered unemployed,0.02768,109,3457,0.02221,0.03314
2009,3rd Quintile,Not employed: no further information,0.05289,224,3457,0.04543,0.06035
2009,4th Quintile,Self-employed,0.04641,210,3752,0.03967,0.05314
2009,4th Quintile,Blue-collar worker,0.15394,627,3752,0.14239,0.16549
2009,4th Quintile,Civil servant,0.04042,192,3752,0.03412,0.04673
2009,4th Quintile,White-collar worker,0.30394,1331,3752,0.28922,0.31866
2009,4th Quintile,Apprentice/ Trainee/ Intern,0.04964,246,3752,0.04269,0.05659
2009,4th Quintile,Not employed: Pensioner,0.20274,851,3752,0.18987,0.21560
2009,4th Quintile,Not employed: registered unemployed,0.02170,82,3752,0.01704,0.02636
2009,4th Quintile,Not employed: no further information,0.03722,213,3752,0.03116,0.04328
2009,5th Quintile,Self-employed,0.11158,610,4820,0.10269,0.12047
2009,5th Quintile,Blue-collar worker,0.06041,269,4820,0.05368,0.06714
2009,5th Quintile,Civil servant,0.07288,435,4820,0.06554,0.08022
2009,5th Quintile,White-collar worker,0.39706,1977,4820,0.38324,0.41087
2009,5th Quintile,Apprentice/ Trainee/ Intern,0.03897,242,4820,0.03350,0.04443
2009,5th Quintile,Not employed: Pensioner,0.16423,965,4820,0.15377,0.17469
2009,5th Quintile,Not employed: registered unemployed,0.01066,58,4820,0.00776,0.01356
2009,5th Quintile,Not employed: no further information,0.04367,264,4820,0.03790,0.04945
2010,1st Quintile,Self-employed,0.02753,74,2662,0.02131,0.03375
2010,1st Quintile,Blue-collar worker,0.14205,430,2662,0.12878,0.15531
2010,1st Quintile,White-collar worker,0.09252,338,2662,0.08151,0.10353
2010,1st Quintile,Apprentice/ Trainee/ Intern,0.10391,283,2662,0.09232,0.11551
2010,1st Quintile,Not employed: Pensioner,0.34922,853,2662,0.33111,0.36734
2010,1st Quintile,Not employed: registered unemployed,0.14372,438,2662,0.13039,0.15705
2010,1st Quintile,Not employed: no further information,0.06294,246,2662,0.05371,0.07217
2010,2nd Quintile,Self-employed,0.01578,89,3015,0.01133,0.02023
2010,2nd Quintile,Blue-collar worker,0.17772,590,3015,0.16407,0.19137
2010,2nd Quintile,Civil servant,0.00858,31,3015,0.00529,0.01187
2010,2nd Quintile,White-collar worker,0.16447,600,3015,0.15124,0.17771
2010,2nd Quintile,Apprentice/ Trainee/ Intern,0.06841,215,3015,0.05940,0.07742
2010,2nd Quintile,Not employed: Pensioner,0.36752,1109,3015,0.35031,0.38474
2010,2nd Quintile,Not employed: registered unemployed,0.04350,138,3015,0.03622,0.05079
2010,2nd Quintile,Not employed: no further information,0.05278,243,3015,0.04479,0.06076
2010,3rd Quintile,Self-employed,0.03251,135,3202,0.02636,0.03865
2010,3rd Quintile,Blue-collar worker,0.18439,579,3202,0.17095,0.19782
2010,3rd Quintile,Civil servant,0.01660,80,3202,0.01217,0.02102
2010,3rd Quintile,White-collar worker,0.23719,919,3202,0.22245,0.25192
2010,3rd Quintile,Apprentice/ Trainee/ Intern,0.06270,219,3202,0.05430,0.07110
2010,3rd Quintile,Not employed: Pensioner,0.27573,958,3202,0.26025,0.29121
2010,3rd Quintile,Not employed: registered unemployed,0.03310,102,3202,0.02690,0.03930
2010,3rd Quintile,Not employed: no further information,0.04389,210,3202,0.03679,0.05099
2010,4th Quintile,Self-employed,0.05123,198,3439,0.04386,0.05860
2010,4th Quintile,Blue-collar worker,0.14521,518,3439,0.13344,0.15699
2010,4th Quintile,Civil servant,0.04305,172,3439,0.03626,0.04983
2010,4th Quintile,White-collar worker,0.31345,1242,3439,0.29794,0.32895
2010,4th Quintile,Apprentice/ Trainee/ Intern,0.05287,213,3439,0.04539,0.06035
2010,4th Quintile,Not employed: Pensioner,0.23267,828,3439,0.21854,0.24679
2010,4th Quintile,Not employed: registered unemployed,0.01911,73,3439,0.01453,0.02368
2010,4th Quintile,Not employed: no further information,0.03744,195,3439,0.03110,0.04379
2010,5th Quintile,Self-employed,0.10450,516,4413,0.09547,0.11353
2010,5th Quintile,Blue-collar worker,0.06071,219,4413,0.05366,0.06776
2010,5th Quintile,Civil servant,0.08161,415,4413,0.07353,0.08968
2010,5th Quintile,White-collar worker,0.42609,1859,4413,0.41150,0.44068
2010,5th Quintile,Apprentice/ Trainee/ Intern,0.04379,228,4413,0.03775,0.04983
2010,5th Quintile,Not employed: Pensioner,0.16533,884,4413,0.15437,0.17630
2010,5th Quintile,Not employed: registered unemployed,0.01004,57,4413,0.00710,0.01299
2010,5th Quintile,Not employed: no further information,0.03175,235,4413,0.02658,0.03692
2011,1st Quintile,Self-employed,0.02226,141,4605,0.01799,0.02652
2011,1st Quintile,Blue-collar worker,0.13125,819,4605,0.12150,0.14101
