year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,No migration background,Blue-collar worker,0.14472,377,2988,0.13210,0.15734
2005,17-29 y.,No migration background,Civil servant,0.02083,63,2988,0.01571,0.02595
2005,17-29 y.,No migration background,White-collar worker,0.24461,695,2988,0.22919,0.26003
2005,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.41757,1386,2988,0.39989,0.43526
2005,17-29 y.,No migration background,Not employed: Military/Community Service,0.01288,43,2988,0.00884,0.01693
2005,17-29 y.,No migration background,Not employed: registered unemployed,0.09306,234,2988,0.08265,0.10348
2005,17-29 y.,No migration background,Not employed: no further information,0.05052,140,2988,0.04267,0.05838
2005,17-29 y.,Direct migration background,Blue-collar worker,0.15816,48,298,0.11666,0.19966
2005,17-29 y.,Direct migration background,White-collar worker,0.15809,54,298,0.11660,0.19958
2005,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.36127,117,298,0.30664,0.41591
2005,17-29 y.,Direct migration background,Not employed: registered unemployed,0.13451,31,298,0.09570,0.17331
2005,17-29 y.,Direct migration background,Not employed: no further information,0.12846,48,298,0.09040,0.16651
2005,17-29 y.,Indirect migration background,Blue-collar worker,0.15069,70,493,0.11907,0.18230
2005,17-29 y.,Indirect migration background,White-collar worker,0.19242,95,493,0.15759,0.22726
2005,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.43901,240,493,0.39516,0.48286
2005,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.11459,56,493,0.08645,0.14274
2005,17-29 y.,Indirect migration background,Not employed: no further information,0.05899,32,493,0.03817,0.07981
2005,30-45 y.,No migration background,Self-employed,0.08397,472,5044,0.07632,0.09163
2005,30-45 y.,No migration background,Blue-collar worker,0.23457,1042,5044,0.22287,0.24626
2005,30-45 y.,No migration background,Civil servant,0.05431,286,5044,0.04806,0.06057
2005,30-45 y.,No migration background,White-collar worker,0.43735,2316,5044,0.42366,0.45104
2005,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01333,53,5044,0.01017,0.01650
2005,30-45 y.,No migration background,Not employed: Pensioner,0.00853,47,5044,0.00599,0.01107
2005,30-45 y.,No migration background,Not employed: registered unemployed,0.08315,380,5044,0.07553,0.09077
2005,30-45 y.,No migration background,Not employed: no further information,0.08253,448,5044,0.07493,0.09012
2005,30-45 y.,Direct migration background,Self-employed,0.06338,47,772,0.04618,0.08058
2005,30-45 y.,Direct migration background,Blue-collar worker,0.44373,355,772,0.40866,0.47880
2005,30-45 y.,Direct migration background,White-collar worker,0.18821,152,772,0.16062,0.21581
2005,30-45 y.,Direct migration background,Not employed: registered unemployed,0.11453,83,772,0.09205,0.13701
2005,30-45 y.,Direct migration background,Not employed: no further information,0.16015,135,772,0.13427,0.18604
2005,30-45 y.,Indirect migration background,Blue-collar worker,0.25327,62,199,0.19270,0.31385
2005,30-45 y.,Indirect migration background,White-collar worker,0.40830,96,199,0.33983,0.47676
2005,30-45 y.,Indirect migration background,Not employed: no further information,0.17857,41,199,0.12522,0.23191
2005,46-65 y.,No migration background,Self-employed,0.08318,577,6058,0.07622,0.09013
2005,46-65 y.,No migration background,Blue-collar worker,0.16693,845,6058,0.15754,0.17632
2005,46-65 y.,No migration background,Civil servant,0.05900,535,6058,0.05306,0.06493
2005,46-65 y.,No migration background,White-collar worker,0.31691,2014,6058,0.30519,0.32863
2005,46-65 y.,No migration background,Not employed: Pensioner,0.20924,1197,6058,0.19900,0.21949
2005,46-65 y.,No migration background,Not employed: registered unemployed,0.07865,418,6058,0.07187,0.08543
2005,46-65 y.,No migration background,Not employed: no further information,0.08143,472,6058,0.07454,0.08832
2005,46-65 y.,Direct migration background,Self-employed,0.03749,40,880,0.02493,0.05005
2005,46-65 y.,Direct migration background,Blue-collar worker,0.33055,276,880,0.29945,0.36165
2005,46-65 y.,Direct migration background,White-collar worker,0.17706,162,880,0.15183,0.20230
2005,46-65 y.,Direct migration background,Not employed: Pensioner,0.17911,162,880,0.15376,0.20446
2005,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13207,108,880,0.10968,0.15445
2005,46-65 y.,Direct migration background,Not employed: no further information,0.13854,132,880,0.11570,0.16138
2005,66 and older,No migration background,Self-employed,0.01601,64,3354,0.01176,0.02026
2005,66 and older,No migration background,White-collar worker,0.00880,33,3354,0.00564,0.01196
2005,66 and older,No migration background,Not employed: Pensioner,0.95251,3200,3354,0.94531,0.95971
2005,66 and older,No migration background,Not employed: no further information,0.01335,57,3354,0.00947,0.01724
2005,66 and older,Direct migration background,Not employed: Pensioner,0.91175,334,334,0.88128,0.94221
2006,17-29 y.,No migration background,Self-employed,0.02365,64,3121,0.01831,0.02898
2006,17-29 y.,No migration background,Blue-collar worker,0.14094,389,3121,0.12873,0.15315
2006,17-29 y.,No migration background,Civil servant,0.02773,68,3121,0.02197,0.03350
2006,17-29 y.,No migration background,White-collar worker,0.23540,719,3121,0.22052,0.25029
2006,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.34335,1185,3121,0.32669,0.36001
2006,17-29 y.,No migration background,Not employed: Military/Community Service,0.01805,59,3121,0.01338,0.02272
2006,17-29 y.,No migration background,Not employed: registered unemployed,0.09331,258,3121,0.08310,0.10352
2006,17-29 y.,No migration background,Not employed: no further information,0.10581,379,3121,0.09502,0.11661
2006,17-29 y.,Direct migration background,Blue-collar worker,0.20416,66,313,0.15944,0.24889
2006,17-29 y.,Direct migration background,White-collar worker,0.15097,58,313,0.11125,0.19070
2006,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.29999,99,313,0.24914,0.35084
2006,17-29 y.,Direct migration background,Not employed: registered unemployed,0.13637,37,313,0.09829,0.17445
2006,17-29 y.,Direct migration background,Not employed: no further information,0.15918,53,313,0.11859,0.19978
2006,17-29 y.,Indirect migration background,Blue-collar worker,0.12921,65,486,0.09935,0.15906
2006,17-29 y.,Indirect migration background,White-collar worker,0.18355,85,486,0.14910,0.21801
2006,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.37550,205,486,0.33241,0.41860
2006,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.12535,58,486,0.09588,0.15481
2006,17-29 y.,Indirect migration background,Not employed: no further information,0.13937,73,486,0.10855,0.17020
2006,30-45 y.,No migration background,Self-employed,0.08409,496,5207,0.07655,0.09163
2006,30-45 y.,No migration background,Blue-collar worker,0.22593,1058,5207,0.21457,0.23729
2006,30-45 y.,No migration background,Civil servant,0.05109,295,5207,0.04511,0.05707
2006,30-45 y.,No migration background,White-collar worker,0.45504,2428,5207,0.44151,0.46857
2006,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01040,39,5207,0.00765,0.01316
2006,30-45 y.,No migration background,Not employed: Pensioner,0.00972,48,5207,0.00706,0.01239
2006,30-45 y.,No migration background,Not employed: registered unemployed,0.07299,359,5207,0.06593,0.08006
2006,30-45 y.,No migration background,Not employed: no further information,0.08751,484,5207,0.07983,0.09519
2006,30-45 y.,Direct migration background,Self-employed,0.06886,50,764,0.05090,0.08683
2006,30-45 y.,Direct migration background,Blue-collar worker,0.37336,308,764,0.33904,0.40768
2006,30-45 y.,Direct migration background,White-collar worker,0.22065,175,764,0.19122,0.25007
2006,30-45 y.,Direct migration background,Not employed: registered unemployed,0.12854,94,764,0.10479,0.15228
2006,30-45 y.,Direct migration background,Not employed: no further information,0.18554,137,764,0.15795,0.21312
2006,30-45 y.,Indirect migration background,Blue-collar worker,0.18930,52,211,0.13631,0.24228
2006,30-45 y.,Indirect migration background,White-collar worker,0.44421,114,211,0.37701,0.51142
2006,30-45 y.,Indirect migration background,Not employed: no further information,0.14254,45,211,0.09525,0.18982
2006,46-65 y.,No migration background,Self-employed,0.09307,662,6627,0.08607,0.10006
2006,46-65 y.,No migration background,Blue-collar worker,0.16194,901,6627,0.15307,0.17081
2006,46-65 y.,No migration background,Civil servant,0.05783,541,6627,0.05221,0.06345
2006,46-65 y.,No migration background,White-collar worker,0.32021,2237,6627,0.30898,0.33145
2006,46-65 y.,No migration background,Not employed: Pensioner,0.19428,1266,6627,0.18475,0.20380
2006,46-65 y.,No migration background,Not employed: registered unemployed,0.08875,494,6627,0.08190,0.09559
2006,46-65 y.,No migration background,Not employed: no further information,0.08087,526,6627,0.07430,0.08743
2006,46-65 y.,Direct migration background,Self-employed,0.03710,46,870,0.02453,0.04967
2006,46-65 y.,Direct migration background,Blue-collar worker,0.33966,291,870,0.30817,0.37115
2006,46-65 y.,Direct migration background,White-collar worker,0.17443,159,870,0.14920,0.19966
2006,46-65 y.,Direct migration background,Not employed: Pensioner,0.17549,153,870,0.15020,0.20078
2006,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13211,100,870,0.10959,0.15462
2006,46-65 y.,Direct migration background,Not employed: no further information,0.13470,121,870,0.11200,0.15740
2006,66 and older,No migration background,Self-employed,0.01751,87,4019,0.01345,0.02156
2006,66 and older,No migration background,Blue-collar worker,0.00790,35,4019,0.00516,0.01064
2006,66 and older,No migration background,White-collar worker,0.01021,40,4019,0.00710,0.01332
2006,66 and older,No migration background,Not employed: Pensioner,0.94914,3796,4019,0.94235,0.95593
2006,66 and older,No migration background,Not employed: no further information,0.01223,61,4019,0.00883,0.01563
2006,66 and older,Direct migration background,Not employed: Pensioner,0.89779,350,350,0.86600,0.92957
2007,17-29 y.,No migration background,Self-employed,0.02132,59,2941,0.01610,0.02654
2007,17-29 y.,No migration background,Blue-collar worker,0.15234,394,2941,0.13935,0.16533
2007,17-29 y.,No migration background,Civil servant,0.02580,61,2941,0.02007,0.03153
2007,17-29 y.,No migration background,White-collar worker,0.24610,667,2941,0.23053,0.26167
2007,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.33648,1132,2941,0.31940,0.35356
2007,17-29 y.,No migration background,Not employed: Military/Community Service,0.01568,48,2941,0.01119,0.02017
2007,17-29 y.,No migration background,Not employed: registered unemployed,0.07681,204,2941,0.06718,0.08643
2007,17-29 y.,No migration background,Not employed: no further information,0.11931,376,2941,0.10759,0.13103
2007,17-29 y.,Direct migration background,Blue-collar worker,0.17677,53,267,0.13093,0.22262
2007,17-29 y.,Direct migration background,White-collar worker,0.13104,39,267,0.09049,0.17159
2007,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.30834,88,267,0.25284,0.36384
2007,17-29 y.,Direct migration background,Not employed: registered unemployed,0.15247,33,267,0.10927,0.19567
2007,17-29 y.,Direct migration background,Not employed: no further information,0.18147,54,267,0.13516,0.22779
2007,17-29 y.,Indirect migration background,Blue-collar worker,0.16303,77,477,0.12985,0.19622
2007,17-29 y.,Indirect migration background,White-collar worker,0.18819,94,477,0.15307,0.22330
2007,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.32749,180,477,0.28533,0.36965
2007,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.11057,38,477,0.08240,0.13875
2007,17-29 y.,Indirect migration background,Not employed: no further information,0.14921,88,477,0.11720,0.18122
2007,30-45 y.,No migration background,Self-employed,0.08541,453,4717,0.07743,0.09339
2007,30-45 y.,No migration background,Blue-collar worker,0.23145,983,4717,0.21941,0.24349
2007,30-45 y.,No migration background,Civil servant,0.06214,301,4717,0.05525,0.06903
2007,30-45 y.,No migration background,White-collar worker,0.46371,2286,4717,0.44948,0.47794
2007,30-45 y.,No migration background,Not employed: Pensioner,0.00923,44,4717,0.00650,0.01196
2007,30-45 y.,No migration background,Not employed: registered unemployed,0.06951,290,4717,0.06225,0.07677
2007,30-45 y.,No migration background,Not employed: no further information,0.06722,360,4717,0.06007,0.07436
2007,30-45 y.,Direct migration background,Self-employed,0.06113,41,669,0.04296,0.07930
2007,30-45 y.,Direct migration background,Blue-collar worker,0.39536,286,669,0.35829,0.43244
2007,30-45 y.,Direct migration background,White-collar worker,0.25277,166,669,0.21981,0.28572
2007,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10323,63,669,0.08015,0.12630
2007,30-45 y.,Direct migration background,Not employed: no further information,0.15941,113,669,0.13165,0.18717
2007,30-45 y.,Indirect migration background,Blue-collar worker,0.25681,61,214,0.19814,0.31548
2007,30-45 y.,Indirect migration background,White-collar worker,0.45352,119,214,0.38666,0.52037
2007,30-45 y.,Indirect migration background,Not employed: no further information,0.10679,34,214,0.06531,0.14826
2007,46-65 y.,No migration background,Self-employed,0.08815,599,6202,0.08109,0.09521
2007,46-65 y.,No migration background,Blue-collar worker,0.18413,951,6202,0.17448,0.19378
2007,46-65 y.,No migration background,Civil servant,0.05903,503,6202,0.05317,0.06490
2007,46-65 y.,No migration background,White-collar worker,0.32848,2170,6202,0.31679,0.34017
2007,46-65 y.,No migration background,Not employed: Pensioner,0.18717,1104,6202,0.17747,0.19688
2007,46-65 y.,No migration background,Not employed: registered unemployed,0.07646,425,6202,0.06985,0.08307
2007,46-65 y.,No migration background,Not employed: no further information,0.07317,450,6202,0.06669,0.07965
2007,46-65 y.,Direct migration background,Self-employed,0.02972,37,779,0.01779,0.04165
2007,46-65 y.,Direct migration background,Blue-collar worker,0.33127,244,779,0.29820,0.36435
2007,46-65 y.,Direct migration background,White-collar worker,0.17936,155,779,0.15240,0.20632
2007,46-65 y.,Direct migration background,Not employed: Pensioner,0.18291,134,779,0.15575,0.21008
2007,46-65 y.,Direct migration background,Not employed: registered unemployed,0.12921,92,779,0.10564,0.15279
2007,46-65 y.,Direct migration background,Not employed: no further information,0.14020,117,779,0.11580,0.16459
2007,66 and older,No migration background,Self-employed,0.01687,83,3942,0.01285,0.02089
2007,66 and older,No migration background,Blue-collar worker,0.01018,41,3942,0.00705,0.01332
2007,66 and older,No migration background,White-collar worker,0.00882,35,3942,0.00590,0.01174
2007,66 and older,No migration background,Not employed: Pensioner,0.94757,3728,3942,0.94061,0.95453
2007,66 and older,No migration background,Not employed: no further information,0.01108,55,3942,0.00781,0.01435
2007,66 and older,Direct migration background,Not employed: Pensioner,0.92907,348,348,0.90205,0.95608
2008,17-29 y.,No migration background,Self-employed,0.01903,48,2648,0.01382,0.02423
2008,17-29 y.,No migration background,Blue-collar worker,0.16056,380,2648,0.14657,0.17454
2008,17-29 y.,No migration background,Civil servant,0.02200,61,2648,0.01641,0.02759
2008,17-29 y.,No migration background,White-collar worker,0.25589,635,2648,0.23927,0.27251
2008,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.35597,1072,2648,0.33773,0.37421
2008,17-29 y.,No migration background,Not employed: registered unemployed,0.06756,171,2648,0.05800,0.07712
2008,17-29 y.,No migration background,Not employed: no further information,0.09937,281,2648,0.08797,0.11077
2008,17-29 y.,Direct migration background,Blue-collar worker,0.21130,48,203,0.15500,0.26760
2008,17-29 y.,Direct migration background,White-collar worker,0.16857,45,203,0.11694,0.22020
2008,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.32485,71,203,0.26027,0.38944
2008,17-29 y.,Direct migration background,Not employed: no further information,0.15895,39,203,0.10853,0.20937
2008,17-29 y.,Indirect migration background,Blue-collar worker,0.18237,74,474,0.14757,0.21717
2008,17-29 y.,Indirect migration background,White-collar worker,0.20059,91,474,0.16450,0.23667
2008,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.31006,185,474,0.26838,0.35175
2008,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.09051,39,474,0.06466,0.11637
2008,17-29 y.,Indirect migration background,Not employed: no further information,0.18315,85,474,0.14830,0.21801
2008,30-45 y.,No migration background,Self-employed,0.08316,395,4289,0.07490,0.09143
2008,30-45 y.,No migration background,Blue-collar worker,0.22276,884,4289,0.21031,0.23522
2008,30-45 y.,No migration background,Civil servant,0.06095,264,4289,0.05379,0.06811
2008,30-45 y.,No migration background,White-collar worker,0.48477,2114,4289,0.46981,0.49973
2008,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01301,41,4289,0.00961,0.01640
2008,30-45 y.,No migration background,Not employed: Pensioner,0.00951,37,4289,0.00661,0.01242
2008,30-45 y.,No migration background,Not employed: registered unemployed,0.05427,228,4289,0.04749,0.06105
2008,30-45 y.,No migration background,Not employed: no further information,0.06924,326,4289,0.06164,0.07684
2008,30-45 y.,Direct migration background,Self-employed,0.06084,37,585,0.04145,0.08023
2008,30-45 y.,Direct migration background,Blue-collar worker,0.42609,254,585,0.38599,0.46620
2008,30-45 y.,Direct migration background,White-collar worker,0.25447,155,585,0.21915,0.28980
2008,30-45 y.,Direct migration background,Not employed: registered unemployed,0.08035,47,585,0.05830,0.10239
2008,30-45 y.,Direct migration background,Not employed: no further information,0.14520,92,585,0.11663,0.17378
2008,30-45 y.,Indirect migration background,Blue-collar worker,0.31567,69,186,0.24869,0.38264
2008,30-45 y.,Indirect migration background,White-collar worker,0.43753,117,186,0.36604,0.50901
2008,46-65 y.,No migration background,Self-employed,0.08514,553,5917,0.07803,0.09225
2008,46-65 y.,No migration background,Blue-collar worker,0.18730,944,5917,0.17736,0.19725
2008,46-65 y.,No migration background,Civil servant,0.05752,462,5917,0.05158,0.06345
2008,46-65 y.,No migration background,White-collar worker,0.35398,2195,5917,0.34179,0.36616
2008,46-65 y.,No migration background,Not employed: Pensioner,0.17004,989,5917,0.16046,0.17961
2008,46-65 y.,No migration background,Not employed: registered unemployed,0.07476,364,5917,0.06806,0.08146
2008,46-65 y.,No migration background,Not employed: no further information,0.06769,410,5917,0.06129,0.07409
2008,46-65 y.,Direct migration background,Self-employed,0.03772,39,697,0.02356,0.05187
2008,46-65 y.,Direct migration background,Blue-collar worker,0.35755,242,697,0.32194,0.39316
2008,46-65 y.,Direct migration background,White-collar worker,0.17366,132,697,0.14552,0.20180
2008,46-65 y.,Direct migration background,Not employed: Pensioner,0.17063,108,697,0.14268,0.19858
2008,46-65 y.,Direct migration background,Not employed: registered unemployed,0.11469,76,697,0.09102,0.13837
2008,46-65 y.,Direct migration background,Not employed: no further information,0.13402,100,697,0.10871,0.15933
2008,66 and older,No migration background,Self-employed,0.02181,99,3910,0.01723,0.02639
2008,66 and older,No migration background,Blue-collar worker,0.01173,38,3910,0.00836,0.01511
2008,66 and older,No migration background,White-collar worker,0.00955,44,3910,0.00650,0.01260
2008,66 and older,No migration background,Not employed: Pensioner,0.94466,3677,3910,0.93749,0.95183
2008,66 and older,No migration background,Not employed: no further information,0.01002,52,3910,0.00690,0.01314
2008,66 and older,Direct migration background,Not employed: Pensioner,0.89582,336,336,0.86310,0.92853
2009,17-29 y.,No migration background,Self-employed,0.01734,41,2463,0.01218,0.02249
2009,17-29 y.,No migration background,Blue-collar worker,0.13558,308,2463,0.12206,0.14911
2009,17-29 y.,No migration background,Civil servant,0.02942,62,2463,0.02275,0.03609
2009,17-29 y.,No migration background,White-collar worker,0.26189,592,2463,0.24453,0.27926
2009,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.36096,989,2463,0.34199,0.37993
2009,17-29 y.,No migration background,Not employed: Military/Community Service,0.02255,51,2463,0.01668,0.02841
2009,17-29 y.,No migration background,Not employed: registered unemployed,0.07717,176,2463,0.06663,0.08771
2009,17-29 y.,No migration background,Not employed: no further information,0.08467,244,2463,0.07367,0.09567
2009,17-29 y.,Direct migration background,Blue-collar worker,0.29855,38,130,0.21958,0.37753
2009,17-29 y.,Direct migration background,White-collar worker,0.12067,39,130,0.06446,0.17688
2009,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.29563,53,130,0.21688,0.37437
2009,17-29 y.,Indirect migration background,Blue-collar worker,0.13944,61,410,0.10587,0.17301
2009,17-29 y.,Indirect migration background,White-collar worker,0.24956,79,410,0.20762,0.29150
2009,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.38796,175,410,0.34073,0.43518
2009,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.07102,33,410,0.04612,0.09591
2009,17-29 y.,Indirect migration background,Not employed: no further information,0.11920,62,410,0.08780,0.15060
2009,30-45 y.,No migration background,Self-employed,0.08773,357,3840,0.07878,0.09668
2009,30-45 y.,No migration background,Blue-collar worker,0.21898,790,3840,0.20590,0.23206
2009,30-45 y.,No migration background,Civil servant,0.06054,233,3840,0.05300,0.06809
2009,30-45 y.,No migration background,White-collar worker,0.47670,1917,3840,0.46090,0.49250
2009,30-45 y.,No migration background,Not employed: Pensioner,0.01109,33,3840,0.00778,0.01440
2009,30-45 y.,No migration background,Not employed: registered unemployed,0.05840,210,3840,0.05098,0.06582
2009,30-45 y.,No migration background,Not employed: no further information,0.07426,300,3840,0.06597,0.08256
2009,30-45 y.,Direct migration background,Self-employed,0.07928,44,510,0.05581,0.10275
2009,30-45 y.,Direct migration background,Blue-collar worker,0.39087,209,510,0.34848,0.43326
2009,30-45 y.,Direct migration background,White-collar worker,0.27953,137,510,0.24054,0.31852
2009,30-45 y.,Direct migration background,Not employed: registered unemployed,0.08919,46,510,0.06443,0.11395
2009,30-45 y.,Direct migration background,Not employed: no further information,0.10327,74,510,0.07683,0.12971
2009,30-45 y.,Indirect migration background,Blue-collar worker,0.29416,69,218,0.23353,0.35478
2009,30-45 y.,Indirect migration background,White-collar worker,0.45161,118,218,0.38539,0.51782
2009,30-45 y.,Indirect migration background,Not employed: no further information,0.10123,31,218,0.06110,0.14136
2009,46-65 y.,No migration background,Self-employed,0.08525,522,5643,0.07797,0.09254
2009,46-65 y.,No migration background,Blue-collar worker,0.20127,947,5643,0.19080,0.21173
2009,46-65 y.,No migration background,Civil servant,0.05804,434,5643,0.05194,0.06414
2009,46-65 y.,No migration background,White-collar worker,0.35763,2137,5643,0.34512,0.37014
2009,46-65 y.,No migration background,Not employed: Pensioner,0.15683,893,5643,0.14734,0.16632
2009,46-65 y.,No migration background,Not employed: registered unemployed,0.06687,323,5643,0.06036,0.07339
2009,46-65 y.,No migration background,Not employed: no further information,0.06851,387,5643,0.06192,0.07510
2009,46-65 y.,Direct migration background,Self-employed,0.04398,39,609,0.02768,0.06028
2009,46-65 y.,Direct migration background,Blue-collar worker,0.31344,197,609,0.27656,0.35031
2009,46-65 y.,Direct migration background,White-collar worker,0.19346,124,609,0.16206,0.22486
2009,46-65 y.,Direct migration background,Not employed: Pensioner,0.15318,90,609,0.12455,0.18181
2009,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14292,75,609,0.11510,0.17074
2009,46-65 y.,Direct migration background,Not employed: no further information,0.13980,84,609,0.11223,0.16736
2009,66 and older,No migration background,Self-employed,0.02474,105,3811,0.01981,0.02968
2009,66 and older,No migration background,Blue-collar worker,0.01040,42,3811,0.00718,0.01362
2009,66 and older,No migration background,White-collar worker,0.01494,58,3811,0.01109,0.01879
2009,66 and older,No migration background,Not employed: Pensioner,0.93591,3554,3811,0.92814,0.94369
2009,66 and older,No migration background,Not employed: no further information,0.01135,52,3811,0.00799,0.01472
2009,66 and older,Direct migration background,Not employed: Pensioner,0.91872,309,309,0.88820,0.94924
2010,17-29 y.,No migration background,Self-employed,0.01714,49,3202,0.01264,0.02163
2010,17-29 y.,No migration background,Blue-collar worker,0.12396,349,3202,0.11255,0.13538
2010,17-29 y.,No migration background,Civil servant,0.02863,64,3202,0.02285,0.03441
2010,17-29 y.,No migration background,White-collar worker,0.26469,714,3202,0.24940,0.27997
2010,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.38445,1112,3202,0.36760,0.40131
2010,17-29 y.,No migration background,Not employed: Military/Community Service,0.01840,48,3202,0.01375,0.02306
2010,17-29 y.,No migration background,Not employed: registered unemployed,0.07090,337,3202,0.06201,0.07980
2010,17-29 y.,No migration background,Not employed: no further information,0.08321,529,3202,0.07364,0.09278
2010,17-29 y.,Direct migration background,Blue-collar worker,0.22284,88,485,0.18577,0.25992
2010,17-29 y.,Direct migration background,White-collar worker,0.17387,87,485,0.14010,0.20764
2010,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.33203,93,485,0.29007,0.37399
2010,17-29 y.,Direct migration background,Not employed: registered unemployed,0.12858,82,485,0.09875,0.15840
2010,17-29 y.,Direct migration background,Not employed: no further information,0.11508,135,485,0.08665,0.14352
2010,17-29 y.,Indirect migration background,Blue-collar worker,0.11585,57,539,0.08881,0.14289
2010,17-29 y.,Indirect migration background,White-collar worker,0.22324,86,539,0.18805,0.25843
2010,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.41620,210,539,0.37455,0.45785
2010,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.08913,64,539,0.06505,0.11320
2010,17-29 y.,Indirect migration background,Not employed: no further information,0.11973,122,539,0.09230,0.14716
2010,30-45 y.,No migration background,Self-employed,0.08013,586,7052,0.07380,0.08647
2010,30-45 y.,No migration background,Blue-collar worker,0.19931,1141,7052,0.18999,0.20864
2010,30-45 y.,No migration background,Civil servant,0.06650,371,7052,0.06068,0.07231
2010,30-45 y.,No migration background,White-collar worker,0.51302,3309,7052,0.50135,0.52469
2010,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01181,88,7052,0.00929,0.01433
2010,30-45 y.,No migration background,Not employed: Pensioner,0.00678,39,7052,0.00486,0.00869
2010,30-45 y.,No migration background,Not employed: registered unemployed,0.06304,513,7052,0.05737,0.06872
2010,30-45 y.,No migration background,Not employed: no further information,0.05631,1005,7052,0.05093,0.06169
2010,30-45 y.,Direct migration background,Self-employed,0.08332,85,1392,0.06879,0.09784
2010,30-45 y.,Direct migration background,Blue-collar worker,0.31516,411,1392,0.29074,0.33957
2010,30-45 y.,Direct migration background,White-collar worker,0.30308,349,1392,0.27892,0.32723
2010,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10379,181,1392,0.08776,0.11982
2010,30-45 y.,Direct migration background,Not employed: no further information,0.14655,366,1392,0.12796,0.16513
2010,30-45 y.,Indirect migration background,Blue-collar worker,0.23422,97,483,0.19641,0.27203
2010,30-45 y.,Indirect migration background,White-collar worker,0.44817,222,483,0.40377,0.49256
2010,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.10588,46,483,0.07841,0.13334
2010,30-45 y.,Indirect migration background,Not employed: no further information,0.11099,118,483,0.08295,0.13903
2010,46-65 y.,No migration background,Self-employed,0.09029,617,6156,0.08313,0.09745
2010,46-65 y.,No migration background,Blue-collar worker,0.20310,1025,6156,0.19305,0.21315
2010,46-65 y.,No migration background,Civil servant,0.05766,460,6156,0.05184,0.06349
2010,46-65 y.,No migration background,White-collar worker,0.37652,2458,6156,0.36442,0.38863
2010,46-65 y.,No migration background,Not employed: Pensioner,0.14018,800,6156,0.13150,0.14885
2010,46-65 y.,No migration background,Not employed: registered unemployed,0.06515,390,6156,0.05898,0.07131
2010,46-65 y.,No migration background,Not employed: no further information,0.06326,406,6156,0.05718,0.06934
2010,46-65 y.,Direct migration background,Self-employed,0.04217,52,682,0.02707,0.05726
2010,46-65 y.,Direct migration background,Blue-collar worker,0.29685,207,682,0.26254,0.33117
2010,46-65 y.,Direct migration background,White-collar worker,0.19671,145,682,0.16685,0.22656
2010,46-65 y.,Direct migration background,Not employed: Pensioner,0.16351,97,682,0.13573,0.19128
2010,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14867,90,682,0.12195,0.17539
2010,46-65 y.,Direct migration background,Not employed: no further information,0.13737,91,682,0.11151,0.16322
2010,46-65 y.,Indirect migration background,White-collar worker,0.56665,41,41,0.41308,0.72022
2010,66 and older,No migration background,Self-employed,0.01801,81,3690,0.01372,0.02231
2010,66 and older,No migration background,Blue-collar worker,0.01222,43,3690,0.00867,0.01576
2010,66 and older,No migration background,White-collar worker,0.01542,66,3690,0.01145,0.01940
2010,66 and older,No migration background,Not employed: Pensioner,0.94056,3449,3690,0.93293,0.94819
2010,66 and older,No migration background,Not employed: no further information,0.01133,51,3690,0.00791,0.01474
