year,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Post-secondary Non-tertiary Level,White-collar worker,0.43181,484,1106,0.40260,0.46101
2000,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07496,89,1106,0.05943,0.09048
2000,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.13385,121,1106,0.11377,0.15393
2000,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.02685,36,1106,0.01732,0.03638
2000,Post-secondary Non-tertiary Level,Not employed: no further information,0.09708,127,1106,0.07962,0.11454
2000,First Stage of Tertiary Education,Self-employed,0.09943,204,1856,0.08581,0.11305
2000,First Stage of Tertiary Education,Blue-collar worker,0.12792,259,1856,0.11272,0.14312
2000,First Stage of Tertiary Education,Civil servant,0.04234,82,1856,0.03318,0.05151
2000,First Stage of Tertiary Education,White-collar worker,0.37014,713,1856,0.34816,0.39211
2000,First Stage of Tertiary Education,Not employed: Pensioner,0.23594,364,1856,0.21662,0.25526
2000,First Stage of Tertiary Education,Not employed: registered unemployed,0.03315,77,1856,0.02501,0.04130
2000,First Stage of Tertiary Education,Not employed: no further information,0.07748,157,1856,0.06531,0.08965
2000,Second Stage of Tertiary Education,Self-employed,0.11459,395,3803,0.10446,0.12471
2000,Second Stage of Tertiary Education,Blue-collar worker,0.03391,124,3803,0.02816,0.03966
2000,Second Stage of Tertiary Education,Civil servant,0.11458,470,3803,0.10445,0.12470
2000,Second Stage of Tertiary Education,White-collar worker,0.43517,1764,3803,0.41941,0.45093
2000,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02630,101,3803,0.02121,0.03138
2000,Second Stage of Tertiary Education,Not employed: Pensioner,0.18406,600,3803,0.17175,0.19638
2000,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03487,154,3803,0.02904,0.04070
2000,Second Stage of Tertiary Education,Not employed: no further information,0.05171,195,3803,0.04467,0.05875
2001,Pre-primary Level,Blue-collar worker,0.05436,32,490,0.03426,0.07445
2001,Pre-primary Level,Apprentice/ Trainee/ Intern,0.83944,458,490,0.80690,0.87198
2001,Primary Level,Blue-collar worker,0.30319,96,291,0.25028,0.35609
2001,Primary Level,Not employed: Pensioner,0.31916,89,291,0.26551,0.37282
2001,Primary Level,Not employed: registered unemployed,0.10951,35,291,0.07357,0.14546
2001,Primary Level,Not employed: no further information,0.20710,71,291,0.16046,0.25374
2001,Lower Secondary Level,Self-employed,0.01245,43,3058,0.00852,0.01638
2001,Lower Secondary Level,Blue-collar worker,0.19218,644,3058,0.17822,0.20615
2001,Lower Secondary Level,White-collar worker,0.04950,157,3058,0.04181,0.05719
2001,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15384,585,3058,0.14105,0.16663
2001,Lower Secondary Level,Not employed: Pensioner,0.40762,1017,3058,0.39020,0.42504
2001,Lower Secondary Level,Not employed: registered unemployed,0.05949,201,3058,0.05110,0.06787
2001,Lower Secondary Level,Not employed: no further information,0.11366,411,3058,0.10241,0.12491
2001,Upper Secondary Level,Self-employed,0.04947,551,11551,0.04551,0.05342
2001,Upper Secondary Level,Blue-collar worker,0.21919,2727,11551,0.21165,0.22674
2001,Upper Secondary Level,Civil servant,0.02205,266,11551,0.01937,0.02473
2001,Upper Secondary Level,White-collar worker,0.23976,2836,11551,0.23197,0.24754
2001,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03954,529,11551,0.03598,0.04309
2001,Upper Secondary Level,Not employed: Pensioner,0.27953,2747,11551,0.27134,0.28771
2001,Upper Secondary Level,Not employed: Military/Community Service,0.00638,77,11551,0.00493,0.00783
2001,Upper Secondary Level,Not employed: registered unemployed,0.06009,788,11551,0.05576,0.06443
2001,Upper Secondary Level,Not employed: no further information,0.08185,1030,11551,0.07685,0.08685
2001,Post-secondary Non-tertiary Level,Self-employed,0.06622,64,1052,0.05118,0.08125
2001,Post-secondary Non-tertiary Level,Blue-collar worker,0.14344,161,1052,0.12225,0.16464
2001,Post-secondary Non-tertiary Level,White-collar worker,0.41399,460,1052,0.38421,0.44376
2001,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07045,73,1052,0.05498,0.08592
2001,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.15091,126,1052,0.12927,0.17255
2001,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05231,59,1052,0.03885,0.06577
2001,Post-secondary Non-tertiary Level,Not employed: no further information,0.08993,109,1052,0.07263,0.10723
2001,First Stage of Tertiary Education,Self-employed,0.10451,190,1661,0.08980,0.11923
2001,First Stage of Tertiary Education,Blue-collar worker,0.11542,217,1661,0.10005,0.13079
2001,First Stage of Tertiary Education,Civil servant,0.04075,69,1661,0.03124,0.05026
2001,First Stage of Tertiary Education,White-collar worker,0.37779,644,1661,0.35447,0.40112
2001,First Stage of Tertiary Education,Not employed: Pensioner,0.25112,346,1661,0.23026,0.27198
2001,First Stage of Tertiary Education,Not employed: registered unemployed,0.04191,78,1661,0.03227,0.05155
2001,First Stage of Tertiary Education,Not employed: no further information,0.05861,117,1661,0.04731,0.06991
2001,Second Stage of Tertiary Education,Self-employed,0.10702,354,3548,0.09685,0.11720
2001,Second Stage of Tertiary Education,Blue-collar worker,0.03231,107,3548,0.02649,0.03813
2001,Second Stage of Tertiary Education,Civil servant,0.11539,430,3548,0.10488,0.12591
2001,Second Stage of Tertiary Education,White-collar worker,0.44031,1663,3548,0.42397,0.45664
2001,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02472,74,3548,0.01961,0.02983
2001,Second Stage of Tertiary Education,Not employed: Pensioner,0.19030,599,3548,0.17738,0.20322
2001,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03751,143,3548,0.03126,0.04377
2001,Second Stage of Tertiary Education,Not employed: no further information,0.05197,178,3548,0.04466,0.05927
2002,Pre-primary Level,White-collar worker,0.04618,36,571,0.02895,0.06341
2002,Pre-primary Level,Apprentice/ Trainee/ Intern,0.89368,535,571,0.86838,0.91899
2002,Primary Level,Blue-collar worker,0.26770,78,230,0.21035,0.32505
2002,Primary Level,Not employed: Pensioner,0.30226,85,230,0.24278,0.36174
2002,Primary Level,Not employed: no further information,0.20828,67,230,0.15568,0.26088
2002,Lower Secondary Level,Self-employed,0.01011,39,2872,0.00645,0.01377
2002,Lower Secondary Level,Blue-collar worker,0.19009,556,2872,0.17574,0.20445
2002,Lower Secondary Level,White-collar worker,0.05310,171,2872,0.04490,0.06130
2002,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15986,573,2872,0.14645,0.17327
2002,Lower Secondary Level,Not employed: Pensioner,0.40060,974,2872,0.38268,0.41853
2002,Lower Secondary Level,Not employed: registered unemployed,0.06700,187,2872,0.05785,0.07614
2002,Lower Secondary Level,Not employed: no further information,0.11183,372,2872,0.10030,0.12336
2002,Upper Secondary Level,Self-employed,0.04243,562,11563,0.03875,0.04610
2002,Upper Secondary Level,Blue-collar worker,0.21584,2484,11563,0.20834,0.22334
2002,Upper Secondary Level,Civil servant,0.02114,282,11563,0.01851,0.02376
2002,Upper Secondary Level,White-collar worker,0.23813,2965,11563,0.23036,0.24589
2002,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03888,580,11563,0.03536,0.04240
2002,Upper Secondary Level,Not employed: Pensioner,0.28838,2790,11563,0.28012,0.29664
2002,Upper Secondary Level,Not employed: Military/Community Service,0.00489,75,11563,0.00362,0.00616
2002,Upper Secondary Level,Not employed: registered unemployed,0.06929,814,11563,0.06466,0.07392
2002,Upper Secondary Level,Not employed: no further information,0.07916,1011,11563,0.07424,0.08409
2002,Post-secondary Non-tertiary Level,Self-employed,0.05377,71,1157,0.04077,0.06677
2002,Post-secondary Non-tertiary Level,Blue-collar worker,0.14208,149,1157,0.12195,0.16220
2002,Post-secondary Non-tertiary Level,White-collar worker,0.42190,532,1157,0.39343,0.45037
2002,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07583,84,1157,0.06057,0.09109
2002,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14397,130,1157,0.12373,0.16421
2002,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04590,57,1157,0.03383,0.05796
2002,Post-secondary Non-tertiary Level,Not employed: no further information,0.10865,134,1157,0.09071,0.12659
2002,First Stage of Tertiary Education,Self-employed,0.09564,209,1725,0.08176,0.10952
2002,First Stage of Tertiary Education,Blue-collar worker,0.12197,220,1725,0.10652,0.13742
2002,First Stage of Tertiary Education,Civil servant,0.03583,79,1725,0.02706,0.04460
2002,First Stage of Tertiary Education,White-collar worker,0.37927,687,1725,0.35636,0.40217
2002,First Stage of Tertiary Education,Not employed: Pensioner,0.25811,354,1725,0.23746,0.27877
2002,First Stage of Tertiary Education,Not employed: registered unemployed,0.03877,65,1725,0.02966,0.04788
2002,First Stage of Tertiary Education,Not employed: no further information,0.06020,111,1725,0.04897,0.07143
2002,Second Stage of Tertiary Education,Self-employed,0.11223,536,4550,0.10306,0.12140
2002,Second Stage of Tertiary Education,Blue-collar worker,0.03483,113,4550,0.02950,0.04016
2002,Second Stage of Tertiary Education,Civil servant,0.10902,704,4550,0.09997,0.11808
2002,Second Stage of Tertiary Education,White-collar worker,0.42609,2030,4550,0.41172,0.44046
2002,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01341,61,4550,0.01006,0.01675
2002,Second Stage of Tertiary Education,Not employed: Pensioner,0.20924,747,4550,0.19742,0.22106
2002,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04018,145,4550,0.03447,0.04588
2002,Second Stage of Tertiary Education,Not employed: no further information,0.05297,214,4550,0.04646,0.05948
2003,Pre-primary Level,Apprentice/ Trainee/ Intern,0.88979,553,553,0.86366,0.91591
2003,Primary Level,Blue-collar worker,0.27586,69,249,0.22023,0.33148
2003,Primary Level,Not employed: Pensioner,0.31451,80,249,0.25672,0.37230
2003,Primary Level,Not employed: registered unemployed,0.12833,38,249,0.08670,0.16995
2003,Primary Level,Not employed: no further information,0.19965,62,249,0.14990,0.24940
2003,Lower Secondary Level,Blue-collar worker,0.17678,514,2677,0.16233,0.19124
2003,Lower Secondary Level,White-collar worker,0.06173,176,2677,0.05261,0.07085
2003,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.14317,510,2677,0.12990,0.15644
2003,Lower Secondary Level,Not employed: Pensioner,0.40305,947,2677,0.38446,0.42163
2003,Lower Secondary Level,Not employed: registered unemployed,0.08444,203,2677,0.07390,0.09497
2003,Lower Secondary Level,Not employed: no further information,0.11129,327,2677,0.09937,0.12320
2003,Upper Secondary Level,Self-employed,0.04043,512,11089,0.03676,0.04410
2003,Upper Secondary Level,Blue-collar worker,0.21311,2336,11089,0.20549,0.22073
2003,Upper Secondary Level,Civil servant,0.02173,262,11089,0.01901,0.02444
2003,Upper Secondary Level,White-collar worker,0.23870,2860,11089,0.23076,0.24663
2003,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03688,527,11089,0.03337,0.04038
2003,Upper Secondary Level,Not employed: Pensioner,0.29406,2764,11089,0.28558,0.30254
2003,Upper Secondary Level,Not employed: Military/Community Service,0.00442,64,11089,0.00318,0.00565
2003,Upper Secondary Level,Not employed: registered unemployed,0.07444,845,11089,0.06956,0.07933
2003,Upper Secondary Level,Not employed: no further information,0.07475,919,11089,0.06986,0.07965
2003,Post-secondary Non-tertiary Level,Self-employed,0.05394,64,1144,0.04084,0.06704
2003,Post-secondary Non-tertiary Level,Blue-collar worker,0.14252,150,1144,0.12226,0.16279
2003,Post-secondary Non-tertiary Level,White-collar worker,0.42882,539,1144,0.40013,0.45751
2003,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07319,80,1144,0.05809,0.08829
2003,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14270,128,1144,0.12243,0.16298
2003,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05973,70,1144,0.04599,0.07347
2003,Post-secondary Non-tertiary Level,Not employed: no further information,0.09205,113,1144,0.07529,0.10881
2003,First Stage of Tertiary Education,Self-employed,0.09221,196,1667,0.07831,0.10610
2003,First Stage of Tertiary Education,Blue-collar worker,0.09994,185,1667,0.08554,0.11435
2003,First Stage of Tertiary Education,Civil servant,0.03514,81,1667,0.02629,0.04398
2003,First Stage of Tertiary Education,White-collar worker,0.37995,649,1667,0.35664,0.40326
2003,First Stage of Tertiary Education,Not employed: Pensioner,0.27339,370,1667,0.25199,0.29479
2003,First Stage of Tertiary Education,Not employed: registered unemployed,0.04020,68,1667,0.03077,0.04964
2003,First Stage of Tertiary Education,Not employed: no further information,0.06444,118,1667,0.05265,0.07623
2003,Second Stage of Tertiary Education,Self-employed,0.11853,529,4347,0.10892,0.12813
2003,Second Stage of Tertiary Education,Blue-collar worker,0.03166,95,4347,0.02645,0.03686
2003,Second Stage of Tertiary Education,Civil servant,0.10773,636,4347,0.09851,0.11695
2003,Second Stage of Tertiary Education,White-collar worker,0.41534,1888,4347,0.40069,0.42999
2003,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01501,57,4347,0.01139,0.01862
2003,Second Stage of Tertiary Education,Not employed: Pensioner,0.21477,777,4347,0.20256,0.22698
2003,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04134,159,4347,0.03542,0.04726
2003,Second Stage of Tertiary Education,Not employed: no further information,0.05299,206,4347,0.04633,0.05965
2004,Pre-primary Level,Apprentice/ Trainee/ Intern,0.91774,585,585,0.89546,0.94003
2004,Primary Level,Blue-collar worker,0.27041,65,236,0.21362,0.32720
2004,Primary Level,Not employed: Pensioner,0.33971,77,236,0.27916,0.40027
2004,Primary Level,Not employed: registered unemployed,0.17934,40,236,0.13029,0.22839
2004,Primary Level,Not employed: no further information,0.15371,54,236,0.10760,0.19983
2004,Lower Secondary Level,Blue-collar worker,0.17988,467,2530,0.16491,0.19485
2004,Lower Secondary Level,White-collar worker,0.05896,164,2530,0.04978,0.06814
2004,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15502,490,2530,0.14091,0.16912
2004,Lower Secondary Level,Not employed: Pensioner,0.39821,902,2530,0.37913,0.41728
2004,Lower Secondary Level,Not employed: registered unemployed,0.08443,206,2530,0.07360,0.09527
2004,Lower Secondary Level,Not employed: no further information,0.10651,301,2530,0.09449,0.11853
2004,Upper Secondary Level,Self-employed,0.04529,535,10765,0.04136,0.04922
2004,Upper Secondary Level,Blue-collar worker,0.20757,2257,10765,0.19991,0.21523
2004,Upper Secondary Level,Civil servant,0.02120,243,10765,0.01848,0.02392
2004,Upper Secondary Level,White-collar worker,0.23224,2702,10765,0.22426,0.24022
2004,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03869,539,10765,0.03505,0.04233
2004,Upper Secondary Level,Not employed: Pensioner,0.29849,2737,10765,0.28985,0.30714
2004,Upper Secondary Level,Not employed: Military/Community Service,0.00277,46,10765,0.00178,0.00376
2004,Upper Secondary Level,Not employed: registered unemployed,0.08083,854,10765,0.07568,0.08598
2004,Upper Secondary Level,Not employed: no further information,0.07123,852,10765,0.06637,0.07609
2004,Post-secondary Non-tertiary Level,Self-employed,0.06488,78,1148,0.05062,0.07913
2004,Post-secondary Non-tertiary Level,Blue-collar worker,0.15616,154,1148,0.13515,0.17717
2004,Post-secondary Non-tertiary Level,White-collar worker,0.42511,533,1148,0.39650,0.45372
2004,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.06344,82,1148,0.04934,0.07755
2004,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14458,127,1148,0.12423,0.16493
2004,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05307,62,1148,0.04009,0.06604
2004,Post-secondary Non-tertiary Level,Not employed: no further information,0.08428,112,1148,0.06820,0.10036
2004,First Stage of Tertiary Education,Self-employed,0.09633,187,1628,0.08200,0.11067
2004,First Stage of Tertiary Education,Blue-collar worker,0.11381,191,1628,0.09837,0.12924
2004,First Stage of Tertiary Education,Civil servant,0.03079,73,1628,0.02240,0.03919
2004,First Stage of Tertiary Education,White-collar worker,0.38610,642,1628,0.36245,0.40976
2004,First Stage of Tertiary Education,Not employed: Pensioner,0.27898,379,1628,0.25719,0.30077
2004,First Stage of Tertiary Education,Not employed: registered unemployed,0.04110,65,1628,0.03145,0.05075
2004,First Stage of Tertiary Education,Not employed: no further information,0.04425,91,1628,0.03425,0.05424
2004,Second Stage of Tertiary Education,Self-employed,0.11583,528,4288,0.10625,0.12541
2004,Second Stage of Tertiary Education,Blue-collar worker,0.02851,85,4288,0.02353,0.03349
2004,Second Stage of Tertiary Education,Civil servant,0.10717,618,4288,0.09791,0.11643
2004,Second Stage of Tertiary Education,White-collar worker,0.41568,1870,4288,0.40093,0.43044
2004,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01676,59,4288,0.01292,0.02060
2004,Second Stage of Tertiary Education,Not employed: Pensioner,0.22032,783,4288,0.20792,0.23273
2004,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03971,144,4288,0.03386,0.04555
2004,Second Stage of Tertiary Education,Not employed: no further information,0.05450,201,4288,0.04770,0.06129
2005,Pre-primary Level,Apprentice/ Trainee/ Intern,0.91908,598,598,0.89720,0.94095
2005,Primary Level,Blue-collar worker,0.27585,61,226,0.21745,0.33425
2005,Primary Level,Not employed: Pensioner,0.28988,69,226,0.23060,0.34917
2005,Primary Level,Not employed: registered unemployed,0.16824,41,226,0.11936,0.21712
2005,Primary Level,Not employed: no further information,0.17306,55,226,0.12363,0.22249
2005,Lower Secondary Level,Blue-collar worker,0.17782,433,2343,0.16234,0.19331
2005,Lower Secondary Level,White-collar worker,0.06944,165,2343,0.05914,0.07973
2005,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15147,429,2343,0.13695,0.16599
2005,Lower Secondary Level,Not employed: Pensioner,0.38243,851,2343,0.36274,0.40211
2005,Lower Secondary Level,Not employed: registered unemployed,0.09430,198,2343,0.08247,0.10614
2005,Lower Secondary Level,Not employed: no further information,0.10301,267,2343,0.09070,0.11533
2005,Upper Secondary Level,Self-employed,0.04289,508,10235,0.03896,0.04681
2005,Upper Secondary Level,Blue-collar worker,0.21447,2148,10235,0.20652,0.22243
2005,Upper Secondary Level,Civil servant,0.02200,233,10235,0.01916,0.02484
2005,Upper Secondary Level,White-collar worker,0.23727,2546,10235,0.22903,0.24552
2005,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03984,492,10235,0.03605,0.04363
2005,Upper Secondary Level,Not employed: Pensioner,0.29228,2696,10235,0.28346,0.30109
2005,Upper Secondary Level,Not employed: Military/Community Service,0.00235,34,10235,0.00141,0.00329
2005,Upper Secondary Level,Not employed: registered unemployed,0.07778,790,10235,0.07259,0.08297
2005,Upper Secondary Level,Not employed: no further information,0.06969,788,10235,0.06476,0.07462
2005,Post-secondary Non-tertiary Level,Self-employed,0.04948,72,1120,0.03677,0.06218
2005,Post-secondary Non-tertiary Level,Blue-collar worker,0.15784,144,1120,0.13648,0.17920
2005,Post-secondary Non-tertiary Level,White-collar worker,0.45091,545,1120,0.42176,0.48007
2005,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05064,62,1120,0.03779,0.06348
2005,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14170,130,1120,0.12126,0.16213
2005,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05943,58,1120,0.04557,0.07328
2005,Post-secondary Non-tertiary Level,Not employed: no further information,0.08460,109,1120,0.06829,0.10091
2005,First Stage of Tertiary Education,Self-employed,0.09997,178,1549,0.08503,0.11491
2005,First Stage of Tertiary Education,Blue-collar worker,0.12125,181,1549,0.10499,0.13751
2005,First Stage of Tertiary Education,Civil servant,0.03555,72,1549,0.02632,0.04477
2005,First Stage of Tertiary Education,White-collar worker,0.36901,592,1549,0.34497,0.39305
2005,First Stage of Tertiary Education,Not employed: Pensioner,0.27191,375,1549,0.24975,0.29408
2005,First Stage of Tertiary Education,Not employed: registered unemployed,0.04128,62,1549,0.03137,0.05119
2005,First Stage of Tertiary Education,Not employed: no further information,0.04925,89,1549,0.03847,0.06003
2005,Second Stage of Tertiary Education,Self-employed,0.11699,503,4161,0.10722,0.12676
2005,Second Stage of Tertiary Education,Blue-collar worker,0.03565,101,4161,0.03002,0.04129
2005,Second Stage of Tertiary Education,Civil servant,0.10948,592,4161,0.10000,0.11897
2005,Second Stage of Tertiary Education,White-collar worker,0.40448,1748,4161,0.38957,0.41940
2005,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01499,45,4161,0.01130,0.01868
2005,Second Stage of Tertiary Education,Not employed: Pensioner,0.22225,836,4161,0.20961,0.23488
2005,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04095,146,4161,0.03493,0.04698
2005,Second Stage of Tertiary Education,Not employed: no further information,0.05310,190,4161,0.04629,0.05991
2006,Pre-primary Level,Apprentice/ Trainee/ Intern,0.54244,347,589,0.50217,0.58271
2006,Pre-primary Level,Not employed: no further information,0.36796,242,589,0.32898,0.40693
2006,Primary Level,Blue-collar worker,0.21879,55,217,0.16365,0.27392
2006,Primary Level,Not employed: Pensioner,0.30302,71,217,0.24173,0.36431
2006,Primary Level,Not employed: registered unemployed,0.15945,36,217,0.11063,0.20828
2006,Primary Level,Not employed: no further information,0.21409,55,217,0.15939,0.26880
2006,Lower Secondary Level,Self-employed,0.01398,43,2512,0.00938,0.01857
2006,Lower Secondary Level,Blue-collar worker,0.17114,428,2512,0.15641,0.18587
2006,Lower Secondary Level,White-collar worker,0.06426,168,2512,0.05467,0.07385
2006,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13127,398,2512,0.11806,0.14447
2006,Lower Secondary Level,Not employed: Pensioner,0.39370,943,2512,0.37459,0.41281
2006,Lower Secondary Level,Not employed: registered unemployed,0.10423,238,2512,0.09228,0.11618
2006,Lower Secondary Level,Not employed: no further information,0.11235,294,2512,0.10000,0.12470
2006,Upper Secondary Level,Self-employed,0.04569,557,11064,0.04180,0.04959
2006,Upper Secondary Level,Blue-collar worker,0.20997,2227,11064,0.20238,0.21756
2006,Upper Secondary Level,Civil servant,0.02008,241,11064,0.01746,0.02269
2006,Upper Secondary Level,White-collar worker,0.23553,2736,11064,0.22763,0.24344
2006,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04164,504,11064,0.03792,0.04536
2006,Upper Secondary Level,Not employed: Pensioner,0.29188,3050,11064,0.28341,0.30036
2006,Upper Secondary Level,Not employed: Military/Community Service,0.00382,49,11064,0.00267,0.00497
2006,Upper Secondary Level,Not employed: registered unemployed,0.07644,839,11064,0.07149,0.08140
2006,Upper Secondary Level,Not employed: no further information,0.07208,861,11064,0.06726,0.07690
2006,Post-secondary Non-tertiary Level,Self-employed,0.06423,84,1204,0.05038,0.07809
2006,Post-secondary Non-tertiary Level,Blue-collar worker,0.13396,148,1204,0.11471,0.15321
2006,Post-secondary Non-tertiary Level,White-collar worker,0.46723,581,1204,0.43903,0.49542
2006,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05561,67,1204,0.04266,0.06856
2006,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12833,136,1204,0.10943,0.14723
2006,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04343,55,1204,0.03191,0.05495
2006,Post-secondary Non-tertiary Level,Not employed: no further information,0.09919,133,1204,0.08230,0.11608
2006,First Stage of Tertiary Education,Self-employed,0.10160,190,1638,0.08697,0.11624
2006,First Stage of Tertiary Education,Blue-collar worker,0.11284,184,1638,0.09752,0.12817
2006,First Stage of Tertiary Education,Civil servant,0.03521,73,1638,0.02628,0.04413
2006,First Stage of Tertiary Education,White-collar worker,0.36894,615,1638,0.34556,0.39231
2006,First Stage of Tertiary Education,Not employed: Pensioner,0.27585,426,1638,0.25420,0.29750
2006,First Stage of Tertiary Education,Not employed: registered unemployed,0.05439,70,1638,0.04340,0.06537
2006,First Stage of Tertiary Education,Not employed: no further information,0.04154,80,1638,0.03188,0.05121
2006,Second Stage of Tertiary Education,Self-employed,0.12017,574,4569,0.11074,0.12960
2006,Second Stage of Tertiary Education,Blue-collar worker,0.02611,91,4569,0.02148,0.03073
2006,Second Stage of Tertiary Education,Civil servant,0.10705,606,4569,0.09808,0.11602
2006,Second Stage of Tertiary Education,White-collar worker,0.41257,1899,4569,0.39829,0.42684
2006,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01096,39,4569,0.00794,0.01398
2006,Second Stage of Tertiary Education,Not employed: Pensioner,0.22481,992,4569,0.21270,0.23691
2006,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04123,151,4569,0.03546,0.04699
2006,Second Stage of Tertiary Education,Not employed: no further information,0.05496,217,4569,0.04835,0.06157
2007,Pre-primary Level,Apprentice/ Trainee/ Intern,0.45999,312,595,0.41991,0.50007
2007,Pre-primary Level,Not employed: no further information,0.46232,283,595,0.42223,0.50242
2007,Primary Level,Blue-collar worker,0.22009,47,195,0.16179,0.27839
2007,Primary Level,Not employed: Pensioner,0.31658,66,195,0.25112,0.38203
2007,Primary Level,Not employed: registered unemployed,0.17239,37,195,0.11924,0.22554
2007,Primary Level,Not employed: no further information,0.18885,45,195,0.13377,0.24393
2007,Lower Secondary Level,Self-employed,0.01421,33,2232,0.00930,0.01912
2007,Lower Secondary Level,Blue-collar worker,0.18390,400,2232,0.16783,0.19998
2007,Lower Secondary Level,White-collar worker,0.06920,143,2232,0.05867,0.07973
2007,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12527,346,2232,0.11154,0.13901
2007,Lower Secondary Level,Not employed: Pensioner,0.39965,870,2232,0.37933,0.41998
2007,Lower Secondary Level,Not employed: registered unemployed,0.09319,191,2232,0.08113,0.10525
2007,Lower Secondary Level,Not employed: no further information,0.10276,249,2232,0.09016,0.11536
2007,Upper Secondary Level,Self-employed,0.04239,482,10309,0.03850,0.04628
2007,Upper Secondary Level,Blue-collar worker,0.22376,2194,10309,0.21571,0.23180
2007,Upper Secondary Level,Civil servant,0.02148,233,10309,0.01868,0.02428
2007,Upper Secondary Level,White-collar worker,0.23921,2606,10309,0.23097,0.24744
2007,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04232,487,10309,0.03843,0.04621
2007,Upper Secondary Level,Not employed: Pensioner,0.29588,2896,10309,0.28707,0.30469
2007,Upper Secondary Level,Not employed: Military/Community Service,0.00400,42,10309,0.00278,0.00522
2007,Upper Secondary Level,Not employed: registered unemployed,0.06707,670,10309,0.06224,0.07190
2007,Upper Secondary Level,Not employed: no further information,0.06184,699,10309,0.05719,0.06649
2007,Post-secondary Non-tertiary Level,Self-employed,0.05884,80,1162,0.04531,0.07238
2007,Post-secondary Non-tertiary Level,Blue-collar worker,0.13417,148,1162,0.11457,0.15378
2007,Post-secondary Non-tertiary Level,White-collar worker,0.47514,569,1162,0.44641,0.50386
2007,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05239,68,1162,0.03958,0.06521
2007,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14046,136,1162,0.12048,0.16045
2007,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04837,46,1162,0.03603,0.06072
2007,Post-secondary Non-tertiary Level,Not employed: no further information,0.08471,115,1162,0.06869,0.10073
2007,First Stage of Tertiary Education,Self-employed,0.09832,170,1521,0.08335,0.11329
2007,First Stage of Tertiary Education,Blue-collar worker,0.12902,179,1521,0.11217,0.14587
2007,First Stage of Tertiary Education,Civil servant,0.04136,69,1521,0.03135,0.05137
2007,First Stage of Tertiary Education,White-collar worker,0.34724,574,1521,0.32331,0.37118
2007,First Stage of Tertiary Education,Not employed: Pensioner,0.28610,408,1521,0.26338,0.30882
