"hlf0071_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gerade richtig","2007","Alleinerziehende","4","104","0.73678224630221","0.66534925635695","0.808215236247471"
"Gerade richtig","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2007","Paar mit Kind(ern)","2","2117","0.685501510611094","0.668783070444371","0.702219950777817"
"Gerade richtig","2007","Paar mit Kind(ern)","3","2240","0.73945465324253","0.723887435200915","0.755021871284145"
"Gerade richtig","2007","Paar mit Kind(ern)","4","2176","0.741152098793489","0.725224473942847","0.75707972364413"
"Gerade richtig","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2007","Sonstige","2","120","0.827175039638445","0.765844948994182","0.888505130282709"
"Gerade richtig","2007","Sonstige","3","91","0.75816204080882","0.683690646773738","0.832633434843903"
"Gerade richtig","2007","Sonstige","4","61","0.505198964918722","0.404660369372136","0.605737560465309"
"Gerade richtig","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2007","1-Pers.- Haushalt","2","64","0.115975368814555","0.0894792828337718","0.142471454795338"
"Etwas zu gross","2007","1-Pers.- Haushalt","3","103","0.175311213400902","0.144499201953219","0.206123224848585"
"Etwas zu gross","2007","1-Pers.- Haushalt","4","113","0.153199321530368","0.12687224320756","0.179526399853175"
"Etwas zu gross","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2007","(Ehe-)Paar ohne Kind(er)","2","182","0.143219542532656","0.124308028340596","0.162131056724717"
"Etwas zu gross","2007","(Ehe-)Paar ohne Kind(er)","3","234","0.144004404019281","0.126525834181963","0.1614829738566"
"Etwas zu gross","2007","(Ehe-)Paar ohne Kind(er)","4","266","0.15713549944861","0.140605444805402","0.173665554091817"
"Etwas zu gross","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2007","Alleinerziehende","2","29","","",""
"Etwas zu gross","2007","Alleinerziehende","3","24","","",""
"Etwas zu gross","2007","Alleinerziehende","4","23","","",""
"Etwas zu gross","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2007","Paar mit Kind(ern)","2","130","0.0448879184826828","0.0374324632271885","0.0523433737381771"
"Etwas zu gross","2007","Paar mit Kind(ern)","3","160","0.0604706733435628","0.052017083992805","0.0689242626943207"
"Etwas zu gross","2007","Paar mit Kind(ern)","4","240","0.0665566695627862","0.0574927760996205","0.0756205630259519"
"Etwas zu gross","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2007","Sonstige","2","5","","",""
"Etwas zu gross","2007","Sonstige","3","7","","",""
"Etwas zu gross","2007","Sonstige","4","17","","",""
"Etwas zu gross","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2007","1-Pers.- Haushalt","2","8","","",""
"Viel zu gross","2007","1-Pers.- Haushalt","3","13","","",""
"Viel zu gross","2007","1-Pers.- Haushalt","4","19","","",""
"Viel zu gross","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2007","(Ehe-)Paar ohne Kind(er)","2","6","","",""
"Viel zu gross","2007","(Ehe-)Paar ohne Kind(er)","3","18","","",""
"Viel zu gross","2007","(Ehe-)Paar ohne Kind(er)","4","36","0.0197531194933415","0.0134327301432772","0.0260735088434057"
"Viel zu gross","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2007","Alleinerziehende","2","7","","",""
"Viel zu gross","2007","Alleinerziehende","3","3","","",""
"Viel zu gross","2007","Alleinerziehende","4","3","","",""
"Viel zu gross","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2007","Paar mit Kind(ern)","2","7","","",""
"Viel zu gross","2007","Paar mit Kind(ern)","3","7","","",""
"Viel zu gross","2007","Paar mit Kind(ern)","4","13","","",""
"Viel zu gross","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2007","Sonstige","2","3","","",""
"Viel zu gross","2007","Sonstige","3","3","","",""
"Viel zu gross","2007","Sonstige","4","","","",""
"Viel zu gross","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2008","1-Pers.- Haushalt","2","4","","",""
"Viel zu klein","2008","1-Pers.- Haushalt","3","6","","",""
"Viel zu klein","2008","1-Pers.- Haushalt","4","7","","",""
"Viel zu klein","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2008","(Ehe-)Paar ohne Kind(er)","2","4","","",""
"Viel zu klein","2008","(Ehe-)Paar ohne Kind(er)","3","6","","",""
"Viel zu klein","2008","(Ehe-)Paar ohne Kind(er)","4","16","","",""
"Viel zu klein","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2008","Alleinerziehende","2","11","","",""
"Viel zu klein","2008","Alleinerziehende","3","2","","",""
"Viel zu klein","2008","Alleinerziehende","4","5","","",""
"Viel zu klein","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2008","Paar mit Kind(ern)","2","61","0.0310317029126626","0.0241877164274384","0.0378756893978868"
"Viel zu klein","2008","Paar mit Kind(ern)","3","48","0.0175986670366756","0.0128417191127572","0.022355614960594"
"Viel zu klein","2008","Paar mit Kind(ern)","4","17","","",""
"Viel zu klein","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2008","Sonstige","2","","","",""
"Viel zu klein","2008","Sonstige","3","","","",""
"Viel zu klein","2008","Sonstige","4","","","",""
"Viel zu klein","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2008","1-Pers.- Haushalt","2","36","0.073062830994505","0.0509489141869","0.0951767478021099"
"Etwas zu klein","2008","1-Pers.- Haushalt","3","60","0.119302488094229","0.0924557075467565","0.146149268641701"
"Etwas zu klein","2008","1-Pers.- Haushalt","4","70","0.091961793086691","0.0705548404815875","0.113368745691795"
"Etwas zu klein","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2008","(Ehe-)Paar ohne Kind(er)","2","68","0.0662484671513797","0.0518107261655707","0.0806862081371886"
"Etwas zu klein","2008","(Ehe-)Paar ohne Kind(er)","3","152","0.104364918446607","0.0889646613678101","0.119765175525403"
"Etwas zu klein","2008","(Ehe-)Paar ohne Kind(er)","4","168","0.0954399342348007","0.0817594961998599","0.109120372269742"
"Etwas zu klein","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2008","Alleinerziehende","2","90","0.253282844254069","0.21198529846618","0.294580390041957"
"Etwas zu klein","2008","Alleinerziehende","3","36","0.169714573925517","0.122900882202499","0.216528265648535"
"Etwas zu klein","2008","Alleinerziehende","4","40","0.130917151164766","0.0856183037380364","0.176215998591495"
"Etwas zu klein","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2008","Paar mit Kind(ern)","2","509","0.216602342465641","0.200344075006166","0.232860609925116"
"Etwas zu klein","2008","Paar mit Kind(ern)","3","557","0.199869004396159","0.18540137717427","0.214336631618047"
"Etwas zu klein","2008","Paar mit Kind(ern)","4","456","0.181683429851665","0.167214239147812","0.196152620555517"
"Etwas zu klein","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2008","Sonstige","2","18","","",""
"Etwas zu klein","2008","Sonstige","3","32","0.196838793973843","0.127136063060892","0.266541524886795"
"Etwas zu klein","2008","Sonstige","4","6","","",""
"Etwas zu klein","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2008","1-Pers.- Haushalt","2","404","0.761985216005277","0.725796971639428","0.798173460371126"
"Gerade richtig","2008","1-Pers.- Haushalt","3","391","0.702250166156371","0.664377509844247","0.740122822468496"
"Gerade richtig","2008","1-Pers.- Haushalt","4","466","0.67016310531965","0.635334270552742","0.704991940086557"
"Gerade richtig","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2008","(Ehe-)Paar ohne Kind(er)","2","890","0.789869889725491","0.766220627932664","0.813519151518319"
"Gerade richtig","2008","(Ehe-)Paar ohne Kind(er)","3","1092","0.72148777055665","0.698907882976423","0.744067658136877"
"Gerade richtig","2008","(Ehe-)Paar ohne Kind(er)","4","1288","0.717882520454575","0.69692895566364","0.73883608524551"
"Gerade richtig","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2008","Alleinerziehende","2","302","0.669761849406393","0.625102014206312","0.714421684606474"
"Gerade richtig","2008","Alleinerziehende","3","179","0.697829399835352","0.640562938285583","0.755095861385122"
"Gerade richtig","2008","Alleinerziehende","4","124","0.667708338208636","0.604450927526954","0.730965748890317"
"Gerade richtig","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2008","Paar mit Kind(ern)","2","1766","0.713851372317415","0.696013161674702","0.731689582960129"
"Gerade richtig","2008","Paar mit Kind(ern)","3","2112","0.692546364171069","0.675852445951963","0.709240282390175"
"Gerade richtig","2008","Paar mit Kind(ern)","4","2068","0.752718972620025","0.73652931226905","0.768908632971"
"Gerade richtig","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2008","Sonstige","2","83","0.811723043899238","0.7373016705289","0.886144417269576"
"Gerade richtig","2008","Sonstige","3","74","0.730999380067701","0.65326229901788","0.808736461117522"
"Gerade richtig","2008","Sonstige","4","94","0.646325921624677","0.558560575955001","0.734091267294354"
"Gerade richtig","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2008","1-Pers.- Haushalt","2","70","0.132356004727557","0.103559824555317","0.161152184899797"
"Etwas zu gross","2008","1-Pers.- Haushalt","3","88","0.140421121986608","0.111646265615259","0.169195978357956"
"Etwas zu gross","2008","1-Pers.- Haushalt","4","130","0.191651452276535","0.162493671962675","0.220809232590395"
"Etwas zu gross","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2008","(Ehe-)Paar ohne Kind(er)","2","162","0.127121646575394","0.10778495002669","0.146458343124098"
"Etwas zu gross","2008","(Ehe-)Paar ohne Kind(er)","3","232","0.142686936360932","0.125069326805749","0.160304545916115"
"Etwas zu gross","2008","(Ehe-)Paar ohne Kind(er)","4","266","0.160284525327353","0.143202942613721","0.177366108040984"
"Etwas zu gross","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2008","Alleinerziehende","2","20","","",""
"Etwas zu gross","2008","Alleinerziehende","3","21","","",""
"Etwas zu gross","2008","Alleinerziehende","4","40","0.143115044098147","0.0960864286843253","0.190143659511968"
"Etwas zu gross","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2008","Paar mit Kind(ern)","2","121","0.0357387344574698","0.0284118642129332","0.0430656047020063"
"Etwas zu gross","2008","Paar mit Kind(ern)","3","205","0.083577287187891","0.0735649355092407","0.0935896388665413"
"Etwas zu gross","2008","Paar mit Kind(ern)","4","178","0.049690833618941","0.0415363491764985","0.0578453180613836"
"Etwas zu gross","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2008","Sonstige","2","5","","",""
"Etwas zu gross","2008","Sonstige","3","15","","",""
"Etwas zu gross","2008","Sonstige","4","9","","",""
"Etwas zu gross","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2008","1-Pers.- Haushalt","2","18","","",""
"Viel zu gross","2008","1-Pers.- Haushalt","3","15","","",""
"Viel zu gross","2008","1-Pers.- Haushalt","4","27","","",""
"Viel zu gross","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2008","(Ehe-)Paar ohne Kind(er)","2","16","","",""
"Viel zu gross","2008","(Ehe-)Paar ohne Kind(er)","3","32","0.0267437176987737","0.0186171033443912","0.0348703320531561"
"Viel zu gross","2008","(Ehe-)Paar ohne Kind(er)","4","34","0.0175462402915496","0.011433100486541","0.0236593800965581"
"Viel zu gross","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2008","Alleinerziehende","2","3","","",""
"Viel zu gross","2008","Alleinerziehende","3","9","","",""
"Viel zu gross","2008","Alleinerziehende","4","4","","",""
"Viel zu gross","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2008","Paar mit Kind(ern)","2","9","","",""
"Viel zu gross","2008","Paar mit Kind(ern)","3","13","","",""
"Viel zu gross","2008","Paar mit Kind(ern)","4","9","","",""
"Viel zu gross","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2008","Sonstige","2","","","",""
"Viel zu gross","2008","Sonstige","3","4","","",""
"Viel zu gross","2008","Sonstige","4","5","","",""
"Viel zu gross","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2009","1-Pers.- Haushalt","2","6","","",""
"Viel zu klein","2009","1-Pers.- Haushalt","3","2","","",""
"Viel zu klein","2009","1-Pers.- Haushalt","4","5","","",""
"Viel zu klein","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2009","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Viel zu klein","2009","(Ehe-)Paar ohne Kind(er)","3","8","","",""
"Viel zu klein","2009","(Ehe-)Paar ohne Kind(er)","4","14","","",""
"Viel zu klein","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2009","Alleinerziehende","2","6","","",""
"Viel zu klein","2009","Alleinerziehende","3","6","","",""
"Viel zu klein","2009","Alleinerziehende","4","6","","",""
"Viel zu klein","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2009","Paar mit Kind(ern)","2","46","0.0336505382691333","0.0261694615552422","0.0411316149830244"
"Viel zu klein","2009","Paar mit Kind(ern)","3","49","0.022404289515985","0.0167664027105276","0.0280421763214424"
"Viel zu klein","2009","Paar mit Kind(ern)","4","36","0.00984002802687408","0.00607403729884758","0.0136060187549006"
"Viel zu klein","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2009","Sonstige","2","","","",""
"Viel zu klein","2009","Sonstige","3","","","",""
"Viel zu klein","2009","Sonstige","4","","","",""
"Viel zu klein","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2009","1-Pers.- Haushalt","2","41","0.0765448555819492","0.0533795123632686","0.0997101988006298"
"Etwas zu klein","2009","1-Pers.- Haushalt","3","40","0.0733408359140062","0.0510197464663679","0.0956619253616445"
"Etwas zu klein","2009","1-Pers.- Haushalt","4","82","0.123042034821212","0.0988458104508844","0.14723825919154"
"Etwas zu klein","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2009","(Ehe-)Paar ohne Kind(er)","2","70","0.0708037965302019","0.0555205208618819","0.0860870721985219"
"Etwas zu klein","2009","(Ehe-)Paar ohne Kind(er)","3","124","0.122623421722068","0.105100549473316","0.14014629397082"
"Etwas zu klein","2009","(Ehe-)Paar ohne Kind(er)","4","186","0.102358200586155","0.0880414528533258","0.116674948318985"
"Etwas zu klein","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2009","Alleinerziehende","2","69","0.243322131791345","0.200179899298681","0.286464364284008"
"Etwas zu klein","2009","Alleinerziehende","3","56","0.251881462994512","0.198912490366877","0.304850435622146"
"Etwas zu klein","2009","Alleinerziehende","4","25","","",""
"Etwas zu klein","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2009","Paar mit Kind(ern)","2","499","0.223848606155769","0.20655635980475","0.241140852506788"
"Etwas zu klein","2009","Paar mit Kind(ern)","3","548","0.200987800738235","0.185721540039421","0.21625406143705"
"Etwas zu klein","2009","Paar mit Kind(ern)","4","405","0.174282812690301","0.159809386913369","0.188756238467233"
"Etwas zu klein","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2009","Sonstige","2","12","","",""
"Etwas zu klein","2009","Sonstige","3","14","","",""
"Etwas zu klein","2009","Sonstige","4","12","","",""
"Etwas zu klein","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2009","1-Pers.- Haushalt","2","378","0.748835296788425","0.711048046561744","0.786622547015107"
"Gerade richtig","2009","1-Pers.- Haushalt","3","387","0.736920204199121","0.699220631527656","0.774619776870585"
"Gerade richtig","2009","1-Pers.- Haushalt","4","476","0.66971717014528","0.635073796542001","0.704360543748558"
"Gerade richtig","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","2","834","0.778056577575357","0.753295976154578","0.802817178996136"
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","3","966","0.683359936881809","0.658509544543082","0.708210329220535"
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","4","1234","0.706009040027867","0.68449095414073","0.727527125915004"
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2009","Alleinerziehende","2","266","0.630397640651412","0.581865332138346","0.678929949164479"
"Gerade richtig","2009","Alleinerziehende","3","160","0.617988507420641","0.55870052770376","0.677276487137523"
"Gerade richtig","2009","Alleinerziehende","4","129","0.739670036021507","0.677438216433862","0.801901855609152"
"Gerade richtig","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2009","Paar mit Kind(ern)","2","1502","0.667199065765421","0.647650226353239","0.686747905177604"
"Gerade richtig","2009","Paar mit Kind(ern)","3","1884","0.690845236942774","0.673239691883018","0.708450782002529"
"Gerade richtig","2009","Paar mit Kind(ern)","4","1910","0.702044364805397","0.684594724604358","0.719494005006435"
"Gerade richtig","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2009","Sonstige","2","86","0.857665933972079","0.78952612490076","0.925805743043397"
"Gerade richtig","2009","Sonstige","3","75","0.547908225151316","0.446756375263189","0.649060075039443"
"Gerade richtig","2009","Sonstige","4","59","0.718426740705319","0.622811840387627","0.814041641023011"
"Gerade richtig","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2009","1-Pers.- Haushalt","2","69","0.13687433712076","0.106926127672377","0.166822546569143"
"Etwas zu gross","2009","1-Pers.- Haushalt","3","80","0.157839182799905","0.126622455174474","0.189055910425336"
"Etwas zu gross","2009","1-Pers.- Haushalt","4","122","0.174081212900638","0.146150881632292","0.202011544168985"
"Etwas zu gross","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","2","146","0.124338026319494","0.104677067635521","0.143998985003467"
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","3","226","0.169906571698542","0.149843651885334","0.189969491511751"
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","4","258","0.164715069557912","0.147195819657238","0.182234319458587"
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2009","Alleinerziehende","2","30","0.0769624253522584","0.0501642419129831","0.103760608791534"
"Etwas zu gross","2009","Alleinerziehende","3","29","","",""
"Etwas zu gross","2009","Alleinerziehende","4","25","","",""
"Etwas zu gross","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2009","Paar mit Kind(ern)","2","174","0.0599761926320281","0.0501256564930023","0.0698267287710538"
"Etwas zu gross","2009","Paar mit Kind(ern)","3","146","0.0754553584403101","0.0653934558970241","0.0855172609835961"
"Etwas zu gross","2009","Paar mit Kind(ern)","4","265","0.10285098167697","0.0912614760772226","0.114440487276717"
"Etwas zu gross","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2009","Sonstige","2","","","",""
"Etwas zu gross","2009","Sonstige","3","2","","",""
"Etwas zu gross","2009","Sonstige","4","9","","",""
"Etwas zu gross","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2009","1-Pers.- Haushalt","2","12","","",""
"Viel zu gross","2009","1-Pers.- Haushalt","3","15","","",""
"Viel zu gross","2009","1-Pers.- Haushalt","4","23","","",""
"Viel zu gross","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","2","24","","",""
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","3","22","","",""
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","4","30","0.0234435727641091","0.016297094323059","0.0305900512051593"
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2009","Alleinerziehende","2","9","","",""
"Viel zu gross","2009","Alleinerziehende","3","7","","",""
"Viel zu gross","2009","Alleinerziehende","4","6","","",""
"Viel zu gross","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","2","11","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","3","20","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","4","23","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2009","Sonstige","2","3","","",""
