year,bula_h,quintil_oecd,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Schleswig-Holstein,1st Quintile,At least once per month,0.21222,55,220,0.15806,0.26637
2013,Schleswig-Holstein,1st Quintile,Seldom,0.44252,118,220,0.37674,0.50830
2013,Schleswig-Holstein,1st Quintile,Never,0.31237,47,220,0.25099,0.37375
2013,Schleswig-Holstein,2nd Quintile,At least once per month,0.19735,52,138,0.13070,0.26399
2013,Schleswig-Holstein,2nd Quintile,Seldom,0.53029,86,138,0.44671,0.61386
2013,Schleswig-Holstein,3rd Quintile,At least once per month,0.26965,44,157,0.20001,0.33929
2013,Schleswig-Holstein,3rd Quintile,Seldom,0.64882,113,157,0.57392,0.72373
2013,Schleswig-Holstein,4th Quintile,At least once per month,0.28953,56,160,0.21903,0.36003
2013,Schleswig-Holstein,4th Quintile,Seldom,0.61063,104,160,0.53484,0.68643
2013,Schleswig-Holstein,5th Quintile,At least once per month,0.46193,60,128,0.37522,0.54863
2013,Schleswig-Holstein,5th Quintile,Seldom,0.45521,68,128,0.36860,0.54182
2013,Hamburg,2nd Quintile,Seldom,0.57307,53,53,0.43863,0.70751
2013,Hamburg,3rd Quintile,Seldom,0.51616,33,33,0.34301,0.68931
2013,Hamburg,4th Quintile,At least once per month,0.37128,33,75,0.26120,0.48136
2013,Hamburg,4th Quintile,Seldom,0.60938,42,75,0.49821,0.72054
2013,Hamburg,5th Quintile,At least once per month,0.52273,54,86,0.41654,0.62892
2013,Hamburg,5th Quintile,Seldom,0.43324,32,86,0.32790,0.53859
2013,Lower Saxony,1st Quintile,At least once per month,0.13659,72,476,0.10570,0.16747
2013,Lower Saxony,1st Quintile,Seldom,0.56698,284,476,0.52242,0.61154
2013,Lower Saxony,1st Quintile,Never,0.25929,120,476,0.21987,0.29870
2013,Lower Saxony,2nd Quintile,At least once per month,0.17132,105,450,0.13647,0.20618
2013,Lower Saxony,2nd Quintile,Seldom,0.64837,282,450,0.60420,0.69254
2013,Lower Saxony,2nd Quintile,Never,0.16687,63,450,0.13238,0.20136
2013,Lower Saxony,3rd Quintile,At least once per month,0.22612,131,419,0.18602,0.26622
2013,Lower Saxony,3rd Quintile,Seldom,0.57018,245,419,0.52272,0.61764
2013,Lower Saxony,3rd Quintile,Never,0.15443,43,419,0.11979,0.18907
2013,Lower Saxony,4th Quintile,At least once per month,0.31408,166,493,0.27306,0.35509
2013,Lower Saxony,4th Quintile,Seldom,0.55190,291,493,0.50796,0.59584
2013,Lower Saxony,4th Quintile,Never,0.08531,36,493,0.06062,0.10999
2013,Lower Saxony,5th Quintile,At least once per month,0.41296,218,496,0.36959,0.45634
2013,Lower Saxony,5th Quintile,Seldom,0.49626,278,496,0.45222,0.54031
2013,North Rhine-Westphalia,1st Quintile,At least once per week,0.02666,42,1113,0.01719,0.03613
2013,North Rhine-Westphalia,1st Quintile,At least once per month,0.15998,191,1113,0.13843,0.18152
2013,North Rhine-Westphalia,1st Quintile,Seldom,0.49122,592,1113,0.46184,0.52060
2013,North Rhine-Westphalia,1st Quintile,Never,0.31221,288,1113,0.28498,0.33945
2013,North Rhine-Westphalia,2nd Quintile,At least once per week,0.02660,34,903,0.01610,0.03710
2013,North Rhine-Westphalia,2nd Quintile,At least once per month,0.19397,199,903,0.16816,0.21977
2013,North Rhine-Westphalia,2nd Quintile,Seldom,0.54971,498,903,0.51724,0.58218
2013,North Rhine-Westphalia,2nd Quintile,Never,0.22973,172,903,0.20228,0.25718
2013,North Rhine-Westphalia,3rd Quintile,At least once per month,0.25538,231,816,0.22544,0.28532
2013,North Rhine-Westphalia,3rd Quintile,Seldom,0.59036,504,816,0.55660,0.62412
2013,North Rhine-Westphalia,3rd Quintile,Never,0.12672,81,816,0.10388,0.14956
2013,North Rhine-Westphalia,4th Quintile,At least once per week,0.05233,46,961,0.03825,0.06642
2013,North Rhine-Westphalia,4th Quintile,At least once per month,0.27181,276,961,0.24366,0.29995
2013,North Rhine-Westphalia,4th Quintile,Seldom,0.57758,562,961,0.54633,0.60882
2013,North Rhine-Westphalia,4th Quintile,Never,0.09576,77,961,0.07715,0.11438
2013,North Rhine-Westphalia,5th Quintile,At least once per week,0.04209,50,1263,0.03101,0.05317
2013,North Rhine-Westphalia,5th Quintile,At least once per month,0.34943,469,1263,0.32312,0.37573
2013,North Rhine-Westphalia,5th Quintile,Seldom,0.55704,692,1263,0.52963,0.58444
2013,North Rhine-Westphalia,5th Quintile,Never,0.05109,52,1263,0.03894,0.06324
2013,Hesse,1st Quintile,At least once per month,0.09683,50,283,0.06231,0.13134
2013,Hesse,1st Quintile,Seldom,0.52371,152,283,0.46542,0.58200
2013,Hesse,1st Quintile,Never,0.35179,81,283,0.29606,0.40753
2013,Hesse,2nd Quintile,At least once per month,0.16999,56,300,0.12741,0.21256
2013,Hesse,2nd Quintile,Seldom,0.53234,173,300,0.47579,0.58890
2013,Hesse,2nd Quintile,Never,0.26791,71,300,0.21771,0.31811
2013,Hesse,3rd Quintile,At least once per month,0.21049,72,307,0.16481,0.25617
2013,Hesse,3rd Quintile,Seldom,0.56313,198,307,0.50755,0.61870
2013,Hesse,3rd Quintile,Never,0.16135,37,307,0.12013,0.20256
2013,Hesse,4th Quintile,At least once per month,0.22645,78,255,0.17498,0.27792
2013,Hesse,4th Quintile,Seldom,0.66344,177,255,0.60533,0.72155
2013,Hesse,5th Quintile,At least once per month,0.37680,224,495,0.33406,0.41953
2013,Hesse,5th Quintile,Seldom,0.56654,271,495,0.52284,0.61024
2013,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per month,0.17619,34,263,0.13006,0.22232
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.39610,133,263,0.33688,0.45533
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.36721,96,263,0.30884,0.42558
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per month,0.18659,56,277,0.14062,0.23255
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.67310,178,277,0.61775,0.72844
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.13237,43,277,0.09239,0.17235
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.14964,54,267,0.10677,0.19251
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.63304,167,267,0.57512,0.69096
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.18072,46,267,0.13448,0.22697
2013,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.28755,83,228,0.22867,0.34643
2013,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.54582,145,228,0.48104,0.61059
2013,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.34168,110,264,0.28436,0.39900
2013,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.53654,154,264,0.47627,0.59681
2013,Baden-Wuerttemberg,1st Quintile,At least once per month,0.14011,62,366,0.10450,0.17572
2013,Baden-Wuerttemberg,1st Quintile,Seldom,0.51806,181,366,0.46680,0.56932
2013,Baden-Wuerttemberg,1st Quintile,Never,0.32620,123,366,0.27810,0.37429
2013,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.19862,129,501,0.16365,0.23359
2013,Baden-Wuerttemberg,2nd Quintile,Seldom,0.60475,298,501,0.56190,0.64761
2013,Baden-Wuerttemberg,2nd Quintile,Never,0.17030,74,501,0.13736,0.20325
2013,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.24623,169,587,0.21135,0.28111
2013,Baden-Wuerttemberg,3rd Quintile,Seldom,0.62156,362,587,0.58229,0.66083
2013,Baden-Wuerttemberg,3rd Quintile,Never,0.10708,56,587,0.08204,0.13211
2013,Baden-Wuerttemberg,4th Quintile,At least once per week,0.05194,42,668,0.03510,0.06878
2013,Baden-Wuerttemberg,4th Quintile,At least once per month,0.29521,225,668,0.26059,0.32983
2013,Baden-Wuerttemberg,4th Quintile,Seldom,0.55719,357,668,0.51950,0.59489
2013,Baden-Wuerttemberg,4th Quintile,Never,0.09566,44,668,0.07334,0.11798
2013,Baden-Wuerttemberg,5th Quintile,At least once per week,0.07016,54,784,0.05227,0.08805
2013,Baden-Wuerttemberg,5th Quintile,At least once per month,0.42076,361,784,0.38618,0.45534
2013,Baden-Wuerttemberg,5th Quintile,Seldom,0.47689,369,784,0.44191,0.51188
2013,Bavaria,1st Quintile,At least once per month,0.15434,104,523,0.12335,0.18533
2013,Bavaria,1st Quintile,Seldom,0.47242,293,523,0.42959,0.51525
2013,Bavaria,1st Quintile,Never,0.31145,126,523,0.27172,0.35117
2013,Bavaria,2nd Quintile,At least once per week,0.04399,37,806,0.02983,0.05816
2013,Bavaria,2nd Quintile,At least once per month,0.22221,170,806,0.19349,0.25093
2013,Bavaria,2nd Quintile,Seldom,0.46021,445,806,0.42578,0.49464
2013,Bavaria,2nd Quintile,Never,0.27358,154,806,0.24278,0.30438
2013,Bavaria,3rd Quintile,At least once per week,0.03538,43,839,0.02287,0.04789
2013,Bavaria,3rd Quintile,At least once per month,0.25168,238,839,0.22230,0.28106
2013,Bavaria,3rd Quintile,Seldom,0.56489,479,839,0.53132,0.59846
2013,Bavaria,3rd Quintile,Never,0.14623,79,839,0.12231,0.17015
2013,Bavaria,4th Quintile,At least once per week,0.03641,48,850,0.02381,0.04900
2013,Bavaria,4th Quintile,At least once per month,0.35433,313,850,0.32216,0.38650
2013,Bavaria,4th Quintile,Seldom,0.54632,433,850,0.51283,0.57981
2013,Bavaria,4th Quintile,Never,0.06294,56,850,0.04661,0.07928
2013,Bavaria,5th Quintile,At least once per week,0.04641,55,960,0.03309,0.05972
2013,Bavaria,5th Quintile,At least once per month,0.40167,395,960,0.37064,0.43270
2013,Bavaria,5th Quintile,Seldom,0.50959,474,960,0.47795,0.54123
2013,Bavaria,5th Quintile,Never,0.04233,36,960,0.02959,0.05507
2013,Berlin,1st Quintile,At least once per month,0.15705,42,213,0.10807,0.20603
2013,Berlin,1st Quintile,Seldom,0.53420,107,213,0.46705,0.60135
2013,Berlin,1st Quintile,Never,0.28373,64,213,0.22305,0.34442
2013,Berlin,2nd Quintile,At least once per month,0.27417,54,183,0.20936,0.33899
2013,Berlin,2nd Quintile,Seldom,0.57933,98,183,0.50761,0.65106
2013,Berlin,2nd Quintile,Never,0.11943,31,183,0.07232,0.16655
2013,Berlin,3rd Quintile,At least once per month,0.25681,56,162,0.18932,0.32429
2013,Berlin,3rd Quintile,Seldom,0.62663,106,162,0.55191,0.70134
2013,Berlin,4th Quintile,At least once per month,0.28055,54,168,0.21241,0.34869
2013,Berlin,4th Quintile,Seldom,0.59977,114,168,0.52546,0.67408
2013,Berlin,5th Quintile,At least once per month,0.32005,76,171,0.24992,0.39017
2013,Berlin,5th Quintile,Seldom,0.58289,95,171,0.50877,0.65702
2013,Brandenburg,1st Quintile,At least once per month,0.07102,40,284,0.04110,0.10095
2013,Brandenburg,1st Quintile,Seldom,0.56968,159,284,0.51199,0.62736
2013,Brandenburg,1st Quintile,Never,0.35341,85,284,0.29772,0.40911
2013,Brandenburg,2nd Quintile,At least once per month,0.18036,42,227,0.13023,0.23049
2013,Brandenburg,2nd Quintile,Seldom,0.57302,134,227,0.50853,0.63751
2013,Brandenburg,2nd Quintile,Never,0.22800,51,227,0.17330,0.28270
2013,Brandenburg,3rd Quintile,At least once per month,0.17718,44,193,0.12317,0.23119
2013,Brandenburg,3rd Quintile,Seldom,0.74771,149,193,0.68627,0.80914
2013,Brandenburg,4th Quintile,At least once per month,0.31206,40,121,0.22916,0.39496
2013,Brandenburg,4th Quintile,Seldom,0.53513,81,121,0.44589,0.62437
2013,Brandenburg,5th Quintile,At least once per month,0.45108,62,129,0.36488,0.53729
2013,Brandenburg,5th Quintile,Seldom,0.51500,67,129,0.42842,0.60158
2013,Mecklenburg-Western Pomerania,1st Quintile,At least once per month,0.24733,37,186,0.18515,0.30950
2013,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.46067,90,186,0.38884,0.53250
2013,Mecklenburg-Western Pomerania,1st Quintile,Never,0.23892,59,186,0.17747,0.30037
2013,Mecklenburg-Western Pomerania,2nd Quintile,At least once per month,0.25701,39,108,0.17421,0.33981
2013,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.48624,69,108,0.39154,0.58095
2013,Mecklenburg-Western Pomerania,3rd Quintile,At least once per month,0.28956,36,89,0.19479,0.38432
2013,Mecklenburg-Western Pomerania,3rd Quintile,Seldom,0.56868,53,89,0.46520,0.67216
2013,Mecklenburg-Western Pomerania,4th Quintile,At least once per month,0.37318,31,68,0.25737,0.48899
2013,Mecklenburg-Western Pomerania,4th Quintile,Seldom,0.51780,37,68,0.39815,0.63745
2013,Saxony,1st Quintile,At least once per month,0.12456,59,415,0.09275,0.15637
2013,Saxony,1st Quintile,Seldom,0.52887,226,415,0.48079,0.57696
2013,Saxony,1st Quintile,Never,0.31167,130,415,0.26706,0.35629
2013,Saxony,2nd Quintile,At least once per month,0.23433,127,450,0.19515,0.27351
2013,Saxony,2nd Quintile,Seldom,0.53778,261,450,0.49166,0.58389
2013,Saxony,2nd Quintile,Never,0.15393,62,450,0.12055,0.18732
2013,Saxony,3rd Quintile,At least once per month,0.28878,114,354,0.24151,0.33606
2013,Saxony,3rd Quintile,Seldom,0.56050,209,354,0.50872,0.61227
2013,Saxony,3rd Quintile,Never,0.09463,31,354,0.06410,0.12517
2013,Saxony,4th Quintile,At least once per month,0.34497,90,230,0.28340,0.40654
2013,Saxony,4th Quintile,Seldom,0.56764,140,230,0.50348,0.63181
2013,Saxony,5th Quintile,At least once per month,0.32413,66,148,0.24846,0.39979
2013,Saxony,5th Quintile,Seldom,0.60899,82,148,0.53011,0.68788
2013,Saxony-Anhalt,1st Quintile,At least once per month,0.15952,43,270,0.11577,0.20328
2013,Saxony-Anhalt,1st Quintile,Seldom,0.50125,140,270,0.44150,0.56100
2013,Saxony-Anhalt,1st Quintile,Never,0.33653,87,270,0.28006,0.39300
2013,Saxony-Anhalt,2nd Quintile,At least once per month,0.19671,51,236,0.14589,0.24754
2013,Saxony-Anhalt,2nd Quintile,Seldom,0.58697,146,236,0.52401,0.64992
2013,Saxony-Anhalt,2nd Quintile,Never,0.19739,39,236,0.14650,0.24828
2013,Saxony-Anhalt,3rd Quintile,At least once per month,0.37610,61,154,0.29934,0.45285
2013,Saxony-Anhalt,3rd Quintile,Seldom,0.47304,93,154,0.39393,0.55216
2013,Saxony-Anhalt,4th Quintile,At least once per month,0.42849,54,128,0.34243,0.51456
2013,Saxony-Anhalt,4th Quintile,Seldom,0.51254,74,128,0.42560,0.59947
2013,Saxony-Anhalt,5th Quintile,At least once per month,0.43530,48,110,0.34222,0.52838
2013,Saxony-Anhalt,5th Quintile,Seldom,0.52269,62,110,0.42892,0.61646
2013,Thuringa,1st Quintile,At least once per month,0.12694,34,232,0.08401,0.16988
2013,Thuringa,1st Quintile,Seldom,0.53322,126,232,0.46888,0.59755
2013,Thuringa,1st Quintile,Never,0.32335,72,232,0.26303,0.38367
2013,Thuringa,2nd Quintile,At least once per month,0.22293,69,285,0.17452,0.27134
2013,Thuringa,2nd Quintile,Seldom,0.63583,183,285,0.57987,0.69180
2013,Thuringa,2nd Quintile,Never,0.12961,33,285,0.09055,0.16868
2013,Thuringa,3rd Quintile,At least once per month,0.20716,50,154,0.14294,0.27137
2013,Thuringa,3rd Quintile,Seldom,0.62276,104,154,0.54595,0.69956
2013,Thuringa,4th Quintile,At least once per month,0.22308,41,152,0.15668,0.28949
2013,Thuringa,4th Quintile,Seldom,0.64449,111,152,0.56814,0.72084
2013,Thuringa,5th Quintile,Seldom,0.66422,65,65,0.54852,0.77993
2017,Schleswig-Holstein,1st Quintile,Seldom,0.31560,43,43,0.17504,0.45615
2017,Lower Saxony,1st Quintile,At least once per month,0.28527,47,106,0.19890,0.37164
2017,Lower Saxony,1st Quintile,Seldom,0.33328,59,106,0.24311,0.42344
2017,North Rhine-Westphalia,1st Quintile,At least once per month,0.27227,60,271,0.21917,0.32536
2017,North Rhine-Westphalia,1st Quintile,Seldom,0.25169,99,271,0.19993,0.30346
2017,North Rhine-Westphalia,1st Quintile,Never,0.34663,112,271,0.28986,0.40339
2017,Hesse,1st Quintile,Seldom,0.25953,49,138,0.18613,0.33294
2017,Hesse,1st Quintile,Never,0.45284,89,138,0.36949,0.53619
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.45174,43,43,0.30123,0.60225
2017,Baden-Wuerttemberg,1st Quintile,At least once per month,0.27499,47,221,0.21598,0.33399
2017,Baden-Wuerttemberg,1st Quintile,Seldom,0.40275,107,221,0.33794,0.46756
2017,Baden-Wuerttemberg,1st Quintile,Never,0.26999,67,221,0.21133,0.32866
2017,Bavaria,1st Quintile,Seldom,0.46536,67,112,0.37257,0.55815
2017,Bavaria,1st Quintile,Never,0.28462,45,112,0.20067,0.36856
2018,Schleswig-Holstein,1st Quintile,Seldom,0.32591,43,43,0.18415,0.46766
2018,Lower Saxony,1st Quintile,At least once per month,0.29252,80,256,0.23668,0.34836
2018,Lower Saxony,1st Quintile,Seldom,0.45280,145,256,0.39171,0.51390
2018,Lower Saxony,1st Quintile,Never,0.14329,31,256,0.10029,0.18630
2018,North Rhine-Westphalia,1st Quintile,At least once per week,0.18097,61,473,0.14624,0.21571
2018,North Rhine-Westphalia,1st Quintile,At least once per month,0.29850,154,473,0.25722,0.33979
2018,North Rhine-Westphalia,1st Quintile,Seldom,0.28157,151,473,0.24100,0.32215
2018,North Rhine-Westphalia,1st Quintile,Never,0.22302,107,473,0.18547,0.26058
2018,Hesse,1st Quintile,At least once per month,0.21205,65,249,0.16118,0.26293
2018,Hesse,1st Quintile,Seldom,0.37259,113,249,0.31241,0.43276
2018,Hesse,1st Quintile,Never,0.30157,71,249,0.24445,0.35869
2018,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per month,0.20469,39,149,0.13969,0.26970
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.39721,65,149,0.31838,0.47605
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.29955,45,149,0.22575,0.37335
2018,Baden-Wuerttemberg,1st Quintile,At least once per week,0.18393,84,290,0.13926,0.22860
2018,Baden-Wuerttemberg,1st Quintile,At least once per month,0.32233,84,290,0.26845,0.37622
2018,Baden-Wuerttemberg,1st Quintile,Seldom,0.35264,88,290,0.29756,0.40773
2018,Baden-Wuerttemberg,1st Quintile,Never,0.11300,34,290,0.07650,0.14950
2018,Bavaria,1st Quintile,At least once per week,0.18898,47,237,0.13903,0.23893
2018,Bavaria,1st Quintile,At least once per month,0.27259,54,237,0.21577,0.32940
2018,Bavaria,1st Quintile,Seldom,0.23269,82,237,0.17878,0.28660
2018,Bavaria,1st Quintile,Never,0.20196,54,237,0.15074,0.25318
2018,Berlin,1st Quintile,Seldom,0.32821,36,36,0.17265,0.48378
2018,Saxony,1st Quintile,Seldom,0.38077,38,38,0.22431,0.53724
2019,Schleswig-Holstein,1st Quintile,At least once per month,0.21783,54,284,0.16973,0.26592
2019,Schleswig-Holstein,1st Quintile,Seldom,0.40434,148,284,0.34716,0.46152
2019,Schleswig-Holstein,1st Quintile,Never,0.32900,82,284,0.27426,0.38375
2019,Schleswig-Holstein,2nd Quintile,At least once per month,0.22107,55,168,0.15813,0.28401
2019,Schleswig-Holstein,2nd Quintile,Seldom,0.60506,113,168,0.53092,0.67920
2019,Schleswig-Holstein,3rd Quintile,At least once per month,0.33133,50,152,0.25625,0.40640
2019,Schleswig-Holstein,3rd Quintile,Seldom,0.54776,102,152,0.46837,0.62714
2019,Schleswig-Holstein,4th Quintile,At least once per month,0.46568,65,131,0.37993,0.55143
2019,Schleswig-Holstein,4th Quintile,Seldom,0.44403,66,131,0.35861,0.52944
2019,Schleswig-Holstein,5th Quintile,At least once per month,0.34512,65,139,0.26580,0.42444
2019,Schleswig-Holstein,5th Quintile,Seldom,0.54801,74,139,0.46497,0.63105
2019,Hamburg,1st Quintile,Seldom,0.53022,73,124,0.44201,0.61842
2019,Hamburg,1st Quintile,Never,0.32899,51,124,0.24596,0.41203
2019,Hamburg,2nd Quintile,Seldom,0.66541,39,39,0.51539,0.81544
2019,Hamburg,3rd Quintile,Seldom,0.64859,49,49,0.51353,0.78365
2019,Hamburg,4th Quintile,At least once per month,0.29546,32,90,0.20067,0.39025
2019,Hamburg,4th Quintile,Seldom,0.61974,58,90,0.51888,0.72060
2019,Hamburg,5th Quintile,At least once per month,0.50566,52,93,0.40349,0.60782
2019,Hamburg,5th Quintile,Seldom,0.39014,41,93,0.29047,0.48982
2019,Lower Saxony,1st Quintile,At least once per week,0.07362,45,746,0.05486,0.09237
2019,Lower Saxony,1st Quintile,At least once per month,0.22011,240,746,0.19036,0.24986
2019,Lower Saxony,1st Quintile,Seldom,0.50136,322,746,0.46546,0.53727
2019,Lower Saxony,1st Quintile,Never,0.20303,139,746,0.17414,0.23191
2019,Lower Saxony,2nd Quintile,At least once per month,0.27262,149,447,0.23129,0.31395
2019,Lower Saxony,2nd Quintile,Seldom,0.56103,261,447,0.51497,0.60708
2019,Lower Saxony,2nd Quintile,Never,0.12254,37,447,0.09210,0.15297
2019,Lower Saxony,3rd Quintile,At least once per month,0.27330,155,414,0.23032,0.31628
2019,Lower Saxony,3rd Quintile,Seldom,0.56933,222,414,0.52157,0.61709
2019,Lower Saxony,3rd Quintile,Never,0.10761,37,414,0.07772,0.13750
2019,Lower Saxony,4th Quintile,At least once per month,0.39999,186,426,0.35342,0.44657
2019,Lower Saxony,4th Quintile,Seldom,0.53614,240,426,0.48872,0.58355
2019,Lower Saxony,5th Quintile,At least once per week,0.05257,31,477,0.03252,0.07262
2019,Lower Saxony,5th Quintile,At least once per month,0.36724,221,477,0.32394,0.41055
2019,Lower Saxony,5th Quintile,Seldom,0.55144,225,477,0.50676,0.59612
2019,Bremen,1st Quintile,At least once per month,0.19090,31,78,0.10311,0.27868
2019,Bremen,1st Quintile,Seldom,0.57584,47,78,0.46546,0.68623
2019,North Rhine-Westphalia,1st Quintile,At least once per week,0.03849,146,1627,0.02914,0.04784
2019,North Rhine-Westphalia,1st Quintile,At least once per month,0.21274,387,1627,0.19284,0.23263
2019,North Rhine-Westphalia,1st Quintile,Seldom,0.48931,721,1627,0.46501,0.51361
2019,North Rhine-Westphalia,1st Quintile,Never,0.25744,373,1627,0.23618,0.27869
2019,North Rhine-Westphalia,2nd Quintile,At least once per week,0.04622,53,1034,0.03341,0.05902
2019,North Rhine-Westphalia,2nd Quintile,At least once per month,0.23355,230,1034,0.20775,0.25935
2019,North Rhine-Westphalia,2nd Quintile,Seldom,0.55219,591,1034,0.52187,0.58251
2019,North Rhine-Westphalia,2nd Quintile,Never,0.16578,160,1034,0.14310,0.18846
2019,North Rhine-Westphalia,3rd Quintile,At least once per week,0.03705,37,855,0.02439,0.04972
2019,North Rhine-Westphalia,3rd Quintile,At least once per month,0.29927,274,855,0.26856,0.32998
2019,North Rhine-Westphalia,3rd Quintile,Seldom,0.57215,484,855,0.53897,0.60534
2019,North Rhine-Westphalia,3rd Quintile,Never,0.08888,60,855,0.06979,0.10796
2019,North Rhine-Westphalia,4th Quintile,At least once per week,0.03496,43,914,0.02304,0.04687
2019,North Rhine-Westphalia,4th Quintile,At least once per month,0.32585,318,914,0.29545,0.35625
2019,North Rhine-Westphalia,4th Quintile,Seldom,0.54302,493,914,0.51071,0.57534
2019,North Rhine-Westphalia,4th Quintile,Never,0.09617,60,914,0.07705,0.11529
2019,North Rhine-Westphalia,5th Quintile,At least once per week,0.03837,51,1045,0.02672,0.05003
2019,North Rhine-Westphalia,5th Quintile,At least once per month,0.39894,418,1045,0.36924,0.42865
2019,North Rhine-Westphalia,5th Quintile,Seldom,0.50170,537,1045,0.47137,0.53203
2019,North Rhine-Westphalia,5th Quintile,Never,0.06099,39,1045,0.04647,0.07551
2019,Hesse,1st Quintile,At least once per week,0.04625,65,492,0.02767,0.06483
2019,Hesse,1st Quintile,At least once per month,0.24440,182,492,0.20639,0.28241
2019,Hesse,1st Quintile,Seldom,0.47399,167,492,0.42982,0.51816
2019,Hesse,1st Quintile,Never,0.23297,78,492,0.19558,0.27036
2019,Hesse,2nd Quintile,At least once per month,0.22882,67,205,0.17117,0.28646
2019,Hesse,2nd Quintile,Seldom,0.58877,138,205,0.52125,0.65630
2019,Hesse,3rd Quintile,At least once per month,0.32669,83,243,0.26760,0.38578
2019,Hesse,3rd Quintile,Seldom,0.52048,160,243,0.45753,0.58342
2019,Hesse,4th Quintile,At least once per month,0.38651,114,255,0.32662,0.44639
2019,Hesse,4th Quintile,Seldom,0.48571,141,255,0.42425,0.54718
2019,Hesse,5th Quintile,At least once per month,0.44957,181,370,0.39881,0.50033
2019,Hesse,5th Quintile,Seldom,0.46874,189,370,0.41782,0.51965
2019,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per month,0.23637,112,412,0.19530,0.27745
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.44667,188,412,0.39861,0.49474
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.29653,112,412,0.25237,0.34069
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per month,0.20893,59,289,0.16197,0.25588
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.53279,162,289,0.47517,0.59042
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.22443,68,289,0.17624,0.27261
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.24966,67,193,0.18843,0.31088
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.50386,126,193,0.43314,0.57459
2019,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.30154,75,205,0.23856,0.36451
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.54963,130,205,0.48136,0.61791
2019,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.38566,105,239,0.32382,0.44750
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.53157,134,239,0.46817,0.59496
2019,Baden-Wuerttemberg,1st Quintile,At least once per week,0.02251,82,610,0.01073,0.03429
2019,Baden-Wuerttemberg,1st Quintile,At least once per month,0.25840,187,610,0.22364,0.29317
2019,Baden-Wuerttemberg,1st Quintile,Seldom,0.43276,236,610,0.39340,0.47211
2019,Baden-Wuerttemberg,1st Quintile,Never,0.28455,105,610,0.24871,0.32038
2019,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.03956,35,416,0.02081,0.05832
2019,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.21485,98,416,0.17533,0.25436
2019,Baden-Wuerttemberg,2nd Quintile,Seldom,0.58650,223,416,0.53912,0.63388
2019,Baden-Wuerttemberg,2nd Quintile,Never,0.15905,60,416,0.12386,0.19423
2019,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.34139,166,464,0.29820,0.38458
2019,Baden-Wuerttemberg,3rd Quintile,Seldom,0.49625,251,464,0.45070,0.54179
2019,Baden-Wuerttemberg,3rd Quintile,Never,0.11231,47,464,0.08355,0.14107
2019,Baden-Wuerttemberg,4th Quintile,At least once per month,0.36222,223,486,0.31945,0.40500
2019,Baden-Wuerttemberg,4th Quintile,Seldom,0.52248,263,486,0.47803,0.56694
2019,Baden-Wuerttemberg,5th Quintile,At least once per week,0.04463,42,685,0.02915,0.06010
2019,Baden-Wuerttemberg,5th Quintile,At least once per month,0.44223,335,685,0.40501,0.47945
2019,Baden-Wuerttemberg,5th Quintile,Seldom,0.49492,308,685,0.45746,0.53239
2019,Bavaria,1st Quintile,At least once per week,0.05702,69,764,0.04057,0.07348
