"pli0082","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2003","(Fach-)Abitur","indirekter Migrationshintergrund","81","0.646129370297932","0.566059374039088","0.726199366556776"
"Seltener","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2003","AkademikerIn","kein Migrationshintergrund","1980","0.522217607571544","0.506534803602626","0.537900411540463"
"Seltener","2003","AkademikerIn","direkter Migrationshintergrund","201","0.555818865595999","0.504634125548926","0.607003605643071"
"Seltener","2003","AkademikerIn","indirekter Migrationshintergrund","38","0.575711012576274","0.453668549339646","0.697753475812901"
"Seltener","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","(noch) kein Abschluss","kein Migrationshintergrund","80","0.178314128954748","0.14718938318916","0.209438874720336"
"Nie","2003","(noch) kein Abschluss","direkter Migrationshintergrund","80","0.350295513282181","0.288235711695291","0.412355314869072"
"Nie","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Nie","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","Hauptschule","kein Migrationshintergrund","1178","0.187875989221784","0.178592558108423","0.197159420335144"
"Nie","2003","Hauptschule","direkter Migrationshintergrund","350","0.272941875396508","0.249214024183125","0.296669726609891"
"Nie","2003","Hauptschule","indirekter Migrationshintergrund","62","0.290159247320551","0.234456492595387","0.345862002045716"
"Nie","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","Realschule","kein Migrationshintergrund","408","0.0864625290645895","0.0789330108397037","0.0939920472894753"
"Nie","2003","Realschule","direkter Migrationshintergrund","23","","",""
"Nie","2003","Realschule","indirekter Migrationshintergrund","26","","",""
"Nie","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","(Fach-)Abitur","kein Migrationshintergrund","97","0.0581793966937177","0.0475356645597759","0.0688231288276596"
"Nie","2003","(Fach-)Abitur","direkter Migrationshintergrund","68","0.185399019842479","0.147597326446268","0.223200713238689"
"Nie","2003","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Nie","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2003","AkademikerIn","kein Migrationshintergrund","121","0.0373904323629497","0.0314339725139893","0.04334689221191"
"Nie","2003","AkademikerIn","direkter Migrationshintergrund","38","0.121001830946037","0.0874061257279996","0.154597536164075"
"Nie","2003","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Nie","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2004","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2004","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2004","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2004","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","Realschule","kein Migrationshintergrund","","","",""
"Nie","2004","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2004","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2005","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2005","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2005","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","Realschule","kein Migrationshintergrund","","","",""
"Nie","2005","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2006","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2006","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2006","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","Realschule","kein Migrationshintergrund","","","",""
"Nie","2006","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2007","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
