"year","bildungsniveau","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","14.48","9.5","66","2","4","20","24","80","10.81","18.15","2","80","10","16"
"2012","(Fach-)Abitur","kein Migrationshintergrund","14.41","9.5","880","3","5","20","30","70","13.45","15.37","1","99","10","11"
"2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","kein Migrationshintergrund","21.39","9","34","2","4","27","80","80","13.2","29.58","2","99","5","20"
"2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","AkademikerIn","direkter Migrationshintergrund","17.38","13.5","180","4","8","24","40","76","15.19","19.57","1","99","12","15"
"2012","AkademikerIn","indirekter Migrationshintergrund","21.6","15.5","94","5","7","29","40","80","18.42","24.78","2","80","12","20"
"2012","AkademikerIn","kein Migrationshintergrund","20.44","14.5","1869","5","9","28","40","85","19.64","21.24","1","99","12","15"
"2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Hauptschule","direkter Migrationshintergrund","18.35","13.5","206","4","7","25","40","90","15.91","20.79","1","95","14","17"
"2012","Hauptschule","indirekter Migrationshintergrund","22.59","9","86","3","6","25","80","86","18.29","26.89","1","99","10","20"
"2012","Hauptschule","kein Migrationshintergrund","17.89","11.5","1161","4","8","20","40","90","16.88","18.9","1","99","12","15"
"2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Realschule","direkter Migrationshintergrund","16.58","9","69","4","6","20","47","99","12.37","20.79","1","99","10","15"
"2012","Realschule","indirekter Migrationshintergrund","17.64","10.5","102","5","9","20","40","99","13.43","21.85","2","99","10","15"
"2012","Realschule","kein Migrationshintergrund","15.83","9.5","2316","4","6","20","30","80","15.23","16.43","1","99","10","12"
"2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","direkter Migrationshintergrund","17.81","14.5","359","4","8","20","35","80","16.18","19.44","1","99","12","15"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","16.34","12.5","103","3","8","20","40","87","13.05","19.63","2","92","10","13"
"2013","(Fach-)Abitur","kein Migrationshintergrund","15.15","9.5","829","3","6","20","30","80","14.1","16.2","1","99","10","10"
"2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","17.04","14.5","50","5","8","20","30","90","12.95","21.13","2","90","10","20"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","AkademikerIn","direkter Migrationshintergrund","16.55","12.5","376","5","8","20","30","80","15.17","17.93","1","90","11","15"
"2013","AkademikerIn","indirekter Migrationshintergrund","20.37","14.5","133","5","8","28","50","60","17.34","23.4","2","99","14","20"
"2013","AkademikerIn","kein Migrationshintergrund","18.27","13.5","1769","4","8","20","40","80","17.5","19.04","1","99","12","15"
"2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Hauptschule","direkter Migrationshintergrund","17.89","14.5","467","5","10","20","35","80","16.47","19.31","2","99","14","16"
"2013","Hauptschule","indirekter Migrationshintergrund","18.52","14.5","140","4","8","25","40","80","16.08","20.96","1","80","12","20"
"2013","Hauptschule","kein Migrationshintergrund","16.24","11.5","1062","4","7","20","35","65","15.29","17.19","1","99","12","15"
"2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Realschule","direkter Migrationshintergrund","15.98","9.5","137","4","5","20","30","99","13.17","18.79","1","99","10","15"
"2013","Realschule","indirekter Migrationshintergrund","16.45","9.5","169","3","5","24","40","53","13.91","18.99","1","90","10","15"
"2013","Realschule","kein Migrationshintergrund","15.45","9.5","2156","3","6","20","30","72","14.83","16.07","1","99","10","12"
"2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","direkter Migrationshintergrund","15.83","11.5","285","4","7","20","30","80","14.24","17.42","1","99","10","15"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","13.22","9.5","91","2","5","20","24","80","9.88","16.56","1","80","8","12"
"2014","(Fach-)Abitur","kein Migrationshintergrund","14.95","9.5","816","3","6","20","30","80","13.94","15.96","1","99","10","10"
"2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","14.43","11","33","5","9","24","25","40","10.89","17.97","2","40","10","20"
"2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","AkademikerIn","direkter Migrationshintergrund","16.11","11.5","317","4","6","20","30","80","14.39","17.83","1","90","10","12"
"2014","AkademikerIn","indirekter Migrationshintergrund","22.32","15.5","124","4","10","30","42","80","18.4","26.24","2","99","12","20"
"2014","AkademikerIn","kein Migrationshintergrund","18.26","11.5","1642","4","8","20","40","90","17.49","19.03","1","99","10","12"
"2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Hauptschule","direkter Migrationshintergrund","15.92","14.5","364","4","8","20","30","60","14.46","17.38","1","99","11","15"
"2014","Hauptschule","indirekter Migrationshintergrund","15.73","9","116","2","5","20","35","99","12.76","18.7","1","99","10","15"
"2014","Hauptschule","kein Migrationshintergrund","16.42","9.5","965","4","7","20","40","75","15.45","17.39","1","99","11","14"
"2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Realschule","direkter Migrationshintergrund","13.06","9.5","107","4","7","15","20","45","11.12","15","2","45","10","15"
"2014","Realschule","indirekter Migrationshintergrund","15.08","11","151","5","7","20","30","60","12.87","17.29","1","90","10","15"
"2014","Realschule","kein Migrationshintergrund","15.34","9.5","1945","4","6","20","30","70","14.69","15.99","1","99","10","10"
"2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","direkter Migrationshintergrund","17.79","11.5","284","4","8","20","40","80","15.96","19.62","2","99","12","16"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","14.9","9.5","80","3","7","20","30","62","11.51","18.29","1","90","8","18"
"2015","(Fach-)Abitur","kein Migrationshintergrund","14.5","9.5","814","4","5","20","30","80","13.47","15.53","1","99","10","10"
"2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","12.52","9","37","3","5","16","29","50","8.55","16.49","1","50","10","20"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","17.93","14.5","430","4","8","20","38","80","16.35","19.51","1","99","12","15"
"2015","AkademikerIn","indirekter Migrationshintergrund","22.49","13.5","116","6","10","30","50","99","18.75","26.23","1","99","10","20"
"2015","AkademikerIn","kein Migrationshintergrund","17.79","14.5","1645","4","8","20","40","80","17.01","18.57","1","99","12","15"
"2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","18.6","13.5","383","5","8","20","40","80","17.02","20.18","1","99","12","17"
"2015","Hauptschule","indirekter Migrationshintergrund","22.65","19","101","3","6","32","50","80","19.38","25.92","1","80","10","20"
"2015","Hauptschule","kein Migrationshintergrund","16.18","10.5","915","4","8","20","35","80","15.17","17.19","1","99","12","15"
"2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Realschule","direkter Migrationshintergrund","15.52","12.5","109","3","6","20","35","68","12.56","18.48","1","80","10","16"
"2015","Realschule","indirekter Migrationshintergrund","18.37","14.5","120","4","10","21","50","50","16.38","20.36","1","50","10","15"
"2015","Realschule","kein Migrationshintergrund","15.31","9.5","1918","4","6","20","30","70","14.68","15.94","1","99","10","10"
"2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","18.17","15.5","277","4","8","20","40","70","16.28","20.06","1","108","12","17"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","14.89","9.5","96","3","5","20","33","67","11.55","18.23","2","99","9","15"
"2016","(Fach-)Abitur","kein Migrationshintergrund","14.05","9.5","813","3","5","20","30","80","13","15.1","1","200","10","10"
"2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","13.73","13.5","35","5","10","15","20","40","10.98","16.48","3","40","10","15"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","16.94","9.5","357","5","8","20","40","80","15.31","18.57","1","99","10","15"
"2016","AkademikerIn","indirekter Migrationshintergrund","22.72","14.5","112","5","8","30","48","99","18.87","26.57","1","99","10","19"
"2016","AkademikerIn","kein Migrationshintergrund","16.39","11.5","1579","4","6","20","36","70","15.63","17.15","1","99","11","12"
"2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","16.64","11.5","335","5","8","20","32","80","15.13","18.15","1","98","12","16"
"2016","Hauptschule","indirekter Migrationshintergrund","15.82","9.5","91","5","5","20","36","80","12.26","19.38","1","80","10","15"
"2016","Hauptschule","kein Migrationshintergrund","16.81","11.5","867","4","8","20","35","80","15.74","17.88","1","99","10","12"
"2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Realschule","direkter Migrationshintergrund","15.55","9","96","4","6","25","30","50","13.05","18.05","1","50","10","16"
"2016","Realschule","indirekter Migrationshintergrund","13.42","9.5","115","4","6","20","20","48","10.89","15.95","1","99","10","15"
"2016","Realschule","kein Migrationshintergrund","14.07","9.5","1800","4","6","20","30","60","13.45","14.69","1","99","10","10"
"2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","17.16","11","238","4","7","20","38","87","15.09","19.23","1","99","12","15"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","12.26","9","95","3","6","16","23","50","9.13","15.39","1","80","10","12"
"2017","(Fach-)Abitur","kein Migrationshintergrund","14.34","9.5","912","3","5","20","30","80","13.45","15.23","1","99","10","10"
"2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","16.74","11","42","4","8","20","40","45","11.47","22.01","2","100","10","15"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","16.41","9.5","351","4","8","20","40","64","14.92","17.9","1","90","10","15"
"2017","AkademikerIn","indirekter Migrationshintergrund","18.63","11","111","4","7","20","30","99","15.7","21.56","2","99","10","18"
"2017","AkademikerIn","kein Migrationshintergrund","16.65","11.5","1795","4","7","20","40","80","15.92","17.38","1","120","10","12"
"2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","17.53","13.5","315","5","8","25","30","70","16.06","19","1","80","10","15"
"2017","Hauptschule","indirekter Migrationshintergrund","16.87","13.5","92","4","6","20","36","80","13.47","20.27","1","80","10","15"
"2017","Hauptschule","kein Migrationshintergrund","17.59","11.5","885","4","7","20","40","85","16.55","18.63","1","99","11","15"
"2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Realschule","direkter Migrationshintergrund","13.34","9.5","103","2","5","19","26","80","11.08","15.6","1","80","10","14"
"2017","Realschule","indirekter Migrationshintergrund","15.13","14.5","122","4","7","20","30","45","13.16","17.1","1","60","10","15"
"2017","Realschule","kein Migrationshintergrund","15.43","9.5","1993","4","6","20","30","80","14.82","16.04","1","146","10","10"
"2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","17.83","14.5","268","5","10","30","30","60","16.24","19.42","1","90","10","15"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","14.96","11.5","109","3","4","20","30","80","12.09","17.83","1","90","8","12"
"2018","(Fach-)Abitur","kein Migrationshintergrund","14.58","9.5","909","3","5","18","35","80","13.62","15.54","1","120","10","10"
"2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","14.55","8.5","57","4","6","20","25","58","11.59","17.51","2","58","8","12"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","16.52","9.5","389","4","6","20","40","95","15","18.04","1","99","10","12"
"2018","AkademikerIn","indirekter Migrationshintergrund","17.82","11","123","5","5","20","40","99","14.34","21.3","2","99","12","18"
"2018","AkademikerIn","kein Migrationshintergrund","16.37","9.5","1729","4","6","20","35","80","15.63","17.11","1","140","10","12"
"2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","17.04","14.5","330","4","8","20","30","76","15.46","18.62","1","99","12","16"
"2018","Hauptschule","indirekter Migrationshintergrund","14.58","9.5","100","2","5","20","38","68","11.89","17.27","1","72","10","15"
"2018","Hauptschule","kein Migrationshintergrund","16.7","11.5","869","4","6","20","36","80","15.64","17.76","1","99","10","14"
"2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Realschule","direkter Migrationshintergrund","15.83","9.5","100","3","5","20","40","70","12.53","19.13","1","100","10","15"
"2018","Realschule","indirekter Migrationshintergrund","12.81","9","129","4","5","20","25","45","10.95","14.67","1","60","8","12"
"2018","Realschule","kein Migrationshintergrund","14.94","9.5","1963","4","7","20","30","70","14.33","15.55","1","150","10","10"
"2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","19.22","11","224","5","6","27","56","68","17.35","21.09","1","85","10","15"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","13.86","7.5","101","2","5","18","40","80","10.4","17.32","1","99","6","12"
"2019","(Fach-)Abitur","kein Migrationshintergrund","13.51","9.5","891","3","5","16","30","70","12.58","14.44","1","99","10","10"
"2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","20.15","14.5","62","2","5","40","40","50","16.25","24.05","1","80","10","20"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","AkademikerIn","direkter Migrationshintergrund","18.78","12.5","351","5","8","20","40","99","17.05","20.51","2","99","10","15"
"2019","AkademikerIn","indirekter Migrationshintergrund","17.74","9","131","3","6","20","40","92","14.12","21.36","1","99","10","15"
"2019","AkademikerIn","kein Migrationshintergrund","16.53","11.5","1746","4","6","20","35","80","15.77","17.29","1","99","10","12"
"2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Hauptschule","direkter Migrationshintergrund","15.42","9.5","275","5","8","20","32","66","13.61","17.23","1","99","11","15"
"2019","Hauptschule","indirekter Migrationshintergrund","15.95","11","77","5","8","20","30","60","13.16","18.74","2","60","10","18"
"2019","Hauptschule","kein Migrationshintergrund","16.21","11.5","756","4","6","20","35","80","15.07","17.35","1","99","10","13"
"2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Realschule","direkter Migrationshintergrund","14.13","9.5","84","4","6","20","30","45","11.38","16.88","1","70","7","13"
"2019","Realschule","indirekter Migrationshintergrund","12.79","9.5","121","2","4","20","30","35","10.39","15.19","1","99","10","14"
"2019","Realschule","kein Migrationshintergrund","14.58","9.5","1808","4","6","19","30","80","13.93","15.23","1","99","10","10"
"2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","direkter Migrationshintergrund","13.57","9.5","313","3","5","20","30","45","11.6","15.54","1","130","10","15"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","14.38","9.5","101","5","8","15","30","70","11.85","16.91","1","80","8","10"
"2020","(Fach-)Abitur","kein Migrationshintergrund","12.76","9.5","808","3","5","15","24","80","11.88","13.64","1","99","9","10"
"2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","16.94","7","76","3","6","20","35","80","12.59","21.29","2","80","10","20"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","14.62","10.5","433","5","10","20","24","60","13.34","15.9","1","99","10","12"
"2020","AkademikerIn","indirekter Migrationshintergrund","16.75","11","118","2","5","20","40","80","13.8","19.7","1","99","10","15"
"2020","AkademikerIn","kein Migrationshintergrund","15.25","9.5","1602","4","6","20","30","80","14.52","15.98","1","99","10","10"
"2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Hauptschule","direkter Migrationshintergrund","18.91","13","268","3","7","20","40","90","16.96","20.86","1","120","14","15"
"2020","Hauptschule","indirekter Migrationshintergrund","13.21","9","63","4","5","15","24","80","8.79","17.63","1","80","10","15"
"2020","Hauptschule","kein Migrationshintergrund","14.67","9.5","635","4","6","20","30","60","13.6","15.74","1","95","10","12"
"2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Realschule","direkter Migrationshintergrund","15.76","9","81","3","4","20","40","55","12.8","18.72","2","60","10","14"
"2020","Realschule","indirekter Migrationshintergrund","11.28","6.5","93","2","5","18","25","40","9.08","13.48","1","50","8","15"
"2020","Realschule","kein Migrationshintergrund","13.62","9.5","1564","3","5","16","26","79","12.94","14.3","1","125","10","10"
"2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
