"year","migback","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2019","indirekter Migrationshintergrund","3","12.04","9.5","71","3","5","20","20","40","9.06","15.02","1","60","8","12"
"2019","indirekter Migrationshintergrund","4","13.78","9.5","104","3","5","20","35","40","11.1","16.46","1","99","8","15"
"2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","16.24","9.5","226","3","5","20","40","80","13.66","18.82","1","99","10","15"
"2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","16.26","11","131","5","8","20","35","60","13.65","18.87","2","80","10","15"
"2019","kein Migrationshintergrund","2","13.99","9.5","328","3","6","17","25","72","12.43","15.55","1","95","10","10"
"2019","kein Migrationshintergrund","3","14.25","9.5","572","3","5","20","30","75","13.05","15.45","1","99","10","13"
"2019","kein Migrationshintergrund","4","14.75","9.5","1406","4","6","20","30","80","13.99","15.51","1","99","10","10"
"2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","15.75","9.5","2943","4","6","20","30","80","15.19","16.31","1","99","10","10"
"2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2019","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2019","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","7.89","5.5","68","3","6","6","20","50","4.49","11.29","1","80","8","15"
"2020","direkter Migrationshintergrund","2","13.41","11.5","141","4","8","20","20","40","11.65","15.17","1","58","10","15"
"2020","direkter Migrationshintergrund","3","19.88","14","193","4","5","20","60","80","17.21","22.55","1","120","10","16"
"2020","direkter Migrationshintergrund","4","15.78","11","354","3","5","20","40","50","14.36","17.2","1","99","10","15"
"2020","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","15.54","9.5","465","4","8","20","35","70","13.97","17.11","1","130","10","15"
"2020","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","indirekter Migrationshintergrund","2","13.28","9","32","1","4","24","30","30","10.84","15.72","1","30","7","12"
"2020","indirekter Migrationshintergrund","3","11.25","5.5","44","5","5","11","25","70","7.49","15.01","1","70","6","14"
"2020","indirekter Migrationshintergrund","4","12.4","9.5","101","2","4","15","28","50","9.78","15.02","1","60","10","15"
"2020","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","15.11","9.5","219","4","5","20","30","80","13.05","17.17","1","99","10","15"
"2020","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","14.52","9","109","4","5","20","25","80","11.42","17.62","1","99","7","10"
"2020","kein Migrationshintergrund","2","15.53","9.5","263","4","6","20","30","99","13.53","17.53","1","125","10","12"
"2020","kein Migrationshintergrund","3","12.52","9.5","448","3","5","16","24","60","11.3","13.74","1","120","10","10"
"2020","kein Migrationshintergrund","4","13.16","9.5","1184","3","5","16","28","60","12.46","13.86","1","99","10","10"
"2020","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","14.55","9.5","2756","4","6","20","30","80","14.02","15.08","1","99","10","10"
"2020","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2020","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2020","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2020","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
