"hlf0613","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"nein","2019","Schleswig-Holstein","1-Pers.- Haushalt","42","0.328609338590278","0.247866499955483","0.409352177225072"
"nein","2019","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","90","0.286373107560723","0.241039724551544","0.331706490569902"
"nein","2019","Schleswig-Holstein","Alleinerziehende","44","0.501775938965784","0.417433050206769","0.586118827724799"
"nein","2019","Schleswig-Holstein","Paar mit Kind(ern)","181","0.265658161874254","0.235664029203007","0.295652294545501"
"nein","2019","Schleswig-Holstein","Sonstige","","","",""
"nein","2019","Hamburg","1-Pers.- Haushalt","","","",""
"nein","2019","Hamburg","(Ehe-)Paar ohne Kind(er)","62","0.34546059761769","0.284533944721873","0.406387250513506"
"nein","2019","Hamburg","Alleinerziehende","","","",""
"nein","2019","Hamburg","Paar mit Kind(ern)","51","0.234378440504601","0.192917245807912","0.27583963520129"
"nein","2019","Hamburg","Sonstige","","","",""
"nein","2019","Niedersachsen","1-Pers.- Haushalt","115","0.340498973022481","0.291342623425873","0.389655322619089"
"nein","2019","Niedersachsen","(Ehe-)Paar ohne Kind(er)","270","0.304397313971252","0.27516719049606","0.333627437446443"
"nein","2019","Niedersachsen","Alleinerziehende","124","0.37731474382032","0.328834068796852","0.425795418843788"
"nein","2019","Niedersachsen","Paar mit Kind(ern)","418","0.291915870121307","0.271965639312829","0.311866100929785"
"nein","2019","Niedersachsen","Sonstige","","","",""
"nein","2019","Bremen","1-Pers.- Haushalt","","","",""
"nein","2019","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"nein","2019","Bremen","Alleinerziehende","","","",""
"nein","2019","Bremen","Paar mit Kind(ern)","37","0.201732287131249","0.13793704572328","0.265527528539218"
"nein","2019","Bremen","Sonstige","","","",""
"nein","2019","Nordrhein-Westfalen","1-Pers.- Haushalt","228","0.347252505588237","0.31390506474987","0.380599946426604"
"nein","2019","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","532","0.301073295496905","0.280918727760105","0.321227863233706"
"nein","2019","Nordrhein-Westfalen","Alleinerziehende","245","0.324154033265867","0.290877285647124","0.35743078088461"
"nein","2019","Nordrhein-Westfalen","Paar mit Kind(ern)","1137","0.281002440385212","0.26790442347327","0.294100457297153"
"nein","2019","Nordrhein-Westfalen","Sonstige","39","0.12275782244344","0.0818332684984603","0.163682376388419"
"nein","2019","Hessen","1-Pers.- Haushalt","86","0.369925477096019","0.312865075356483","0.426985878835555"
"nein","2019","Hessen","(Ehe-)Paar ohne Kind(er)","166","0.320371795268147","0.285453834912404","0.35528975562389"
"nein","2019","Hessen","Alleinerziehende","85","0.268019464199699","0.213114574877863","0.322924353521535"
"nein","2019","Hessen","Paar mit Kind(ern)","287","0.23115025533777","0.208553279908601","0.253747230766938"
"nein","2019","Hessen","Sonstige","","","",""
"nein","2019","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","82","0.421181383182945","0.357918935507342","0.484443830858547"
"nein","2019","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","210","0.380917953154822","0.341465280907582","0.420370625402062"
"nein","2019","Rheinland-Pfalz,Saarland","Alleinerziehende","79","0.315382529453961","0.251928780559571","0.378836278348351"
"nein","2019","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","318","0.266244580157609","0.240101125849529","0.292388034465689"
"nein","2019","Rheinland-Pfalz,Saarland","Sonstige","30","0.375711564843886","0.271520861107791","0.47990226857998"
"nein","2019","Baden-Wuerttemberg","1-Pers.- Haushalt","136","0.363541662391627","0.315802161746913","0.411281163036341"
"nein","2019","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","272","0.312058768295298","0.283817663233959","0.340299873356637"
"nein","2019","Baden-Wuerttemberg","Alleinerziehende","82","0.254150629860556","0.20306283607132","0.305238423649792"
"nein","2019","Baden-Wuerttemberg","Paar mit Kind(ern)","541","0.199405580941252","0.184172966726117","0.214638195156388"
"nein","2019","Baden-Wuerttemberg","Sonstige","48","0.336640656226386","0.257797090788045","0.415484221664728"
"nein","2019","Bayern","1-Pers.- Haushalt","181","0.332002236920975","0.296019586199004","0.367984887642945"
"nein","2019","Bayern","(Ehe-)Paar ohne Kind(er)","354","0.256834424428052","0.234666088786869","0.279002760069236"
"nein","2019","Bayern","Alleinerziehende","181","0.32487128281235","0.285480271705415","0.364262293919285"
"nein","2019","Bayern","Paar mit Kind(ern)","725","0.242565530089612","0.228046338311345","0.257084721867878"
"nein","2019","Bayern","Sonstige","48","0.306815214545906","0.242086982923526","0.371543446168285"
"nein","2019","Berlin","1-Pers.- Haushalt","82","0.28708374887087","0.236723159287307","0.337444338454432"
"nein","2019","Berlin","(Ehe-)Paar ohne Kind(er)","120","0.41743803310656","0.368744974882095","0.466131091331024"
"nein","2019","Berlin","Alleinerziehende","66","0.343638768736312","0.276286233921542","0.410991303551082"
"nein","2019","Berlin","Paar mit Kind(ern)","115","0.215092464674121","0.18226996198113","0.247914967367113"
"nein","2019","Berlin","Sonstige","","","",""
"nein","2019","Brandenburg","1-Pers.- Haushalt","84","0.462715043244566","0.390076361554945","0.535353724934188"
"nein","2019","Brandenburg","(Ehe-)Paar ohne Kind(er)","192","0.411296857374024","0.369794087355666","0.452799627392382"
"nein","2019","Brandenburg","Alleinerziehende","76","0.414875006619674","0.339237492048972","0.490512521190376"
"nein","2019","Brandenburg","Paar mit Kind(ern)","227","0.333421432646592","0.299222772577998","0.367620092715186"
"nein","2019","Brandenburg","Sonstige","","","",""
"nein","2019","Mecklenburg-Vorpommern","1-Pers.- Haushalt","61","0.549566027395406","0.458234404759344","0.640897650031468"
"nein","2019","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","92","0.367796934120491","0.311911654837188","0.423682213403794"
"nein","2019","Mecklenburg-Vorpommern","Alleinerziehende","40","0.248331218921201","0.15907145106656","0.337590986775842"
"nein","2019","Mecklenburg-Vorpommern","Paar mit Kind(ern)","109","0.227263059716756","0.186748843475501","0.26777727595801"
"nein","2019","Mecklenburg-Vorpommern","Sonstige","","","",""
"nein","2019","Sachsen","1-Pers.- Haushalt","87","0.410975732654562","0.35334637771918","0.468605087589944"
"nein","2019","Sachsen","(Ehe-)Paar ohne Kind(er)","232","0.378379063238102","0.343669925495404","0.413088200980799"
"nein","2019","Sachsen","Alleinerziehende","77","0.418862051782665","0.355375867658407","0.482348235906922"
"nein","2019","Sachsen","Paar mit Kind(ern)","298","0.323693567799716","0.29564581751605","0.351741318083382"
"nein","2019","Sachsen","Sonstige","","","",""
"nein","2019","Sachsen-Anhalt","1-Pers.- Haushalt","62","0.429037528034552","0.353288408386243","0.504786647682861"
"nein","2019","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","144","0.392995452954893","0.344645640652938","0.441345265256849"
"nein","2019","Sachsen-Anhalt","Alleinerziehende","53","0.212436384926648","0.150213331362918","0.274659438490378"
"nein","2019","Sachsen-Anhalt","Paar mit Kind(ern)","164","0.222938935684515","0.188649494185068","0.257228377183962"
"nein","2019","Sachsen-Anhalt","Sonstige","","","",""
"nein","2019","Thueringen","1-Pers.- Haushalt","67","0.500839604766664","0.426970786874654","0.574708422658675"
"nein","2019","Thueringen","(Ehe-)Paar ohne Kind(er)","143","0.374783307718104","0.326679584441556","0.422887030994653"
"nein","2019","Thueringen","Alleinerziehende","49","0.263034809407509","0.185540939578128","0.340528679236891"
"nein","2019","Thueringen","Paar mit Kind(ern)","178","0.323734882905298","0.286785177769546","0.360684588041051"
"nein","2019","Thueringen","Sonstige","","","",""
