"beruf","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Selbstständige/ManagerInnen","1997","Ostdeutschland, neue Bundeslaender","weiblich","68","0.0331668327339618","0.0251000463873588","0.0412336190805648"
"In Ausbildung","1997","Westdeutschland, alte Bundeslaender","maennlich","391","0.0737688877034775","0.0661145893907976","0.0814231860161573"
"In Ausbildung","1997","Westdeutschland, alte Bundeslaender","weiblich","377","0.0669295505060567","0.0598392597422247","0.0740198412698887"
"In Ausbildung","1997","Ostdeutschland, neue Bundeslaender","maennlich","193","0.0843620066214245","0.0713404045436223","0.0973836086992266"
"In Ausbildung","1997","Ostdeutschland, neue Bundeslaender","weiblich","183","0.0678940150156724","0.0565616337263991","0.0792263963049456"
"In Rente oder Pension","1997","Westdeutschland, alte Bundeslaender","maennlich","727","0.224190485301534","0.21197824831853","0.236402722284539"
"In Rente oder Pension","1997","Westdeutschland, alte Bundeslaender","weiblich","915","0.292047567271236","0.279146468232366","0.304948666310106"
"In Rente oder Pension","1997","Ostdeutschland, neue Bundeslaender","maennlich","301","0.233545019717872","0.213722553006417","0.253367486429328"
"In Rente oder Pension","1997","Ostdeutschland, neue Bundeslaender","weiblich","480","0.361163023594642","0.339524907484047","0.382801139705238"
"Arbeitslose","1997","Westdeutschland, alte Bundeslaender","maennlich","329","0.0680844482501524","0.0607084411716408","0.0754604553286641"
"Arbeitslose","1997","Westdeutschland, alte Bundeslaender","weiblich","267","0.0481792241806579","0.0421033976664956","0.0542550506948201"
"Arbeitslose","1997","Ostdeutschland, neue Bundeslaender","maennlich","201","0.121322827170918","0.106025519567587","0.13662013477425"
"Arbeitslose","1997","Ostdeutschland, neue Bundeslaender","weiblich","247","0.129978085577105","0.114829469885687","0.145126701268523"
"Sonstige Nichterwerbspersonen","1997","Westdeutschland, alte Bundeslaender","maennlich","91","0.0186450660699784","0.0146840728183164","0.0226060593216403"
"Sonstige Nichterwerbspersonen","1997","Westdeutschland, alte Bundeslaender","weiblich","1106","0.19536312748681","0.184113992242008","0.206612262731612"
"Sonstige Nichterwerbspersonen","1997","Ostdeutschland, neue Bundeslaender","maennlich","41","0.0217151505118224","0.0148863700238505","0.0285439309997942"
"Sonstige Nichterwerbspersonen","1997","Ostdeutschland, neue Bundeslaender","weiblich","98","0.0519844657511593","0.0419840673165415","0.0619848641857771"
"Beamte","1997","Westdeutschland, alte Bundeslaender","maennlich","253","0.0653457533313941","0.0581090084881457","0.0725824981746425"
"Beamte","1997","Westdeutschland, alte Bundeslaender","weiblich","108","0.023460430995966","0.0191659489698234","0.0277549130221085"
"Beamte","1997","Ostdeutschland, neue Bundeslaender","maennlich","39","0.021641100599422","0.0148237153200001","0.0284584858788438"
"Beamte","1997","Ostdeutschland, neue Bundeslaender","weiblich","31","0.011643418301262","0.00681094054705093","0.016475896055473"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","Westdeutschland, alte Bundeslaender","maennlich","857","0.138845480938976","0.12929529895544","0.148395662922511"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","Westdeutschland, alte Bundeslaender","weiblich","1011","0.152038243467256","0.142457997154197","0.161618489780314"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","Ostdeutschland, neue Bundeslaender","maennlich","211","0.109346024732798","0.0952205367577264","0.123471512707869"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","Ostdeutschland, neue Bundeslaender","weiblich","293","0.120963380712397","0.106700847177462","0.135225914247333"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","Westdeutschland, alte Bundeslaender","maennlich","1708","0.329624452800733","0.316641483700725","0.342607421900741"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","Westdeutschland, alte Bundeslaender","weiblich","1040","0.187801440105607","0.177380841027494","0.19822203918372"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","Ostdeutschland, neue Bundeslaender","maennlich","673","0.331029523230416","0.309729293124667","0.352329753336165"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","Ostdeutschland, neue Bundeslaender","weiblich","530","0.218604926710833","0.200527710856136","0.23668214256553"
"Selbstständige/ManagerInnen","1998","Westdeutschland, alte Bundeslaender","maennlich","431","0.0890232182658524","0.0811580045199395","0.0968884320117654"
"Selbstständige/ManagerInnen","1998","Westdeutschland, alte Bundeslaender","weiblich","194","0.0350411048840618","0.0301347899356744","0.0399474198324491"
"Selbstständige/ManagerInnen","1998","Ostdeutschland, neue Bundeslaender","maennlich","128","0.068801995318126","0.0573450460500541","0.0802589445861979"
"Selbstständige/ManagerInnen","1998","Ostdeutschland, neue Bundeslaender","weiblich","73","0.0307353803452276","0.0231860798447736","0.0382846808456816"
"In Ausbildung","1998","Westdeutschland, alte Bundeslaender","maennlich","454","0.0814958733361411","0.0739394967215022","0.08905224995078"
"In Ausbildung","1998","Westdeutschland, alte Bundeslaender","weiblich","438","0.068125538016231","0.0614028060233331","0.0748482700091289"
"In Ausbildung","1998","Ostdeutschland, neue Bundeslaender","maennlich","191","0.0749962006644507","0.0630744826699601","0.0869179186589414"
"In Ausbildung","1998","Ostdeutschland, neue Bundeslaender","weiblich","192","0.0758843869706362","0.0643017990454066","0.0874669748958659"
"In Rente oder Pension","1998","Westdeutschland, alte Bundeslaender","maennlich","893","0.225353519156246","0.21381396104148","0.236893077271013"
"In Rente oder Pension","1998","Westdeutschland, alte Bundeslaender","weiblich","1077","0.287107651271808","0.275036561479251","0.299178741064365"
"In Rente oder Pension","1998","Ostdeutschland, neue Bundeslaender","maennlich","346","0.247633574559912","0.22809616765059","0.267170981469234"
"In Rente oder Pension","1998","Ostdeutschland, neue Bundeslaender","weiblich","517","0.36424404279704","0.343196195476203","0.385291890117878"
"Arbeitslose","1998","Westdeutschland, alte Bundeslaender","maennlich","321","0.059061039614502","0.0525502074607836","0.0655718717682203"
"Arbeitslose","1998","Westdeutschland, alte Bundeslaender","weiblich","259","0.0438349306162438","0.0383724649627721","0.0492973962697156"
"Arbeitslose","1998","Ostdeutschland, neue Bundeslaender","maennlich","247","0.133902622736026","0.11848826767461","0.149316977797443"
"Arbeitslose","1998","Ostdeutschland, neue Bundeslaender","weiblich","273","0.126515979288318","0.111975912219991","0.141056046356645"
"Sonstige Nichterwerbspersonen","1998","Westdeutschland, alte Bundeslaender","maennlich","92","0.016806974525033","0.0132566390188719","0.0203573100311942"
"Sonstige Nichterwerbspersonen","1998","Westdeutschland, alte Bundeslaender","weiblich","1249","0.200603425882234","0.189918723374843","0.211288128389625"
"Sonstige Nichterwerbspersonen","1998","Ostdeutschland, neue Bundeslaender","maennlich","34","0.0127844387514965","0.00769939979233906","0.0178694777106539"
"Sonstige Nichterwerbspersonen","1998","Ostdeutschland, neue Bundeslaender","weiblich","100","0.0505831782723571","0.0409980538490747","0.0601683026956396"
"Beamte","1998","Westdeutschland, alte Bundeslaender","maennlich","280","0.0597894413625164","0.0532411191610703","0.0663377635639624"
"Beamte","1998","Westdeutschland, alte Bundeslaender","weiblich","128","0.0254476657565584","0.0212458338023375","0.0296494977107794"
"Beamte","1998","Ostdeutschland, neue Bundeslaender","maennlich","45","0.0215056200067749","0.0149395938770567","0.0280716461364932"
"Beamte","1998","Ostdeutschland, neue Bundeslaender","weiblich","30","0.0124687249031904","0.00761525112392224","0.0173221986824586"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","Westdeutschland, alte Bundeslaender","maennlich","762","0.136463503103826","0.12677240079344","0.146154605414212"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","Westdeutschland, alte Bundeslaender","weiblich","1053","0.171147870509684","0.1608563467697","0.181439394249667"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","Ostdeutschland, neue Bundeslaender","maennlich","205","0.106642142865114","0.0924733804179962","0.120810905312233"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","Ostdeutschland, neue Bundeslaender","weiblich","282","0.122787866559733","0.10831732906987","0.137258404049597"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","Westdeutschland, alte Bundeslaender","maennlich","1743","0.340146137701687","0.326771524669297","0.353520750734076"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","Westdeutschland, alte Bundeslaender","weiblich","1014","0.18929895722546","0.178594617643629","0.20000329680729"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","Ostdeutschland, neue Bundeslaender","maennlich","682","0.351906922155399","0.329984559748476","0.373829284562321"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","Ostdeutschland, neue Bundeslaender","weiblich","551","0.225920547006522","0.207482061076523","0.244359032936522"
"Selbstständige/ManagerInnen","1999","Westdeutschland, alte Bundeslaender","maennlich","421","0.0924077217027429","0.0842320376576604","0.100583405747825"
"Selbstständige/ManagerInnen","1999","Westdeutschland, alte Bundeslaender","weiblich","209","0.0416406092035086","0.0361820485526573","0.0470991698543599"
"Selbstständige/ManagerInnen","1999","Ostdeutschland, neue Bundeslaender","maennlich","131","0.0672987014242494","0.0557978659798402","0.0787995368686585"
"Selbstständige/ManagerInnen","1999","Ostdeutschland, neue Bundeslaender","weiblich","72","0.0335959933673402","0.0256512892918657","0.0415406974428147"
"In Ausbildung","1999","Westdeutschland, alte Bundeslaender","maennlich","409","0.0770513178345511","0.0695229057280616","0.0845797299410407"
"In Ausbildung","1999","Westdeutschland, alte Bundeslaender","weiblich","402","0.0653788996555196","0.058624418478237","0.0721333808328023"
"In Ausbildung","1999","Ostdeutschland, neue Bundeslaender","maennlich","189","0.0795804718794689","0.0671567727923054","0.0920041709666324"
"In Ausbildung","1999","Ostdeutschland, neue Bundeslaender","weiblich","199","0.0812675840724081","0.0692197822385732","0.093315385906243"
"In Rente oder Pension","1999","Westdeutschland, alte Bundeslaender","maennlich","873","0.231511445362175","0.219603700878986","0.243419189845364"
"In Rente oder Pension","1999","Westdeutschland, alte Bundeslaender","weiblich","1031","0.287830411467373","0.27545910821046","0.300201714724286"
"In Rente oder Pension","1999","Ostdeutschland, neue Bundeslaender","maennlich","344","0.24716699956763","0.227365443329389","0.26696855580587"
"In Rente oder Pension","1999","Ostdeutschland, neue Bundeslaender","weiblich","522","0.36851979695917","0.347249923681","0.389789670237339"
"Arbeitslose","1999","Westdeutschland, alte Bundeslaender","maennlich","266","0.0510307719216087","0.0448182675727814","0.0572432762704361"
"Arbeitslose","1999","Westdeutschland, alte Bundeslaender","weiblich","208","0.0364933991996281","0.03136962588443","0.0416171725148262"
"Arbeitslose","1999","Ostdeutschland, neue Bundeslaender","maennlich","199","0.110505339563513","0.0961134419367496","0.124897237190276"
"Arbeitslose","1999","Ostdeutschland, neue Bundeslaender","weiblich","218","0.10769817321066","0.0940298676096546","0.121366478811665"
"Sonstige Nichterwerbspersonen","1999","Westdeutschland, alte Bundeslaender","maennlich","86","0.0153564474943883","0.011885009022165","0.0188278859666115"
"Sonstige Nichterwerbspersonen","1999","Westdeutschland, alte Bundeslaender","weiblich","1104","0.183981207710056","0.173393737184016","0.194568678236095"
"Sonstige Nichterwerbspersonen","1999","Ostdeutschland, neue Bundeslaender","maennlich","33","0.0181152867092313","0.0119930853138453","0.0242374881046173"
"Sonstige Nichterwerbspersonen","1999","Ostdeutschland, neue Bundeslaender","weiblich","101","0.0460074559026616","0.0367702373233258","0.0552446744819975"
"Beamte","1999","Westdeutschland, alte Bundeslaender","maennlich","260","0.0560326548790216","0.0495399799795493","0.0625253297784938"
"Beamte","1999","Westdeutschland, alte Bundeslaender","weiblich","124","0.0242286450287718","0.0200272453547721","0.0284300447027716"
"Beamte","1999","Ostdeutschland, neue Bundeslaender","maennlich","40","0.0187841358353948","0.0125520611777619","0.0250162104930277"
"Beamte","1999","Ostdeutschland, neue Bundeslaender","weiblich","31","0.014202582921505","0.0089854473106699","0.01941971853234"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2000","Westdeutschland, alte Bundeslaender","maennlich","1294","0.14304687128394","0.135735023293119","0.150358719274761"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2000","Westdeutschland, alte Bundeslaender","weiblich","1822","0.174874696473257","0.167236167540046","0.182513225406469"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2000","Ostdeutschland, neue Bundeslaender","maennlich","313","0.118561557450864","0.106583340423067","0.13053977447866"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2000","Ostdeutschland, neue Bundeslaender","weiblich","414","0.125614817004178","0.113856974022118","0.137372659986238"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2000","Westdeutschland, alte Bundeslaender","maennlich","3062","0.343672361119831","0.333753950407815","0.353590771831847"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2000","Westdeutschland, alte Bundeslaender","weiblich","1931","0.201628212868552","0.193560238134627","0.209696187602477"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2000","Ostdeutschland, neue Bundeslaender","maennlich","951","0.313942717151356","0.296746630225953","0.331138804076759"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2000","Ostdeutschland, neue Bundeslaender","weiblich","823","0.23476864885598","0.219731266111526","0.249806031600433"
"Selbstständige/ManagerInnen","2000","Westdeutschland, alte Bundeslaender","maennlich","834","0.0989175290070325","0.0926826455761416","0.105152412437923"
"Selbstständige/ManagerInnen","2000","Westdeutschland, alte Bundeslaender","weiblich","384","0.0412166372167183","0.0372191893283757","0.0452140851050609"
"Selbstständige/ManagerInnen","2000","Ostdeutschland, neue Bundeslaender","maennlich","223","0.0808879922204877","0.0707849891786372","0.0909909952623381"
"Selbstständige/ManagerInnen","2000","Ostdeutschland, neue Bundeslaender","weiblich","122","0.0383213304444046","0.0315106405349789","0.0451320203538304"
"In Ausbildung","2000","Westdeutschland, alte Bundeslaender","maennlich","697","0.0709359258010983","0.0655746840380017","0.0762971675641948"
"In Ausbildung","2000","Westdeutschland, alte Bundeslaender","weiblich","671","0.0605671354641416","0.0557704893317112","0.0653637815965721"
"In Ausbildung","2000","Ostdeutschland, neue Bundeslaender","maennlich","270","0.0832608793292931","0.0730239992697136","0.0934977593888725"
"In Ausbildung","2000","Ostdeutschland, neue Bundeslaender","weiblich","275","0.0704924608989556","0.0614110438426185","0.0795738779552926"
"In Rente oder Pension","2000","Westdeutschland, alte Bundeslaender","maennlich","1808","0.228468776647605","0.2197007952579","0.237236758037309"
"In Rente oder Pension","2000","Westdeutschland, alte Bundeslaender","weiblich","2015","0.274912813723395","0.265934828320174","0.283890799126615"
"In Rente oder Pension","2000","Ostdeutschland, neue Bundeslaender","maennlich","609","0.260074795349988","0.243820532470692","0.276329058229284"
"In Rente oder Pension","2000","Ostdeutschland, neue Bundeslaender","weiblich","878","0.37480827161094","0.357634447073288","0.391982096148592"
"Arbeitslose","2000","Westdeutschland, alte Bundeslaender","maennlich","418","0.0423461233935319","0.0381405951602722","0.0465516516267916"
"Arbeitslose","2000","Westdeutschland, alte Bundeslaender","weiblich","326","0.0289869688359802","0.0256133173236513","0.0323606203483091"
"Arbeitslose","2000","Ostdeutschland, neue Bundeslaender","maennlich","302","0.102093587217855","0.0908749784110106","0.113312196024699"
"Arbeitslose","2000","Ostdeutschland, neue Bundeslaender","weiblich","367","0.109359788454266","0.0982875404028119","0.120432036505721"
"Sonstige Nichterwerbspersonen","2000","Westdeutschland, alte Bundeslaender","maennlich","195","0.0212217841356263","0.0182119502186511","0.0242316180526014"
"Sonstige Nichterwerbspersonen","2000","Westdeutschland, alte Bundeslaender","weiblich","2112","0.195334545832233","0.187362248360414","0.203306843304052"
"Sonstige Nichterwerbspersonen","2000","Ostdeutschland, neue Bundeslaender","maennlich","60","0.0195066195048737","0.0143822837781098","0.0246309552316377"
"Sonstige Nichterwerbspersonen","2000","Ostdeutschland, neue Bundeslaender","weiblich","137","0.0387275707532227","0.0318823225876843","0.0455728189187612"
"Beamte","2000","Westdeutschland, alte Bundeslaender","maennlich","500","0.0513906286113356","0.0467796287577326","0.0560016284649386"
"Beamte","2000","Westdeutschland, alte Bundeslaender","weiblich","239","0.0224789895857233","0.0194981559937387","0.0254598231777078"
"Beamte","2000","Ostdeutschland, neue Bundeslaender","maennlich","70","0.0216718517752838","0.0162765651529709","0.0270671383975967"
"Beamte","2000","Ostdeutschland, neue Bundeslaender","weiblich","36","0.00790711197805293","0.00476486050037014","0.0110493634557357"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2001","Westdeutschland, alte Bundeslaender","maennlich","1090","0.134502858297537","0.126970065821802","0.142035650773272"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2001","Westdeutschland, alte Bundeslaender","weiblich","1642","0.174786560852379","0.166738796547084","0.182834325157673"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2001","Ostdeutschland, neue Bundeslaender","maennlich","287","0.109833811487968","0.0978631498524958","0.12180447312344"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2001","Ostdeutschland, neue Bundeslaender","weiblich","397","0.127847296530366","0.115509770426676","0.140184822634056"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2001","Westdeutschland, alte Bundeslaender","maennlich","2793","0.344235727987534","0.333746119603921","0.354725336371147"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2001","Westdeutschland, alte Bundeslaender","weiblich","1793","0.2025258242366","0.194009805614447","0.211041842858753"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2001","Ostdeutschland, neue Bundeslaender","maennlich","885","0.317109676662055","0.299294308267644","0.334925045056466"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2001","Ostdeutschland, neue Bundeslaender","weiblich","755","0.236949666874487","0.221239142210644","0.252660191538331"
"Selbstständige/ManagerInnen","2001","Westdeutschland, alte Bundeslaender","maennlich","732","0.0980340116845231","0.0914689184915062","0.10459910487754"
"Selbstständige/ManagerInnen","2001","Westdeutschland, alte Bundeslaender","weiblich","342","0.04009036425775","0.0359334289983218","0.0442472995171782"
"Selbstständige/ManagerInnen","2001","Ostdeutschland, neue Bundeslaender","maennlich","192","0.0721106594618018","0.0622077591550533","0.0820135597685503"
"Selbstständige/ManagerInnen","2001","Ostdeutschland, neue Bundeslaender","weiblich","95","0.0329084399352876","0.0263171033660072","0.0394997765045681"
"In Ausbildung","2001","Westdeutschland, alte Bundeslaender","maennlich","599","0.0676549185727347","0.0621099963711254","0.073199840774344"
"In Ausbildung","2001","Westdeutschland, alte Bundeslaender","weiblich","623","0.0637972615046788","0.0586185221189886","0.068976000890369"
"In Ausbildung","2001","Ostdeutschland, neue Bundeslaender","maennlich","247","0.0822737091065303","0.0717540490519361","0.0927933691611246"
"In Ausbildung","2001","Ostdeutschland, neue Bundeslaender","weiblich","274","0.0735109129255234","0.0638685803507656","0.0831532455002811"
"In Rente oder Pension","2001","Westdeutschland, alte Bundeslaender","maennlich","1688","0.234675825135956","0.225319305787593","0.244032344484319"
"In Rente oder Pension","2001","Westdeutschland, alte Bundeslaender","weiblich","1881","0.283043702361404","0.273497927786278","0.29258947693653"
"In Rente oder Pension","2001","Ostdeutschland, neue Bundeslaender","maennlich","589","0.263083252174985","0.246226636122847","0.279939868227123"
"In Rente oder Pension","2001","Ostdeutschland, neue Bundeslaender","weiblich","820","0.378892030099626","0.360968343954695","0.396815716244556"
"Arbeitslose","2001","Westdeutschland, alte Bundeslaender","maennlich","368","0.0489923680176523","0.0442268112852233","0.0537579247500812"
"Arbeitslose","2001","Westdeutschland, alte Bundeslaender","weiblich","326","0.0354010386336466","0.0314852478392978","0.0393168294279954"
"Arbeitslose","2001","Ostdeutschland, neue Bundeslaender","maennlich","300","0.112951498859045","0.10083340636782","0.12506959135027"
"Arbeitslose","2001","Ostdeutschland, neue Bundeslaender","weiblich","322","0.105141428313002","0.0938082901855814","0.116474566440423"
"Sonstige Nichterwerbspersonen","2001","Westdeutschland, alte Bundeslaender","maennlich","163","0.0203353682171989","0.0172191908982135","0.0234515455361843"
"Sonstige Nichterwerbspersonen","2001","Westdeutschland, alte Bundeslaender","weiblich","1724","0.176542585624429","0.168463105857874","0.184622065390983"
"Sonstige Nichterwerbspersonen","2001","Ostdeutschland, neue Bundeslaender","maennlich","48","0.0180877735496726","0.0129857381152139","0.0231898089841314"
"Sonstige Nichterwerbspersonen","2001","Ostdeutschland, neue Bundeslaender","weiblich","115","0.0325079742041586","0.0259555094311592","0.0390604389771581"
"Beamte","2001","Westdeutschland, alte Bundeslaender","maennlich","448","0.051568922086864","0.0466862861607465","0.0564515580129815"
"Beamte","2001","Westdeutschland, alte Bundeslaender","weiblich","224","0.0238126625291135","0.0205818731414066","0.0270434519168203"
"Beamte","2001","Ostdeutschland, neue Bundeslaender","maennlich","73","0.0245496186979433","0.0186252845278432","0.0304739528680435"
"Beamte","2001","Ostdeutschland, neue Bundeslaender","weiblich","36","0.0122422511175496","0.00817929708354643","0.0163052051515527"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","Westdeutschland, alte Bundeslaender","maennlich","1083","0.144565465317528","0.137082064168053","0.152048866467003"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","Westdeutschland, alte Bundeslaender","weiblich","1678","0.188849678042777","0.180812608996371","0.196886747089182"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","Ostdeutschland, neue Bundeslaender","maennlich","257","0.102533506449729","0.0909444741021465","0.114122538797312"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","Ostdeutschland, neue Bundeslaender","weiblich","375","0.122703709056016","0.110561892972306","0.134845525139725"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","Westdeutschland, alte Bundeslaender","maennlich","2787","0.324538793869185","0.31457540979655","0.33450217794182"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","Westdeutschland, alte Bundeslaender","weiblich","1983","0.19291000735941","0.184807353947238","0.201012660771583"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","Ostdeutschland, neue Bundeslaender","maennlich","862","0.298564552242462","0.281081464978659","0.316047639506265"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","Ostdeutschland, neue Bundeslaender","weiblich","765","0.225213724737491","0.209755128844171","0.240672320630811"
"Selbstständige/ManagerInnen","2002","Westdeutschland, alte Bundeslaender","maennlich","1004","0.0939171610011365","0.0877094743310826","0.10012484767119"
"Selbstständige/ManagerInnen","2002","Westdeutschland, alte Bundeslaender","weiblich","412","0.0351167366050521","0.0313368100255695","0.0388966631845348"
"Selbstständige/ManagerInnen","2002","Ostdeutschland, neue Bundeslaender","maennlich","218","0.07385010589926","0.063858820827434","0.083841390971086"
"Selbstständige/ManagerInnen","2002","Ostdeutschland, neue Bundeslaender","weiblich","108","0.0310435842718839","0.0246252887612948","0.0374618797824729"
"In Ausbildung","2002","Westdeutschland, alte Bundeslaender","maennlich","681","0.0726643637760859","0.0671403777672571","0.0781883497849147"
"In Ausbildung","2002","Westdeutschland, alte Bundeslaender","weiblich","707","0.0665775187368345","0.0614584397165168","0.0716965977571522"
"In Ausbildung","2002","Ostdeutschland, neue Bundeslaender","maennlich","262","0.0818695175849693","0.0713953753436054","0.0923436598263332"
"In Ausbildung","2002","Ostdeutschland, neue Bundeslaender","weiblich","275","0.0853640526879039","0.0750235106646498","0.0957045947111581"
"In Rente oder Pension","2002","Westdeutschland, alte Bundeslaender","maennlich","1799","0.244154628762386","0.235013026591076","0.253296230933696"
"In Rente oder Pension","2002","Westdeutschland, alte Bundeslaender","weiblich","1911","0.283100561672931","0.273849567911089","0.292351555434772"
"In Rente oder Pension","2002","Ostdeutschland, neue Bundeslaender","maennlich","603","0.271022195572313","0.254041138140309","0.288003253004317"
"In Rente oder Pension","2002","Ostdeutschland, neue Bundeslaender","weiblich","817","0.381287644699165","0.363313326784782","0.399261962613548"
"Arbeitslose","2002","Westdeutschland, alte Bundeslaender","maennlich","370","0.0509322626862883","0.0462536354169098","0.0556108899556667"
"Arbeitslose","2002","Westdeutschland, alte Bundeslaender","weiblich","337","0.0423761880823259","0.0382395520120769","0.046512824152575"
"Arbeitslose","2002","Ostdeutschland, neue Bundeslaender","maennlich","308","0.13299186751831","0.120019200331881","0.145964534704738"
"Arbeitslose","2002","Ostdeutschland, neue Bundeslaender","weiblich","298","0.104181931544945","0.0928764837301985","0.115487379359692"
"Sonstige Nichterwerbspersonen","2002","Westdeutschland, alte Bundeslaender","maennlich","188","0.0220249387833256","0.0189017761307514","0.0251481014358998"
"Sonstige Nichterwerbspersonen","2002","Westdeutschland, alte Bundeslaender","weiblich","1694","0.168474846836378","0.160788957393408","0.176160736279348"
"Sonstige Nichterwerbspersonen","2002","Ostdeutschland, neue Bundeslaender","maennlich","46","0.0187171910643949","0.0135396615813868","0.023894720547403"
"Sonstige Nichterwerbspersonen","2002","Ostdeutschland, neue Bundeslaender","weiblich","122","0.0414009161540569","0.0340285798393523","0.0487732524687616"
"Beamte","2002","Westdeutschland, alte Bundeslaender","maennlich","571","0.047202385804065","0.0426894862933842","0.0517152853147458"
"Beamte","2002","Westdeutschland, alte Bundeslaender","weiblich","388","0.022594462664292","0.0195428647537951","0.0256460605747889"
"Beamte","2002","Ostdeutschland, neue Bundeslaender","maennlich","76","0.0204510636685617","0.0150438171757634","0.02585831016136"
"Beamte","2002","Ostdeutschland, neue Bundeslaender","weiblich","45","0.008804436848538","0.005347335398505","0.012261538298571"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Westdeutschland, alte Bundeslaender","maennlich","971","0.135950820234192","0.12848646089007","0.143415179578314"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Westdeutschland, alte Bundeslaender","weiblich","1603","0.184051134670053","0.175925771301713","0.192176498038393"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Ostdeutschland, neue Bundeslaender","maennlich","238","0.0973856233911143","0.0859652418499697","0.108806004932259"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Ostdeutschland, neue Bundeslaender","weiblich","383","0.12849289079822","0.116015244644245","0.140970536952195"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Westdeutschland, alte Bundeslaender","maennlich","2669","0.32335240734833","0.31316528056079","0.33353953413587"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Westdeutschland, alte Bundeslaender","weiblich","1919","0.19746117492695","0.189114452807374","0.205807897046525"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Ostdeutschland, neue Bundeslaender","maennlich","833","0.295927373115813","0.278344762216711","0.313509984014916"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Ostdeutschland, neue Bundeslaender","weiblich","711","0.213758932877231","0.198472799415536","0.229045066338926"
"Selbstständige/ManagerInnen","2003","Westdeutschland, alte Bundeslaender","maennlich","901","0.0907089994734883","0.0844542628605249","0.0969637360864518"
"Selbstständige/ManagerInnen","2003","Westdeutschland, alte Bundeslaender","weiblich","375","0.0348935828329696","0.0310458717453621","0.0387412939205772"
"Selbstständige/ManagerInnen","2003","Ostdeutschland, neue Bundeslaender","maennlich","212","0.0730805967238866","0.0630551416560123","0.0831060517917609"
"Selbstständige/ManagerInnen","2003","Ostdeutschland, neue Bundeslaender","weiblich","110","0.0300542383450269","0.0236879803217424","0.0364204963683114"
"In Ausbildung","2003","Westdeutschland, alte Bundeslaender","maennlich","687","0.0761053881761159","0.0703303971806779","0.081880379171554"
"In Ausbildung","2003","Westdeutschland, alte Bundeslaender","weiblich","661","0.0608398713627848","0.0558279293491979","0.0658518133763717"
"In Ausbildung","2003","Ostdeutschland, neue Bundeslaender","maennlich","238","0.070029559832332","0.0601994734030716","0.0798596462615924"
