"beruf","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","direkter Migrationshintergrund","weiblich","407","0.280617436901128","0.257427330512429","0.303807543289826"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","indirekter Migrationshintergrund","maennlich","57","0.166333941095573","0.128079320567652","0.204588561623493"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","indirekter Migrationshintergrund","weiblich","84","0.164202189991034","0.128167137319203","0.200237242662866"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","kein Migrationshintergrund","maennlich","3200","0.337949238429584","0.328381998274618","0.34751647858455"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","kein Migrationshintergrund","weiblich","2498","0.21044512686466","0.2024824580529","0.218407795676421"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","direkter Migrationshintergrund","maennlich","334","0.207407215291525","0.185866703587559","0.22894772699549"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","direkter Migrationshintergrund","weiblich","164","0.112647967813089","0.0963296602007317","0.128966275425447"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","indirekter Migrationshintergrund","maennlich","115","0.286806761818378","0.240344997151274","0.333268526485482"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","indirekter Migrationshintergrund","weiblich","86","0.247572478624607","0.205589950004213","0.289555007245"
"Selbstständige/ManagerInnen","2002","kein Migrationshintergrund","maennlich","1098","0.0949210463293496","0.088992615099711","0.100849477558988"
"Selbstständige/ManagerInnen","2002","kein Migrationshintergrund","weiblich","474","0.0372424540240645","0.0335435278153817","0.0409413802327472"
"Selbstständige/ManagerInnen","2002","direkter Migrationshintergrund","maennlich","100","0.0666861325147371","0.0534320199898731","0.0799402450396011"
"Selbstständige/ManagerInnen","2002","direkter Migrationshintergrund","weiblich","39","0.0197093328701337","0.0125350440400637","0.0268836217002036"
"Selbstständige/ManagerInnen","2002","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","2002","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2002","kein Migrationshintergrund","maennlich","750","0.0651668292747429","0.0601745870727599","0.070159071476726"
"In Ausbildung","2002","kein Migrationshintergrund","weiblich","779","0.0615844884535115","0.0568884535647065","0.0662805233423164"
"In Ausbildung","2002","direkter Migrationshintergrund","maennlich","85","0.0794950280017928","0.0651235286026074","0.0938665274009782"
"In Ausbildung","2002","direkter Migrationshintergrund","weiblich","82","0.078293514083429","0.0644283607844797","0.0921586673823784"
"In Ausbildung","2002","indirekter Migrationshintergrund","maennlich","108","0.333921776343975","0.285473047390476","0.382370505297473"
"In Ausbildung","2002","indirekter Migrationshintergrund","weiblich","121","0.292366615014221","0.248122743645095","0.336610486383347"
"In Rente oder Pension","2002","kein Migrationshintergrund","maennlich","2113","0.262481572669082","0.253582369075204","0.27138077626296"
"In Rente oder Pension","2002","kein Migrationshintergrund","weiblich","2452","0.324431530124727","0.315286307752114","0.33357675249734"
"In Rente oder Pension","2002","direkter Migrationshintergrund","maennlich","281","0.211446166651903","0.189752417694881","0.233139915608924"
"In Rente oder Pension","2002","direkter Migrationshintergrund","weiblich","266","0.203290564363272","0.182518768210757","0.224062360515786"
"In Rente oder Pension","2002","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2002","kein Migrationshintergrund","maennlich","529","0.0619474992204303","0.0570717567683144","0.0668232416725463"
"Arbeitslose","2002","kein Migrationshintergrund","weiblich","517","0.0508220339847462","0.0465316328197844","0.0551124351497081"
"Arbeitslose","2002","direkter Migrationshintergrund","maennlich","123","0.0972700331865821","0.0815270333782957","0.113013032994869"
"Arbeitslose","2002","direkter Migrationshintergrund","weiblich","96","0.0695610801961327","0.0564302388569296","0.0826919215353359"
"Arbeitslose","2002","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeitslose","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","2002","kein Migrationshintergrund","maennlich","176","0.0188073398384763","0.016059723271458","0.0215549564054946"
"Sonstige Nichterwerbspersonen","2002","kein Migrationshintergrund","weiblich","1367","0.131984666336523","0.125372808688813","0.138596523984233"
"Sonstige Nichterwerbspersonen","2002","direkter Migrationshintergrund","maennlich","36","0.0289391279061748","0.0200330810522011","0.0378451747601484"
"Sonstige Nichterwerbspersonen","2002","direkter Migrationshintergrund","weiblich","378","0.229732034743131","0.208020168313272","0.25144390117299"
"Sonstige Nichterwerbspersonen","2002","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","2002","indirekter Migrationshintergrund","weiblich","71","0.141615340760893","0.107701170291434","0.175529511230352"
"Beamte","2002","kein Migrationshintergrund","maennlich","629","0.0488737897818089","0.0445129274364358","0.053234652127182"
"Beamte","2002","kein Migrationshintergrund","weiblich","418","0.0223756241664221","0.0194864638110202","0.0252647845218241"
"Beamte","2002","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2002","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2002","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","kein Migrationshintergrund","maennlich","810","0.104159690372754","0.0978651947465606","0.110454185998947"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","kein Migrationshintergrund","weiblich","1506","0.156739344754819","0.149514499238996","0.163964190270642"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","direkter Migrationshintergrund","maennlich","336","0.275693135407281","0.251135937385343","0.30025033342922"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","direkter Migrationshintergrund","weiblich","392","0.285549270636749","0.261623108770259","0.309475432503239"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","indirekter Migrationshintergrund","maennlich","63","0.173425809315043","0.134795099051051","0.212056519579035"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","indirekter Migrationshintergrund","weiblich","88","0.167410026286388","0.131049772984546","0.20377027958823"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","kein Migrationshintergrund","maennlich","3067","0.33457128221945","0.32484849243333","0.344294072005569"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","kein Migrationshintergrund","weiblich","2388","0.214240239535049","0.206086552310492","0.222393926759605"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","direkter Migrationshintergrund","maennlich","315","0.214729450344742","0.192163169089197","0.237295731600287"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","direkter Migrationshintergrund","weiblich","160","0.101602934371563","0.0855987459878822","0.117607122755245"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","indirekter Migrationshintergrund","maennlich","120","0.306821064984177","0.259766672276498","0.353875457691857"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","indirekter Migrationshintergrund","weiblich","82","0.242759533863727","0.201002885346119","0.284516182381336"
"Selbstständige/ManagerInnen","2003","kein Migrationshintergrund","maennlich","1018","0.0957456244299299","0.0896824428696323","0.101808805990228"
"Selbstständige/ManagerInnen","2003","kein Migrationshintergrund","weiblich","437","0.0348422782984853","0.0311980040640422","0.0384865525329285"
"Selbstständige/ManagerInnen","2003","direkter Migrationshintergrund","maennlich","74","0.0458593585424243","0.0343639417901188","0.0573547752947298"
"Selbstständige/ManagerInnen","2003","direkter Migrationshintergrund","weiblich","38","0.0321637416707963","0.0228176380080774","0.0415098453335152"
"Selbstständige/ManagerInnen","2003","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","2003","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2003","kein Migrationshintergrund","maennlich","744","0.0656256350926832","0.060523017607296","0.0707282525780704"
"In Ausbildung","2003","kein Migrationshintergrund","weiblich","749","0.0582514935342225","0.0535969227887608","0.0629060642796842"
"In Ausbildung","2003","direkter Migrationshintergrund","maennlich","81","0.0867458412876937","0.0712781784683678","0.102213504107019"
"In Ausbildung","2003","direkter Migrationshintergrund","weiblich","78","0.066405315799768","0.0532158570105209","0.0795947745890152"
"In Ausbildung","2003","indirekter Migrationshintergrund","maennlich","100","0.281433884988567","0.235550392477423","0.327317377499712"
"In Ausbildung","2003","indirekter Migrationshintergrund","weiblich","112","0.271004228869835","0.227715870348323","0.314292587391348"
"In Rente oder Pension","2003","kein Migrationshintergrund","maennlich","2120","0.268324522011152","0.259194218219033","0.277454825803271"
"In Rente oder Pension","2003","kein Migrationshintergrund","weiblich","2437","0.329796610929645","0.320453639149124","0.339139582710166"
"In Rente oder Pension","2003","direkter Migrationshintergrund","maennlich","278","0.216787831260715","0.19414338531842","0.23943227720301"
"In Rente oder Pension","2003","direkter Migrationshintergrund","weiblich","258","0.201615609589349","0.180362892442879","0.222868326735819"
"In Rente oder Pension","2003","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2003","kein Migrationshintergrund","maennlich","563","0.0678634704958146","0.0626808000668067","0.0730461409248225"
"Arbeitslose","2003","kein Migrationshintergrund","weiblich","567","0.0576661754716694","0.0530336096602994","0.0622987412830395"
"Arbeitslose","2003","direkter Migrationshintergrund","maennlich","142","0.127257265663268","0.108943023599252","0.145571507727285"
"Arbeitslose","2003","direkter Migrationshintergrund","weiblich","81","0.0587154585927886","0.0462621984966855","0.0711687186888917"
"Arbeitslose","2003","indirekter Migrationshintergrund","maennlich","35","0.112473542985595","0.080236830193593","0.144710255777597"
"Arbeitslose","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","2003","kein Migrationshintergrund","maennlich","153","0.0149607432842276","0.012459251097953","0.0174622354705022"
"Sonstige Nichterwerbspersonen","2003","kein Migrationshintergrund","weiblich","1251","0.125228550698599","0.118651099865963","0.131806001531235"
"Sonstige Nichterwerbspersonen","2003","direkter Migrationshintergrund","maennlich","31","0.0260281278316252","0.0172783060300373","0.034777949633213"
"Sonstige Nichterwerbspersonen","2003","direkter Migrationshintergrund","weiblich","353","0.24989412307164","0.226959813398559","0.272828432744722"
"Sonstige Nichterwerbspersonen","2003","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","2003","indirekter Migrationshintergrund","weiblich","77","0.183889890840164","0.146161013228464","0.221618768451865"
"Beamte","2003","kein Migrationshintergrund","maennlich","572","0.0487490320939893","0.0443116548657161","0.0531864093222625"
"Beamte","2003","kein Migrationshintergrund","weiblich","392","0.0232353067775114","0.0202414720966767","0.0262291414583461"
"Beamte","2003","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2003","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2003","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","kein Migrationshintergrund","maennlich","823","0.104139204686401","0.0977517280960968","0.110526681276706"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","kein Migrationshintergrund","weiblich","1510","0.16340591654307","0.155972148434553","0.170839684651587"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","direkter Migrationshintergrund","maennlich","316","0.258606555984707","0.234015986710124","0.283197125259289"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","direkter Migrationshintergrund","weiblich","369","0.277344662154571","0.253220975304076","0.301468349005067"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","indirekter Migrationshintergrund","maennlich","57","0.136629668841714","0.102322190774744","0.170937146908683"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","indirekter Migrationshintergrund","weiblich","83","0.130770678351703","0.0984111311677519","0.163130225535655"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","kein Migrationshintergrund","maennlich","2871","0.319835172351914","0.310081411046729","0.3295889336571"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","kein Migrationshintergrund","weiblich","2306","0.208334825822907","0.200169576814521","0.216500074831292"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","direkter Migrationshintergrund","maennlich","301","0.218427218250803","0.195223235301575","0.241631201200031"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","direkter Migrationshintergrund","weiblich","143","0.0995162617794034","0.0833855647958379","0.115646958762969"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","indirekter Migrationshintergrund","maennlich","114","0.280064538989628","0.235211324746572","0.324917753232685"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","indirekter Migrationshintergrund","weiblich","81","0.246631597674731","0.205259444661022","0.28800375068844"
"Selbstständige/ManagerInnen","2004","kein Migrationshintergrund","maennlich","1031","0.101883331298286","0.0955574669564446","0.108209195640127"
"Selbstständige/ManagerInnen","2004","kein Migrationshintergrund","weiblich","438","0.0363154609267992","0.03255422173772","0.0400767001158785"
"Selbstständige/ManagerInnen","2004","direkter Migrationshintergrund","maennlich","83","0.0629065294625001","0.0492712587195753","0.0765418002054249"
"Selbstständige/ManagerInnen","2004","direkter Migrationshintergrund","weiblich","42","0.0370937702141407","0.0269099515903233","0.0472775888379581"
"Selbstständige/ManagerInnen","2004","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","2004","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2004","kein Migrationshintergrund","maennlich","738","0.0685497640208663","0.0632654972058041","0.0738340308359285"
"In Ausbildung","2004","kein Migrationshintergrund","weiblich","762","0.0610843524125161","0.0562693556232815","0.0658993492017508"
"In Ausbildung","2004","direkter Migrationshintergrund","maennlich","73","0.0819891487323332","0.0665818485911323","0.0973964488735342"
"In Ausbildung","2004","direkter Migrationshintergrund","weiblich","73","0.0614604760938982","0.0485187437936877","0.0744022083941087"
"In Ausbildung","2004","indirekter Migrationshintergrund","maennlich","125","0.343805110268513","0.296360125444315","0.391250095092711"
"In Ausbildung","2004","indirekter Migrationshintergrund","weiblich","126","0.34187962672689","0.296352594404027","0.387406659049753"
"In Rente oder Pension","2004","kein Migrationshintergrund","maennlich","2094","0.270142989779567","0.260857225168005","0.279428754391129"
"In Rente oder Pension","2004","kein Migrationshintergrund","weiblich","2426","0.335223395127783","0.325732159612477","0.344714630643089"
"In Rente oder Pension","2004","direkter Migrationshintergrund","maennlich","262","0.217722340000469","0.194545383400635","0.240899296600302"
"In Rente oder Pension","2004","direkter Migrationshintergrund","weiblich","252","0.207477931301629","0.185627510470693","0.229328352132565"
"In Rente oder Pension","2004","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2004","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2004","kein Migrationshintergrund","maennlich","545","0.0716207816632775","0.0662283560747406","0.0770132072518143"
"Arbeitslose","2004","kein Migrationshintergrund","weiblich","542","0.0582538252827445","0.0535446280162492","0.0629630225492397"
"Arbeitslose","2004","direkter Migrationshintergrund","maennlich","146","0.129078846860635","0.110249233399664","0.147908460321607"
"Arbeitslose","2004","direkter Migrationshintergrund","weiblich","95","0.0802261116736105","0.0655886227700011","0.0948636005772199"
"Arbeitslose","2004","indirekter Migrationshintergrund","maennlich","39","0.126855342809155","0.0936111947127986","0.160099490905512"
"Arbeitslose","2004","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","2004","kein Migrationshintergrund","maennlich","133","0.0159130236613024","0.0132960760783583","0.0185299712442466"
"Sonstige Nichterwerbspersonen","2004","kein Migrationshintergrund","weiblich","1146","0.115468640756333","0.109043149004724","0.121894132507942"
"Sonstige Nichterwerbspersonen","2004","direkter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","2004","direkter Migrationshintergrund","weiblich","343","0.233153296329651","0.210368600962195","0.255937991697107"
"Sonstige Nichterwerbspersonen","2004","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","2004","indirekter Migrationshintergrund","weiblich","72","0.132991653086592","0.100400187159166","0.165583119014018"
"Beamte","2004","kein Migrationshintergrund","maennlich","549","0.0479157325383856","0.0434491158122693","0.0523823492645018"
"Beamte","2004","kein Migrationshintergrund","weiblich","373","0.0219135831278476","0.0189700899197594","0.0248570763359359"
"Beamte","2004","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2004","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2004","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2004","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","kein Migrationshintergrund","maennlich","770","0.112721467898663","0.105949961385221","0.119492974412105"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","kein Migrationshintergrund","weiblich","1407","0.161240959407556","0.153696700761738","0.168785218053374"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","direkter Migrationshintergrund","maennlich","252","0.232325162427442","0.207570103363995","0.257080221490889"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","direkter Migrationshintergrund","weiblich","366","0.295809523927852","0.270578690177475","0.32104035767823"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","indirekter Migrationshintergrund","maennlich","59","0.145987032287176","0.111427705221521","0.180546359352831"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","indirekter Migrationshintergrund","weiblich","84","0.158270886554761","0.123488081780315","0.193053691329206"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","kein Migrationshintergrund","maennlich","2769","0.323216845424966","0.313202472509414","0.333231218340518"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","kein Migrationshintergrund","weiblich","2213","0.213050554963143","0.20465063734146","0.221450472584827"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","direkter Migrationshintergrund","maennlich","296","0.228105225344027","0.203508694539253","0.252701756148801"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","direkter Migrationshintergrund","weiblich","137","0.112883891908392","0.0953899906107332","0.130377793206052"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","indirekter Migrationshintergrund","maennlich","125","0.302526391373041","0.257566896024631","0.347485886721452"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","indirekter Migrationshintergrund","weiblich","79","0.210232237439057","0.171401354586621","0.249063120291493"
"Selbstständige/ManagerInnen","2005","kein Migrationshintergrund","maennlich","910","0.0939433814013297","0.0876965072260497","0.10019025557661"
"Selbstständige/ManagerInnen","2005","kein Migrationshintergrund","weiblich","446","0.0385487225474989","0.0345993426518014","0.0424981024431965"
"Selbstständige/ManagerInnen","2005","direkter Migrationshintergrund","maennlich","72","0.0596376740366389","0.045756213957115","0.0735191341161628"
"Selbstständige/ManagerInnen","2005","direkter Migrationshintergrund","weiblich","35","0.0230666510229135","0.014768044132072","0.0313652579137551"
"Selbstständige/ManagerInnen","2005","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","2005","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2005","kein Migrationshintergrund","maennlich","689","0.0737207895300077","0.0681255595357778","0.0793160195242377"
"In Ausbildung","2005","kein Migrationshintergrund","weiblich","724","0.0651687471911741","0.0601052966417529","0.0702321977405953"
"In Ausbildung","2005","direkter Migrationshintergrund","maennlich","58","0.0650093934715408","0.0505576957136224","0.0794610912294593"
"In Ausbildung","2005","direkter Migrationshintergrund","weiblich","72","0.0607409379515126","0.0475366831563535","0.0739451927466717"
"In Ausbildung","2005","indirekter Migrationshintergrund","maennlich","127","0.335145881238986","0.288944386138338","0.381347376339634"
"In Ausbildung","2005","indirekter Migrationshintergrund","weiblich","118","0.298844141407381","0.255221941460054","0.342466341354707"
"In Rente oder Pension","2005","kein Migrationshintergrund","maennlich","2068","0.260287904617403","0.250892611162959","0.269683198071847"
"In Rente oder Pension","2005","kein Migrationshintergrund","weiblich","2413","0.326592501805428","0.316971897466673","0.336213106144182"
"In Rente oder Pension","2005","direkter Migrationshintergrund","maennlich","257","0.230690985300123","0.205996901820466","0.255385068779779"
"In Rente oder Pension","2005","direkter Migrationshintergrund","weiblich","244","0.196567769542784","0.174598721833687","0.218536817251881"
"In Rente oder Pension","2005","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2005","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2005","kein Migrationshintergrund","maennlich","535","0.0735248891553178","0.0679365074347508","0.0791132708758849"
"Arbeitslose","2005","kein Migrationshintergrund","weiblich","501","0.0568704779212549","0.0521194302944926","0.0616215255480172"
"Arbeitslose","2005","direkter Migrationshintergrund","maennlich","140","0.14627295588027","0.125558729051011","0.166987182709529"
"Arbeitslose","2005","direkter Migrationshintergrund","weiblich","85","0.0749192343854052","0.0603657513812737","0.0894727173895366"
"Arbeitslose","2005","indirekter Migrationshintergrund","maennlich","39","0.0963354574397936","0.067457092010818","0.125213822868769"
"Arbeitslose","2005","indirekter Migrationshintergrund","weiblich","38","0.100670257503425","0.0719962776765346","0.129344237330316"
"Sonstige Nichterwerbspersonen","2005","kein Migrationshintergrund","maennlich","115","0.0123071119725931","0.00994641069498964","0.0146678132501966"
"Sonstige Nichterwerbspersonen","2005","kein Migrationshintergrund","weiblich","1061","0.113789097657472","0.107274626789279","0.120303568525665"
"Sonstige Nichterwerbspersonen","2005","direkter Migrationshintergrund","maennlich","31","0.0279663025849796","0.0183016693892746","0.0376309357806846"
"Sonstige Nichterwerbspersonen","2005","direkter Migrationshintergrund","weiblich","312","0.232711862434491","0.209352071311162","0.256071653557819"
"Sonstige Nichterwerbspersonen","2005","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","2005","indirekter Migrationshintergrund","weiblich","72","0.149840291571782","0.115827484836531","0.183853098307032"
"Beamte","2005","kein Migrationshintergrund","maennlich","523","0.0502776099997194","0.0455987758979528","0.0549564441014861"
"Beamte","2005","kein Migrationshintergrund","weiblich","363","0.0247389385064726","0.021552458130141","0.0279254188828043"
"Beamte","2005","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2005","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2005","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2005","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","kein Migrationshintergrund","maennlich","799","0.102643562506022","0.0964196147687965","0.108867510243247"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","kein Migrationshintergrund","weiblich","1454","0.149675051080294","0.142664929601698","0.156685172558889"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","direkter Migrationshintergrund","maennlich","265","0.243668001131732","0.218424676677573","0.26891132558589"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","direkter Migrationshintergrund","weiblich","352","0.279199517145113","0.254671559189321","0.303727475100904"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","indirekter Migrationshintergrund","maennlich","49","0.132128155820996","0.099310169985975","0.164946141656018"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","indirekter Migrationshintergrund","weiblich","89","0.197448692685487","0.160628296677721","0.234269088693253"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","kein Migrationshintergrund","maennlich","2925","0.328225976074526","0.318596211607118","0.337855740541933"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","kein Migrationshintergrund","weiblich","2423","0.217160776928491","0.209058905301137","0.225262648555845"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","direkter Migrationshintergrund","maennlich","282","0.231354347727391","0.206557699459503","0.256150995995279"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","direkter Migrationshintergrund","weiblich","159","0.101177223007792","0.0846889587430283","0.117665487272556"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","indirekter Migrationshintergrund","maennlich","119","0.281017935592144","0.237455466742813","0.324580404441475"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","indirekter Migrationshintergrund","weiblich","85","0.185259842043929","0.149324223325697","0.221195460762161"
"Selbstständige/ManagerInnen","2006","kein Migrationshintergrund","maennlich","1017","0.0978526131033711","0.091759453571607","0.103945772635135"
"Selbstständige/ManagerInnen","2006","kein Migrationshintergrund","weiblich","510","0.0434736521506997","0.039466646939018","0.0474806573623814"
"Selbstständige/ManagerInnen","2006","direkter Migrationshintergrund","maennlich","80","0.0626317620238677","0.048384103644946","0.0768794204027894"
"Selbstständige/ManagerInnen","2006","direkter Migrationshintergrund","weiblich","44","0.0291319292212284","0.0199367275330102","0.0383271309094466"
"Selbstständige/ManagerInnen","2006","indirekter Migrationshintergrund","maennlich","34","0.066021742105607","0.0419560525466354","0.0900874316645787"
"Selbstständige/ManagerInnen","2006","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2006","kein Migrationshintergrund","maennlich","608","0.0611498152923498","0.0562360624257556","0.066063568158944"
"In Ausbildung","2006","kein Migrationshintergrund","weiblich","643","0.0573740543512831","0.0528043738074378","0.0619437348951284"
"In Ausbildung","2006","direkter Migrationshintergrund","maennlich","53","0.0642897682744956","0.0498675295172104","0.0787120070317808"
"In Ausbildung","2006","direkter Migrationshintergrund","weiblich","58","0.0466196160496574","0.0350926774615263","0.0581465546377885"
"In Ausbildung","2006","indirekter Migrationshintergrund","maennlich","102","0.248779784867684","0.206883297390268","0.290676272345099"
"In Ausbildung","2006","indirekter Migrationshintergrund","weiblich","111","0.262331342266781","0.221641999317185","0.303020685216376"
"In Rente oder Pension","2006","kein Migrationshintergrund","maennlich","2423","0.265605558163568","0.256548214270342","0.274662902056794"
"In Rente oder Pension","2006","kein Migrationshintergrund","weiblich","2738","0.330873553724862","0.321627774879206","0.340119332570517"
"In Rente oder Pension","2006","direkter Migrationshintergrund","maennlich","254","0.214978075803524","0.190821852246279","0.239134299360768"
"In Rente oder Pension","2006","direkter Migrationshintergrund","weiblich","254","0.199593629344899","0.177739921483647","0.221447337206151"
"In Rente oder Pension","2006","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2006","kein Migrationshintergrund","maennlich","554","0.0674202903303021","0.0622780084696604","0.0725625721909438"
"Arbeitslose","2006","kein Migrationshintergrund","weiblich","559","0.0588882348227084","0.0542623667239613","0.0635141029214554"
"Arbeitslose","2006","direkter Migrationshintergrund","maennlich","124","0.122077164832562","0.102826911397826","0.141327418267297"
"Arbeitslose","2006","direkter Migrationshintergrund","weiblich","109","0.103959712203883","0.0872721526003302","0.120647271807436"
"Arbeitslose","2006","indirekter Migrationshintergrund","maennlich","56","0.137458223632531","0.104087788467815","0.170828658797246"
"Arbeitslose","2006","indirekter Migrationshintergrund","weiblich","35","0.0754696462377886","0.0510369348564305","0.0999023576191466"
"Sonstige Nichterwerbspersonen","2006","kein Migrationshintergrund","maennlich","270","0.0281253054667414","0.0247347461354972","0.0315158647979856"
"Sonstige Nichterwerbspersonen","2006","kein Migrationshintergrund","weiblich","1252","0.118136980789584","0.111794606400354","0.124479355178815"
"Sonstige Nichterwerbspersonen","2006","direkter Migrationshintergrund","maennlich","38","0.0465179374454996","0.0341340341968552","0.058901840694144"
"Sonstige Nichterwerbspersonen","2006","direkter Migrationshintergrund","weiblich","302","0.237338049400171","0.214076092245388","0.260600006554954"
