"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","2005","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2005","Hauptschulabschluss","indirekter Migrationshintergrund","39","0.168087024188762","0.122807329612485","0.213366718765039"
"In Ausbildung","2005","Realschulabschluss","kein Migrationshintergrund","296","0.0544185792278589","0.0481265551966576","0.0607106032590602"
"In Ausbildung","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2005","Realschulabschluss","indirekter Migrationshintergrund","36","0.205704691998987","0.148970629495293","0.262438754502681"
"In Ausbildung","2005","(Fach-)Abitur","kein Migrationshintergrund","399","0.189941321802045","0.171790142823782","0.208092500780308"
"In Ausbildung","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Ausbildung","2005","(Fach-)Abitur","indirekter Migrationshintergrund","52","0.40333451170974","0.323486842869301","0.483182180550178"
"In Ausbildung","2005","AkademikerInnen","kein Migrationshintergrund","37","0.0170344627166872","0.012901692118955","0.0211672333144194"
"In Ausbildung","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"In Rente oder Pension","2005","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.281270265690064","0.221447988346729","0.341092543033398"
"In Rente oder Pension","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2005","Hauptschulabschluss","kein Migrationshintergrund","2831","0.462956768824547","0.450504956175308","0.475408581473786"
"In Rente oder Pension","2005","Hauptschulabschluss","direkter Migrationshintergrund","309","0.262920179317628","0.237929435417192","0.287910923218063"
"In Rente oder Pension","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2005","Realschulabschluss","kein Migrationshintergrund","656","0.161801252722908","0.151586408415692","0.172016097030124"
"In Rente oder Pension","2005","Realschulabschluss","direkter Migrationshintergrund","33","0.171104869342467","0.118515742923691","0.223693995761244"
"In Rente oder Pension","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2005","(Fach-)Abitur","kein Migrationshintergrund","178","0.141016436239324","0.124911308785488","0.15712156369316"
"In Rente oder Pension","2005","(Fach-)Abitur","direkter Migrationshintergrund","41","0.100224461892597","0.0699514139493122","0.130497509835882"
"In Rente oder Pension","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2005","AkademikerInnen","kein Migrationshintergrund","783","0.232922945026875","0.219422951334539","0.246422938719211"
"In Rente oder Pension","2005","AkademikerInnen","direkter Migrationshintergrund","59","0.197624861600005","0.15529779673801","0.239951926462001"
"In Rente oder Pension","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2005","Hauptschulabschluss","kein Migrationshintergrund","414","0.0676447597748926","0.0613733450351202","0.073916174514665"
"Arbeitslose","2005","Hauptschulabschluss","direkter Migrationshintergrund","120","0.116138453456313","0.0979502374853108","0.134326669427316"
"Arbeitslose","2005","Hauptschulabschluss","indirekter Migrationshintergrund","41","0.154364932815296","0.11061642328876","0.198113442341833"
"Arbeitslose","2005","Realschulabschluss","kein Migrationshintergrund","413","0.0934132834105785","0.0853413735687913","0.101485193252366"
"Arbeitslose","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2005","(Fach-)Abitur","kein Migrationshintergrund","47","0.0298616561168569","0.0219855664532554","0.0377377457804583"
"Arbeitslose","2005","(Fach-)Abitur","direkter Migrationshintergrund","37","0.0941171098178185","0.0646815357050463","0.123552683930591"
"Arbeitslose","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2005","AkademikerInnen","kein Migrationshintergrund","119","0.0325789454587131","0.0269089304046075","0.0382489605128186"
"Arbeitslose","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeitslose","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2005","(noch) kein Abschluss","direkter Migrationshintergrund","44","0.172469188290025","0.122204143916462","0.222734232663589"
"Sonstige Nichterwerbspersonen","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2005","Hauptschulabschluss","kein Migrationshintergrund","446","0.0693939485489871","0.0630479280451251","0.0757399690528491"
"Sonstige Nichterwerbspersonen","2005","Hauptschulabschluss","direkter Migrationshintergrund","168","0.13590505412826","0.116451072575518","0.155359035681001"
"Sonstige Nichterwerbspersonen","2005","Hauptschulabschluss","indirekter Migrationshintergrund","36","0.124811507852103","0.0847916483540936","0.164831367350112"
"Sonstige Nichterwerbspersonen","2005","Realschulabschluss","kein Migrationshintergrund","403","0.0687760107991199","0.061756402534948","0.0757956190632919"
"Sonstige Nichterwerbspersonen","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2005","(Fach-)Abitur","kein Migrationshintergrund","155","0.0775874812305652","0.0652082038969947","0.0899667585641356"
"Sonstige Nichterwerbspersonen","2005","(Fach-)Abitur","direkter Migrationshintergrund","55","0.120006459419093","0.0872464328980497","0.152766485940137"
"Sonstige Nichterwerbspersonen","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2005","AkademikerInnen","kein Migrationshintergrund","144","0.0392448128606779","0.0330431888372643","0.0454464368840915"
"Sonstige Nichterwerbspersonen","2005","AkademikerInnen","direkter Migrationshintergrund","43","0.160972314419657","0.121908704689511","0.200035924149802"
"Sonstige Nichterwerbspersonen","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2005","Hauptschulabschluss","kein Migrationshintergrund","53","0.0069777499566594","0.00489903507080213","0.00905646484251667"
"Beamte","2005","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2005","Realschulabschluss","kein Migrationshintergrund","180","0.0353294057879051","0.0302087569421601","0.04045005463365"
"Beamte","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2005","(Fach-)Abitur","kein Migrationshintergrund","70","0.0323193968405262","0.0241359830208653","0.0405028106601871"
"Beamte","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","2005","AkademikerInnen","kein Migrationshintergrund","577","0.122204179053921","0.111743792914675","0.132664565193167"
"Beamte","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(noch) kein Abschluss","kein Migrationshintergrund","48","0.108687722880093","0.0839679410208855","0.1334075047393"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.195907042909812","0.139322821728801","0.252491264090823"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Hauptschulabschluss","kein Migrationshintergrund","1014","0.152396334279738","0.143816047249653","0.160976621309823"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Hauptschulabschluss","direkter Migrationshintergrund","367","0.310576542734376","0.284141061961846","0.337012023506906"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Hauptschulabschluss","indirekter Migrationshintergrund","61","0.240544856269655","0.188491671009","0.292598041530311"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Realschulabschluss","kein Migrationshintergrund","837","0.160480875682551","0.150675531542937","0.170286219822164"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Realschulabschluss","direkter Migrationshintergrund","42","0.179524724450849","0.126334971054585","0.232714477847114"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Realschulabschluss","indirekter Migrationshintergrund","41","0.202222445992634","0.14763761001985","0.256807281965417"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(Fach-)Abitur","kein Migrationshintergrund","219","0.116695074625843","0.102289171336279","0.131100977915407"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(Fach-)Abitur","direkter Migrationshintergrund","110","0.310295155019618","0.265240495186997","0.355349814852239"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","AkademikerInnen","kein Migrationshintergrund","96","0.0214417493088641","0.0170299177364276","0.0258535808813005"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","AkademikerInnen","direkter Migrationshintergrund","51","0.153433464984132","0.116510366124971","0.190356563843294"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Hauptschulabschluss","kein Migrationshintergrund","1137","0.170196114799941","0.161224291828979","0.179167937770902"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Hauptschulabschluss","direkter Migrationshintergrund","163","0.127492768901219","0.108438725342079","0.14654681246036"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Hauptschulabschluss","indirekter Migrationshintergrund","54","0.197475443339608","0.148993064263846","0.245957822415369"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Realschulabschluss","kein Migrationshintergrund","2004","0.357730920246278","0.344926124705882","0.370535715786673"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Realschulabschluss","direkter Migrationshintergrund","58","0.265665009009237","0.204451484883191","0.326878533135282"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Realschulabschluss","indirekter Migrationshintergrund","71","0.351646991324171","0.286757309931927","0.416536672716415"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(Fach-)Abitur","kein Migrationshintergrund","618","0.333902348669732","0.31274128012542","0.355063417214044"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(Fach-)Abitur","direkter Migrationshintergrund","100","0.21292974580852","0.173059813627609","0.252799677989431"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.217029181715306","0.151923395908311","0.2821349675223"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","AkademikerInnen","kein Migrationshintergrund","1544","0.387597195703827","0.372758204607136","0.402436186800518"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","AkademikerInnen","direkter Migrationshintergrund","114","0.261557067952759","0.216532531788285","0.306581604117232"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","AkademikerInnen","indirekter Migrationshintergrund","41","0.626226224819085","0.518164282989594","0.734288166648577"
"Selbstständige/ManagerInnen","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","Hauptschulabschluss","kein Migrationshintergrund","285","0.0394967509352209","0.0348468013149639","0.044146700555478"
"Selbstständige/ManagerInnen","2006","Hauptschulabschluss","direkter Migrationshintergrund","40","0.0319942587073369","0.021940351970169","0.0420481654445048"
"Selbstständige/ManagerInnen","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","Realschulabschluss","kein Migrationshintergrund","410","0.0694152619805315","0.0626257064064539","0.076204817554609"
"Selbstständige/ManagerInnen","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","(Fach-)Abitur","kein Migrationshintergrund","156","0.0766402134333486","0.0647038306689257","0.0885765961977714"
"Selbstständige/ManagerInnen","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2006","AkademikerInnen","kein Migrationshintergrund","654","0.147486423573565","0.136686463499449","0.158286383647682"
"Selbstständige/ManagerInnen","2006","AkademikerInnen","direkter Migrationshintergrund","50","0.100928901409748","0.0700677347473877","0.131790068072108"
"Selbstständige/ManagerInnen","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","2006","(noch) kein Abschluss","kein Migrationshintergrund","273","0.370075247226263","0.331728476152753","0.408422018299773"
"In Ausbildung","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","51","0.513931268750191","0.412893085853448","0.614969451646935"
"In Ausbildung","2006","Hauptschulabschluss","kein Migrationshintergrund","115","0.0153748919534895","0.0124375153452256","0.0183122685617534"
"In Ausbildung","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2006","Hauptschulabschluss","indirekter Migrationshintergrund","37","0.161554698358924","0.11673227089499","0.206377125822859"
"In Ausbildung","2006","Realschulabschluss","kein Migrationshintergrund","283","0.053685012112662","0.0476638504452514","0.0597061737800725"
"In Ausbildung","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","2006","Realschulabschluss","indirekter Migrationshintergrund","37","0.169603953577327","0.11860314684913","0.220604760305524"
"In Ausbildung","2006","(Fach-)Abitur","kein Migrationshintergrund","412","0.201906261584593","0.183894310809857","0.219918212359329"
"In Ausbildung","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Ausbildung","2006","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.329697942267194","0.25545056361878","0.403945320915609"
"In Ausbildung","2006","AkademikerInnen","kein Migrationshintergrund","30","0.00907869326983275","0.00618983170502325","0.0119675548346423"
"In Ausbildung","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2006","(noch) kein Abschluss","kein Migrationshintergrund","42","0.120746757887033","0.0948685514410348","0.146624964333031"
"In Rente oder Pension","2006","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.311785944172917","0.24574591988024","0.377825968465594"
"In Rente oder Pension","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2006","Hauptschulabschluss","kein Migrationshintergrund","3186","0.475835684523328","0.4639128264986","0.487758542548056"
"In Rente oder Pension","2006","Hauptschulabschluss","direkter Migrationshintergrund","310","0.261583838754205","0.23647561960419","0.28669205790422"
"In Rente oder Pension","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2006","Realschulabschluss","kein Migrationshintergrund","784","0.16887573158549","0.158867611570545","0.178883851600435"
"In Rente oder Pension","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2006","(Fach-)Abitur","kein Migrationshintergrund","192","0.124310937369957","0.10950661480526","0.139115259934655"
"In Rente oder Pension","2006","(Fach-)Abitur","direkter Migrationshintergrund","47","0.113164663753404","0.0823116571029223","0.144017670403885"
"In Rente oder Pension","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2006","AkademikerInnen","kein Migrationshintergrund","940","0.241343999000634","0.22831124563106","0.254376752370209"
"In Rente oder Pension","2006","AkademikerInnen","direkter Migrationshintergrund","58","0.161043193973607","0.123385949590053","0.19870043835716"
"In Rente oder Pension","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2006","Hauptschulabschluss","kein Migrationshintergrund","467","0.0746660678890827","0.0683908468621194","0.0809412889160461"
"Arbeitslose","2006","Hauptschulabschluss","direkter Migrationshintergrund","125","0.111970826358779","0.0939561726569428","0.129985480060615"
"Arbeitslose","2006","Hauptschulabschluss","indirekter Migrationshintergrund","41","0.149232734504245","0.105838139133188","0.192627329875303"
"Arbeitslose","2006","Realschulabschluss","kein Migrationshintergrund","424","0.0782990218962046","0.0711225813086792","0.0854754624837299"
"Arbeitslose","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2006","(Fach-)Abitur","kein Migrationshintergrund","59","0.0281593286484094","0.0207365315516496","0.0355821257451693"
"Arbeitslose","2006","(Fach-)Abitur","direkter Migrationshintergrund","36","0.100887426572685","0.0715551252978123","0.130219727847558"
"Arbeitslose","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2006","AkademikerInnen","kein Migrationshintergrund","118","0.0298720524005155","0.0246871269673414","0.0350569778336895"
"Arbeitslose","2006","AkademikerInnen","direkter Migrationshintergrund","31","0.119523490812565","0.0862886908232919","0.152758290801838"
"Arbeitslose","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2006","(noch) kein Abschluss","kein Migrationshintergrund","215","0.322954099299594","0.285816065948424","0.360092132650763"
"Sonstige Nichterwerbspersonen","2006","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.22241358385743","0.163124850034399","0.28170231768046"
"Sonstige Nichterwerbspersonen","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.317282321039393","0.223195742499629","0.411368899579157"
"Sonstige Nichterwerbspersonen","2006","Hauptschulabschluss","kein Migrationshintergrund","481","0.0655362303186575","0.0596282355082557","0.0714442251290594"
"Sonstige Nichterwerbspersonen","2006","Hauptschulabschluss","direkter Migrationshintergrund","156","0.134060019579635","0.11459506500349","0.153524974155779"
"Sonstige Nichterwerbspersonen","2006","Hauptschulabschluss","indirekter Migrationshintergrund","40","0.152389887213158","0.108620108838457","0.196159665587859"
"Sonstige Nichterwerbspersonen","2006","Realschulabschluss","kein Migrationshintergrund","452","0.0783737434636878","0.0711941704557827","0.0855533164715929"
"Sonstige Nichterwerbspersonen","2006","Realschulabschluss","direkter Migrationshintergrund","30","0.191226767236154","0.136723715565638","0.245729818906669"
"Sonstige Nichterwerbspersonen","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2006","(Fach-)Abitur","kein Migrationshintergrund","183","0.0861796530023957","0.0735877407600848","0.0987715652447067"
"Sonstige Nichterwerbspersonen","2006","(Fach-)Abitur","direkter Migrationshintergrund","57","0.126480055443809","0.0941081684413162","0.158851942446302"
"Sonstige Nichterwerbspersonen","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2006","AkademikerInnen","kein Migrationshintergrund","172","0.0445803587406975","0.0382945040420255","0.0508662134393695"
"Sonstige Nichterwerbspersonen","2006","AkademikerInnen","direkter Migrationshintergrund","41","0.157585883343236","0.12025837325548","0.194913393430993"
"Sonstige Nichterwerbspersonen","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2006","Hauptschulabschluss","kein Migrationshintergrund","55","0.00649792530054289","0.00457974295669608","0.00841610764438969"
"Beamte","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2006","Realschulabschluss","kein Migrationshintergrund","189","0.0331394330325965","0.0283576445444905","0.0379212215207025"
"Beamte","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2006","(Fach-)Abitur","kein Migrationshintergrund","69","0.0322061826657213","0.024284454173323","0.0401279111581195"
"Beamte","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","2006","AkademikerInnen","kein Migrationshintergrund","587","0.118599528002063","0.108752082285604","0.128446973718523"
"Beamte","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","(noch) kein Abschluss","kein Migrationshintergrund","41","0.0970133468675323","0.0730290733996927","0.120997620335372"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Hauptschulabschluss","kein Migrationshintergrund","1008","0.165823125176001","0.156516495599182","0.175129754752821"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Hauptschulabschluss","direkter Migrationshintergrund","320","0.324202505422871","0.295658533710238","0.352746477135505"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Hauptschulabschluss","indirekter Migrationshintergrund","75","0.309764994795903","0.25174631564847","0.367783673943336"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Realschulabschluss","kein Migrationshintergrund","883","0.177103214289173","0.166585634217837","0.187620794360509"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Realschulabschluss","direkter Migrationshintergrund","38","0.185978067471684","0.129294428655146","0.242661706288222"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Realschulabschluss","indirekter Migrationshintergrund","40","0.178327816013669","0.124601183174842","0.232054448852495"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","(Fach-)Abitur","kein Migrationshintergrund","231","0.132485875124481","0.117087272227051","0.147884478021912"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","(Fach-)Abitur","direkter Migrationshintergrund","101","0.321071794653258","0.27381704566186","0.368326543644657"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","AkademikerInnen","kein Migrationshintergrund","135","0.0330284703284884","0.027465172093907","0.0385917685630699"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","AkademikerInnen","direkter Migrationshintergrund","44","0.141881550445922","0.10516854521515","0.178594555676693"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Hauptschulabschluss","kein Migrationshintergrund","1020","0.171223798097232","0.161797492688345","0.180650103506119"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Hauptschulabschluss","direkter Migrationshintergrund","148","0.118773888501778","0.0990450237161255","0.13850275328743"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Hauptschulabschluss","indirekter Migrationshintergrund","60","0.241864598860112","0.188135108734006","0.295594088986217"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Realschulabschluss","kein Migrationshintergrund","1881","0.362468218598741","0.349224321161983","0.375712116035499"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Realschulabschluss","direkter Migrationshintergrund","51","0.27121950398048","0.206450438195203","0.335988569765758"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Realschulabschluss","indirekter Migrationshintergrund","68","0.316920074744948","0.251615828471454","0.382224321018441"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","(Fach-)Abitur","kein Migrationshintergrund","610","0.336661810486879","0.315197216373824","0.358126404599933"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","(Fach-)Abitur","direkter Migrationshintergrund","85","0.216158465406781","0.174497174998162","0.2578197558154"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.244090105305245","0.172936948049149","0.315243262561341"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","AkademikerInnen","kein Migrationshintergrund","1430","0.384030614982192","0.368889991634461","0.399171238329924"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","AkademikerInnen","direkter Migrationshintergrund","113","0.296267967336741","0.248225050993665","0.344310883679818"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","AkademikerInnen","indirekter Migrationshintergrund","51","0.692602237910119","0.595082806295592","0.790121669524647"
"Selbstständige/ManagerInnen","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","Hauptschulabschluss","kein Migrationshintergrund","245","0.0372688211997121","0.0325289542151981","0.0420086881842261"
"Selbstständige/ManagerInnen","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","Realschulabschluss","kein Migrationshintergrund","360","0.0621241051337755","0.0554739361313085","0.0687742741362425"
"Selbstständige/ManagerInnen","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
