"beruf","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Beamte","2002","kein Migrationshintergrund","Staedtischer Raum","740","0.0387072766109266","0.0352918024058421","0.0421227508160111"
"Beamte","2002","kein Migrationshintergrund","Laendlicher Raum","307","0.0313824150704967","0.0273499094315036","0.0354149207094899"
"Beamte","2002","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2002","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2002","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2002","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2003","kein Migrationshintergrund","Staedtischer Raum","1377","0.124937796149537","0.118987792813114","0.130887799485961"
"Angestellte, einfache Tätigkeiten","2003","kein Migrationshintergrund","Laendlicher Raum","936","0.138388285924792","0.130228865065946","0.146547706783638"
"Angestellte, einfache Tätigkeiten","2003","direkter Migrationshintergrund","Staedtischer Raum","610","0.290068151910857","0.270859625273766","0.309276678547947"
"Angestellte, einfache Tätigkeiten","2003","direkter Migrationshintergrund","Laendlicher Raum","116","0.258707298621621","0.219241879140918","0.298172718102323"
"Angestellte, einfache Tätigkeiten","2003","indirekter Migrationshintergrund","Staedtischer Raum","133","0.169970346377907","0.141592858765955","0.198347833989858"
"Angestellte, einfache Tätigkeiten","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2003","kein Migrationshintergrund","Staedtischer Raum","3517","0.281857065321299","0.273761060935658","0.28995306970694"
"Angestellte, qualifizierte Tätigkeiten","2003","kein Migrationshintergrund","Laendlicher Raum","1932","0.260131278073046","0.249764889277893","0.2704976668682"
"Angestellte, qualifizierte Tätigkeiten","2003","direkter Migrationshintergrund","Staedtischer Raum","393","0.159648557413865","0.144144381948281","0.175152732879449"
"Angestellte, qualifizierte Tätigkeiten","2003","direkter Migrationshintergrund","Laendlicher Raum","81","0.155297061326113","0.122656986774787","0.18793713587744"
"Angestellte, qualifizierte Tätigkeiten","2003","indirekter Migrationshintergrund","Staedtischer Raum","175","0.289357832304021","0.25509812352459","0.323617541083452"
"Angestellte, qualifizierte Tätigkeiten","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2003","kein Migrationshintergrund","Staedtischer Raum","986","0.0659615999976463","0.0614949823014514","0.0704282176938412"
"Selbstständige/ManagerInnen","2003","kein Migrationshintergrund","Laendlicher Raum","468","0.0605218163248431","0.0548873446726381","0.066156287977048"
"Selbstständige/ManagerInnen","2003","direkter Migrationshintergrund","Staedtischer Raum","93","0.0374067149141494","0.0293745632682073","0.0454388665600915"
"Selbstständige/ManagerInnen","2003","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2003","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2003","kein Migrationshintergrund","Staedtischer Raum","907","0.0612193656049219","0.0569053938297714","0.0655333373800724"
"In Ausbildung","2003","kein Migrationshintergrund","Laendlicher Raum","619","0.0715367885166012","0.0654470177948486","0.0776265592383538"
"In Ausbildung","2003","direkter Migrationshintergrund","Staedtischer Raum","126","0.0723349435302543","0.0613700259194976","0.083299861141011"
"In Ausbildung","2003","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2003","indirekter Migrationshintergrund","Staedtischer Raum","186","0.27276182194857","0.239112936372448","0.306410707524691"
"In Ausbildung","2003","indirekter Migrationshintergrund","Laendlicher Raum","32","0.289153964718691","0.202020743470632","0.37628718596675"
"In Rente oder Pension","2003","kein Migrationshintergrund","Staedtischer Raum","2866","0.301798323314253","0.293537949888728","0.310058696739779"
"In Rente oder Pension","2003","kein Migrationshintergrund","Laendlicher Raum","1649","0.290110441892897","0.279387080409951","0.300833803375843"
"In Rente oder Pension","2003","direkter Migrationshintergrund","Staedtischer Raum","397","0.194531080367983","0.177775688343953","0.211286472392012"
"In Rente oder Pension","2003","direkter Migrationshintergrund","Laendlicher Raum","133","0.287040052361684","0.246271871086521","0.327808233636848"
"In Rente oder Pension","2003","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2003","kein Migrationshintergrund","Staedtischer Raum","564","0.0515000336481766","0.0475228720066911","0.0554771952896621"
"Arbeitslose","2003","kein Migrationshintergrund","Laendlicher Raum","562","0.0830269191157462","0.0765070087293504","0.0895468295021419"
"Arbeitslose","2003","direkter Migrationshintergrund","Staedtischer Raum","179","0.0902190733266457","0.0780920756222181","0.102346071031073"
"Arbeitslose","2003","direkter Migrationshintergrund","Laendlicher Raum","42","0.103210596135845","0.0757932826347174","0.130627909636974"
"Arbeitslose","2003","indirekter Migrationshintergrund","Staedtischer Raum","49","0.0801266992944332","0.0596153990334776","0.100637999555389"
"Arbeitslose","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2003","kein Migrationshintergrund","Staedtischer Raum","961","0.0734431686499263","0.0687489581561152","0.0781373791437373"
"Sonstige Nichterwerbspersonen","2003","kein Migrationshintergrund","Laendlicher Raum","435","0.0652301868007465","0.0593953256934224","0.0710650479080705"
"Sonstige Nichterwerbspersonen","2003","direkter Migrationshintergrund","Staedtischer Raum","328","0.149928247415638","0.134816829194503","0.165039665636774"
"Sonstige Nichterwerbspersonen","2003","direkter Migrationshintergrund","Laendlicher Raum","52","0.0956385237415614","0.0691349169563321","0.122142130526791"
"Sonstige Nichterwerbspersonen","2003","indirekter Migrationshintergrund","Staedtischer Raum","81","0.107988430017091","0.0845399651036073","0.131436894930574"
"Sonstige Nichterwerbspersonen","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2003","kein Migrationshintergrund","Staedtischer Raum","685","0.0392826473142396","0.035786827679719","0.0427784669487601"
"Beamte","2003","kein Migrationshintergrund","Laendlicher Raum","279","0.0310542833513276","0.0269554113999442","0.035153155302711"
"Beamte","2003","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2003","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2003","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2003","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","kein Migrationshintergrund","Staedtischer Raum","1358","0.12650332860521","0.120437596182585","0.132569061027835"
"Angestellte, einfache Tätigkeiten","2004","kein Migrationshintergrund","Laendlicher Raum","974","0.151448266779391","0.142873373201824","0.160023160356958"
"Angestellte, einfache Tätigkeiten","2004","direkter Migrationshintergrund","Staedtischer Raum","579","0.2813803996482","0.262046397180686","0.300714402115714"
"Angestellte, einfache Tätigkeiten","2004","direkter Migrationshintergrund","Laendlicher Raum","106","0.234913131342504","0.195916312082015","0.273909950602993"
"Angestellte, einfache Tätigkeiten","2004","indirekter Migrationshintergrund","Staedtischer Raum","119","0.152896585946289","0.125926200684087","0.17986697120849"
"Angestellte, einfache Tätigkeiten","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","kein Migrationshintergrund","Staedtischer Raum","3354","0.276483709713863","0.268322386537079","0.284645032890648"
"Angestellte, qualifizierte Tätigkeiten","2004","kein Migrationshintergrund","Laendlicher Raum","1812","0.239267439257543","0.229062387163975","0.249472491351111"
"Angestellte, qualifizierte Tätigkeiten","2004","direkter Migrationshintergrund","Staedtischer Raum","367","0.162525656049125","0.14666314129885","0.178388170799401"
"Angestellte, qualifizierte Tätigkeiten","2004","direkter Migrationshintergrund","Laendlicher Raum","76","0.143202423189832","0.110981760914097","0.175423085465567"
"Angestellte, qualifizierte Tätigkeiten","2004","indirekter Migrationshintergrund","Staedtischer Raum","172","0.271632063682585","0.238298176103328","0.304965951261841"
"Angestellte, qualifizierte Tätigkeiten","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","kein Migrationshintergrund","Staedtischer Raum","1000","0.0698229940486007","0.0651726650594179","0.0744733230377835"
"Selbstständige/ManagerInnen","2004","kein Migrationshintergrund","Laendlicher Raum","467","0.0614216305307662","0.0556784381547587","0.0671648229067738"
"Selbstständige/ManagerInnen","2004","direkter Migrationshintergrund","Staedtischer Raum","108","0.0492393297665908","0.0399364589573138","0.0585422005758677"
"Selbstständige/ManagerInnen","2004","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","indirekter Migrationshintergrund","Staedtischer Raum","32","0.0361840175210245","0.0221889340030915","0.0501791010389574"
"Selbstständige/ManagerInnen","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2004","kein Migrationshintergrund","Staedtischer Raum","947","0.0673061920539877","0.06273427121997","0.0718781128880055"
"In Ausbildung","2004","kein Migrationshintergrund","Laendlicher Raum","591","0.0679096064056124","0.0618916083198626","0.0739276044913623"
"In Ausbildung","2004","direkter Migrationshintergrund","Staedtischer Raum","120","0.0661866450737408","0.0554975597531948","0.0768757303942867"
"In Ausbildung","2004","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2004","indirekter Migrationshintergrund","Staedtischer Raum","211","0.332375060079136","0.297072960916914","0.367677159241357"
"In Ausbildung","2004","indirekter Migrationshintergrund","Laendlicher Raum","45","0.37887126760464","0.291343927128784","0.466398608080497"
"In Rente oder Pension","2004","kein Migrationshintergrund","Staedtischer Raum","2809","0.300918641799413","0.292549324141406","0.30928795945742"
"In Rente oder Pension","2004","kein Migrationshintergrund","Laendlicher Raum","1657","0.300094214939439","0.289131805318813","0.311056624560065"
"In Rente oder Pension","2004","direkter Migrationshintergrund","Staedtischer Raum","386","0.198331201595559","0.181186957898392","0.215475445292726"
"In Rente oder Pension","2004","direkter Migrationshintergrund","Laendlicher Raum","125","0.274127610113463","0.233095231516795","0.31515998871013"
"In Rente oder Pension","2004","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2004","kein Migrationshintergrund","Staedtischer Raum","551","0.0523028206143403","0.0482402680438398","0.0563653731848408"
"Arbeitslose","2004","kein Migrationshintergrund","Laendlicher Raum","533","0.0851410156673732","0.078465206484213","0.0918168248505335"
"Arbeitslose","2004","direkter Migrationshintergrund","Staedtischer Raum","189","0.100624034214299","0.0876896183324705","0.113558450096128"
"Arbeitslose","2004","direkter Migrationshintergrund","Laendlicher Raum","49","0.115402962417262","0.086012840772823","0.144793084061701"
"Arbeitslose","2004","indirekter Migrationshintergrund","Staedtischer Raum","56","0.0828702888215137","0.0622100732882115","0.103530504354816"
"Arbeitslose","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2004","kein Migrationshintergrund","Staedtischer Raum","859","0.0679814690046482","0.0633883342096185","0.0725746037996778"
"Sonstige Nichterwerbspersonen","2004","kein Migrationshintergrund","Laendlicher Raum","417","0.0650478830570303","0.0591490148824083","0.0709467512316524"
"Sonstige Nichterwerbspersonen","2004","direkter Migrationshintergrund","Staedtischer Raum","314","0.137375319897724","0.122574334932764","0.152176304862684"
"Sonstige Nichterwerbspersonen","2004","direkter Migrationshintergrund","Laendlicher Raum","51","0.0942154713513815","0.0673438589614528","0.12108708374131"
"Sonstige Nichterwerbspersonen","2004","indirekter Migrationshintergrund","Staedtischer Raum","70","0.0785255943612646","0.0583666728100983","0.0986845159124309"
"Sonstige Nichterwerbspersonen","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2004","kein Migrationshintergrund","Staedtischer Raum","659","0.0386808441599368","0.0351621346510659","0.0421995536688078"
"Beamte","2004","kein Migrationshintergrund","Laendlicher Raum","263","0.0296699433628451","0.0256113501638168","0.0337285365618734"
"Beamte","2004","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2004","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2004","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2004","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2005","kein Migrationshintergrund","Staedtischer Raum","1294","0.131810094567137","0.125502148666353","0.13811804046792"
"Angestellte, einfache Tätigkeiten","2005","kein Migrationshintergrund","Laendlicher Raum","884","0.149337541964462","0.140631875761943","0.15804320816698"
"Angestellte, einfache Tätigkeiten","2005","direkter Migrationshintergrund","Staedtischer Raum","523","0.276895072606252","0.25699888053045","0.296791264682054"
"Angestellte, einfache Tätigkeiten","2005","direkter Migrationshintergrund","Laendlicher Raum","95","0.230047347691389","0.189749513605768","0.270345181777011"
"Angestellte, einfache Tätigkeiten","2005","indirekter Migrationshintergrund","Staedtischer Raum","127","0.171024741067145","0.143483334000391","0.1985661481339"
"Angestellte, einfache Tätigkeiten","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2005","kein Migrationshintergrund","Staedtischer Raum","3215","0.280244844999417","0.271870179555839","0.288619510442995"
"Angestellte, qualifizierte Tätigkeiten","2005","kein Migrationshintergrund","Laendlicher Raum","1758","0.244280531874962","0.233785986924782","0.254775076825143"
"Angestellte, qualifizierte Tätigkeiten","2005","direkter Migrationshintergrund","Staedtischer Raum","363","0.179103964946726","0.162054593609739","0.196153336283713"
"Angestellte, qualifizierte Tätigkeiten","2005","direkter Migrationshintergrund","Laendlicher Raum","68","0.136403652899108","0.103540481014144","0.169266824784073"
"Angestellte, qualifizierte Tätigkeiten","2005","indirekter Migrationshintergrund","Staedtischer Raum","182","0.264933343821057","0.232654531942036","0.297212155700078"
"Angestellte, qualifizierte Tätigkeiten","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2005","kein Migrationshintergrund","Staedtischer Raum","892","0.0649005560897536","0.0603068906014132","0.0694942215780941"
"Selbstständige/ManagerInnen","2005","kein Migrationshintergrund","Laendlicher Raum","465","0.0635703563708536","0.0576109393346161","0.0695297734070912"
"Selbstständige/ManagerInnen","2005","direkter Migrationshintergrund","Staedtischer Raum","90","0.0385548922140708","0.0299941053562059","0.0471156790719356"
"Selbstständige/ManagerInnen","2005","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2005","indirekter Migrationshintergrund","Staedtischer Raum","36","0.04592768751042","0.0306163262067058","0.0612390488141343"
"Selbstständige/ManagerInnen","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2005","kein Migrationshintergrund","Staedtischer Raum","911","0.0718669778311247","0.0670510933413846","0.0766828623208647"
"In Ausbildung","2005","kein Migrationshintergrund","Laendlicher Raum","547","0.0739337703880624","0.0675425862643673","0.0803249545117575"
"In Ausbildung","2005","direkter Migrationshintergrund","Staedtischer Raum","104","0.0573298752992476","0.0469931717518834","0.0676665788466117"
"In Ausbildung","2005","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2005","indirekter Migrationshintergrund","Staedtischer Raum","203","0.283336994771002","0.250376402747084","0.316297586794919"
"In Ausbildung","2005","indirekter Migrationshintergrund","Laendlicher Raum","44","0.399651875146541","0.308115385156886","0.491188365136196"
"In Rente oder Pension","2005","kein Migrationshintergrund","Staedtischer Raum","2801","0.294443028983246","0.285943928963555","0.302942129002938"
"In Rente oder Pension","2005","kein Migrationshintergrund","Laendlicher Raum","1630","0.286631318179788","0.275586521677784","0.297676114681791"
"In Rente oder Pension","2005","direkter Migrationshintergrund","Staedtischer Raum","371","0.195959947337847","0.178310374884018","0.213609519791675"
"In Rente oder Pension","2005","direkter Migrationshintergrund","Laendlicher Raum","124","0.279674085660117","0.236697519471142","0.322650651849092"
"In Rente oder Pension","2005","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2005","kein Migrationshintergrund","Staedtischer Raum","507","0.0529139684547129","0.0487396445883432","0.0570882923210826"
"Arbeitslose","2005","kein Migrationshintergrund","Laendlicher Raum","522","0.0842613097056026","0.0774764829482222","0.0910461364629831"
"Arbeitslose","2005","direkter Migrationshintergrund","Staedtischer Raum","184","0.106531901089965","0.0928138929988055","0.120249909181125"
"Arbeitslose","2005","direkter Migrationshintergrund","Laendlicher Raum","38","0.101519005149204","0.0726009418727734","0.130437068425634"
"Arbeitslose","2005","indirekter Migrationshintergrund","Staedtischer Raum","66","0.0952304680446988","0.0737599357283673","0.11670100036103"
"Arbeitslose","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2005","kein Migrationshintergrund","Staedtischer Raum","789","0.0629971241011901","0.0584667185364692","0.067527529665911"
"Sonstige Nichterwerbspersonen","2005","kein Migrationshintergrund","Laendlicher Raum","386","0.0659164808847764","0.0598556978135801","0.0719772639559727"
"Sonstige Nichterwerbspersonen","2005","direkter Migrationshintergrund","Staedtischer Raum","295","0.141970741696131","0.12645179773209","0.157489685660173"
"Sonstige Nichterwerbspersonen","2005","direkter Migrationshintergrund","Laendlicher Raum","46","0.104029796422435","0.0747972439888412","0.133262348856029"
"Sonstige Nichterwerbspersonen","2005","indirekter Migrationshintergrund","Staedtischer Raum","77","0.0974836975734841","0.0757877114975698","0.119179683649398"
"Sonstige Nichterwerbspersonen","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2005","kein Migrationshintergrund","Staedtischer Raum","639","0.0408234049734188","0.0371335426897125","0.0445132672571251"
"Beamte","2005","kein Migrationshintergrund","Laendlicher Raum","247","0.0320686906314932","0.0277653892641924","0.036371991998794"
"Beamte","2005","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2005","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2005","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2005","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2006","kein Migrationshintergrund","Staedtischer Raum","1304","0.120524717452117","0.114675385835551","0.126374049068683"
"Angestellte, einfache Tätigkeiten","2006","kein Migrationshintergrund","Laendlicher Raum","943","0.140054117093859","0.131975461317243","0.148132772870474"
"Angestellte, einfache Tätigkeiten","2006","direkter Migrationshintergrund","Staedtischer Raum","509","0.268055634174784","0.248350162741914","0.287761105607654"
"Angestellte, einfache Tätigkeiten","2006","direkter Migrationshintergrund","Laendlicher Raum","106","0.258438486061733","0.217580121265448","0.299296850858018"
"Angestellte, einfache Tätigkeiten","2006","indirekter Migrationshintergrund","Staedtischer Raum","110","0.152643613213058","0.126428525521954","0.178858700904161"
"Angestellte, einfache Tätigkeiten","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2006","kein Migrationshintergrund","Staedtischer Raum","3433","0.284756335717226","0.276648217520595","0.292864453913857"
"Angestellte, qualifizierte Tätigkeiten","2006","kein Migrationshintergrund","Laendlicher Raum","1906","0.249690073345211","0.239614341807964","0.259765804882458"
"Angestellte, qualifizierte Tätigkeiten","2006","direkter Migrationshintergrund","Staedtischer Raum","373","0.175919798858661","0.158981202333778","0.192858395383544"
"Angestellte, qualifizierte Tätigkeiten","2006","direkter Migrationshintergrund","Laendlicher Raum","67","0.127417357289361","0.0962968707716871","0.158537843807036"
"Angestellte, qualifizierte Tätigkeiten","2006","indirekter Migrationshintergrund","Staedtischer Raum","184","0.249279780696582","0.217747054061529","0.280812507331634"
"Angestellte, qualifizierte Tätigkeiten","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2006","kein Migrationshintergrund","Staedtischer Raum","1001","0.0703795219156618","0.0657840262524135","0.0749750175789102"
"Selbstständige/ManagerInnen","2006","kein Migrationshintergrund","Laendlicher Raum","527","0.0684885590307081","0.062608811018164","0.0743683070432521"
"Selbstständige/ManagerInnen","2006","direkter Migrationshintergrund","Staedtischer Raum","104","0.0427166483479212","0.0337205506936812","0.0517127460021611"
"Selbstständige/ManagerInnen","2006","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2006","indirekter Migrationshintergrund","Staedtischer Raum","41","0.0525543714269754","0.036289130013541","0.0688196128404097"
"Selbstständige/ManagerInnen","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2006","kein Migrationshintergrund","Staedtischer Raum","754","0.0595660345995922","0.0553137741099708","0.0638182950892136"
"In Ausbildung","2006","kein Migrationshintergrund","Laendlicher Raum","483","0.0583802912668676","0.0529223796130083","0.0638382029207269"
"In Ausbildung","2006","direkter Migrationshintergrund","Staedtischer Raum","86","0.0519724361109234","0.0420975443805638","0.061847327841283"
"In Ausbildung","2006","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2006","indirekter Migrationshintergrund","Staedtischer Raum","177","0.245425399962027","0.214057186320375","0.276793613603679"
"In Ausbildung","2006","indirekter Migrationshintergrund","Laendlicher Raum","34","0.233146953854571","0.160461524327386","0.305832383381756"
"In Rente oder Pension","2006","kein Migrationshintergrund","Staedtischer Raum","3200","0.298971115896697","0.290746058527565","0.307196173265828"
"In Rente oder Pension","2006","kein Migrationshintergrund","Laendlicher Raum","1906","0.292474689110178","0.281885304135405","0.303064074084952"
"In Rente oder Pension","2006","direkter Migrationshintergrund","Staedtischer Raum","381","0.194337189008678","0.176734057225789","0.211940320791568"
"In Rente oder Pension","2006","direkter Migrationshintergrund","Laendlicher Raum","120","0.257392055329987","0.216587733827078","0.298196376832895"
"In Rente oder Pension","2006","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2006","kein Migrationshintergrund","Staedtischer Raum","560","0.0540959510334615","0.0500318706823405","0.0581600313845824"
"Arbeitslose","2006","kein Migrationshintergrund","Laendlicher Raum","550","0.0809379661417132","0.0745889832136468","0.0872869490697797"
"Arbeitslose","2006","direkter Migrationshintergrund","Staedtischer Raum","189","0.111304786016556","0.0973131446913006","0.125296427341812"
"Arbeitslose","2006","direkter Migrationshintergrund","Laendlicher Raum","43","0.109135447861584","0.0800338018941413","0.138237093829026"
"Arbeitslose","2006","indirekter Migrationshintergrund","Staedtischer Raum","73","0.108140802520247","0.0855036454541476","0.130777959586347"
"Arbeitslose","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2006","kein Migrationshintergrund","Staedtischer Raum","1004","0.0722808711916643","0.0676284791048196","0.0769332632785091"
"Sonstige Nichterwerbspersonen","2006","kein Migrationshintergrund","Laendlicher Raum","512","0.0765972275525804","0.0704062715843268","0.082788183520834"
"Sonstige Nichterwerbspersonen","2006","direkter Migrationshintergrund","Staedtischer Raum","281","0.149389947155623","0.133531477859625","0.165248416451621"
"Sonstige Nichterwerbspersonen","2006","direkter Migrationshintergrund","Laendlicher Raum","59","0.131382616000044","0.0998534845480533","0.162911747452034"
"Sonstige Nichterwerbspersonen","2006","indirekter Migrationshintergrund","Staedtischer Raum","107","0.144606291281001","0.11896997846652","0.170242604095483"
"Sonstige Nichterwerbspersonen","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2006","kein Migrationshintergrund","Staedtischer Raum","645","0.0394254521935806","0.0359291396963899","0.0429217646907713"
"Beamte","2006","kein Migrationshintergrund","Laendlicher Raum","262","0.0333770764588825","0.0291958056663338","0.0375583472514312"
"Beamte","2006","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2006","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2006","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2006","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2007","kein Migrationshintergrund","Staedtischer Raum","1361","0.130374240215359","0.124128264803149","0.136620215627569"
"Angestellte, einfache Tätigkeiten","2007","kein Migrationshintergrund","Laendlicher Raum","969","0.153006144786313","0.144375228057195","0.161637061515431"
"Angestellte, einfache Tätigkeiten","2007","direkter Migrationshintergrund","Staedtischer Raum","434","0.265195587111874","0.244345851994735","0.286045322229014"
"Angestellte, einfache Tätigkeiten","2007","direkter Migrationshintergrund","Laendlicher Raum","104","0.283290866249924","0.239621771137703","0.326959961362144"
"Angestellte, einfache Tätigkeiten","2007","indirekter Migrationshintergrund","Staedtischer Raum","138","0.203173167675483","0.173639425652165","0.232706909698801"
"Angestellte, einfache Tätigkeiten","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2007","kein Migrationshintergrund","Staedtischer Raum","3194","0.287290313671223","0.278896583588413","0.295684043754033"
"Angestellte, qualifizierte Tätigkeiten","2007","kein Migrationshintergrund","Laendlicher Raum","1799","0.256386570944991","0.245918091382914","0.266855050507068"
"Angestellte, qualifizierte Tätigkeiten","2007","direkter Migrationshintergrund","Staedtischer Raum","329","0.177399535592248","0.159356806350598","0.195442264833898"
"Angestellte, qualifizierte Tätigkeiten","2007","direkter Migrationshintergrund","Laendlicher Raum","72","0.139604017963637","0.106015984066863","0.173192051860411"
"Angestellte, qualifizierte Tätigkeiten","2007","indirekter Migrationshintergrund","Staedtischer Raum","193","0.270726597167721","0.238111853035679","0.303341341299762"
"Angestellte, qualifizierte Tätigkeiten","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2007","kein Migrationshintergrund","Staedtischer Raum","923","0.0654780512669159","0.0608894449052831","0.0700666576285487"
"Selbstständige/ManagerInnen","2007","kein Migrationshintergrund","Laendlicher Raum","472","0.0661175066857422","0.0601599701910039","0.0720750431804805"
"Selbstständige/ManagerInnen","2007","direkter Migrationshintergrund","Staedtischer Raum","82","0.0372483368328379","0.0283041245305198","0.0461925491351561"
"Selbstständige/ManagerInnen","2007","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2007","indirekter Migrationshintergrund","Staedtischer Raum","39","0.0518528151117799","0.0355775760776256","0.0681280541459342"
"Selbstständige/ManagerInnen","2007","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2007","kein Migrationshintergrund","Staedtischer Raum","692","0.0555475961900733","0.0512988493938871","0.0597963429862595"
"In Ausbildung","2007","kein Migrationshintergrund","Laendlicher Raum","484","0.0644182521158289","0.0585324223202839","0.0703040819113738"
"In Ausbildung","2007","direkter Migrationshintergrund","Staedtischer Raum","77","0.0460831445776933","0.036180348590368","0.0559859405650187"
"In Ausbildung","2007","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2007","indirekter Migrationshintergrund","Staedtischer Raum","151","0.201685335810553","0.172232471214517","0.231138200406589"
"In Ausbildung","2007","indirekter Migrationshintergrund","Laendlicher Raum","35","0.225251646719395","0.151723847589028","0.298779445849763"
"In Rente oder Pension","2007","kein Migrationshintergrund","Staedtischer Raum","3064","0.30141010443804","0.292898170767999","0.309922038108081"
"In Rente oder Pension","2007","kein Migrationshintergrund","Laendlicher Raum","1803","0.290974785089037","0.280084960642782","0.301864609535293"
"In Rente oder Pension","2007","direkter Migrationshintergrund","Staedtischer Raum","373","0.221073874542838","0.201474222374398","0.240673526711278"
"In Rente oder Pension","2007","direkter Migrationshintergrund","Laendlicher Raum","109","0.247961524509688","0.206111220601336","0.289811828418039"
