"beruf","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1489","0.202302058591157","0.192921537181774","0.21168258000054"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","133","0.0791807105275091","0.0653063333774859","0.0930550876775324"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","531","0.146189149843813","0.134939883658698","0.157438416028929"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","366","0.17758139921625","0.160816033885903","0.194346764546597"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","321","0.161982079090766","0.146098879614175","0.177865278567357"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","54","0.135510206999782","0.100775821945073","0.170244592054491"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","99","0.0421223966065712","0.0350134909779966","0.0492313022351458"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","51","0.0459550690698938","0.0345508820028893","0.0573592561368982"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1387","0.183854628836117","0.174809210909668","0.192900046762567"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","119","0.0664465381132369","0.0536491196633534","0.0792439565631204"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","1454","0.366125176306084","0.350785989492828","0.38146436311934"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","754","0.369737710140448","0.348560177603775","0.390915242677121"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","624","0.299176529240181","0.279436584547653","0.31891647393271"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","83","0.208602458181312","0.167368907463494","0.249836008899131"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","1095","0.377472883136106","0.360316994476225","0.394628771795988"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","584","0.381791945838833","0.355331697404414","0.408252194273253"
"Selbstständige/ManagerInnen","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","307","0.0388803061038266","0.0343663101218001","0.043394302085853"
"Selbstständige/ManagerInnen","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","264","0.0550642800131458","0.0478011820138158","0.0623273780124758"
"Selbstständige/ManagerInnen","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","135","0.0652755535262248","0.0544391565907427","0.0761119504617068"
"Selbstständige/ManagerInnen","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","153","0.0659154821554467","0.0552184166271896","0.0766125476837037"
"Selbstständige/ManagerInnen","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","540","0.159188868283195","0.146241044591888","0.172136691974502"
"Selbstständige/ManagerInnen","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","151","0.100468541873083","0.0840952337612408","0.116841849984925"
"In Ausbildung","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","366","0.458530682056965","0.420545126003523","0.496516238110406"
"In Ausbildung","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","143","0.771357465999744","0.708958150888909","0.833756781110579"
"In Ausbildung","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","182","0.023070434751421","0.0195647964261118","0.0265760730767303"
"In Ausbildung","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","40","0.0191103350464317","0.012075388136626","0.0261452819562375"
"In Ausbildung","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","269","0.0633800904801456","0.05562219528141","0.0711379856788813"
"In Ausbildung","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","143","0.0647942156094282","0.0539950666160977","0.0755933646027586"
"In Ausbildung","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","387","0.163695222024827","0.147744580920025","0.179645863129629"
"In Ausbildung","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","138","0.362787628694446","0.313994124483682","0.411581132905209"
"In Ausbildung","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","40","0.0194361332830078","0.0145503513394746","0.0243219152265411"
"In Ausbildung","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","84","0.169571204975802","0.140964053580855","0.198178356370749"
"In Rente oder Pension","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2448","0.385888910692405","0.374521482712032","0.397256338672779"
"In Rente oder Pension","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","920","0.684160338772016","0.660275139216929","0.708045538327104"
"In Rente oder Pension","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","493","0.177310274139571","0.16514923249044","0.189471315788702"
"In Rente oder Pension","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","155","0.0904876865677031","0.0779022913949842","0.103073081740422"
"In Rente oder Pension","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","185","0.130727273151285","0.116194818351392","0.145259727951177"
"In Rente oder Pension","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","471","0.177076428917982","0.163566553892254","0.19058630394371"
"In Rente oder Pension","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","309","0.334222754618376","0.30853088626865","0.359914622968102"
"Arbeitslose","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","34","0.0616256468353085","0.0432933799402329","0.0799579137303842"
"Arbeitslose","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","420","0.0660962758698606","0.0602946844375542","0.0718978673021669"
"Arbeitslose","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","189","0.119851474201329","0.103163013995898","0.13653993440676"
"Arbeitslose","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","148","0.0453697876121231","0.0387432487550678","0.0519963264691783"
"Arbeitslose","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","332","0.174676259037337","0.158019253400915","0.191333264673758"
"Arbeitslose","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","74","0.0404733974905803","0.0319778534856199","0.0489689414955407"
"Arbeitslose","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","80","0.0324213981124695","0.0261530919545057","0.0386897042704332"
"Arbeitslose","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","79","0.0655395228830227","0.0520609064871096","0.0790181392789358"
"Sonstige Nichterwerbspersonen","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","61","0.106128559070731","0.0826484004709293","0.129608717670532"
"Sonstige Nichterwerbspersonen","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","751","0.0929448726858593","0.0861647562514903","0.0997249891202283"
"Sonstige Nichterwerbspersonen","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.0246881824825111","0.016714978096505","0.0326613868685171"
"Sonstige Nichterwerbspersonen","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","456","0.105133469009711","0.09536704852784","0.114899889491581"
"Sonstige Nichterwerbspersonen","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","76","0.0357547621587394","0.0276090601086426","0.0439004642088362"
"Sonstige Nichterwerbspersonen","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","244","0.110335381097991","0.0968287072733216","0.12384205492266"
"Sonstige Nichterwerbspersonen","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","182","0.0626810855343231","0.0541027476545425","0.0712594234141037"
"Sonstige Nichterwerbspersonen","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","61","0.00696251246935253","0.00502085147129021","0.00890417346741485"
"Beamte","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","174","0.0414277725954067","0.035082591797912","0.0477729533929014"
"Beamte","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","35","0.0216924137438698","0.0153015512581786","0.028083276229561"
"Beamte","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","79","0.0276946357489234","0.0206204408240421","0.0347688306738047"
"Beamte","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","560","0.129600806126346","0.117714297919869","0.141487314332823"
"Beamte","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","76","0.029393567264219","0.0201941368745311","0.0385929976539069"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","93","0.149918160593338","0.122967114027438","0.176869207159238"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1444","0.20542152233012","0.195769914521802","0.215073130138438"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","135","0.0830129471321089","0.0684930219470034","0.0975328723172144"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","505","0.135134390428045","0.124120371815799","0.146148409040291"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","380","0.187791732284734","0.170358957749879","0.205224506819588"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","324","0.166018774538175","0.149788096218989","0.182249452857362"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","59","0.122959093556642","0.0904507149606697","0.155467472152615"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","110","0.0481127700646222","0.0404903463465269","0.0557351937827176"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","60","0.0513260988111022","0.0392281910648017","0.0634240065574027"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1231","0.166267807109425","0.157373222599343","0.175162391619508"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","113","0.0689545018322496","0.0556200052206214","0.0822889984438778"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","1405","0.370915463122209","0.355352921602944","0.386478004641474"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","711","0.351572909119094","0.330260484851988","0.372885333386201"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","612","0.31022558095835","0.290047852330802","0.330403309585898"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","84","0.212370776661297","0.171883986586775","0.252857566735819"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","1063","0.364531649078442","0.347388731441517","0.381674566715367"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","553","0.356231199629874","0.329976104064228","0.382486295195521"
"Selbstständige/ManagerInnen","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","316","0.0438971048438107","0.0390029404691584","0.048791269218463"
"Selbstständige/ManagerInnen","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","255","0.0593649527767075","0.051751806226566","0.0669780993268491"
"Selbstständige/ManagerInnen","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","125","0.0628242702163688","0.0519932636538163","0.0736552767789214"
"Selbstständige/ManagerInnen","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","170","0.0797813221381645","0.0679624490790255","0.0916001951973036"
"Selbstständige/ManagerInnen","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","547","0.159436968900166","0.146397802942162","0.17247613485817"
"Selbstständige/ManagerInnen","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","158","0.11412427255203","0.0966918366724027","0.131556708431657"
"In Ausbildung","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","393","0.501805489377571","0.464058239535381","0.53955273921976"
"In Ausbildung","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","144","0.737332622674826","0.671943085954572","0.80272215939508"
"In Ausbildung","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","169","0.025257520366552","0.021509097329815","0.029005943403289"
"In Ausbildung","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.0226150972928643","0.0147908619696439","0.0304393326160847"
"In Ausbildung","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","272","0.0663644004314003","0.0583449457491687","0.074383855113632"
"In Ausbildung","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","135","0.0649704522455909","0.0539686156902431","0.0759722888009387"
"In Ausbildung","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","380","0.15722704341166","0.141348931775627","0.173105155047694"
"In Ausbildung","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","140","0.34644505483856","0.29934045775261","0.39354965192451"
"In Ausbildung","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","43","0.0204220604242048","0.015384277708045","0.0254598431403646"
"In Ausbildung","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","82","0.168127017857268","0.139893473130752","0.196360562583784"
"In Rente oder Pension","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2385","0.390222782241576","0.378569447989693","0.401876116493459"
"In Rente oder Pension","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","892","0.68255864028538","0.658061713728763","0.707055566841998"
"In Rente oder Pension","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","513","0.183724732796431","0.17124829287752","0.196201172715342"
"In Rente oder Pension","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","160","0.0976207442609339","0.0843724433138593","0.110869045208009"
"In Rente oder Pension","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","188","0.135934550675319","0.120985342854636","0.150883758496002"
"In Rente oder Pension","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","467","0.178633132899951","0.164989822713578","0.192276443086323"
"In Rente oder Pension","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","322","0.356281716522418","0.330025789633727","0.382537643411108"
"Arbeitslose","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","36","0.0766493255690591","0.0565650742546806","0.0967335768834376"
"Arbeitslose","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","451","0.0727544166753109","0.0665495084278535","0.0789593249227683"
"Arbeitslose","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","166","0.118746178323609","0.101721842099059","0.135770514548159"
"Arbeitslose","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","167","0.0527523208859223","0.0455505200118816","0.0599541217599629"
"Arbeitslose","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","303","0.177942679051157","0.160870628448348","0.195014729653967"
"Arbeitslose","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","73","0.0382129030349858","0.0298506285097549","0.0465751775602167"
"Arbeitslose","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","72","0.0333677309728212","0.0269709108618495","0.0397645510837929"
"Arbeitslose","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","72","0.0571211544237282","0.0443975810648739","0.0698447277825826"
"Sonstige Nichterwerbspersonen","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","58","0.0818836944973568","0.0611839155523334","0.10258347344238"
"Sonstige Nichterwerbspersonen","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","682","0.0903464836101294","0.0834978816773071","0.0971950855429517"
"Sonstige Nichterwerbspersonen","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","418","0.089703701441099","0.0804974015290699","0.0989100013531281"
"Sonstige Nichterwerbspersonen","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","81","0.0376544742086297","0.0291574200607731","0.0461515283564864"
"Sonstige Nichterwerbspersonen","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","203","0.090244060524227","0.0777457389265921","0.102742382121862"
"Sonstige Nichterwerbspersonen","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","181","0.0665516297028985","0.05767404849036","0.0754292109154371"
"Sonstige Nichterwerbspersonen","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","53","0.00583236282307561","0.00401324690966826","0.00765147873648296"
"Beamte","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","166","0.042040038118186","0.0355746622476132","0.0485054139887588"
"Beamte","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","33","0.0196227386134914","0.0134315932571309","0.025813883969852"
"Beamte","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","69","0.0223557647191189","0.0159071694758829","0.0288043599623549"
"Beamte","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","545","0.128944057956894","0.117007094996664","0.140881020917124"
"Beamte","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","73","0.0304710536243174","0.0210476717729956","0.0398944354756391"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","86","0.153592160376219","0.126512145522693","0.180672175229745"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1324","0.211815451833563","0.20173472657786","0.221896177089267"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","100","0.0698626303846433","0.0560214892740649","0.0837037714952218"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","516","0.149068014100637","0.13733231856161","0.160803709639665"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","348","0.185640199911337","0.167908155083406","0.203372244739269"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","316","0.178000261533131","0.160890512609285","0.195110010456976"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","41","0.077672001180933","0.0513434002853085","0.104000602076558"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","98","0.0430886669265886","0.0357223835540043","0.050454950299173"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","60","0.0555625855400335","0.042893913702078","0.068231257377989"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1189","0.17494558925756","0.165572304847415","0.184318873667704"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","93","0.057084726369328","0.0444875798625392","0.0696818728761168"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","1328","0.362205451424443","0.346367935324226","0.378042967524659"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","684","0.344676398465231","0.323001936721216","0.366350860209245"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","592","0.316831646850216","0.296021477039341","0.337641816661091"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","103","0.251811709433267","0.209114818528765","0.294508600337769"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","1046","0.376856338196356","0.359276573957156","0.394436102435556"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","533","0.358101671077711","0.331586797077216","0.384616545078206"
"Selbstständige/ManagerInnen","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","280","0.0413796805311652","0.0364658985572119","0.0462934625051185"
"Selbstständige/ManagerInnen","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","254","0.0617991385680894","0.0538648443453911","0.0697334327907877"
"Selbstständige/ManagerInnen","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","137","0.0699487862714518","0.0583166852084712","0.0815808873344323"
"Selbstständige/ManagerInnen","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","155","0.0685731754525968","0.0572687374133084","0.0798776134918852"
"Selbstständige/ManagerInnen","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","474","0.142004544496202","0.129341892867453","0.154667196124951"
"Selbstständige/ManagerInnen","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","146","0.112442619291724","0.0949716512983227","0.129913587285126"
"In Ausbildung","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","417","0.515405154900781","0.477869991655349","0.552940318146213"
"In Ausbildung","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","131","0.769736328725443","0.703671624305128","0.835801033145757"
"In Ausbildung","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","143","0.0222270646061611","0.018589932607008","0.0258641966053142"
"In Ausbildung","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.0381933799859164","0.0277866613936333","0.0486000985781995"
"In Ausbildung","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","241","0.066235093778623","0.0580404132270467","0.0744297743301993"
