"beruf","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Selbstständige/ManagerInnen","2011","Ostdeutschland, neue Bundeslaender","452","0.0691599245044209","0.0629427828198741","0.0753770661889676"
"In Ausbildung","2011","Westdeutschland, alte Bundeslaender","1477","0.0670980992455115","0.0638276051002656","0.0703685933907574"
"In Ausbildung","2011","Ostdeutschland, neue Bundeslaender","366","0.0613806126794546","0.0554991364937843","0.0672620888651249"
"In Rente oder Pension","2011","Westdeutschland, alte Bundeslaender","4610","0.273637779533147","0.2678099756188","0.279465583447494"
"In Rente oder Pension","2011","Ostdeutschland, neue Bundeslaender","1613","0.3028866790395","0.291627214157435","0.314146143921565"
"Arbeitslose","2011","Westdeutschland, alte Bundeslaender","1083","0.0397944124245574","0.0372391621657486","0.0423496626833663"
"Arbeitslose","2011","Ostdeutschland, neue Bundeslaender","652","0.0849107872032211","0.0780804974963125","0.0917410769101298"
"Sonstige Nichterwerbspersonen","2011","Westdeutschland, alte Bundeslaender","2562","0.0794490024106698","0.0759138476664029","0.0829841571549368"
"Sonstige Nichterwerbspersonen","2011","Ostdeutschland, neue Bundeslaender","323","0.030903508471085","0.0266630445000533","0.0351439724421167"
"Beamte","2011","Westdeutschland, alte Bundeslaender","992","0.0370753878637356","0.0346054884137725","0.0395452873136986"
"Beamte","2011","Ostdeutschland, neue Bundeslaender","171","0.0224987965878542","0.0188649694149908","0.0261326237607176"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2012","Westdeutschland, alte Bundeslaender","3444","0.158791842093668","0.153955407658077","0.163628276529259"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2012","Ostdeutschland, neue Bundeslaender","887","0.128790884564259","0.120500993290433","0.137080775838086"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Westdeutschland, alte Bundeslaender","6584","0.28738723625967","0.281398709290241","0.2933757632291"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Ostdeutschland, neue Bundeslaender","1913","0.298227309745194","0.286905470000934","0.309549149489455"
"Selbstständige/ManagerInnen","2012","Westdeutschland, alte Bundeslaender","1592","0.0649007150624975","0.0616407490163509","0.0681606811086441"
"Selbstständige/ManagerInnen","2012","Ostdeutschland, neue Bundeslaender","416","0.065759983263936","0.0596258226094324","0.0718941439184397"
"In Ausbildung","2012","Westdeutschland, alte Bundeslaender","1456","0.0647043780456835","0.0614490050419423","0.0679597510494248"
"In Ausbildung","2012","Ostdeutschland, neue Bundeslaender","352","0.0527873860518562","0.0472534532516745","0.058321318852038"
"In Rente oder Pension","2012","Westdeutschland, alte Bundeslaender","4596","0.270166468342371","0.264290396423019","0.276042540261724"
"In Rente oder Pension","2012","Ostdeutschland, neue Bundeslaender","1639","0.307472325684553","0.296052311347944","0.318892340021161"
"Arbeitslose","2012","Westdeutschland, alte Bundeslaender","1008","0.0409783969499794","0.0383550776702188","0.04360171622974"
"Arbeitslose","2012","Ostdeutschland, neue Bundeslaender","612","0.0912481282923305","0.084121572199765","0.098374684384896"
"Sonstige Nichterwerbspersonen","2012","Westdeutschland, alte Bundeslaender","2278","0.0741113310350742","0.0706449111717681","0.0775777508983802"
"Sonstige Nichterwerbspersonen","2012","Ostdeutschland, neue Bundeslaender","291","0.0321864171373985","0.0278184713410363","0.0365543629337607"
"Beamte","2012","Westdeutschland, alte Bundeslaender","979","0.0389596322110556","0.0363990559626024","0.0415202084595088"
"Beamte","2012","Ostdeutschland, neue Bundeslaender","162","0.0235275652604719","0.0197764228392836","0.0272787076816602"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","Westdeutschland, alte Bundeslaender","4755","0.160078670193766","0.155531716534211","0.164625623853322"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","Ostdeutschland, neue Bundeslaender","1021","0.159347022116001","0.150255035936572","0.16843900829543"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","Westdeutschland, alte Bundeslaender","7133","0.280921982833313","0.275348645145776","0.28649532052085"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","Ostdeutschland, neue Bundeslaender","1815","0.286744453997915","0.275510089635239","0.297978818360591"
"Selbstständige/ManagerInnen","2013","Westdeutschland, alte Bundeslaender","1718","0.0647450483991138","0.0616936228581154","0.0677964739401122"
"Selbstständige/ManagerInnen","2013","Ostdeutschland, neue Bundeslaender","414","0.0660782920155473","0.0599071853562617","0.0722493986748328"
"In Ausbildung","2013","Westdeutschland, alte Bundeslaender","1903","0.0674834484264611","0.064372725019908","0.0705941718330142"
"In Ausbildung","2013","Ostdeutschland, neue Bundeslaender","361","0.0535075473335454","0.0479171263563255","0.0590979683107652"
"In Rente oder Pension","2013","Westdeutschland, alte Bundeslaender","4459","0.271648518452066","0.266132716510431","0.2771643203937"
"In Rente oder Pension","2013","Ostdeutschland, neue Bundeslaender","1570","0.306591087920905","0.295137201138193","0.318044974703618"
"Arbeitslose","2013","Westdeutschland, alte Bundeslaender","1476","0.0449558880268542","0.0423864420254356","0.0475253340282728"
"Arbeitslose","2013","Ostdeutschland, neue Bundeslaender","590","0.0795932638271494","0.0728695926761166","0.0863169349781822"
"Sonstige Nichterwerbspersonen","2013","Westdeutschland, alte Bundeslaender","2589","0.072137072496945","0.0689289151737583","0.0753452298201318"
"Sonstige Nichterwerbspersonen","2013","Ostdeutschland, neue Bundeslaender","304","0.0288293364771926","0.0246726859340026","0.0329859870203825"
"Beamte","2013","Westdeutschland, alte Bundeslaender","949","0.0380293711714811","0.0356575880875374","0.0404011542554248"
"Beamte","2013","Ostdeutschland, neue Bundeslaender","150","0.0193089963117442","0.0158905846719077","0.0227274079515808"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","Westdeutschland, alte Bundeslaender","3964","0.15952840531625","0.154690602072693","0.164366208559807"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","Ostdeutschland, neue Bundeslaender","884","0.148896280137526","0.139640124581279","0.158152435693773"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","Westdeutschland, alte Bundeslaender","6477","0.288117223854292","0.282133706944082","0.294100740764503"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","Ostdeutschland, neue Bundeslaender","1669","0.295098235605782","0.283239317183103","0.306957154028461"
"Selbstständige/ManagerInnen","2014","Westdeutschland, alte Bundeslaender","1485","0.0647432833915167","0.0614921824982553","0.0679943842847781"
"Selbstständige/ManagerInnen","2014","Ostdeutschland, neue Bundeslaender","365","0.0608719711151973","0.0546551472933091","0.0670887949370855"
"In Ausbildung","2014","Westdeutschland, alte Bundeslaender","1661","0.0659227308228225","0.0626442196662906","0.0692012419793544"
"In Ausbildung","2014","Ostdeutschland, neue Bundeslaender","343","0.0570867517494952","0.0510542006223855","0.0631193028766049"
"In Rente oder Pension","2014","Westdeutschland, alte Bundeslaender","4202","0.266078341835765","0.260239895617349","0.27191678805418"
"In Rente oder Pension","2014","Ostdeutschland, neue Bundeslaender","1538","0.3039615379436","0.292001751845802","0.315921324041398"
"Arbeitslose","2014","Westdeutschland, alte Bundeslaender","1145","0.0431976407023188","0.0405116234241289","0.0458836579805088"
"Arbeitslose","2014","Ostdeutschland, neue Bundeslaender","490","0.0859936436106286","0.0787040173989145","0.0932832698223428"
"Sonstige Nichterwerbspersonen","2014","Westdeutschland, alte Bundeslaender","2184","0.0720348936672298","0.0686189952109214","0.0754507921235383"
"Sonstige Nichterwerbspersonen","2014","Ostdeutschland, neue Bundeslaender","256","0.0284861872579209","0.0241606592484212","0.0328117152674206"
"Beamte","2014","Westdeutschland, alte Bundeslaender","889","0.0403774804098054","0.0377767969692724","0.0429781638503383"
"Beamte","2014","Ostdeutschland, neue Bundeslaender","137","0.0196053925798503","0.0160005549759249","0.0232102301837756"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Westdeutschland, alte Bundeslaender","4205","0.164925317192882","0.160006734793669","0.169843899592095"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Ostdeutschland, neue Bundeslaender","874","0.155642111848071","0.146077131481397","0.165207092214746"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Westdeutschland, alte Bundeslaender","6240","0.288266994928951","0.282263700523031","0.294270289334871"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Ostdeutschland, neue Bundeslaender","1599","0.29408581333828","0.282063992945697","0.306107633730863"
"Selbstständige/ManagerInnen","2015","Westdeutschland, alte Bundeslaender","1415","0.062697647249841","0.0594847332246895","0.0659105612749925"
"Selbstständige/ManagerInnen","2015","Ostdeutschland, neue Bundeslaender","348","0.0647617828583533","0.0582682990240143","0.0712552666926923"
"In Ausbildung","2015","Westdeutschland, alte Bundeslaender","1630","0.0648107211999177","0.0615477982729007","0.0680736441269347"
"In Ausbildung","2015","Ostdeutschland, neue Bundeslaender","312","0.0523487328094349","0.0464720181617006","0.0582254474571693"
"In Rente oder Pension","2015","Westdeutschland, alte Bundeslaender","4101","0.268176314163507","0.262304841161732","0.274047787165282"
"In Rente oder Pension","2015","Ostdeutschland, neue Bundeslaender","1513","0.305628968024888","0.293474098601267","0.317783837448509"
"Arbeitslose","2015","Westdeutschland, alte Bundeslaender","1263","0.0446920923704301","0.0419535424694482","0.0474306422714121"
"Arbeitslose","2015","Ostdeutschland, neue Bundeslaender","469","0.0771887511807382","0.0701468376142159","0.0842306647472606"
"Sonstige Nichterwerbspersonen","2015","Westdeutschland, alte Bundeslaender","2170","0.0671974220706291","0.0638792049199318","0.0705156392213263"
"Sonstige Nichterwerbspersonen","2015","Ostdeutschland, neue Bundeslaender","273","0.0300669882773395","0.0255611761717242","0.0345728003829548"
"Beamte","2015","Westdeutschland, alte Bundeslaender","845","0.0392334908238424","0.0366603056976637","0.0418066759500212"
"Beamte","2015","Ostdeutschland, neue Bundeslaender","130","0.020276851662895","0.0165579971393414","0.0239957061864487"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Westdeutschland, alte Bundeslaender","3780","0.159308351982556","0.154626774885647","0.163989929079465"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Ostdeutschland, neue Bundeslaender","825","0.154398057900884","0.14522468889588","0.163571426905887"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Westdeutschland, alte Bundeslaender","5955","0.298847984745098","0.292992190615122","0.304703778875074"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Ostdeutschland, neue Bundeslaender","1558","0.29613719812545","0.284546343745813","0.307728052505088"
"Selbstständige/ManagerInnen","2016","Westdeutschland, alte Bundeslaender","1244","0.0599782097025025","0.0569406819783818","0.0630157374266232"
"Selbstständige/ManagerInnen","2016","Ostdeutschland, neue Bundeslaender","335","0.0647220705851806","0.0584757897620271","0.0709683514083341"
"In Ausbildung","2016","Westdeutschland, alte Bundeslaender","1707","0.0674443664331973","0.0642361418998942","0.0706525909665005"
"In Ausbildung","2016","Ostdeutschland, neue Bundeslaender","315","0.053691943199585","0.0479693115687227","0.0594145748304472"
"In Rente oder Pension","2016","Westdeutschland, alte Bundeslaender","3912","0.259151728092496","0.253546462033747","0.264756994151245"
"In Rente oder Pension","2016","Ostdeutschland, neue Bundeslaender","1435","0.289288554972978","0.277776913853249","0.300800196092706"
"Arbeitslose","2016","Westdeutschland, alte Bundeslaender","1030","0.0433305364014834","0.0407259874189229","0.045935085384044"
"Arbeitslose","2016","Ostdeutschland, neue Bundeslaender","406","0.0794367977475383","0.0725714485680217","0.0863021469270548"
"Sonstige Nichterwerbspersonen","2016","Westdeutschland, alte Bundeslaender","5048","0.071800711298002","0.068498236364974","0.0751031862310301"
"Sonstige Nichterwerbspersonen","2016","Ostdeutschland, neue Bundeslaender","964","0.0381253789897697","0.0332636440344614","0.042987113945078"
"Beamte","2016","Westdeutschland, alte Bundeslaender","798","0.0401381113446645","0.0376271652937312","0.0426490573955979"
"Beamte","2016","Ostdeutschland, neue Bundeslaender","122","0.0241999984786146","0.0202986653310718","0.0281013316261575"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Westdeutschland, alte Bundeslaender","4367","0.165970412210526","0.161480803114055","0.170460021306996"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Ostdeutschland, neue Bundeslaender","1013","0.170344466726487","0.161178515611388","0.179510417841585"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Westdeutschland, alte Bundeslaender","6731","0.296020559018695","0.290511931727744","0.301529186309647"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Ostdeutschland, neue Bundeslaender","1746","0.296271922681023","0.285138920310488","0.307404925051558"
"Selbstständige/ManagerInnen","2017","Westdeutschland, alte Bundeslaender","1397","0.0610483518188387","0.0581592619585534","0.063937441679124"
"Selbstständige/ManagerInnen","2017","Ostdeutschland, neue Bundeslaender","371","0.0655521794157377","0.0595177569780045","0.071586601853471"
"In Ausbildung","2017","Westdeutschland, alte Bundeslaender","1993","0.0652871424956475","0.0623061876142656","0.0682680973770293"
"In Ausbildung","2017","Ostdeutschland, neue Bundeslaender","362","0.0548686776195457","0.0493163774238384","0.060420977815253"
"In Rente oder Pension","2017","Westdeutschland, alte Bundeslaender","4116","0.25626436077661","0.250996238257676","0.261532483295545"
"In Rente oder Pension","2017","Ostdeutschland, neue Bundeslaender","1510","0.289268631112418","0.278213394901326","0.300323867323511"
"Arbeitslose","2017","Westdeutschland, alte Bundeslaender","1900","0.0437180898956218","0.04125076680229","0.0461854129889536"
"Arbeitslose","2017","Ostdeutschland, neue Bundeslaender","582","0.0686331664445378","0.0624687493470139","0.0747975835420617"
"Sonstige Nichterwerbspersonen","2017","Westdeutschland, alte Bundeslaender","4946","0.0726628570240201","0.0695304547792189","0.0757952592688213"
"Sonstige Nichterwerbspersonen","2017","Ostdeutschland, neue Bundeslaender","745","0.034510922255003","0.0300603425886432","0.0389615019213627"
"Beamte","2017","Westdeutschland, alte Bundeslaender","931","0.0390282267600406","0.0366912887654563","0.0413651647546249"
"Beamte","2017","Ostdeutschland, neue Bundeslaender","133","0.0205500337452476","0.0170909425516528","0.0240091249388424"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Westdeutschland, alte Bundeslaender","4263","0.163645210892578","0.158994201651389","0.168296220133766"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Ostdeutschland, neue Bundeslaender","1026","0.166218171761254","0.156963563257824","0.175472780264685"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Westdeutschland, alte Bundeslaender","6608","0.311825079660668","0.306001296183688","0.317648863137649"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Ostdeutschland, neue Bundeslaender","1750","0.310581523227486","0.299078238879285","0.322084807575686"
"Selbstständige/ManagerInnen","2018","Westdeutschland, alte Bundeslaender","1274","0.0599049635604929","0.0569215218145659","0.0628884053064198"
"Selbstständige/ManagerInnen","2018","Ostdeutschland, neue Bundeslaender","327","0.0599280385399046","0.0540275473042336","0.0658285297755756"
"In Ausbildung","2018","Westdeutschland, alte Bundeslaender","1874","0.062789479251449","0.0597397428990556","0.0658392156038425"
"In Ausbildung","2018","Ostdeutschland, neue Bundeslaender","357","0.0477786888103897","0.0424762135583655","0.0530811640624138"
"In Rente oder Pension","2018","Westdeutschland, alte Bundeslaender","4085","0.258211352918371","0.252709258534883","0.263713447301859"
"In Rente oder Pension","2018","Ostdeutschland, neue Bundeslaender","1512","0.286093725297068","0.274858873339018","0.297328577255118"
"Arbeitslose","2018","Westdeutschland, alte Bundeslaender","2120","0.0427459453546926","0.0402028575881836","0.0452890331212017"
"Arbeitslose","2018","Ostdeutschland, neue Bundeslaender","659","0.0658941900227122","0.059726618610064","0.0720617614353604"
"Sonstige Nichterwerbspersonen","2018","Westdeutschland, alte Bundeslaender","3206","0.0632098659681479","0.0601506237276863","0.0662691082086095"
"Sonstige Nichterwerbspersonen","2018","Ostdeutschland, neue Bundeslaender","464","0.0438037406744773","0.0387160381789962","0.0488914431699583"
"Beamte","2018","Westdeutschland, alte Bundeslaender","875","0.0376681023936003","0.0352745133399445","0.0400616914472561"
"Beamte","2018","Ostdeutschland, neue Bundeslaender","121","0.0197019216667081","0.0162470974289833","0.0231567459044328"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Westdeutschland, alte Bundeslaender","4010","0.161624481501339","0.15696990448228","0.166279058520397"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Ostdeutschland, neue Bundeslaender","965","0.158102168407928","0.149001707527486","0.167202629288369"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Westdeutschland, alte Bundeslaender","6284","0.315665544674665","0.309788552014505","0.321542537334825"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Ostdeutschland, neue Bundeslaender","1635","0.313627016159106","0.302053865626327","0.325200166691885"
"Selbstständige/ManagerInnen","2019","Westdeutschland, alte Bundeslaender","2602","0.0665144906943776","0.0633637019888816","0.0696652793998736"
"Selbstständige/ManagerInnen","2019","Ostdeutschland, neue Bundeslaender","711","0.0652851930783438","0.0591233350737839","0.0714470510829038"
"In Ausbildung","2019","Westdeutschland, alte Bundeslaender","1636","0.058138131937072","0.0551792236887684","0.0610970401853755"
"In Ausbildung","2019","Ostdeutschland, neue Bundeslaender","321","0.0525222639333822","0.0469578298236184","0.058086698043146"
"In Rente oder Pension","2019","Westdeutschland, alte Bundeslaender","3977","0.253312211182989","0.247812942459684","0.258811479906293"
"In Rente oder Pension","2019","Ostdeutschland, neue Bundeslaender","1445","0.287452881447324","0.276163896193553","0.298741866701094"
"Arbeitslose","2019","Westdeutschland, alte Bundeslaender","1904","0.0406595573967051","0.0381622324548652","0.0431568823385449"
"Arbeitslose","2019","Ostdeutschland, neue Bundeslaender","514","0.0582602549590872","0.052417516870144","0.0641029930480304"
"Sonstige Nichterwerbspersonen","2019","Westdeutschland, alte Bundeslaender","2797","0.0655724355389475","0.0624424607991053","0.0687024102787897"
"Sonstige Nichterwerbspersonen","2019","Ostdeutschland, neue Bundeslaender","459","0.0436961249828816","0.0385971345309544","0.0487951154348087"
"Beamte","2019","Westdeutschland, alte Bundeslaender","816","0.0385131470739057","0.0360799149927548","0.0409463791550565"
"Beamte","2019","Ostdeutschland, neue Bundeslaender","124","0.0210540970319478","0.0174730301262729","0.0246351639376228"
