year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2001,Thuringa,higher education,Ueberwiegend,1.0,27798,1.0,1.0
2003,Schleswig-Holstein,in school,Voll und ganz,1.0,27727,1.0,1.0
2003,Schleswig-Holstein,inadequately,In mancher Beziehung,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Schleswig-Holstein,inadequately,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Schleswig-Holstein,general elementary,In mancher Beziehung,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,Schleswig-Holstein,general elementary,Ueberwiegend,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,Schleswig-Holstein,general elementary,Kaum,0.18181818181818182,27727,0.1772782618441364,0.18635810179222725
2003,Schleswig-Holstein,general elementary,Voll und ganz,0.18181818181818182,27727,0.1772782618441364,0.18635810179222725
2003,Schleswig-Holstein,general elementary,Gar nicht,0.09090909090909091,27727,0.08752523435096603,0.0942929474672158
2003,Schleswig-Holstein,middle vocational,Voll und ganz,0.3548387096774194,27727,0.34920681821221555,0.3604706011426232
2003,Schleswig-Holstein,middle vocational,In mancher Beziehung,0.1935483870967742,27727,0.18889800577253882,0.19819876842100956
2003,Schleswig-Holstein,middle vocational,Ueberwiegend,0.1935483870967742,27727,0.18889800577253882,0.19819876842100956
2003,Schleswig-Holstein,middle vocational,Kaum,0.16129032258064516,27727,0.15696105317353296,0.16561959198775736
2003,Schleswig-Holstein,middle vocational,Gar nicht,0.0967741935483871,27727,0.09329416682175892,0.10025422027501527
2003,Schleswig-Holstein,higher vocational,Ueberwiegend,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Schleswig-Holstein,higher vocational,In mancher Beziehung,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Schleswig-Holstein,higher education,Voll und ganz,0.375,27727,0.3693015036730037,0.3806984963269963
2003,Schleswig-Holstein,higher education,Kaum,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Schleswig-Holstein,higher education,Gar nicht,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Schleswig-Holstein,higher education,Ueberwiegend,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Schleswig-Holstein,higher education,In mancher Beziehung,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Hamburg,inadequately,In mancher Beziehung,1.0,27727,1.0,1.0
2003,Hamburg,general elementary,Kaum,0.375,27727,0.3693015036730037,0.3806984963269963
2003,Hamburg,general elementary,Gar nicht,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Hamburg,general elementary,In mancher Beziehung,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Hamburg,general elementary,Ueberwiegend,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Hamburg,middle vocational,In mancher Beziehung,0.5714285714285714,27727,0.5656035542140815,0.5772535886430613
2003,Hamburg,middle vocational,Kaum,0.2857142857142857,27727,0.2803967968372323,0.2910317745913391
2003,Hamburg,middle vocational,Voll und ganz,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,Hamburg,vocational + Abi,Kaum,1.0,27727,1.0,1.0
2003,Hamburg,higher vocational,In mancher Beziehung,1.0,27727,1.0,1.0
2003,Hamburg,higher education,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Hamburg,higher education,Ueberwiegend,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Lower Saxony,in school,In mancher Beziehung,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Lower Saxony,in school,Voll und ganz,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Lower Saxony,in school,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Lower Saxony,inadequately,Gar nicht,0.4375,27727,0.4316607788697267,0.4433392211302733
2003,Lower Saxony,inadequately,Voll und ganz,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Lower Saxony,inadequately,Ueberwiegend,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Lower Saxony,inadequately,Kaum,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Lower Saxony,inadequately,In mancher Beziehung,0.0625,27727,0.059650751836501835,0.06534924816349817
2003,Lower Saxony,general elementary,Voll und ganz,0.29411764705882354,27727,0.2887543563981211,0.299480937719526
2003,Lower Saxony,general elementary,In mancher Beziehung,0.27450980392156865,27727,0.26925690149345893,0.27976270634967837
2003,Lower Saxony,general elementary,Kaum,0.17647058823529413,27727,0.17198333732880086,0.1809578391417874
2003,Lower Saxony,general elementary,Gar nicht,0.1568627450980392,27727,0.1525820561112995,0.16114343408477894
2003,Lower Saxony,general elementary,Ueberwiegend,0.09803921568627451,27727,0.09453897126529291,0.1015394601072561
2003,Lower Saxony,middle vocational,In mancher Beziehung,0.34523809523809523,27727,0.33964173467144926,0.3508344558047412
2003,Lower Saxony,middle vocational,Ueberwiegend,0.21428571428571427,27727,0.20945586516125822,0.21911556341017033
2003,Lower Saxony,middle vocational,Voll und ganz,0.21428571428571427,27727,0.20945586516125822,0.21911556341017033
2003,Lower Saxony,middle vocational,Gar nicht,0.11904761904761904,27727,0.11523572163726117,0.12285951645797691
2003,Lower Saxony,middle vocational,Kaum,0.10714285714285714,27727,0.10350222138380094,0.11078349290191333
2003,Lower Saxony,vocational + Abi,In mancher Beziehung,0.35294117647058826,27727,0.3473161097703352,0.3585662431708413
2003,Lower Saxony,vocational + Abi,Voll und ganz,0.29411764705882354,27727,0.2887543563981211,0.299480937719526
2003,Lower Saxony,vocational + Abi,Kaum,0.17647058823529413,27727,0.17198333732880086,0.1809578391417874
2003,Lower Saxony,vocational + Abi,Gar nicht,0.11764705882352941,27727,0.11385463962787225,0.12143947801918657
2003,Lower Saxony,vocational + Abi,Ueberwiegend,0.058823529411764705,27727,0.05605393802379533,0.06159312079973408
2003,Lower Saxony,higher vocational,Voll und ganz,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Lower Saxony,higher vocational,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Lower Saxony,higher vocational,In mancher Beziehung,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,Lower Saxony,higher vocational,Kaum,0.08333333333333333,27727,0.0800800661924917,0.08658660047417496
2003,Lower Saxony,higher vocational,Gar nicht,0.08333333333333333,27727,0.0800800661924917,0.08658660047417496
2003,Lower Saxony,higher education,Ueberwiegend,0.37037037037037035,27727,0.36468622303251974,0.37605451770822096
2003,Lower Saxony,higher education,Voll und ganz,0.2962962962962963,27727,0.29092149194654604,0.3016711006460465
2003,Lower Saxony,higher education,In mancher Beziehung,0.14814814814814814,27727,0.14396662235838847,0.1523296739379078
2003,Lower Saxony,higher education,Kaum,0.14814814814814814,27727,0.14396662235838847,0.1523296739379078
2003,Lower Saxony,higher education,Gar nicht,0.037037037037037035,27727,0.03481409806441774,0.03925997600965633
2003,Bremen,general elementary,Voll und ganz,1.0,27727,1.0,1.0
2003,Bremen,middle vocational,Ueberwiegend,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Bremen,middle vocational,In mancher Beziehung,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,Bremen,middle vocational,Kaum,0.08333333333333333,27727,0.0800800661924917,0.08658660047417496
2003,Bremen,middle vocational,Voll und ganz,0.08333333333333333,27727,0.0800800661924917,0.08658660047417496
2003,Bremen,vocational + Abi,Kaum,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Bremen,vocational + Abi,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Bremen,higher vocational,In mancher Beziehung,1.0,27727,1.0,1.0
2003,Bremen,higher education,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Bremen,higher education,Kaum,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Bremen,higher education,Gar nicht,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,North Rhine-Westphalia,in school,Ueberwiegend,0.4,27727,0.3942335271579482,0.40576647284205186
2003,North Rhine-Westphalia,in school,Voll und ganz,0.3,27727,0.29460595857372635,0.30539404142627363
2003,North Rhine-Westphalia,in school,In mancher Beziehung,0.2,27727,0.19529169464045207,0.20470830535954795
2003,North Rhine-Westphalia,in school,Gar nicht,0.1,27727,0.09646877098033906,0.10353122901966096
2003,North Rhine-Westphalia,inadequately,Gar nicht,0.32786885245901637,27727,0.3223432234713711,0.3333944814466616
2003,North Rhine-Westphalia,inadequately,Kaum,0.3114754098360656,27727,0.30602440909824324,0.31692641057388793
2003,North Rhine-Westphalia,inadequately,In mancher Beziehung,0.19672131147540983,27727,0.19204219928672123,0.20140042366409844
2003,North Rhine-Westphalia,inadequately,Ueberwiegend,0.11475409836065574,27727,0.1110024623568663,0.11850573436444518
2003,North Rhine-Westphalia,inadequately,Voll und ganz,0.04918032786885246,27727,0.04663496667128569,0.05172568906641923
2003,North Rhine-Westphalia,general elementary,Kaum,0.2934131736526946,27727,0.28805363752628477,0.2987727097791044
2003,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.25149700598802394,27727,0.24638998302385387,0.256604028952194
2003,North Rhine-Westphalia,general elementary,Gar nicht,0.17365269461077845,27727,0.16919380519976066,0.17811158402179625
2003,North Rhine-Westphalia,general elementary,Voll und ganz,0.15568862275449102,27727,0.1514210160443938,0.15995622946458823
2003,North Rhine-Westphalia,general elementary,Ueberwiegend,0.12574850299401197,27727,0.12184572152472224,0.12965128446330168
2003,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.27391304347826084,27727,0.26866369620817304,0.27916239074834864
2003,North Rhine-Westphalia,middle vocational,Voll und ganz,0.23043478260869565,27727,0.22547798299639019,0.23539158222100112
2003,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.21304347826086956,27727,0.20822384357126889,0.21786311295047023
2003,North Rhine-Westphalia,middle vocational,Gar nicht,0.14347826086956522,27727,0.13935190312814116,0.14760461861098928
2003,North Rhine-Westphalia,middle vocational,Kaum,0.1391304347826087,27727,0.13505677853668524,0.14320409102853215
2003,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.38181818181818183,27727,0.3760995643499265,0.3875367992864372
2003,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.21818181818181817,27727,0.21332035734528856,0.22304327901834778
2003,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.2,27727,0.19529169464045207,0.20470830535954795
2003,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.14545454545454545,27727,0.14130466235380984,0.14960442855528105
2003,North Rhine-Westphalia,vocational + Abi,Kaum,0.05454545454545454,27727,0.051872422041252246,0.05721848704965684
2003,North Rhine-Westphalia,higher vocational,Voll und ganz,0.38461538461538464,27727,0.3788888581324041,0.3903419110983652
2003,North Rhine-Westphalia,higher vocational,In mancher Beziehung,0.34615384615384615,27727,0.3405539883706506,0.3517537039370417
2003,North Rhine-Westphalia,higher vocational,Ueberwiegend,0.19230769230769232,27727,0.187668675652847,0.19694670896253763
2003,North Rhine-Westphalia,higher vocational,Gar nicht,0.07692307692307693,27727,0.07378652919219775,0.08005962465395611
2003,North Rhine-Westphalia,higher education,Ueberwiegend,0.37894736842105264,27727,0.37323707689071184,0.38465765995139345
2003,North Rhine-Westphalia,higher education,In mancher Beziehung,0.22105263157894736,27727,0.21616828433129381,0.2259369788266009
2003,North Rhine-Westphalia,higher education,Voll und ganz,0.18947368421052632,27727,0.1848609052943953,0.19408646312665734
2003,North Rhine-Westphalia,higher education,Kaum,0.11578947368421053,27727,0.11202315547061405,0.119555791897807
2003,North Rhine-Westphalia,higher education,Gar nicht,0.09473684210526316,27727,0.0912897609738359,0.09818392323669042
2003,Hesse,in school,In mancher Beziehung,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Hesse,in school,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Hesse,inadequately,In mancher Beziehung,0.5714285714285714,27727,0.5656035542140815,0.5772535886430613
2003,Hesse,inadequately,Kaum,0.21428571428571427,27727,0.20945586516125822,0.21911556341017033
2003,Hesse,inadequately,Gar nicht,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,Hesse,inadequately,Ueberwiegend,0.07142857142857142,27727,0.06839713635814429,0.07446000649899856
2003,Hesse,general elementary,In mancher Beziehung,0.3148148148148148,27727,0.30934797695948063,0.320281652670149
2003,Hesse,general elementary,Ueberwiegend,0.25925925925925924,27727,0.2541009796017998,0.2644175389167187
2003,Hesse,general elementary,Kaum,0.25925925925925924,27727,0.2541009796017998,0.2644175389167187
2003,Hesse,general elementary,Gar nicht,0.09259259259259259,27727,0.08918071130095229,0.09600447388423289
2003,Hesse,general elementary,Voll und ganz,0.07407407407407407,27727,0.07099141236330249,0.07715673578484565
2003,Hesse,middle vocational,In mancher Beziehung,0.32038834951456313,27727,0.3148958074026484,0.3258808916264779
2003,Hesse,middle vocational,Ueberwiegend,0.2912621359223301,27727,0.2859141597592655,0.2966101120853947
2003,Hesse,middle vocational,Kaum,0.1650485436893204,27727,0.16067894963601917,0.16941813774262163
2003,Hesse,middle vocational,Voll und ganz,0.13592233009708737,27727,0.1318884180341098,0.13995624216006494
2003,Hesse,middle vocational,Gar nicht,0.08737864077669903,27727,0.08405470528339139,0.09070257627000668
2003,Hesse,vocational + Abi,In mancher Beziehung,0.3157894736842105,27727,0.3103180753919504,0.32126087197647063
2003,Hesse,vocational + Abi,Ueberwiegend,0.2631578947368421,27727,0.25797466988546064,0.26834111958822354
2003,Hesse,vocational + Abi,Voll und ganz,0.21052631578947367,27727,0.20572758204042413,0.21532504953852322
2003,Hesse,vocational + Abi,Kaum,0.15789473684210525,27727,0.15360261889458637,0.16218685478962414
2003,Hesse,vocational + Abi,Gar nicht,0.05263157894736842,27727,0.05000320422555265,0.05525995366918419
2003,Hesse,higher vocational,Voll und ganz,0.42857142857142855,27727,0.42274641135693863,0.43439644578591846
2003,Hesse,higher vocational,Kaum,0.2857142857142857,27727,0.2803967968372323,0.2910317745913391
2003,Hesse,higher vocational,In mancher Beziehung,0.2857142857142857,27727,0.2803967968372323,0.2910317745913391
2003,Hesse,higher education,Ueberwiegend,0.30434782608695654,27727,0.2989317369226451,0.309763915251268
2003,Hesse,higher education,Kaum,0.2608695652173913,27727,0.25570091812716617,0.26603821230761643
2003,Hesse,higher education,In mancher Beziehung,0.2391304347826087,27727,0.23410958574931595,0.24415128381590145
2003,Hesse,higher education,Voll und ganz,0.10869565217391304,27727,0.10503191991036563,0.11235938443746045
2003,Hesse,higher education,Gar nicht,0.08695652173913043,27727,0.08363985802563542,0.09027318545262544
2003,"Rhineland-Palatinate, Saarland",in school,Voll und ganz,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,"Rhineland-Palatinate, Saarland",in school,Ueberwiegend,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,"Rhineland-Palatinate, Saarland",inadequately,In mancher Beziehung,0.36363636363636365,27727,0.3579740886009471,0.3692986386717802
2003,"Rhineland-Palatinate, Saarland",inadequately,Kaum,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,"Rhineland-Palatinate, Saarland",inadequately,Gar nicht,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,"Rhineland-Palatinate, Saarland",inadequately,Voll und ganz,0.09090909090909091,27727,0.08752523435096603,0.0942929474672158
2003,"Rhineland-Palatinate, Saarland",general elementary,Voll und ganz,0.4,27727,0.3942335271579482,0.40576647284205186
2003,"Rhineland-Palatinate, Saarland",general elementary,Kaum,0.2,27727,0.19529169464045207,0.20470830535954795
2003,"Rhineland-Palatinate, Saarland",general elementary,Ueberwiegend,0.17777777777777778,27727,0.17327751398228985,0.18227804157326571
2003,"Rhineland-Palatinate, Saarland",general elementary,In mancher Beziehung,0.17777777777777778,27727,0.17327751398228985,0.18227804157326571
2003,"Rhineland-Palatinate, Saarland",general elementary,Gar nicht,0.044444444444444446,27727,0.04201872068529193,0.04687016820359696
2003,"Rhineland-Palatinate, Saarland",middle vocational,Ueberwiegend,0.4027777777777778,27727,0.39700472722552504,0.40855082833003054
2003,"Rhineland-Palatinate, Saarland",middle vocational,Voll und ganz,0.2777777777777778,27727,0.272505615088004,0.28304994046755155
2003,"Rhineland-Palatinate, Saarland",middle vocational,In mancher Beziehung,0.25,27727,0.24490310993732134,0.25509689006267866
2003,"Rhineland-Palatinate, Saarland",middle vocational,Kaum,0.041666666666666664,27727,0.03931455840992685,0.04401877492340648
2003,"Rhineland-Palatinate, Saarland",middle vocational,Gar nicht,0.027777777777777776,27727,0.025843422906230477,0.029712132649325075
2003,"Rhineland-Palatinate, Saarland",vocational + Abi,Ueberwiegend,0.5,27727,0.4941146183005651,0.5058853816994349
2003,"Rhineland-Palatinate, Saarland",vocational + Abi,Voll und ganz,0.35,27727,0.34438570368160715,0.3556142963183928
2003,"Rhineland-Palatinate, Saarland",vocational + Abi,In mancher Beziehung,0.1,27727,0.09646877098033906,0.10353122901966096
2003,"Rhineland-Palatinate, Saarland",vocational + Abi,Kaum,0.05,27727,0.04743462159279996,0.05256537840720005
2003,"Rhineland-Palatinate, Saarland",higher vocational,Ueberwiegend,0.46153846153846156,27727,0.455670518045355,0.4674064050315681
2003,"Rhineland-Palatinate, Saarland",higher vocational,Voll und ganz,0.3076923076923077,27727,0.3022596476620601,0.3131249677225553
2003,"Rhineland-Palatinate, Saarland",higher vocational,In mancher Beziehung,0.15384615384615385,27727,0.14959924814221448,0.15809305955009323
2003,"Rhineland-Palatinate, Saarland",higher vocational,Kaum,0.07692307692307693,27727,0.07378652919219775,0.08005962465395611
2003,"Rhineland-Palatinate, Saarland",higher education,Ueberwiegend,0.3181818181818182,27727,0.31269934395336463,0.3236642924102717
2003,"Rhineland-Palatinate, Saarland",higher education,Voll und ganz,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,"Rhineland-Palatinate, Saarland",higher education,In mancher Beziehung,0.22727272727272727,27727,0.22233995107035653,0.232205503475098
2003,"Rhineland-Palatinate, Saarland",higher education,Kaum,0.18181818181818182,27727,0.1772782618441364,0.18635810179222725
2003,Baden-Wuerttemberg,in school,In mancher Beziehung,0.4,27727,0.3942335271579482,0.40576647284205186
2003,Baden-Wuerttemberg,in school,Gar nicht,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Baden-Wuerttemberg,in school,Ueberwiegend,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Baden-Wuerttemberg,in school,Voll und ganz,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Baden-Wuerttemberg,inadequately,Kaum,0.3611111111111111,27727,0.35545734649436606,0.36676487572785615
2003,Baden-Wuerttemberg,inadequately,In mancher Beziehung,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Baden-Wuerttemberg,inadequately,Gar nicht,0.19444444444444445,27727,0.18978590101750756,0.19910298787138134
2003,Baden-Wuerttemberg,inadequately,Voll und ganz,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Baden-Wuerttemberg,inadequately,Ueberwiegend,0.08333333333333333,27727,0.0800800661924917,0.08658660047417496
2003,Baden-Wuerttemberg,general elementary,In mancher Beziehung,0.3698630136986301,27727,0.364180472828581,0.3755455545686792
2003,Baden-Wuerttemberg,general elementary,Kaum,0.2328767123287671,27727,0.2279016303175908,0.2378517943399434
2003,Baden-Wuerttemberg,general elementary,Ueberwiegend,0.1552511415525114,27727,0.15098843105949292,0.1595138520455299
2003,Baden-Wuerttemberg,general elementary,Gar nicht,0.1415525114155251,27727,0.13744933408304078,0.14565568874800944
2003,Baden-Wuerttemberg,general elementary,Voll und ganz,0.1004566210045662,27727,0.09691823695370684,0.10399500505542557
2003,Baden-Wuerttemberg,middle vocational,In mancher Beziehung,0.3387096774193548,27727,0.33313891654930805,0.3442804382894016
2003,Baden-Wuerttemberg,middle vocational,Ueberwiegend,0.22983870967741934,27727,0.22488640836242973,0.23479101099240896
2003,Baden-Wuerttemberg,middle vocational,Voll und ganz,0.20161290322580644,27727,0.19689041866652018,0.2063353877850927
2003,Baden-Wuerttemberg,middle vocational,Kaum,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Baden-Wuerttemberg,middle vocational,Gar nicht,0.10483870967741936,27727,0.10123278948493669,0.10844462986990203
2003,Baden-Wuerttemberg,vocational + Abi,In mancher Beziehung,0.3673469387755102,27727,0.3616724642641328,0.37302141328688765
2003,Baden-Wuerttemberg,vocational + Abi,Voll und ganz,0.2653061224489796,27727,0.26010937661396166,0.27050286828399756
2003,Baden-Wuerttemberg,vocational + Abi,Kaum,0.16326530612244897,27727,0.15891474302258538,0.16761586922231256
2003,Baden-Wuerttemberg,vocational + Abi,Ueberwiegend,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,Baden-Wuerttemberg,vocational + Abi,Gar nicht,0.061224489795918366,27727,0.0584025477312001,0.06404643186063663
2003,Baden-Wuerttemberg,higher vocational,In mancher Beziehung,0.3235294117647059,27727,0.31802278078548035,0.32903604274393145
2003,Baden-Wuerttemberg,higher vocational,Voll und ganz,0.2647058823529412,27727,0.25951289850049863,0.2698988662053837
2003,Baden-Wuerttemberg,higher vocational,Ueberwiegend,0.20588235294117646,27727,0.20112290462387616,0.21064180125847676
2003,Baden-Wuerttemberg,higher vocational,Kaum,0.17647058823529413,27727,0.17198333732880086,0.1809578391417874
2003,Baden-Wuerttemberg,higher vocational,Gar nicht,0.029411764705882353,27727,0.02742300330169457,0.03140052611007014
2003,Baden-Wuerttemberg,higher education,Ueberwiegend,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,Baden-Wuerttemberg,higher education,Voll und ganz,0.2545454545454545,27727,0.24941804642507878,0.2596728626658303
2003,Baden-Wuerttemberg,higher education,In mancher Beziehung,0.21818181818181817,27727,0.21332035734528856,0.22304327901834778
2003,Baden-Wuerttemberg,higher education,Kaum,0.14545454545454545,27727,0.14130466235380984,0.14960442855528105
2003,Baden-Wuerttemberg,higher education,Gar nicht,0.10909090909090909,27727,0.10542133546414881,0.11276048271766936
2003,Bavaria,in school,Voll und ganz,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Bavaria,in school,Kaum,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Bavaria,inadequately,Kaum,0.375,27727,0.3693015036730037,0.3806984963269963
2003,Bavaria,inadequately,In mancher Beziehung,0.375,27727,0.3693015036730037,0.3806984963269963
2003,Bavaria,inadequately,Gar nicht,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Bavaria,general elementary,In mancher Beziehung,0.3434343434343434,27727,0.3378449385205491,0.34902374834813776
2003,Bavaria,general elementary,Kaum,0.1919191919191919,27727,0.18728374908564893,0.19655463475273488
2003,Bavaria,general elementary,Ueberwiegend,0.1919191919191919,27727,0.18728374908564893,0.19655463475273488
2003,Bavaria,general elementary,Voll und ganz,0.1414141414141414,27727,0.1373126395219407,0.14551564330634212
2003,Bavaria,general elementary,Gar nicht,0.13131313131313133,27727,0.12733764431597877,0.13528861831028388
2003,Bavaria,middle vocational,Voll und ganz,0.38666666666666666,27727,0.3809344673694636,0.3923988659638697
2003,Bavaria,middle vocational,In mancher Beziehung,0.22666666666666666,27727,0.2217385404273333,0.23159479290600002
2003,Bavaria,middle vocational,Ueberwiegend,0.22,27727,0.2151240047721253,0.22487599522787471
2003,Bavaria,middle vocational,Kaum,0.11333333333333333,27727,0.10960200339876693,0.11706466326789973
2003,Bavaria,middle vocational,Gar nicht,0.05333333333333334,27727,0.05068847425750668,0.055978192409159994
2003,Bavaria,vocational + Abi,Voll und ganz,0.2926829268292683,27727,0.287327298928513,0.29803855473002355
2003,Bavaria,vocational + Abi,In mancher Beziehung,0.2926829268292683,27727,0.287327298928513,0.29803855473002355
2003,Bavaria,vocational + Abi,Ueberwiegend,0.2682926829268293,27727,0.26307740156498743,0.27350796428867113
2003,Bavaria,vocational + Abi,Gar nicht,0.12195121951219512,27727,0.11809947895996008,0.12580296006443015
2003,Bavaria,vocational + Abi,Kaum,0.024390243902439025,27727,0.022574515993201285,0.026205971811676766
2003,Bavaria,higher vocational,Ueberwiegend,0.36,27727,0.35435003356854244,0.36564996643145753
2003,Bavaria,higher vocational,Voll und ganz,0.24,27727,0.23497290552416483,0.24502709447583515
2003,Bavaria,higher vocational,In mancher Beziehung,0.24,27727,0.23497290552416483,0.24502709447583515
2003,Bavaria,higher vocational,Kaum,0.12,27727,0.11617495464382792,0.12382504535617207
2003,Bavaria,higher vocational,Gar nicht,0.04,27727,0.037693410863179254,0.04230658913682075
2003,Bavaria,higher education,Voll und ganz,0.3584905660377358,27727,0.3528458120436006,0.36413532003187105
2003,Bavaria,higher education,In mancher Beziehung,0.3018867924528302,27727,0.2964831125618376,0.30729047234382273
2003,Bavaria,higher education,Ueberwiegend,0.18867924528301888,27727,0.18407389160557433,0.19328459896046343
2003,Bavaria,higher education,Kaum,0.07547169811320754,27727,0.0723624398569023,0.07858095636951279
2003,Bavaria,higher education,Gar nicht,0.07547169811320754,27727,0.0723624398569023,0.07858095636951279
2003,Berlin,in school,Ueberwiegend,1.0,27727,1.0,1.0
2003,Berlin,inadequately,Gar nicht,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Berlin,inadequately,Kaum,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Berlin,inadequately,In mancher Beziehung,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Berlin,general elementary,Kaum,0.29411764705882354,27727,0.2887543563981211,0.299480937719526
2003,Berlin,general elementary,Voll und ganz,0.29411764705882354,27727,0.2887543563981211,0.299480937719526
2003,Berlin,general elementary,In mancher Beziehung,0.17647058823529413,27727,0.17198333732880086,0.1809578391417874
2003,Berlin,general elementary,Gar nicht,0.17647058823529413,27727,0.17198333732880086,0.1809578391417874
2003,Berlin,general elementary,Ueberwiegend,0.058823529411764705,27727,0.05605393802379533,0.06159312079973408
2003,Berlin,middle vocational,Voll und ganz,0.4,27727,0.3942335271579482,0.40576647284205186
2003,Berlin,middle vocational,Gar nicht,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Berlin,middle vocational,Kaum,0.15,27727,0.14579699678188296,0.15420300321811703
2003,Berlin,middle vocational,Ueberwiegend,0.15,27727,0.14579699678188296,0.15420300321811703
2003,Berlin,middle vocational,In mancher Beziehung,0.1,27727,0.09646877098033906,0.10353122901966096
2003,Berlin,vocational + Abi,Ueberwiegend,0.375,27727,0.3693015036730037,0.3806984963269963
2003,Berlin,vocational + Abi,In mancher Beziehung,0.375,27727,0.3693015036730037,0.3806984963269963
2003,Berlin,vocational + Abi,Voll und ganz,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Berlin,vocational + Abi,Kaum,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Berlin,higher vocational,Voll und ganz,0.4,27727,0.3942335271579482,0.40576647284205186
2003,Berlin,higher vocational,Ueberwiegend,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Berlin,higher vocational,Kaum,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Berlin,higher vocational,Gar nicht,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Berlin,higher education,In mancher Beziehung,0.42857142857142855,27727,0.42274641135693863,0.43439644578591846
2003,Berlin,higher education,Ueberwiegend,0.21428571428571427,27727,0.20945586516125822,0.21911556341017033
2003,Berlin,higher education,Gar nicht,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,Berlin,higher education,Voll und ganz,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,Berlin,higher education,Kaum,0.07142857142857142,27727,0.06839713635814429,0.07446000649899856
