year,bula_h,migback,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Berlin,No migration background,Yes,0.20961,172,225,0.15630,0.26291
2005,Berlin,No migration background,No,0.06134,53,225,0.02992,0.09277
2005,Brandenburg,No migration background,Yes,0.17173,183,268,0.12649,0.21697
2005,Brandenburg,No migration background,No,0.08099,85,268,0.04826,0.11371
2005,Mecklenburg-Western Pomerania,No migration background,Yes,0.14789,104,161,0.09288,0.20290
2005,Mecklenburg-Western Pomerania,No migration background,No,0.11438,57,161,0.06507,0.16370
2005,Saxony,No migration background,Yes,0.18630,367,519,0.15277,0.21983
2005,Saxony,No migration background,No,0.08094,152,519,0.05745,0.10443
2005,Saxony-Anhalt,No migration background,Yes,0.17112,196,302,0.12858,0.21367
2005,Saxony-Anhalt,No migration background,No,0.09498,106,302,0.06186,0.12810
2005,Thuringa,No migration background,Yes,0.15000,192,294,0.10912,0.19089
2005,Thuringa,No migration background,No,0.09661,102,294,0.06278,0.13043
2006,Schleswig-Holstein,No migration background,Yes,0.19541,129,198,0.14004,0.25078
2006,Schleswig-Holstein,No migration background,No,0.09643,69,198,0.05521,0.13765
2006,Hamburg,No migration background,Yes,0.19040,63,63,0.09267,0.28812
2006,Lower Saxony,No migration background,Yes,0.18725,379,541,0.15435,0.22015
2006,Lower Saxony,No migration background,No,0.08127,162,541,0.05822,0.10431
2006,Bremen,No migration background,Yes,0.18009,37,37,0.05457,0.30562
2006,North Rhine-Westphalia,No migration background,Yes,0.20855,932,1231,0.18585,0.23126
2006,North Rhine-Westphalia,No migration background,No,0.07170,299,1231,0.05728,0.08611
2006,North Rhine-Westphalia,Direct migration background,Yes,0.15528,117,159,0.09881,0.21176
2006,North Rhine-Westphalia,Direct migration background,No,0.05320,42,159,0.01820,0.08819
2006,North Rhine-Westphalia,Indirect migration background,Yes,0.13625,57,57,0.04640,0.22610
2006,Hesse,No migration background,Yes,0.24208,359,464,0.20306,0.28110
2006,Hesse,No migration background,No,0.07038,105,464,0.04708,0.09368
2006,Hesse,Direct migration background,Yes,0.15234,37,37,0.03495,0.26973
2006,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.19137,252,346,0.14986,0.23288
2006,"Rhineland-Palatinate, Saarland",No migration background,No,0.07432,94,346,0.04665,0.10200
2006,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.18020,40,40,0.05957,0.30083
2006,Baden-Wuerttemberg,No migration background,Yes,0.24207,573,734,0.21106,0.27308
2006,Baden-Wuerttemberg,No migration background,No,0.07587,161,734,0.05670,0.09504
2006,Baden-Wuerttemberg,Direct migration background,Yes,0.20466,107,153,0.14052,0.26880
2006,Baden-Wuerttemberg,Direct migration background,No,0.09582,46,153,0.04902,0.14261
2006,Baden-Wuerttemberg,Indirect migration background,Yes,0.14842,54,54,0.05270,0.24413
2006,Bavaria,No migration background,Yes,0.21269,704,998,0.18729,0.23809
2006,Bavaria,No migration background,No,0.09040,294,998,0.07260,0.10820
2006,Bavaria,Direct migration background,Yes,0.17643,66,66,0.08376,0.26910
2006,Bavaria,Indirect migration background,Yes,0.12745,40,40,0.02279,0.23211
2006,Berlin,No migration background,Yes,0.20283,175,237,0.15153,0.25413
2006,Berlin,No migration background,No,0.07814,62,237,0.04389,0.11238
2006,Brandenburg,No migration background,Yes,0.18841,216,299,0.14401,0.23281
2006,Brandenburg,No migration background,No,0.07886,83,299,0.04826,0.10946
2006,Mecklenburg-Western Pomerania,No migration background,Yes,0.18277,125,183,0.12662,0.23892
2006,Mecklenburg-Western Pomerania,No migration background,No,0.07915,58,183,0.03993,0.11837
2006,Saxony,No migration background,Yes,0.20332,408,562,0.17001,0.23662
2006,Saxony,No migration background,No,0.07470,154,562,0.05295,0.09646
2006,Saxony-Anhalt,No migration background,Yes,0.17878,216,311,0.13613,0.22144
2006,Saxony-Anhalt,No migration background,No,0.09789,95,311,0.06481,0.13098
2006,Thuringa,No migration background,Yes,0.19301,223,324,0.14997,0.23605
2006,Thuringa,No migration background,No,0.08822,101,324,0.05729,0.11915
2007,Schleswig-Holstein,No migration background,Yes,0.17581,105,156,0.11589,0.23574
2007,Schleswig-Holstein,No migration background,No,0.07380,51,156,0.03264,0.11497
2007,Hamburg,No migration background,Yes,0.24065,68,68,0.13829,0.34301
2007,Lower Saxony,No migration background,Yes,0.22044,399,536,0.18531,0.25556
2007,Lower Saxony,No migration background,No,0.06957,137,536,0.04801,0.09113
2007,Lower Saxony,Direct migration background,Yes,0.15016,31,31,0.02233,0.27799
2007,Bremen,No migration background,Yes,0.17019,34,34,0.04197,0.29842
2007,North Rhine-Westphalia,No migration background,Yes,0.21449,883,1129,0.19054,0.23845
2007,North Rhine-Westphalia,No migration background,No,0.06004,246,1129,0.04617,0.07390
2007,North Rhine-Westphalia,Direct migration background,Yes,0.16081,104,104,0.08986,0.23175
2007,North Rhine-Westphalia,Indirect migration background,Yes,0.13663,60,60,0.04899,0.22427
2007,Hesse,No migration background,Yes,0.23557,322,415,0.19469,0.27645
2007,Hesse,No migration background,No,0.07059,93,415,0.04592,0.09527
2007,Hesse,Direct migration background,Yes,0.16646,34,34,0.03937,0.29355
2007,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.17189,208,309,0.12975,0.21402
2007,"Rhineland-Palatinate, Saarland",No migration background,No,0.09111,101,309,0.05897,0.12324
2007,Baden-Wuerttemberg,No migration background,Yes,0.24392,530,671,0.21140,0.27644
2007,Baden-Wuerttemberg,No migration background,No,0.06426,141,671,0.04569,0.08282
2007,Baden-Wuerttemberg,Direct migration background,Yes,0.23158,102,136,0.16042,0.30274
2007,Baden-Wuerttemberg,Direct migration background,No,0.05708,34,136,0.01795,0.09622
2007,Baden-Wuerttemberg,Indirect migration background,Yes,0.15935,54,54,0.06081,0.25789
2007,Bavaria,No migration background,Yes,0.23370,692,924,0.20640,0.26100
2007,Bavaria,No migration background,No,0.07938,232,924,0.06194,0.09682
2007,Bavaria,Direct migration background,Yes,0.16357,58,58,0.06754,0.25959
2007,Bavaria,Indirect migration background,Yes,0.08514,31,31,-0.01473,0.18501
2007,Berlin,No migration background,Yes,0.20965,165,226,0.15646,0.26284
2007,Berlin,No migration background,No,0.07763,61,226,0.04267,0.11260
2007,Brandenburg,No migration background,Yes,0.16012,196,283,0.11732,0.20293
2007,Brandenburg,No migration background,No,0.09732,87,283,0.06273,0.13192
2007,Mecklenburg-Western Pomerania,No migration background,Yes,0.19627,117,173,0.13692,0.25563
2007,Mecklenburg-Western Pomerania,No migration background,No,0.09285,56,173,0.04948,0.13622
2007,Saxony,No migration background,Yes,0.20656,382,543,0.17248,0.24064
2007,Saxony,No migration background,No,0.08815,161,543,0.06428,0.11202
2007,Saxony-Anhalt,No migration background,Yes,0.20039,219,317,0.15625,0.24452
2007,Saxony-Anhalt,No migration background,No,0.08721,98,317,0.05610,0.11831
2007,Thuringa,No migration background,Yes,0.21930,228,318,0.17375,0.26485
2007,Thuringa,No migration background,No,0.09149,90,318,0.05975,0.12323
2008,Schleswig-Holstein,No migration background,Yes,0.22033,111,155,0.15487,0.28580
2008,Schleswig-Holstein,No migration background,No,0.08241,44,155,0.03898,0.12585
2008,Hamburg,No migration background,Yes,0.26702,63,63,0.15690,0.37714
2008,Lower Saxony,No migration background,Yes,0.20758,377,513,0.17245,0.24271
2008,Lower Saxony,No migration background,No,0.08520,136,513,0.06101,0.10938
2008,Lower Saxony,Direct migration background,Yes,0.17437,31,31,0.03859,0.31014
2008,Bremen,No migration background,Yes,0.19253,35,35,0.06000,0.32506
2008,North Rhine-Westphalia,No migration background,Yes,0.21989,834,1109,0.19550,0.24428
2008,North Rhine-Westphalia,No migration background,No,0.07693,275,1109,0.06124,0.09262
2008,North Rhine-Westphalia,Direct migration background,Yes,0.17108,90,122,0.10398,0.23818
2008,North Rhine-Westphalia,Direct migration background,No,0.07262,32,122,0.02638,0.11886
2008,North Rhine-Westphalia,Indirect migration background,Yes,0.12928,48,48,0.03336,0.22520
2008,Hesse,No migration background,Yes,0.23688,313,419,0.19612,0.27764
2008,Hesse,No migration background,No,0.08061,106,419,0.05452,0.10671
2008,Hesse,Direct migration background,Yes,0.15023,35,35,0.03013,0.27033
2008,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.16782,201,308,0.12601,0.20962
2008,"Rhineland-Palatinate, Saarland",No migration background,No,0.11029,107,308,0.07525,0.14533
2008,Baden-Wuerttemberg,No migration background,Yes,0.25433,519,668,0.22129,0.28738
2008,Baden-Wuerttemberg,No migration background,No,0.07308,149,668,0.05333,0.09283
2008,Baden-Wuerttemberg,Direct migration background,Yes,0.24511,106,137,0.17281,0.31740
2008,Baden-Wuerttemberg,Direct migration background,No,0.06168,31,137,0.02125,0.10211
2008,Baden-Wuerttemberg,Indirect migration background,Yes,0.18165,43,43,0.06504,0.29825
2008,Bavaria,No migration background,Yes,0.24507,670,919,0.21724,0.27289
2008,Bavaria,No migration background,No,0.08392,249,919,0.06599,0.10186
2008,Bavaria,Direct migration background,Yes,0.19353,58,58,0.09097,0.29609
2008,Bavaria,Indirect migration background,Yes,0.21229,42,42,0.08711,0.33746
2008,Berlin,No migration background,Yes,0.22736,171,233,0.17343,0.28130
2008,Berlin,No migration background,No,0.08063,62,233,0.04560,0.11567
2008,Brandenburg,No migration background,Yes,0.18261,181,251,0.13472,0.23050
2008,Brandenburg,No migration background,No,0.09549,70,251,0.05906,0.13193
2008,Mecklenburg-Western Pomerania,No migration background,Yes,0.17227,96,165,0.11448,0.23007
2008,Mecklenburg-Western Pomerania,No migration background,No,0.12458,69,165,0.07403,0.17512
2008,Saxony,No migration background,Yes,0.22287,390,553,0.18815,0.25759
2008,Saxony,No migration background,No,0.10014,163,553,0.07509,0.12518
2008,Saxony-Anhalt,No migration background,Yes,0.21011,227,325,0.16575,0.25447
2008,Saxony-Anhalt,No migration background,No,0.10303,98,325,0.06993,0.13613
2008,Thuringa,No migration background,Yes,0.19242,202,293,0.14721,0.23764
2008,Thuringa,No migration background,No,0.09900,91,293,0.06475,0.13326
2009,Schleswig-Holstein,No migration background,Yes,0.17516,85,122,0.10743,0.24288
2009,Schleswig-Holstein,No migration background,No,0.08143,37,122,0.03270,0.13016
2009,Hamburg,No migration background,Yes,0.28223,64,64,0.17109,0.39337
2009,Lower Saxony,No migration background,Yes,0.20816,343,491,0.17221,0.24411
2009,Lower Saxony,No migration background,No,0.09569,148,491,0.06964,0.12174
2009,North Rhine-Westphalia,No migration background,Yes,0.21297,718,953,0.18697,0.23898
2009,North Rhine-Westphalia,No migration background,No,0.05979,235,953,0.04473,0.07486
2009,North Rhine-Westphalia,Direct migration background,Yes,0.13780,65,96,0.06849,0.20712
2009,North Rhine-Westphalia,Direct migration background,No,0.06221,31,96,0.01364,0.11078
2009,North Rhine-Westphalia,Indirect migration background,Yes,0.16529,49,49,0.06021,0.27037
2009,Hesse,No migration background,Yes,0.21318,264,374,0.17162,0.25475
2009,Hesse,No migration background,No,0.08783,110,374,0.05910,0.11655
2009,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.18705,169,250,0.13862,0.23549
2009,"Rhineland-Palatinate, Saarland",No migration background,No,0.08376,81,250,0.04935,0.11817
2009,Baden-Wuerttemberg,No migration background,Yes,0.23310,432,587,0.19887,0.26734
2009,Baden-Wuerttemberg,No migration background,No,0.09019,155,587,0.06700,0.11338
2009,Baden-Wuerttemberg,Direct migration background,Yes,0.18044,52,87,0.09916,0.26171
2009,Baden-Wuerttemberg,Direct migration background,No,0.10694,35,87,0.04162,0.17226
2009,Bavaria,No migration background,Yes,0.23316,592,843,0.20460,0.26172
2009,Bavaria,No migration background,No,0.09516,251,843,0.07534,0.11498
2009,Bavaria,Direct migration background,Yes,0.19093,46,46,0.07610,0.30577
2009,Bavaria,Indirect migration background,Yes,0.26156,43,43,0.12865,0.39448
2009,Berlin,No migration background,Yes,0.20084,148,201,0.14532,0.25637
2009,Berlin,No migration background,No,0.07090,53,201,0.03533,0.10647
2009,Brandenburg,No migration background,Yes,0.19496,169,236,0.14431,0.24561
2009,Brandenburg,No migration background,No,0.07477,67,236,0.04114,0.10840
2009,Mecklenburg-Western Pomerania,No migration background,Yes,0.15178,88,153,0.09474,0.20882
2009,Mecklenburg-Western Pomerania,No migration background,No,0.14268,65,153,0.08708,0.19828
2009,Saxony,No migration background,Yes,0.21289,363,516,0.17754,0.24825
2009,Saxony,No migration background,No,0.09495,153,516,0.06963,0.12027
2009,Saxony-Anhalt,No migration background,Yes,0.20945,206,285,0.16212,0.25677
2009,Saxony-Anhalt,No migration background,No,0.08728,79,285,0.05445,0.12011
2009,Thuringa,No migration background,Yes,0.18091,174,260,0.13403,0.22779
2009,Thuringa,No migration background,No,0.09908,86,260,0.06269,0.13546
2010,Schleswig-Holstein,No migration background,Yes,0.22029,168,233,0.16696,0.27363
2010,Schleswig-Holstein,No migration background,No,0.09859,65,233,0.06023,0.13695
2010,Hamburg,No migration background,Yes,0.26016,80,80,0.16342,0.35691
2010,Lower Saxony,No migration background,Yes,0.20308,447,646,0.17204,0.23413
2010,Lower Saxony,No migration background,No,0.10102,199,646,0.07777,0.12428
2010,Lower Saxony,Direct migration background,Yes,0.17228,43,43,0.05807,0.28648
2010,Bremen,No migration background,Yes,0.14799,38,38,0.03357,0.26241
2010,North Rhine-Westphalia,No migration background,Yes,0.19890,884,1240,0.17667,0.22112
2010,North Rhine-Westphalia,No migration background,No,0.08470,356,1240,0.06919,0.10020
2010,North Rhine-Westphalia,Direct migration background,Yes,0.16748,152,206,0.11636,0.21859
2010,North Rhine-Westphalia,Direct migration background,No,0.05207,54,206,0.02166,0.08248
2010,North Rhine-Westphalia,Indirect migration background,Yes,0.10878,69,69,0.03477,0.18278
2010,Hesse,No migration background,Yes,0.23462,364,506,0.19766,0.27158
2010,Hesse,No migration background,No,0.08891,142,506,0.06409,0.11374
2010,Hesse,Direct migration background,Yes,0.16824,66,100,0.09455,0.24192
2010,Hesse,Direct migration background,No,0.09000,34,100,0.03363,0.14638
2010,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.17436,225,365,0.13538,0.21334
2010,"Rhineland-Palatinate, Saarland",No migration background,No,0.10515,140,365,0.07364,0.13666
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.19272,32,32,0.05387,0.33157
2010,Baden-Wuerttemberg,No migration background,Yes,0.23217,593,856,0.20387,0.26048
2010,Baden-Wuerttemberg,No migration background,No,0.10973,263,856,0.08878,0.13068
2010,Baden-Wuerttemberg,Direct migration background,Yes,0.17177,117,161,0.11332,0.23021
2010,Baden-Wuerttemberg,Direct migration background,No,0.08811,44,161,0.04419,0.13203
2010,Baden-Wuerttemberg,Indirect migration background,Yes,0.12438,44,44,0.02574,0.22303
2010,Bavaria,No migration background,Yes,0.22250,808,1189,0.19885,0.24616
2010,Bavaria,No migration background,No,0.10653,381,1189,0.08899,0.12407
2010,Bavaria,Direct migration background,Yes,0.18038,82,120,0.11129,0.24946
2010,Bavaria,Direct migration background,No,0.07289,38,120,0.02618,0.11960
2010,Bavaria,Indirect migration background,Yes,0.24291,53,53,0.12635,0.35947
2010,Berlin,No migration background,Yes,0.21047,187,259,0.16073,0.26021
2010,Berlin,No migration background,No,0.07768,72,259,0.04502,0.11035
2010,Brandenburg,No migration background,Yes,0.16876,189,293,0.12580,0.21172
2010,Brandenburg,No migration background,No,0.11075,104,293,0.07476,0.14675
2010,Mecklenburg-Western Pomerania,No migration background,Yes,0.16887,119,179,0.11384,0.22391
2010,Mecklenburg-Western Pomerania,No migration background,No,0.11662,60,179,0.06947,0.16377
2010,Saxony,No migration background,Yes,0.22297,430,629,0.19041,0.25552
2010,Saxony,No migration background,No,0.10904,199,629,0.08466,0.13342
2010,Saxony-Anhalt,No migration background,Yes,0.19895,221,319,0.15507,0.24283
2010,Saxony-Anhalt,No migration background,No,0.10283,98,319,0.06945,0.13622
2010,Thuringa,No migration background,Yes,0.19188,228,349,0.15051,0.23326
2010,Thuringa,No migration background,No,0.12402,121,349,0.08939,0.15865
2011,Schleswig-Holstein,No migration background,Yes,0.24089,234,320,0.19396,0.28782
2011,Schleswig-Holstein,No migration background,No,0.07287,86,320,0.04435,0.10140
2011,Hamburg,No migration background,Yes,0.21532,82,82,0.12580,0.30484
2011,Lower Saxony,No migration background,Yes,0.22294,621,849,0.19492,0.25095
2011,Lower Saxony,No migration background,No,0.08869,228,849,0.06956,0.10783
2011,Lower Saxony,Direct migration background,Yes,0.24624,66,66,0.14150,0.35097
2011,Bremen,No migration background,Yes,0.16795,39,39,0.04909,0.28681
2011,North Rhine-Westphalia,No migration background,Yes,0.22279,1124,1464,0.20147,0.24411
2011,North Rhine-Westphalia,No migration background,No,0.06020,340,1464,0.04801,0.07239
2011,North Rhine-Westphalia,Direct migration background,Yes,0.20862,200,272,0.16024,0.25699
2011,North Rhine-Westphalia,Direct migration background,No,0.06802,72,272,0.03804,0.09800
2011,North Rhine-Westphalia,Indirect migration background,Yes,0.12261,84,115,0.06240,0.18282
2011,North Rhine-Westphalia,Indirect migration background,No,0.04553,31,115,0.00727,0.08380
2011,Hesse,No migration background,Yes,0.23157,432,590,0.19750,0.26564
2011,Hesse,No migration background,No,0.08566,158,590,0.06306,0.10827
2011,Hesse,Direct migration background,Yes,0.21290,83,117,0.13840,0.28739
2011,Hesse,Direct migration background,No,0.08043,34,117,0.03094,0.12992
2011,Hesse,Indirect migration background,Yes,0.15545,40,40,0.04173,0.26917
2011,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.16770,280,429,0.13231,0.20310
2011,"Rhineland-Palatinate, Saarland",No migration background,No,0.09156,149,429,0.06424,0.11889
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.16374,34,34,0.03748,0.28999
2011,Baden-Wuerttemberg,No migration background,Yes,0.25626,827,1049,0.22983,0.28269
2011,Baden-Wuerttemberg,No migration background,No,0.07143,222,1049,0.05584,0.08703
2011,Baden-Wuerttemberg,Direct migration background,Yes,0.24454,154,193,0.18374,0.30533
2011,Baden-Wuerttemberg,Direct migration background,No,0.06866,39,193,0.03289,0.10443
2011,Baden-Wuerttemberg,Indirect migration background,Yes,0.18129,68,68,0.08904,0.27354
2011,Bavaria,No migration background,Yes,0.24703,1122,1485,0.22508,0.26897
2011,Bavaria,No migration background,No,0.08917,363,1485,0.07467,0.10367
2011,Bavaria,Direct migration background,Yes,0.19783,110,110,0.12304,0.27261
2011,Bavaria,Indirect migration background,Yes,0.23534,67,67,0.13300,0.33769
2011,Berlin,No migration background,Yes,0.22555,238,305,0.17857,0.27253
2011,Berlin,No migration background,No,0.05805,67,305,0.03176,0.08434
2011,Brandenburg,No migration background,Yes,0.20844,261,376,0.16733,0.24955
2011,Brandenburg,No migration background,No,0.09690,115,376,0.06696,0.12684
2011,Mecklenburg-Western Pomerania,No migration background,Yes,0.18427,142,210,0.13171,0.23683
2011,Mecklenburg-Western Pomerania,No migration background,No,0.09597,68,210,0.05604,0.13590
2011,Saxony,No migration background,Yes,0.24201,492,697,0.21019,0.27383
2011,Saxony,No migration background,No,0.10032,205,697,0.07800,0.12264
2011,Saxony-Anhalt,No migration background,Yes,0.19785,267,382,0.15785,0.23785
2011,Saxony-Anhalt,No migration background,No,0.09880,115,382,0.06884,0.12876
2011,Thuringa,No migration background,Yes,0.20000,266,393,0.16040,0.23959
2011,Thuringa,No migration background,No,0.09341,127,393,0.06460,0.12222
2012,Schleswig-Holstein,No migration background,Yes,0.23131,252,342,0.18656,0.27607
2012,Schleswig-Holstein,No migration background,No,0.07013,90,342,0.04302,0.09723
2012,Hamburg,No migration background,Yes,0.21363,89,89,0.12799,0.29926
2012,Lower Saxony,No migration background,Yes,0.23074,611,823,0.20194,0.25954
2012,Lower Saxony,No migration background,No,0.08623,212,823,0.06704,0.10542
2012,Lower Saxony,Direct migration background,Yes,0.24605,60,60,0.13615,0.35595
2012,Bremen,No migration background,Yes,0.21969,44,44,0.09594,0.34345
2012,North Rhine-Westphalia,No migration background,Yes,0.21745,1085,1510,0.19663,0.23826
2012,North Rhine-Westphalia,No migration background,No,0.08336,425,1510,0.06941,0.09731
2012,North Rhine-Westphalia,Direct migration background,Yes,0.18927,184,283,0.14355,0.23499
2012,North Rhine-Westphalia,Direct migration background,No,0.10968,99,283,0.07320,0.14615
2012,North Rhine-Westphalia,Indirect migration background,Yes,0.12575,89,89,0.05647,0.19502
2012,Hesse,No migration background,Yes,0.24292,446,616,0.20903,0.27682
2012,Hesse,No migration background,No,0.09555,170,616,0.07231,0.11878
2012,Hesse,Direct migration background,Yes,0.23676,77,114,0.15838,0.31514
2012,Hesse,Direct migration background,No,0.08840,37,114,0.03606,0.14074
2012,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.18844,301,454,0.15243,0.22445
2012,"Rhineland-Palatinate, Saarland",No migration background,No,0.10335,153,454,0.07532,0.13138
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.16579,32,32,0.03488,0.29671
2012,Baden-Wuerttemberg,No migration background,Yes,0.26917,825,1074,0.24263,0.29571
2012,Baden-Wuerttemberg,No migration background,No,0.07761,249,1074,0.06160,0.09362
2012,Baden-Wuerttemberg,Direct migration background,Yes,0.22475,140,194,0.16586,0.28364
2012,Baden-Wuerttemberg,Direct migration background,No,0.10551,54,194,0.06216,0.14885
2012,Baden-Wuerttemberg,Indirect migration background,Yes,0.19532,79,79,0.10734,0.28330
2012,Bavaria,No migration background,Yes,0.24234,1071,1494,0.22060,0.26407
2012,Bavaria,No migration background,No,0.09075,423,1494,0.07618,0.10532
2012,Bavaria,Direct migration background,Yes,0.23391,127,180,0.17189,0.29592
2012,Bavaria,Direct migration background,No,0.08239,53,180,0.04211,0.12267
2012,Bavaria,Indirect migration background,Yes,0.21784,75,75,0.12379,0.31189
2012,Berlin,No migration background,Yes,0.24457,250,331,0.19819,0.29094
2012,Berlin,No migration background,No,0.07139,81,331,0.04361,0.09917
2012,Brandenburg,No migration background,Yes,0.19414,249,356,0.15300,0.23529
2012,Brandenburg,No migration background,No,0.10778,107,356,0.07552,0.14004
2012,Mecklenburg-Western Pomerania,No migration background,Yes,0.19641,141,214,0.14305,0.24976
2012,Mecklenburg-Western Pomerania,No migration background,No,0.10974,73,214,0.06776,0.15172
2012,Saxony,No migration background,Yes,0.23609,500,725,0.20516,0.26702
2012,Saxony,No migration background,No,0.10475,225,725,0.08245,0.12706
2012,Saxony-Anhalt,No migration background,Yes,0.19041,264,364,0.15002,0.23080
2012,Saxony-Anhalt,No migration background,No,0.08986,100,364,0.06044,0.11928
2012,Thuringa,No migration background,Yes,0.17916,248,383,0.14070,0.21761
2012,Thuringa,No migration background,No,0.11721,135,383,0.08495,0.14947
2013,Schleswig-Holstein,No migration background,Yes,0.20753,227,304,0.16187,0.25320
2013,Schleswig-Holstein,No migration background,No,0.07565,77,304,0.04588,0.10543
2013,Schleswig-Holstein,Direct migration background,Yes,0.14655,41,41,0.03695,0.25615
2013,Hamburg,No migration background,Yes,0.21053,75,75,0.11764,0.30341
2013,Hamburg,Direct migration background,Yes,0.12844,32,32,0.01066,0.24622
2013,Lower Saxony,No migration background,Yes,0.22888,584,804,0.19982,0.25793
2013,Lower Saxony,No migration background,No,0.08309,220,804,0.06400,0.10218
2013,Lower Saxony,Direct migration background,Yes,0.25524,147,225,0.19815,0.31234
2013,Lower Saxony,Direct migration background,No,0.13209,78,225,0.08774,0.17643
2013,Lower Saxony,Indirect migration background,Yes,0.08393,31,31,-0.01529,0.18316
2013,Bremen,No migration background,Yes,0.17619,42,42,0.05957,0.29281
2013,North Rhine-Westphalia,No migration background,Yes,0.20855,1044,1440,0.18756,0.22954
2013,North Rhine-Westphalia,No migration background,No,0.08179,396,1440,0.06763,0.09595
2013,North Rhine-Westphalia,Direct migration background,Yes,0.20240,359,521,0.16786,0.23693
2013,North Rhine-Westphalia,Direct migration background,No,0.09618,162,521,0.07084,0.12153
2013,North Rhine-Westphalia,Indirect migration background,Yes,0.09570,133,179,0.05248,0.13892
2013,North Rhine-Westphalia,Indirect migration background,No,0.02914,46,179,0.00443,0.05385
2013,Hesse,No migration background,Yes,0.23958,421,574,0.20463,0.27453
2013,Hesse,No migration background,No,0.09001,153,574,0.06657,0.11344
2013,Hesse,Direct migration background,Yes,0.22604,149,208,0.16906,0.28302
2013,Hesse,Direct migration background,No,0.08170,59,208,0.04439,0.11902
2013,Hesse,Indirect migration background,Yes,0.12896,57,57,0.04118,0.21674
2013,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.18835,294,401,0.15003,0.22666
2013,"Rhineland-Palatinate, Saarland",No migration background,No,0.07384,107,401,0.04821,0.09947
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.19708,94,142,0.13142,0.26274
2013,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.11912,48,142,0.06565,0.17259
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.24119,37,37,0.10144,0.38094
2013,Baden-Wuerttemberg,No migration background,Yes,0.24787,747,994,0.22101,0.27472
2013,Baden-Wuerttemberg,No migration background,No,0.07685,247,994,0.06028,0.09341
2013,Baden-Wuerttemberg,Direct migration background,Yes,0.25345,266,346,0.20755,0.29935
2013,Baden-Wuerttemberg,Direct migration background,No,0.06887,80,346,0.04215,0.09559
2013,Baden-Wuerttemberg,Indirect migration background,Yes,0.17981,126,161,0.12030,0.23931
2013,Baden-Wuerttemberg,Indirect migration background,No,0.04328,35,161,0.01175,0.07481
2013,Bavaria,No migration background,Yes,0.21831,971,1325,0.19606,0.24056
2013,Bavaria,No migration background,No,0.08901,354,1325,0.07367,0.10435
2013,Bavaria,Direct migration background,Yes,0.19525,263,376,0.15513,0.23537
2013,Bavaria,Direct migration background,No,0.10111,113,376,0.07060,0.13163
2013,Bavaria,Indirect migration background,Yes,0.19866,96,135,0.13111,0.26622
2013,Bavaria,Indirect migration background,No,0.05633,39,135,0.01729,0.09537
2013,Berlin,No migration background,Yes,0.23999,244,312,0.19252,0.28745
2013,Berlin,No migration background,No,0.06191,68,312,0.03512,0.08869
2013,Berlin,Direct migration background,Yes,0.11196,33,33,0.00271,0.22122
2013,Brandenburg,No migration background,Yes,0.17367,230,321,0.13216,0.21517
2013,Brandenburg,No migration background,No,0.09993,91,321,0.06707,0.13278
2013,Mecklenburg-Western Pomerania,No migration background,Yes,0.21014,142,200,0.15353,0.26675
2013,Mecklenburg-Western Pomerania,No migration background,No,0.10122,58,200,0.05931,0.14313
2013,Saxony,No migration background,Yes,0.24754,450,649,0.21431,0.28077
2013,Saxony,No migration background,No,0.09396,199,649,0.07149,0.11643
2013,Saxony-Anhalt,No migration background,Yes,0.18335,253,348,0.14264,0.22406
2013,Saxony-Anhalt,No migration background,No,0.10437,95,348,0.07220,0.13654
2013,Thuringa,No migration background,Yes,0.21586,239,343,0.17226,0.25946
2013,Thuringa,No migration background,No,0.06821,104,343,0.04149,0.09493
2014,Schleswig-Holstein,No migration background,Yes,0.19489,185,248,0.14549,0.24429
2014,Schleswig-Holstein,No migration background,No,0.06426,63,248,0.03368,0.09485
2014,Schleswig-Holstein,Direct migration background,Yes,0.15628,39,39,0.04082,0.27173
2014,Hamburg,No migration background,Yes,0.19426,58,58,0.09155,0.29697
2014,Lower Saxony,No migration background,Yes,0.23330,534,752,0.20306,0.26355
2014,Lower Saxony,No migration background,No,0.09000,218,752,0.06953,0.11047
2014,Lower Saxony,Direct migration background,Yes,0.22497,112,164,0.16087,0.28907
2014,Lower Saxony,Direct migration background,No,0.10221,52,164,0.05571,0.14872
2014,Bremen,No migration background,Yes,0.21182,38,38,0.08016,0.34348
2014,North Rhine-Westphalia,No migration background,Yes,0.22413,982,1352,0.20189,0.24637
