"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","19415.62","17652","483","18385.53","20445.71"
"2019","(Ehe-)Paar ohne Kind(er)","2","23650.02","20793","648","22065.28","25234.76"
"2019","(Ehe-)Paar ohne Kind(er)","3","28094.11","26026","1186","27296.7","28891.52"
"2019","(Ehe-)Paar ohne Kind(er)","4","34770.69","33261.5","2350","33997.07","35544.31"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","60234.38","52315","5652","57949.98","62518.78"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","10140.35","9627","808","9791.92","10488.78"
"2019","1-Pers.- Haushalt","2","13473.37","12477.5","604","12987.44","13959.3"
"2019","1-Pers.- Haushalt","3","16703.39","15646.5","653","16076.07","17330.71"
"2019","1-Pers.- Haushalt","4","21319.73","20938.5","1162","20869.17","21770.29"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","37551.37","31878.5","1409","33986.4","41116.34"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","20587.63","17586.5","1162","19590.96","21584.3"
"2019","Alleinerziehende","2","24717.12","23097","969","23973.11","25461.13"
"2019","Alleinerziehende","3","29846.3","28130","719","29090.17","30602.43"
"2019","Alleinerziehende","4","37531.31","35958","808","36506.41","38556.21"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","53864.18","46946.5","628","45555.75","62172.61"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","33838.45","30990","6074","33307.17","34369.73"
"2019","Paar mit Kind(ern)","2","37999.98","35880.5","3284","37009.46","38990.5"
"2019","Paar mit Kind(ern)","3","44727.08","41499.5","3470","44019.14","45435.02"
"2019","Paar mit Kind(ern)","4","52909.58","49552","5578","52185.17","53633.99"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","82395.83","70898.5","8167","77632.5","87159.16"
"2019","Sonstige","1 Einkommensschwächstes Quintil","27681.32","23919.5","626","26647.63","28715.01"
"2019","Sonstige","2","34465.38","28810","267","30952.18","37978.58"
"2019","Sonstige","3","46870.45","43238","194","44077.36","49663.54"
"2019","Sonstige","4","54246.71","52175","324","51272.13","57221.29"
"2019","Sonstige","5 Einkommensstärkstes Quintil","73027.17","64211.5","285","60021.26","86033.08"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","19068","15828.5","502","17466.01","20669.99"
"2020","(Ehe-)Paar ohne Kind(er)","2","26144.87","22122.5","626","24978.06","27311.68"
"2020","(Ehe-)Paar ohne Kind(er)","3","28537.61","26586","1123","27710.96","29364.26"
"2020","(Ehe-)Paar ohne Kind(er)","4","35207.23","32794.5","2494","34607.01","35807.45"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62758.13","52797","5520","59008.82","66507.44"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","10361.83","9344.5","772","9876.19","10847.47"
"2020","1-Pers.- Haushalt","2","13325.31","12381.5","689","12905.68","13744.94"
"2020","1-Pers.- Haushalt","3","17010.86","15542","714","16400.87","17620.85"
"2020","1-Pers.- Haushalt","4","21902.32","21008.5","1298","21289.33","22515.31"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35049.25","31861","1656","32708.95","37389.55"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","21395.16","18292.5","909","20677.14","22113.18"
"2020","Alleinerziehende","2","24582.85","21737","796","23924.66","25241.04"
"2020","Alleinerziehende","3","27416.85","24698","745","26424.38","28409.32"
"2020","Alleinerziehende","4","40141.54","36546.5","867","39017.17","41265.91"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","52591.43","45143","660","45322.27","59860.59"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","31803.68","29355","4795","31404.3","32203.06"
"2020","Paar mit Kind(ern)","2","39180.62","35705.5","4041","38677","39684.24"
"2020","Paar mit Kind(ern)","3","43238.77","41092","3351","42435.2","44042.34"
"2020","Paar mit Kind(ern)","4","55199.19","52115","5439","54450.13","55948.25"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","82087.46","70160.5","7628","76727.93","87446.99"
"2020","Sonstige","1 Einkommensschwächstes Quintil","41619.02","31630","669","40192.15","43045.89"
"2020","Sonstige","2","48812.42","45870","284","46517.62","51107.22"
"2020","Sonstige","3","41506.24","43848","312","39301.01","43711.47"
"2020","Sonstige","4","57341.21","55012","358","54411.29","60271.13"
"2020","Sonstige","5 Einkommensstärkstes Quintil","81971.05","64520.5","302","72645.6","91296.5"
