year,migback,pgisced97,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,First Stage of Tertiary Education,Paid,0.02812,32,494,0.01352,0.04271
2009,No migration background,First Stage of Tertiary Education,Not compensated,0.08177,89,494,0.05759,0.10596
2009,No migration background,Second Stage of Tertiary Education,Comp. time,0.18361,657,1579,0.16450,0.20271
2009,No migration background,Second Stage of Tertiary Education,Some of both,0.07935,235,1579,0.06601,0.09268
2009,No migration background,Second Stage of Tertiary Education,Paid,0.02365,74,1579,0.01615,0.03115
2009,No migration background,Second Stage of Tertiary Education,Not compensated,0.15973,613,1579,0.14165,0.17780
2009,Direct migration background,Upper Secondary Level,Comp. time,0.11178,72,152,0.06152,0.16203
2009,Direct migration background,Upper Secondary Level,Some of both,0.07740,45,152,0.03478,0.12003
2009,Direct migration background,Upper Secondary Level,Paid,0.07448,35,152,0.03260,0.11636
2009,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.14602,46,79,0.06765,0.22439
2009,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.09533,33,79,0.03016,0.16050
2009,Indirect migration background,Upper Secondary Level,Comp. time,0.20716,60,60,0.10375,0.31058
2010,No migration background,Lower Secondary Level,Comp. time,0.09057,165,305,0.05831,0.12284
2010,No migration background,Lower Secondary Level,Some of both,0.03189,59,305,0.01214,0.05164
2010,No migration background,Lower Secondary Level,Paid,0.02435,47,305,0.00702,0.04168
2010,No migration background,Lower Secondary Level,Not compensated,0.02264,34,305,0.00592,0.03936
2010,No migration background,Upper Secondary Level,Comp. time,0.19514,1950,3587,0.18217,0.20812
2010,No migration background,Upper Secondary Level,Some of both,0.07121,757,3587,0.06279,0.07962
2010,No migration background,Upper Secondary Level,Paid,0.04513,483,3587,0.03834,0.05193
2010,No migration background,Upper Secondary Level,Not compensated,0.03893,397,3587,0.03260,0.04526
2010,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.31636,356,598,0.27906,0.35367
2010,No migration background,Post-secondary Non-tertiary Level,Some of both,0.09498,99,598,0.07146,0.11849
2010,No migration background,Post-secondary Non-tertiary Level,Paid,0.03390,55,598,0.01939,0.04842
2010,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.07267,88,598,0.05185,0.09349
2010,No migration background,First Stage of Tertiary Education,Comp. time,0.21985,347,625,0.18736,0.25235
2010,No migration background,First Stage of Tertiary Education,Some of both,0.07891,111,625,0.05776,0.10007
2010,No migration background,First Stage of Tertiary Education,Paid,0.02209,37,625,0.01056,0.03362
2010,No migration background,First Stage of Tertiary Education,Not compensated,0.11132,130,625,0.08664,0.13600
2010,No migration background,Second Stage of Tertiary Education,Comp. time,0.20109,900,2081,0.18386,0.21831
2010,No migration background,Second Stage of Tertiary Education,Some of both,0.06903,303,2081,0.05814,0.07993
2010,No migration background,Second Stage of Tertiary Education,Paid,0.01824,101,2081,0.01249,0.02399
2010,No migration background,Second Stage of Tertiary Education,Not compensated,0.15793,777,2081,0.14225,0.17360
2010,Direct migration background,Lower Secondary Level,Paid,0.04302,40,40,-0.02066,0.10670
2010,Direct migration background,Upper Secondary Level,Comp. time,0.10594,144,300,0.07106,0.14082
2010,Direct migration background,Upper Secondary Level,Some of both,0.06100,79,300,0.03387,0.08813
2010,Direct migration background,Upper Secondary Level,Paid,0.06826,77,300,0.03967,0.09685
2010,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.20964,52,52,0.09792,0.32136
2010,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.16954,82,173,0.11346,0.22561
2010,Direct migration background,Second Stage of Tertiary Education,Some of both,0.04718,31,173,0.01549,0.07886
2010,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.12430,60,173,0.07499,0.17360
2010,Indirect migration background,Upper Secondary Level,Comp. time,0.24484,84,121,0.16791,0.32178
2010,Indirect migration background,Upper Secondary Level,Some of both,0.09665,37,121,0.04378,0.14952
2010,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.25631,32,68,0.15176,0.36085
2010,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.26336,36,68,0.15789,0.36883
2011,No migration background,Lower Secondary Level,Comp. time,0.09238,200,400,0.06397,0.12079
2011,No migration background,Lower Secondary Level,Some of both,0.03630,79,400,0.01795,0.05466
2011,No migration background,Lower Secondary Level,Paid,0.03251,85,400,0.01511,0.04992
2011,No migration background,Lower Secondary Level,Not compensated,0.01789,36,400,0.00488,0.03089
2011,No migration background,Upper Secondary Level,Comp. time,0.17416,2174,4251,0.16275,0.18556
2011,No migration background,Upper Secondary Level,Some of both,0.07737,953,4251,0.06934,0.08541
2011,No migration background,Upper Secondary Level,Paid,0.04825,616,4251,0.04180,0.05469
2011,No migration background,Upper Secondary Level,Not compensated,0.04153,508,4251,0.03553,0.04753
2011,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.30484,429,732,0.27147,0.33821
2011,No migration background,Post-secondary Non-tertiary Level,Some of both,0.08380,121,732,0.06371,0.10388
2011,No migration background,Post-secondary Non-tertiary Level,Paid,0.04736,70,732,0.03196,0.06276
2011,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.07909,112,732,0.05952,0.09865
2011,No migration background,First Stage of Tertiary Education,Comp. time,0.21418,390,736,0.18452,0.24384
2011,No migration background,First Stage of Tertiary Education,Some of both,0.06705,134,736,0.04897,0.08513
2011,No migration background,First Stage of Tertiary Education,Paid,0.03996,61,736,0.02580,0.05412
2011,No migration background,First Stage of Tertiary Education,Not compensated,0.10065,151,736,0.07890,0.12240
2011,No migration background,Second Stage of Tertiary Education,Comp. time,0.21018,1111,2438,0.19401,0.22636
2011,No migration background,Second Stage of Tertiary Education,Some of both,0.06961,339,2438,0.05951,0.07971
2011,No migration background,Second Stage of Tertiary Education,Paid,0.01922,102,2438,0.01377,0.02467
2011,No migration background,Second Stage of Tertiary Education,Not compensated,0.15653,886,2438,0.14210,0.17095
2011,Direct migration background,Lower Secondary Level,Comp. time,0.05105,36,79,0.00220,0.09989
2011,Direct migration background,Lower Secondary Level,Paid,0.05913,43,79,0.00679,0.11148
2011,Direct migration background,Upper Secondary Level,Comp. time,0.13028,176,384,0.09657,0.16399
2011,Direct migration background,Upper Secondary Level,Some of both,0.07060,90,384,0.04495,0.09625
2011,Direct migration background,Upper Secondary Level,Paid,0.06279,87,384,0.03849,0.08708
2011,Direct migration background,Upper Secondary Level,Not compensated,0.03030,31,384,0.01313,0.04747
2011,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.20922,65,65,0.10957,0.30888
2011,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.16089,101,180,0.10706,0.21471
2011,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.12158,79,180,0.07371,0.16946
2011,Indirect migration background,Upper Secondary Level,Comp. time,0.21397,105,176,0.15321,0.27474
2011,Indirect migration background,Upper Secondary Level,Some of both,0.08637,39,176,0.04475,0.12798
2011,Indirect migration background,Upper Secondary Level,Paid,0.04870,32,176,0.01681,0.08059
2011,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.26044,46,81,0.16426,0.35661
2011,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.22415,35,81,0.13277,0.31554
2012,No migration background,Lower Secondary Level,Comp. time,0.09301,211,409,0.06483,0.12120
2012,No migration background,Lower Secondary Level,Some of both,0.03682,78,409,0.01854,0.05509
2012,No migration background,Lower Secondary Level,Paid,0.03662,89,409,0.01839,0.05485
2012,No migration background,Lower Secondary Level,Not compensated,0.01933,31,409,0.00597,0.03270
2012,No migration background,Upper Secondary Level,Comp. time,0.19217,2362,4392,0.18052,0.20383
2012,No migration background,Upper Secondary Level,Some of both,0.08239,986,4392,0.07425,0.09052
2012,No migration background,Upper Secondary Level,Paid,0.04757,604,4392,0.04127,0.05386
2012,No migration background,Upper Secondary Level,Not compensated,0.03491,440,4392,0.02948,0.04034
2012,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.30113,432,766,0.26862,0.33364
2012,No migration background,Post-secondary Non-tertiary Level,Some of both,0.09704,155,766,0.07606,0.11801
2012,No migration background,Post-secondary Non-tertiary Level,Paid,0.04996,64,766,0.03452,0.06540
2012,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.07704,115,766,0.05814,0.09593
2012,No migration background,First Stage of Tertiary Education,Comp. time,0.24467,410,739,0.21366,0.27569
2012,No migration background,First Stage of Tertiary Education,Some of both,0.09199,140,739,0.07114,0.11284
2012,No migration background,First Stage of Tertiary Education,Paid,0.03851,60,739,0.02463,0.05239
2012,No migration background,First Stage of Tertiary Education,Not compensated,0.08538,129,739,0.06522,0.10555
2012,No migration background,Second Stage of Tertiary Education,Comp. time,0.21637,1157,2453,0.20008,0.23267
2012,No migration background,Second Stage of Tertiary Education,Some of both,0.06779,352,2453,0.05784,0.07774
2012,No migration background,Second Stage of Tertiary Education,Paid,0.01445,106,2453,0.00972,0.01917
2012,No migration background,Second Stage of Tertiary Education,Not compensated,0.15164,838,2453,0.13745,0.16584
2012,Direct migration background,Lower Secondary Level,Comp. time,0.07859,53,93,0.02360,0.13357
2012,Direct migration background,Lower Secondary Level,Paid,0.05048,40,93,0.00574,0.09522
2012,Direct migration background,Upper Secondary Level,Comp. time,0.13062,170,389,0.09709,0.16415
2012,Direct migration background,Upper Secondary Level,Some of both,0.08057,99,389,0.05349,0.10765
2012,Direct migration background,Upper Secondary Level,Paid,0.05939,82,389,0.03587,0.08291
2012,Direct migration background,Upper Secondary Level,Not compensated,0.03085,38,389,0.01364,0.04805
2012,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.20090,62,101,0.12237,0.27943
2012,Direct migration background,Post-secondary Non-tertiary Level,Some of both,0.13265,39,101,0.06617,0.19913
2012,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.19489,127,242,0.14488,0.24490
2012,Direct migration background,Second Stage of Tertiary Education,Some of both,0.07270,37,242,0.03992,0.10548
2012,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.11009,78,242,0.07057,0.14961
2012,Indirect migration background,Upper Secondary Level,Comp. time,0.20253,101,164,0.14083,0.26422
2012,Indirect migration background,Upper Secondary Level,Some of both,0.12825,63,164,0.07692,0.17958
2012,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.29101,48,84,0.19329,0.38874
2012,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.22112,36,84,0.13184,0.31041
2013,No migration background,Lower Secondary Level,Comp. time,0.08144,186,360,0.05315,0.10973
2013,No migration background,Lower Secondary Level,Some of both,0.03322,73,360,0.01468,0.05176
2013,No migration background,Lower Secondary Level,Paid,0.02445,67,360,0.00847,0.04043
2013,No migration background,Lower Secondary Level,Not compensated,0.01997,34,360,0.00550,0.03445
2013,No migration background,Upper Secondary Level,Comp. time,0.17917,2146,4009,0.16730,0.19104
2013,No migration background,Upper Secondary Level,Some of both,0.08190,912,4009,0.07341,0.09039
2013,No migration background,Upper Secondary Level,Paid,0.04386,552,4009,0.03752,0.05020
2013,No migration background,Upper Secondary Level,Not compensated,0.03396,399,4009,0.02835,0.03957
2013,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.30323,430,724,0.26973,0.33674
2013,No migration background,Post-secondary Non-tertiary Level,Some of both,0.09970,137,724,0.07786,0.12154
2013,No migration background,Post-secondary Non-tertiary Level,Paid,0.04333,59,724,0.02849,0.05817
2013,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.06577,98,724,0.04770,0.08384
2013,No migration background,First Stage of Tertiary Education,Comp. time,0.23937,370,676,0.20718,0.27157
2013,No migration background,First Stage of Tertiary Education,Some of both,0.07512,134,676,0.05523,0.09500
2013,No migration background,First Stage of Tertiary Education,Paid,0.03452,46,676,0.02075,0.04829
2013,No migration background,First Stage of Tertiary Education,Not compensated,0.07972,126,676,0.05928,0.10015
2013,No migration background,Second Stage of Tertiary Education,Comp. time,0.20495,1128,2298,0.18844,0.22145
2013,No migration background,Second Stage of Tertiary Education,Some of both,0.06295,302,2298,0.05302,0.07288
2013,No migration background,Second Stage of Tertiary Education,Paid,0.01514,81,2298,0.01015,0.02014
2013,No migration background,Second Stage of Tertiary Education,Not compensated,0.14437,787,2298,0.12999,0.15874
2013,Direct migration background,Lower Secondary Level,Comp. time,0.09003,137,313,0.05827,0.12179
2013,Direct migration background,Lower Secondary Level,Some of both,0.05336,78,313,0.02842,0.07829
2013,Direct migration background,Lower Secondary Level,Paid,0.05529,98,313,0.02993,0.08065
2013,Direct migration background,Upper Secondary Level,Comp. time,0.15703,340,785,0.13157,0.18250
2013,Direct migration background,Upper Secondary Level,Some of both,0.06820,188,785,0.05056,0.08585
2013,Direct migration background,Upper Secondary Level,Paid,0.07947,196,785,0.06054,0.09840
2013,Direct migration background,Upper Secondary Level,Not compensated,0.03247,61,785,0.02006,0.04487
2013,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.17977,149,323,0.13783,0.22172
2013,Direct migration background,Post-secondary Non-tertiary Level,Some of both,0.11669,71,323,0.08162,0.15175
2013,Direct migration background,Post-secondary Non-tertiary Level,Paid,0.06334,71,323,0.03673,0.08994
2013,Direct migration background,Post-secondary Non-tertiary Level,Not compensated,0.04387,32,323,0.02150,0.06624
2013,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.15347,241,530,0.12276,0.18419
2013,Direct migration background,Second Stage of Tertiary Education,Some of both,0.05947,98,530,0.03931,0.07962
2013,Direct migration background,Second Stage of Tertiary Education,Paid,0.04463,65,530,0.02703,0.06223
2013,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.12250,126,530,0.09456,0.15044
2013,Indirect migration background,Lower Secondary Level,Comp. time,0.10374,52,52,0.02005,0.18743
2013,Indirect migration background,Upper Secondary Level,Comp. time,0.21872,165,289,0.17097,0.26646
2013,Indirect migration background,Upper Secondary Level,Some of both,0.09803,80,289,0.06369,0.13237
2013,Indirect migration background,Upper Secondary Level,Paid,0.05203,44,289,0.02638,0.07768
2013,Indirect migration background,Post-secondary Non-tertiary Level,Comp. time,0.32243,41,41,0.17758,0.46728
2013,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.33886,81,131,0.25749,0.42023
2013,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.19134,50,131,0.12372,0.25896
2014,No migration background,Lower Secondary Level,Comp. time,0.09521,181,357,0.06472,0.12569
2014,No migration background,Lower Secondary Level,Some of both,0.05769,85,357,0.03347,0.08191
2014,No migration background,Lower Secondary Level,Paid,0.01920,58,357,0.00495,0.03346
2014,No migration background,Lower Secondary Level,Not compensated,0.01935,33,357,0.00504,0.03366
2014,No migration background,Upper Secondary Level,Comp. time,0.17964,1936,3668,0.16721,0.19206
2014,No migration background,Upper Secondary Level,Some of both,0.08681,907,3668,0.07770,0.09593
2014,No migration background,Upper Secondary Level,Paid,0.04469,486,3668,0.03800,0.05137
2014,No migration background,Upper Secondary Level,Not compensated,0.03491,339,3668,0.02897,0.04085
2014,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.30063,412,719,0.26709,0.33417
2014,No migration background,Post-secondary Non-tertiary Level,Some of both,0.15181,161,719,0.12556,0.17806
2014,No migration background,Post-secondary Non-tertiary Level,Paid,0.03157,48,719,0.01878,0.04436
2014,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.07308,98,719,0.05404,0.09212
2014,No migration background,First Stage of Tertiary Education,Comp. time,0.21126,332,614,0.17895,0.24358
2014,No migration background,First Stage of Tertiary Education,Some of both,0.08518,130,614,0.06308,0.10728
2014,No migration background,First Stage of Tertiary Education,Paid,0.04401,48,614,0.02777,0.06025
2014,No migration background,First Stage of Tertiary Education,Not compensated,0.08460,104,614,0.06257,0.10663
2014,No migration background,Second Stage of Tertiary Education,Comp. time,0.23420,1111,2205,0.21652,0.25188
2014,No migration background,Second Stage of Tertiary Education,Some of both,0.06232,328,2205,0.05223,0.07242
2014,No migration background,Second Stage of Tertiary Education,Paid,0.02086,85,2205,0.01489,0.02683
2014,No migration background,Second Stage of Tertiary Education,Not compensated,0.12654,681,2205,0.11266,0.14043
2014,Direct migration background,Lower Secondary Level,Comp. time,0.05876,81,216,0.02732,0.09020
2014,Direct migration background,Lower Secondary Level,Some of both,0.04550,53,216,0.01764,0.07336
2014,Direct migration background,Lower Secondary Level,Paid,0.07167,82,216,0.03719,0.10615
2014,Direct migration background,Upper Secondary Level,Comp. time,0.15301,281,649,0.12529,0.18073
2014,Direct migration background,Upper Secondary Level,Some of both,0.07081,171,649,0.05106,0.09056
2014,Direct migration background,Upper Secondary Level,Paid,0.06106,142,649,0.04263,0.07950
2014,Direct migration background,Upper Secondary Level,Not compensated,0.03390,55,649,0.01996,0.04783
2014,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.15401,107,227,0.10695,0.20107
2014,Direct migration background,Post-secondary Non-tertiary Level,Some of both,0.11498,68,227,0.07339,0.15657
2014,Direct migration background,Post-secondary Non-tertiary Level,Paid,0.08409,52,227,0.04791,0.12027
2014,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.16373,224,459,0.12984,0.19762
2014,Direct migration background,Second Stage of Tertiary Education,Some of both,0.06072,73,459,0.03885,0.08259
2014,Direct migration background,Second Stage of Tertiary Education,Paid,0.04467,54,459,0.02575,0.06360
2014,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.11221,108,459,0.08330,0.14111
2014,Indirect migration background,Lower Secondary Level,Comp. time,0.12174,40,40,0.01911,0.22436
2014,Indirect migration background,Upper Secondary Level,Comp. time,0.24627,143,255,0.19329,0.29926
2014,Indirect migration background,Upper Secondary Level,Some of both,0.07188,66,255,0.04012,0.10364
2014,Indirect migration background,Upper Secondary Level,Paid,0.06859,46,255,0.03751,0.09968
2014,Indirect migration background,Post-secondary Non-tertiary Level,Comp. time,0.30634,33,33,0.14662,0.46606
2014,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.34816,66,110,0.25873,0.43759
2014,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.19675,44,110,0.12212,0.27138
2018,No migration background,Lower Secondary Level,Comp. time,0.08152,169,340,0.05239,0.11064
2018,No migration background,Lower Secondary Level,Some of both,0.05767,101,340,0.03286,0.08249
2018,No migration background,Lower Secondary Level,Paid,0.03455,70,340,0.01511,0.05399
2018,No migration background,Upper Secondary Level,Comp. time,0.20003,1965,3562,0.18689,0.21317
2018,No migration background,Upper Secondary Level,Some of both,0.09111,882,3562,0.08166,0.10056
2018,No migration background,Upper Secondary Level,Paid,0.04634,474,3562,0.03944,0.05325
2018,No migration background,Upper Secondary Level,Not compensated,0.02569,241,3562,0.02050,0.03089
2018,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.33760,509,786,0.30452,0.37068
2018,No migration background,Post-secondary Non-tertiary Level,Some of both,0.12077,149,786,0.09797,0.14356
2018,No migration background,Post-secondary Non-tertiary Level,Paid,0.03427,63,786,0.02154,0.04700
2018,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.03954,65,786,0.02590,0.05317
2018,No migration background,First Stage of Tertiary Education,Comp. time,0.27692,353,583,0.24057,0.31328
2018,No migration background,First Stage of Tertiary Education,Some of both,0.08524,113,583,0.06256,0.10793
2018,No migration background,First Stage of Tertiary Education,Paid,0.03037,39,583,0.01643,0.04431
2018,No migration background,First Stage of Tertiary Education,Not compensated,0.06188,78,583,0.04231,0.08146
2018,No migration background,Second Stage of Tertiary Education,Comp. time,0.24367,1231,2287,0.22607,0.26127
2018,No migration background,Second Stage of Tertiary Education,Some of both,0.07389,346,2287,0.06317,0.08461
2018,No migration background,Second Stage of Tertiary Education,Paid,0.02178,115,2287,0.01580,0.02776
2018,No migration background,Second Stage of Tertiary Education,Not compensated,0.12779,595,2287,0.11410,0.14148
2018,Direct migration background,Lower Secondary Level,Comp. time,0.08883,61,159,0.04447,0.13319
2018,Direct migration background,Lower Secondary Level,Some of both,0.06452,49,159,0.02621,0.10283
2018,Direct migration background,Lower Secondary Level,Paid,0.04196,49,159,0.01069,0.07322
2018,Direct migration background,Upper Secondary Level,Comp. time,0.16125,209,555,0.13062,0.19187
2018,Direct migration background,Upper Secondary Level,Some of both,0.09640,167,555,0.07182,0.12097
2018,Direct migration background,Upper Secondary Level,Paid,0.07348,141,555,0.05175,0.09521
2018,Direct migration background,Upper Secondary Level,Not compensated,0.03620,38,555,0.02065,0.05175
2018,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.14669,102,203,0.09790,0.19548
2018,Direct migration background,Post-secondary Non-tertiary Level,Some of both,0.07601,62,203,0.03946,0.11256
2018,Direct migration background,Post-secondary Non-tertiary Level,Paid,0.07677,39,203,0.04006,0.11349
2018,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.19551,245,498,0.16064,0.23038
2018,Direct migration background,Second Stage of Tertiary Education,Some of both,0.07641,97,498,0.05306,0.09977
2018,Direct migration background,Second Stage of Tertiary Education,Paid,0.04989,56,498,0.03075,0.06903
2018,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.08217,100,498,0.05803,0.10632
2018,Indirect migration background,Upper Secondary Level,Comp. time,0.21863,145,257,0.16800,0.26926
2018,Indirect migration background,Upper Secondary Level,Some of both,0.10320,61,257,0.06594,0.14047
2018,Indirect migration background,Upper Secondary Level,Paid,0.09195,51,257,0.05656,0.12735
2018,Indirect migration background,Post-secondary Non-tertiary Level,Comp. time,0.34437,39,39,0.19329,0.49545
2018,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.32094,59,104,0.23078,0.41110
2018,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.16609,45,104,0.09422,0.23797
2020,No migration background,Lower Secondary Level,Comp. time,0.11358,177,337,0.07966,0.14751
2020,No migration background,Lower Secondary Level,Some of both,0.06101,97,337,0.03542,0.08660
2020,No migration background,Lower Secondary Level,Paid,0.03071,63,337,0.01226,0.04916
2020,No migration background,Upper Secondary Level,Comp. time,0.20508,1765,3149,0.19097,0.21918
2020,No migration background,Upper Secondary Level,Some of both,0.10145,848,3149,0.09090,0.11199
2020,No migration background,Upper Secondary Level,Paid,0.04429,336,3149,0.03710,0.05148
2020,No migration background,Upper Secondary Level,Not compensated,0.02283,200,3149,0.01761,0.02805
2020,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.38646,514,788,0.35244,0.42048
2020,No migration background,Post-secondary Non-tertiary Level,Some of both,0.12811,161,788,0.10476,0.15146
2020,No migration background,Post-secondary Non-tertiary Level,Paid,0.02361,44,788,0.01300,0.03421
2020,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.03858,69,788,0.02513,0.05204
2020,No migration background,First Stage of Tertiary Education,Comp. time,0.30770,354,564,0.26957,0.34582
2020,No migration background,First Stage of Tertiary Education,Some of both,0.07563,98,564,0.05379,0.09747
2020,No migration background,First Stage of Tertiary Education,Paid,0.04709,40,564,0.02959,0.06458
2020,No migration background,First Stage of Tertiary Education,Not compensated,0.06143,72,564,0.04159,0.08126
2020,No migration background,Second Stage of Tertiary Education,Comp. time,0.27650,1264,2342,0.25838,0.29462
2020,No migration background,Second Stage of Tertiary Education,Some of both,0.07495,337,2342,0.06429,0.08562
2020,No migration background,Second Stage of Tertiary Education,Paid,0.02238,123,2342,0.01639,0.02837
2020,No migration background,Second Stage of Tertiary Education,Not compensated,0.11243,618,2342,0.09963,0.12523
2020,Direct migration background,Lower Secondary Level,Comp. time,0.06025,78,205,0.02759,0.09290
2020,Direct migration background,Lower Secondary Level,Some of both,0.09018,61,205,0.05087,0.12949
2020,Direct migration background,Lower Secondary Level,Paid,0.07064,66,205,0.03548,0.10580
2020,Direct migration background,Upper Secondary Level,Comp. time,0.13751,257,646,0.11093,0.16409
2020,Direct migration background,Upper Secondary Level,Some of both,0.12260,187,646,0.09729,0.14792
2020,Direct migration background,Upper Secondary Level,Paid,0.04981,142,646,0.03302,0.06659
2020,Direct migration background,Upper Secondary Level,Not compensated,0.03316,60,646,0.01934,0.04698
2020,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.15391,118,273,0.11102,0.19680
2020,Direct migration background,Post-secondary Non-tertiary Level,Some of both,0.07229,70,273,0.04151,0.10307
2020,Direct migration background,Post-secondary Non-tertiary Level,Paid,0.04622,48,273,0.02127,0.07117
2020,Direct migration background,Post-secondary Non-tertiary Level,Not compensated,0.01996,37,273,0.00334,0.03658
2020,Direct migration background,Second Stage of Tertiary Education,Comp. time,0.22525,357,712,0.19454,0.25596
2020,Direct migration background,Second Stage of Tertiary Education,Some of both,0.08356,140,712,0.06322,0.10391
2020,Direct migration background,Second Stage of Tertiary Education,Paid,0.05721,104,712,0.04014,0.07428
2020,Direct migration background,Second Stage of Tertiary Education,Not compensated,0.06289,111,712,0.04504,0.08073
2020,Indirect migration background,Upper Secondary Level,Comp. time,0.19860,130,245,0.14854,0.24866
2020,Indirect migration background,Upper Secondary Level,Some of both,0.11662,80,245,0.07634,0.15689
2020,Indirect migration background,Upper Secondary Level,Paid,0.06335,35,245,0.03278,0.09391
2020,Indirect migration background,Post-secondary Non-tertiary Level,Comp. time,0.31862,41,41,0.17422,0.46301
2020,Indirect migration background,Second Stage of Tertiary Education,Comp. time,0.38404,78,117,0.29553,0.47255
2020,Indirect migration background,Second Stage of Tertiary Education,Not compensated,0.11119,39,117,0.05398,0.16840
2022,No migration background,Lower Secondary Level,Comp. time,0.11249,142,266,0.07445,0.15054
2022,No migration background,Lower Secondary Level,Some of both,0.05020,66,266,0.02391,0.07649
2022,No migration background,Lower Secondary Level,Paid,0.04263,58,266,0.01830,0.06695
2022,No migration background,Upper Secondary Level,Comp. time,0.20249,1632,2862,0.18776,0.21721
2022,No migration background,Upper Secondary Level,Some of both,0.08496,694,2862,0.07475,0.09518
2022,No migration background,Upper Secondary Level,Paid,0.05302,367,2862,0.04481,0.06123
2022,No migration background,Upper Secondary Level,Not compensated,0.01858,169,2862,0.01363,0.02353
2022,No migration background,Post-secondary Non-tertiary Level,Comp. time,0.39287,588,903,0.36100,0.42474
2022,No migration background,Post-secondary Non-tertiary Level,Some of both,0.12776,180,903,0.10598,0.14955
2022,No migration background,Post-secondary Non-tertiary Level,Paid,0.03777,65,903,0.02533,0.05021
2022,No migration background,Post-secondary Non-tertiary Level,Not compensated,0.05214,70,903,0.03763,0.06665
2022,No migration background,First Stage of Tertiary Education,Comp. time,0.29439,382,579,0.25723,0.33154
2022,No migration background,First Stage of Tertiary Education,Some of both,0.07542,100,579,0.05389,0.09695
2022,No migration background,First Stage of Tertiary Education,Paid,0.03717,43,579,0.02175,0.05259
2022,No migration background,First Stage of Tertiary Education,Not compensated,0.04625,54,579,0.02913,0.06337
2022,No migration background,Second Stage of Tertiary Education,Comp. time,0.28289,1615,2905,0.26651,0.29927
2022,No migration background,Second Stage of Tertiary Education,Some of both,0.07896,438,2905,0.06915,0.08877
2022,No migration background,Second Stage of Tertiary Education,Paid,0.02320,132,2905,0.01772,0.02867
2022,No migration background,Second Stage of Tertiary Education,Not compensated,0.12507,720,2905,0.11304,0.13710
2022,Direct migration background,Lower Secondary Level,Comp. time,0.07033,44,92,0.01779,0.12286
2022,Direct migration background,Lower Secondary Level,Paid,0.09916,48,92,0.03775,0.16057
2022,Direct migration background,Upper Secondary Level,Comp. time,0.18819,242,534,0.15501,0.22138
2022,Direct migration background,Upper Secondary Level,Some of both,0.14548,134,534,0.11555,0.17542
2022,Direct migration background,Upper Secondary Level,Paid,0.05075,95,534,0.03212,0.06938
2022,Direct migration background,Upper Secondary Level,Not compensated,0.01494,63,534,0.00464,0.02524
2022,Direct migration background,Post-secondary Non-tertiary Level,Comp. time,0.22543,129,260,0.17454,0.27632
2022,Direct migration background,Post-secondary Non-tertiary Level,Some of both,0.11124,51,260,0.07295,0.14954
