,Unnamed: 0,year,quintil_oecd,sampreg,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
667,667,2006,2nd Quintile,East,Paid,0.14861,40,6579,0.10687,0.20167
668,668,2006,2nd Quintile,East,Not compensated,0.16268,50,6579,0.11793,0.22359
669,669,2006,3rd Quintile,West,Comp. time,0.54036,495,6579,0.50779,0.58105
670,670,2006,3rd Quintile,West,Some of both,0.19131,184,6579,0.16653,0.21964
671,671,2006,3rd Quintile,West,Paid,0.13122,114,6579,0.11128,0.15331
672,672,2006,3rd Quintile,West,Not compensated,0.13711,124,6579,0.11665,0.15852
673,673,2006,3rd Quintile,East,Comp. time,0.60536,217,6579,0.54818,0.67555
674,674,2006,3rd Quintile,East,Some of both,0.24887,84,6579,0.20638,0.29406
675,675,2006,3rd Quintile,East,Not compensated,0.14577,59,6579,0.1162,0.19364
676,676,2006,4th Quintile,West,Comp. time,0.54902,656,6579,0.51315,0.58105
677,677,2006,4th Quintile,West,Some of both,0.20698,269,6579,0.18891,0.22449
678,678,2006,4th Quintile,West,Paid,0.09905,120,6579,0.08447,0.11344
679,679,2006,4th Quintile,West,Not compensated,0.14495,203,6579,0.12624,0.16241
680,680,2006,4th Quintile,East,Comp. time,0.63271,229,6579,0.5626,0.71244
681,681,2006,4th Quintile,East,Some of both,0.21806,72,6579,0.16983,0.26906
682,682,2006,4th Quintile,East,Not compensated,0.14923,60,6579,0.11891,0.19225
683,683,2006,5th Quintile,West,Comp. time,0.44753,873,6579,0.42192,0.47217
684,684,2006,5th Quintile,West,Some of both,0.16328,308,6579,0.1451,0.17752
685,685,2006,5th Quintile,West,Paid,0.07017,124,6579,0.05739,0.08202
686,686,2006,5th Quintile,West,Not compensated,0.31902,658,6579,0.29501,0.34615
687,687,2006,5th Quintile,East,Comp. time,0.53759,178,6579,0.45751,0.62066
688,688,2006,5th Quintile,East,Some of both,0.20355,60,6579,0.16101,0.25812
689,689,2006,5th Quintile,East,Not compensated,0.25886,129,6579,0.2161,0.29735
690,690,2007,1st Quintile,West,Comp. time,0.3841,126,6874,0.33792,0.44416
691,691,2007,1st Quintile,West,Some of both,0.23721,73,6874,0.18791,0.29343
692,692,2007,1st Quintile,West,Paid,0.23285,67,6874,0.19563,0.28106
693,693,2007,1st Quintile,West,Not compensated,0.14584,57,6874,0.11578,0.18003
694,694,2007,1st Quintile,East,Comp. time,0.47948,83,6874,0.40764,0.57055
695,695,2007,1st Quintile,East,Some of both,0.26252,45,6874,0.19639,0.34388
696,696,2007,1st Quintile,East,Not compensated,0.25801,35,6874,0.18829,0.34871
697,697,2007,2nd Quintile,West,Comp. time,0.48539,336,6874,0.44544,0.51585
698,698,2007,2nd Quintile,West,Some of both,0.2148,146,6874,0.18332,0.24005
699,699,2007,2nd Quintile,West,Paid,0.17048,104,6874,0.14663,0.19498
700,700,2007,2nd Quintile,West,Not compensated,0.12933,89,6874,0.10786,0.15043
701,701,2007,2nd Quintile,East,Comp. time,0.50893,173,6874,0.44415,0.59554
702,702,2007,2nd Quintile,East,Some of both,0.29514,79,6874,0.2273,0.35658
703,703,2007,2nd Quintile,East,Paid,0.11005,34,6874,0.08377,0.14928
704,704,2007,2nd Quintile,East,Not compensated,0.08588,44,6874,0.06792,0.1091
705,705,2007,3rd Quintile,West,Comp. time,0.51809,483,6874,0.47905,0.55382
706,706,2007,3rd Quintile,West,Some of both,0.22192,194,6874,0.19572,0.24463
707,707,2007,3rd Quintile,West,Paid,0.10839,106,6874,0.09409,0.12757
708,708,2007,3rd Quintile,West,Not compensated,0.1516,137,6874,0.1321,0.174
709,709,2007,3rd Quintile,East,Comp. time,0.60341,215,6874,0.54041,0.67966
710,710,2007,3rd Quintile,East,Some of both,0.23438,85,6874,0.18889,0.27217
711,711,2007,3rd Quintile,East,Not compensated,0.16221,69,6874,0.13243,0.20122
712,712,2007,4th Quintile,West,Comp. time,0.56514,734,6874,0.5353,0.59814
713,713,2007,4th Quintile,West,Some of both,0.18322,271,6874,0.16613,0.2044
714,714,2007,4th Quintile,West,Paid,0.09579,117,6874,0.08291,0.10931
715,715,2007,4th Quintile,West,Not compensated,0.15585,217,6874,0.14171,0.1791
716,716,2007,4th Quintile,East,Comp. time,0.51864,247,6874,0.463,0.57931
717,717,2007,4th Quintile,East,Some of both,0.22897,94,6874,0.18029,0.27514
718,718,2007,4th Quintile,East,Paid,0.07458,35,6874,0.05496,0.09441
719,719,2007,4th Quintile,East,Not compensated,0.17781,87,6874,0.13447,0.22082
720,720,2007,5th Quintile,West,Comp. time,0.44835,838,6874,0.41991,0.47974
721,721,2007,5th Quintile,West,Some of both,0.18708,319,6874,0.16614,0.20491
722,722,2007,5th Quintile,West,Paid,0.04931,102,6874,0.04091,0.057
723,723,2007,5th Quintile,West,Not compensated,0.31527,650,6874,0.29181,0.33955
724,724,2007,5th Quintile,East,Comp. time,0.58303,210,6874,0.50387,0.68344
725,725,2007,5th Quintile,East,Some of both,0.22644,64,6874,0.16626,0.29632
726,726,2007,5th Quintile,East,Not compensated,0.19053,109,6874,0.15954,0.22718
727,727,2008,1st Quintile,West,Comp. time,0.43315,152,6807,0.37563,0.48518
728,728,2008,1st Quintile,West,Some of both,0.21055,64,6807,0.1703,0.26011
729,729,2008,1st Quintile,West,Paid,0.18615,63,6807,0.15071,0.22511
730,730,2008,1st Quintile,West,Not compensated,0.17015,58,6807,0.13293,0.2043
731,731,2008,1st Quintile,East,Comp. time,0.51506,77,6807,0.42271,0.60379
732,732,2008,1st Quintile,East,Some of both,0.30745,45,6807,0.23217,0.37743
733,733,2008,1st Quintile,East,Not compensated,0.17749,33,6807,0.12973,0.24221
734,734,2008,2nd Quintile,West,Comp. time,0.46442,304,6807,0.4147,0.51054
735,735,2008,2nd Quintile,West,Some of both,0.21027,141,6807,0.18328,0.23814
736,736,2008,2nd Quintile,West,Paid,0.17073,107,6807,0.14167,0.19941
737,737,2008,2nd Quintile,West,Not compensated,0.15458,88,6807,0.12972,0.17639
738,738,2008,2nd Quintile,East,Comp. time,0.49218,168,6807,0.42632,0.55769
739,739,2008,2nd Quintile,East,Some of both,0.24808,83,6807,0.21578,0.29492
740,740,2008,2nd Quintile,East,Paid,0.11682,40,6807,0.08892,0.15585
741,741,2008,2nd Quintile,East,Not compensated,0.14292,45,6807,0.10377,0.18131
742,742,2008,3rd Quintile,West,Comp. time,0.49119,458,6807,0.45275,0.52886
743,743,2008,3rd Quintile,West,Some of both,0.23548,215,6807,0.20503,0.26162
744,744,2008,3rd Quintile,West,Paid,0.12878,122,6807,0.1116,0.14434
745,745,2008,3rd Quintile,West,Not compensated,0.14454,147,6807,0.12493,0.16745
746,746,2008,3rd Quintile,East,Comp. time,0.52512,244,6807,0.46745,0.59148
747,747,2008,3rd Quintile,East,Some of both,0.2456,97,6807,0.19514,0.30562
748,748,2008,3rd Quintile,East,Paid,0.09874,37,6807,0.07569,0.12382
749,749,2008,3rd Quintile,East,Not compensated,0.13054,72,6807,0.10351,0.16585
750,750,2008,4th Quintile,West,Comp. time,0.5447,706,6807,0.5126,0.58183
751,751,2008,4th Quintile,West,Some of both,0.20389,253,6807,0.18638,0.2243
752,752,2008,4th Quintile,West,Paid,0.09875,124,6807,0.08325,0.11303
753,753,2008,4th Quintile,West,Not compensated,0.15267,226,6807,0.13591,0.17026
754,754,2008,4th Quintile,East,Comp. time,0.53746,206,6807,0.47482,0.59028
755,755,2008,4th Quintile,East,Some of both,0.21446,76,6807,0.1585,0.26814
756,756,2008,4th Quintile,East,Paid,0.07384,40,6807,0.05696,0.09692
757,757,2008,4th Quintile,East,Not compensated,0.17424,69,6807,0.13624,0.21891
758,758,2008,5th Quintile,West,Comp. time,0.45798,824,6807,0.43019,0.48653
759,759,2008,5th Quintile,West,Some of both,0.176,328,6807,0.15726,0.1936
760,760,2008,5th Quintile,West,Paid,0.06546,113,6807,0.05317,0.07716
761,761,2008,5th Quintile,West,Not compensated,0.30057,629,6807,0.27966,0.324
762,762,2008,5th Quintile,East,Comp. time,0.56695,182,6807,0.49192,0.66886
763,763,2008,5th Quintile,East,Some of both,0.25884,64,6807,0.18814,0.3243
764,764,2008,5th Quintile,East,Not compensated,0.17421,107,6807,0.14582,0.20698
765,765,2009,1st Quintile,West,Comp. time,0.45566,147,5977,0.39913,0.5191
766,766,2009,1st Quintile,West,Some of both,0.16036,48,5977,0.11843,0.2002
767,767,2009,1st Quintile,West,Paid,0.25682,67,5977,0.21376,0.30913
768,768,2009,1st Quintile,West,Not compensated,0.12716,47,5977,0.08763,0.16349
769,769,2009,1st Quintile,East,Comp. time,0.64532,72,5977,0.47605,0.8348
770,770,2009,1st Quintile,East,Some of both,0.35468,41,5977,0.27543,0.46365
771,771,2009,2nd Quintile,West,Comp. time,0.43864,227,5977,0.38475,0.49115
772,772,2009,2nd Quintile,West,Some of both,0.26431,132,5977,0.22421,0.31255
773,773,2009,2nd Quintile,West,Paid,0.14289,76,5977,0.11577,0.17558
774,774,2009,2nd Quintile,West,Not compensated,0.15417,82,5977,0.12369,0.19076
775,775,2009,2nd Quintile,East,Comp. time,0.50182,139,5977,0.4334,0.57313
776,776,2009,2nd Quintile,East,Some of both,0.28054,67,5977,0.22934,0.35135
777,777,2009,2nd Quintile,East,Paid,0.08569,34,5977,0.0714,0.09859
778,778,2009,2nd Quintile,East,Not compensated,0.13195,34,5977,0.09449,0.17633
779,779,2009,3rd Quintile,West,Comp. time,0.4869,433,5977,0.44275,0.52991
780,780,2009,3rd Quintile,West,Some of both,0.244,200,5977,0.21726,0.27593
781,781,2009,3rd Quintile,West,Paid,0.12672,99,5977,0.10289,0.15204
782,782,2009,3rd Quintile,West,Not compensated,0.14237,122,5977,0.12018,0.16797
783,783,2009,3rd Quintile,East,Comp. time,0.58001,229,5977,0.4923,0.67712
784,784,2009,3rd Quintile,East,Some of both,0.25253,99,5977,0.19658,0.31698
785,785,2009,3rd Quintile,East,Paid,0.07189,35,5977,0.05072,0.09715
786,786,2009,3rd Quintile,East,Not compensated,0.09557,47,5977,0.05616,0.14009
787,787,2009,4th Quintile,West,Comp. time,0.54391,643,5977,0.49838,0.57444
788,788,2009,4th Quintile,West,Some of both,0.19982,228,5977,0.17539,0.23137
789,789,2009,4th Quintile,West,Paid,0.10167,100,5977,0.08648,0.12165
790,790,2009,4th Quintile,West,Not compensated,0.1546,210,5977,0.13332,0.17384
791,791,2009,4th Quintile,East,Comp. time,0.6251,197,5977,0.5415,0.70307
792,792,2009,4th Quintile,East,Some of both,0.24178,71,5977,0.18464,0.29906
793,793,2009,4th Quintile,East,Not compensated,0.13313,53,5977,0.10604,0.16141
794,794,2009,5th Quintile,West,Comp. time,0.44166,710,5977,0.41229,0.47185
795,795,2009,5th Quintile,West,Some of both,0.18036,275,5977,0.15629,0.20467
796,796,2009,5th Quintile,West,Paid,0.06,103,5977,0.04629,0.07775
797,797,2009,5th Quintile,West,Not compensated,0.31798,557,5977,0.28713,0.3515
798,798,2009,5th Quintile,East,Comp. time,0.52576,179,5977,0.44656,0.64049
799,799,2009,5th Quintile,East,Some of both,0.2566,61,5977,0.18809,0.34542
800,800,2009,5th Quintile,East,Not compensated,0.21764,113,5977,0.17786,0.25483
801,801,2010,1st Quintile,West,Comp. time,0.57181,134,5526,0.46206,0.68417
802,802,2010,1st Quintile,West,Some of both,0.19514,54,5526,0.13877,0.25777
803,803,2010,1st Quintile,West,Paid,0.23305,53,5526,0.16385,0.32081
804,804,2010,1st Quintile,East,Comp. time,0.63138,64,5526,0.4552,0.83225
805,805,2010,1st Quintile,East,Some of both,0.36862,35,5526,0.23123,0.54189
806,806,2010,2nd Quintile,West,Comp. time,0.49293,268,5526,0.4365,0.56115
807,807,2010,2nd Quintile,West,Some of both,0.17054,91,5526,0.13054,0.22801
808,808,2010,2nd Quintile,West,Paid,0.18776,82,5526,0.14474,0.23363
809,809,2010,2nd Quintile,West,Not compensated,0.14876,71,5526,0.11611,0.17795
810,810,2010,2nd Quintile,East,Comp. time,0.4985,137,5526,0.4182,0.5805
811,811,2010,2nd Quintile,East,Some of both,0.26164,78,5526,0.20462,0.31955
812,812,2010,2nd Quintile,East,Paid,0.11374,34,5526,0.07784,0.16227
813,813,2010,2nd Quintile,East,Not compensated,0.12611,32,5526,0.08577,0.18274
814,814,2010,3rd Quintile,West,Comp. time,0.51243,429,5526,0.45976,0.56278
815,815,2010,3rd Quintile,West,Some of both,0.2227,172,5526,0.1915,0.26096
816,816,2010,3rd Quintile,West,Paid,0.1275,94,5526,0.10428,0.15785
817,817,2010,3rd Quintile,West,Not compensated,0.13736,114,5526,0.11186,0.1633
818,818,2010,3rd Quintile,East,Comp. time,0.6775,216,5526,0.56977,0.80076
819,819,2010,3rd Quintile,East,Some of both,0.17277,65,5526,0.13174,0.22546
820,820,2010,3rd Quintile,East,Not compensated,0.14973,51,5526,0.09485,0.21428
821,821,2010,4th Quintile,West,Comp. time,0.58624,622,5526,0.53744,0.63889
822,822,2010,4th Quintile,West,Some of both,0.20277,207,5526,0.17637,0.23461
823,823,2010,4th Quintile,West,Paid,0.07919,83,5526,0.06242,0.10076
824,824,2010,4th Quintile,West,Not compensated,0.1318,179,5526,0.10813,0.15828
825,825,2010,4th Quintile,East,Comp. time,0.63773,196,5526,0.54615,0.75912
826,826,2010,4th Quintile,East,Some of both,0.17735,57,5526,0.11756,0.24512
827,827,2010,4th Quintile,East,Not compensated,0.18492,56,5526,0.13681,0.23903
828,828,2010,5th Quintile,West,Comp. time,0.48007,737,5526,0.44367,0.51768
829,829,2010,5th Quintile,West,Some of both,0.15257,241,5526,0.13071,0.17745
830,830,2010,5th Quintile,West,Paid,0.05635,78,5526,0.04371,0.07264
831,831,2010,5th Quintile,West,Not compensated,0.31101,489,5526,0.28191,0.34456
832,832,2010,5th Quintile,East,Comp. time,0.56443,162,5526,0.45557,0.67181
833,833,2010,5th Quintile,East,Some of both,0.24137,53,5526,0.17953,0.32769
834,834,2010,5th Quintile,East,Not compensated,0.1942,92,5526,0.16036,0.22523
835,835,2011,1st Quintile,West,Comp. time,0.403,293,7973,0.33185,0.4757
836,836,2011,1st Quintile,West,Some of both,0.20714,143,7973,0.16854,0.25841
837,837,2011,1st Quintile,West,Paid,0.25485,171,7973,0.19686,0.31296
838,838,2011,1st Quintile,West,Not compensated,0.13501,85,7973,0.09709,0.18388
839,839,2011,1st Quintile,East,Comp. time,0.43971,135,7973,0.35117,0.52304
840,840,2011,1st Quintile,East,Some of both,0.29963,69,7973,0.20396,0.39568
841,841,2011,1st Quintile,East,Paid,0.12055,54,7973,0.09216,0.14981
842,842,2011,1st Quintile,East,Not compensated,0.1401,35,7973,0.07504,0.22564
843,843,2011,2nd Quintile,West,Comp. time,0.46488,525,7973,0.39337,0.53692
844,844,2011,2nd Quintile,West,Some of both,0.1966,223,7973,0.16013,0.22749
845,845,2011,2nd Quintile,West,Paid,0.17414,189,7973,0.14041,0.21419
846,846,2011,2nd Quintile,West,Not compensated,0.16438,116,7973,0.13007,0.20082
847,847,2011,2nd Quintile,East,Comp. time,0.48076,218,7973,0.42032,0.55849
848,848,2011,2nd Quintile,East,Some of both,0.21682,91,7973,0.16479,0.28884
849,849,2011,2nd Quintile,East,Paid,0.13997,60,7973,0.09518,0.19459
850,850,2011,2nd Quintile,East,Not compensated,0.16245,59,7973,0.11652,0.2203
851,851,2011,3rd Quintile,West,Comp. time,0.50455,636,7973,0.4435,0.55336
852,852,2011,3rd Quintile,West,Some of both,0.21692,246,7973,0.18719,0.24843
853,853,2011,3rd Quintile,West,Paid,0.13669,153,7973,0.10701,0.17546
854,854,2011,3rd Quintile,West,Not compensated,0.14184,174,7973,0.11675,0.16592
855,855,2011,3rd Quintile,East,Comp. time,0.63396,260,7973,0.542,0.74023
856,856,2011,3rd Quintile,East,Some of both,0.18319,86,7973,0.14507,0.22662
857,857,2011,3rd Quintile,East,Paid,0.06716,31,7973,0.04007,0.108
858,858,2011,3rd Quintile,East,Not compensated,0.11569,59,7973,0.07386,0.16622
859,859,2011,4th Quintile,West,Comp. time,0.55243,732,7973,0.50667,0.59626
860,860,2011,4th Quintile,West,Some of both,0.20848,290,7973,0.17621,0.24005
861,861,2011,4th Quintile,West,Paid,0.08979,117,7973,0.07208,0.10879
862,862,2011,4th Quintile,West,Not compensated,0.1493,262,7973,0.12722,0.17192
863,863,2011,4th Quintile,East,Comp. time,0.5672,223,7973,0.48786,0.65512
864,864,2011,4th Quintile,East,Some of both,0.17273,75,7973,0.13714,0.21518
865,865,2011,4th Quintile,East,Paid,0.06856,35,7973,0.05371,0.08579
866,866,2011,4th Quintile,East,Not compensated,0.19151,71,7973,0.12732,0.25245
867,867,2011,5th Quintile,West,Comp. time,0.45953,785,7973,0.41732,0.49247
868,868,2011,5th Quintile,West,Some of both,0.18476,311,7973,0.16052,0.20892
869,869,2011,5th Quintile,West,Paid,0.05222,91,7973,0.03816,0.06999
870,870,2011,5th Quintile,West,Not compensated,0.30349,561,7973,0.27517,0.33766
871,871,2011,5th Quintile,East,Comp. time,0.57363,162,7973,0.45941,0.70435
872,872,2011,5th Quintile,East,Some of both,0.19733,45,7973,0.12912,0.2744
873,873,2011,5th Quintile,East,Not compensated,0.22904,102,7973,0.18551,0.27037
874,874,2012,1st Quintile,West,Comp. time,0.40411,391,9553,0.34749,0.45512
875,875,2012,1st Quintile,West,Some of both,0.21529,186,9553,0.17811,0.26263
876,876,2012,1st Quintile,West,Paid,0.25991,237,9553,0.22119,0.30398
877,877,2012,1st Quintile,West,Not compensated,0.12069,102,9553,0.0892,0.15634
878,878,2012,1st Quintile,East,Comp. time,0.50322,170,9553,0.39953,0.58975
879,879,2012,1st Quintile,East,Some of both,0.18136,81,9553,0.14289,0.23284
880,880,2012,1st Quintile,East,Paid,0.16145,50,9553,0.10729,0.22916
881,881,2012,1st Quintile,East,Not compensated,0.15397,45,9553,0.10253,0.22349
882,882,2012,2nd Quintile,West,Comp. time,0.51217,651,9553,0.44902,0.57394
883,883,2012,2nd Quintile,West,Some of both,0.21163,258,9553,0.18322,0.24365
884,884,2012,2nd Quintile,West,Paid,0.16754,224,9553,0.13799,0.19507
885,885,2012,2nd Quintile,West,Not compensated,0.10866,133,9553,0.08221,0.13472
886,886,2012,2nd Quintile,East,Comp. time,0.54314,216,9553,0.45694,0.64537
887,887,2012,2nd Quintile,East,Some of both,0.23764,110,9553,0.18405,0.30549
888,888,2012,2nd Quintile,East,Paid,0.09819,50,9553,0.07388,0.13381
889,889,2012,2nd Quintile,East,Not compensated,0.12103,36,9553,0.07564,0.18122
890,890,2012,3rd Quintile,West,Comp. time,0.51839,847,9553,0.47789,0.56104
891,891,2012,3rd Quintile,West,Some of both,0.21557,290,9553,0.18198,0.24712
892,892,2012,3rd Quintile,West,Paid,0.13037,187,9553,0.11066,0.15218
893,893,2012,3rd Quintile,West,Not compensated,0.13568,218,9553,0.11206,0.16167
894,894,2012,3rd Quintile,East,Comp. time,0.58342,296,9553,0.51059,0.68104
895,895,2012,3rd Quintile,East,Some of both,0.23666,103,9553,0.19474,0.28636
896,896,2012,3rd Quintile,East,Paid,0.08099,40,9553,0.06021,0.10482
897,897,2012,3rd Quintile,East,Not compensated,0.09893,48,9553,0.0709,0.13617
898,898,2012,4th Quintile,West,Comp. time,0.55162,926,9553,0.51699,0.59168
899,899,2012,4th Quintile,West,Some of both,0.22664,356,9553,0.20143,0.25801
900,900,2012,4th Quintile,West,Paid,0.08311,133,9553,0.07002,0.09813
901,901,2012,4th Quintile,West,Not compensated,0.13863,308,9553,0.11872,0.15823
902,902,2012,4th Quintile,East,Comp. time,0.58172,264,9553,0.51079,0.65844
903,903,2012,4th Quintile,East,Some of both,0.23061,114,9553,0.18986,0.27214
904,904,2012,4th Quintile,East,Paid,0.07651,41,9553,0.05645,0.10149
905,905,2012,4th Quintile,East,Not compensated,0.11116,64,9553,0.07602,0.15104
906,906,2012,5th Quintile,West,Comp. time,0.4754,925,9553,0.44179,0.50718
907,907,2012,5th Quintile,West,Some of both,0.1755,340,9553,0.15321,0.19894
908,908,2012,5th Quintile,West,Paid,0.07186,117,9553,0.05803,0.0855
909,909,2012,5th Quintile,West,Not compensated,0.27724,624,9553,0.24869,0.30738
910,910,2012,5th Quintile,East,Comp. time,0.57098,208,9553,0.48822,0.68447
911,911,2012,5th Quintile,East,Some of both,0.20082,60,9553,0.1434,0.27549
912,912,2012,5th Quintile,East,Not compensated,0.2282,104,9553,0.18311,0.28861
913,913,2013,1st Quintile,West,Comp. time,0.44064,356,9311,0.37355,0.51723
914,914,2013,1st Quintile,West,Some of both,0.26634,162,9311,0.20164,0.32735
915,915,2013,1st Quintile,West,Paid,0.20917,184,9311,0.16649,0.25204
916,916,2013,1st Quintile,West,Not compensated,0.08386,78,9311,0.05906,0.11127
917,917,2013,1st Quintile,East,Comp. time,0.47654,166,9311,0.38281,0.59189
918,918,2013,1st Quintile,East,Some of both,0.15609,73,9311,0.11135,0.20503
919,919,2013,1st Quintile,East,Paid,0.22132,63,9311,0.1719,0.31299
920,920,2013,1st Quintile,East,Not compensated,0.14605,49,9311,0.08994,0.19673
921,921,2013,2nd Quintile,West,Comp. time,0.48882,606,9311,0.44259,0.54229
922,922,2013,2nd Quintile,West,Some of both,0.21695,288,9311,0.1849,0.24763
923,923,2013,2nd Quintile,West,Paid,0.19506,206,9311,0.16408,0.23288
924,924,2013,2nd Quintile,West,Not compensated,0.09917,112,9311,0.07476,0.13475
925,925,2013,2nd Quintile,East,Comp. time,0.54951,270,9311,0.47842,0.65011
926,926,2013,2nd Quintile,East,Some of both,0.25307,115,9311,0.19438,0.32222
927,927,2013,2nd Quintile,East,Paid,0.10724,61,9311,0.08052,0.13621
928,928,2013,2nd Quintile,East,Not compensated,0.09018,53,9311,0.06353,0.11724
929,929,2013,3rd Quintile,West,Comp. time,0.52698,822,9311,0.48541,0.57094
930,930,2013,3rd Quintile,West,Some of both,0.23424,327,9311,0.20448,0.26974
931,931,2013,3rd Quintile,West,Paid,0.11016,161,9311,0.09175,0.12893
932,932,2013,3rd Quintile,West,Not compensated,0.12861,193,9311,0.10996,0.15787
933,933,2013,3rd Quintile,East,Comp. time,0.53909,241,9311,0.46488,0.62951
934,934,2013,3rd Quintile,East,Some of both,0.25041,77,9311,0.1856,0.33475
935,935,2013,3rd Quintile,East,Paid,0.10383,42,9311,0.07275,0.14272
936,936,2013,3rd Quintile,East,Not compensated,0.10667,52,9311,0.07603,0.14295
937,937,2013,4th Quintile,West,Comp. time,0.577,979,9311,0.53438,0.6164
938,938,2013,4th Quintile,West,Some of both,0.18103,318,9311,0.15898,0.20626
939,939,2013,4th Quintile,West,Paid,0.09128,153,9311,0.07407,0.10523
940,940,2013,4th Quintile,West,Not compensated,0.1507,292,9311,0.1303,0.17208
941,941,2013,4th Quintile,East,Comp. time,0.61415,272,9311,0.53059,0.69375
942,942,2013,4th Quintile,East,Some of both,0.19085,85,9311,0.16122,0.23477
943,943,2013,4th Quintile,East,Paid,0.06786,40,9311,0.05404,0.08418
944,944,2013,4th Quintile,East,Not compensated,0.12713,60,9311,0.09675,0.16375
945,945,2013,5th Quintile,West,Comp. time,0.46868,972,9311,0.44073,0.50662
946,946,2013,5th Quintile,West,Some of both,0.18521,337,9311,0.16746,0.20664
947,947,2013,5th Quintile,West,Paid,0.05879,109,9311,0.04703,0.0718
948,948,2013,5th Quintile,West,Not compensated,0.28732,624,9311,0.2619,0.31074
949,949,2013,5th Quintile,East,Comp. time,0.54327,169,9311,0.45855,0.63715
950,950,2013,5th Quintile,East,Some of both,0.18315,44,9311,0.12552,0.25144
951,951,2013,5th Quintile,East,Not compensated,0.27357,100,9311,0.22011,0.33435
952,952,2014,1st Quintile,West,Comp. time,0.46507,390,10009,0.41139,0.53613
953,953,2014,1st Quintile,West,Some of both,0.18259,209,10009,0.15354,0.21258
954,954,2014,1st Quintile,West,Paid,0.24735,234,10009,0.2044,0.28584
955,955,2014,1st Quintile,West,Not compensated,0.10499,101,10009,0.0856,0.12622
956,956,2014,1st Quintile,East,Comp. time,0.52579,153,10009,0.40715,0.66031
957,957,2014,1st Quintile,East,Some of both,0.23306,82,10009,0.17162,0.30701
958,958,2014,1st Quintile,East,Paid,0.12631,45,10009,0.0756,0.18997
959,959,2014,1st Quintile,East,Not compensated,0.11484,37,10009,0.0826,0.15427
960,960,2014,2nd Quintile,West,Comp. time,0.43727,654,10009,0.38723,0.48281
961,961,2014,2nd Quintile,West,Some of both,0.27289,339,10009,0.23023,0.31289
962,962,2014,2nd Quintile,West,Paid,0.18004,253,10009,0.15465,0.20851
963,963,2014,2nd Quintile,West,Not compensated,0.10979,138,10009,0.08902,0.1396
964,964,2014,2nd Quintile,East,Comp. time,0.48021,209,10009,0.40007,0.56132
965,965,2014,2nd Quintile,East,Some of both,0.25346,106,10009,0.18397,0.3374
966,966,2014,2nd Quintile,East,Paid,0.13049,53,10009,0.09812,0.17308
967,967,2014,2nd Quintile,East,Not compensated,0.13584,41,10009,0.07948,0.20779
968,968,2014,3rd Quintile,West,Comp. time,0.51378,864,10009,0.4723,0.55294
969,969,2014,3rd Quintile,West,Some of both,0.24627,376,10009,0.20981,0.2833
970,970,2014,3rd Quintile,West,Paid,0.1204,212,10009,0.09724,0.13869
971,971,2014,3rd Quintile,West,Not compensated,0.11954,186,10009,0.10238,0.14268
972,972,2014,3rd Quintile,East,Comp. time,0.54556,242,10009,0.47784,0.62999
973,973,2014,3rd Quintile,East,Some of both,0.2271,93,10009,0.1813,0.27976
974,974,2014,3rd Quintile,East,Paid,0.12702,51,10009,0.0908,0.1668
975,975,2014,3rd Quintile,East,Not compensated,0.10031,57,10009,0.06813,0.14345
976,976,2014,4th Quintile,West,Comp. time,0.55174,1065,10009,0.51508,0.59415
977,977,2014,4th Quintile,West,Some of both,0.22282,421,10009,0.20039,0.24494
978,978,2014,4th Quintile,West,Paid,0.08445,161,10009,0.07178,0.0979
979,979,2014,4th Quintile,West,Not compensated,0.14098,277,10009,0.12592,0.16003
980,980,2014,4th Quintile,East,Comp. time,0.63615,266,10009,0.5519,0.72802
981,981,2014,4th Quintile,East,Some of both,0.22913,97,10009,0.18088,0.2799
982,982,2014,4th Quintile,East,Not compensated,0.13472,65,10009,0.10049,0.16302
983,983,2014,5th Quintile,West,Comp. time,0.49131,1055,10009,0.45998,0.52827
984,984,2014,5th Quintile,West,Some of both,0.18454,364,10009,0.16418,0.20723
985,985,2014,5th Quintile,West,Paid,0.07362,142,10009,0.06028,0.08679
986,986,2014,5th Quintile,West,Not compensated,0.25052,608,10009,0.22825,0.2742
987,987,2014,5th Quintile,East,Comp. time,0.54497,187,10009,0.45945,0.64788
988,988,2014,5th Quintile,East,Some of both,0.20375,76,10009,0.13894,0.26245
989,989,2014,5th Quintile,East,Not compensated,0.25129,100,10009,0.20356,0.30947
990,990,2018,1st Quintile,West,Comp. time,0.50076,341,9440,0.4242,0.58132
991,991,2018,1st Quintile,West,Some of both,0.20294,150,9440,0.15016,0.25223
992,992,2018,1st Quintile,West,Paid,0.2152,182,9440,0.17403,0.2625
993,993,2018,1st Quintile,West,Not compensated,0.0811,55,9440,0.0518,0.11375
994,994,2018,1st Quintile,East,Comp. time,0.59415,135,9440,0.45534,0.77126
995,995,2018,1st Quintile,East,Some of both,0.24676,71,9440,0.1815,0.31203
996,996,2018,1st Quintile,East,Paid,0.15909,52,9440,0.11378,0.20264
997,997,2018,2nd Quintile,West,Comp. time,0.49393,672,9440,0.44688,0.54356
998,998,2018,2nd Quintile,West,Some of both,0.2724,347,9440,0.22601,0.31086
999,999,2018,2nd Quintile,West,Paid,0.15109,243,9440,0.12857,0.17861
1000,1000,2018,2nd Quintile,West,Not compensated,0.08257,115,9440,0.06689,0.10706
