year,bula_h,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Bavaria,No migration background,Comp. time,0.15700,280,543,0.12637,0.18762
1999,Bavaria,No migration background,Some of both,0.05284,109,543,0.03401,0.07167
1999,Bavaria,No migration background,Paid,0.02827,63,543,0.01431,0.04222
1999,Bavaria,No migration background,Not compensated,0.04789,91,543,0.02991,0.06586
1999,Bavaria,Direct migration background,Comp. time,0.15426,47,47,0.04988,0.25864
1999,Berlin,No migration background,Comp. time,0.14082,85,153,0.08552,0.19612
1999,Berlin,No migration background,Some of both,0.04077,32,153,0.00933,0.07221
1999,Berlin,No migration background,Not compensated,0.07503,36,153,0.03315,0.11691
1999,Brandenburg,No migration background,Comp. time,0.11451,96,209,0.07123,0.15778
1999,Brandenburg,No migration background,Some of both,0.06416,46,209,0.03086,0.09746
1999,Brandenburg,No migration background,Paid,0.03897,31,209,0.01267,0.06528
1999,Brandenburg,No migration background,Not compensated,0.04725,36,209,0.01842,0.07609
1999,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.15849,86,119,0.09260,0.22438
1999,Mecklenburg-Western Pomerania,No migration background,Some of both,0.06825,33,119,0.02275,0.11375
1999,Saxony,No migration background,Comp. time,0.14603,221,465,0.11390,0.17816
1999,Saxony,No migration background,Some of both,0.08756,104,465,0.06184,0.11327
1999,Saxony,No migration background,Paid,0.03047,51,465,0.01483,0.04611
1999,Saxony,No migration background,Not compensated,0.06123,89,465,0.03941,0.08304
1999,Saxony-Anhalt,No migration background,Comp. time,0.12268,106,256,0.08241,0.16295
1999,Saxony-Anhalt,No migration background,Some of both,0.07312,62,256,0.04116,0.10507
1999,Saxony-Anhalt,No migration background,Paid,0.05186,41,256,0.02464,0.07908
1999,Saxony-Anhalt,No migration background,Not compensated,0.05317,47,256,0.02563,0.08071
1999,Thuringa,No migration background,Comp. time,0.11084,110,287,0.07446,0.14722
1999,Thuringa,No migration background,Some of both,0.08386,72,287,0.05174,0.11598
1999,Thuringa,No migration background,Paid,0.04365,51,287,0.01997,0.06733
1999,Thuringa,No migration background,Not compensated,0.05730,54,287,0.03036,0.08423
2000,Schleswig-Holstein,No migration background,Comp. time,0.14043,97,183,0.08995,0.19091
2000,Schleswig-Holstein,No migration background,Some of both,0.06761,52,183,0.03113,0.10408
2000,Schleswig-Holstein,No migration background,Not compensated,0.03938,34,183,0.01112,0.06764
2000,Hamburg,No migration background,Comp. time,0.16932,50,50,0.06431,0.27433
2000,Lower Saxony,No migration background,Comp. time,0.14327,312,645,0.11621,0.17033
2000,Lower Saxony,No migration background,Some of both,0.07738,151,645,0.05674,0.09802
2000,Lower Saxony,No migration background,Paid,0.04398,96,645,0.02814,0.05981
2000,Lower Saxony,No migration background,Not compensated,0.03715,86,645,0.02255,0.05176
2000,Lower Saxony,Direct migration background,Comp. time,0.11900,38,38,0.01467,0.22333
2000,North Rhine-Westphalia,No migration background,Comp. time,0.12548,603,1377,0.10798,0.14298
2000,North Rhine-Westphalia,No migration background,Some of both,0.04674,248,1377,0.03559,0.05789
2000,North Rhine-Westphalia,No migration background,Paid,0.05842,271,1377,0.04603,0.07081
2000,North Rhine-Westphalia,No migration background,Not compensated,0.05178,255,1377,0.04007,0.06348
2000,North Rhine-Westphalia,Direct migration background,Comp. time,0.07071,73,188,0.03397,0.10745
2000,North Rhine-Westphalia,Direct migration background,Some of both,0.03675,35,188,0.00978,0.06372
2000,North Rhine-Westphalia,Direct migration background,Paid,0.07333,80,188,0.03597,0.11069
2000,Hesse,No migration background,Comp. time,0.15568,225,450,0.12214,0.18921
2000,Hesse,No migration background,Some of both,0.05716,94,450,0.03568,0.07863
2000,Hesse,No migration background,Paid,0.02928,46,450,0.01369,0.04487
2000,Hesse,No migration background,Not compensated,0.05190,85,450,0.03138,0.07242
2000,Hesse,Direct migration background,Comp. time,0.07444,37,37,-0.01131,0.16018
2000,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.10291,159,366,0.07174,0.13408
2000,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.06280,90,366,0.03791,0.08769
2000,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03806,58,366,0.01843,0.05769
2000,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03952,59,366,0.01953,0.05950
2000,Baden-Wuerttemberg,No migration background,Comp. time,0.13973,336,723,0.11444,0.16502
2000,Baden-Wuerttemberg,No migration background,Some of both,0.05957,151,723,0.04230,0.07683
2000,Baden-Wuerttemberg,No migration background,Paid,0.04106,104,723,0.02659,0.05553
2000,Baden-Wuerttemberg,No migration background,Not compensated,0.05114,132,723,0.03508,0.06721
2000,Baden-Wuerttemberg,Direct migration background,Comp. time,0.13361,96,210,0.08748,0.17973
2000,Baden-Wuerttemberg,Direct migration background,Some of both,0.06079,44,210,0.02840,0.09319
2000,Baden-Wuerttemberg,Direct migration background,Paid,0.08865,70,210,0.05012,0.12719
2000,Bavaria,No migration background,Comp. time,0.15537,538,1033,0.13327,0.17747
2000,Bavaria,No migration background,Some of both,0.05577,202,1033,0.04177,0.06977
2000,Bavaria,No migration background,Paid,0.02963,111,1033,0.01929,0.03998
2000,Bavaria,No migration background,Not compensated,0.05447,182,1033,0.04062,0.06832
2000,Bavaria,Direct migration background,Comp. time,0.12634,66,66,0.04557,0.20710
2000,Berlin,No migration background,Comp. time,0.13098,121,253,0.08932,0.17263
2000,Berlin,No migration background,Some of both,0.05701,49,253,0.02838,0.08564
2000,Berlin,No migration background,Paid,0.04173,35,253,0.01704,0.06642
2000,Berlin,No migration background,Not compensated,0.05296,48,253,0.02531,0.08061
2000,Brandenburg,No migration background,Comp. time,0.12624,161,348,0.09129,0.16118
2000,Brandenburg,No migration background,Some of both,0.06196,78,348,0.03660,0.08733
2000,Brandenburg,No migration background,Paid,0.05069,52,348,0.02761,0.07377
2000,Brandenburg,No migration background,Not compensated,0.04300,57,348,0.02166,0.06435
2000,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16288,111,149,0.10339,0.22237
2000,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04932,38,149,0.01443,0.08420
2000,Saxony,No migration background,Comp. time,0.12808,298,616,0.10167,0.15449
2000,Saxony,No migration background,Some of both,0.06893,135,616,0.04891,0.08896
2000,Saxony,No migration background,Paid,0.02672,65,616,0.01397,0.03947
2000,Saxony,No migration background,Not compensated,0.05001,118,616,0.03278,0.06723
2000,Saxony-Anhalt,No migration background,Comp. time,0.12531,170,363,0.09120,0.15941
2000,Saxony-Anhalt,No migration background,Some of both,0.05822,67,363,0.03410,0.08234
2000,Saxony-Anhalt,No migration background,Paid,0.04101,54,363,0.02058,0.06144
2000,Saxony-Anhalt,No migration background,Not compensated,0.05057,72,363,0.02800,0.07315
2000,Thuringa,No migration background,Comp. time,0.14711,198,393,0.11204,0.18217
2000,Thuringa,No migration background,Some of both,0.05797,76,393,0.03484,0.08111
2000,Thuringa,No migration background,Paid,0.04200,59,393,0.02214,0.06186
2000,Thuringa,No migration background,Not compensated,0.04474,60,393,0.02427,0.06520
2001,Schleswig-Holstein,No migration background,Comp. time,0.12079,78,167,0.07121,0.17036
2001,Schleswig-Holstein,No migration background,Some of both,0.08009,51,167,0.03880,0.12138
2001,Schleswig-Holstein,No migration background,Not compensated,0.04875,38,167,0.01599,0.08151
2001,Hamburg,No migration background,Comp. time,0.21211,54,54,0.10205,0.32217
2001,Lower Saxony,No migration background,Comp. time,0.14461,285,573,0.11579,0.17343
2001,Lower Saxony,No migration background,Some of both,0.06761,128,573,0.04703,0.08819
2001,Lower Saxony,No migration background,Paid,0.05030,87,573,0.03239,0.06821
2001,Lower Saxony,No migration background,Not compensated,0.03328,73,573,0.01858,0.04797
2001,Lower Saxony,Direct migration background,Comp. time,0.09141,31,31,-0.01172,0.19454
2001,North Rhine-Westphalia,No migration background,Comp. time,0.11852,531,1274,0.10076,0.13627
2001,North Rhine-Westphalia,No migration background,Some of both,0.05748,265,1274,0.04469,0.07027
2001,North Rhine-Westphalia,No migration background,Paid,0.05731,248,1274,0.04454,0.07008
2001,North Rhine-Westphalia,No migration background,Not compensated,0.04775,230,1274,0.03603,0.05946
2001,North Rhine-Westphalia,Direct migration background,Comp. time,0.08037,75,180,0.04054,0.12020
2001,North Rhine-Westphalia,Direct migration background,Some of both,0.04682,37,180,0.01587,0.07777
2001,North Rhine-Westphalia,Direct migration background,Paid,0.06242,68,180,0.02698,0.09786
2001,Hesse,No migration background,Comp. time,0.13487,200,409,0.10172,0.16801
2001,Hesse,No migration background,Some of both,0.05312,85,409,0.03136,0.07488
2001,Hesse,No migration background,Paid,0.03351,49,409,0.01604,0.05097
2001,Hesse,No migration background,Not compensated,0.06118,75,409,0.03793,0.08444
2001,Hesse,Direct migration background,Comp. time,0.08589,34,34,-0.00971,0.18149
2001,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.10062,153,347,0.06892,0.13232
2001,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.05636,80,347,0.03206,0.08066
2001,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04489,63,347,0.02307,0.06671
2001,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03523,51,347,0.01580,0.05465
2001,Baden-Wuerttemberg,No migration background,Comp. time,0.13804,280,657,0.11164,0.16444
2001,Baden-Wuerttemberg,No migration background,Some of both,0.06320,146,657,0.04458,0.08182
2001,Baden-Wuerttemberg,No migration background,Paid,0.04165,96,657,0.02636,0.05694
2001,Baden-Wuerttemberg,No migration background,Not compensated,0.05818,135,657,0.04027,0.07610
2001,Baden-Wuerttemberg,Direct migration background,Comp. time,0.09746,64,174,0.05326,0.14166
2001,Baden-Wuerttemberg,Direct migration background,Some of both,0.07292,53,174,0.03417,0.11166
2001,Baden-Wuerttemberg,Direct migration background,Paid,0.06595,57,174,0.02896,0.10293
2001,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.07389,33,33,-0.01675,0.16452
2001,Bavaria,No migration background,Comp. time,0.15746,472,945,0.13422,0.18069
2001,Bavaria,No migration background,Some of both,0.05990,194,945,0.04476,0.07503
2001,Bavaria,No migration background,Paid,0.03477,112,945,0.02308,0.04645
2001,Bavaria,No migration background,Not compensated,0.05281,167,945,0.03854,0.06708
2001,Bavaria,Direct migration background,Comp. time,0.12827,55,55,0.03908,0.21746
2001,Berlin,No migration background,Comp. time,0.15845,133,245,0.11263,0.20427
2001,Berlin,No migration background,Some of both,0.09766,72,245,0.06041,0.13491
2001,Berlin,No migration background,Not compensated,0.04377,40,245,0.01810,0.06944
2001,Brandenburg,No migration background,Comp. time,0.13632,161,328,0.09913,0.17351
2001,Brandenburg,No migration background,Some of both,0.05650,69,328,0.03147,0.08152
2001,Brandenburg,No migration background,Paid,0.04505,49,328,0.02257,0.06753
2001,Brandenburg,No migration background,Not compensated,0.04108,49,328,0.01957,0.06259
2001,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16960,101,180,0.11462,0.22458
2001,Mecklenburg-Western Pomerania,No migration background,Some of both,0.06629,48,180,0.02984,0.10273
2001,Mecklenburg-Western Pomerania,No migration background,Not compensated,0.04022,31,180,0.01144,0.06900
2001,Saxony,No migration background,Comp. time,0.13377,280,588,0.10623,0.16131
2001,Saxony,No migration background,Some of both,0.06988,140,588,0.04925,0.09050
2001,Saxony,No migration background,Paid,0.03020,67,588,0.01635,0.04404
2001,Saxony,No migration background,Not compensated,0.04639,101,588,0.02937,0.06340
2001,Saxony-Anhalt,No migration background,Comp. time,0.12968,164,345,0.09418,0.16518
2001,Saxony-Anhalt,No migration background,Some of both,0.04693,64,345,0.02458,0.06928
2001,Saxony-Anhalt,No migration background,Paid,0.04777,51,345,0.02523,0.07030
2001,Saxony-Anhalt,No migration background,Not compensated,0.05280,66,345,0.02916,0.07643
2001,Thuringa,No migration background,Comp. time,0.15220,184,361,0.11509,0.18931
2001,Thuringa,No migration background,Some of both,0.06051,73,361,0.03588,0.08514
2001,Thuringa,No migration background,Paid,0.04548,53,361,0.02396,0.06700
2001,Thuringa,No migration background,Not compensated,0.03806,51,361,0.01830,0.05783
2002,Schleswig-Holstein,No migration background,Comp. time,0.14018,96,192,0.09095,0.18942
2002,Schleswig-Holstein,No migration background,Some of both,0.05797,46,192,0.02482,0.09111
2002,Schleswig-Holstein,No migration background,Not compensated,0.05306,50,192,0.02127,0.08485
2002,Hamburg,No migration background,Comp. time,0.16576,51,51,0.06268,0.26883
2002,Lower Saxony,No migration background,Comp. time,0.14532,303,610,0.11733,0.17331
2002,Lower Saxony,No migration background,Some of both,0.06492,129,610,0.04535,0.08448
2002,Lower Saxony,No migration background,Paid,0.04067,84,610,0.02498,0.05636
2002,Lower Saxony,No migration background,Not compensated,0.03177,94,610,0.01784,0.04570
2002,North Rhine-Westphalia,No migration background,Comp. time,0.11415,548,1314,0.09695,0.13136
2002,North Rhine-Westphalia,No migration background,Some of both,0.05341,261,1314,0.04124,0.06557
2002,North Rhine-Westphalia,No migration background,Paid,0.04027,182,1314,0.02963,0.05090
2002,North Rhine-Westphalia,No migration background,Not compensated,0.05505,323,1314,0.04271,0.06739
2002,North Rhine-Westphalia,Direct migration background,Comp. time,0.09095,72,157,0.04583,0.13608
2002,North Rhine-Westphalia,Direct migration background,Some of both,0.03475,34,157,0.00601,0.06350
2002,North Rhine-Westphalia,Direct migration background,Paid,0.05209,51,157,0.01722,0.08695
2002,Hesse,No migration background,Comp. time,0.12898,227,497,0.09949,0.15848
2002,Hesse,No migration background,Some of both,0.05759,95,497,0.03709,0.07810
2002,Hesse,No migration background,Paid,0.03116,41,497,0.01587,0.04645
2002,Hesse,No migration background,Not compensated,0.06723,134,497,0.04519,0.08927
2002,Hesse,Direct migration background,Comp. time,0.07859,35,35,-0.01186,0.16905
2002,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.09816,154,362,0.06746,0.12885
2002,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.04417,75,362,0.02297,0.06536
2002,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04221,54,362,0.02147,0.06295
2002,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.04592,79,362,0.02433,0.06751
2002,Baden-Wuerttemberg,No migration background,Comp. time,0.13927,316,746,0.11441,0.16413
2002,Baden-Wuerttemberg,No migration background,Some of both,0.05786,151,746,0.04110,0.07463
2002,Baden-Wuerttemberg,No migration background,Paid,0.03102,72,746,0.01857,0.04346
2002,Baden-Wuerttemberg,No migration background,Not compensated,0.06579,207,746,0.04799,0.08360
2002,Baden-Wuerttemberg,Direct migration background,Comp. time,0.08412,60,151,0.03970,0.12854
2002,Baden-Wuerttemberg,Direct migration background,Some of both,0.05242,43,151,0.01676,0.08809
2002,Baden-Wuerttemberg,Direct migration background,Paid,0.07159,48,151,0.03033,0.11285
2002,Bavaria,No migration background,Comp. time,0.15727,506,1023,0.13495,0.17959
2002,Bavaria,No migration background,Some of both,0.06042,206,1023,0.04582,0.07503
2002,Bavaria,No migration background,Paid,0.02284,94,1023,0.01368,0.03200
2002,Bavaria,No migration background,Not compensated,0.04836,217,1023,0.03521,0.06151
2002,Bavaria,Direct migration background,Comp. time,0.11412,42,42,0.01679,0.21145
2002,Berlin,No migration background,Comp. time,0.13541,124,237,0.09176,0.17906
2002,Berlin,No migration background,Some of both,0.05868,50,237,0.02870,0.08867
2002,Berlin,No migration background,Not compensated,0.05743,63,237,0.02774,0.08711
2002,Brandenburg,No migration background,Comp. time,0.13733,168,323,0.09973,0.17492
2002,Brandenburg,No migration background,Some of both,0.06374,72,323,0.03706,0.09043
2002,Brandenburg,No migration background,Paid,0.03134,32,323,0.01231,0.05037
2002,Brandenburg,No migration background,Not compensated,0.03129,51,323,0.01228,0.05031
2002,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16552,100,147,0.10523,0.22580
2002,Mecklenburg-Western Pomerania,No migration background,Some of both,0.05906,47,147,0.02082,0.09729
2002,Saxony,No migration background,Comp. time,0.14827,295,604,0.11990,0.17663
2002,Saxony,No migration background,Some of both,0.06316,136,604,0.04374,0.08257
2002,Saxony,No migration background,Paid,0.02239,45,604,0.01058,0.03420
2002,Saxony,No migration background,Not compensated,0.05042,128,604,0.03296,0.06789
2002,Saxony-Anhalt,No migration background,Comp. time,0.13070,160,344,0.09503,0.16637
2002,Saxony-Anhalt,No migration background,Some of both,0.05097,63,344,0.02769,0.07425
2002,Saxony-Anhalt,No migration background,Paid,0.03671,43,344,0.01681,0.05661
2002,Saxony-Anhalt,No migration background,Not compensated,0.05108,78,344,0.02778,0.07438
2002,Thuringa,No migration background,Comp. time,0.12710,168,342,0.09175,0.16245
2002,Thuringa,No migration background,Some of both,0.06461,74,342,0.03852,0.09070
2002,Thuringa,No migration background,Paid,0.03225,43,342,0.01350,0.05101
2002,Thuringa,No migration background,Not compensated,0.03695,57,342,0.01693,0.05697
2003,Schleswig-Holstein,No migration background,Comp. time,0.13263,82,164,0.08056,0.18470
2003,Schleswig-Holstein,No migration background,Some of both,0.04434,33,164,0.01274,0.07594
2003,Schleswig-Holstein,No migration background,Not compensated,0.05852,49,164,0.02249,0.09455
2003,Hamburg,No migration background,Comp. time,0.14617,40,40,0.03529,0.25704
2003,Lower Saxony,No migration background,Comp. time,0.16343,312,608,0.13402,0.19285
2003,Lower Saxony,No migration background,Some of both,0.06014,131,608,0.04122,0.07905
2003,Lower Saxony,No migration background,Paid,0.03760,66,608,0.02246,0.05273
2003,Lower Saxony,No migration background,Not compensated,0.03649,99,608,0.02157,0.05140
2003,Lower Saxony,Direct migration background,Comp. time,0.11131,31,31,-0.00124,0.22386
2003,North Rhine-Westphalia,No migration background,Comp. time,0.11047,539,1232,0.09296,0.12799
2003,North Rhine-Westphalia,No migration background,Some of both,0.04952,238,1232,0.03740,0.06163
2003,North Rhine-Westphalia,No migration background,Paid,0.03821,166,1232,0.02750,0.04892
2003,North Rhine-Westphalia,No migration background,Not compensated,0.05342,289,1232,0.04086,0.06599
2003,North Rhine-Westphalia,Direct migration background,Comp. time,0.08637,67,145,0.04049,0.13226
2003,North Rhine-Westphalia,Direct migration background,Some of both,0.04370,34,145,0.01031,0.07708
2003,North Rhine-Westphalia,Direct migration background,Paid,0.06331,44,145,0.02353,0.10308
2003,Hesse,No migration background,Comp. time,0.14725,219,473,0.11528,0.17922
2003,Hesse,No migration background,Some of both,0.06629,102,473,0.04385,0.08874
2003,Hesse,No migration background,Paid,0.02324,31,473,0.00965,0.03684
2003,Hesse,No migration background,Not compensated,0.05870,121,473,0.03750,0.07991
2003,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.10854,162,351,0.07595,0.14113
2003,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.04097,64,351,0.02021,0.06174
2003,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04737,60,351,0.02511,0.06962
2003,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03844,65,351,0.01829,0.05858
2003,Baden-Wuerttemberg,No migration background,Comp. time,0.14143,314,724,0.11603,0.16683
2003,Baden-Wuerttemberg,No migration background,Some of both,0.06370,136,724,0.04590,0.08150
2003,Baden-Wuerttemberg,No migration background,Paid,0.02893,73,724,0.01671,0.04114
2003,Baden-Wuerttemberg,No migration background,Not compensated,0.06295,201,724,0.04525,0.08066
2003,Baden-Wuerttemberg,Direct migration background,Comp. time,0.10180,58,145,0.05241,0.15119
2003,Baden-Wuerttemberg,Direct migration background,Some of both,0.07544,46,145,0.03230,0.11858
2003,Baden-Wuerttemberg,Direct migration background,Paid,0.07087,41,145,0.02896,0.11278
2003,Bavaria,No migration background,Comp. time,0.17780,520,990,0.15397,0.20163
2003,Bavaria,No migration background,Some of both,0.04980,183,990,0.03624,0.06335
2003,Bavaria,No migration background,Paid,0.02212,76,990,0.01295,0.03128
2003,Bavaria,No migration background,Not compensated,0.05179,211,990,0.03798,0.06560
2003,Bavaria,Direct migration background,Comp. time,0.13126,44,44,0.03033,0.23219
2003,Berlin,No migration background,Comp. time,0.13208,118,217,0.08693,0.17723
2003,Berlin,No migration background,Some of both,0.04403,42,217,0.01667,0.07139
2003,Berlin,No migration background,Not compensated,0.05582,57,217,0.02520,0.08643
2003,Brandenburg,No migration background,Comp. time,0.15937,177,268,0.11546,0.20327
2003,Brandenburg,No migration background,Some of both,0.04472,49,268,0.01992,0.06951
2003,Brandenburg,No migration background,Not compensated,0.02587,42,268,0.00683,0.04491
2003,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.14709,94,157,0.09151,0.20267
2003,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04236,31,157,0.01075,0.07396
2003,Mecklenburg-Western Pomerania,No migration background,Not compensated,0.03971,32,157,0.00906,0.07035
2003,Saxony,No migration background,Comp. time,0.16299,313,582,0.13296,0.19303
2003,Saxony,No migration background,Some of both,0.05954,113,582,0.04030,0.07878
2003,Saxony,No migration background,Paid,0.02608,43,582,0.01312,0.03904
2003,Saxony,No migration background,Not compensated,0.04242,113,582,0.02603,0.05880
2003,Saxony-Anhalt,No migration background,Comp. time,0.13102,149,298,0.09265,0.16940
2003,Saxony-Anhalt,No migration background,Some of both,0.05493,61,298,0.02902,0.08084
2003,Saxony-Anhalt,No migration background,Paid,0.02466,31,298,0.00702,0.04230
2003,Saxony-Anhalt,No migration background,Not compensated,0.03774,57,298,0.01607,0.05941
2003,Thuringa,No migration background,Comp. time,0.13851,167,343,0.10190,0.17512
2003,Thuringa,No migration background,Some of both,0.06046,72,343,0.03520,0.08572
2003,Thuringa,No migration background,Paid,0.03955,48,343,0.01890,0.06021
2003,Thuringa,No migration background,Not compensated,0.03664,56,343,0.01673,0.05655
2004,Schleswig-Holstein,No migration background,Comp. time,0.09915,70,169,0.05395,0.14434
2004,Schleswig-Holstein,No migration background,Some of both,0.06622,40,169,0.02862,0.10382
2004,Schleswig-Holstein,No migration background,Not compensated,0.08708,59,169,0.04444,0.12971
2004,Hamburg,No migration background,Comp. time,0.11380,33,33,0.00377,0.22383
2004,Lower Saxony,No migration background,Comp. time,0.14604,276,547,0.11642,0.17566
2004,Lower Saxony,No migration background,Some of both,0.05368,112,547,0.03478,0.07259
2004,Lower Saxony,No migration background,Paid,0.03085,57,547,0.01635,0.04535
2004,Lower Saxony,No migration background,Not compensated,0.03950,102,547,0.02316,0.05583
2004,Lower Saxony,Direct migration background,Comp. time,0.13179,33,33,0.01459,0.24899
2004,North Rhine-Westphalia,No migration background,Comp. time,0.12004,538,1207,0.10170,0.13838
2004,North Rhine-Westphalia,No migration background,Some of both,0.04673,207,1207,0.03481,0.05864
2004,North Rhine-Westphalia,No migration background,Paid,0.04359,156,1207,0.03207,0.05512
2004,North Rhine-Westphalia,No migration background,Not compensated,0.05471,306,1207,0.04187,0.06754
2004,North Rhine-Westphalia,Direct migration background,Comp. time,0.08382,73,108,0.03131,0.13632
2004,North Rhine-Westphalia,Direct migration background,Paid,0.04611,35,108,0.00637,0.08585
2004,North Rhine-Westphalia,Indirect migration background,Comp. time,0.05502,31,31,-0.02658,0.13661
2004,Hesse,No migration background,Comp. time,0.14813,206,412,0.11378,0.18247
2004,Hesse,No migration background,Some of both,0.05102,78,412,0.02975,0.07229
2004,Hesse,No migration background,Not compensated,0.07389,128,412,0.04860,0.09918
2004,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.11227,154,332,0.07826,0.14628
2004,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.03335,50,332,0.01400,0.05269
2004,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03521,51,332,0.01536,0.05507
2004,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.05282,77,332,0.02872,0.07692
2004,Baden-Wuerttemberg,No migration background,Comp. time,0.14601,318,706,0.11995,0.17208
2004,Baden-Wuerttemberg,No migration background,Some of both,0.05842,122,706,0.04111,0.07574
2004,Baden-Wuerttemberg,No migration background,Paid,0.03531,73,706,0.02169,0.04893
2004,Baden-Wuerttemberg,No migration background,Not compensated,0.06237,193,706,0.04452,0.08022
2004,Baden-Wuerttemberg,Direct migration background,Comp. time,0.12796,62,138,0.07202,0.18390
2004,Baden-Wuerttemberg,Direct migration background,Some of both,0.05468,42,138,0.01661,0.09275
2004,Baden-Wuerttemberg,Direct migration background,Paid,0.05277,34,138,0.01533,0.09020
2004,Bavaria,No migration background,Comp. time,0.16923,497,966,0.14557,0.19289
2004,Bavaria,No migration background,Some of both,0.04502,162,966,0.03194,0.05810
2004,Bavaria,No migration background,Paid,0.02627,72,966,0.01618,0.03636
2004,Bavaria,No migration background,Not compensated,0.05812,235,966,0.04335,0.07288
2004,Bavaria,Direct migration background,Comp. time,0.13332,40,40,0.02664,0.24001
2004,Berlin,No migration background,Comp. time,0.14623,126,220,0.09944,0.19303
2004,Berlin,No migration background,Some of both,0.03765,40,220,0.01244,0.06286
2004,Berlin,No migration background,Not compensated,0.04806,54,220,0.01973,0.07639
2004,Brandenburg,No migration background,Comp. time,0.12800,147,251,0.08659,0.16942
2004,Brandenburg,No migration background,Some of both,0.05292,62,251,0.02517,0.08067
2004,Brandenburg,No migration background,Not compensated,0.03991,42,251,0.01565,0.06418
2004,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.15282,91,126,0.08974,0.21590
2004,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04248,35,126,0.00712,0.07784
2004,Saxony,No migration background,Comp. time,0.14956,300,562,0.12005,0.17907
2004,Saxony,No migration background,Some of both,0.06735,125,562,0.04661,0.08809
2004,Saxony,No migration background,Paid,0.02386,43,562,0.01123,0.03649
2004,Saxony,No migration background,Not compensated,0.03390,94,562,0.01892,0.04887
2004,Saxony-Anhalt,No migration background,Comp. time,0.13374,159,326,0.09673,0.17074
2004,Saxony-Anhalt,No migration background,Some of both,0.05679,65,326,0.03162,0.08195
2004,Saxony-Anhalt,No migration background,Paid,0.02778,36,326,0.00991,0.04564
2004,Saxony-Anhalt,No migration background,Not compensated,0.04319,66,326,0.02109,0.06529
2004,Thuringa,No migration background,Comp. time,0.12067,156,331,0.08552,0.15582
2004,Thuringa,No migration background,Some of both,0.06862,74,331,0.04134,0.09590
2004,Thuringa,No migration background,Paid,0.03249,42,331,0.01336,0.05162
2004,Thuringa,No migration background,Not compensated,0.04346,59,331,0.02146,0.06546
2005,Schleswig-Holstein,No migration background,Comp. time,0.15911,89,128,0.09549,0.22273
2005,Schleswig-Holstein,No migration background,Not compensated,0.06045,39,128,0.01900,0.10190
2005,Hamburg,No migration background,Comp. time,0.15621,37,37,0.03761,0.27481
2005,Lower Saxony,No migration background,Comp. time,0.13458,242,489,0.10430,0.16486
2005,Lower Saxony,No migration background,Some of both,0.06008,110,489,0.03900,0.08116
2005,Lower Saxony,No migration background,Paid,0.03105,54,489,0.01566,0.04644
2005,Lower Saxony,No migration background,Not compensated,0.03080,83,489,0.01547,0.04613
2005,North Rhine-Westphalia,No migration background,Comp. time,0.11587,520,1122,0.09713,0.13460
2005,North Rhine-Westphalia,No migration background,Some of both,0.05552,212,1122,0.04211,0.06892
2005,North Rhine-Westphalia,No migration background,Paid,0.03444,126,1122,0.02377,0.04512
2005,North Rhine-Westphalia,No migration background,Not compensated,0.05394,264,1122,0.04071,0.06716
2005,North Rhine-Westphalia,Direct migration background,Comp. time,0.08005,59,96,0.02548,0.13463
2005,North Rhine-Westphalia,Direct migration background,Some of both,0.06347,37,96,0.01444,0.11249
2005,Hesse,No migration background,Comp. time,0.15514,211,396,0.11943,0.19084
2005,Hesse,No migration background,Some of both,0.05925,71,396,0.03597,0.08253
2005,Hesse,No migration background,Not compensated,0.08038,114,396,0.05357,0.10719
2005,Hesse,Direct migration background,Comp. time,0.11012,31,31,-0.00190,0.22214
