year,migback,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,3rd Quintile,Paid,0.10801,120,1115,0.08978,0.12624
2009,No migration background,3rd Quintile,Not compensated,0.13140,143,1115,0.11156,0.15124
2009,No migration background,4th Quintile,Comp. time,0.55100,753,1364,0.52459,0.57741
2009,No migration background,4th Quintile,Some of both,0.20810,266,1364,0.18655,0.22965
2009,No migration background,4th Quintile,Paid,0.08111,102,1364,0.06662,0.09561
2009,No migration background,4th Quintile,Not compensated,0.15979,243,1364,0.14033,0.17924
2009,No migration background,5th Quintile,Comp. time,0.45237,831,1883,0.42988,0.47486
2009,No migration background,5th Quintile,Some of both,0.19215,310,1883,0.17435,0.20995
2009,No migration background,5th Quintile,Paid,0.06089,114,1883,0.05008,0.07169
2009,No migration background,5th Quintile,Not compensated,0.29459,628,1883,0.27400,0.31519
2009,Direct migration background,3rd Quintile,Comp. time,0.41542,46,46,0.27144,0.55941
2009,Direct migration background,4th Quintile,Comp. time,0.51743,56,56,0.38537,0.64950
2009,Indirect migration background,5th Quintile,Comp. time,0.48675,32,32,0.31080,0.66270
2010,No migration background,1st Quintile,Comp. time,0.49917,154,314,0.44377,0.55456
2010,No migration background,1st Quintile,Some of both,0.23077,72,314,0.18409,0.27745
2010,No migration background,1st Quintile,Paid,0.17558,57,314,0.13343,0.21773
2010,No migration background,1st Quintile,Not compensated,0.09449,31,314,0.06208,0.12689
2010,No migration background,2nd Quintile,Comp. time,0.47183,333,662,0.43377,0.50988
2010,No migration background,2nd Quintile,Some of both,0.23455,150,662,0.20225,0.26685
2010,No migration background,2nd Quintile,Paid,0.15813,98,662,0.13032,0.18595
2010,No migration background,2nd Quintile,Not compensated,0.13549,81,662,0.10940,0.16158
2010,No migration background,3rd Quintile,Comp. time,0.57042,599,1045,0.54040,0.60045
2010,No migration background,3rd Quintile,Some of both,0.20546,210,1045,0.18095,0.22997
2010,No migration background,3rd Quintile,Paid,0.09005,84,1045,0.07268,0.10741
2010,No migration background,3rd Quintile,Not compensated,0.13407,152,1045,0.11340,0.15474
2010,No migration background,4th Quintile,Comp. time,0.59917,757,1309,0.57261,0.62573
2010,No migration background,4th Quintile,Some of both,0.16960,223,1309,0.14927,0.18994
2010,No migration background,4th Quintile,Paid,0.07992,106,1309,0.06523,0.09462
2010,No migration background,4th Quintile,Not compensated,0.15131,223,1309,0.13189,0.17073
2010,No migration background,5th Quintile,Comp. time,0.48002,829,1731,0.45648,0.50356
2010,No migration background,5th Quintile,Some of both,0.16693,272,1731,0.14935,0.18450
2010,No migration background,5th Quintile,Paid,0.06029,95,1731,0.04907,0.07151
2010,No migration background,5th Quintile,Not compensated,0.29277,535,1731,0.27132,0.31421
2010,Direct migration background,2nd Quintile,Comp. time,0.48774,41,41,0.33284,0.64265
2010,Direct migration background,3rd Quintile,Comp. time,0.40180,32,32,0.22921,0.57438
2010,Direct migration background,4th Quintile,Comp. time,0.44254,40,40,0.28665,0.59842
2010,Indirect migration background,5th Quintile,Comp. time,0.58931,38,38,0.43080,0.74783
2011,No migration background,1st Quintile,Comp. time,0.46540,334,743,0.42951,0.50129
2011,No migration background,1st Quintile,Some of both,0.23451,163,743,0.20402,0.26500
2011,No migration background,1st Quintile,Paid,0.18866,154,743,0.16051,0.21681
2011,No migration background,1st Quintile,Not compensated,0.11143,92,743,0.08879,0.13407
2011,No migration background,2nd Quintile,Comp. time,0.49034,616,1186,0.46188,0.51881
2011,No migration background,2nd Quintile,Some of both,0.19671,247,1186,0.17408,0.21935
2011,No migration background,2nd Quintile,Paid,0.15192,179,1186,0.13148,0.17235
2011,No migration background,2nd Quintile,Not compensated,0.16103,144,1186,0.14010,0.18195
2011,No migration background,3rd Quintile,Comp. time,0.54356,797,1438,0.51781,0.56932
2011,No migration background,3rd Quintile,Some of both,0.21074,299,1438,0.18966,0.23183
2011,No migration background,3rd Quintile,Paid,0.12372,158,1438,0.10670,0.14075
2011,No migration background,3rd Quintile,Not compensated,0.12197,184,1438,0.10505,0.13889
2011,No migration background,4th Quintile,Comp. time,0.56801,899,1660,0.54417,0.59185
2011,No migration background,4th Quintile,Some of both,0.19503,326,1660,0.17596,0.21409
2011,No migration background,4th Quintile,Paid,0.08467,136,1660,0.07127,0.09806
2011,No migration background,4th Quintile,Not compensated,0.15230,299,1660,0.13501,0.16959
2011,No migration background,5th Quintile,Comp. time,0.46059,842,1875,0.43802,0.48316
2011,No migration background,5th Quintile,Some of both,0.18235,316,1875,0.16486,0.19983
2011,No migration background,5th Quintile,Paid,0.05572,99,1875,0.04533,0.06610
2011,No migration background,5th Quintile,Not compensated,0.30135,618,1875,0.28058,0.32213
2011,Direct migration background,1st Quintile,Comp. time,0.28970,65,162,0.21963,0.35977
2011,Direct migration background,1st Quintile,Some of both,0.21802,35,162,0.15424,0.28180
2011,Direct migration background,1st Quintile,Paid,0.30028,62,162,0.22947,0.37108
2011,Direct migration background,2nd Quintile,Comp. time,0.38781,83,170,0.31435,0.46127
2011,Direct migration background,2nd Quintile,Some of both,0.21216,42,170,0.15052,0.27380
2011,Direct migration background,2nd Quintile,Paid,0.21013,45,170,0.14871,0.27156
2011,Direct migration background,3rd Quintile,Comp. time,0.30626,51,91,0.21103,0.40149
2011,Direct migration background,3rd Quintile,Some of both,0.35255,40,91,0.25384,0.45125
2011,Direct migration background,4th Quintile,Comp. time,0.47908,44,44,0.32976,0.62840
2011,Direct migration background,5th Quintile,Comp. time,0.57436,48,48,0.43300,0.71572
2011,Indirect migration background,2nd Quintile,Comp. time,0.56019,44,44,0.41182,0.70855
2011,Indirect migration background,3rd Quintile,Comp. time,0.51050,35,35,0.34247,0.67854
2011,Indirect migration background,4th Quintile,Comp. time,0.50136,37,37,0.33803,0.66469
2011,Indirect migration background,5th Quintile,Comp. time,0.45299,46,46,0.30755,0.59843
2012,No migration background,1st Quintile,Comp. time,0.47049,444,948,0.43870,0.50228
2012,No migration background,1st Quintile,Some of both,0.21754,206,948,0.19126,0.24382
2012,No migration background,1st Quintile,Paid,0.18285,182,948,0.15823,0.20747
2012,No migration background,1st Quintile,Not compensated,0.12913,116,948,0.10777,0.15048
2012,No migration background,2nd Quintile,Comp. time,0.52353,721,1365,0.49702,0.55003
2012,No migration background,2nd Quintile,Some of both,0.22320,295,1365,0.20111,0.24530
2012,No migration background,2nd Quintile,Paid,0.14709,207,1365,0.12829,0.16588
2012,No migration background,2nd Quintile,Not compensated,0.10618,142,1365,0.08983,0.12253
2012,No migration background,3rd Quintile,Comp. time,0.55072,1011,1768,0.52753,0.57391
2012,No migration background,3rd Quintile,Some of both,0.21098,343,1768,0.19195,0.23000
2012,No migration background,3rd Quintile,Paid,0.12153,200,1768,0.10629,0.13676
2012,No migration background,3rd Quintile,Not compensated,0.11678,214,1768,0.10180,0.13175
2012,No migration background,4th Quintile,Comp. time,0.57703,1109,1972,0.55522,0.59884
2012,No migration background,4th Quintile,Some of both,0.21031,398,1972,0.19232,0.22830
2012,No migration background,4th Quintile,Paid,0.08351,155,1972,0.07130,0.09572
2012,No migration background,4th Quintile,Not compensated,0.12916,310,1972,0.11435,0.14396
2012,No migration background,5th Quintile,Comp. time,0.47755,1017,2189,0.45662,0.49848
2012,No migration background,5th Quintile,Some of both,0.17660,369,2189,0.16062,0.19258
2012,No migration background,5th Quintile,Paid,0.06620,127,2189,0.05578,0.07662
2012,No migration background,5th Quintile,Not compensated,0.27965,676,2189,0.26085,0.29846
2012,Direct migration background,1st Quintile,Comp. time,0.37524,80,197,0.30745,0.44302
2012,Direct migration background,1st Quintile,Some of both,0.17881,42,197,0.12516,0.23246
2012,Direct migration background,1st Quintile,Paid,0.32448,75,197,0.25893,0.39002
2012,Direct migration background,2nd Quintile,Comp. time,0.42462,109,216,0.35855,0.49069
2012,Direct migration background,2nd Quintile,Some of both,0.20677,49,216,0.15264,0.26091
2012,Direct migration background,2nd Quintile,Paid,0.22725,58,216,0.17123,0.28326
2012,Direct migration background,3rd Quintile,Comp. time,0.43373,79,122,0.34543,0.52204
2012,Direct migration background,3rd Quintile,Some of both,0.25720,43,122,0.17931,0.33508
2012,Direct migration background,4th Quintile,Comp. time,0.37188,55,130,0.28848,0.45529
2012,Direct migration background,4th Quintile,Some of both,0.36801,39,130,0.28478,0.45123
2012,Direct migration background,4th Quintile,Not compensated,0.14633,36,130,0.08534,0.20732
2012,Direct migration background,5th Quintile,Comp. time,0.54595,63,99,0.44737,0.64453
2012,Direct migration background,5th Quintile,Not compensated,0.20212,36,99,0.12261,0.28162
2012,Indirect migration background,2nd Quintile,Comp. time,0.47300,45,45,0.32548,0.62053
2012,Indirect migration background,3rd Quintile,Comp. time,0.44765,41,41,0.29355,0.60175
2012,Indirect migration background,4th Quintile,Comp. time,0.56768,47,47,0.42451,0.71084
2012,Indirect migration background,5th Quintile,Comp. time,0.47484,47,47,0.33053,0.61915
2013,No migration background,1st Quintile,Comp. time,0.47632,423,879,0.44328,0.50935
2013,No migration background,1st Quintile,Some of both,0.21093,187,879,0.18395,0.23792
2013,No migration background,1st Quintile,Paid,0.19357,164,879,0.16744,0.21971
2013,No migration background,1st Quintile,Not compensated,0.11918,105,879,0.09775,0.14061
2013,No migration background,2nd Quintile,Comp. time,0.52407,750,1434,0.49822,0.54993
2013,No migration background,2nd Quintile,Some of both,0.22264,324,1434,0.20110,0.24418
2013,No migration background,2nd Quintile,Paid,0.15814,213,1434,0.13925,0.17703
2013,No migration background,2nd Quintile,Not compensated,0.09515,147,1434,0.07995,0.11034
2013,No migration background,3rd Quintile,Comp. time,0.51859,914,1617,0.49423,0.54295
2013,No migration background,3rd Quintile,Some of both,0.24524,334,1617,0.22426,0.26622
2013,No migration background,3rd Quintile,Paid,0.11851,166,1617,0.10276,0.13427
2013,No migration background,3rd Quintile,Not compensated,0.11766,203,1617,0.10195,0.13337
2013,No migration background,4th Quintile,Comp. time,0.58529,1133,1959,0.56347,0.60711
2013,No migration background,4th Quintile,Some of both,0.19315,357,1959,0.17566,0.21063
2013,No migration background,4th Quintile,Paid,0.07961,166,1959,0.06762,0.09160
2013,No migration background,4th Quintile,Not compensated,0.14195,303,1959,0.12649,0.15741
2013,No migration background,5th Quintile,Comp. time,0.47816,1024,2145,0.45701,0.49930
2013,No migration background,5th Quintile,Some of both,0.18093,342,2145,0.16464,0.19723
2013,No migration background,5th Quintile,Paid,0.05548,109,2145,0.04579,0.06518
2013,No migration background,5th Quintile,Not compensated,0.28542,670,2145,0.26631,0.30454
2013,Direct migration background,1st Quintile,Comp. time,0.34287,69,172,0.27172,0.41402
2013,Direct migration background,1st Quintile,Some of both,0.27550,40,172,0.20853,0.34246
2013,Direct migration background,1st Quintile,Paid,0.32299,63,172,0.25290,0.39308
2013,Direct migration background,2nd Quintile,Comp. time,0.46454,107,213,0.39740,0.53167
2013,Direct migration background,2nd Quintile,Some of both,0.24009,58,213,0.18259,0.29758
2013,Direct migration background,2nd Quintile,Paid,0.19546,48,213,0.14207,0.24884
2013,Direct migration background,3rd Quintile,Comp. time,0.47617,86,133,0.39097,0.56138
2013,Direct migration background,3rd Quintile,Some of both,0.19650,47,133,0.12871,0.26429
2013,Direct migration background,4th Quintile,Comp. time,0.48509,61,98,0.38563,0.58455
2013,Direct migration background,4th Quintile,Some of both,0.14984,37,98,0.07881,0.22087
2013,Direct migration background,5th Quintile,Comp. time,0.41615,69,106,0.32187,0.51044
2013,Direct migration background,5th Quintile,Not compensated,0.34222,37,106,0.25147,0.43297
2013,Indirect migration background,1st Quintile,Comp. time,0.51668,32,32,0.34076,0.69259
2013,Indirect migration background,2nd Quintile,Comp. time,0.40646,34,34,0.23887,0.57404
2013,Indirect migration background,3rd Quintile,Comp. time,0.62150,52,52,0.48839,0.75461
2013,Indirect migration background,4th Quintile,Comp. time,0.55513,45,45,0.40829,0.70197
2013,Indirect migration background,5th Quintile,Comp. time,0.52833,54,54,0.39393,0.66273
2014,No migration background,1st Quintile,Comp. time,0.53543,354,767,0.50011,0.57075
2014,No migration background,1st Quintile,Some of both,0.19555,199,767,0.16746,0.22364
2014,No migration background,1st Quintile,Paid,0.17356,131,767,0.14674,0.20038
2014,No migration background,1st Quintile,Not compensated,0.09546,83,767,0.07465,0.11627
2014,No migration background,2nd Quintile,Comp. time,0.45355,618,1209,0.42547,0.48162
2014,No migration background,2nd Quintile,Some of both,0.29115,300,1209,0.26553,0.31677
2014,No migration background,2nd Quintile,Paid,0.13431,171,1209,0.11508,0.15353
2014,No migration background,2nd Quintile,Not compensated,0.12099,120,1209,0.10260,0.13938
2014,No migration background,3rd Quintile,Comp. time,0.51132,876,1600,0.48682,0.53583
2014,No migration background,3rd Quintile,Some of both,0.24724,357,1600,0.22609,0.26838
2014,No migration background,3rd Quintile,Paid,0.11594,175,1600,0.10024,0.13163
2014,No migration background,3rd Quintile,Not compensated,0.12550,192,1600,0.10926,0.14174
2014,No migration background,4th Quintile,Comp. time,0.57532,1150,1968,0.55347,0.59716
2014,No migration background,4th Quintile,Some of both,0.21526,408,1968,0.19710,0.23343
2014,No migration background,4th Quintile,Paid,0.07791,145,1968,0.06607,0.08976
2014,No migration background,4th Quintile,Not compensated,0.13151,265,1968,0.11658,0.14645
2014,No migration background,5th Quintile,Comp. time,0.50072,1043,2160,0.47963,0.52182
2014,No migration background,5th Quintile,Some of both,0.18574,370,2160,0.16933,0.20214
2014,No migration background,5th Quintile,Paid,0.06671,125,2160,0.05619,0.07724
2014,No migration background,5th Quintile,Not compensated,0.24683,622,2160,0.22864,0.26501
2014,Direct migration background,1st Quintile,Comp. time,0.35818,140,370,0.30926,0.40710
2014,Direct migration background,1st Quintile,Some of both,0.17043,70,370,0.13206,0.20879
2014,Direct migration background,1st Quintile,Paid,0.35303,125,370,0.30427,0.40179
2014,Direct migration background,1st Quintile,Not compensated,0.11836,35,370,0.08540,0.15132
2014,Direct migration background,2nd Quintile,Comp. time,0.37488,188,450,0.33010,0.41966
2014,Direct migration background,2nd Quintile,Some of both,0.24153,104,450,0.20194,0.28112
2014,Direct migration background,2nd Quintile,Paid,0.26936,107,450,0.22833,0.31040
2014,Direct migration background,2nd Quintile,Not compensated,0.11423,51,450,0.08481,0.14365
2014,Direct migration background,3rd Quintile,Comp. time,0.44911,155,362,0.39780,0.50042
2014,Direct migration background,3rd Quintile,Some of both,0.29398,104,362,0.24699,0.34098
2014,Direct migration background,3rd Quintile,Paid,0.14792,67,362,0.11129,0.18454
2014,Direct migration background,3rd Quintile,Not compensated,0.10899,36,362,0.07684,0.14114
2014,Direct migration background,4th Quintile,Comp. time,0.50725,127,281,0.44869,0.56581
2014,Direct migration background,4th Quintile,Some of both,0.20360,71,281,0.15644,0.25077
2014,Direct migration background,4th Quintile,Paid,0.13900,38,281,0.09848,0.17952
2014,Direct migration background,4th Quintile,Not compensated,0.15014,45,281,0.10830,0.19199
2014,Direct migration background,5th Quintile,Comp. time,0.46961,120,221,0.40366,0.53556
2014,Direct migration background,5th Quintile,Some of both,0.14705,39,221,0.10025,0.19385
2014,Direct migration background,5th Quintile,Not compensated,0.31092,62,221,0.24976,0.37209
2014,Indirect migration background,1st Quintile,Comp. time,0.45572,46,46,0.31020,0.60123
2014,Indirect migration background,2nd Quintile,Comp. time,0.58594,70,112,0.49430,0.67757
2014,Indirect migration background,2nd Quintile,Some of both,0.20766,42,112,0.13220,0.28312
2014,Indirect migration background,3rd Quintile,Comp. time,0.56286,57,57,0.43294,0.69278
2014,Indirect migration background,4th Quintile,Comp. time,0.49782,81,112,0.40480,0.59083
2014,Indirect migration background,4th Quintile,Some of both,0.16872,31,112,0.09905,0.23840
2014,Indirect migration background,5th Quintile,Comp. time,0.48490,60,60,0.35737,0.61242
2018,No migration background,1st Quintile,Comp. time,0.50668,338,669,0.46876,0.54459
2018,No migration background,1st Quintile,Some of both,0.24012,153,669,0.20772,0.27251
2018,No migration background,1st Quintile,Paid,0.17465,132,669,0.14586,0.20345
2018,No migration background,1st Quintile,Not compensated,0.07855,46,669,0.05815,0.09895
2018,No migration background,2nd Quintile,Comp. time,0.53458,710,1302,0.50747,0.56168
2018,No migration background,2nd Quintile,Some of both,0.24769,306,1302,0.22424,0.27115
2018,No migration background,2nd Quintile,Paid,0.14234,190,1302,0.12336,0.16133
2018,No migration background,2nd Quintile,Not compensated,0.07538,96,1302,0.06104,0.08973
2018,No migration background,3rd Quintile,Comp. time,0.58053,900,1533,0.55582,0.60524
2018,No migration background,3rd Quintile,Some of both,0.24498,353,1533,0.22345,0.26652
2018,No migration background,3rd Quintile,Paid,0.07679,131,1533,0.06346,0.09013
2018,No migration background,3rd Quintile,Not compensated,0.09769,149,1533,0.08282,0.11256
2018,No migration background,4th Quintile,Comp. time,0.57024,1099,1901,0.54798,0.59249
2018,No migration background,4th Quintile,Some of both,0.21609,395,1901,0.19758,0.23459
2018,No migration background,4th Quintile,Paid,0.09282,171,1901,0.07978,0.10587
2018,No migration background,4th Quintile,Not compensated,0.12085,236,1901,0.10620,0.13551
2018,No migration background,5th Quintile,Comp. time,0.53916,1130,2093,0.51779,0.56052
2018,No migration background,5th Quintile,Some of both,0.18359,362,2093,0.16700,0.20018
2018,No migration background,5th Quintile,Paid,0.06502,134,2093,0.05446,0.07559
2018,No migration background,5th Quintile,Not compensated,0.21224,467,2093,0.19471,0.22976
2018,Direct migration background,1st Quintile,Comp. time,0.44833,102,247,0.38618,0.51048
2018,Direct migration background,1st Quintile,Some of both,0.18890,62,247,0.13999,0.23782
2018,Direct migration background,1st Quintile,Paid,0.30129,83,247,0.24395,0.35863
2018,Direct migration background,2nd Quintile,Comp. time,0.45229,161,370,0.40151,0.50307
2018,Direct migration background,2nd Quintile,Some of both,0.28021,109,370,0.23439,0.32603
2018,Direct migration background,2nd Quintile,Paid,0.18884,100,370,0.14890,0.22877
2018,Direct migration background,3rd Quintile,Comp. time,0.45711,152,307,0.40129,0.51292
2018,Direct migration background,3rd Quintile,Some of both,0.25902,83,307,0.20993,0.30810
2018,Direct migration background,3rd Quintile,Paid,0.19579,72,307,0.15133,0.24025
2018,Direct migration background,4th Quintile,Comp. time,0.42977,110,219,0.36405,0.49548
2018,Direct migration background,4th Quintile,Some of both,0.27521,75,219,0.21592,0.33450
2018,Direct migration background,4th Quintile,Not compensated,0.15320,34,219,0.10539,0.20101
2018,Direct migration background,5th Quintile,Comp. time,0.48397,103,197,0.41401,0.55393
2018,Direct migration background,5th Quintile,Some of both,0.19404,40,197,0.13867,0.24940
2018,Direct migration background,5th Quintile,Not compensated,0.22666,54,197,0.16804,0.28527
2018,Indirect migration background,1st Quintile,Comp. time,0.49273,45,45,0.34501,0.64046
2018,Indirect migration background,2nd Quintile,Comp. time,0.57386,70,70,0.45717,0.69054
2018,Indirect migration background,3rd Quintile,Comp. time,0.56781,62,62,0.44349,0.69213
2018,Indirect migration background,4th Quintile,Comp. time,0.41638,56,56,0.28610,0.54666
2018,Indirect migration background,5th Quintile,Comp. time,0.53135,58,58,0.40180,0.66090
2020,No migration background,1st Quintile,Comp. time,0.49542,296,593,0.45515,0.53570
2020,No migration background,1st Quintile,Some of both,0.26683,167,593,0.23120,0.30246
2020,No migration background,1st Quintile,Paid,0.16480,97,593,0.13491,0.19468
2020,No migration background,1st Quintile,Not compensated,0.07295,33,593,0.05200,0.09390
2020,No migration background,2nd Quintile,Comp. time,0.56629,692,1234,0.53863,0.59395
2020,No migration background,2nd Quintile,Some of both,0.24373,313,1234,0.21977,0.26769
2020,No migration background,2nd Quintile,Paid,0.11178,138,1234,0.09419,0.12937
2020,No migration background,2nd Quintile,Not compensated,0.07820,91,1234,0.06321,0.09318
2020,No migration background,3rd Quintile,Comp. time,0.58645,878,1478,0.56133,0.61156
2020,No migration background,3rd Quintile,Some of both,0.25796,362,1478,0.23564,0.28027
2020,No migration background,3rd Quintile,Paid,0.08764,117,1478,0.07322,0.10207
2020,No migration background,3rd Quintile,Not compensated,0.06795,121,1478,0.05512,0.08079
2020,No migration background,4th Quintile,Comp. time,0.60725,1115,1846,0.58497,0.62954
2020,No migration background,4th Quintile,Some of both,0.20542,365,1846,0.18699,0.22386
2020,No migration background,4th Quintile,Paid,0.07854,141,1846,0.06626,0.09081
2020,No migration background,4th Quintile,Not compensated,0.10879,225,1846,0.09458,0.12300
2020,No migration background,5th Quintile,Comp. time,0.55173,1135,2155,0.53073,0.57273
2020,No migration background,5th Quintile,Some of both,0.18665,364,2155,0.17020,0.20311
2020,No migration background,5th Quintile,Paid,0.06402,133,2155,0.05368,0.07436
2020,No migration background,5th Quintile,Not compensated,0.19760,523,2155,0.18078,0.21441
2020,Direct migration background,1st Quintile,Comp. time,0.41747,79,182,0.34563,0.48932
2020,Direct migration background,1st Quintile,Some of both,0.34008,68,182,0.27107,0.40910
2020,Direct migration background,1st Quintile,Paid,0.20810,35,182,0.14896,0.26724
2020,Direct migration background,2nd Quintile,Comp. time,0.39758,162,339,0.34541,0.44976
2020,Direct migration background,2nd Quintile,Some of both,0.29771,108,339,0.24896,0.34645
2020,Direct migration background,2nd Quintile,Paid,0.21477,69,339,0.17099,0.25855
2020,Direct migration background,3rd Quintile,Comp. time,0.39846,124,241,0.33652,0.46040
2020,Direct migration background,3rd Quintile,Some of both,0.44067,74,241,0.37786,0.50348
2020,Direct migration background,3rd Quintile,Paid,0.12057,43,241,0.07937,0.16177
2020,Direct migration background,4th Quintile,Comp. time,0.49638,132,199,0.42673,0.56602
2020,Direct migration background,4th Quintile,Some of both,0.32833,67,199,0.26292,0.39374
2020,Direct migration background,5th Quintile,Comp. time,0.50670,115,209,0.43875,0.57464
2020,Direct migration background,5th Quintile,Some of both,0.11812,34,209,0.07426,0.16198
2020,Direct migration background,5th Quintile,Not compensated,0.21424,60,209,0.15848,0.27000
2020,Indirect migration background,1st Quintile,Comp. time,0.65683,36,36,0.49954,0.81412
2020,Indirect migration background,2nd Quintile,Comp. time,0.47179,59,101,0.37395,0.56964
2020,Indirect migration background,2nd Quintile,Some of both,0.29083,42,101,0.20182,0.37985
2020,Indirect migration background,3rd Quintile,Comp. time,0.62080,71,105,0.52755,0.71405
2020,Indirect migration background,3rd Quintile,Some of both,0.24576,34,105,0.16302,0.32851
2020,Indirect migration background,4th Quintile,Comp. time,0.53430,65,65,0.41209,0.65651
2020,Indirect migration background,5th Quintile,Comp. time,0.55680,71,103,0.46039,0.65320
2020,Indirect migration background,5th Quintile,Some of both,0.22591,32,103,0.14475,0.30706
2022,No migration background,1st Quintile,Comp. time,0.52224,241,446,0.47583,0.56865
2022,No migration background,1st Quintile,Some of both,0.17381,87,446,0.13860,0.20902
2022,No migration background,1st Quintile,Paid,0.20579,86,446,0.16823,0.24335
2022,No migration background,1st Quintile,Not compensated,0.09816,32,446,0.07052,0.12581
2022,No migration background,2nd Quintile,Comp. time,0.56813,487,845,0.53471,0.60155
2022,No migration background,2nd Quintile,Some of both,0.21828,193,845,0.19041,0.24615
2022,No migration background,2nd Quintile,Paid,0.15584,122,845,0.13137,0.18031
2022,No migration background,2nd Quintile,Not compensated,0.05775,43,845,0.04201,0.07349
2022,No migration background,3rd Quintile,Comp. time,0.62260,667,1083,0.59371,0.65148
2022,No migration background,3rd Quintile,Some of both,0.21091,223,1083,0.18660,0.23522
2022,No migration background,3rd Quintile,Paid,0.08882,98,1083,0.07186,0.10577
2022,No migration background,3rd Quintile,Not compensated,0.07768,95,1083,0.06173,0.09363
2022,No migration background,4th Quintile,Comp. time,0.62857,824,1309,0.60238,0.65476
2022,No migration background,4th Quintile,Some of both,0.19002,241,1309,0.16876,0.21128
2022,No migration background,4th Quintile,Paid,0.07924,88,1309,0.06460,0.09388
2022,No migration background,4th Quintile,Not compensated,0.10217,156,1309,0.08575,0.11858
2022,No migration background,5th Quintile,Comp. time,0.52482,747,1472,0.49930,0.55034
2022,No migration background,5th Quintile,Some of both,0.17451,240,1472,0.15512,0.19391
2022,No migration background,5th Quintile,Paid,0.07542,88,1472,0.06192,0.08891
2022,No migration background,5th Quintile,Not compensated,0.22525,397,1472,0.20390,0.24659
2022,Direct migration background,1st Quintile,Comp. time,0.32781,71,178,0.25865,0.39696
2022,Direct migration background,1st Quintile,Some of both,0.26680,44,178,0.20164,0.33196
2022,Direct migration background,1st Quintile,Paid,0.30951,63,178,0.24141,0.37762
2022,Direct migration background,2nd Quintile,Comp. time,0.33324,88,204,0.26839,0.39808
2022,Direct migration background,2nd Quintile,Some of both,0.38396,66,204,0.31706,0.45087
2022,Direct migration background,2nd Quintile,Paid,0.23974,50,204,0.18101,0.29847
2022,Direct migration background,3rd Quintile,Comp. time,0.63520,112,154,0.55892,0.71147
2022,Direct migration background,3rd Quintile,Some of both,0.18294,42,154,0.12168,0.24420
2022,Direct migration background,4th Quintile,Comp. time,0.54536,114,156,0.46697,0.62375
2022,Direct migration background,4th Quintile,Some of both,0.22140,42,156,0.15604,0.28677
2022,Direct migration background,5th Quintile,Comp. time,0.53709,98,146,0.45593,0.61825
2022,Direct migration background,5th Quintile,Not compensated,0.18671,48,146,0.12328,0.25014
2022,Indirect migration background,2nd Quintile,Comp. time,0.49592,36,36,0.33027,0.66156
2022,Indirect migration background,3rd Quintile,Comp. time,0.54969,39,39,0.39150,0.70788
2022,Indirect migration background,4th Quintile,Comp. time,0.56370,47,47,0.42038,0.70701
2022,Indirect migration background,5th Quintile,Comp. time,0.55799,50,50,0.41894,0.69705
