,Unnamed: 0,year,pgisced97,sampreg,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
601,601,2007,Upper Secondary Level,West,Some of both,0.21595,531,6661,0.20111,0.23204
602,602,2007,Upper Secondary Level,West,Paid,0.1294,319,6661,0.11857,0.14246
603,603,2007,Upper Secondary Level,West,Not compensated,0.12454,336,6661,0.11335,0.13404
604,604,2007,Upper Secondary Level,East,Comp. time,0.50608,459,6661,0.46518,0.54464
605,605,2007,Upper Secondary Level,East,Some of both,0.28774,224,6661,0.2534,0.32073
606,606,2007,Upper Secondary Level,East,Paid,0.11609,107,6661,0.09923,0.13272
607,607,2007,Upper Secondary Level,East,Not compensated,0.09009,92,6661,0.07536,0.11274
608,608,2007,Post-secondary Non-tertiary Level,West,Comp. time,0.53152,226,6661,0.48283,0.5948
609,609,2007,Post-secondary Non-tertiary Level,West,Some of both,0.21863,87,6661,0.17899,0.26318
610,610,2007,Post-secondary Non-tertiary Level,West,Paid,0.08521,36,6661,0.06259,0.10679
611,611,2007,Post-secondary Non-tertiary Level,West,Not compensated,0.16465,94,6661,0.13679,0.19902
612,612,2007,Post-secondary Non-tertiary Level,East,Comp. time,1.0,59,6661,0.74443,1.26553
613,613,2007,First Stage of Tertiary Education,West,Comp. time,0.52578,260,6661,0.46747,0.59271
614,614,2007,First Stage of Tertiary Education,West,Some of both,0.21079,100,6661,0.17768,0.24781
615,615,2007,First Stage of Tertiary Education,West,Not compensated,0.26344,107,6661,0.2192,0.31153
616,616,2007,First Stage of Tertiary Education,East,Comp. time,0.66581,85,6661,0.56824,0.78829
617,617,2007,First Stage of Tertiary Education,East,Some of both,0.33419,32,6661,0.21037,0.47519
618,618,2007,Second Stage of Tertiary Education,West,Comp. time,0.39103,507,6661,0.35717,0.42251
619,619,2007,Second Stage of Tertiary Education,West,Some of both,0.16466,213,6661,0.14113,0.18915
620,620,2007,Second Stage of Tertiary Education,West,Paid,0.0464,49,6661,0.03365,0.05694
621,621,2007,Second Stage of Tertiary Education,West,Not compensated,0.39791,572,6661,0.36005,0.43455
622,622,2007,Second Stage of Tertiary Education,East,Comp. time,0.54085,290,6661,0.49109,0.59538
623,623,2007,Second Stage of Tertiary Education,East,Some of both,0.1388,78,6661,0.11252,0.16731
624,624,2007,Second Stage of Tertiary Education,East,Not compensated,0.32036,199,6661,0.26963,0.37589
625,625,2008,Lower Secondary Level,West,Comp. time,0.48704,138,6632,0.41764,0.55844
626,626,2008,Lower Secondary Level,West,Some of both,0.2014,60,6632,0.15748,0.25273
627,627,2008,Lower Secondary Level,West,Paid,0.1803,54,6632,0.14294,0.21434
628,628,2008,Lower Secondary Level,West,Not compensated,0.13127,35,6632,0.09303,0.1656
629,629,2008,Lower Secondary Level,East,Comp. time,1.0,36,6632,0.78529,1.2962
630,630,2008,Upper Secondary Level,West,Comp. time,0.5148,1310,6632,0.49263,0.53653
631,631,2008,Upper Secondary Level,West,Some of both,0.22989,552,6632,0.21287,0.24564
632,632,2008,Upper Secondary Level,West,Paid,0.12677,306,6632,0.11458,0.14015
633,633,2008,Upper Secondary Level,West,Not compensated,0.12854,356,6632,0.11577,0.14296
634,634,2008,Upper Secondary Level,East,Comp. time,0.49111,437,6632,0.44653,0.53945
635,635,2008,Upper Secondary Level,East,Some of both,0.30085,227,6632,0.26796,0.3349
636,636,2008,Upper Secondary Level,East,Paid,0.1129,115,6632,0.09539,0.13417
637,637,2008,Upper Secondary Level,East,Not compensated,0.09514,96,6632,0.07743,0.1124
638,638,2008,Post-secondary Non-tertiary Level,West,Comp. time,0.53384,226,6632,0.47674,0.60365
639,639,2008,Post-secondary Non-tertiary Level,West,Some of both,0.19886,92,6632,0.16571,0.23319
640,640,2008,Post-secondary Non-tertiary Level,West,Paid,0.10264,41,6632,0.07999,0.13114
641,641,2008,Post-secondary Non-tertiary Level,West,Not compensated,0.16466,87,6632,0.12887,0.19996
642,642,2008,Post-secondary Non-tertiary Level,East,Comp. time,1.0,55,6632,0.8179,1.22418
643,643,2008,First Stage of Tertiary Education,West,Comp. time,0.52628,244,6632,0.4613,0.58374
644,644,2008,First Stage of Tertiary Education,West,Some of both,0.19644,92,6632,0.16207,0.23159
645,645,2008,First Stage of Tertiary Education,West,Paid,0.07503,36,6632,0.05699,0.09766
646,646,2008,First Stage of Tertiary Education,West,Not compensated,0.20224,90,6632,0.17057,0.23434
647,647,2008,First Stage of Tertiary Education,East,Comp. time,0.76142,77,6632,0.60378,0.94762
648,648,2008,First Stage of Tertiary Education,East,Some of both,0.23858,34,6632,0.17362,0.30522
649,649,2008,Second Stage of Tertiary Education,West,Comp. time,0.38613,493,6632,0.35595,0.41902
650,650,2008,Second Stage of Tertiary Education,West,Some of both,0.14603,189,6632,0.12744,0.16922
651,651,2008,Second Stage of Tertiary Education,West,Paid,0.06929,72,6632,0.05748,0.08126
652,652,2008,Second Stage of Tertiary Education,West,Not compensated,0.39855,563,6632,0.36231,0.434
653,653,2008,Second Stage of Tertiary Education,East,Comp. time,0.55207,264,6632,0.49047,0.62096
654,654,2008,Second Stage of Tertiary Education,East,Some of both,0.14301,69,6632,0.11221,0.1751
655,655,2008,Second Stage of Tertiary Education,East,Not compensated,0.30492,186,6632,0.25898,0.35502
656,656,2009,Lower Secondary Level,West,Comp. time,0.39643,95,5796,0.33661,0.46967
657,657,2009,Lower Secondary Level,West,Some of both,0.20965,48,5796,0.15857,0.26245
658,658,2009,Lower Secondary Level,West,Paid,0.19189,44,5796,0.15409,0.24055
659,659,2009,Lower Secondary Level,West,Not compensated,0.20203,38,5796,0.1444,0.26069
660,660,2009,Upper Secondary Level,West,Comp. time,0.51458,1142,5796,0.48717,0.53977
661,661,2009,Upper Secondary Level,West,Some of both,0.22599,472,5796,0.2074,0.24468
662,662,2009,Upper Secondary Level,West,Paid,0.13631,267,5796,0.1209,0.15434
663,663,2009,Upper Secondary Level,West,Not compensated,0.12313,297,5796,0.10942,0.13623
664,664,2009,Upper Secondary Level,East,Comp. time,0.5145,408,5796,0.45994,0.57395
665,665,2009,Upper Secondary Level,East,Some of both,0.3116,208,5796,0.26876,0.36282
666,666,2009,Upper Secondary Level,East,Paid,0.10113,102,5796,0.08585,0.11677
667,667,2009,Upper Secondary Level,East,Not compensated,0.07276,72,5796,0.05639,0.09156
668,668,2009,Post-secondary Non-tertiary Level,West,Comp. time,0.60634,206,5796,0.54058,0.68938
669,669,2009,Post-secondary Non-tertiary Level,West,Some of both,0.2068,78,5796,0.16456,0.25282
670,670,2009,Post-secondary Non-tertiary Level,West,Not compensated,0.18686,83,5796,0.14588,0.2473
671,671,2009,Post-secondary Non-tertiary Level,East,Comp. time,1.0,52,5796,0.65272,1.32838
672,672,2009,First Stage of Tertiary Education,West,Comp. time,0.5344,215,5796,0.47074,0.59777
673,673,2009,First Stage of Tertiary Education,West,Some of both,0.21854,83,5796,0.17429,0.26969
674,674,2009,First Stage of Tertiary Education,West,Not compensated,0.24706,88,5796,0.20462,0.29558
675,675,2009,First Stage of Tertiary Education,East,Comp. time,1.0,86,5796,0.80135,1.28842
676,676,2009,Second Stage of Tertiary Education,West,Comp. time,0.38842,480,5796,0.35663,0.42093
677,677,2009,Second Stage of Tertiary Education,West,Some of both,0.18024,183,5796,0.15404,0.20598
678,678,2009,Second Stage of Tertiary Education,West,Paid,0.07144,64,5796,0.0527,0.09197
679,679,2009,Second Stage of Tertiary Education,West,Not compensated,0.3599,499,5796,0.32443,0.39022
680,680,2009,Second Stage of Tertiary Education,East,Comp. time,0.53083,245,5796,0.45784,0.61125
681,681,2009,Second Stage of Tertiary Education,East,Some of both,0.15485,71,5796,0.12388,0.18374
682,682,2009,Second Stage of Tertiary Education,East,Not compensated,0.31432,170,5796,0.2638,0.38949
683,683,2010,Lower Secondary Level,West,Comp. time,0.47518,185,8143,0.39531,0.57048
684,684,2010,Lower Secondary Level,West,Some of both,0.16995,65,8143,0.11433,0.23474
685,685,2010,Lower Secondary Level,West,Paid,0.2227,92,8143,0.16295,0.281
686,686,2010,Lower Secondary Level,West,Not compensated,0.13217,42,8143,0.09161,0.17856
687,687,2010,Upper Secondary Level,West,Comp. time,0.54659,1658,8143,0.51759,0.58143
688,688,2010,Upper Secondary Level,West,Some of both,0.19365,630,8143,0.17113,0.21389
689,689,2010,Upper Secondary Level,West,Paid,0.14443,450,8143,0.12869,0.16215
690,690,2010,Upper Secondary Level,West,Not compensated,0.11533,346,8143,0.10297,0.13105
691,691,2010,Upper Secondary Level,East,Comp. time,0.54378,520,8143,0.48334,0.60166
692,692,2010,Upper Secondary Level,East,Some of both,0.2559,243,8143,0.21625,0.30743
693,693,2010,Upper Secondary Level,East,Paid,0.11004,136,8143,0.08455,0.13164
694,694,2010,Upper Secondary Level,East,Not compensated,0.09028,96,8143,0.07006,0.10847
695,695,2010,Post-secondary Non-tertiary Level,West,Comp. time,0.60821,362,8143,0.53991,0.67199
696,696,2010,Post-secondary Non-tertiary Level,West,Some of both,0.17921,97,8143,0.12418,0.23537
697,697,2010,Post-secondary Non-tertiary Level,West,Paid,0.07722,74,8143,0.05783,0.10398
698,698,2010,Post-secondary Non-tertiary Level,West,Not compensated,0.13537,94,8143,0.09699,0.17748
699,699,2010,Post-secondary Non-tertiary Level,East,Comp. time,1.0,64,8143,0.62417,1.36773
700,700,2010,First Stage of Tertiary Education,West,Comp. time,0.50649,290,8143,0.43309,0.58771
701,701,2010,First Stage of Tertiary Education,West,Some of both,0.16796,93,8143,0.12179,0.216
702,702,2010,First Stage of Tertiary Education,West,Paid,0.06151,36,8143,0.03761,0.0873
703,703,2010,First Stage of Tertiary Education,West,Not compensated,0.26405,121,8143,0.20913,0.32198
704,704,2010,First Stage of Tertiary Education,East,Comp. time,1.0,94,8143,0.72475,1.33254
705,705,2010,Second Stage of Tertiary Education,West,Comp. time,0.42783,713,8143,0.38716,0.46382
706,706,2010,Second Stage of Tertiary Education,West,Some of both,0.16369,278,8143,0.13951,0.18991
707,707,2010,Second Stage of Tertiary Education,West,Paid,0.03981,83,8143,0.03062,0.0515
708,708,2010,Second Stage of Tertiary Education,West,Not compensated,0.36867,686,8143,0.33265,0.41192
709,709,2010,Second Stage of Tertiary Education,East,Comp. time,0.54781,301,8143,0.48808,0.62579
710,710,2010,Second Stage of Tertiary Education,East,Some of both,0.122,72,8143,0.089,0.15968
711,711,2010,Second Stage of Tertiary Education,East,Paid,0.04971,35,8143,0.0367,0.06603
712,712,2010,Second Stage of Tertiary Education,East,Not compensated,0.28048,187,8143,0.23731,0.33184
713,713,2011,Lower Secondary Level,West,Comp. time,0.4368,219,9751,0.37198,0.51102
714,714,2011,Lower Secondary Level,West,Some of both,0.19649,100,9751,0.16049,0.23352
715,715,2011,Lower Secondary Level,West,Paid,0.25826,137,9751,0.2132,0.30456
716,716,2011,Lower Secondary Level,West,Not compensated,0.10845,50,9751,0.07924,0.13789
717,717,2011,Lower Secondary Level,East,Comp. time,1.0,39,9751,0.73277,1.35435
718,718,2011,Upper Secondary Level,West,Comp. time,0.50443,1873,9751,0.47944,0.53179
719,719,2011,Upper Secondary Level,West,Some of both,0.21941,810,9751,0.20348,0.23865
720,720,2011,Upper Secondary Level,West,Paid,0.14741,557,9751,0.13449,0.16195
721,721,2011,Upper Secondary Level,West,Not compensated,0.12875,436,9751,0.11693,0.14174
722,722,2011,Upper Secondary Level,East,Comp. time,0.49949,580,9751,0.45203,0.55037
723,723,2011,Upper Secondary Level,East,Some of both,0.25392,272,9751,0.22205,0.29055
724,724,2011,Upper Secondary Level,East,Paid,0.13823,178,9751,0.11428,0.15959
725,725,2011,Upper Secondary Level,East,Not compensated,0.10836,131,9751,0.0894,0.12724
726,726,2011,Post-secondary Non-tertiary Level,West,Comp. time,0.57278,426,9751,0.50534,0.64871
727,727,2011,Post-secondary Non-tertiary Level,West,Some of both,0.17166,133,9751,0.13901,0.20764
728,728,2011,Post-secondary Non-tertiary Level,West,Paid,0.10619,86,9751,0.07544,0.13986
729,729,2011,Post-secondary Non-tertiary Level,West,Not compensated,0.14937,112,9751,0.10575,0.19662
730,730,2011,Post-secondary Non-tertiary Level,East,Comp. time,1.0,86,9751,0.77936,1.21291
731,731,2011,First Stage of Tertiary Education,West,Comp. time,0.48174,326,9751,0.41243,0.54948
732,732,2011,First Stage of Tertiary Education,West,Some of both,0.17379,122,9751,0.13727,0.22784
733,733,2011,First Stage of Tertiary Education,West,Paid,0.10115,57,9751,0.07409,0.13281
734,734,2011,First Stage of Tertiary Education,West,Not compensated,0.24332,137,9751,0.2049,0.28791
735,735,2011,First Stage of Tertiary Education,East,Comp. time,1.0,109,9751,0.7489,1.26165
736,736,2011,Second Stage of Tertiary Education,West,Comp. time,0.42808,889,9751,0.39365,0.46085
737,737,2011,Second Stage of Tertiary Education,West,Some of both,0.16765,308,9751,0.14371,0.19062
738,738,2011,Second Stage of Tertiary Education,West,Paid,0.04609,95,9751,0.03268,0.05967
739,739,2011,Second Stage of Tertiary Education,West,Not compensated,0.35817,796,9751,0.32728,0.38928
740,740,2011,Second Stage of Tertiary Education,East,Comp. time,0.57648,369,9751,0.51623,0.65408
741,741,2011,Second Stage of Tertiary Education,East,Some of both,0.11059,80,9751,0.08707,0.13424
742,742,2011,Second Stage of Tertiary Education,East,Paid,0.04009,34,9751,0.02633,0.05492
743,743,2011,Second Stage of Tertiary Education,East,Not compensated,0.27284,204,9751,0.22273,0.31433
744,744,2012,Lower Secondary Level,West,Comp. time,0.45506,256,10066,0.39842,0.51142
745,745,2012,Lower Secondary Level,West,Some of both,0.2335,99,10066,0.1837,0.28331
746,746,2012,Lower Secondary Level,West,Paid,0.21229,130,10066,0.17875,0.24679
747,747,2012,Lower Secondary Level,West,Not compensated,0.09915,48,10066,0.06618,0.13517
748,748,2012,Lower Secondary Level,East,Comp. time,1.0,34,10066,0.73307,1.33315
749,749,2012,Upper Secondary Level,West,Comp. time,0.51823,2008,10066,0.49088,0.54017
750,750,2012,Upper Secondary Level,West,Some of both,0.23472,843,10066,0.21234,0.25266
751,751,2012,Upper Secondary Level,West,Paid,0.14325,555,10066,0.13103,0.15808
752,752,2012,Upper Secondary Level,West,Not compensated,0.1038,394,10066,0.093,0.11394
753,753,2012,Upper Secondary Level,East,Comp. time,0.55422,624,10066,0.50719,0.60163
754,754,2012,Upper Secondary Level,East,Some of both,0.24644,306,10066,0.22123,0.27186
755,755,2012,Upper Secondary Level,East,Paid,0.11259,153,10066,0.09523,0.12938
756,756,2012,Upper Secondary Level,East,Not compensated,0.08675,106,10066,0.07137,0.10464
757,757,2012,Post-secondary Non-tertiary Level,West,Comp. time,0.55493,434,10066,0.4947,0.61623
758,758,2012,Post-secondary Non-tertiary Level,West,Some of both,0.20998,172,10066,0.17049,0.25104
759,759,2012,Post-secondary Non-tertiary Level,West,Paid,0.09804,86,10066,0.07419,0.12355
760,760,2012,Post-secondary Non-tertiary Level,West,Not compensated,0.13705,120,10066,0.11126,0.17119
761,761,2012,Post-secondary Non-tertiary Level,East,Comp. time,0.80953,88,10066,0.60184,1.0296
762,762,2012,Post-secondary Non-tertiary Level,East,Some of both,0.19047,31,10066,0.1237,0.28193
763,763,2012,First Stage of Tertiary Education,West,Comp. time,0.52844,344,10066,0.45272,0.6144
764,764,2012,First Stage of Tertiary Education,West,Some of both,0.18649,121,10066,0.14646,0.22796
765,765,2012,First Stage of Tertiary Education,West,Paid,0.10328,59,10066,0.07529,0.13945
766,766,2012,First Stage of Tertiary Education,West,Not compensated,0.18179,116,10066,0.14994,0.22336
767,767,2012,First Stage of Tertiary Education,East,Comp. time,0.66672,108,10066,0.52321,0.86282
768,768,2012,First Stage of Tertiary Education,East,Some of both,0.33328,38,10066,0.18984,0.50894
769,769,2012,Second Stage of Tertiary Education,West,Comp. time,0.45941,971,10066,0.42837,0.49129
770,770,2012,Second Stage of Tertiary Education,West,Some of both,0.15231,301,10066,0.12845,0.17582
771,771,2012,Second Stage of Tertiary Education,West,Paid,0.04596,110,10066,0.03674,0.05634
772,772,2012,Second Stage of Tertiary Education,West,Not compensated,0.34232,781,10066,0.30661,0.37484
773,773,2012,Second Stage of Tertiary Education,East,Comp. time,0.58375,361,10066,0.51674,0.6424
774,774,2012,Second Stage of Tertiary Education,East,Some of both,0.15771,98,10066,0.12219,0.18561
775,775,2012,Second Stage of Tertiary Education,East,Not compensated,0.25854,171,10066,0.2109,0.30748
776,776,2013,Primary Level,West,Paid,1.0,35,10659,0.62157,1.47823
777,777,2013,Lower Secondary Level,West,Comp. time,0.4647,332,10659,0.40164,0.51709
778,778,2013,Lower Secondary Level,West,Some of both,0.23729,160,10659,0.19994,0.29161
779,779,2013,Lower Secondary Level,West,Paid,0.18655,182,10659,0.16355,0.21075
780,780,2013,Lower Secondary Level,West,Not compensated,0.11147,64,10659,0.06966,0.15616
781,781,2013,Lower Secondary Level,East,Comp. time,1.0,42,10659,0.69549,1.44894
782,782,2013,Upper Secondary Level,West,Comp. time,0.53157,2081,10659,0.50107,0.55666
783,783,2013,Upper Secondary Level,West,Some of both,0.2302,917,10659,0.2138,0.24765
784,784,2013,Upper Secondary Level,West,Paid,0.13953,618,10659,0.12747,0.15213
785,785,2013,Upper Secondary Level,West,Not compensated,0.09871,376,10659,0.08752,0.10915
786,786,2013,Upper Secondary Level,East,Comp. time,0.49627,571,10659,0.43928,0.53954
787,787,2013,Upper Secondary Level,East,Some of both,0.26179,264,10659,0.22102,0.30057
788,788,2013,Upper Secondary Level,East,Paid,0.13924,173,10659,0.11431,0.16757
789,789,2013,Upper Secondary Level,East,Not compensated,0.1027,107,10659,0.07906,0.12774
790,790,2013,Post-secondary Non-tertiary Level,West,Comp. time,0.55581,521,10659,0.50156,0.62236
791,791,2013,Post-secondary Non-tertiary Level,West,Some of both,0.21408,195,10659,0.16488,0.25971
792,792,2013,Post-secondary Non-tertiary Level,West,Paid,0.10198,127,10659,0.07849,0.12993
793,793,2013,Post-secondary Non-tertiary Level,West,Not compensated,0.12813,128,10659,0.10066,0.16702
794,794,2013,Post-secondary Non-tertiary Level,East,Comp. time,1.0,97,10659,0.80274,1.24601
795,795,2013,First Stage of Tertiary Education,West,Comp. time,0.51876,305,10659,0.45172,0.61285
796,796,2013,First Stage of Tertiary Education,West,Some of both,0.21162,133,10659,0.1754,0.26044
797,797,2013,First Stage of Tertiary Education,West,Paid,0.08124,39,10659,0.05333,0.10843
798,798,2013,First Stage of Tertiary Education,West,Not compensated,0.18838,113,10659,0.15063,0.22853
799,799,2013,First Stage of Tertiary Education,East,Comp. time,1.0,108,10659,0.7807,1.31494
800,800,2013,Second Stage of Tertiary Education,West,Comp. time,0.44122,1097,10659,0.40637,0.47639
801,801,2013,Second Stage of Tertiary Education,West,Some of both,0.15146,342,10659,0.13419,0.1751
802,802,2013,Second Stage of Tertiary Education,West,Paid,0.054,133,10659,0.04018,0.06873
803,803,2013,Second Stage of Tertiary Education,West,Not compensated,0.35333,784,10659,0.32357,0.38696
804,804,2013,Second Stage of Tertiary Education,East,Comp. time,0.62115,353,10659,0.54732,0.70255
805,805,2013,Second Stage of Tertiary Education,East,Some of both,0.14454,83,10659,0.10357,0.198
806,806,2013,Second Stage of Tertiary Education,East,Not compensated,0.23431,179,10659,0.2012,0.2669
807,807,2014,Lower Secondary Level,West,Comp. time,0.41796,270,9694,0.36042,0.47073
808,808,2014,Lower Secondary Level,West,Some of both,0.27884,147,9694,0.22019,0.33479
809,809,2014,Lower Secondary Level,West,Paid,0.19459,154,9694,0.16639,0.22989
810,810,2014,Lower Secondary Level,West,Not compensated,0.10861,66,9694,0.08216,0.13747
811,811,2014,Lower Secondary Level,East,Comp. time,1.0,32,9694,0.54447,1.65471
812,812,2014,Upper Secondary Level,West,Comp. time,0.52262,1850,9694,0.49189,0.55184
813,813,2014,Upper Secondary Level,West,Some of both,0.23572,854,9694,0.21851,0.25573
814,814,2014,Upper Secondary Level,West,Paid,0.1393,536,9694,0.12343,0.15371
815,815,2014,Upper Secondary Level,West,Not compensated,0.10236,337,9694,0.08993,0.11301
816,816,2014,Upper Secondary Level,East,Comp. time,0.50532,508,9694,0.4541,0.5525
817,817,2014,Upper Secondary Level,East,Some of both,0.27201,291,9694,0.23748,0.30981
818,818,2014,Upper Secondary Level,East,Paid,0.12827,138,9694,0.1074,0.15394
819,819,2014,Upper Secondary Level,East,Not compensated,0.09441,82,9694,0.07032,0.12318
820,820,2014,Post-secondary Non-tertiary Level,West,Comp. time,0.5252,461,9694,0.4677,0.59773
821,821,2014,Post-secondary Non-tertiary Level,West,Some of both,0.28321,220,9694,0.23465,0.32712
822,822,2014,Post-secondary Non-tertiary Level,West,Paid,0.08276,94,9694,0.05992,0.104
823,823,2014,Post-secondary Non-tertiary Level,West,Not compensated,0.10883,113,9694,0.07909,0.14161
824,824,2014,Post-secondary Non-tertiary Level,East,Comp. time,1.0,91,9694,0.81388,1.21344
825,825,2014,First Stage of Tertiary Education,West,Comp. time,0.47744,288,9694,0.41427,0.55967
826,826,2014,First Stage of Tertiary Education,West,Some of both,0.20988,117,9694,0.16375,0.25494
827,827,2014,First Stage of Tertiary Education,West,Paid,0.09934,41,9694,0.07709,0.12646
828,828,2014,First Stage of Tertiary Education,West,Not compensated,0.21334,98,9694,0.17726,0.26194
829,829,2014,First Stage of Tertiary Education,East,Comp. time,0.75403,86,9694,0.57882,0.97175
830,830,2014,First Stage of Tertiary Education,East,Some of both,0.24597,38,9694,0.1582,0.35518
831,831,2014,Second Stage of Tertiary Education,West,Comp. time,0.48907,1074,9694,0.45779,0.53013
832,832,2014,Second Stage of Tertiary Education,West,Some of both,0.15296,341,9694,0.13297,0.17578
833,833,2014,Second Stage of Tertiary Education,West,Paid,0.06218,127,9694,0.05059,0.07609
834,834,2014,Second Stage of Tertiary Education,West,Not compensated,0.29579,666,9694,0.26637,0.33314
835,835,2014,Second Stage of Tertiary Education,East,Comp. time,0.63133,327,9694,0.53576,0.73759
836,836,2014,Second Stage of Tertiary Education,East,Some of both,0.12778,80,9694,0.09789,0.174
837,837,2014,Second Stage of Tertiary Education,East,Not compensated,0.24089,167,9694,0.20799,0.27164
838,838,2018,Lower Secondary Level,West,Comp. time,0.45006,216,9502,0.37831,0.51271
839,839,2018,Lower Secondary Level,West,Some of both,0.34003,149,9502,0.27129,0.40587
840,840,2018,Lower Secondary Level,West,Paid,0.20991,122,9502,0.17244,0.25388
841,841,2018,Lower Secondary Level,East,Comp. time,1.0,38,9502,0.73453,1.26142
842,842,2018,Upper Secondary Level,West,Comp. time,0.53173,1789,9502,0.50362,0.55934
843,843,2018,Upper Secondary Level,West,Some of both,0.249,824,9502,0.23015,0.26948
844,844,2018,Upper Secondary Level,West,Paid,0.14327,518,9502,0.13131,0.15721
845,845,2018,Upper Secondary Level,West,Not compensated,0.076,240,9502,0.06501,0.08679
846,846,2018,Upper Secondary Level,East,Comp. time,0.54136,530,9502,0.48362,0.60775
847,847,2018,Upper Secondary Level,East,Some of both,0.25494,284,9502,0.22258,0.28392
848,848,2018,Upper Secondary Level,East,Paid,0.13054,146,9502,0.10937,0.15655
849,849,2018,Upper Secondary Level,East,Not compensated,0.07316,62,9502,0.05514,0.09531
850,850,2018,Post-secondary Non-tertiary Level,West,Comp. time,0.58248,532,9502,0.51745,0.65176
851,851,2018,Post-secondary Non-tertiary Level,West,Some of both,0.23584,193,9502,0.20146,0.27593
852,852,2018,Post-secondary Non-tertiary Level,West,Paid,0.10378,101,9502,0.08056,0.12468
853,853,2018,Post-secondary Non-tertiary Level,West,Not compensated,0.0779,85,9502,0.05884,0.09917
854,854,2018,Post-secondary Non-tertiary Level,East,Comp. time,0.77205,116,9502,0.61401,0.97037
855,855,2018,Post-secondary Non-tertiary Level,East,Some of both,0.22795,33,9502,0.16606,0.31264
856,856,2018,First Stage of Tertiary Education,West,Comp. time,0.60268,310,9502,0.53157,0.68099
857,857,2018,First Stage of Tertiary Education,West,Some of both,0.21599,101,9502,0.16559,0.26647
858,858,2018,First Stage of Tertiary Education,West,Paid,0.05987,36,9502,0.04728,0.08019
859,859,2018,First Stage of Tertiary Education,West,Not compensated,0.12146,65,9502,0.09139,0.15845
860,860,2018,First Stage of Tertiary Education,East,Comp. time,1.0,92,9502,0.79555,1.3145
861,861,2018,Second Stage of Tertiary Education,West,Comp. time,0.50134,1205,9502,0.46286,0.53642
862,862,2018,Second Stage of Tertiary Education,West,Some of both,0.16897,376,9502,0.14575,0.19344
863,863,2018,Second Stage of Tertiary Education,West,Paid,0.0575,148,9502,0.04795,0.06843
864,864,2018,Second Stage of Tertiary Education,West,Not compensated,0.2722,621,9502,0.24818,0.30306
865,865,2018,Second Stage of Tertiary Education,East,Comp. time,0.58656,330,9502,0.51382,0.67002
866,866,2018,Second Stage of Tertiary Education,East,Some of both,0.14149,88,9502,0.1073,0.1881
867,867,2018,Second Stage of Tertiary Education,East,Paid,0.0619,33,9502,0.042,0.08165
868,868,2018,Second Stage of Tertiary Education,East,Not compensated,0.21004,119,9502,0.17775,0.24913
869,869,2020,Primary Level,West,Paid,1.0,36,9599,0.54799,1.65478
870,870,2020,Lower Secondary Level,West,Comp. time,0.4332,232,9599,0.36885,0.48889
871,871,2020,Lower Secondary Level,West,Some of both,0.30479,153,9599,0.24764,0.36635
872,872,2020,Lower Secondary Level,West,Paid,0.20502,126,9599,0.16369,0.24935
873,873,2020,Lower Secondary Level,West,Not compensated,0.05699,36,9599,0.03428,0.08129
874,874,2020,Lower Secondary Level,East,Comp. time,1.0,45,9599,0.59462,1.58386
875,875,2020,Upper Secondary Level,West,Comp. time,0.54094,1678,9599,0.51107,0.57157
876,876,2020,Upper Secondary Level,West,Some of both,0.27167,833,9599,0.25002,0.29333
877,877,2020,Upper Secondary Level,West,Paid,0.12223,396,9599,0.10501,0.14166
878,878,2020,Upper Secondary Level,West,Not compensated,0.06517,222,9599,0.05696,0.07626
879,879,2020,Upper Secondary Level,East,Comp. time,0.50166,470,9599,0.43255,0.56222
880,880,2020,Upper Secondary Level,East,Some of both,0.31785,282,9599,0.2778,0.36596
881,881,2020,Upper Secondary Level,East,Paid,0.12012,114,9599,0.09461,0.15236
882,882,2020,Upper Secondary Level,East,Not compensated,0.06037,57,9599,0.03976,0.08551
883,883,2020,Post-secondary Non-tertiary Level,West,Comp. time,0.62733,558,9599,0.56698,0.70346
884,884,2020,Post-secondary Non-tertiary Level,West,Some of both,0.24207,213,9599,0.19708,0.28141
885,885,2020,Post-secondary Non-tertiary Level,West,Paid,0.06257,88,9599,0.04645,0.08006
886,886,2020,Post-secondary Non-tertiary Level,West,Not compensated,0.06803,107,9599,0.05542,0.08716
887,887,2020,Post-secondary Non-tertiary Level,East,Comp. time,0.84338,118,9599,0.65179,1.02857
888,888,2020,Post-secondary Non-tertiary Level,East,Some of both,0.15662,36,9599,0.12156,0.19573
889,889,2020,First Stage of Tertiary Education,West,Comp. time,0.5867,297,9599,0.51808,0.67662
890,890,2020,First Stage of Tertiary Education,West,Some of both,0.19476,93,9599,0.15219,0.24495
891,891,2020,First Stage of Tertiary Education,West,Paid,0.08811,32,9599,0.06229,0.11086
892,892,2020,First Stage of Tertiary Education,West,Not compensated,0.13043,63,9599,0.10233,0.16968
893,893,2020,First Stage of Tertiary Education,East,Comp. time,1.0,100,9599,0.73891,1.23761
894,894,2020,Second Stage of Tertiary Education,West,Comp. time,0.5565,1359,9599,0.50887,0.59454
895,895,2020,Second Stage of Tertiary Education,West,Some of both,0.16552,407,9599,0.14217,0.18839
896,896,2020,Second Stage of Tertiary Education,West,Paid,0.05849,196,9599,0.04777,0.07176
897,897,2020,Second Stage of Tertiary Education,West,Not compensated,0.21948,629,9599,0.19743,0.24304
898,898,2020,Second Stage of Tertiary Education,East,Comp. time,0.60186,340,9599,0.52112,0.67357
