"pglfs","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","Thueringen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(Fach-)Abitur","Thueringen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","AkademikerInnen","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(noch) kein Abschluss","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hauptschulabschluss","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Realschulabschluss","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","(Fach-)Abitur","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","AkademikerInnen","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Nordrhein-Westfalen","51","0.180196774066666","0.127710855989619","0.232682692143713"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Hessen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Baden-Wuerttemberg","56","0.216916731835453","0.158770719629873","0.275062744041033"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Bayern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Berlin","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(noch) kein Abschluss","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Niedersachsen","92","0.199725716659308","0.164506319644359","0.234945113674258"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Nordrhein-Westfalen","241","0.202857455097537","0.18005783454607","0.225657075649005"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Hessen","72","0.178484047712815","0.141775461890933","0.215192633534697"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Rheinland-Pfalz,Saarland","81","0.181984453288735","0.145974154962136","0.217994751615334"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Baden-Wuerttemberg","136","0.166352825339761","0.142130747315865","0.190574903363656"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Bayern","120","0.132353782210625","0.109572500980223","0.155135063441026"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Berlin","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Brandenburg","45","0.226402933585868","0.165265068323489","0.287540798848247"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Sachsen","82","0.22148344772223","0.178825303107419","0.26414159233704"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Sachsen-Anhalt","43","0.193593229873746","0.143395765764163","0.24379069398333"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hauptschulabschluss","Thueringen","47","0.194050828746703","0.143488654923113","0.244613002570294"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Schleswig-Holstein","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Niedersachsen","32","0.155862766774744","0.111342708951786","0.200382824597703"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Nordrhein-Westfalen","50","0.110586311511796","0.0823231909120896","0.138849432111502"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Hessen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Baden-Wuerttemberg","33","0.134742268953971","0.0937863068329307","0.17569823107501"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Bayern","32","0.0939704405981216","0.0630006893899608","0.124940191806282"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Berlin","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Realschulabschluss","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Niedersachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Hessen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Bayern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Berlin","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","(Fach-)Abitur","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Schleswig-Holstein","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Niedersachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Hessen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Bayern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Berlin","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","AkademikerInnen","Thueringen","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Hamburg","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Bremen","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Hessen","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Bayern","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Saarland","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Berlin","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Brandenburg","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Sachsen","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1997","(noch) kein Abschluss","Thueringen","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Hamburg","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Niedersachsen","97","0.284803073434143","0.245044513373975","0.324561633494312"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Bremen","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Nordrhein-Westfalen","214","0.277293272729378","0.251911914787724","0.302674630671033"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Hessen","77","0.294413959832009","0.250720730999443","0.338107188664574"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Rheinland-Pfalz,Saarland","77","0.236567245964038","0.196903703681257","0.27623078824682"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Baden-Wuerttemberg","136","0.25195119491953","0.223713558326384","0.280188831512676"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Bayern","126","0.23811850307676","0.209484707953688","0.266752298199832"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Saarland","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Berlin","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Brandenburg","48","0.35792147265177","0.287888947092992","0.427953998210548"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Sachsen","101","0.387366020083003","0.33732124973145","0.437410790434555"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Sachsen-Anhalt","66","0.387843053854224","0.325939011106678","0.44974709660177"
"NE: 65 Jahre und älter","1997","Hauptschulabschluss","Thueringen","68","0.378687187289632","0.316670349162346","0.440704025416918"
"NE: 65 Jahre und älter","1997","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Hamburg","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Niedersachsen","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Bremen","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Hessen","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Bayern","34","0.205775295965426","0.162867202815278","0.248683389115575"
"NE: 65 Jahre und älter","1997","Realschulabschluss","Saarland","","","",""
"NE: 65 Jahre und älter","1997","Realschulabschluss","Berlin","","","",""
