"pglfs","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","(noch) kein Abschluss","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","(noch) kein Abschluss","weiblich","76","0.165647466108719","0.131965893745865","0.199329038471573"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hauptschulabschluss","maennlich","586","0.122577083465374","0.113063660003098","0.13209050692765"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hauptschulabschluss","weiblich","1197","0.210978347280743","0.199539287616357","0.222417406945129"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Realschulabschluss","maennlich","95","0.0371676517782408","0.0297566730891073","0.0445786304673743"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Realschulabschluss","weiblich","387","0.126991073612356","0.11562222924913","0.138359917975582"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","(Fach-)Abitur","maennlich","41","0.0441895407391566","0.0317764611857244","0.0566026202925887"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","(Fach-)Abitur","weiblich","132","0.10411839828949","0.0868884686438172","0.121348327935164"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","AkademikerInnen","maennlich","125","0.0568094571453077","0.0466747951060281","0.0669441191845872"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","AkademikerInnen","weiblich","165","0.110090349420907","0.0945780099595981","0.125602688882217"
"NE: 65 Jahre und älter","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","2001","(noch) kein Abschluss","weiblich","45","0.147390505157265","0.115273503027409","0.17950750728712"
"NE: 65 Jahre und älter","2001","Hauptschulabschluss","maennlich","900","0.227208530773809","0.215053076990466","0.239363984557152"
"NE: 65 Jahre und älter","2001","Hauptschulabschluss","weiblich","1411","0.355856419036977","0.342433231270426","0.369279606803529"
"NE: 65 Jahre und älter","2001","Realschulabschluss","maennlich","132","0.0699392555024762","0.0599476834204304","0.079930827584522"
"NE: 65 Jahre und älter","2001","Realschulabschluss","weiblich","252","0.130566664037255","0.119062510227107","0.142070817847402"
"NE: 65 Jahre und älter","2001","(Fach-)Abitur","maennlich","62","0.0720245722902881","0.0564095543459057","0.0876395902346706"
"NE: 65 Jahre und älter","2001","(Fach-)Abitur","weiblich","79","0.109252860640561","0.0916538569354939","0.126851864345629"
"NE: 65 Jahre und älter","2001","AkademikerInnen","maennlich","252","0.139044454392165","0.123896065968662","0.154192842815669"
"NE: 65 Jahre und älter","2001","AkademikerInnen","weiblich","123","0.109042613145023","0.0935951805662078","0.124490045723837"
"NE: derzeit in Ausbildung","2001","(noch) kein Abschluss","maennlich","175","0.405238175718882","0.357542653895373","0.45293369754239"
"NE: derzeit in Ausbildung","2001","(noch) kein Abschluss","weiblich","168","0.307443263202072","0.265637579141966","0.349248947262178"
"NE: derzeit in Ausbildung","2001","Hauptschulabschluss","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Hauptschulabschluss","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Realschulabschluss","maennlich","41","0.0146609975583148","0.00995239251145042","0.0193696026051792"
"NE: derzeit in Ausbildung","2001","Realschulabschluss","weiblich","81","0.0225512752389444","0.0174819176572402","0.0276206328206486"
"NE: derzeit in Ausbildung","2001","(Fach-)Abitur","maennlich","103","0.0860547097859684","0.0691159610000166","0.10299345857192"
"NE: derzeit in Ausbildung","2001","(Fach-)Abitur","weiblich","102","0.0746372024117136","0.0598110605922852","0.089463344231142"
"NE: derzeit in Ausbildung","2001","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","AkademikerInnen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hauptschulabschluss","weiblich","137","0.0213284041207765","0.0172777552891009","0.0253790529524521"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Realschulabschluss","weiblich","174","0.0443855005625398","0.0373534447682012","0.0514175563568784"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","(Fach-)Abitur","weiblich","78","0.0619182183468809","0.0483218152277882","0.0755146214659737"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","AkademikerInnen","weiblich","56","0.0322660387303764","0.0235085309226806","0.0410235465380722"
"NE: im Militär-/Zivildienst","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: arbeitslos registriert","2001","(noch) kein Abschluss","weiblich","","","",""
"NE: arbeitslos registriert","2001","Hauptschulabschluss","maennlich","315","0.0614553700168046","0.0544885420973952","0.068422197936214"
"NE: arbeitslos registriert","2001","Hauptschulabschluss","weiblich","233","0.0397184001267965","0.0342429213684814","0.0451938788851116"
"NE: arbeitslos registriert","2001","Realschulabschluss","maennlich","148","0.0573862674645796","0.0482747956397983","0.0664977392893608"
"NE: arbeitslos registriert","2001","Realschulabschluss","weiblich","182","0.0454839491405566","0.0383695032271847","0.0525983950539284"
"NE: arbeitslos registriert","2001","(Fach-)Abitur","maennlich","40","0.0363611357945292","0.0250551150165637","0.0476671565724947"
"NE: arbeitslos registriert","2001","(Fach-)Abitur","weiblich","45","0.0364364563250982","0.0258657817674005","0.0470071308827958"
"NE: arbeitslos registriert","2001","AkademikerInnen","maennlich","57","0.0302581492473252","0.0227583699689892","0.0377579285256613"
"NE: arbeitslos registriert","2001","AkademikerInnen","weiblich","59","0.0316695465012388","0.0229906914706067","0.0403484015318708"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","(noch) kein Abschluss","weiblich","38","0.0743834665688899","0.0506107439310427","0.0981561892067371"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hauptschulabschluss","maennlich","43","0.0102159776424245","0.00729896785410403","0.0131329874307449"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Hauptschulabschluss","weiblich","50","0.0107669635858261","0.00787346783153106","0.0136604593401212"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Realschulabschluss","maennlich","40","0.0126379139334742","0.00826174996269054","0.0170140779042578"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","Realschulabschluss","weiblich","42","0.0127084862480892","0.00888385124625681","0.0165331212499216"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","(Fach-)Abitur","maennlich","37","0.0385825293643672","0.0269497026708138","0.0502153560579206"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","(Fach-)Abitur","weiblich","32","0.0258765262170057","0.0169196938229506","0.0348333586110607"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","AkademikerInnen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hauptschulabschluss","maennlich","37","0.00992855647439055","0.0070524562066961","0.012804656742085"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Realschulabschluss","maennlich","40","0.0202256360092288","0.0147108102465567","0.0257404617719009"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","Realschulabschluss","weiblich","38","0.00908339373847063","0.00584400547152774","0.0123227820054135"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","(Fach-)Abitur","maennlich","37","0.0273970118902649","0.0175375479199306","0.0372564758605992"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","(noch) kein Abschluss","weiblich","31","0.0576595333484054","0.0365409565778334","0.0787781101189774"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hauptschulabschluss","maennlich","52","0.0121267355650029","0.0089516877514006","0.0153017833786053"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Hauptschulabschluss","weiblich","83","0.0167676692933209","0.0131677617513037","0.0203675768353381"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","Realschulabschluss","weiblich","47","0.0115157295152752","0.00787279813526042","0.01515866089529"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","(Fach-)Abitur","weiblich","44","0.0325763321644068","0.0225612641657447","0.0425914001630689"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","2001","(noch) kein Abschluss","maennlich","103","0.269479651077832","0.226374414448747","0.312584887706917"
"Erwerbstätig","2001","(noch) kein Abschluss","weiblich","90","0.198567887362226","0.162425815740207","0.234709958984244"
"Erwerbstätig","2001","Hauptschulabschluss","maennlich","2595","0.549920593536986","0.535488735010097","0.564352452063875"
"Erwerbstätig","2001","Hauptschulabschluss","weiblich","1704","0.33146208681962","0.318264124857892","0.344660048781347"
"Erwerbstätig","2001","Realschulabschluss","maennlich","1974","0.774237733864711","0.75785899303387","0.790616474695551"
"Erwerbstätig","2001","Realschulabschluss","weiblich","2075","0.592069119591325","0.575288813520598","0.608849425662051"
"Erwerbstätig","2001","(Fach-)Abitur","maennlich","700","0.660645409036607","0.632046795397692","0.689244022675522"
"Erwerbstätig","2001","(Fach-)Abitur","weiblich","665","0.531564140852593","0.503412911792367","0.559715369912819"
"Erwerbstätig","2001","AkademikerInnen","maennlich","1497","0.731177022978286","0.711766211428949","0.750587834527623"
"Erwerbstätig","2001","AkademikerInnen","weiblich","1083","0.652050322757899","0.628443991736394","0.675656653779404"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Hauptschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Hauptschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","(noch) kein Abschluss","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","(noch) kein Abschluss","weiblich","64","0.144258133370247","0.112988789682551","0.175527477057942"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Hauptschulabschluss","maennlich","545","0.123688919823123","0.113868012412919","0.133509827233328"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Hauptschulabschluss","weiblich","1097","0.205237855956198","0.193637029603393","0.216838682309004"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Realschulabschluss","maennlich","102","0.0406377670857409","0.0329950935644331","0.0482804406070487"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Realschulabschluss","weiblich","431","0.11933898822713","0.108515032301917","0.130162944152343"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","(Fach-)Abitur","maennlich","43","0.047596038071255","0.035338524822277","0.0598535513202329"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","(Fach-)Abitur","weiblich","152","0.115904043052032","0.098719736504926","0.133088349599137"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","AkademikerInnen","maennlich","143","0.0579275378979","0.0489636639450557","0.0668914118507442"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","AkademikerInnen","weiblich","206","0.114979376157205","0.100875012944812","0.129083739369597"
"NE: 65 Jahre und älter","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","2002","(noch) kein Abschluss","weiblich","43","0.135761451188457","0.10527672669366","0.166246175683253"
"NE: 65 Jahre und älter","2002","Hauptschulabschluss","maennlich","929","0.240248281614052","0.227503774113569","0.252992789114535"
"NE: 65 Jahre und älter","2002","Hauptschulabschluss","weiblich","1417","0.363355266239691","0.349540106521935","0.377170425957448"
"NE: 65 Jahre und älter","2002","Realschulabschluss","maennlich","146","0.0753490709241998","0.0651322228212768","0.0855659190271228"
"NE: 65 Jahre und älter","2002","Realschulabschluss","weiblich","264","0.134531089288564","0.123138366773225","0.145923811803903"
"NE: 65 Jahre und älter","2002","(Fach-)Abitur","maennlich","64","0.0639196530659268","0.049837140700687","0.0780021654311666"
"NE: 65 Jahre und älter","2002","(Fach-)Abitur","weiblich","76","0.102077828752748","0.0858254072994475","0.118330250206049"
"NE: 65 Jahre und älter","2002","AkademikerInnen","maennlich","307","0.153634966582842","0.139798189542703","0.16747174362298"
"NE: 65 Jahre und älter","2002","AkademikerInnen","weiblich","152","0.12038121925455","0.10599345115795","0.134768987351149"
"NE: derzeit in Ausbildung","2002","(noch) kein Abschluss","maennlich","201","0.447233664489645","0.400183897044671","0.494283431934619"
"NE: derzeit in Ausbildung","2002","(noch) kein Abschluss","weiblich","199","0.366855056962484","0.323963081587029","0.409747032337939"
"NE: derzeit in Ausbildung","2002","Hauptschulabschluss","maennlich","","","",""
"NE: derzeit in Ausbildung","2002","Hauptschulabschluss","weiblich","","","",""
"NE: derzeit in Ausbildung","2002","Realschulabschluss","maennlich","55","0.0161166875269767","0.0112425388678838","0.0209908361860696"
"NE: derzeit in Ausbildung","2002","Realschulabschluss","weiblich","74","0.0193844785993036","0.0147812038377467","0.0239877533608605"
"NE: derzeit in Ausbildung","2002","(Fach-)Abitur","maennlich","124","0.0975963173121944","0.080510981561464","0.114681653062925"
"NE: derzeit in Ausbildung","2002","(Fach-)Abitur","weiblich","129","0.0796956275459707","0.0651572478723364","0.094234007219605"
"NE: derzeit in Ausbildung","2002","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","2002","AkademikerInnen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","Hauptschulabschluss","weiblich","113","0.0161725048586143","0.0125493263785915","0.019795683338637"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","Realschulabschluss","weiblich","148","0.0433462992180271","0.0365473179490373","0.0501452804870168"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","(Fach-)Abitur","weiblich","68","0.0644503410953021","0.0512684096477324","0.0776322725428717"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","AkademikerInnen","weiblich","55","0.0294456240718351","0.021971038275142","0.0369202098685282"
"NE: im Militär-/Zivildienst","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: arbeitslos registriert","2002","(noch) kein Abschluss","weiblich","","","",""
"NE: arbeitslos registriert","2002","Hauptschulabschluss","maennlich","286","0.0666550060659058","0.0592146357049437","0.074095376426868"
"NE: arbeitslos registriert","2002","Hauptschulabschluss","weiblich","233","0.046308312998945","0.0402719536778006","0.0523446723200894"
"NE: arbeitslos registriert","2002","Realschulabschluss","maennlich","179","0.0698526109806362","0.0599862661912177","0.0797189557700547"
"NE: arbeitslos registriert","2002","Realschulabschluss","weiblich","195","0.0561740169792699","0.0484861801051819","0.063861853853358"
"NE: arbeitslos registriert","2002","(Fach-)Abitur","maennlich","34","0.0280650756376843","0.0185566617986983","0.0375734894766703"
"NE: arbeitslos registriert","2002","(Fach-)Abitur","weiblich","43","0.0327521450896533","0.0231973411809414","0.0423069489983652"
"NE: arbeitslos registriert","2002","AkademikerInnen","maennlich","52","0.0277629473484235","0.0214587482524104","0.0340671464444365"
"NE: arbeitslos registriert","2002","AkademikerInnen","weiblich","57","0.0332089890306252","0.0252865128357622","0.0411314652254882"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","(noch) kein Abschluss","maennlich","41","0.0711139871030298","0.0467931694878025","0.0954348047182571"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","(noch) kein Abschluss","weiblich","46","0.0802759184053623","0.0560935606344219","0.104458276176303"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","Hauptschulabschluss","maennlich","51","0.0124835389871411","0.00917147972081753","0.0157955982534648"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","Hauptschulabschluss","weiblich","34","0.00674752990195664","0.00439603608580821","0.00909902371810508"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","Realschulabschluss","weiblich","52","0.0177656194295134","0.0133551156615755","0.0221761231974514"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","(Fach-)Abitur","maennlich","46","0.0316121817653078","0.0215391949138835","0.0416851686167322"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","(Fach-)Abitur","weiblich","50","0.0277040584853032","0.0188934896119437","0.0365146273586627"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","AkademikerInnen","maennlich","32","0.0145480962048938","0.00995366397281753","0.0191425284369701"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","Hauptschulabschluss","maennlich","38","0.00852265224488809","0.00578053608054747","0.0112647684092287"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","Realschulabschluss","maennlich","33","0.0114475859035002","0.007329969487319","0.0155652023196815"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","Realschulabschluss","weiblich","35","0.00907449658090148","0.00590841407470406","0.0122405790870989"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","(Fach-)Abitur","maennlich","44","0.0352336540107522","0.0246192335142663","0.0458480745072381"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","Hauptschulabschluss","maennlich","42","0.00960920158246152","0.00669912768723903","0.012519275477684"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","Hauptschulabschluss","weiblich","55","0.0122985837493238","0.00913279453685481","0.0154643729617927"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","Realschulabschluss","weiblich","58","0.0144996447477649","0.010508499547553","0.0184907899479768"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","(Fach-)Abitur","maennlich","31","0.028720440714257","0.0191048925522288","0.0383359888762853"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","(Fach-)Abitur","weiblich","36","0.0251372910635989","0.0167337179650637","0.0335408641621342"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","2002","(noch) kein Abschluss","maennlich","80","0.196410780604095","0.158816726970588","0.234004834237602"
"Erwerbstätig","2002","(noch) kein Abschluss","weiblich","89","0.17294559837684","0.139286768264327","0.206604428489353"
"Erwerbstätig","2002","Hauptschulabschluss","maennlich","2375","0.527212436387167","0.512319411614273","0.542105461160061"
"Erwerbstätig","2002","Hauptschulabschluss","weiblich","1610","0.330254695810138","0.31674576601852","0.343763625601756"
"Erwerbstätig","2002","Realschulabschluss","maennlich","1985","0.762891268560974","0.746428829654553","0.779353707467395"
"Erwerbstätig","2002","Realschulabschluss","weiblich","2165","0.578938425848596","0.562453786605228","0.595423065091963"
"Erwerbstätig","2002","(Fach-)Abitur","maennlich","751","0.647596637360787","0.620093724840442","0.675099549881131"
"Erwerbstätig","2002","(Fach-)Abitur","weiblich","753","0.536229564694962","0.509458852597409","0.563000276792515"
