"pglfs","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Schleswig-Holstein","99","0.131767304397683","0.106992314914884","0.156542293880482"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Hamburg","46","0.146472586459909","0.106462049846632","0.186483123073186"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Niedersachsen","310","0.14290104880112","0.127710527847761","0.15809156975448"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Nordrhein-Westfalen","843","0.150268348276112","0.140535460358103","0.160001236194121"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Hessen","250","0.140764412117247","0.124168806202814","0.157360018031679"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Rheinland-Pfalz,Saarland","183","0.155393121970136","0.134195123059982","0.17659112088029"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Baden-Wuerttemberg","417","0.129863773810851","0.117782430004445","0.141945117617257"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Bayern","440","0.121985170128476","0.110983035561626","0.132987304695326"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Saarland","53","0.160287980817183","0.121518986668777","0.199056974965588"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Berlin","97","0.1154714049235","0.0936370011617526","0.137305808685248"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Brandenburg","110","0.102357501628577","0.0837737161090267","0.120941287148127"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Mecklenburg-Vorpommern","60","0.118296871292258","0.0917372582457635","0.144856484338752"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Sachsen","175","0.101299039575988","0.0873175582317536","0.115280520920222"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Sachsen-Anhalt","123","0.11871571203622","0.0992713556133479","0.138160068459092"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","Thueringen","108","0.102435847057407","0.0841647767680427","0.120706917346772"
"NE: 65 Jahre und älter","2000","Schleswig-Holstein","118","0.187092026610625","0.158526652830048","0.215657400391201"
"NE: 65 Jahre und älter","2000","Hamburg","43","0.173298954073977","0.130467809714733","0.216130098433221"
"NE: 65 Jahre und älter","2000","Niedersachsen","309","0.191362499582827","0.174288123831979","0.208436875333675"
"NE: 65 Jahre und älter","2000","Bremen","43","0.287096458240131","0.222427112087172","0.35176580439309"
"NE: 65 Jahre und älter","2000","Nordrhein-Westfalen","739","0.18441265533813","0.173849402677396","0.194975907998865"
"NE: 65 Jahre und älter","2000","Hessen","236","0.190958131776255","0.172201920037525","0.209714343514985"
"NE: 65 Jahre und älter","2000","Rheinland-Pfalz,Saarland","183","0.207414126003991","0.183689794063696","0.231138457944286"
"NE: 65 Jahre und älter","2000","Baden-Wuerttemberg","383","0.175985805544877","0.162299577389751","0.189672033700003"
"NE: 65 Jahre und älter","2000","Bayern","475","0.183723218964736","0.1707043500759","0.196742087853572"
"NE: 65 Jahre und älter","2000","Saarland","76","0.261527031487836","0.2150867906548","0.307967272320871"
"NE: 65 Jahre und älter","2000","Berlin","100","0.150437463114523","0.126013066111348","0.174861860117699"
"NE: 65 Jahre und älter","2000","Brandenburg","159","0.206370887340292","0.181559236886304","0.231182537794281"
"NE: 65 Jahre und älter","2000","Mecklenburg-Vorpommern","78","0.198698188925357","0.165883451034855","0.231512926815858"
"NE: 65 Jahre und älter","2000","Sachsen","259","0.208457763823835","0.189634756777386","0.227280770870283"
"NE: 65 Jahre und älter","2000","Sachsen-Anhalt","164","0.229070896707947","0.203808553142493","0.254333240273401"
"NE: 65 Jahre und älter","2000","Thueringen","158","0.211013622490814","0.186427204759917","0.23560004022171"
"NE: derzeit in Ausbildung","2000","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","2000","Hamburg","","","",""
"NE: derzeit in Ausbildung","2000","Niedersachsen","70","0.0286984702673947","0.0214516767287779","0.0359452638060116"
"NE: derzeit in Ausbildung","2000","Bremen","","","",""
"NE: derzeit in Ausbildung","2000","Nordrhein-Westfalen","172","0.0283688228773154","0.0238467407370374","0.0328909050175934"
"NE: derzeit in Ausbildung","2000","Hessen","67","0.0318114883695884","0.0234369185677418","0.040186058171435"
"NE: derzeit in Ausbildung","2000","Rheinland-Pfalz,Saarland","36","0.0300980131834494","0.0201006722905338","0.0400953540763651"
"NE: derzeit in Ausbildung","2000","Baden-Wuerttemberg","130","0.0367844997909543","0.0300194380013303","0.0435495615805782"
"NE: derzeit in Ausbildung","2000","Bayern","99","0.0300954480730132","0.0243518053887317","0.0358390907572948"
"NE: derzeit in Ausbildung","2000","Saarland","","","",""
"NE: derzeit in Ausbildung","2000","Berlin","52","0.0513974358947225","0.036311889414405","0.0664829823750401"
"NE: derzeit in Ausbildung","2000","Brandenburg","31","0.0303296054198465","0.0198156025467923","0.0408436082929007"
"NE: derzeit in Ausbildung","2000","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","2000","Sachsen","66","0.0273663354009611","0.0198062640903432","0.034926406711579"
"NE: derzeit in Ausbildung","2000","Sachsen-Anhalt","37","0.0246830313978121","0.0153557818430288","0.0340102809525954"
"NE: derzeit in Ausbildung","2000","Thueringen","51","0.0402804120068914","0.0284329755338229","0.05212784847996"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Niedersachsen","46","0.0182196404325206","0.0124144489555547","0.0240248319094865"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Nordrhein-Westfalen","85","0.0131629728139928","0.0100586507025504","0.0162672949254353"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Hessen","37","0.0178597063904385","0.0115397443231052","0.0241796684577717"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Rheinland-Pfalz,Saarland","32","0.0218637866392421","0.013306934611762","0.0304206386667223"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Baden-Wuerttemberg","89","0.0254687803020686","0.0198066538949229","0.0311309067092143"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Bayern","83","0.0181382878100394","0.0136519102920972","0.0226246653279815"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Sachsen","39","0.0177172427314682","0.0116041744238632","0.0238303110390732"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","Thueringen","","","",""
"NE: im Militär-/Zivildienst","2000","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","2000","Hamburg","","","",""
"NE: im Militär-/Zivildienst","2000","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","2000","Bremen","","","",""
"NE: im Militär-/Zivildienst","2000","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","2000","Hessen","","","",""
"NE: im Militär-/Zivildienst","2000","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","2000","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","2000","Bayern","","","",""
"NE: im Militär-/Zivildienst","2000","Saarland","","","",""
"NE: im Militär-/Zivildienst","2000","Berlin","","","",""
"NE: im Militär-/Zivildienst","2000","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","2000","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","2000","Sachsen","","","",""
"NE: im Militär-/Zivildienst","2000","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","2000","Thueringen","","","",""
"NE: arbeitslos registriert","2000","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","2000","Hamburg","","","",""
"NE: arbeitslos registriert","2000","Niedersachsen","61","0.0269640226011023","0.0199333598099634","0.0339946853922412"
"NE: arbeitslos registriert","2000","Bremen","","","",""
"NE: arbeitslos registriert","2000","Nordrhein-Westfalen","211","0.032360149081633","0.0275403470793","0.037179951083966"
"NE: arbeitslos registriert","2000","Hessen","60","0.0364293712441951","0.0274889462449139","0.0453697962434762"
"NE: arbeitslos registriert","2000","Rheinland-Pfalz,Saarland","34","0.0273892379107961","0.0178390663766683","0.0369394094449238"
"NE: arbeitslos registriert","2000","Baden-Wuerttemberg","99","0.0262579090509375","0.0205110618463102","0.0320047562555648"
"NE: arbeitslos registriert","2000","Bayern","101","0.0272727146066823","0.0217971079630994","0.0327483212502651"
"NE: arbeitslos registriert","2000","Saarland","","","",""
"NE: arbeitslos registriert","2000","Berlin","56","0.0636536186371912","0.0469743120919253","0.080332925182457"
"NE: arbeitslos registriert","2000","Brandenburg","104","0.0946472953495979","0.0767005521383164","0.112594038560879"
"NE: arbeitslos registriert","2000","Mecklenburg-Vorpommern","50","0.0757704062555684","0.054007661608376","0.0975331509027608"
"NE: arbeitslos registriert","2000","Sachsen","181","0.0933483815918875","0.0798675545200725","0.106829208663703"
"NE: arbeitslos registriert","2000","Sachsen-Anhalt","120","0.106656315254357","0.0881003294157842","0.125212301092929"
"NE: arbeitslos registriert","2000","Thueringen","96","0.0977877778216865","0.0798898851754775","0.115685670467896"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Nordrhein-Westfalen","70","0.0126236879832384","0.00958279213434579","0.015664583832131"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Baden-Wuerttemberg","43","0.0142584719317123","0.00999762798899892","0.0185193158744257"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Bayern","53","0.0164698449065794","0.0121911521343947","0.020748537678764"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Sachsen","37","0.0226470634347827","0.0157530110338428","0.0295411158357226"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Nordrhein-Westfalen","39","0.0067187001722282","0.00449361915857065","0.00894378118588574"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Nordrhein-Westfalen","72","0.0126931311650378","0.00964399000047496","0.0157422723296007"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Baden-Wuerttemberg","54","0.0150247781762641","0.0106526357996669","0.0193969205528613"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Bayern","61","0.0182498048586203","0.0137499125604458","0.0227496971567949"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Sachsen","31","0.0135990015435112","0.00823210549061228","0.0189658975964101"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Thueringen","","","",""
"Erwerbstätig","2000","Schleswig-Holstein","419","0.584145285683913","0.548043986392422","0.620246584975403"
"Erwerbstätig","2000","Hamburg","173","0.57539144381096","0.519459033606172","0.631323854015749"
"Erwerbstätig","2000","Niedersachsen","1163","0.552153156476438","0.530569052892625","0.573737260060251"
"Erwerbstätig","2000","Bremen","101","0.5081548126725","0.4366917868049","0.579617838540099"
"Erwerbstätig","2000","Nordrhein-Westfalen","2922","0.554332977722509","0.540794879039803","0.567871076405215"
"Erwerbstätig","2000","Hessen","966","0.540066714700279","0.516283986320457","0.5638494430801"
"Erwerbstätig","2000","Rheinland-Pfalz,Saarland","609","0.51776628478185","0.488528307016519","0.54700426254718"
"Erwerbstätig","2000","Baden-Wuerttemberg","1737","0.568827194125076","0.551028281738558","0.586626106511594"
"Erwerbstätig","2000","Bayern","2041","0.568771641278827","0.552122373715522","0.585420908842132"
"Erwerbstätig","2000","Saarland","174","0.473239960914892","0.420478600469084","0.526001321360701"
"Erwerbstätig","2000","Berlin","452","0.534745738770703","0.500668294251251","0.568823183290155"
"Erwerbstätig","2000","Brandenburg","547","0.504409770278332","0.473756574701016","0.535062965855648"
"Erwerbstätig","2000","Mecklenburg-Vorpommern","333","0.535754788453784","0.494740926029931","0.576768650877636"
"Erwerbstätig","2000","Sachsen","975","0.500049686291434","0.476880385757109","0.523218986825759"
"Erwerbstätig","2000","Sachsen-Anhalt","556","0.467344197807001","0.437350969219613","0.497337426394389"
"Erwerbstätig","2000","Thueringen","575","0.490972629224667","0.460849196141078","0.521096062308256"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Schleswig-Holstein","84","0.128583025447257","0.102908860435722","0.154257190458793"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hamburg","42","0.149833549308796","0.107650471970537","0.192016626647056"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Niedersachsen","250","0.122856434022578","0.107945922369078","0.137766945676077"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Nordrhein-Westfalen","738","0.146377621445199","0.136249198991481","0.156506043898917"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hessen","194","0.122735300595154","0.106090896180952","0.139379705009357"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Rheinland-Pfalz,Saarland","142","0.127509518291703","0.107159730075699","0.147859306507706"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Baden-Wuerttemberg","333","0.11221458123131","0.100137977221007","0.124291185241613"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Bayern","369","0.116524820506654","0.105156566321052","0.127893074692255"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Saarland","53","0.15236427406302","0.113172670832476","0.191555877293564"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Berlin","92","0.115152239451169","0.0929773211007787","0.137327157801559"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Brandenburg","105","0.0977782028552019","0.0790093280266745","0.116547077683729"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Mecklenburg-Vorpommern","57","0.114968675285066","0.0874458936149981","0.142491456955134"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Sachsen","165","0.102054284584797","0.0874610243604834","0.116647544809111"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Sachsen-Anhalt","111","0.106740121832057","0.0876495990688257","0.125830644595289"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Thueringen","101","0.10651291100257","0.0871192309630959","0.125906591042043"
"NE: 65 Jahre und älter","2001","Schleswig-Holstein","107","0.188234149685612","0.158252460521864","0.218215838849359"
"NE: 65 Jahre und älter","2001","Hamburg","42","0.180774447051186","0.13529114253858","0.226257751563792"
"NE: 65 Jahre und älter","2001","Niedersachsen","299","0.204638978379535","0.186314374977234","0.222963581781837"
"NE: 65 Jahre und älter","2001","Bremen","32","0.257175442955617","0.189023628614694","0.325327257296539"
"NE: 65 Jahre und älter","2001","Nordrhein-Westfalen","695","0.189654089043323","0.178421292406726","0.200886885679919"
"NE: 65 Jahre und älter","2001","Hessen","222","0.193341472959519","0.173309415229313","0.213373530689725"
"NE: 65 Jahre und älter","2001","Rheinland-Pfalz,Saarland","172","0.210904521608099","0.186015033476344","0.235794009739854"
"NE: 65 Jahre und älter","2001","Baden-Wuerttemberg","347","0.176813936768861","0.162216606736615","0.191411266801107"
"NE: 65 Jahre und älter","2001","Bayern","440","0.184619844021145","0.170872885049065","0.198366802993225"
"NE: 65 Jahre und älter","2001","Saarland","61","0.214135197229749","0.169398411468273","0.258871982991226"
"NE: 65 Jahre und älter","2001","Berlin","86","0.128672364476432","0.105411548672589","0.151933180280276"
"NE: 65 Jahre und älter","2001","Brandenburg","162","0.21679549000265","0.190756552064927","0.242834427940373"
"NE: 65 Jahre und älter","2001","Mecklenburg-Vorpommern","74","0.203588858746127","0.168845731448221","0.238331986044032"
"NE: 65 Jahre und älter","2001","Sachsen","259","0.221914183843722","0.201882477535367","0.241945890152077"
"NE: 65 Jahre und älter","2001","Sachsen-Anhalt","153","0.225867234478119","0.200014921673037","0.251719547283202"
"NE: 65 Jahre und älter","2001","Thueringen","140","0.206515123770653","0.18106673936484","0.231963508176466"
"NE: derzeit in Ausbildung","2001","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","2001","Hamburg","","","",""
"NE: derzeit in Ausbildung","2001","Niedersachsen","63","0.0274122850193284","0.0199958488738688","0.0348287211647879"
"NE: derzeit in Ausbildung","2001","Bremen","","","",""
"NE: derzeit in Ausbildung","2001","Nordrhein-Westfalen","163","0.0292595336009482","0.0244305377191684","0.034088529482728"
"NE: derzeit in Ausbildung","2001","Hessen","39","0.0217178499147581","0.0143242037029474","0.0291114961265688"
"NE: derzeit in Ausbildung","2001","Rheinland-Pfalz,Saarland","41","0.0381070043652296","0.0264261656234616","0.0497878431069976"
"NE: derzeit in Ausbildung","2001","Baden-Wuerttemberg","98","0.0306167722745161","0.0240251300314361","0.0372084145175961"
"NE: derzeit in Ausbildung","2001","Bayern","103","0.0319118721089622","0.0256842684334745","0.0381394757844498"
"NE: derzeit in Ausbildung","2001","Saarland","","","",""
"NE: derzeit in Ausbildung","2001","Berlin","47","0.04583872049808","0.0313102901794035","0.0603671508167565"
"NE: derzeit in Ausbildung","2001","Brandenburg","","","",""
"NE: derzeit in Ausbildung","2001","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","2001","Sachsen","49","0.0250847724426221","0.0175460079913657","0.0326235368938786"
"NE: derzeit in Ausbildung","2001","Sachsen-Anhalt","43","0.0321805735919093","0.0212697102042098","0.0430914369796087"
"NE: derzeit in Ausbildung","2001","Thueringen","43","0.0341826365800027","0.0227600293983744","0.045605243761631"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hamburg","","","",""
