"pglfs","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","60","0.076125798897738","0.0570182674647648","0.0952333303307111"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","929","0.131674155393231","0.123340341557724","0.140007969228738"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","237","0.152000946411411","0.132522080635965","0.171479812186857"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","372","0.0914616704562352","0.0819791212262188","0.100944219686252"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","111","0.0591041331913465","0.0483553490343222","0.0698529173483708"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","165","0.0790137206493173","0.0669536671110628","0.0910737741875718"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","199","0.0658594128527753","0.0568660310027763","0.0748527947027744"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","84","0.074251981962689","0.0597639901734206","0.0887399737519575"
"NE: 65 Jahre und älter","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","57","0.109609158031236","0.0871006870391137","0.132117629023358"
"NE: 65 Jahre und älter","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1750","0.299704134774526","0.288412955348322","0.31099531420073"
"NE: 65 Jahre und älter","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","611","0.507772383027532","0.480647969191188","0.534896796863876"
"NE: 65 Jahre und älter","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","354","0.126221946456639","0.115297437696318","0.137146455216959"
"NE: 65 Jahre und älter","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","71","0.0474265351841092","0.0377384137427869","0.0571146566254314"
"NE: 65 Jahre und älter","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","143","0.102750922020417","0.0891765179247329","0.1163253261161"
"NE: 65 Jahre und älter","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","346","0.138143673265122","0.125632705009608","0.150654641520635"
"NE: 65 Jahre und älter","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","234","0.269731039298445","0.245205720902023","0.294256357694867"
"NE: derzeit in Ausbildung","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","334","0.395735698454881","0.360502804673907","0.430968592235855"
"NE: derzeit in Ausbildung","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","112","0.587366405501525","0.512699749999432","0.662033061003618"
"NE: derzeit in Ausbildung","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","35","0.00466952996607042","0.00298928581058559","0.00634977412155524"
"NE: derzeit in Ausbildung","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","70","0.0156728509857428","0.011587045863587","0.0197586561078985"
"NE: derzeit in Ausbildung","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","182","0.0792959619368886","0.0672162393915273","0.0913756844822498"
"NE: derzeit in Ausbildung","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","74","0.17396800092479","0.1367254279668","0.211210573882781"
"NE: derzeit in Ausbildung","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","61","0.00919861890917614","0.00684570099967239","0.0115515368186799"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","98","0.02304188362457","0.0181063868030821","0.0279773804460579"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","51","0.0281648108561295","0.0206238034878175","0.0357058182244415"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","40","0.0164445634584521","0.0107588889264071","0.022130237990497"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","38","0.013530561840141","0.00934158732765911","0.0177195363526228"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","37","0.0590938250761314","0.0421044876629867","0.0760831624892761"
"NE: arbeitslos registriert","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","349","0.0605186304187458","0.0546418320285922","0.0663954288088995"
"NE: arbeitslos registriert","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","161","0.126209371131507","0.108191962518573","0.144226779744441"
"NE: arbeitslos registriert","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","125","0.0465880226806616","0.0396551798402917","0.0535208655210315"
"NE: arbeitslos registriert","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","234","0.145200522777991","0.129142360242791","0.161258685313192"
"NE: arbeitslos registriert","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","57","0.0347032059266456","0.0265206943216389","0.0428857175316522"
"NE: arbeitslos registriert","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","69","0.0357256795218042","0.0289959356622969","0.0424554233813115"
"NE: arbeitslos registriert","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","53","0.0366300629326463","0.0262494464125772","0.0470106794527155"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","67","0.0799680487165374","0.0604250170536029","0.099511080379472"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","74","0.0141130532761656","0.0112058445793242","0.017020261973007"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","31","0.0144593459150648","0.0105324850822999","0.0183862067478296"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","43","0.0171003460298879","0.0113043451902701","0.0228963468695058"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","40","0.0141089969235997","0.00983267387120154","0.0183853199759979"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","38","0.00690029093862688","0.00486004609505031","0.00894053578220346"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","40","0.0411932547895396","0.0268743162326826","0.0555121933463966"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","80","0.0123947531741476","0.00966789345869463","0.0151216128896006"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","41","0.00998809905545626","0.00671698608931896","0.0132592120215936"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","33","0.0166135226168586","0.0108992049617722","0.022327840271945"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","30","0.0158621600253663","0.0113319627551906","0.0203923572955419"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","110","0.194417689507826","0.165903890726152","0.222931488289501"
"Erwerbstätig","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2943","0.451198628435956","0.438934303741099","0.463462953130813"
"Erwerbstätig","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","232","0.155391836725288","0.135736315156133","0.175047358294442"
"Erwerbstätig","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","2395","0.651850471689034","0.636179684528023","0.667521258850045"
"Erwerbstätig","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1268","0.658422122594396","0.636806053970883","0.68003819121791"
"Erwerbstätig","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1202","0.624343321764524","0.602692285290089","0.64599435823896"
"Erwerbstätig","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","211","0.508903765135432","0.459789495603634","0.558018034667231"
"Erwerbstätig","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","2132","0.691557420238162","0.674811490240379","0.708303350235946"
"Erwerbstätig","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","820","0.566055776776632","0.538668153869655","0.59344339968361"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","65","0.00962820471335433","0.007221493674223","0.0120349157524857"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","36","0.0135192511212875","0.00972038018224656","0.0173181220603285"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","35","0.0109344690470985","0.00716379172975458","0.0147051463644424"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","61","0.115853079357753","0.0925241422345062","0.139182016481001"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","978","0.129591277374239","0.12159752443575","0.137585030312728"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","205","0.132349605350813","0.11465559389527","0.150043616806356"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","429","0.0999293707730818","0.0904313399302225","0.109427401615941"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","132","0.0662534450278168","0.0552729095899801","0.0772339804656536"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","177","0.0784136837920415","0.0668079385670151","0.0900194290170679"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","231","0.0617175813218213","0.0534468471801529","0.0699883154634898"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","89","0.071478977693366","0.057674973866918","0.0852829815198141"
"NE: 65 Jahre und älter","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","68","0.119482412677814","0.0958395558863752","0.143125269469254"
"NE: 65 Jahre und älter","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2006","0.312423281492452","0.301391808778033","0.323454754206872"
"NE: 65 Jahre und älter","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","723","0.532956666423816","0.506906102282552","0.559007230565081"
"NE: 65 Jahre und älter","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","434","0.135209108686932","0.124379637945186","0.146038579428678"
"NE: 65 Jahre und älter","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","77","0.047298339035521","0.0379269021411882","0.0566697759298538"
"NE: 65 Jahre und älter","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","159","0.0935071467085256","0.0809377715184243","0.106076521898627"
"NE: 65 Jahre und älter","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","435","0.147295730675727","0.135115174449993","0.159476286901462"
"NE: 65 Jahre und älter","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","274","0.271954457750835","0.248112198894328","0.295796716607341"
"NE: derzeit in Ausbildung","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","320","0.33487870548807","0.30047754172263","0.36927986925351"
"NE: derzeit in Ausbildung","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","109","0.577620734509842","0.503803707473035","0.65143776154665"
"NE: derzeit in Ausbildung","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","39","0.00591141185029923","0.00408684671501095","0.00773597698558752"
"NE: derzeit in Ausbildung","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","66","0.0158735299243789","0.0119152097651622","0.0198318500835955"
"NE: derzeit in Ausbildung","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","194","0.0760519372187727","0.0646076693304491","0.0874962051070962"
"NE: derzeit in Ausbildung","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","77","0.193712772961371","0.155505046224495","0.231920499698248"
"NE: derzeit in Ausbildung","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","64","0.00948834057684533","0.00718092326154499","0.0117957578921457"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","109","0.0285903199761829","0.0233124410246965","0.0338681989276694"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","49","0.0260137397903352","0.0189865353262527","0.0330409442544177"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","48","0.0185112295997115","0.0126919476939095","0.0243305115055135"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","53","0.0219536092472017","0.016917379720571","0.0269898387738323"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","30","0.074114900597328","0.0550203142271838","0.0932094869674723"
"NE: arbeitslos registriert","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","405","0.0651472985542572","0.0592734733517503","0.0710211237567641"
"NE: arbeitslos registriert","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","165","0.125621204918295","0.108316114204358","0.142926295632232"
"NE: arbeitslos registriert","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","143","0.0411251764676357","0.0348361481648506","0.0474142047704207"
"NE: arbeitslos registriert","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","252","0.136961555962355","0.121783393734006","0.152139718190704"
"NE: arbeitslos registriert","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","59","0.0343684155976273","0.0265034906607625","0.0422333405344921"
"NE: arbeitslos registriert","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","74","0.0314073817304776","0.0254127947441612","0.0374019687167939"
"NE: arbeitslos registriert","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","47","0.0387573169526709","0.0284151055679037","0.0490995283374381"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","37","0.0402613146277897","0.0259328578309811","0.0545897714245982"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","61","0.00854265057410973","0.00635219445092535","0.0107331066972941"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
