"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Berlin","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Berlin","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Sachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Sachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Thueringen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","Thueringen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Schleswig-Holstein","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Schleswig-Holstein","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Hamburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Hamburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Niedersachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Niedersachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Bremen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Bremen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Nordrhein-Westfalen","maennlich","30","0.0110790477688043","0.00697514588041796","0.0151829496571906"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Nordrhein-Westfalen","weiblich","42","0.0142126228825777","0.00973043066791626","0.0186948150972391"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Hessen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Hessen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Baden-Wuerttemberg","weiblich","33","0.0183753065322625","0.0116456575922418","0.0251049554722831"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Bayern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Bayern","weiblich","42","0.025160977772946","0.0178566046270204","0.0324653509188715"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Berlin","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Berlin","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Brandenburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Brandenburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Sachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Sachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Sachsen-Anhalt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Sachsen-Anhalt","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Thueringen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","Thueringen","weiblich","","","",""
"Erwerbstätig","2000","Schleswig-Holstein","maennlich","230","0.674617834575197","0.624670131356599","0.724565537793795"
"Erwerbstätig","2000","Schleswig-Holstein","weiblich","189","0.501305213000475","0.450900549968273","0.551709876032678"
"Erwerbstätig","2000","Hamburg","maennlich","90","0.662264612053665","0.581888623134369","0.742640600972961"
"Erwerbstätig","2000","Hamburg","weiblich","83","0.50461786601205","0.428787817014646","0.580447915009455"
"Erwerbstätig","2000","Niedersachsen","maennlich","673","0.654145639996274","0.624724121230921","0.683567158761627"
"Erwerbstätig","2000","Niedersachsen","weiblich","490","0.450125886428844","0.419816541622222","0.480435231235466"
"Erwerbstätig","2000","Bremen","maennlich","53","0.600031555020286","0.496493792575438","0.703569317465134"
"Erwerbstätig","2000","Bremen","weiblich","48","0.428709210404397","0.332667911871229","0.524750508937565"
"Erwerbstätig","2000","Nordrhein-Westfalen","maennlich","1658","0.664817938901111","0.646310057351886","0.683325820450336"
"Erwerbstätig","2000","Nordrhein-Westfalen","weiblich","1264","0.450322872782861","0.431483017164301","0.469162728401421"
"Erwerbstätig","2000","Hessen","maennlich","551","0.65000216295066","0.617316182221678","0.682688143679642"
"Erwerbstätig","2000","Hessen","weiblich","415","0.432878682715614","0.399935975340235","0.465821390090994"
"Erwerbstätig","2000","Rheinland-Pfalz,Saarland","maennlich","354","0.645052503004104","0.604121910572479","0.68598309543573"
"Erwerbstätig","2000","Rheinland-Pfalz,Saarland","weiblich","255","0.400983955076676","0.361670279388679","0.440297630764674"
"Erwerbstätig","2000","Baden-Wuerttemberg","maennlich","1008","0.685413237471712","0.661462937330211","0.709363537613213"
"Erwerbstätig","2000","Baden-Wuerttemberg","weiblich","729","0.459017278126454","0.434047850357556","0.483986705895351"
"Erwerbstätig","2000","Bayern","maennlich","1118","0.650986448797225","0.62786781756219","0.67410508003226"
"Erwerbstätig","2000","Bayern","weiblich","923","0.492763622606976","0.469446376468468","0.516080868745483"
"Erwerbstätig","2000","Saarland","maennlich","107","0.657549785271658","0.583558156227547","0.731541414315768"
"Erwerbstätig","2000","Saarland","weiblich","67","0.329597117784482","0.262043088476718","0.397151147092246"
"Erwerbstätig","2000","Berlin","maennlich","241","0.618388993903257","0.570299923814073","0.666478063992441"
"Erwerbstätig","2000","Berlin","weiblich","211","0.457464872249912","0.410431917535164","0.504497826964659"
"Erwerbstätig","2000","Brandenburg","maennlich","291","0.571535328528512","0.528160063790383","0.614910593266641"
"Erwerbstätig","2000","Brandenburg","weiblich","256","0.437515321334756","0.394958927314496","0.480071715355017"
"Erwerbstätig","2000","Mecklenburg-Vorpommern","maennlich","164","0.588794424126757","0.529326667067124","0.648262181186389"
"Erwerbstätig","2000","Mecklenburg-Vorpommern","weiblich","169","0.489031290708884","0.432931189036367","0.545131392381401"
"Erwerbstätig","2000","Sachsen","maennlich","535","0.588644726482028","0.555756986598474","0.621532466365583"
"Erwerbstätig","2000","Sachsen","weiblich","440","0.417414170336422","0.385703619457039","0.449124721215805"
"Erwerbstätig","2000","Sachsen-Anhalt","maennlich","284","0.543214004751644","0.499198325447521","0.587229684055768"
"Erwerbstätig","2000","Sachsen-Anhalt","weiblich","272","0.403058377196272","0.36282560633033","0.443291148062214"
"Erwerbstätig","2000","Thueringen","maennlich","317","0.58457349364827","0.54201256084581","0.62713442645073"
"Erwerbstätig","2000","Thueringen","weiblich","258","0.401162474553907","0.359937268925623","0.44238768018219"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Schleswig-Holstein","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Schleswig-Holstein","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Hamburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Hamburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Niedersachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Niedersachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Bremen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Bremen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Nordrhein-Westfalen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Nordrhein-Westfalen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Hessen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Hessen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Baden-Wuerttemberg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Baden-Wuerttemberg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Bayern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Bayern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Berlin","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Berlin","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Brandenburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Brandenburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Sachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Sachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Sachsen-Anhalt","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Sachsen-Anhalt","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Thueringen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","Thueringen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hamburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hamburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Bremen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Bremen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hessen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Hessen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Bayern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Bayern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Berlin","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Berlin","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Sachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Sachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Thueringen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","Thueringen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Schleswig-Holstein","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Schleswig-Holstein","weiblich","61","0.179815220106514","0.139232799551489","0.220397640661539"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hamburg","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hamburg","weiblich","31","0.171951799266171","0.112355553591083","0.231548044941259"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Niedersachsen","maennlich","71","0.0723853806534624","0.0555863502258227","0.0891844110811021"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Niedersachsen","weiblich","179","0.173677560484811","0.149562378105067","0.197792742864555"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Bremen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Bremen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Nordrhein-Westfalen","maennlich","205","0.0883131900929218","0.076596549252078","0.100029830933766"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Nordrhein-Westfalen","weiblich","533","0.201406180914559","0.18544731366249","0.217365048166628"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hessen","maennlich","57","0.0766646163284513","0.0571901423506997","0.0961390903062029"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Hessen","weiblich","137","0.168037250356318","0.141730212218288","0.194344288494348"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Rheinland-Pfalz,Saarland","maennlich","42","0.0754601955098822","0.0520014177834587","0.0989189732363057"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Rheinland-Pfalz,Saarland","weiblich","100","0.176110047412266","0.144130190945615","0.208089903878918"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Baden-Wuerttemberg","maennlich","94","0.0636121317245229","0.0501945830409335","0.0770296804081123"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Baden-Wuerttemberg","weiblich","239","0.157488037814328","0.13807868669233","0.176897388936326"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Bayern","maennlich","107","0.0831808409647538","0.0689422287910648","0.0974194531384428"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Bayern","weiblich","262","0.146560856966441","0.129312127744021","0.163809586188861"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Saarland","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Saarland","weiblich","42","0.226403810655691","0.164041231743233","0.288766389568149"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Berlin","maennlich","33","0.0804318271383332","0.0533011663359894","0.107562487940677"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Berlin","weiblich","59","0.149162745177862","0.11467938365989","0.183646106695834"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Brandenburg","maennlich","37","0.0627107855547498","0.0407691195495674","0.0846524515599321"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Brandenburg","weiblich","68","0.132919217732384","0.102951870497811","0.162886564966956"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Mecklenburg-Vorpommern","weiblich","30","0.110033310443791","0.0732479802611259","0.146818640626456"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Sachsen","maennlich","68","0.0840035516941476","0.0646968886714381","0.103310214716857"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Sachsen","weiblich","97","0.118953012447808","0.0973165565830763","0.14058946831254"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Sachsen-Anhalt","maennlich","46","0.101415087681548","0.0743810334482874","0.128449141914808"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Sachsen-Anhalt","weiblich","65","0.111459333648261","0.0845655383634798","0.138353128933043"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Thueringen","maennlich","40","0.0883640646473048","0.0628935651505954","0.113834564144014"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","Thueringen","weiblich","61","0.125046943740612","0.0959079594962442","0.154185927984979"
"NE: 65 Jahre und älter","2001","Schleswig-Holstein","maennlich","44","0.13916645036176","0.100574589649588","0.177758311073932"
"NE: 65 Jahre und älter","2001","Schleswig-Holstein","weiblich","63","0.23348753370477","0.188782098211814","0.278192969197727"
"NE: 65 Jahre und älter","2001","Hamburg","maennlich","","","",""
"NE: 65 Jahre und älter","2001","Hamburg","weiblich","","","",""
"NE: 65 Jahre und älter","2001","Niedersachsen","maennlich","134","0.179330787026197","0.154460173947663","0.20420140010473"
"NE: 65 Jahre und älter","2001","Niedersachsen","weiblich","165","0.230122710290022","0.203328903775514","0.256916516804531"
"NE: 65 Jahre und älter","2001","Bremen","maennlich","","","",""
"NE: 65 Jahre und älter","2001","Bremen","weiblich","","","",""
"NE: 65 Jahre und älter","2001","Nordrhein-Westfalen","maennlich","296","0.149507872319435","0.13478357173329","0.16423217290558"
"NE: 65 Jahre und älter","2001","Nordrhein-Westfalen","weiblich","399","0.227701279431827","0.211014286350613","0.244388272513041"
"NE: 65 Jahre und älter","2001","Hessen","maennlich","88","0.149329794502863","0.123241700065438","0.175417888940288"
"NE: 65 Jahre und älter","2001","Hessen","weiblich","134","0.236618773439922","0.206715924462497","0.266521622417348"
"NE: 65 Jahre und älter","2001","Rheinland-Pfalz,Saarland","maennlich","76","0.190980827742194","0.156070180320709","0.225891475163679"
"NE: 65 Jahre und älter","2001","Rheinland-Pfalz,Saarland","weiblich","96","0.229508069400219","0.194203341627002","0.264812797173437"
"NE: 65 Jahre und älter","2001","Baden-Wuerttemberg","maennlich","142","0.133974401688859","0.11524811820915","0.152700685168569"
"NE: 65 Jahre und älter","2001","Baden-Wuerttemberg","weiblich","205","0.216719205971605","0.194765561231982","0.238672850711229"
"NE: 65 Jahre und älter","2001","Bayern","maennlich","187","0.150575361136489","0.132135673866864","0.169015048406114"
"NE: 65 Jahre und älter","2001","Bayern","weiblich","253","0.215286889263695","0.195240965547731","0.23533281297966"
"NE: 65 Jahre und älter","2001","Saarland","maennlich","","","",""
"NE: 65 Jahre und älter","2001","Saarland","weiblich","36","0.24433965283069","0.180309382935922","0.308369922725458"
"NE: 65 Jahre und älter","2001","Berlin","maennlich","32","0.0904072746679923","0.061799793767879","0.119014755568106"
"NE: 65 Jahre und älter","2001","Berlin","weiblich","54","0.166155071891783","0.130125789704458","0.202184354079108"
"NE: 65 Jahre und älter","2001","Brandenburg","maennlich","69","0.174410449241901","0.140068098941232","0.20875279954257"
"NE: 65 Jahre und älter","2001","Brandenburg","weiblich","93","0.259269486167866","0.220585568295106","0.297953404040627"
"NE: 65 Jahre und älter","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: 65 Jahre und älter","2001","Mecklenburg-Vorpommern","weiblich","48","0.250826773903966","0.199869784282216","0.301783763525715"
"NE: 65 Jahre und älter","2001","Sachsen","maennlich","102","0.175158183981259","0.148702923064481","0.201613444898038"
"NE: 65 Jahre und älter","2001","Sachsen","weiblich","157","0.265686197003809","0.236165663120937","0.295206730886681"
"NE: 65 Jahre und älter","2001","Sachsen-Anhalt","maennlich","64","0.176011376379598","0.141906905837684","0.210115846921513"
"NE: 65 Jahre und älter","2001","Sachsen-Anhalt","weiblich","89","0.270051055275409","0.232108689991263","0.307993420559555"
"NE: 65 Jahre und älter","2001","Thueringen","maennlich","62","0.156027652698056","0.123462449110526","0.188592856285587"
"NE: 65 Jahre und älter","2001","Thueringen","weiblich","78","0.258074127764811","0.219526470970934","0.296621784558688"
"NE: derzeit in Ausbildung","2001","Schleswig-Holstein","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Schleswig-Holstein","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Hamburg","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Hamburg","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Niedersachsen","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Niedersachsen","weiblich","35","0.0276361045841763","0.0172010013829359","0.0380712077854167"
"NE: derzeit in Ausbildung","2001","Bremen","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Bremen","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Nordrhein-Westfalen","maennlich","81","0.0326731555089388","0.0253322496416925","0.0400140613761852"
"NE: derzeit in Ausbildung","2001","Nordrhein-Westfalen","weiblich","82","0.0260243913323517","0.0196890936882365","0.032359688976467"
"NE: derzeit in Ausbildung","2001","Hessen","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Hessen","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Baden-Wuerttemberg","maennlich","46","0.0294954037361175","0.0201939402269415","0.0387968672452935"
"NE: derzeit in Ausbildung","2001","Baden-Wuerttemberg","weiblich","52","0.0316613334098486","0.0223314239282783","0.040991242891419"
"NE: derzeit in Ausbildung","2001","Bayern","maennlich","53","0.0366896009611317","0.0269963649754367","0.0463828369468267"
"NE: derzeit in Ausbildung","2001","Bayern","weiblich","50","0.0276081255265119","0.019617128874674","0.0355991221783498"
"NE: derzeit in Ausbildung","2001","Saarland","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Saarland","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Berlin","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Berlin","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Brandenburg","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Brandenburg","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Sachsen","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Sachsen","weiblich","30","0.0270785690340669","0.0162305458292228","0.037926592238911"
"NE: derzeit in Ausbildung","2001","Sachsen-Anhalt","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Sachsen-Anhalt","weiblich","","","",""
"NE: derzeit in Ausbildung","2001","Thueringen","maennlich","","","",""
"NE: derzeit in Ausbildung","2001","Thueringen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Schleswig-Holstein","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Schleswig-Holstein","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hamburg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hamburg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Niedersachsen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Niedersachsen","weiblich","43","0.0399368980661887","0.0274722225690213","0.0524015735633562"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Bremen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Bremen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Nordrhein-Westfalen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Nordrhein-Westfalen","weiblich","91","0.0281599143947504","0.0215770370662602","0.0347427917232406"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hessen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Hessen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Rheinland-Pfalz,Saarland","weiblich","35","0.0616989608720415","0.041498565795535","0.0818993559485479"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","Baden-Wuerttemberg","maennlich","","","",""
