"pglfs","year","migback","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","kein Migrationshintergrund","1401","0.133410168013871","0.127141551541174","0.139678784486569"
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","direkter Migrationshintergrund","505","0.186740264275446","0.171220159755838","0.202260368795055"
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","indirekter Migrationshintergrund","35","0.0718514079692966","0.0512737094479804","0.0924291064906128"
"NE: 65 Jahre und älter","1998","kein Migrationshintergrund","1553","0.195890429495153","0.188573402381866","0.203207456608439"
"NE: 65 Jahre und älter","1998","direkter Migrationshintergrund","242","0.147412452721718","0.133293658766938","0.161531246676498"
"NE: 65 Jahre und älter","1998","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1998","kein Migrationshintergrund","387","0.0280138122200965","0.0249716204095748","0.0310560040306182"
"NE: derzeit in Ausbildung","1998","direkter Migrationshintergrund","59","0.0316017723565755","0.024634805656687","0.0385687390564641"
"NE: derzeit in Ausbildung","1998","indirekter Migrationshintergrund","108","0.176303132917566","0.145937374981883","0.206668890853249"
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","kein Migrationshintergrund","219","0.0168993077667884","0.014522993375603","0.0192756221579738"
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","direkter Migrationshintergrund","39","0.015563927692575","0.0106342970181865","0.0204935583669634"
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1998","kein Migrationshintergrund","36","0.00228330076765597","0.00140335557798969","0.00316324595732226"
"NE: im Militär-/Zivildienst","1998","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1998","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1998","kein Migrationshintergrund","704","0.0542601434309626","0.0500837947138588","0.0584364921480665"
"NE: arbeitslos registriert","1998","direkter Migrationshintergrund","234","0.0860825083653124","0.07491202482248","0.0972529919081449"
"NE: arbeitslos registriert","1998","indirekter Migrationshintergrund","46","0.0688884897493853","0.0487074014193828","0.0890695780793878"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","kein Migrationshintergrund","235","0.0233862620526551","0.0206000622313264","0.0261724618739838"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","kein Migrationshintergrund","251","0.0217749314315214","0.0190842131364928","0.0244656497265501"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","direkter Migrationshintergrund","36","0.011703607630694","0.0074204456057799","0.0159867696556081"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1998","kein Migrationshintergrund","6516","0.524081644821296","0.514874263245045","0.533289026397546"
"Erwerbstätig","1998","direkter Migrationshintergrund","1284","0.51160693853303","0.491699564459796","0.531514312606263"
"Erwerbstätig","1998","indirekter Migrationshintergrund","358","0.545059995824296","0.505380182383312","0.584739809265281"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","kein Migrationshintergrund","1301","0.124556152061899","0.118366372879441","0.130745931244357"
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","direkter Migrationshintergrund","446","0.167048331777267","0.151545477236068","0.182551186318466"
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","indirekter Migrationshintergrund","41","0.0685638714822887","0.0485423726700629","0.0885853702945145"
"NE: 65 Jahre und älter","1999","kein Migrationshintergrund","1487","0.195754264864627","0.188316740240389","0.203191789488864"
"NE: 65 Jahre und älter","1999","direkter Migrationshintergrund","244","0.160435513983574","0.145182418664001","0.175688609303147"
"NE: 65 Jahre und älter","1999","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1999","kein Migrationshintergrund","364","0.0266389732625116","0.0236205917336189","0.0296573547914043"
"NE: derzeit in Ausbildung","1999","direkter Migrationshintergrund","40","0.0172774709084712","0.0118619998278876","0.0226929419890548"
"NE: derzeit in Ausbildung","1999","indirekter Migrationshintergrund","90","0.156693383853021","0.127893518093774","0.185493249612269"
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","kein Migrationshintergrund","215","0.0159176431664091","0.0135716133785351","0.0182636729542831"
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","direkter Migrationshintergrund","49","0.022827656796594","0.0166204394838982","0.0290348741092898"
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1999","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1999","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1999","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1999","kein Migrationshintergrund","570","0.0450641121896248","0.0411756226571934","0.0489526017220562"
"NE: arbeitslos registriert","1999","direkter Migrationshintergrund","190","0.072777507511863","0.061981298904411","0.083573716119315"
"NE: arbeitslos registriert","1999","indirekter Migrationshintergrund","33","0.0498523136644784","0.0326094022518867","0.0670952250770701"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","kein Migrationshintergrund","192","0.0188477814482423","0.0162987409779361","0.0213968219185485"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","kein Migrationshintergrund","99","0.0118894936085017","0.00985777829311676","0.0139212089238867"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","kein Migrationshintergrund","175","0.0175586088345463","0.0150966726322045","0.0200205450368881"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1999","kein Migrationshintergrund","6516","0.542636646593366","0.533298436107862","0.551974857078871"
"Erwerbstätig","1999","direkter Migrationshintergrund","1192","0.528356364971562","0.507609563062213","0.549103166880911"
"Erwerbstätig","1999","indirekter Migrationshintergrund","381","0.584131070180659","0.545082442929071","0.623179697432248"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","kein Migrationshintergrund","2621","0.128033384825457","0.123413665100125","0.132653104550788"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","direkter Migrationshintergrund","644","0.170263267241849","0.157523966316122","0.183002568167577"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","indirekter Migrationshintergrund","71","0.0933174903046222","0.0735406583500961","0.113094322259148"
"NE: 65 Jahre und älter","2000","kein Migrationshintergrund","3153","0.203795565437799","0.198226097006842","0.209365033868756"
"NE: 65 Jahre und älter","2000","direkter Migrationshintergrund","354","0.138778049696303","0.127060605558051","0.150495493834554"
"NE: 65 Jahre und älter","2000","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2000","kein Migrationshintergrund","641","0.0270425759785607","0.0247998560964768","0.0292852958606445"
"NE: derzeit in Ausbildung","2000","direkter Migrationshintergrund","117","0.0362054978200066","0.0298741752504922","0.0425368203895209"
"NE: derzeit in Ausbildung","2000","indirekter Migrationshintergrund","122","0.134125378597041","0.11095513685507","0.157295620339012"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","kein Migrationshintergrund","395","0.0157966465046241","0.0140726794749197","0.0175206135343286"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","direkter Migrationshintergrund","83","0.0227658188348949","0.0177104142388828","0.0278212234309069"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2000","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2000","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2000","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2000","kein Migrationshintergrund","941","0.0392763580986152","0.0365905874067488","0.0419621287904816"
"NE: arbeitslos registriert","2000","direkter Migrationshintergrund","249","0.0610925317918839","0.0529750669715578","0.0692099966122101"
"NE: arbeitslos registriert","2000","indirekter Migrationshintergrund","37","0.0415549987845513","0.0279861558785148","0.0551238416905877"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","kein Migrationshintergrund","331","0.0157941246089585","0.0140702929897446","0.0175179562281724"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","kein Migrationshintergrund","154","0.00681983285794583","0.0056819305703405","0.00795773514555117"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","kein Migrationshintergrund","298","0.0136970105260179","0.012089987293868","0.0153040337581678"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","direkter Migrationshintergrund","40","0.0133266975043879","0.00944015953190378","0.017213235476872"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2000","kein Migrationshintergrund","11457","0.54400575383186","0.537119460571392","0.550892047092328"
"Erwerbstätig","2000","direkter Migrationshintergrund","1798","0.540129451968822","0.523237428179961","0.557021475757682"
"Erwerbstätig","2000","indirekter Migrationshintergrund","488","0.571276652649903","0.537628642661959","0.604924662637847"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","kein Migrationshintergrund","82","0.00474709506053571","0.00379674243917896","0.00569744768189246"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","kein Migrationshintergrund","2258","0.119127055877904","0.114438939054067","0.12381517270174"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","direkter Migrationshintergrund","536","0.161612874427595","0.148318566952068","0.174907181903122"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","indirekter Migrationshintergrund","55","0.0685898188772402","0.0508177535873299","0.0863618841671504"
"NE: 65 Jahre und älter","2001","kein Migrationshintergrund","2951","0.20737812197585","0.201510649216812","0.213245594734888"
"NE: 65 Jahre und älter","2001","direkter Migrationshintergrund","325","0.130348718983384","0.118188780000831","0.142508657965938"
"NE: 65 Jahre und älter","2001","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2001","kein Migrationshintergrund","576","0.0252728211949477","0.0230013617570381","0.0275442806328573"
"NE: derzeit in Ausbildung","2001","direkter Migrationshintergrund","82","0.032210924716033","0.0258342040131746","0.0385876454188913"
"NE: derzeit in Ausbildung","2001","indirekter Migrationshintergrund","113","0.142370012905375","0.117800484380519","0.166939541430231"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","kein Migrationshintergrund","352","0.0156605471273091","0.0138636943423385","0.0174573999122796"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","direkter Migrationshintergrund","74","0.0247942916905015","0.0191782617833193","0.0304103215976838"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2001","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2001","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2001","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2001","kein Migrationshintergrund","856","0.0409757571738219","0.0381068607300144","0.0438446536176294"
"NE: arbeitslos registriert","2001","direkter Migrationshintergrund","220","0.0753740198095612","0.0658394890045548","0.0849085506145675"
"NE: arbeitslos registriert","2001","indirekter Migrationshintergrund","45","0.0466560990761676","0.0318269377415244","0.0614852604108108"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","310","0.0158968558839425","0.0140867144318835","0.0177069973360015"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","31","0.0181042775343421","0.0132889179340958","0.0229196371345884"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","kein Migrationshintergrund","189","0.0101710751953594","0.00871896328205242","0.0116231871086663"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","307","0.0162130938945763","0.014385330170888","0.0180408576182646"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2001","kein Migrationshintergrund","10460","0.544857861855505","0.537650908368437","0.552064815342573"
"Erwerbstätig","2001","direkter Migrationshintergrund","1620","0.536028221318617","0.518016921659462","0.554039520977772"
"Erwerbstätig","2001","indirekter Migrationshintergrund","462","0.599381606159037","0.564926409749105","0.633836802568969"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","kein Migrationshintergrund","73","0.00402172777394159","0.00310578602901858","0.0049376695188646"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","kein Migrationshintergrund","2278","0.11919429524142","0.114652692061037","0.123735898421803"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","direkter Migrationshintergrund","504","0.152196082386047","0.138938235984911","0.165453928787182"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","indirekter Migrationshintergrund","54","0.0683418229692114","0.050678938053198","0.0860047078852248"
"NE: 65 Jahre und älter","2002","kein Migrationshintergrund","3076","0.21312837446343","0.207388347008332","0.218868401918529"
"NE: 65 Jahre und älter","2002","direkter Migrationshintergrund","342","0.142835029800281","0.129920663248797","0.155749396351764"
"NE: 65 Jahre und älter","2002","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2002","kein Migrationshintergrund","681","0.0268557627022648","0.0245898209390536","0.0291217044654761"
"NE: derzeit in Ausbildung","2002","direkter Migrationshintergrund","89","0.0396512816485575","0.0324490575199605","0.0468535057771546"
"NE: derzeit in Ausbildung","2002","indirekter Migrationshintergrund","113","0.139009257727076","0.114792769561156","0.163225745892995"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","kein Migrationshintergrund","300","0.014236778941315","0.0125762992549273","0.0158972586277027"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","direkter Migrationshintergrund","70","0.0256915501757872","0.0198521676469982","0.0315309327045763"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2002","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2002","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2002","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2002","kein Migrationshintergrund","870","0.0459241152418133","0.0429901615875013","0.0488580688961252"
"NE: arbeitslos registriert","2002","direkter Migrationshintergrund","202","0.0766169244420539","0.0667999683342884","0.0864338805498195"
"NE: arbeitslos registriert","2002","indirekter Migrationshintergrund","45","0.0644200701324445","0.0472354037745653","0.0816047364903237"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","360","0.0165516156880494","0.0147633280540489","0.0183399033220499"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","kein Migrationshintergrund","194","0.0092697998333833","0.00792655781113969","0.0106130418556269"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","306","0.015527727600073","0.0137947334882454","0.0172607217119006"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2002","kein Migrationshintergrund","11319","0.530528810750975","0.523533607297103","0.537524014204847"
"Erwerbstätig","2002","direkter Migrationshintergrund","1521","0.527977704411182","0.509552488535223","0.54640292028714"
"Erwerbstätig","2002","indirekter Migrationshintergrund","473","0.602604461969713","0.568349954728361","0.636858969211064"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","kein Migrationshintergrund","161","0.00858851327440298","0.00729512964494443","0.00988189690386154"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","kein Migrationshintergrund","2129","0.112341967971936","0.107835497124373","0.1168484388195"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","direkter Migrationshintergrund","485","0.160268309871182","0.146287595827843","0.174249023914521"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","indirekter Migrationshintergrund","58","0.0787020927981704","0.0599250269968236","0.0974791585995173"
"NE: 65 Jahre und älter","2003","kein Migrationshintergrund","3098","0.214202451019651","0.208347675320903","0.2200572267184"
"NE: 65 Jahre und älter","2003","direkter Migrationshintergrund","331","0.140290365399697","0.127055331045512","0.153525399753883"
"NE: 65 Jahre und älter","2003","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2003","kein Migrationshintergrund","678","0.0281705396767469","0.0258093258249075","0.0305317535285863"
"NE: derzeit in Ausbildung","2003","direkter Migrationshintergrund","88","0.0422902876938683","0.0346206911531421","0.0499598842345944"
"NE: derzeit in Ausbildung","2003","indirekter Migrationshintergrund","110","0.129223726925609","0.105832178571402","0.152615275279816"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","kein Migrationshintergrund","267","0.0146492635402431","0.0129347298338577","0.0163637972466286"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","direkter Migrationshintergrund","54","0.0250816276661683","0.0191223003671661","0.0310409549651704"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2003","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2003","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2003","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2003","kein Migrationshintergrund","971","0.0533974005990842","0.0501890145962116","0.0566057866019568"
"NE: arbeitslos registriert","2003","direkter Migrationshintergrund","201","0.0802710998774802","0.0699162268869797","0.0906259728679807"
"NE: arbeitslos registriert","2003","indirekter Migrationshintergrund","46","0.0667532663866775","0.0493484660541168","0.0841580667192381"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","343","0.0160781350318814","0.0142832325818703","0.0178730374818925"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","kein Migrationshintergrund","148","0.00741431031611883","0.00619008292324335","0.0086385377089943"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","311","0.0156774287947255","0.0139046732636714","0.0174501843257795"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2003","kein Migrationshintergrund","10705","0.523837330116497","0.516710135742697","0.530964524490297"
"Erwerbstätig","2003","direkter Migrationshintergrund","1387","0.508453573126194","0.489401458910113","0.527505687342275"
"Erwerbstätig","2003","indirekter Migrationshintergrund","480","0.603021298758939","0.568903227296842","0.637139370221035"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","kein Migrationshintergrund","192","0.0135188246593452","0.0118708270499952","0.0151668222686953"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","kein Migrationshintergrund","1953","0.106202691513829","0.101747473351568","0.110657909676089"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","direkter Migrationshintergrund","451","0.15318907331763","0.139215261927632","0.167162884707628"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","indirekter Migrationshintergrund","54","0.0584404518731168","0.0422961844641865","0.0745847192820471"
"NE: 65 Jahre und älter","2004","kein Migrationshintergrund","3198","0.224708995305729","0.218673341882103","0.230744648729356"
"NE: 65 Jahre und älter","2004","direkter Migrationshintergrund","336","0.141060891072441","0.127555963601306","0.154565818543576"
"NE: 65 Jahre und älter","2004","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2004","kein Migrationshintergrund","740","0.0293702862641855","0.0269287534067468","0.0318118191216242"
"NE: derzeit in Ausbildung","2004","direkter Migrationshintergrund","99","0.0465182517433854","0.038347243655652","0.0546892598311189"
"NE: derzeit in Ausbildung","2004","indirekter Migrationshintergrund","137","0.168467260728715","0.142707899011568","0.194226622445863"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","kein Migrationshintergrund","263","0.0133833889257978","0.0117217412154866","0.0150450366361091"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","direkter Migrationshintergrund","47","0.0204651665671735","0.0149719674677394","0.0259583656666076"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2004","kein Migrationshintergrund","945","0.0560002374815491","0.052675460115767","0.0593250148473312"
"NE: arbeitslos registriert","2004","direkter Migrationshintergrund","226","0.0981710078805101","0.0866268707413323","0.109715145019688"
"NE: arbeitslos registriert","2004","indirekter Migrationshintergrund","60","0.0765436114732852","0.0582457500758311","0.0948414728707393"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","kein Migrationshintergrund","301","0.0153953139234458","0.0136149576627414","0.0171756701841502"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","direkter Migrationshintergrund","","","",""
