"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: 65 Jahre und älter","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","817","0.200890441935804","0.1904899143504","0.211290969521207"
"NE: 65 Jahre und älter","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","303","0.124433342947877","0.112984499326363","0.135882186569392"
"NE: 65 Jahre und älter","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","51","0.431608623322573","0.352608382692397","0.510608863952749"
"NE: 65 Jahre und älter","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","427","0.0261641383073863","0.0235564634377495","0.028771813177023"
"NE: derzeit in Ausbildung","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","214","0.0302194237398998","0.0257756452704681","0.0346632022093315"
"NE: derzeit in Ausbildung","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","111","0.036225850417526","0.029744797563189","0.0427069032718629"
"NE: derzeit in Ausbildung","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","117","0.130602230797474","0.107324817957745","0.153879643637203"
"NE: derzeit in Ausbildung","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","301","0.0162546902369216","0.014188891402516","0.0183204890713272"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","94","0.0141401428581","0.0110753081258142","0.0172049775903858"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","81","0.0236218923310693","0.0183542656210297","0.028889519041109"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","384","0.0247656928086993","0.0222268426607228","0.0273045429566759"
"NE: arbeitslos registriert","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","557","0.0917538144446989","0.0842602848672017","0.0992473440221961"
"NE: arbeitslos registriert","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","234","0.0604233126837277","0.0521588045040921","0.0686878208633633"
"NE: arbeitslos registriert","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","34","0.0403475419334616","0.026754530516313","0.0539405533506102"
"NE: arbeitslos registriert","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","216","0.0149417192479266","0.0129597879731677","0.0169236505226855"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","115","0.0188768271748984","0.0153441916090239","0.0224094627407728"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","87","0.00556896638266188","0.00435325082487163","0.00678468194045212"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","67","0.0113435600296498","0.00859459030290578","0.0140925297563937"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","219","0.0139938188257132","0.0120748616450797","0.0159127760063468"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","79","0.01262361076941","0.00972556168358744","0.0155216598552325"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","39","0.0138299010977938","0.00977916375061704","0.0178806384449706"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","8319","0.554322798162821","0.54620293105459","0.562442665271053"
"Erwerbstätig","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3138","0.506694422291818","0.49371654554418","0.519672299039456"
"Erwerbstätig","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1752","0.552855450253628","0.535609846621161","0.570101053886095"
"Erwerbstätig","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","46","0.280342936771081","0.208701015723119","0.351984857819043"
"Erwerbstätig","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","477","0.57662818817241","0.54249639896194","0.610759977382879"
"Erwerbstätig","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","63","0.00500977136787248","0.00385638263956182","0.00616316009618314"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1701","0.122778388119103","0.117142337952055","0.128414438286151"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","557","0.105795319756086","0.097527189650935","0.114063449861237"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","518","0.164042463059604","0.150377237722018","0.177707688397189"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","53","0.0674112276278531","0.0494907170086689","0.0853317382470372"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2168","0.208447370271398","0.201471517061552","0.215423223481243"
"NE: 65 Jahre und älter","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","783","0.203474084987896","0.192652020636783","0.214296149339009"
"NE: 65 Jahre und älter","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","279","0.11637485644012","0.104541439693287","0.128208273186954"
"NE: 65 Jahre und älter","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","46","0.435188050106106","0.3479255467924","0.522450553419812"
"NE: 65 Jahre und älter","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","388","0.0243124061964888","0.0216673884637903","0.0269574239291872"
"NE: derzeit in Ausbildung","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","188","0.0287794862917086","0.0242852485028577","0.0332737240805596"
"NE: derzeit in Ausbildung","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","78","0.0319521146206827","0.0254621135121638","0.0384421157292016"
"NE: derzeit in Ausbildung","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","106","0.13716481866824","0.112576747586713","0.161752889749766"
"NE: derzeit in Ausbildung","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","274","0.0165227349729405","0.014333550516969","0.0187119194289121"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","78","0.0125125287915078","0.00952443691466358","0.0155006206683519"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","74","0.0259308642668308","0.0200661084434048","0.0317956200902569"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","352","0.027452291064159","0.0246461856608719","0.0302583964674461"
"NE: arbeitslos registriert","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","504","0.090352606421361","0.0826460122930347","0.0980592005496873"
"NE: arbeitslos registriert","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","206","0.0746078821058223","0.0649116768159151","0.0843040873957294"
"NE: arbeitslos registriert","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.0460677318150121","0.0310848154415604","0.0610506481884638"
"NE: arbeitslos registriert","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","191","0.0143896863239413","0.0123444782043168","0.0164348944435657"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","119","0.021399830014331","0.0175097063261529","0.0252899537025091"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","118","0.00944393794494127","0.00778291620194319","0.0111049596879394"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","71","0.012825997099627","0.00980118759890105","0.015850806600353"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","217","0.0158823924576724","0.0137353497276015","0.0180294351877433"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","90","0.0174205502421973","0.0139035663641549","0.0209375341202396"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","7546","0.555908910198","0.547376002017709","0.564441818378291"
"Erwerbstätig","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2914","0.504508298835952","0.491068030032185","0.517948567639719"
"Erwerbstätig","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1584","0.547311464434601","0.528943392623498","0.565679536245704"
"Erwerbstätig","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","36","0.289884660529861","0.210027417442749","0.369741903616972"
"Erwerbstätig","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","450","0.603759312793393","0.568800986943737","0.638717638643048"
"Erwerbstätig","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","64","0.00446009835281746","0.00331574333407691","0.00560445337155801"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1746","0.123493944291544","0.118089268506485","0.128898620076602"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","532","0.103598695162898","0.0954083480612722","0.111789042264523"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","485","0.153308558957075","0.139728847787116","0.166888270127034"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","52","0.0665910834220145","0.0488661216206227","0.0843160452234062"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2256","0.213105365005962","0.20637831216421","0.219832417847714"
"NE: 65 Jahre und älter","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","820","0.213211833902218","0.202203832227861","0.224219835576574"
"NE: 65 Jahre und älter","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","294","0.128928137077886","0.116296908512653","0.14155936564312"
"NE: 65 Jahre und älter","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","48","0.456083551295114","0.365446159944413","0.546720942645816"
"NE: 65 Jahre und älter","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","452","0.0252321093258437","0.0226558074984285","0.0278084111532589"
"NE: derzeit in Ausbildung","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","229","0.0327450453924599","0.0279618601066408","0.0375282306782791"
"NE: derzeit in Ausbildung","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","82","0.037467207265838","0.0303094300648806","0.0446249844667953"
"NE: derzeit in Ausbildung","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","112","0.142464293381348","0.117614635421792","0.167313951340904"
"NE: derzeit in Ausbildung","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","228","0.014136708177856","0.0121973775788719","0.0160760387768401"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","72","0.0145997535907028","0.0113760654557401","0.0178234417256654"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","70","0.0268321449676212","0.0207414574192316","0.0329228325160108"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","370","0.0312920179677269","0.0284319089987054","0.0341521269367484"
"NE: arbeitslos registriert","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","500","0.0989973625548991","0.090970445636559","0.107024279473239"
"NE: arbeitslos registriert","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","192","0.0765601929721291","0.0665382817092715","0.0865821042349868"
"NE: arbeitslos registriert","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.0636324447463172","0.0462782775216842","0.0809866119709501"
"NE: arbeitslos registriert","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","256","0.0150454165055318","0.0130456487315387","0.0170451842795249"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","104","0.0220148709015107","0.0180712231047664","0.025958518698255"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","132","0.00906487633422051","0.00750793263516095","0.0106218200332801"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","62","0.0100130942051745","0.00733717620608155","0.0126890122042674"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","223","0.0151861857578063","0.0131772281377943","0.0171951433778183"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","83","0.0167665612630016","0.0133157258625613","0.020217396663442"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
